gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN135232_c0_g1_i2	NA	NA	NA	NA	4.44158655	0.113637899	0.868206871	0.976455402	5.458290573	4.876668931	3.334731774	3.810092283	3.062231182	0.111406653	3.1303694	5.207834827	5.418732012
TRINITY_DN135232_c0_g3_i5	NA	NA	NA	NA	10.24926327	0.088761846	0.848190747	0.973189707	10.93099983	11.06289288	10.21192901	9.986841801	9.350128074	10.10286349	9.003544067	10.38673913	10.04625126
TRINITY_DN135234_c3_g3_i2	NA	NA	NA	NA	3.705427004	-0.148792863	0.67551891	0.933792185	3.409869329	4.139304005	3.399030997	3.964046319	3.647450923	3.247065057	4.264787407	3.709088211	3.093373446
TRINITY_DN135235_c0_g1_i2	NA	NA	NA	NA	5.766034083	-0.106027459	0.793228649	0.965144674	5.629978115	5.991162156	5.399197134	5.672120413	5.628926539	4.127191698	6.325778888	6.366706663	5.742363396
TRINITY_DN135237_c6_g2_i1	NA	NA	NA	NA	2.175773807	-0.045074004	0.910569339	0.983185661	2.323269562	2.048592495	1.449866342	1.57016699	2.190874575	2.460522016	2.129536989	2.333696531	2.664028971
TRINITY_DN135242_c0_g2_i3	NA	NA	NA	NA	4.731785576	-0.429739127	0.16969459	0.680167974	4.998743233	4.299873775	4.314616621	4.43880165	4.662661111	5.235945234	4.978487098	4.755591938	4.602403173
TRINITY_DN135246_c1_g3_i4	NA	NA	NA	NA	2.853634231	-0.534382218	0.133367863	0.633854104	2.506456296	2.634971982	2.731270472	3.00434136	2.585491102	3.233823624	3.189642081	3.246897743	2.127098593
TRINITY_DN135247_c0_g4_i2	NA	NA	NA	NA	3.662720515	0.707667028	0.044110917	0.440656576	3.126198754	4.099118696	4.137481936	4.014270329	3.734944025	3.466717298	2.936369966	2.618136389	4.03012775
TRINITY_DN135247_c0_g5_i4	NA	NA	NA	NA	2.532681155	0.133264164	0.781838112	0.962903614	1.756370618	2.14196769	2.66308194	3.64685031	3.27178884	1.579479628	2.432648465	1.822766747	2.023383634
TRINITY_DN135248_c2_g3_i1	NA	NA	NA	NA	11.0129156	1.1106098	0.043050294	0.436025376	11.24560059	10.95605955	11.45438965	10.84867913	11.81997421	7.963463168	9.234508456	10.7269175	11.7189233
TRINITY_DN135249_c0_g2_i1	NA	NA	NA	NA	4.336993438	-0.607492966	0.059141878	0.486212004	4.224323277	3.781294186	4.331190264	4.352191243	3.471812783	4.694250172	4.801161575	4.711697717	4.139590021
TRINITY_DN135249_c0_g5_i1	NA	NA	NA	NA	0.638027575	-0.523921492	0.262930129	0.768471151	0.916710783	0.779591502	0.064573661	0.835674348	-0.136712198	0.59835996	0.414465312	1.251662379	0.420281155
TRINITY_DN135250_c0_g4_i1	NA	NA	NA	NA	3.931568444	0.165373862	0.597273321	0.914662373	3.631129758	4.194836795	3.94272225	3.47305035	3.817433083	4.120012448	4.106823729	3.837178298	4.095518446
TRINITY_DN135251_c0_g1_i2	NA	NA	NA	NA	0.836304495	0.206573299	0.644096959	0.925034385	0.192161152	1.267943822	0.857712668	0.770373284	0.643845378	0.513239881	1.203768553	0.803324633	0.901858934
TRINITY_DN135251_c1_g2_i2	NA	NA	NA	NA	2.899629266	-0.132483498	0.747237629	0.953497003	2.399357423	2.911796878	2.47701918	2.931533664	3.170811565	2.010612532	3.839745326	2.867105359	2.664028971
TRINITY_DN135252_c3_g2_i1	NA	NA	NA	NA	-0.027423931	0.070362564	0.915641016	0.983447868	1.240075447	-0.557793521	-0.164078454	-1.177779556	-0.949392365	-1.079837381	-0.131178564	-0.764432958	0.901858934
TRINITY_DN135255_c1_g1_i2	NA	NA	NA	NA	7.408855847	-0.317839814	0.333879326	0.811259111	7.125556085	7.166806182	7.276957927	7.347876984	7.114165176	7.751599122	7.571422986	7.802206819	7.327101675
TRINITY_DN135255_c2_g2_i1	NA	NA	NA	NA	2.579685041	-0.26475875	0.486848307	0.869670765	2.653528719	2.743236126	1.956580101	2.054532681	2.383696129	2.437604827	2.83393825	3.193186897	2.519030375
TRINITY_DN135256_c1_g1_i2	NA	NA	NA	NA	0.658118228	-0.256700482	0.660797006	0.930248984	0.752349422	0.836569193	1.231821832	-0.399823049	-1.961894914	0.422781017	1.431298102	0.850351161	0.246929368
TRINITY_DN135259_c1_g4_i2	NA	NA	NA	NA	3.875397644	-0.107889056	0.753573089	0.956542986	3.883790027	3.899657781	3.430136939	3.655918376	4.171169438	3.311508345	4.468267061	4.01281118	3.666916731
TRINITY_DN135260_c0_g1_i3	NA	NA	NA	NA	2.63379366	-0.114909963	0.754641559	0.956680117	2.435947586	2.618820489	3.030896737	2.916520585	2.231555778	2.802975748	2.901340135	2.230824939	2.223854968
TRINITY_DN135263_c4_g1_i1	NA	NA	NA	NA	0.759781867	-0.894096217	0.120937158	0.617879598	0.693120126	0.593768579	0.661974652	0.630173478	-0.136712198	1.620756718	1.767726461	-0.505680582	-0.607363778
TRINITY_DN135264_c5_g1_i1	NA	NA	NA	NA	4.751923712	0.191995314	0.562191621	0.902174024	4.655144925	4.388282716	4.718994425	5.169244553	5.150284095	4.376489946	4.777898581	4.117443069	5.047863499
TRINITY_DN135264_c6_g4_i1	NA	NA	NA	NA	3.058536722	-1.04911609	0.021861354	0.328614871	2.62211716	2.535233967	2.416175912	2.67028068	1.704882877	4.588990132	3.022725085	3.211313604	2.714854385
TRINITY_DN135265_c1_g2_i8	NA	NA	NA	NA	2.291998417	0.141166505	0.767981979	0.96028461	2.13580862	2.048592495	2.932950235	0.898147225	1.645906793	1.620756718	2.197119935	3.238083653	2.499836315
TRINITY_DN135269_c8_g2_i2	NA	NA	NA	NA	2.820295346	0.320049118	0.398158492	0.836260825	1.727142319	2.618820489	3.030896737	3.190587943	3.347771921	2.855792891	2.688881895	2.534219705	2.872398996
TRINITY_DN135272_c6_g2_i2	NA	NA	NA	NA	3.439684202	-1.174304923	0.002131519	0.107068337	4.57128112	2.938070546	2.416175912	3.310286238	2.553758375	4.068731764	3.147554392	3.650508373	2.763950013
TRINITY_DN135274_c7_g1_i1	NA	NA	NA	NA	4.229417159	0.40981718	0.209547428	0.728852246	4.285754063	4.015225679	4.835877185	4.301086249	4.411428016	3.466717298	4.230924796	3.683345921	4.38947623
TRINITY_DN135276_c3_g1_i3	NA	NA	NA	NA	2.088678934	-0.024483316	0.95598363	0.991886954	0.967584642	2.14196769	1.674306818	2.373183358	2.347138579	1.620756718	2.865438539	1.914134487	2.076172918
TRINITY_DN135276_c4_g1_i4	NA	NA	NA	NA	1.767890538	0.151389969	0.717034624	0.946527652	1.396783598	2.072508957	1.956580101	1.78377962	2.149012872	1.660885601	2.103354238	1.416982778	0.95919652
TRINITY_DN135277_c9_g3_i3	NA	NA	NA	NA	2.210724691	-0.117429059	0.782850774	0.96304283	1.433438274	2.500394514	2.30869577	2.395010793	2.015605676	2.56994599	1.590569545	2.832390426	1.587266151
TRINITY_DN135277_c9_g9_i1	NA	NA	NA	NA	1.21364865	-1.577088454	0.013054234	0.271783688	1.727142319	0.836569193	-0.5938284	1.644941055	-2.987229828	2.505292365	1.431298102	0.483558406	0.95919652
TRINITY_DN135279_c6_g1_i1	NA	NA	NA	NA	3.052436261	-0.045205173	0.903411977	0.982504246	3.092214427	2.697828267	3.09699873	2.901349632	3.191580351	3.29884792	2.129536989	3.575521884	3.080511073
TRINITY_DN135279_c6_g2_i1	NA	NA	NA	NA	4.493680326	0.447205736	0.179654893	0.694862815	4.460204154	4.299873775	4.835877185	4.401547694	5.101734031	3.489180216	4.623718439	4.164720716	4.542696559
TRINITY_DN135280_c2_g1_i9	NA	NA	NA	NA	5.445659716	-0.280584061	0.454261858	0.859432737	4.907235295	5.426310345	5.256087848	5.773502714	5.118099595	4.619856174	6.389010308	5.429201181	5.31548043
TRINITY_DN135280_c2_g2_i1	NA	NA	NA	NA	5.531446669	-0.831278398	0.013572393	0.272094855	5.542498151	5.292704809	4.739834216	5.760950125	4.463590053	5.585205317	5.950727231	6.252086833	5.361398636
TRINITY_DN135280_c3_g3_i1	NA	NA	NA	NA	3.952963628	0.176503415	0.57588085	0.90525649	3.574817989	4.369099167	3.838374193	3.842225485	3.920558111	3.554543741	4.053119822	4.214996943	4.003118385
TRINITY_DN135283_c2_g3_i1	NA	NA	NA	NA	-0.048504809	0.625944477	0.229114234	0.74641643	-0.908723008	0.593768579	0.261895749	-0.399823049	-0.36028631	-0.286211066	0.326660718	-0.764432958	0.246929368
TRINITY_DN135283_c2_g7_i1	NA	NA	NA	NA	3.697075216	-0.069278468	0.837228189	0.971761869	3.464023719	3.926151426	3.460586336	3.985785333	3.662406568	3.034423875	3.802257227	4.098089502	3.541123564
TRINITY_DN135288_c5_g2_i1	NA	NA	NA	NA	2.173769106	0.462723357	0.220409768	0.73794299	1.867699351	2.464692864	2.118107271	1.910422094	2.676704745	2.3172179	2.112134725	1.447889335	2.336333094
TRINITY_DN135288_c6_g3_i7	NA	NA	NA	NA	2.535933222	-0.541113894	0.179497166	0.694617464	1.971049192	2.14196769	2.374139757	2.499453119	2.419350167	2.48308085	3.508408072	2.760349371	1.882285968
TRINITY_DN135291_c0_g1_i6	NA	NA	NA	NA	1.587791678	0.085494116	0.852736558	0.973749692	1.396783598	2.048592495	0.51497501	1.491304565	1.761542459	2.291886303	1.252235865	1.024480245	1.790489722
TRINITY_DN135293_c2_g1_i1	NA	NA	NA	NA	3.796428854	0.318719428	0.333367197	0.810758058	3.48163268	3.652344669	4.222856988	3.441933499	4.084990774	4.210666503	3.379792356	3.561459118	3.829495028
TRINITY_DN135293_c3_g1_i9	NA	NA	NA	NA	4.281734081	0.946451857	0.005610702	0.182131294	3.574817989	5.173367184	4.352996376	4.148824152	4.69211003	2.923336177	4.169156814	3.783668787	4.570560807
TRINITY_DN135294_c0_g1_i1	NA	NA	NA	NA	0.836265112	-0.46872913	0.395821931	0.835611614	1.538125333	0.891381846	0.59034629	0.554609585	-0.36028631	-0.836952589	0.893326381	1.673854763	0.779858418
TRINITY_DN135294_c1_g1_i2	NA	NA	NA	NA	2.858104743	-0.396638227	0.298331315	0.788597783	2.934930439	2.758059942	2.843355279	2.94639212	2.553758375	2.041339499	3.505078575	3.246897743	2.292388451
TRINITY_DN135294_c1_g2_i5	NA	NA	NA	NA	0.225466016	-0.60796373	0.284635664	0.779605997	0.192161152	-0.064985595	0.261895749	0.474868071	-0.36028631	-1.372059093	1.170528116	0.483558406	-0.449789157
TRINITY_DN135296_c2_g2_i1	NA	NA	NA	NA	2.017191881	-0.241248154	0.656531788	0.929170213	2.113392572	1.387165019	2.286204347	2.615555246	2.190874575	0.222833875	3.022725085	0.803324633	1.433907477
TRINITY_DN135298_c0_g2_i2	NA	NA	NA	NA	-0.018656731	-0.364574438	0.529718988	0.889057208	0.103955948	-0.886211202	-0.5938284	-1.177779556	-0.62497671	-0.009352482	0.625424172	0.292455538	0.646579962
TRINITY_DN135299_c1_g17_i1	NA	NA	NA	NA	0.595796283	-0.794224076	0.101498958	0.584513743	0.863977174	-0.173317311	-0.164078454	1.070809015	0.966598392	1.0246393	0.673673325	0.65228277	-0.307743061
TRINITY_DN135300_c3_g1_i2	NA	NA	NA	NA	9.430234432	0.787495207	0.097002477	0.575657535	9.508420649	10.43955136	8.916874171	9.738856668	9.96555986	7.925360994	7.785182533	9.133779189	9.510151758
TRINITY_DN135302_c2_g2_i7	NA	NA	NA	NA	7.360345448	-0.253399607	0.505436146	0.881033349	7.78446145	7.103648324	6.619123848	7.492193831	7.464912402	7.83013779	6.308215553	7.473271066	7.503691604
TRINITY_DN135306_c0_g2_i5	NA	NA	NA	NA	8.112077437	0.572269097	0.194845047	0.714484223	8.382977565	8.266777406	8.435891711	8.788480461	8.46652922	6.946037641	6.750947295	7.028699461	8.429342884
TRINITY_DN135308_c1_g1_i1	NA	NA	NA	NA	0.710812102	-0.019642328	0.969504734	0.993933326	0.566826213	0.836569193	-0.771166274	0.102820944	0.866827075	1.251822965	0.600680673	0.850351161	1.215989679
TRINITY_DN135309_c1_g2_i1	NA	NA	NA	NA	3.010587344	-0.262359995	0.550057495	0.897020174	3.722827613	2.409427119	3.160204262	2.723005871	2.585491102	2.100897191	3.860737701	2.212943247	3.131286505
TRINITY_DN135310_c4_g1_i3	NA	NA	NA	NA	4.023655454	-0.114118327	0.743155193	0.953420998	4.069913182	3.50194844	3.985231391	4.422953316	4.393612977	4.525203377	3.617268079	3.420546606	3.821786853
TRINITY_DN135312_c8_g1_i1	NA	NA	NA	NA	2.213985603	-0.230013153	0.680354975	0.935142443	1.198086338	1.348509053	0.974852571	2.688070707	3.454732353	2.611492848	1.800689353	2.710242511	0.842147903
TRINITY_DN135315_c3_g9_i2	NA	NA	NA	NA	4.181054967	-0.639128807	0.077887941	0.52566018	4.542207042	3.562312525	3.440358311	4.289479478	3.521873274	4.486649005	3.531501849	4.951637219	4.410185271
TRINITY_DN135317_c3_g1_i4	NA	NA	NA	NA	2.089233707	0.293287261	0.478143727	0.867550636	1.240075447	2.585964703	1.898452403	1.998603744	2.646936397	2.342112376	1.854007156	2.1391141	1.587266151
TRINITY_DN135318_c2_g1_i19	NA	NA	NA	NA	7.356590267	-0.737549721	0.031367134	0.384007785	7.395474009	6.945087524	6.62361597	7.890586568	6.944064373	7.69051297	7.09090693	7.954576837	7.059385799
TRINITY_DN135320_c7_g1_i1	NA	NA	NA	NA	-0.101905662	-2.217469124	0.003473734	0.14249769	-0.735970815	-1.083509636	-2.302225684	-1.461754606	-0.949392365	1.536986683	0.765584897	0.149363055	-1.500724885
TRINITY_DN135321_c1_g1_i2	NA	NA	NA	NA	2.30153372	0.176798949	0.65843238	0.930051708	1.666846942	2.911796878	2.30869577	2.108374098	2.015605676	2.784931417	2.432648465	1.846156862	2.15190281
TRINITY_DN135322_c0_g2_i1	NA	NA	NA	NA	2.942634306	0.417230051	0.240257166	0.756172771	2.772752165	3.314105714	2.989731138	2.975657679	3.402243157	2.213108201	3.156070729	2.382506264	2.872398996
TRINITY_DN135323_c2_g3_i3	NA	NA	NA	NA	0.693389705	-0.300932801	0.552270114	0.897890862	0.353875255	0.720270683	0.064573661	0.770373284	-0.62497671	0.59835996	0.649750443	1.416982778	1.215989679
TRINITY_DN135326_c0_g8_i1	NA	NA	NA	NA	1.130946758	-0.047365583	0.915733731	0.983447868	1.154838422	1.599586126	0.661974652	1.53127457	0.517939376	0.896051138	1.314425629	0.704406966	1.307143143
TRINITY_DN135327_c3_g2_i1	NA	NA	NA	NA	1.672059131	0.14722728	0.738164225	0.952137266	1.46918469	2.072508957	1.408814398	2.258799441	1.520188631	0.59835996	1.88507694	1.28627678	1.882285968
TRINITY_DN135328_c0_g2_i2	NA	NA	NA	NA	1.929220466	0.187800618	0.687591235	0.938526082	2.573679013	2.024272861	2.30869577	1.848490025	1.147558672	2.213108201	0.872806234	1.064915992	2.314528086
TRINITY_DN135329_c0_g1_i3	NA	NA	NA	NA	3.78571493	-0.204485405	0.56433004	0.90293585	3.744869487	3.72958541	3.692067315	3.493428205	3.632338616	2.987858181	4.466556302	4.192361071	3.623238967
TRINITY_DN135333_c1_g3_i1	NA	NA	NA	NA	2.062282705	0.306697316	0.476641781	0.867550582	2.222144205	2.682369067	2.457021848	2.134559574	1.520188631	2.291886303	1.699451408	0.895893064	1.911631085
TRINITY_DN135337_c4_g1_i1	NA	NA	NA	NA	3.55839109	-0.028026183	0.939244966	0.987621457	3.998318846	3.852089926	3.450507776	3.858027622	2.969070324	3.108841489	3.804967495	2.658332556	3.734162051
TRINITY_DN135337_c5_g4_i2	NA	NA	NA	NA	8.385720401	0.255388574	0.49212304	0.873081598	8.304142892	8.239968178	8.505084846	8.78925332	8.950210349	8.433776345	7.485970923	8.002531304	8.277010914
TRINITY_DN135339_c0_g1_i3	NA	NA	NA	NA	1.23228065	-0.54285711	0.253044091	0.763639581	1.198086338	0.720270683	0.857712668	1.450195556	1.520188631	1.084876142	2.15525302	0.803324633	0.420281155
TRINITY_DN135340_c5_g4_i2	NA	NA	NA	NA	2.274685626	-0.07141567	0.85180797	0.973749692	2.157881697	2.666742418	2.092410957	2.416512904	1.761542459	2.041339499	2.712169756	2.061302046	2.247063082
TRINITY_DN135342_c0_g7_i6	NA	NA	NA	NA	0.422525149	-0.313051961	0.636661745	0.923102535	-0.315295501	0.779591502	-0.771166274	-0.126720342	0.227431964	-1.372059093	0.296163436	1.936100079	0.336207404
TRINITY_DN135344_c1_g5_i1	NA	NA	NA	NA	1.394436585	-0.365892869	0.456054617	0.860236477	1.756370618	1.461501902	0.59034629	0.958026756	1.147558672	2.18586301	0.296163436	1.822766747	1.39287795
TRINITY_DN135345_c1_g1_i9	NA	NA	NA	NA	2.804385815	0.437766519	0.301626349	0.790391912	2.090622729	3.014137129	2.888848154	3.64685031	3.538181392	2.18586301	2.067687933	2.28317745	2.499836315
TRINITY_DN135345_c1_g2_i1	NA	NA	NA	NA	1.721323882	-0.42181263	0.287892324	0.781415236	2.113392572	1.387165019	1.837883997	1.716029845	0.966598392	1.811091399	1.843500069	1.914134487	1.550427561
TRINITY_DN135346_c0_g1_i2	NA	NA	NA	NA	0.282801984	0.159289213	0.756358606	0.957079875	-0.315295501	0.779591502	0.35128002	0.898147225	0.227431964	-0.836952589	0.356526638	0.359009121	-0.059774198
TRINITY_DN135346_c0_g3_i3	NA	NA	NA	NA	1.194754595	-0.226587251	0.606240104	0.917620558	0.752349422	1.424812196	0.73021432	1.644941055	1.230182482	1.579479628	1.187244067	1.104249239	0.779858418
TRINITY_DN135347_c3_g1_i2	NA	NA	NA	NA	6.018657793	0.019428582	0.966088997	0.993261141	6.615235276	5.571843581	6.176318258	4.939760933	6.552782062	5.493737877	4.683851496	6.939765701	5.573628317
TRINITY_DN135348_c0_g1_i1	NA	NA	NA	NA	2.414846301	-1.317157324	0.133709359	0.633854104	2.540459152	-2.987229828	2.496743113	3.251678134	2.585491102	3.373195702	1.486365567	2.944998923	-2.308528924
TRINITY_DN135351_c0_g1_i1	NA	NA	NA	NA	3.175201687	0.147543845	0.731770593	0.951281664	2.637908428	3.098091662	3.548258579	2.688070707	3.310280552	4.224121197	2.984981667	2.000058818	3.000831397
TRINITY_DN135351_c0_g3_i2	NA	NA	NA	NA	2.764169933	-0.270804746	0.522402644	0.886513332	2.113392572	2.428085257	2.680433594	2.823005416	2.789991445	3.927833932	2.527593541	2.1579286	2.519030375
TRINITY_DN135351_c1_g1_i1	NA	NA	NA	NA	1.733550148	-1.116315092	0.025785441	0.353751602	1.666846942	0.995129355	0.59034629	2.160278233	0.517939376	2.12977871	0.91355875	2.955791043	1.692453338
TRINITY_DN135352_c3_g3_i2	NA	NA	NA	NA	6.559950296	0.396479163	0.372664491	0.827989755	6.18108025	7.519261742	6.185462335	7.244969832	6.664710016	4.708679462	6.197578002	6.490620844	6.281230714
TRINITY_DN135353_c0_g1_i1	NA	NA	NA	NA	0.476576737	-0.803345892	0.139929803	0.642349066	1.46918469	0.455098725	0.064573661	1.015519695	-0.949392365	0.222833875	-0.261209957	0.754713414	0.049866429
TRINITY_DN135355_c2_g1_i1	NA	NA	NA	NA	0.785059039	0.670959855	0.275914804	0.774386426	-0.198520372	0.035776599	1.408814398	0.835674348	1.059913953	0.754870307	1.236260331	-2.048384173	1.512623611
TRINITY_DN135355_c2_g2_i4	NA	NA	NA	NA	8.985421012	1.353077491	0.003357627	0.139724578	9.033497607	9.87661238	8.851835228	8.484071263	9.307950988	8.197167088	7.874815535	6.472886557	10.00398311
TRINITY_DN135357_c0_g2_i1	NA	NA	NA	NA	2.902283819	-0.147725323	0.693926885	0.939764183	2.13580862	3.062707643	3.017304967	2.975657679	2.762492784	3.432353207	3.1937841	2.772608812	2.314528086
TRINITY_DN135357_c1_g1_i2	NA	NA	NA	NA	5.361323117	-0.466570994	0.196769545	0.716303559	5.24802446	5.563429178	4.614546151	5.181855694	5.315506327	6.071783215	5.907246961	5.025208978	4.593376842
TRINITY_DN135357_c2_g1_i1	NA	NA	NA	NA	2.940341737	-0.328071314	0.41678038	0.845566085	3.372603051	3.220878367	2.30869577	3.190587943	1.816060659	2.12977871	3.266376186	3.098971077	3.168228694
TRINITY_DN135358_c5_g1_i1	NA	NA	NA	NA	3.24710495	-0.182637196	0.624510734	0.920864474	2.922090559	2.787258305	3.799199099	2.94639212	2.843464598	3.064653096	3.826468265	3.596362305	2.872398996
TRINITY_DN135363_c1_g2_i1	NA	NA	NA	NA	3.837080745	-0.016549556	0.96125314	0.993161122	4.126975437	4.039697011	3.460586336	3.964046319	3.945227381	3.273188807	4.226888196	3.356834443	3.806245841
TRINITY_DN135365_c4_g1_i1	NA	NA	NA	NA	0.388872673	-0.12169436	0.827000903	0.969856906	-0.198520372	-0.064985595	0.51497501	0.630173478	0.056818512	1.251822965	0.625424172	-1.079961743	0.646579962
TRINITY_DN135368_c1_g1_i1	NA	NA	NA	NA	3.294965231	0.24544486	0.586919429	0.910072217	2.30360362	3.958598625	3.509949317	3.785513807	3.5053787	3.96837225	2.566446341	2.398415981	2.223854968
TRINITY_DN135369_c3_g1_i1	NA	NA	NA	NA	2.57559607	0.342506167	0.469723515	0.866812185	2.985176847	2.857769001	2.33084193	1.224997807	1.761542459	1.947122742	1.874794513	3.156235577	3.483662773
TRINITY_DN135369_c4_g2_i2	NA	NA	NA	NA	1.946625666	-0.040386211	0.923608548	0.984915297	1.971049192	2.186482607	1.528623739	2.02683922	1.868593462	2.36658456	0.972607169	2.176500892	2.023383634
TRINITY_DN135370_c2_g1_i5	NA	NA	NA	NA	0.662699406	0.30617448	0.526948869	0.887893369	0.809242671	1.137975675	0.261895749	0.701975773	0.966598392	-0.447504423	0.991764851	0.072116836	0.779858418
TRINITY_DN135370_c2_g6_i2	NA	NA	NA	NA	0.364805636	0.342371446	0.501611964	0.879318551	0.353875255	0.891381846	0.435447971	0.474868071	-0.36028631	-0.62912702	0.743150109	-0.39185369	0.779858418
TRINITY_DN135370_c2_g7_i1	NA	NA	NA	NA	2.50292388	0.331554251	0.477064595	0.867550582	2.540459152	1.869060521	2.62773972	2.740161255	3.25215089	1.198292199	3.050398453	1.21619702	2.664028971
TRINITY_DN135373_c0_g1_i8	NA	NA	NA	NA	3.425390753	0.125334023	0.745758628	0.953497003	3.524737122	3.448118204	3.674855856	3.263591775	3.039498855	1.91429838	3.712725646	3.759234488	3.709310911
TRINITY_DN135374_c8_g1_i1	NA	NA	NA	NA	3.785710477	0.000322863	0.999249224	0.999674202	3.677707103	4.12793625	3.548258579	3.801945895	3.601630639	3.193354126	4.387393831	3.582502195	3.790535592
TRINITY_DN135377_c5_g5_i2	NA	NA	NA	NA	3.387208605	0.214554486	0.62308787	0.920826034	3.700443745	3.401672614	4.086327501	3.726481275	2.488118967	1.774980483	3.662801179	2.697439075	3.587318959
TRINITY_DN135378_c2_g13_i2	NA	NA	NA	NA	3.496125476	-0.703863257	0.053210784	0.467291917	3.549994854	2.758059942	3.734218509	3.826248345	2.869475845	4.127191698	3.24657536	3.922173572	2.611347413
TRINITY_DN135378_c2_g16_i3	NA	NA	NA	NA	1.463418355	-0.31259307	0.445640166	0.85562877	1.064247464	1.091914056	1.323030637	1.644941055	1.230182482	1.846320481	1.767726461	1.47814765	1.47380234
TRINITY_DN135378_c2_g3_i1	NA	NA	NA	NA	1.400078202	0.838804069	0.12577807	0.623370754	2.30360362	2.312335568	1.74197907	0.701975773	1.230182482	0.513239881	0.265007521	-0.286354554	1.658236052
TRINITY_DN135378_c2_g5_i1	NA	NA	NA	NA	0.213692444	0.101649838	0.872294931	0.976989758	0.103955948	-1.583928874	0.35128002	-1.815674847	0.517939376	0.111406653	0.765584897	0.483558406	0.842147903
TRINITY_DN135379_c7_g8_i1	NA	NA	NA	NA	1.019230122	-0.172773128	0.692563882	0.939764183	0.967584642	1.182612049	1.183959767	0.835674348	0.517939376	0.754870307	1.268036431	1.447889335	0.646579962
TRINITY_DN135384_c2_g1_i2	NA	NA	NA	NA	5.024307417	-0.030782525	0.924713079	0.98501613	4.499629146	5.11985736	5.007244444	4.851740344	5.118099595	4.913563671	5.136383398	5.565792538	4.755906049
TRINITY_DN135384_c3_g1_i1	NA	NA	NA	NA	3.08668213	-0.51536444	0.140693633	0.643558361	2.922090559	2.885035838	2.827866517	3.399372016	2.585491102	3.762479494	2.844514952	3.340456852	2.795776139
TRINITY_DN135387_c2_g2_i2	NA	NA	NA	NA	1.508948505	-0.300362557	0.506490769	0.881074743	0.809242671	1.566284236	1.528623739	1.680923268	1.308329613	0.961777386	1.905424515	2.230824939	0.842147903
TRINITY_DN135388_c0_g2_i1	NA	NA	NA	NA	1.585335489	-0.132737835	0.75882531	0.958092574	0.752349422	1.387165019	1.898452403	1.879788362	1.452967407	1.91429838	1.974462641	1.320080105	1.215989679
TRINITY_DN135389_c6_g1_i1	NA	NA	NA	NA	-0.047562039	0.07115222	0.902178089	0.982344998	-0.908723008	-0.173317311	0.435447971	-0.558577591	-0.136712198	0.754870307	0.442584827	-1.079961743	-0.307743061
TRINITY_DN135392_c0_g1_i1	NA	NA	NA	NA	4.482079201	-0.460261969	0.140548348	0.643558361	4.290757151	4.167337583	4.099287157	4.480231973	4.384622277	4.546780511	4.802518374	5.078025748	4.176322874
TRINITY_DN135393_c3_g7_i1	NA	NA	NA	NA	1.93479524	-0.090196936	0.844391363	0.97295416	0.863977174	1.461501902	2.395310931	1.680923268	1.308329613	2.631826048	2.360788917	1.699765447	2.076172918
TRINITY_DN135394_c4_g3_i1	NA	NA	NA	NA	1.331690891	-0.903911105	0.071400114	0.512029992	1.756370618	1.566284236	-0.435922311	1.17541024	0.759639928	2.26610196	1.374045019	1.416982778	0.575019828
TRINITY_DN135395_c0_g1_i7	NA	NA	NA	NA	0.530011794	-0.354231732	0.527970889	0.888480266	0.916710783	0.218366725	0.064573661	-0.007389335	1.308329613	0.513239881	1.28366582	0.072116836	-0.985972104
TRINITY_DN135396_c1_g2_i2	NA	NA	NA	NA	6.567117518	1.876747903	0.007192261	0.205299457	3.285058343	6.912331533	7.401856221	7.350672097	7.571754044	4.568039685	3.826468265	2.671486198	7.293359564
TRINITY_DN135396_c1_g3_i1	NA	NA	NA	NA	3.980588501	1.820320465	0.013497629	0.271862956	1.110253884	4.033617983	4.535702275	4.8477888	5.362054052	0.961777386	2.003068151	-0.39185369	4.606895248
TRINITY_DN135397_c0_g2_i3	NA	NA	NA	NA	1.543672622	0.243873291	0.580497389	0.90614838	0.863977174	2.024272861	1.566446719	1.015519695	1.868593462	1.579479628	2.094519984	1.21619702	1.067457278
TRINITY_DN135398_c4_g1_i3	NA	NA	NA	NA	0.722859148	-0.243393071	0.617349518	0.920072475	0.010004738	0.94418799	0.064573661	0.474868071	0.056818512	1.0246393	1.187244067	1.024480245	0.95919652
TRINITY_DN135399_c0_g1_i3	NA	NA	NA	NA	6.921527677	-0.451127272	0.282800403	0.778359167	7.09585047	6.682024559	5.834627059	6.468969265	6.522364258	7.910874184	7.291690537	6.032642977	7.239411858
TRINITY_DN135399_c0_g3_i4	NA	NA	NA	NA	4.594549661	-0.005112363	0.986941787	0.997794391	4.460204154	4.763686635	4.079803754	4.549989888	4.876564526	4.792349833	4.725932164	4.415938675	4.528559987
TRINITY_DN135403_c1_g1_i1	NA	NA	NA	NA	5.929840457	-0.156495811	0.624267839	0.920864474	6.13592227	5.807412638	5.69006288	5.949756215	5.74236245	6.23019918	6.097224695	5.45034189	6.089120472
