gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN130986_c5_g8_i2	NA	NA	NA	NA	0.491956098	0.491956098	unbias	0.58545233	Ovary_mean	0.0981	0.1961	1.9995
TRINITY_DN130987_c0_g1_i1	NA	NA	NA	NA	-0.625401104	0.625401104	unbias	0.683786463	G27_mean	0.1331	0.2114	1.5884
TRINITY_DN130989_c0_g1_i2	NA	NA	NA	NA	-0.241067168	0.241067168	unbias	0.58743908	Brain_mean	0.0214	0.0411	1.9236
TRINITY_DN130994_c0_g1_i1	NA	NA	NA	NA	-0.697631026	0.697631026	unbias	0.495476949	Ovary_mean	0.0445	0.0714	1.6046
TRINITY_DN130995_c1_g1_i1	c2cd2l	Chr07	85711975	85711975	0.059768234	0.059768234	unbias	0.277104559	Brain_mean	0.0767	0.0766	0.9976
TRINITY_DN130995_c3_g1_i6	cga	Chr05	87235071	87235071	0.358622415	0.358622415	unbias	0.438538321	Ovary_mean	0.0996	0.1898	1.9057
TRINITY_DN130996_c1_g1_i2	emc3	Chr04	114265033	114265033	0.09430613	0.09430613	unbias	0.402723262	G23_mean	0.0722	0.0748	1.0364
TRINITY_DN130997_c0_g1_i1	siglec15	Chr01	193182992	193182992	0.326226997	0.326226997	unbias	0.276148768	Ovary_mean	0.0481	0.0716	1.4899
TRINITY_DN131002_c1_g2_i1	NA	NA	NA	NA	0.045322682	0.045322682	unbias	0.322277164	Brain_mean	0.0934	0.1821	1.9495
TRINITY_DN131003_c0_g3_i1	NA	NA	NA	NA	0.246829927	0.246829927	unbias	0.162048235	Liver_mean	0.0144	0.0279	1.9441
TRINITY_DN131010_c0_g3_i1	arfgef1	Chr06	104425399	104425399	0.365160119	0.365160119	unbias	0.881549094	Brain_mean	0.1027	0.2026	1.9727
TRINITY_DN131011_c0_g1_i2	NA	NA	NA	NA	-0.100629419	0.100629419	unbias	0.736062124	Ovary_mean	0.1207	0.1436	1.1899
TRINITY_DN131013_c0_g5_i1	ncapg	Chr01	23327161	23327161	0.006517661	0.006517661	unbias	0.124303045	Brain_mean	0.0978	0.1602	1.6384
TRINITY_DN131020_c1_g2_i1	neto1-like	scaffold_21	1970199	1970199	0.134974701	0.134974701	unbias	0.720342575	Brain_mean	0.0828	0.0941	1.137
TRINITY_DN131025_c0_g1_i2	NA	NA	NA	NA	0.527258063	0.527258063	unbias	0.746531014	Brain_mean	0.0917	0.1634	1.7819
TRINITY_DN131028_c0_g1_i1	NA	NA	NA	NA	-0.300117046	0.300117046	unbias	0.230454051	Ovary_mean	0.0676	0.0705	1.0422
TRINITY_DN131033_c3_g1_i5	NA	NA	NA	NA	-0.424108167	0.424108167	unbias	0.687719949	Ovary_mean	0.2199	0.2353	1.07
TRINITY_DN131033_c4_g4_i2	NA	NA	NA	NA	0.234962813	0.234962813	unbias	0.837691003	Brain_mean	0.0411	0.0436	1.0596
TRINITY_DN131034_c4_g2_i1	NA	NA	NA	NA	-1.038737278	1.038737278	unbias	0.374414055	Ovary_mean	0.1474	0.2724	1.848
TRINITY_DN131034_c5_g2_i1	Xetrov90029733m	scaffold_601	14667	14667	0.161839615	0.161839615	unbias	0.520764851	Brain_mean	0.001	0.0008	0.7954
TRINITY_DN131042_c0_g1_i2	NA	NA	NA	NA	-0.114801042	0.114801042	unbias	0.44056304	Ovary_mean	0.0404	0.0728	1.7995
TRINITY_DN131044_c2_g1_i1	NA	NA	NA	NA	0.399311234	0.399311234	unbias	0.522565994	G43_M_mean	0.0621	0.1006	1.6207
TRINITY_DN131044_c3_g4_i10	tagln2	Chr08	115200940	115200940	0.091715458	0.091715458	unbias	0.152387925	G46_F_mean	0.0925	0.1357	1.466
TRINITY_DN131046_c0_g1_i1	NA	NA	NA	NA	-0.016438676	0.016438676	unbias	0.355486642	G43_M_mean	0.033	0.0439	1.3309
TRINITY_DN131050_c0_g1_i2	NA	NA	NA	NA	0.00045736	0.00045736	unbias	0.284830776	Brain_mean	0.068	0.0984	1.4469
TRINITY_DN131051_c3_g1_i5	NA	NA	NA	NA	0.01531925	0.01531925	unbias	0.211783701	Testis_mean	0.0338	0.0573	1.6939
TRINITY_DN131063_c3_g1_i2	NA	NA	NA	NA	0.380575658	0.380575658	unbias	0.773630162	Brain_mean	0.0772	0.0609	0.7883
TRINITY_DN131063_c3_g2_i1	NA	NA	NA	NA	-0.223307011	0.223307011	unbias	0.481756781	G46_M_mean	0.0333	0.0356	1.0685
TRINITY_DN131063_c5_g1_i1	NA	NA	NA	NA	0.466266419	0.466266419	unbias	0.299891446	G43_M_mean	0.2524	0.4828	1.9132
TRINITY_DN131067_c2_g1_i4	NA	NA	NA	NA	0.175546191	0.175546191	unbias	0.618666236	Ovary_mean	0.0548	0.0984	1.7969
TRINITY_DN131068_c1_g7_i3	NA	NA	NA	NA	-0.571263231	0.571263231	unbias	0.345702858	Ovary_mean	0.1024	0.1132	1.1051
TRINITY_DN131072_c0_g1_i1	NA	NA	NA	NA	0.637171194	0.637171194	unbias	0.802931164	Brain_mean	0.0863	0.1015	1.1767
TRINITY_DN131075_c3_g1_i5	NA	NA	NA	NA	0.499512003	0.499512003	unbias	0.656570863	Brain_mean	0.0271	0.0463	1.7068
TRINITY_DN131075_c3_g3_i1	NA	NA	NA	NA	0.993930651	0.993930651	unbias	0.697627338	Brain_mean	0.0484	0.0607	1.2527
TRINITY_DN131080_c0_g1_i2	NA	NA	NA	NA	0.178538042	0.178538042	unbias	0.400824892	Ovary_mean	0.1682	0.2727	1.6211
TRINITY_DN131082_c0_g1_i5	NA	NA	NA	NA	0.21016552	0.21016552	unbias	0.374038001	G43_M_mean	0.0727	0.0881	1.2109
TRINITY_DN131083_c3_g5_i5	slmap	scaffold_87	607398	607398	0.062339701	0.062339701	unbias	0.305747216	Brain_mean	0.099	0.1286	1.2993
TRINITY_DN131085_c8_g2_i1	NA	NA	NA	NA	-0.219743406	0.219743406	unbias	0.656218618	Ovary_mean	0.0889	0.119	1.3385
TRINITY_DN131086_c0_g2_i2	NA	NA	NA	NA	-0.121559135	0.121559135	unbias	0.132983906	Brain_mean	0.0452	0.0859	1.9008
TRINITY_DN131087_c3_g1_i1	NA	NA	NA	NA	-0.190052518	0.190052518	unbias	0.201287683	G23_mean	0.0158	0.0238	1.5011
TRINITY_DN131088_c0_g1_i1	NA	NA	NA	NA	0.535910953	0.535910953	unbias	0.663832233	G27_mean	0.0597	0.0953	1.5956
TRINITY_DN131094_c3_g3_i3	NA	NA	NA	NA	-0.193426238	0.193426238	unbias	0.460916759	Testis_mean	0.1517	0.2027	1.3358
TRINITY_DN131094_c4_g2_i3	NA	NA	NA	NA	-0.868655596	0.868655596	unbias	0.561851728	Ovary_mean	0.1082	0.1991	1.8399
TRINITY_DN131098_c0_g1_i1	NA	NA	NA	NA	0.278166503	0.278166503	unbias	0.284943078	Brain_mean	0.0823	0.1026	1.2467
TRINITY_DN131099_c1_g1_i2	NA	NA	NA	NA	0.091213263	0.091213263	unbias	0.808203875	Brain_mean	0.0437	0.0554	1.2663
TRINITY_DN131101_c3_g3_i1	NA	NA	NA	NA	0.418616386	0.418616386	unbias	0.851188175	Brain_mean	0.0167	0.0196	1.1717
TRINITY_DN131116_c0_g3_i27	NA	NA	NA	NA	0.024677177	0.024677177	unbias	0.269314079	Liver_mean	0.0579	0.0993	1.7151
TRINITY_DN131117_c0_g1_i4	car1_predicted	Chr06	110290541	110290541	0.789013879	0.789013879	unbias	0.598478201	Brain_mean	0.0655	0.099	1.5107
TRINITY_DN131118_c1_g2_i9	NA	NA	NA	NA	0.256898176	0.256898176	unbias	0.512499311	Brain_mean	0.0223	0.0253	1.1342
TRINITY_DN131119_c3_g4_i2	NA	NA	NA	NA	-0.211245452	0.211245452	unbias	0.400736498	Ovary_mean	0.0666	0.0866	1.2991
TRINITY_DN131122_c3_g2_i1	NA	NA	NA	NA	0.331453329	0.331453329	unbias	0.479503628	Brain_mean	0.0609	0.0904	1.4847
TRINITY_DN131124_c2_g3_i2	NA	NA	NA	NA	0.985937921	0.985937921	unbias	0.329956961	Brain_mean	0.0467	0.0843	1.8062
TRINITY_DN131124_c2_g4_i2	rab36	Chr01	143921007	143921007	0.086586283	0.086586283	unbias	0.431920503	Brain_mean	0.0297	0.0352	1.1851
TRINITY_DN131138_c0_g4_i1	NA	NA	NA	NA	0.858703684	0.858703684	unbias	0.554190398	G43_M_mean	0.0569	0.1015	1.7834
TRINITY_DN131141_c1_g1_i1	NA	NA	NA	NA	0.227797856	0.227797856	unbias	0.12722941	Liver_mean	0.1343	0.155	1.1539
TRINITY_DN131142_c0_g4_i1	NA	NA	NA	NA	-0.45833925	0.45833925	unbias	0.54090321	Ovary_mean	0.2038	0.3855	1.8922
TRINITY_DN131144_c0_g5_i1	NA	NA	NA	NA	-0.848347471	0.848347471	unbias	0.615061742	Liver_mean	0.117	0.2257	1.9285
TRINITY_DN131145_c2_g1_i1	NA	NA	NA	NA	0.158398054	0.158398054	unbias	0.693765799	Brain_mean	0.0302	0.0478	1.5801
TRINITY_DN131146_c0_g2_i4	NA	NA	NA	NA	-0.094270881	0.094270881	unbias	0.692036821	Liver_mean	0.0657	0.1187	1.8071
TRINITY_DN131150_c0_g3_i3	NA	NA	NA	NA	-0.570169702	0.570169702	unbias	0.650801601	Ovary_mean	0.2554	0.4198	1.6438
TRINITY_DN131156_c0_g1_i6	NA	NA	NA	NA	0.216348418	0.216348418	unbias	0.54108795	Brain_mean	0.0925	0.1175	1.2708
TRINITY_DN131157_c1_g3_i2	NA	NA	NA	NA	0.421827575	0.421827575	unbias	0.702129926	Brain_mean	0.03	0.024	0.8001
TRINITY_DN131157_c1_g4_i5	Xetrov90023720m	Chr09	33396378	33396378	-0.192379027	0.192379027	unbias	0.613791638	Brain_mean	0.0251	0.0345	1.3737
TRINITY_DN131158_c5_g2_i2	NA	NA	NA	NA	-0.176509852	0.176509852	unbias	0.46822222	G23_mean	0.0496	0.0624	1.2586
TRINITY_DN131158_c5_g3_i1	NA	NA	NA	NA	-0.002359259	0.002359259	unbias	0.126637115	G43_M_mean	0.0945	0.1024	1.0831
TRINITY_DN131160_c3_g1_i12	NA	NA	NA	NA	-1.079211222	1.079211222	unbias	0.665106107	Brain_mean	0.0913	0.1647	1.8046
TRINITY_DN131161_c5_g3_i2	NA	NA	NA	NA	0.012092528	0.012092528	unbias	0.320873388	Brain_mean	0.0863	0.0908	1.0529
TRINITY_DN131170_c0_g1_i3	NA	NA	NA	NA	-0.30659267	0.30659267	unbias	0.744265432	Brain_mean	0.0148	0.0282	1.9068
TRINITY_DN131173_c3_g1_i1	hadha	scaffold_36	158711	158711	0.37070291	0.37070291	unbias	0.321539947	Brain_mean	0.0261	0.0317	1.2163
TRINITY_DN131177_c4_g2_i3	NA	NA	NA	NA	0.001702355	0.001702355	unbias	0.269877185	Ovary_mean	0.0215	0.0262	1.2172
TRINITY_DN131182_c0_g1_i6	NA	NA	NA	NA	0.690273316	0.690273316	unbias	0.442288503	G43_M_mean	0.1166	0.2047	1.7551
TRINITY_DN131182_c1_g1_i2	NA	NA	NA	NA	-0.038817743	0.038817743	unbias	0.567425269	Brain_mean	0.0452	0.0584	1.2929
TRINITY_DN131185_c1_g1_i5	NA	NA	NA	NA	0.207007312	0.207007312	unbias	0.224365603	G43_M_mean	0.1474	0.2618	1.7769
TRINITY_DN131191_c4_g2_i6	NA	NA	NA	NA	0.042400091	0.042400091	unbias	0.518098214	Ovary_mean	0.1066	0.116	1.0878
TRINITY_DN131193_c0_g3_i1	NA	NA	NA	NA	0.171246576	0.171246576	unbias	0.331587981	Ovary_mean	0.0606	0.1078	1.7793
TRINITY_DN131194_c3_g2_i1	myod1	scaffold_4589	1061	1061	-0.175584748	0.175584748	unbias	0.198411422	Ovary_mean	0.0141	0.0228	1.6199
TRINITY_DN131196_c0_g2_i1	NA	NA	NA	NA	0.266220879	0.266220879	unbias	0.300837872	G31_mean	0.058	0.0924	1.5931
TRINITY_DN131197_c1_g2_i3	NA	NA	NA	NA	0.042018247	0.042018247	unbias	0.188621043	Ovary_mean	0.1134	0.1324	1.1667
TRINITY_DN131198_c0_g1_i3	NA	NA	NA	NA	-0.545779736	0.545779736	unbias	0.729306983	Ovary_mean	0.0334	0.0497	1.4912
TRINITY_DN131199_c3_g10_i1	NA	NA	NA	NA	0.287076832	0.287076832	unbias	0.458483139	G43_M_mean	0.0706	0.114	1.6163
TRINITY_DN131201_c5_g3_i7	NA	NA	NA	NA	-0.132680229	0.132680229	unbias	0.588427056	Ovary_mean	0.0598	0.0698	1.1675
TRINITY_DN131203_c2_g1_i6	NA	NA	NA	NA	0.316811444	0.316811444	unbias	0.453873655	Brain_mean	0.0499	0.0631	1.265
TRINITY_DN131211_c3_g2_i1	NA	NA	NA	NA	0.325190824	0.325190824	unbias	0.379439319	Ovary_mean	0.0425	0.0757	1.7803
TRINITY_DN131211_c4_g2_i2	NA	NA	NA	NA	0.785189244	0.785189244	unbias	0.425393451	Ovary_mean	0.0266	0.0349	1.3108
TRINITY_DN131213_c0_g5_i3	NA	NA	NA	NA	0.18647275	0.18647275	unbias	0.325290115	Ovary_mean	0.0408	0.0565	1.3831
TRINITY_DN131214_c1_g1_i1	NA	NA	NA	NA	0.32451117	0.32451117	unbias	0.205876813	Ovary_mean	0.0722	0.1061	1.4702
TRINITY_DN131219_c2_g5_i1	itpkc	Chr08	57290452	57290452	0.044869456	0.044869456	unbias	0.079499668	Brain_mean	0.1769	0.1398	0.7902
TRINITY_DN131220_c6_g1_i1	NA	NA	NA	NA	0.044007945	0.044007945	unbias	0.318471099	G27_mean	0.0973	0.123	1.2646
TRINITY_DN131222_c0_g2_i4	slc25a18	scaffold_41	426777	426777	-0.59410345	0.59410345	unbias	0.5228844	Ovary_mean	0.0858	0.1244	1.4499
TRINITY_DN131226_c2_g1_i4	rassf5-like	Chr02	65643191	65643191	0.116492947	0.116492947	unbias	0.717669098	Brain_mean	0.019	0.024	1.2631
TRINITY_DN131226_c2_g4_i1	NA	NA	NA	NA	-0.153150067	0.153150067	unbias	0.443590852	Brain_mean	0.0595	0.0316	0.531
TRINITY_DN131231_c0_g3_i3	NA	NA	NA	NA	0.07021938	0.07021938	unbias	0.322600109	G46_M_mean	0.111	0.1632	1.4701
TRINITY_DN131236_c0_g1_i1	NA	NA	NA	NA	0.653403211	0.653403211	unbias	0.611143701	Testis_mean	0.0797	0.1358	1.7047
TRINITY_DN131239_c0_g1_i1	NA	NA	NA	NA	0.140848536	0.140848536	unbias	0.539269932	Ovary_mean	0.1373	0.1621	1.1806
TRINITY_DN131239_c1_g1_i1	nup54	scaffold_149	106861	106861	0.409192869	0.409192869	unbias	0.306408951	Ovary_mean	0.053	0.0996	1.8802
TRINITY_DN131244_c1_g1_i2	NA	NA	NA	NA	0.050873894	0.050873894	unbias	0.712027173	Ovary_mean	0.1051	0.175	1.6647
TRINITY_DN131256_c2_g1_i9	NA	NA	NA	NA	1.146161653	1.146161653	unbias	0.528522451	Brain_mean	0.0467	0.072	1.5418
TRINITY_DN131258_c0_g1_i1	bcl2l10	Chr03	92162507	92162507	-1.831105642	1.831105642	unbias	0.785584858	Ovary_mean	0.0391	0.0677	1.7336
TRINITY_DN131259_c7_g1_i1	NA	NA	NA	NA	0.377484562	0.377484562	unbias	0.585880395	Ovary_mean	0.0601	0.0982	1.6336
TRINITY_DN131262_c1_g2_i1	NA	NA	NA	NA	0.586037728	0.586037728	unbias	0.441116493	G46_M_mean	0.085	0.0967	1.1368
TRINITY_DN131262_c1_g3_i1	NA	NA	NA	NA	0.175226492	0.175226492	unbias	0.596880311	G23_mean	0.0647	0.0989	1.5302
TRINITY_DN131263_c0_g2_i5	NA	NA	NA	NA	0.05104741	0.05104741	unbias	0.508833247	Ovary_mean	0.1376	0.1846	1.3416
TRINITY_DN131265_c3_g7_i2	NA	NA	NA	NA	1.203664717	1.203664717	unbias	0.651561736	G23_mean	0.1914	0.0949	0.4955
TRINITY_DN131266_c3_g3_i1	NA	NA	NA	NA	-0.147409036	0.147409036	unbias	0.160415997	Brain_mean	0.0084	0.0126	1.4955
TRINITY_DN131266_c4_g4_i1	NA	NA	NA	NA	-0.045185224	0.045185224	unbias	0.13028728	Liver_mean	0.0097	0.0105	1.0831
TRINITY_DN131269_c11_g2_i2	NA	NA	NA	NA	0.005637071	0.005637071	unbias	0.132429883	G23_mean	0.0032	0.0039	1.2137
TRINITY_DN131272_c0_g3_i1	NA	NA	NA	NA	-0.022186942	0.022186942	unbias	0.467441237	Ovary_mean	0.0501	0.0763	1.5213
TRINITY_DN131274_c4_g4_i1	NA	NA	NA	NA	-0.208724468	0.208724468	unbias	0.345721198	G27_mean	0.0916	0.1232	1.3445
TRINITY_DN131279_c2_g1_i5	NA	NA	NA	NA	0.0393361	0.0393361	unbias	0.234582277	Testis_mean	0.0443	0.0639	1.4424
TRINITY_DN131280_c0_g1_i1	NA	NA	NA	NA	0.40528626	0.40528626	unbias	0.588546571	Testis_mean	0.1782	0.3311	1.8579
TRINITY_DN131284_c7_g2_i1	pgm2	Chr01	25900313	25900313	0.062747976	0.062747976	unbias	0.293539309	G46_M_mean	0.065	0.1096	1.6871
TRINITY_DN131287_c0_g2_i1	NA	NA	NA	NA	-0.323032757	0.323032757	unbias	0.605549353	Brain_mean	0.0271	0.0492	1.8154
TRINITY_DN131289_c0_g1_i1	NA	NA	NA	NA	-0.18982886	0.18982886	unbias	0.499534618	Ovary_mean	0.1371	0.2179	1.5887
TRINITY_DN131289_c0_g2_i2	itfg1	Chr04	25358192	25358192	-0.003748018	0.003748018	unbias	0.143564829	G23_mean	0.0395	0.0753	1.9037
TRINITY_DN131292_c0_g1_i3	NA	NA	NA	NA	-0.066176964	0.066176964	unbias	0.530356469	Ovary_mean	0.0213	0.0258	1.2123
TRINITY_DN131292_c1_g3_i6	NA	NA	NA	NA	0.182179993	0.182179993	unbias	0.68397479	Brain_mean	0.0553	0.075	1.356
TRINITY_DN131292_c2_g3_i1	NA	NA	NA	NA	0.348719491	0.348719491	unbias	0.161601905	Brain_mean	0.0087	0.0144	1.6482
TRINITY_DN131295_c2_g2_i3	NA	NA	NA	NA	0.361225662	0.361225662	unbias	0.34661961	Testis_mean	0.1107	0.1351	1.2213
TRINITY_DN131299_c0_g1_i4	NA	NA	NA	NA	0.232003274	0.232003274	unbias	0.643661238	Brain_mean	0.0586	0.0969	1.6533
TRINITY_DN131304_c1_g1_i2	NA	NA	NA	NA	0.958728023	0.958728023	unbias	0.859089842	Brain_mean	0.0517	0.0815	1.5761
TRINITY_DN131306_c0_g1_i1	NA	NA	NA	NA	0.28398205	0.28398205	unbias	0.450317988	Brain_mean	0.0144	0.0243	1.6904
TRINITY_DN131310_c2_g2_i1	NA	NA	NA	NA	0.426985077	0.426985077	unbias	0.688166342	Brain_mean	0.0549	0.1006	1.8318
TRINITY_DN131313_c9_g2_i9	NA	NA	NA	NA	0.302984459	0.302984459	unbias	0.156544871	G23_mean	0.0275	0.0465	1.6913
TRINITY_DN131314_c0_g2_i2	NA	NA	NA	NA	-0.174991092	0.174991092	unbias	0.718278603	Liver_mean	0.1508	0.2309	1.531
TRINITY_DN131318_c1_g3_i1	NA	NA	NA	NA	0.043773386	0.043773386	unbias	0.508682271	Ovary_mean	0.0678	0.128	1.8869
TRINITY_DN131320_c0_g1_i2	NA	NA	NA	NA	0.113619366	0.113619366	unbias	0.394204456	Brain_mean	0.0377	0.0602	1.5986
TRINITY_DN131322_c0_g1_i1	NA	NA	NA	NA	0.208388422	0.208388422	unbias	0.518253798	Testis_mean	0.1387	0.2412	1.7394
TRINITY_DN131325_c0_g1_i1	NA	NA	NA	NA	0.004148506	0.004148506	unbias	0.455906875	Ovary_mean	0.1243	0.245	1.9711
TRINITY_DN131325_c0_g2_i4	NA	NA	NA	NA	0.490441495	0.490441495	unbias	0.799977603	Brain_mean	0.0319	0.0383	1.2002
TRINITY_DN131327_c3_g2_i5	rsph10b-like	Chr09	19764826	19764826	0.021145224	0.021145224	unbias	0.42845535	G46_F_mean	0.1087	0.1942	1.7867
TRINITY_DN131327_c3_g5_i1	NA	NA	NA	NA	0.175335923	0.175335923	unbias	0.432691693	Brain_mean	0.0212	0.0352	1.6615
TRINITY_DN131332_c3_g1_i1	NA	NA	NA	NA	-0.018642277	0.018642277	unbias	0.585195806	Testis_mean	0.106	0.1971	1.8582
TRINITY_DN131333_c1_g1_i2	LOC101734090	Chr05	101073954	101073954	-0.043070856	0.043070856	unbias	0.63499528	Ovary_mean	0.2269	0.3095	1.3641
TRINITY_DN131338_c2_g1_i2	NA	NA	NA	NA	0.270603644	0.270603644	unbias	0.472835301	Ovary_mean	0.109	0.1283	1.1765
TRINITY_DN131339_c1_g10_i11	NA	NA	NA	NA	0.162003564	0.162003564	unbias	0.295352912	Ovary_mean	0.0888	0.1299	1.4635
TRINITY_DN131346_c4_g5_i6	NA	NA	NA	NA	0.050607529	0.050607529	unbias	0.334733942	Testis_mean	0.1079	0.2026	1.8778
TRINITY_DN131356_c5_g1_i1	NA	NA	NA	NA	0.123806723	0.123806723	unbias	0.436789928	Brain_mean	0.0785	0.138	1.7581
TRINITY_DN131356_c6_g1_i1	NA	NA	NA	NA	0.586839354	0.586839354	unbias	0.643927265	Brain_mean	0.0229	0.0246	1.0714
TRINITY_DN131356_c7_g1_i9	NA	NA	NA	NA	0.340736283	0.340736283	unbias	0.350200972	G23_mean	0.0883	0.076	0.8613
TRINITY_DN131358_c1_g3_i1	LOC100490370	Chr09	42006434	42006434	0.443371829	0.443371829	unbias	0.295703665	Brain_mean	0.0087	0.012	1.3884
TRINITY_DN131359_c6_g1_i1	NA	NA	NA	NA	-0.022325104	0.022325104	unbias	0.323296893	Ovary_mean	0.0188	0.0281	1.4976
TRINITY_DN131360_c5_g1_i1	LOC734122	Chr03	46155370	46155370	0.831291467	0.831291467	unbias	0.699897817	Brain_mean	0.0282	0.0551	1.9579
TRINITY_DN131361_c6_g2_i5	NA	NA	NA	NA	0.109655234	0.109655234	unbias	0.33907894	G46_M_mean	0.0628	0.1242	1.9785
TRINITY_DN131362_c1_g1_i3	NA	NA	NA	NA	-0.022054527	0.022054527	unbias	0.423501016	Ovary_mean	0.0469	0.0709	1.5122
TRINITY_DN131362_c1_g9_i1	NA	NA	NA	NA	-0.187992652	0.187992652	unbias	0.343219265	G23_mean	0.0747	0.1252	1.6767
TRINITY_DN131364_c4_g5_i3	NA	NA	NA	NA	0.493456837	0.493456837	unbias	0.394857039	Ovary_mean	0.0527	0.0636	1.207
TRINITY_DN131365_c7_g2_i1	NA	NA	NA	NA	0.109513755	0.109513755	unbias	0.191549919	Ovary_mean	0.0281	0.0362	1.287
TRINITY_DN131370_c0_g1_i1	mafg	Chr10	20016369	20016369	-2.471113071	2.471113071	female	0.767099057	Testis_mean	0.101	0.1977	1.9572
TRINITY_DN131376_c7_g3_i1	NA	NA	NA	NA	0.460513621	0.460513621	unbias	0.397557076	Ovary_mean	0.0374	0.0637	1.7019
TRINITY_DN131380_c5_g1_i2	NA	NA	NA	NA	-0.182879374	0.182879374	unbias	0.626072179	G27_mean	0.1994	0.3338	1.6739
TRINITY_DN131382_c4_g2_i1	tmem121	Chr08	96522027	96522027	0.393097844	0.393097844	unbias	0.45092523	Ovary_mean	0.0856	0.076	0.888
TRINITY_DN131386_c0_g4_i5	NA	NA	NA	NA	-0.379477498	0.379477498	unbias	0.499196515	Brain_mean	0.0596	0.0725	1.2173
TRINITY_DN131387_c0_g1_i2	NA	NA	NA	NA	0.054536916	0.054536916	unbias	0.419323517	Ovary_mean	0.0427	0.0847	1.9818
TRINITY_DN131388_c4_g3_i2	NA	NA	NA	NA	0.045786878	0.045786878	unbias	0.33211571	G46_M_mean	0.0517	0.0545	1.0544
TRINITY_DN131390_c4_g1_i1	LOC100494811	Chr04	21103744	21103744	-0.329895713	0.329895713	unbias	0.481647511	Ovary_mean	0.0312	0.0401	1.285
TRINITY_DN131390_c4_g2_i1	itm2a	Chr08	43373186	43373186	-0.254732512	0.254732512	unbias	0.197207803	Ovary_mean	0.0911	0.1225	1.3446
TRINITY_DN131392_c0_g1_i2	NA	NA	NA	NA	-0.170102191	0.170102191	unbias	0.497500984	Ovary_mean	0.1317	0.1429	1.0847
TRINITY_DN131393_c0_g3_i2	NA	NA	NA	NA	0.322005774	0.322005774	unbias	0.467274423	G23_mean	0.2294	0.4096	1.786
TRINITY_DN131397_c0_g2_i1	NA	NA	NA	NA	-0.378884585	0.378884585	unbias	0.467899058	Ovary_mean	0.0638	0.0967	1.5157
TRINITY_DN131400_c1_g1_i1	otud1	Chr06	18074802	18074802	0.910326611	0.910326611	unbias	0.614166347	Brain_mean	0.0257	0.0475	1.8508
TRINITY_DN131401_c5_g1_i3	NA	NA	NA	NA	-0.204055306	0.204055306	unbias	0.176956642	Ovary_mean	0.1048	0.1807	1.7238
TRINITY_DN131402_c3_g2_i1	taf6-like	scaffold_48	523347	523347	0.230368574	0.230368574	unbias	0.676032367	Ovary_mean	0.0996	0.1408	1.4138
TRINITY_DN131403_c3_g1_i1	NA	NA	NA	NA	-0.640250178	0.640250178	unbias	0.668282179	Testis_mean	0.0678	0.0675	0.995
TRINITY_DN131419_c0_g1_i1	NA	NA	NA	NA	0.139948368	0.139948368	unbias	0.307211889	Ovary_mean	0.0173	0.0205	1.1852
TRINITY_DN131420_c1_g1_i3	tcp11l2	Chr03	38885969	38885969	-0.148456205	0.148456205	unbias	0.370974206	Testis_mean	0.0284	0.0351	1.2364
TRINITY_DN131420_c1_g2_i3	NA	NA	NA	NA	-0.572883858	0.572883858	unbias	0.598305227	Brain_mean	0.0474	0.0762	1.6075
TRINITY_DN131421_c0_g1_i4	prdm4	Chr03	1706403	1706403	-0.031627583	0.031627583	unbias	0.615280467	Brain_mean	0.0618	0.1046	1.694
TRINITY_DN131425_c1_g3_i3	NA	NA	NA	NA	-0.021650246	0.021650246	unbias	0.142447574	Brain_mean	0.0486	0.019	0.3913
TRINITY_DN131429_c1_g2_i6	NA	NA	NA	NA	0.366961128	0.366961128	unbias	0.185724124	G23_mean	0.0508	0.0717	1.4113
TRINITY_DN131434_c0_g1_i1	NA	NA	NA	NA	0.552743612	0.552743612	unbias	0.68674008	Ovary_mean	0.1268	0.2258	1.7811
TRINITY_DN131438_c2_g10_i3	NA	NA	NA	NA	-0.063034203	0.063034203	unbias	0.364646791	Liver_mean	0.1057	0.1393	1.318
TRINITY_DN131438_c3_g2_i2	NA	NA	NA	NA	0.450794166	0.450794166	unbias	0.377705905	Brain_mean	0.0606	0.1028	1.6954
TRINITY_DN131440_c0_g3_i1	NA	NA	NA	NA	-0.904368759	0.904368759	unbias	0.488642733	Ovary_mean	0.1657	0.301	1.8167
TRINITY_DN131441_c4_g1_i1	NA	NA	NA	NA	0.814193109	0.814193109	unbias	0.486499016	Testis_mean	0.0949	0.1695	1.787
TRINITY_DN131443_c0_g2_i3	NA	NA	NA	NA	-0.256448193	0.256448193	unbias	0.271435282	Ovary_mean	0.0646	0.1189	1.841
TRINITY_DN131445_c1_g7_i7	NA	NA	NA	NA	-0.001712796	0.001712796	unbias	0.236959997	G23_mean	0.0256	0.0373	1.4537
TRINITY_DN131448_c4_g4_i6	NA	NA	NA	NA	-0.038181604	0.038181604	unbias	0.419067445	Ovary_mean	0.1123	0.177	1.5764
TRINITY_DN131451_c1_g1_i1	gpr6	Chr05	74627054	74627054	-0.021778488	0.021778488	unbias	0.543941685	Ovary_mean	0.019	0.0368	1.9346
TRINITY_DN131451_c3_g1_i4	NA	NA	NA	NA	-0.529604346	0.529604346	unbias	0.222596252	Ovary_mean	0.1847	0.3143	1.7021
