gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN132513_c0_g1_i1	asb14	scaffold_87	179786	179786	0.389333473	0.389333473	unbias	0.431874834	Ovary_mean	0.0614	0.0806	1.3124
TRINITY_DN132519_c0_g3_i5	foxl2	Chr05	124798552	124798552	0.414792582	0.414792582	unbias	0.526136525	Brain_mean	0.0366	0.0424	1.1562
TRINITY_DN132527_c4_g4_i2	NA	NA	NA	NA	0.654424625	0.654424625	unbias	0.682634754	Brain_mean	0.069	0.1299	1.8833
TRINITY_DN132553_c1_g6_i14	NA	NA	NA	NA	0.22524544	0.22524544	unbias	0.15644149	G46_F_mean	0.0955	0.1403	1.4693
TRINITY_DN132561_c2_g3_i3	proca1	Chr02	26818248	26818248	0.567024712	0.567024712	unbias	0.22869752	G23_mean	0.0416	0.0394	0.9475
TRINITY_DN132562_c0_g2_i3	NA	NA	NA	NA	-0.084072346	0.084072346	unbias	0.140433807	Brain_mean	0.014	0.0067	0.4777
TRINITY_DN132574_c2_g1_i2	NA	NA	NA	NA	0.603793311	0.603793311	unbias	0.415595732	Brain_mean	0.068	0.1355	1.9936
TRINITY_DN132582_c1_g2_i4	NA	NA	NA	NA	0.516276159	0.516276159	unbias	0.570785185	Brain_mean	0.0254	0.0335	1.3223
TRINITY_DN132595_c0_g1_i1	NA	NA	NA	NA	0.721459564	0.721459564	unbias	0.316982545	G46_M_mean	0.2213	0.3654	1.6514
TRINITY_DN132599_c0_g1_i3	NA	NA	NA	NA	0.212956022	0.212956022	unbias	0.334100823	Brain_mean	0.202	0.3476	1.7211
TRINITY_DN132628_c1_g1_i2	cdh9	Chr06	55405186	55405186	-0.034558915	0.034558915	unbias	0.201571911	Brain_mean	0.0418	0.065	1.5565
TRINITY_DN132629_c1_g1_i2	sik3-like	Chr07	84012985	84012985	0.48692604	0.48692604	unbias	0.25816497	G23_mean	0.0679	0.1278	1.8826
TRINITY_DN132643_c1_g5_i2	NA	NA	NA	NA	0.556129462	0.556129462	unbias	0.506722048	Ovary_mean	0.1995	0.3628	1.8192
TRINITY_DN132644_c5_g1_i1	NA	NA	NA	NA	0.107842427	0.107842427	unbias	0.226076614	Ovary_mean	0.0668	0.0829	1.2402
TRINITY_DN132650_c6_g5_i5	NA	NA	NA	NA	0.384163684	0.384163684	unbias	0.25788075	Ovary_mean	0.0574	0.0985	1.7166
TRINITY_DN132653_c4_g1_i2	NA	NA	NA	NA	0.23983359	0.23983359	unbias	0.246593658	Ovary_mean	0.0908	0.1735	1.9115
TRINITY_DN132656_c6_g3_i5	pou6f1	Chr02	139026107	139026107	0.328196137	0.328196137	unbias	0.56737536	Brain_mean	0.0774	0.1443	1.8638
TRINITY_DN132657_c3_g2_i3	NA	NA	NA	NA	0.45885839	0.45885839	unbias	0.734320519	Brain_mean	0.0316	0.0581	1.8389
TRINITY_DN132669_c0_g1_i1	NA	NA	NA	NA	0.182182442	0.182182442	unbias	0.403843973	Ovary_mean	0.0777	0.0868	1.1176
TRINITY_DN132678_c0_g2_i1	NA	NA	NA	NA	-0.181516215	0.181516215	unbias	0.148016442	Ovary_mean	0.0532	0.0546	1.0267
TRINITY_DN132679_c1_g1_i4	NA	NA	NA	NA	0.276254024	0.276254024	unbias	0.514035211	G46_M_mean	0.0775	0.0894	1.1542
TRINITY_DN132689_c3_g2_i8	NA	NA	NA	NA	0.184478245	0.184478245	unbias	0.14765843	G23_mean	0.0777	0.1039	1.3383
TRINITY_DN132693_c0_g4_i2	NA	NA	NA	NA	0.465075601	0.465075601	unbias	0.444515688	Brain_mean	0.0146	0.0201	1.3781
TRINITY_DN132719_c0_g1_i3	NA	NA	NA	NA	0.081154094	0.081154094	unbias	0.13949879	Brain_mean	0.0715	0.0334	0.467
TRINITY_DN132728_c0_g1_i5	NA	NA	NA	NA	0.591024621	0.591024621	unbias	0.422740359	Ovary_mean	0.0847	0.1318	1.5573
TRINITY_DN132751_c3_g1_i2	NA	NA	NA	NA	0.682507771	0.682507771	unbias	0.434241119	Brain_mean	0.1113	0.2058	1.8489
TRINITY_DN132758_c3_g1_i1	zbtb40	Chr07	69110847	69110847	-0.060585765	0.060585765	unbias	0.250094604	Brain_mean	0.0235	0.0339	1.4405
TRINITY_DN132764_c3_g5_i2	NA	NA	NA	NA	0.046847875	0.046847875	unbias	0.455832947	Brain_mean	0.1302	0.2035	1.5636
TRINITY_DN132764_c3_g6_i2	NA	NA	NA	NA	1.010938672	1.010938672	unbias	0.458001452	Ovary_mean	0.0768	0.1042	1.3569
TRINITY_DN132772_c0_g2_i1	NA	NA	NA	NA	0.043301944	0.043301944	unbias	0.367444915	Brain_mean	0.1578	0.2389	1.5143
TRINITY_DN132782_c2_g1_i2	NA	NA	NA	NA	0.744605225	0.744605225	unbias	0.517863685	Brain_mean	0.0733	0.1263	1.7228
TRINITY_DN132818_c0_g2_i3	ttc17	Chr04	3025002	3025002	0.009015995	0.009015995	unbias	0.161650489	Ovary_mean	0.0502	0.0494	0.9838
TRINITY_DN132820_c4_g1_i2	NA	NA	NA	NA	0.60834536	0.60834536	unbias	0.450390684	Brain_mean	0.0957	0.075	0.7839
TRINITY_DN132826_c2_g2_i1	nek10	Chr06	76081595	76081595	0.416156424	0.416156424	unbias	0.23856837	Brain_mean	0.0187	0.0221	1.1811
TRINITY_DN132830_c6_g1_i1	NA	NA	NA	NA	1.078591179	1.078591179	unbias	0.42025866	Ovary_mean	0.0716	0.1411	1.9707
TRINITY_DN132851_c3_g4_i1	NA	NA	NA	NA	-0.130993342	0.130993342	unbias	0.392341953	Brain_mean	0.1387	0.1955	1.409
TRINITY_DN132871_c1_g1_i1	NA	NA	NA	NA	0.18616211	0.18616211	unbias	0.347789158	Ovary_mean	0.0754	0.1229	1.6302
TRINITY_DN132892_c2_g1_i2	NA	NA	NA	NA	0.1524086	0.1524086	unbias	0.142284626	Ovary_mean	0.0725	0.1305	1.8013
TRINITY_DN132900_c0_g3_i3	NA	NA	NA	NA	0.308249272	0.308249272	unbias	0.53257161	Brain_mean	0.0335	0.0406	1.2135
TRINITY_DN132917_c4_g2_i4	NA	NA	NA	NA	0.441832029	0.441832029	unbias	0.393039555	Brain_mean	0.0937	0.1218	1.2995
TRINITY_DN132934_c0_g1_i2	NA	NA	NA	NA	0.629460928	0.629460928	unbias	0.254811573	G43_M_mean	0.0526	0.0758	1.4408
TRINITY_DN132942_c0_g1_i5	tmem230	Chr03	111234392	111234392	-1.071550201	1.071550201	unbias	0.303179938	Testis_mean	0.1217	0.2165	1.7795
TRINITY_DN132947_c0_g1_i4	NA	NA	NA	NA	0.231064412	0.231064412	unbias	0.42973569	Ovary_mean	0.1366	0.255	1.8669
TRINITY_DN132949_c1_g1_i1	fam105b-like	Chr06	59693167	59693167	0.151716068	0.151716068	unbias	0.247324278	G23_mean	0.0341	0.0457	1.3397
TRINITY_DN132951_c0_g1_i2	NA	NA	NA	NA	0.373783164	0.373783164	unbias	0.379751437	Brain_mean	0.0263	0.0504	1.9115
TRINITY_DN132961_c3_g1_i1	NA	NA	NA	NA	0.110973839	0.110973839	unbias	0.417447569	Brain_mean	0.0572	0.0879	1.5365
TRINITY_DN132974_c4_g2_i9	NA	NA	NA	NA	-0.148518788	0.148518788	unbias	0.43668092	Brain_mean	0.0608	0.0705	1.1597
TRINITY_DN132977_c0_g1_i4	NA	NA	NA	NA	0.077957483	0.077957483	unbias	0.147373314	G23_mean	0.0232	0.0332	1.4336
TRINITY_DN133005_c2_g1_i1	NA	NA	NA	NA	0.473161502	0.473161502	unbias	0.509276548	G43_M_mean	0.0287	0.056	1.95
TRINITY_DN133007_c1_g1_i4	psmb3	Chr10	3845728	3845728	0.508203625	0.508203625	unbias	0.520546001	Ovary_mean	0.0747	0.1172	1.5705
TRINITY_DN133008_c0_g1_i3	NA	NA	NA	NA	0.128031132	0.128031132	unbias	0.194243069	Ovary_mean	0.0342	0.0442	1.2937
TRINITY_DN133014_c5_g4_i7	dydc2	Chr07	44240195	44240195	0.125359693	0.125359693	unbias	0.257078024	Brain_mean	0.0831	0.1002	1.2051
TRINITY_DN133021_c1_g1_i1	NA	NA	NA	NA	0.398350674	0.398350674	unbias	0.758085156	Brain_mean	0.0486	0.0585	1.2034
TRINITY_DN133031_c0_g1_i3	LOC496913-like	Chr02	62548925	62548925	0.318044009	0.318044009	unbias	0.1959955	Brain_mean	0.1639	0.2678	1.6343
TRINITY_DN133036_c1_g2_i2	NA	NA	NA	NA	0.080711646	0.080711646	unbias	0.285522435	Testis_mean	0.0855	0.1083	1.2661
TRINITY_DN133062_c0_g4_i13	Xetrov90009752m	Chr03	128536853	128536853	0.059326102	0.059326102	unbias	0.3453138	Brain_mean	0.162	0.3051	1.8834
TRINITY_DN133088_c5_g1_i1	NA	NA	NA	NA	-0.070758184	0.070758184	unbias	0.202035848	Ovary_mean	0.0657	0.0778	1.1834
TRINITY_DN133096_c5_g1_i1	NA	NA	NA	NA	-0.067198029	0.067198029	unbias	0.433494243	Brain_mean	0.1108	0.0815	0.7357
TRINITY_DN133127_c3_g1_i1	NA	NA	NA	NA	0.53271605	0.53271605	unbias	0.353627321	Brain_mean	0.0515	0.0655	1.2719
TRINITY_DN133127_c3_g3_i4	NA	NA	NA	NA	0.01529071	0.01529071	unbias	0.361227465	Brain_mean	0.0399	0.0629	1.5776
TRINITY_DN133130_c2_g1_i2	NA	NA	NA	NA	0.293800584	0.293800584	unbias	0.251334868	Ovary_mean	0.1424	0.2378	1.6698
TRINITY_DN133142_c0_g1_i3	NA	NA	NA	NA	0.025540202	0.025540202	unbias	0.501513109	Brain_mean	0.2221	0.255	1.148
TRINITY_DN133149_c0_g1_i2	rbm12	Chr10	34269752	34269752	0.003730835	0.003730835	unbias	0.595846589	Brain_mean	0.0492	0.0751	1.528
TRINITY_DN133160_c0_g1_i3	lrig3	Chr03	53736851	53736851	0.588656921	0.588656921	unbias	0.467916071	G46_M_mean	0.0804	0.1032	1.2839
TRINITY_DN133166_c0_g1_i1	NA	NA	NA	NA	0.085274326	0.085274326	unbias	0.508889863	Brain_mean	0.081	0.1306	1.6124
TRINITY_DN133190_c0_g1_i1	NA	NA	NA	NA	0.66285766	0.66285766	unbias	0.47503151	Ovary_mean	0.1209	0.2069	1.7116
TRINITY_DN133194_c0_g4_i4	NA	NA	NA	NA	-0.449247278	0.449247278	unbias	0.443713652	G23_mean	0.0719	0.1076	1.4975
TRINITY_DN133214_c0_g2_i1	NA	NA	NA	NA	0.539384046	0.539384046	unbias	0.511279062	Brain_mean	0.1031	0.1992	1.9318
TRINITY_DN133254_c2_g1_i2	NA	NA	NA	NA	0.300402482	0.300402482	unbias	0.352670244	Brain_mean	0.0386	0.057	1.4776
TRINITY_DN133255_c3_g4_i7	NA	NA	NA	NA	0.262925559	0.262925559	unbias	0.447223855	Brain_mean	0.0597	0.0906	1.5182
TRINITY_DN133257_c2_g1_i1	NA	NA	NA	NA	-0.232758482	0.232758482	unbias	0.362795841	G43_F_mean	0.1119	0.1503	1.3427
TRINITY_DN133258_c5_g2_i3	NA	NA	NA	NA	0.603670329	0.603670329	unbias	0.556165935	G27_mean	0.0768	0.1374	1.7894
TRINITY_DN133276_c0_g2_i3	NA	NA	NA	NA	0.021968473	0.021968473	unbias	0.34005572	Brain_mean	0.0675	0.1012	1.4993
TRINITY_DN133296_c0_g1_i1	sccpdh	Chr05	40780669	40780669	0.274891264	0.274891264	unbias	0.287342061	Brain_mean	0.0432	0.0556	1.2859
TRINITY_DN133312_c3_g1_i2	NA	NA	NA	NA	0.571025186	0.571025186	unbias	0.405768476	Brain_mean	0.024	0.0244	1.0179
TRINITY_DN133337_c5_g1_i2	NA	NA	NA	NA	0.07283498	0.07283498	unbias	0.430275692	G46_M_mean	0.1069	0.1753	1.6391
TRINITY_DN133352_c5_g1_i11	NA	NA	NA	NA	0.346565297	0.346565297	unbias	0.165142052	G43_M_mean	0.02	0.0345	1.7284
TRINITY_DN133361_c0_g8_i2	NA	NA	NA	NA	0.096430719	0.096430719	unbias	0.396935409	Ovary_mean	0.1107	0.1627	1.4707
TRINITY_DN133368_c1_g3_i2	Xetrov90017885m	Chr07	31438914	31438914	0.011575446	0.011575446	unbias	0.234336213	Brain_mean	0.1104	0.1755	1.5905
TRINITY_DN133373_c1_g1_i2	NA	NA	NA	NA	-0.059086799	0.059086799	unbias	0.682324622	Brain_mean	0.1171	0.1611	1.3755
TRINITY_DN133392_c2_g3_i1	NA	NA	NA	NA	0.806451742	0.806451742	unbias	0.540298154	Ovary_mean	0.0536	0.0981	1.8322
TRINITY_DN133416_c2_g2_i2	NA	NA	NA	NA	0.919200121	0.919200121	unbias	0.523455962	Brain_mean	0.0915	0.1804	1.972
TRINITY_DN133425_c9_g1_i1	NA	NA	NA	NA	0.42801315	0.42801315	unbias	0.502515302	Brain_mean	0.0342	0.0387	1.1315
TRINITY_DN133456_c2_g1_i4	boc	scaffold_326	589	589	0.160264274	0.160264274	unbias	0.392120847	Brain_mean	0.1364	0.1891	1.3871
TRINITY_DN133462_c5_g1_i4	NA	NA	NA	NA	0.004490362	0.004490362	unbias	0.175844031	Brain_mean	0.0398	0.0521	1.3089
TRINITY_DN133466_c6_g1_i2	NA	NA	NA	NA	0.186235704	0.186235704	unbias	0.416766871	Brain_mean	0.1494	0.1727	1.1559
TRINITY_DN133481_c0_g2_i6	NA	NA	NA	NA	0.579439715	0.579439715	unbias	0.436263	Brain_mean	0.1569	0.1334	0.8506
TRINITY_DN133483_c0_g1_i1	NA	NA	NA	NA	-0.195404258	0.195404258	unbias	0.601258778	Brain_mean	0.0809	0.1338	1.6532
TRINITY_DN133485_c1_g9_i5	NA	NA	NA	NA	-0.178862814	0.178862814	unbias	0.052006308	G43_F_mean	0.0408	0.0334	0.8186
TRINITY_DN133493_c3_g2_i1	NA	NA	NA	NA	-0.070922233	0.070922233	unbias	0.223475529	Ovary_mean	0.0509	0.0446	0.8753
TRINITY_DN133495_c3_g4_i2	NA	NA	NA	NA	0.297815131	0.297815131	unbias	0.35995692	Liver_mean	0.1039	0.1653	1.5913
TRINITY_DN133501_c1_g3_i3	NA	NA	NA	NA	0.153136691	0.153136691	unbias	0.242363809	G23_mean	0.0407	0.0666	1.6357
TRINITY_DN133509_c2_g1_i2	NA	NA	NA	NA	0.362047656	0.362047656	unbias	0.448956151	Brain_mean	0.0562	0.0592	1.0532
TRINITY_DN133510_c3_g4_i3	NA	NA	NA	NA	0.085522605	0.085522605	unbias	0.245626752	G43_M_mean	0.101	0.1638	1.6219
TRINITY_DN133511_c4_g2_i1	LOC100486516-like	Chr06	6656602	6656602	0.583198254	0.583198254	unbias	0.72527875	Brain_mean	0.0996	0.1289	1.2937
TRINITY_DN133543_c6_g1_i3	NA	NA	NA	NA	0.328161231	0.328161231	unbias	0.229935792	Ovary_mean	0.0248	0.0403	1.6263
TRINITY_DN133555_c0_g3_i9	NA	NA	NA	NA	-0.023182242	0.023182242	unbias	0.18936066	G43_M_mean	0.0542	0.084	1.5508
TRINITY_DN133569_c3_g2_i2	golga7b	Chr07	25668197	25668197	0.014006822	0.014006822	unbias	0.411827813	Ovary_mean	0.0713	0.1284	1.8005
TRINITY_DN133582_c8_g1_i2	NA	NA	NA	NA	-0.114845033	0.114845033	unbias	0.28366049	Ovary_mean	0.1872	0.2347	1.2537
TRINITY_DN133583_c0_g1_i3	fxr1	Chr05	95666587	95666587	-0.000198249	0.000198249	unbias	0.185975579	G23_mean	0.0415	0.0628	1.5125
TRINITY_DN133589_c0_g1_i1	NA	NA	NA	NA	-0.043168266	0.043168266	unbias	0.214013896	Ovary_mean	0.0254	0.0384	1.5099
TRINITY_DN133594_c0_g2_i3	NA	NA	NA	NA	0.135817286	0.135817286	unbias	0.229453212	G43_M_mean	0.1063	0.1332	1.2529
TRINITY_DN133597_c0_g2_i1	NA	NA	NA	NA	0.256992914	0.256992914	unbias	0.113625835	Ovary_mean	0.0642	0.0462	0.7204
TRINITY_DN133600_c2_g1_i2	NA	NA	NA	NA	-0.124884604	0.124884604	unbias	0.314081249	Brain_mean	0.1247	0.2139	1.7146
TRINITY_DN133605_c8_g1_i2	NA	NA	NA	NA	-0.342435067	0.342435067	unbias	0.169506801	Ovary_mean	0.1044	0.2036	1.9504
TRINITY_DN133629_c1_g1_i1	NA	NA	NA	NA	-0.078055371	0.078055371	unbias	0.391489279	G43_M_mean	0.049	0.0852	1.7382
TRINITY_DN133638_c8_g1_i1	twf2	Chr04	117798541	117798541	0.293103734	0.293103734	unbias	0.337391049	Brain_mean	0.0155	0.0266	1.7212
TRINITY_DN133651_c2_g3_i2	NA	NA	NA	NA	-0.416163465	0.416163465	unbias	0.094941568	G27_mean	0.0882	0.1436	1.629
TRINITY_DN133651_c3_g1_i2	NA	NA	NA	NA	0.623700632	0.623700632	unbias	0.589964418	Brain_mean	0.118	0.1439	1.2198
TRINITY_DN133680_c0_g1_i1	NA	NA	NA	NA	-0.313469244	0.313469244	unbias	0.141588415	Ovary_mean	0.0309	0.0573	1.8528
TRINITY_DN133680_c1_g3_i1	NA	NA	NA	NA	0.208987309	0.208987309	unbias	0.28269428	Brain_mean	0.0709	0.0571	0.8047
TRINITY_DN133687_c1_g1_i1	NA	NA	NA	NA	-0.062932594	0.062932594	unbias	0.430926885	G23_mean	0.0202	0.0339	1.68
TRINITY_DN133722_c0_g8_i2	NA	NA	NA	NA	-0.026218556	0.026218556	unbias	0.391405718	Ovary_mean	0.1674	0.1632	0.9749
TRINITY_DN133741_c0_g2_i7	NA	NA	NA	NA	0.039007761	0.039007761	unbias	0.428343491	G27_mean	0.0856	0.1696	1.9804
TRINITY_DN133747_c0_g3_i2	c19orf12	Chr04	23317962	23317962	-0.096445381	0.096445381	unbias	0.276841622	Brain_mean	0.0163	0.0142	0.8709
TRINITY_DN133749_c2_g1_i2	NA	NA	NA	NA	0.514066726	0.514066726	unbias	0.197070948	Ovary_mean	0.0473	0.0689	1.4572
TRINITY_DN133751_c3_g3_i1	chmp6	Chr10	18862402	18862402	-0.019644642	0.019644642	unbias	0.390025817	Ovary_mean	0.098	0.184	1.8776
TRINITY_DN133763_c3_g1_i3	cnga4	scaffold_174	316413	316413	0.284208511	0.284208511	unbias	0.240795531	G23_mean	0.0644	0.0956	1.4846
TRINITY_DN133767_c0_g3_i1	NA	NA	NA	NA	-0.116721324	0.116721324	unbias	0.150403204	G23_mean	0.0357	0.0516	1.446
TRINITY_DN133769_c10_g3_i1	NA	NA	NA	NA	0.0275695	0.0275695	unbias	0.201414147	G23_mean	0.0207	0.0233	1.1244
TRINITY_DN133769_c11_g6_i1	NA	NA	NA	NA	0.019430191	0.019430191	unbias	0.187843776	G27_mean	0.0851	0.1229	1.4438
TRINITY_DN133771_c0_g1_i1	NA	NA	NA	NA	0.148777459	0.148777459	unbias	0.247855978	Ovary_mean	0.1078	0.1922	1.7831
TRINITY_DN133787_c2_g3_i2	NA	NA	NA	NA	-0.146870604	0.146870604	unbias	0.20785896	Ovary_mean	0.1343	0.1962	1.4608
TRINITY_DN133809_c1_g10_i4	NA	NA	NA	NA	0.611789999	0.611789999	unbias	0.302632134	Brain_mean	0.1146	0.1354	1.1815
TRINITY_DN133821_c6_g2_i2	NA	NA	NA	NA	0.522016869	0.522016869	unbias	0.403508564	G27_mean	0.2093	0.2677	1.2787
TRINITY_DN133821_c8_g2_i1	NA	NA	NA	NA	-0.10357299	0.10357299	unbias	0.394455494	G27_mean	0.0585	0.1013	1.7337
TRINITY_DN133832_c0_g5_i5	NA	NA	NA	NA	0.438848904	0.438848904	unbias	0.267239269	Brain_mean	0.0632	0.1	1.5826
TRINITY_DN133848_c9_g2_i5	NA	NA	NA	NA	0.268579434	0.268579434	unbias	0.27144571	G23_mean	0.0365	0.0491	1.3432
TRINITY_DN133851_c1_g1_i8	NA	NA	NA	NA	0.119415239	0.119415239	unbias	0.223871036	G23_mean	0.0909	0.1364	1.5
TRINITY_DN133866_c1_g3_i9	NA	NA	NA	NA	-0.202312673	0.202312673	unbias	0.283813094	Ovary_mean	0.0224	0.0336	1.5002
TRINITY_DN133897_c1_g2_i1	NA	NA	NA	NA	0.182343673	0.182343673	unbias	0.38705275	Ovary_mean	0.0396	0.0577	1.4562
TRINITY_DN133916_c0_g2_i1	NA	NA	NA	NA	0.287339195	0.287339195	unbias	0.329328068	Ovary_mean	0.0367	0.0715	1.9475
TRINITY_DN133926_c0_g2_i3	NA	NA	NA	NA	0.867227788	0.867227788	unbias	0.546895346	Brain_mean	0.1251	0.2216	1.772
TRINITY_DN133927_c0_g2_i4	NA	NA	NA	NA	-0.001322529	0.001322529	unbias	0.379821197	Brain_mean	0.0356	0.038	1.067
TRINITY_DN133957_c0_g1_i1	cdkn2c	Chr04	85952705	85952705	0.112257628	0.112257628	unbias	0.486506375	Ovary_mean	0.0387	0.0381	0.9839
TRINITY_DN133959_c0_g2_i8	NA	NA	NA	NA	0.293998062	0.293998062	unbias	0.367990052	Brain_mean	0.0194	0.0257	1.3247
TRINITY_DN133991_c3_g2_i2	NA	NA	NA	NA	-0.375002722	0.375002722	unbias	0.136766811	G27_mean	0.037	0.0607	1.6414
TRINITY_DN133994_c4_g2_i1	NA	NA	NA	NA	0.156930298	0.156930298	unbias	0.137226782	G43_M_mean	0.1163	0.1857	1.5963
TRINITY_DN134000_c4_g2_i1	leo1	Chr03	92381589	92381589	-0.011532797	0.011532797	unbias	0.423857211	G46_M_mean	0.2866	0.5151	1.7976
TRINITY_DN134012_c6_g2_i5	NA	NA	NA	NA	0.268920586	0.268920586	unbias	0.350628586	Brain_mean	0.0611	0.0914	1.4946
TRINITY_DN134012_c7_g2_i6	NA	NA	NA	NA	0.720555471	0.720555471	unbias	0.579079928	Brain_mean	0.0432	0.0347	0.8027
TRINITY_DN134017_c3_g3_i1	ddah1	Chr04	29079173	29079173	0.255512885	0.255512885	unbias	0.256751453	G43_M_mean	0.0309	0.0569	1.8453
TRINITY_DN134021_c1_g2_i4	Xetrov90024992m	Chr10	14200518	14200518	0.145687364	0.145687364	unbias	0.368587219	Brain_mean	0.0303	0.0282	0.9301
TRINITY_DN134025_c1_g2_i2	NA	NA	NA	NA	0.032259696	0.032259696	unbias	0.392584763	Brain_mean	0.0484	0.0936	1.933
TRINITY_DN134056_c3_g4_i3	NA	NA	NA	NA	0.192925457	0.192925457	unbias	0.369224913	Ovary_mean	0.0446	0.0802	1.798
TRINITY_DN134058_c0_g1_i11	NA	NA	NA	NA	0.030453187	0.030453187	unbias	0.363939726	Brain_mean	0.0783	0.1434	1.8311
TRINITY_DN134102_c3_g2_i1	NA	NA	NA	NA	0.150400004	0.150400004	unbias	0.408824377	Brain_mean	0.0501	0.0596	1.1893
TRINITY_DN134109_c0_g3_i3	NA	NA	NA	NA	-0.168767307	0.168767307	unbias	0.186393961	G23_mean	0.0297	0.0556	1.8715
TRINITY_DN134120_c0_g4_i12	NA	NA	NA	NA	0.16508411	0.16508411	unbias	0.377872454	Brain_mean	0.0213	0.0284	1.3296
TRINITY_DN134122_c6_g1_i1	NA	NA	NA	NA	-0.428540262	0.428540262	unbias	0.317595378	Brain_mean	0.0504	0.0941	1.8657
TRINITY_DN134147_c3_g2_i1	NA	NA	NA	NA	0.470234286	0.470234286	unbias	0.363680954	G43_M_mean	0.0924	0.1653	1.7877
TRINITY_DN134148_c3_g3_i1	NA	NA	NA	NA	-0.52252019	0.52252019	unbias	0.226526446	Ovary_mean	0.1031	0.1609	1.5603
TRINITY_DN134156_c10_g2_i4	NA	NA	NA	NA	-0.092482737	0.092482737	unbias	0.187583551	Brain_mean	0.0747	0.1487	1.9912
TRINITY_DN134158_c0_g1_i3	NA	NA	NA	NA	0.560926585	0.560926585	unbias	0.292386592	Ovary_mean	0.0245	0.0383	1.5638
TRINITY_DN134197_c7_g2_i4	NA	NA	NA	NA	0.033389348	0.033389348	unbias	0.112694245	G23_mean	0.0713	0.0979	1.3725
TRINITY_DN134209_c5_g3_i2	NA	NA	NA	NA	0.390828121	0.390828121	unbias	0.321133298	Ovary_mean	0.101	0.1573	1.5569
TRINITY_DN134237_c0_g2_i1	NA	NA	NA	NA	0.395579489	0.395579489	unbias	0.21704185	Ovary_mean	0.1001	0.1115	1.1142
TRINITY_DN134243_c5_g2_i1	LOC733728	Chr07	40123943	40123943	0.268602566	0.268602566	unbias	0.750318313	Brain_mean	0.0115	0.0204	1.7712
TRINITY_DN134253_c0_g1_i9	NA	NA	NA	NA	0.261658968	0.261658968	unbias	0.346302742	Brain_mean	0.0762	0.1224	1.6055
TRINITY_DN134287_c0_g1_i1	NA	NA	NA	NA	-0.195997131	0.195997131	unbias	0.321032214	Ovary_mean	0.1093	0.1887	1.7273
TRINITY_DN134320_c1_g4_i1	NA	NA	NA	NA	0.432391581	0.432391581	unbias	0.417333449	Ovary_mean	0.2076	0.3488	1.6802
TRINITY_DN134349_c4_g7_i1	NA	NA	NA	NA	-0.272582827	0.272582827	unbias	0.062362611	Testis_mean	0.0838	0.1233	1.4709
TRINITY_DN134399_c4_g2_i2	ckap4	Chr03	11775639	11775639	0.10352208	0.10352208	unbias	0.269574565	Ovary_mean	0.0534	0.0763	1.4291
TRINITY_DN134400_c0_g2_i4	NA	NA	NA	NA	0.10469195	0.10469195	unbias	0.220786568	Brain_mean	0.0136	0.0205	1.5152
TRINITY_DN134410_c0_g2_i3	zfhx4	Chr06	107681540	107681540	0.386490121	0.386490121	unbias	0.183563464	G27_mean	0.0796	0.1498	1.882
TRINITY_DN134419_c0_g1_i3	NA	NA	NA	NA	0.307542566	0.307542566	unbias	0.228334489	Brain_mean	0.0539	0.0631	1.1718
TRINITY_DN134421_c3_g2_i3	NA	NA	NA	NA	0.59973561	0.59973561	unbias	0.489671497	Ovary_mean	0.0173	0.0211	1.2166
TRINITY_DN134442_c4_g4_i2	NA	NA	NA	NA	0.049823488	0.049823488	unbias	0.314916235	Ovary_mean	0.0072	0.006	0.8303
TRINITY_DN134444_c1_g1_i2	NA	NA	NA	NA	0.077742455	0.077742455	unbias	0.74450675	Brain_mean	0.079	0.1092	1.3815
TRINITY_DN134450_c4_g1_i2	NA	NA	NA	NA	0.360499042	0.360499042	unbias	0.227677134	G23_mean	0.0273	0.0498	1.8215
TRINITY_DN134453_c2_g1_i11	NA	NA	NA	NA	0.301378184	0.301378184	unbias	0.719488783	Brain_mean	0.0142	0.0117	0.8275
TRINITY_DN134455_c1_g1_i6	NA	NA	NA	NA	-0.385501753	0.385501753	unbias	0.081870959	G27_mean	0.0293	0.0339	1.1552
TRINITY_DN134460_c0_g1_i5	NA	NA	NA	NA	0.129819235	0.129819235	unbias	0.51211165	Brain_mean	0.013	0.0078	0.5988
TRINITY_DN134460_c1_g1_i1	NA	NA	NA	NA	0.076331046	0.076331046	unbias	0.734237394	Brain_mean	0.0494	0.0689	1.3934
TRINITY_DN134468_c2_g1_i1	NA	NA	NA	NA	-0.244393861	0.244393861	unbias	0.218019959	G31_mean	0.2789	0.5082	1.8224
TRINITY_DN134485_c8_g1_i1	NA	NA	NA	NA	-0.368403047	0.368403047	unbias	0.242493451	Brain_mean	0.0157	0.0163	1.0356
TRINITY_DN134489_c4_g1_i1	NA	NA	NA	NA	0.281377749	0.281377749	unbias	0.313333427	Brain_mean	0.0432	0.0431	0.9983
TRINITY_DN134489_c4_g2_i3	NA	NA	NA	NA	0.289342023	0.289342023	unbias	0.656633651	Brain_mean	0.0777	0.0655	0.8427
TRINITY_DN134490_c0_g1_i3	NA	NA	NA	NA	-0.022991452	0.022991452	unbias	0.193977559	G23_mean	0.0699	0.1016	1.4522
