gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A16MB	A15MB	A15FB	A10FB	A8MB	average	ward.D
TRINITY_DN46744_c0_g2_i1	NA	NA	NA	NA	1.33984840190087	-5.76361439352505	8.75831690775055e-18	1.57516299512438e-15	-1.4002877341572	-2.11299845615924	-2.40314147493158	2.52396226320944	3.11457900973874	-1.77707622703155	1	1
TRINITY_DN4690_c0_g1_i1	NA	NA	NA	NA	0.254313480224021	-6.96510830094685	2.31965173120939e-13	2.25787749334958e-11	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.36226239052033	2.06889092337627	-2.20003011048788	1	1
TRINITY_DN47069_c0_g1_i1	NA	NA	NA	NA	0.776880425597507	-7.53912866194568	1.38645225708387e-17	2.39820916851125e-15	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.02769722842139	2.54833255915383	-2.20003011048788	1	1
TRINITY_DN47075_c0_g1_i1	hsd17b2	Chr04	66400990	66400990	0.345997832887032	-7.11798288655629	2.72188543969158e-14	2.95672971542817e-12	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.49671253212677	2.15177141337652	-2.80095690039957	1	1
TRINITY_DN47219_c0_g1_i1	LOC101730862	Chr04	86302611	86302611	0.187354843986404	-8.44355822676631	4.3333614291528e-14	4.57903098566158e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.04869792726308	2.15177141337652	-2.80095690039957	1	1
TRINITY_DN47738_c0_g2_i1	NA	NA	NA	NA	0.229988691548864	7.46820264698384	0.000153589230257449	0.00932290374150893	1.36488658651772	1.37760326422381	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.701604316509141	2	2
TRINITY_DN47929_c0_g1_i1	NA	NA	NA	NA	1.20904264789679	-6.7921452920714	2.60989744516731e-19	6.50247568058794e-17	-2.17171992517065	-2.80095690039957	-2.40314147493158	2.27228071787954	3.10073813157402	-2.20003011048788	1	1
TRINITY_DN48431_c0_g2_i1	cnst-like	Chr05	40817526	40817526	1.24146534808922	-7.3642768741032	9.32483034500877e-21	2.87766383726595e-18	-2.80095690039957	-2.80095690039957	-2.09164617812348	2.5028124326526	3.02946899616737	-2.80095690039957	1	1
TRINITY_DN48708_c0_g1_i1	NA	NA	NA	NA	2.99016620383401	-6.14053689609096	3.19123388066186e-28	3.46657353988537e-25	-0.235184153875417	-2.80095690039957	-1.11274087240155	4.01174362438556	4.91072158759502	-1.450419068777	1	1
TRINITY_DN48812_c0_g1_i1	NA	NA	NA	NA	1.88996241751128	-6.49978238821877	1.23191275736882e-20	3.75899491593989e-18	-2.80095690039957	-2.11299845615924	-1.26238482142761	2.90868985993787	3.81959337207211	-2.80095690039957	1	1
TRINITY_DN48851_c0_g1_i1	NA	NA	NA	NA	0.512835072590897	-6.4872272143829	1.51749456359463e-14	1.71710832764747e-12	-2.17171992517065	-2.11299845615924	-2.80095690039957	1.87145718923016	2.15177141337652	-2.80095690039957	1	1
TRINITY_DN48876_c0_g2_i1	p2ry14	Chr05	106725981	106725981	1.0935375770892	-5.7227433435359	9.30471027580263e-17	1.42761591502809e-14	-2.17171992517065	-2.11299845615924	-2.40314147493158	2.62529641504404	2.56858546232163	-1.450419068777	1	1
TRINITY_DN49024_c0_g1_i1	NA	NA	NA	NA	0.613528856613344	-5.749616531236	4.24888269073615e-13	4.02044972934918e-11	-1.73504450210317	-2.11299845615924	-2.40314147493158	1.61969398329858	2.46435210635604	-2.80095690039957	1	1
TRINITY_DN50059_c0_g1_i1	gtse1	Chr03	65133393	65133393	0.510554438734186	-8.79745823584573	6.94348232516512e-15	8.1629501950004e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.98910916522984	2.64686828229274	-2.80095690039957	1	1
TRINITY_DN50152_c0_g1_i1	NA	NA	NA	NA	0.936841340396512	-7.00554590463812	3.53726572868897e-18	6.96098010101495e-16	-2.80095690039957	-2.80095690039957	-2.40314147493158	2.16865811271069	2.72112109435251	-2.20003011048788	1	1
TRINITY_DN52260_c0_g2_i1	NA	NA	NA	NA	1.8866901712305	-7.15896938550423	4.99088845221711e-24	2.3778518894186e-21	-2.17171992517065	-2.80095690039957	-2.09164617812348	2.82595741880076	3.86942226623169	-2.20003011048788	1	1
TRINITY_DN52404_c0_g1_i1	NA	NA	NA	NA	0.97407038760412	-6.58093489979028	8.18152427554411e-18	1.48123769833968e-15	-2.80095690039957	-2.80095690039957	-2.09164617812348	2.24706443840445	2.72112109435251	-2.20003011048788	1	1
TRINITY_DN52973_c0_g1_i1	NA	NA	NA	NA	0.716661131646702	-5.95735646845115	9.33101043990596e-13	8.44674168388421e-11	-2.80095690039957	-2.11299845615924	-1.83560912172104	1.36226239052033	2.75686187649054	-2.80095690039957	1	1
TRINITY_DN55824_c0_g2_i1	NA	NA	NA	NA	0.275703557617755	-5.82095582700738	7.69890564435814e-12	6.55245264318221e-10	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.26512127763935	2.12467019773049	-2.20003011048788	1	1
TRINITY_DN5659_c0_g1_i1	NA	NA	NA	NA	0.709135169999069	-5.90668453644436	2.63156582291491e-14	2.87009771296788e-12	-1.73504450210317	-2.80095690039957	-2.09164617812348	1.93599742133132	2.44257028361013	-2.80095690039957	1	1
TRINITY_DN60182_c0_g2_i1	NA	NA	NA	NA	0.149533891243057	-8.39930236732041	1.40567800549942e-07	1.01797326920927e-05	-2.80095690039957	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.62769219039907	-2.80095690039957	1	1
TRINITY_DN60272_c0_g1_i1	NA	NA	NA	NA	0.255747063103114	-6.96308920868455	8.31566353502865e-14	8.45799530414881e-12	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.6584635389634	1.8546985841163	-2.80095690039957	1	1
TRINITY_DN60538_c0_g1_i1	NA	NA	NA	NA	1.31634095426446	-6.52621947879306	4.80915355939405e-19	1.15577153285367e-16	-1.73504450210317	-2.80095690039957	-2.40314147493158	2.39214633692848	3.19494654138886	-2.20003011048788	1	1
TRINITY_DN61041_c0_g1_i1	Xetrov90013190m	Chr05	18331613	18331613	1.37210202978261	-2.85628881012062	1.21977849903288e-05	0.000815899623109261	-0.374967621974814	-0.578766553090454	-0.355982631286119	1.16096409869487	3.28337839854852	0.634287766975656	1	1
TRINITY_DN61172_c0_g1_i1	sipa1-like	Chr04	42953974	42953974	0.504088737250251	-5.18398702959165	4.92900297098209e-11	3.96026431014677e-09	-2.17171992517065	-2.80095690039957	-1.61823566771774	1.26512127763935	2.44257028361013	-2.20003011048788	1	1
TRINITY_DN61388_c0_g1_i1	NA	NA	NA	NA	1.91212132189648	-7.4978844116962	5.44780226299318e-24	2.55079251820872e-21	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.98693415934489	3.82801862286585	-1.450419068777	1	1
TRINITY_DN61904_c0_g1_i1	NA	NA	NA	NA	1.93354741124433	-6.83785591180111	7.51347249505011e-24	3.40072287580127e-21	-1.73504450210317	-2.11299845615924	-2.80095690039957	3.04661099103109	3.81111862915663	-1.77707622703155	1	1
TRINITY_DN61917_c0_g2_i1	pnpla4-like	Chr02	29064471	29064471	0.921281166559725	-9.23756661064855	6.1588334121561e-21	2.01512577077016e-18	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.32142835555743	2.60825777524153	-2.80095690039957	1	1
TRINITY_DN63601_c0_g1_i1	NA	NA	NA	NA	1.07117921091579	8.34628789745043	1.80202305623872e-09	1.37079944364916e-07	2.05124587552288	0.855429791008232	0.941366700931441	-2.80095690039957	-2.80095690039957	2.12747799748108	2	2
TRINITY_DN63671_c0_g1_i1	grm3	Chr03	71474382	71474382	2.02292117368757	-6.53405662730217	2.83031316396107e-17	4.78174949501429e-15	-2.80095690039957	-2.80095690039957	-0.977170431255171	2.71997765089112	4.10257860808025	-2.80095690039957	1	1
TRINITY_DN63671_c0_g2_i1	NA	NA	NA	NA	0.658883466679147	-7.40763675178511	2.26475018384295e-16	3.27147982673527e-14	-2.17171992517065	-2.80095690039957	-2.80095690039957	2.41496910228886	1.91920871509936	-2.80095690039957	1	1
TRINITY_DN64077_c0_g1_i1	NA	NA	NA	NA	1.04212763072002	-5.95751611857798	1.06953671950185e-15	1.42379454370156e-13	-1.4002877341572	-2.80095690039957	-2.09164617812348	2.14154627418406	2.87541092957533	-2.80095690039957	1	1
TRINITY_DN64754_c0_g2_i1	NA	NA	NA	NA	0.365971045893479	-7.08458956803326	5.03327341323653e-14	5.23711134418638e-12	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.45327328906518	2.20449276005786	-2.80095690039957	1	1
TRINITY_DN65335_c0_g1_i1	krt18	Chr02	144913853	144913853	0.929249786374522	-6.18849827961767	2.15593104295842e-16	3.13094221035411e-14	-2.80095690039957	-2.80095690039957	-1.83560912172104	2.19526983612658	2.66579282822939	-2.20003011048788	1	1
TRINITY_DN6551_c0_g1_i1	NA	NA	NA	NA	-0.00877959387193342	4.5782307293161	0.000102192634815497	0.0063506759352047	0.484141585233794	-0.243174960304945	1.16302795593603	-2.13799620247451	-2.80095690039957	-0.302651082398609	2	2
TRINITY_DN66735_c0_g1_i1	NA	NA	NA	NA	2.06989377174409	-6.62440091060028	1.49697045629707e-24	8.29657687380809e-22	-2.80095690039957	-2.11299845615924	-1.61823566771774	3.13173846712285	3.97940400108573	-1.77707622703155	1	1
TRINITY_DN67025_c0_g1_i1	NA	NA	NA	NA	1.05550055633916	-7.12877335694896	5.60173972814107e-18	1.06382129928061e-15	-2.17171992517065	-2.80095690039957	-2.40314147493158	1.96721614254047	3.02946899616737	-2.80095690039957	1	1
TRINITY_DN67037_c0_g1_i1	NA	NA	NA	NA	1.0277847332466	-5.7201853396103	4.64165678744337e-15	5.72970333529999e-13	-1.73504450210317	-2.80095690039957	-1.83560912172104	1.90408818319866	2.96980503516263	-2.20003011048788	1	1
TRINITY_DN67443_c0_g2_i1	NA	NA	NA	NA	1.6017418481513	-6.5541667019034	5.06897231199008e-20	1.40467429670117e-17	-2.80095690039957	-2.11299845615924	-2.09164617812348	2.41496910228886	3.62057891187641	-1.77707622703155	1	1
TRINITY_DN67759_c0_g1_i1	NA	NA	NA	NA	0.219413707752564	-6.16969413722014	2.02521778188463e-11	1.67169724324137e-09	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.16096409869487	2.09705011974543	-1.77707622703155	1	1
TRINITY_DN67765_c0_g1_i1	NA	NA	NA	NA	1.58374569508532	-5.92271876616857	2.19048134948518e-20	6.19655229249678e-18	-1.73504450210317	-2.80095690039957	-1.61823566771774	2.79148866797452	3.36670136015444	-1.77707622703155	1	1
TRINITY_DN68054_c0_g2_i1	mrpl13	Chr06	123281172	123281172	1.54174311358777	-8.34718551191141	9.52509566580744e-25	5.50368134034751e-22	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.77394046973413	3.36670136015444	-2.20003011048788	1	1
TRINITY_DN68147_c0_g1_i1	NA	NA	NA	NA	0.259623946023403	-5.79964101575754	2.14668799591239e-11	1.76659411833311e-09	-2.17171992517065	-2.80095690039957	-2.09164617812348	1.10592276436388	2.17837290214147	-2.80095690039957	1	1
TRINITY_DN68642_c0_g1_i1	NA	NA	NA	NA	0.717547432200782	-7.4691108977728	3.75929149287187e-16	5.20872852407763e-14	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.69621844720812	2.64686828229274	-2.80095690039957	1	1
TRINITY_DN68643_c0_g1_i1	NA	NA	NA	NA	0.767101764352735	7.99375339075632	3.60704689057609e-05	0.00233229934303273	-2.80095690039957	0.628797615229965	1.47819195629695	-2.80095690039957	-2.80095690039957	2.3743664650839	2	2
TRINITY_DN68800_c0_g1_i1	NA	NA	NA	NA	0.0734850116437443	-6.05051561902155	2.74448762448206e-11	2.23954457935254e-09	-2.17171992517065	-2.80095690039957	-2.40314147493158	0.98910916522984	1.95041335208315	-2.80095690039957	1	1
TRINITY_DN68913_c0_g2_i1	NA	NA	NA	NA	1.68912576449552	-6.58102494644352	8.60793998074509e-21	2.68696351789764e-18	-2.17171992517065	-2.11299845615924	-2.80095690039957	2.66391770187682	3.63024620790533	-1.450419068777	1	1
TRINITY_DN69026_c0_g1_i1	NA	NA	NA	NA	0.115077530876652	-6.04637726485836	2.74613670480685e-11	2.23954457935254e-09	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.04869792726308	1.98095731605388	-2.20003011048788	1	1
TRINITY_DN69098_c0_g1_i2	NA	NA	NA	NA	0.605075396371867	-8.89980437005452	2.04908405992109e-16	2.99177289329447e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.40848538666962	2.62769219039907	-2.80095690039957	1	1
TRINITY_DN69144_c0_g1_i1	NA	NA	NA	NA	0.851745284613546	-6.91439818942892	1.12976264455738e-17	2.00529177374148e-15	-2.80095690039957	-2.80095690039957	-2.40314147493158	2.14154627418406	2.58855798187121	-2.20003011048788	1	1
TRINITY_DN69344_c0_g1_i1	NA	NA	NA	NA	2.16059941092503	-10.5201623353368	1.89882946915228e-31	3.52580723021769e-28	-2.80095690039957	-2.80095690039957	-2.80095690039957	3.15903350818489	4.1436574446627	-2.80095690039957	1	1
TRINITY_DN70053_c0_g1_i1	NA	NA	NA	NA	0.0623482372643304	-5.62843108071093	1.8610039987181e-10	1.45646356176333e-08	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.16096409869487	1.82132853373759	-2.80095690039957	1	1
TRINITY_DN70062_c0_g3_i1	NA	NA	NA	NA	0.304304703333396	-8.57327616139843	1.4260468315229e-15	1.87087699534625e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.49671253212677	2.09705011974543	-2.80095690039957	1	1
TRINITY_DN71326_c0_g1_i1	NA	NA	NA	NA	0.251104309340892	-6.19641706029177	1.76100135154433e-09	1.34335712651375e-07	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.199032851935602	2.46435210635604	-1.77707622703155	1	1
TRINITY_DN71326_c0_g2_i1	runx1	Chr02	9819664	9819664	0.98025179336161	-5.32895113517569	3.15808892793423e-14	3.40334210380594e-12	-2.17171992517065	-2.11299845615924	-1.26238482142761	2.32142835555743	2.60825777524153	-2.80095690039957	1	1
TRINITY_DN71504_c0_g1_i1	NA	NA	NA	NA	0.477885512287446	-5.99395793419049	7.4340237954414e-13	6.7975011519462e-11	-1.73504450210317	-2.80095690039957	-2.40314147493158	1.49671253212677	2.3284369858261	-2.80095690039957	1	1
TRINITY_DN72056_c0_g1_i1	NA	NA	NA	NA	1.46094927900205	-7.55811935698523	5.94579328787993e-22	2.21191655231446e-19	-2.80095690039957	-2.80095690039957	-2.40314147493158	2.48134792790829	3.4009888673006	-2.20003011048788	1	1
TRINITY_DN72441_c0_g1_i1	NA	NA	NA	NA	0.412688252228774	-8.69227779771585	1.17492893140075e-16	1.76284778950553e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.83807103148801	2.04017114274918	-2.80095690039957	1	1
TRINITY_DN72960_c0_g1_i1	NA	NA	NA	NA	0.760019238453836	-6.3051848494611	1.82075151619165e-14	2.05170742428285e-12	-1.73504450210317	-2.80095690039957	-2.40314147493158	1.6584635389634	2.70291308861014	-2.80095690039957	1	1
TRINITY_DN73116_c0_g1_i1	NA	NA	NA	NA	0.128246533964378	-6.11765409308374	4.99673416145724e-12	4.28064068210392e-10	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.26512127763935	1.88731419101035	-2.20003011048788	1	1
TRINITY_DN73483_c0_g1_i1	NA	NA	NA	NA	2.94597555247743	-6.87882894989991	2.52282604800576e-38	9.78748385509892e-35	-1.73504450210317	-1.64909525580169	-1.42936630698453	4.14739871439355	4.78653688441819	-1.77707622703155	1	1
TRINITY_DN73483_c0_g2_i1	NA	NA	NA	NA	0.148690593390705	-4.24964475617505	0.000163508531090516	0.00984567888874752	-1.73504450210317	-1.64909525580169	-1.83560912172104	-2.80095690039957	2.48580995228784	-2.20003011048788	1	1
TRINITY_DN74088_c0_g2_i1	NA	NA	NA	NA	0.12643343234684	-5.60372660265873	1.77063888529329e-10	1.39377507849014e-08	-2.80095690039957	-2.80095690039957	-2.40314147493158	0.98910916522984	2.01086800385563	-1.77707622703155	1	1
TRINITY_DN74394_c0_g1_i1	NA	NA	NA	NA	0.0796593231723619	-6.7616283430389	4.06623778398603e-12	3.49451960442116e-10	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.04869792726308	1.95041335208315	-2.80095690039957	1	1
TRINITY_DN74520_c0_g2_i1	get4	Chr09	22298559	22298559	2.01417110893739	-6.92921290233945	5.55517576736396e-24	2.55698149685259e-21	-1.73504450210317	-2.80095690039957	-2.80095690039957	3.17248978691767	3.86942226623169	-1.450419068777	1	1
TRINITY_DN75078_c0_g2_i1	NA	NA	NA	NA	0.439187984222076	-6.414667500688	2.79525467195026e-13	2.69186989809054e-11	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.40848538666962	2.3284369858261	-2.20003011048788	1	1
TRINITY_DN75384_c0_g3_i1	atf4	Chr04	110681012	110681012	0.515187307279196	-6.08410171816037	3.78651548185316e-13	3.60808424353285e-11	-2.17171992517065	-2.80095690039957	-2.09164617812348	1.45327328906518	2.42045455089201	-2.80095690039957	1	1
TRINITY_DN75393_c0_g2_i1	NA	NA	NA	NA	0.348050215273103	-5.80464077061207	1.69517407980815e-11	1.40353178308993e-09	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.26512127763935	2.23014811767719	-1.77707622703155	1	1
TRINITY_DN75500_c1_g2_i1	NA	NA	NA	NA	0.940038223638005	-7.71299956466997	3.29253791736102e-18	6.57466560454215e-16	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.96721614254047	2.85906018532568	-2.20003011048788	1	1
TRINITY_DN7561_c0_g1_i1	NA	NA	NA	NA	1.9926160222755	-6.68312887782872	2.68023181914318e-24	1.37334067004663e-21	-1.4002877341572	-2.80095690039957	-2.40314147493158	3.18582171543803	3.81959337207211	-1.77707622703155	1	1
TRINITY_DN76204_c0_g2_i1	NA	NA	NA	NA	0.454388840451818	-6.07116759156319	2.58247062600276e-12	2.2406439230146e-10	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.36226239052033	2.37517927381205	-2.80095690039957	1	1
TRINITY_DN77294_c0_g2_i1	NA	NA	NA	NA	0.604561543960246	-7.35106124654328	2.67964658460669e-15	3.38470522317041e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.57985373407854	2.52779128783008	-2.20003011048788	1	1
TRINITY_DN77406_c0_g1_i1	NA	NA	NA	NA	0.863116407697948	-6.92645532736682	5.43275949157177e-18	1.03899612332827e-15	-2.80095690039957	-2.80095690039957	-2.40314147493158	2.27228071787954	2.50695331781433	-2.20003011048788	1	1
TRINITY_DN78131_c0_g1_i1	twsg2	Chr01	127451015	127451015	0.769537186303195	-6.8675386527924	1.08029702525522e-16	1.62986812860312e-14	-2.80095690039957	-2.80095690039957	-2.09164617812348	2.08574449753583	2.48580995228784	-2.80095690039957	1	1
TRINITY_DN78781_c0_g1_i1	fgf8	Chr07	22702432	22702432	2.3384225042338	-6.96180703306221	3.37634821048994e-26	2.69680848094927e-23	-2.80095690039957	-2.80095690039957	-1.26238482142761	3.37229226426953	4.27886714520724	-2.20003011048788	1	1
TRINITY_DN79381_c0_g1_i1	NA	NA	NA	NA	2.14523700471598	-6.89953035825924	5.52067704674689e-26	4.16458407106959e-23	-2.17171992517065	-2.80095690039957	-1.83560912172104	3.18582171543803	4.07452816669442	-1.77707622703155	1	1
TRINITY_DN79631_c0_g1_i1	NA	NA	NA	NA	1.3204274999797	-8.11571742982313	4.33454865788721e-22	1.63490747086449e-19	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.5028124326526	3.16865168712182	-2.20003011048788	1	1
TRINITY_DN80093_c0_g1_i2	NA	NA	NA	NA	0.741936184233238	-6.73635337104393	2.54281384250619e-15	3.22687829537106e-13	-2.17171992517065	-2.11299845615924	-2.80095690039957	1.73301046551953	2.64686828229274	-2.80095690039957	1	1
TRINITY_DN80395_c0_g1_i1	NA	NA	NA	NA	1.12196629373028	-7.94686442083643	1.41993084708096e-20	4.28456244601972e-18	-2.80095690039957	-2.80095690039957	-2.40314147493158	2.29706381288461	2.96980503516263	-2.80095690039957	1	1
TRINITY_DN80786_c0_g1_i1	casz1	Chr07	39083845	39083845	1.79529502318612	-7.90399446149811	3.8666796280029e-26	3.00021196164785e-23	-2.80095690039957	-2.80095690039957	-2.40314147493158	2.90868985993787	3.69616203447103	-2.20003011048788	1	1
TRINITY_DN80960_c0_g1_i1	NA	NA	NA	NA	1.3443833380182	-9.68057233991308	1.36521443928088e-23	5.97985943992754e-21	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.41496910228886	3.27107233075137	-2.80095690039957	1	1
TRINITY_DN81743_c0_g3_i1	diablo	Chr01	153284825	153284825	0.205193001400472	-6.90607193558827	1.87685346656512e-13	1.84006171810501e-11	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.53888196921614	1.8546985841163	-2.80095690039957	1	1
TRINITY_DN82446_c0_g1_i1	NA	NA	NA	NA	0.161965712920398	-5.64483646739421	1.06280505221783e-10	8.43935579037417e-09	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.04869792726308	2.04017114274918	-1.77707622703155	1	1
TRINITY_DN82951_c0_g1_i1	NA	NA	NA	NA	0.169308817304451	-6.10278023970473	2.41096501678883e-11	1.97808389610074e-09	-1.73504450210317	-2.80095690039957	-2.80095690039957	1.21398245387655	1.98095731605388	-2.80095690039957	1	1
TRINITY_DN83668_c0_g2_i1	NA	NA	NA	NA	1.15059624620238	-6.30618740039982	4.6383201782449e-17	7.5426862922513e-15	-2.17171992517065	-2.11299845615924	-2.80095690039957	2.16865811271069	3.04400726360632	-1.77707622703155	1	1
TRINITY_DN84399_c0_g1_i1	NA	NA	NA	NA	2.5814823064085	-6.45251583393329	6.24069322834533e-27	5.46704858071529e-24	-1.12876381926177	-2.80095690039957	-2.09164617812348	3.64749202289692	4.48471545499435	-0.959606511394352	1	1
TRINITY_DN84802_c0_g1_i1	NA	NA	NA	NA	0.298537398465339	-7.06633013114543	8.50675171288771e-14	8.62006926368998e-12	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.36226239052033	2.15177141337652	-2.80095690039957	1	1
TRINITY_DN85087_c0_g1_i1	NA	NA	NA	NA	0.466350387379161	-5.93634372876095	1.108791051283e-11	9.2936538826211e-10	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.16096409869487	2.46435210635604	-1.77707622703155	1	1
TRINITY_DN85368_c0_g1_i1	NA	NA	NA	NA	0.381181497959553	-8.65714344504762	3.37980608285622e-15	4.22974164940675e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.26512127763935	2.35199742362946	-2.80095690039957	1	1
TRINITY_DN85368_c0_g3_i1	sox9	Chr10	22455490	22455490	0.365771871391098	-8.64018568897285	6.6187304531251e-15	7.84912065133268e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.16096409869487	2.37517927381205	-2.80095690039957	1	1
TRINITY_DN85591_c0_g2_i1	NA	NA	NA	NA	0.305258881153259	-7.00940743402595	4.58933634774593e-14	4.79356181522063e-12	-2.80095690039957	-2.11299845615924	-2.80095690039957	1.61969398329858	1.98095731605388	-2.80095690039957	1	1
TRINITY_DN85683_c0_g2_i1	NA	NA	NA	NA	4.08260638755709	-6.50722551193401	4.62273682541291e-57	1.25539663967738e-52	-0.900337903430422	-0.578766553090454	-0.534879040155523	5.29090753665663	5.91124672018561	-0.302651082398609	1	1
TRINITY_DN85852_c0_g1_i1	NA	NA	NA	NA	1.45156240007746	-7.07680742116403	1.61748640245959e-20	4.74306428549594e-18	-2.80095690039957	-2.11299845615924	-2.09164617812348	2.39214633692848	3.42340269883999	-2.80095690039957	1	1
TRINITY_DN85867_c0_g1_i1	NA	NA	NA	NA	2.55568440574048	-7.23485549041997	1.58165943805723e-28	1.95241478906001e-25	-0.900337903430422	-2.80095690039957	-2.80095690039957	3.75872725424024	4.39683129576883	-2.20003011048788	1	1
TRINITY_DN85867_c0_g2_i1	NA	NA	NA	NA	0.412224584233185	-8.6915602859109	1.94278555951587e-16	2.86740366520502e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.69621844720812	2.15177141337652	-2.80095690039957	1	1
TRINITY_DN85972_c0_g1_i1	NA	NA	NA	NA	1.02045089469311	-9.34153773911915	2.07600120350475e-19	5.26896866201667e-17	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.76888748943137	3.08676317995988	-2.80095690039957	1	1
TRINITY_DN86016_c0_g1_i1	NA	NA	NA	NA	0.75591215165268	-6.34817389970168	2.42894106749596e-14	2.67055678421004e-12	-2.17171992517065	-2.80095690039957	-2.09164617812348	1.53888196921614	2.75686187649054	-2.80095690039957	1	1
TRINITY_DN86341_c0_g2_i1	NA	NA	NA	NA	1.95802641327401	9.27105882972492	5.61037908173571e-13	5.21677640180906e-11	2.5144288066801	1.51671383835698	3.21032127155517	-2.80095690039957	-2.80095690039957	2.24495849751338	2	2
TRINITY_DN86493_c0_g1_i1	NA	NA	NA	NA	1.02063586925026	8.30626284749617	6.10348938136185e-08	4.49193661597951e-06	1.96690139628234	2.4104108005671	0.834845048530545	-2.80095690039957	-2.80095690039957	-0.0603322920013325	2	2
TRINITY_DN86728_c0_g1_i1	NA	NA	NA	NA	0.546621149711127	-6.0701776398174	9.27539939514487e-13	8.42448232019897e-11	-1.73504450210317	-2.80095690039957	-2.40314147493158	1.40848538666962	2.48580995228784	-2.80095690039957	1	1
TRINITY_DN87081_c0_g2_i1	NA	NA	NA	NA	3.83928294489257	-6.87007535065409	1.84789354595245e-46	1.67277483424769e-42	-0.703184206064212	-1.64909525580169	-0.977170431255171	4.7600010950981	5.83805299329995	-0.959606511394352	1	1
TRINITY_DN87262_c0_g1_i1	LOC100486127-like	Chr01	116814354	116814354	0.829457987393314	-6.88705465486862	6.93191716109288e-17	1.08815071875029e-14	-2.17171992517065	-2.80095690039957	-2.40314147493158	1.93599742133132	2.68447234225389	-2.80095690039957	1	1
TRINITY_DN87588_c0_g1_i1	NA	NA	NA	NA	1.74680067897022	-7.38913185855753	1.78857509292854e-25	1.27821931049106e-22	-2.80095690039957	-2.80095690039957	-2.09164617812348	3.00208638236277	3.55103086872906	-2.20003011048788	1	1
TRINITY_DN87722_c1_g1_i1	NA	NA	NA	NA	0.627266584852309	-7.42347795608292	3.04967464698389e-16	4.2471802250329e-14	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.80389392743785	2.44257028361013	-2.80095690039957	1	1
TRINITY_DN87820_c0_g1_i1	hspb11	Chr04	87272277	87272277	0.433558779019865	7.65374569847869	1.43212291368452e-06	9.94684449282112e-05	1.45020483182755	-0.100734801614172	-0.196842364558995	-2.80095690039957	-2.80095690039957	1.70372731827497	2	2
TRINITY_DN88772_c0_g1_i1	NA	NA	NA	NA	0.697659443474038	-5.88641184708208	2.30854379413463e-14	2.5485009681835e-12	-2.17171992517065	-2.11299845615924	-2.09164617812348	1.83807103148801	2.48580995228784	-2.80095690039957	1	1
TRINITY_DN89143_c0_g1_i1	NA	NA	NA	NA	0.672960692015641	-6.25450267053058	5.61893228634956e-15	6.781926404462e-13	-2.17171992517065	-2.80095690039957	-2.09164617812348	1.93599742133132	2.39799451109475	-2.80095690039957	1	1
TRINITY_DN89284_c0_g3_i1	NA	NA	NA	NA	1.31425458092095	-6.55941418580569	3.21918019407513e-20	9.01270892066993e-18	-2.17171992517065	-2.80095690039957	-2.09164617812348	2.58561272116738	3.07265153198987	-2.20003011048788	1	1
