gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN124912_c0_g2_i2	NA	NA	NA	NA	3.454507695	2.73144243	0.000454027	0.001278278	Gonad	male	adult
TRINITY_DN134874_c0_g2_i5	NA	NA	NA	NA	3.912519882	2.731614646	3.49E-09	2.40E-08	Gonad	male	adult
TRINITY_DN123096_c0_g1_i2	NA	NA	NA	NA	1.966296316	2.732281048	1.38E-07	7.34E-07	Gonad	male	adult
TRINITY_DN122962_c1_g2_i1	NA	NA	NA	NA	1.177197835	2.732434776	7.83E-06	3.10E-05	Gonad	male	adult
TRINITY_DN115092_c4_g3_i1	NA	NA	NA	NA	0.71893523	2.732807166	1.92E-08	1.17E-07	Gonad	male	adult
TRINITY_DN129944_c2_g1_i1	NA	NA	NA	NA	3.795459373	2.732934433	1.97E-11	1.87E-10	Gonad	male	adult
TRINITY_DN86216_c0_g1_i1	ola1	Chr09	61380670	61380670	0.456555156	2.733437996	9.28E-05	0.000301603	Gonad	male	adult
TRINITY_DN130566_c7_g1_i2	NA	NA	NA	NA	0.30886903	2.733681555	1.17E-05	4.50E-05	Gonad	male	adult
TRINITY_DN131906_c4_g3_i1	trim59	Chr05	103438523	103438523	10.61983149	2.733987109	6.04E-09	3.97E-08	Gonad	male	adult
TRINITY_DN131987_c0_g1_i1	fkbp10	Chr10	2108818	2108818	2.452709686	2.734209002	8.23E-06	3.24E-05	Gonad	male	adult
TRINITY_DN133058_c0_g1_i3	NA	NA	NA	NA	2.692789314	2.736159376	0.018577539	0.035700801	Gonad	male	adult
TRINITY_DN127927_c0_g2_i1	NA	NA	NA	NA	2.112914026	2.736581777	1.28E-06	5.84E-06	Gonad	male	adult
TRINITY_DN116023_c0_g1_i8	NA	NA	NA	NA	0.804196367	2.737349679	8.51E-06	3.34E-05	Gonad	male	adult
TRINITY_DN129565_c0_g2_i1	NA	NA	NA	NA	0.521860149	2.737357528	3.96E-06	1.65E-05	Gonad	male	adult
TRINITY_DN120528_c0_g1_i2	NA	NA	NA	NA	0.416797078	2.737583198	0.000345472	0.0009987	Gonad	male	adult
TRINITY_DN201876_c0_g1_i1	NA	NA	NA	NA	2.666262581	2.742612204	1.25E-07	6.70E-07	Gonad	male	adult
TRINITY_DN119217_c1_g2_i1	NA	NA	NA	NA	0.192446586	2.742974608	9.94E-06	3.86E-05	Gonad	male	adult
TRINITY_DN129653_c0_g1_i1	NA	NA	NA	NA	1.412455823	2.7440517	6.35E-08	3.57E-07	Gonad	male	adult
TRINITY_DN131786_c0_g6_i1	NA	NA	NA	NA	1.546802273	2.744900842	1.69E-05	6.32E-05	Gonad	male	adult
TRINITY_DN130770_c0_g2_i2	NA	NA	NA	NA	3.973523095	2.745182306	2.15E-10	1.75E-09	Gonad	male	adult
TRINITY_DN201657_c0_g1_i1	NA	NA	NA	NA	1.280997398	2.748304719	0.000488531	0.001367232	Gonad	male	adult
TRINITY_DN112021_c0_g1_i1	NA	NA	NA	NA	3.069663466	2.751432401	1.77E-09	1.27E-08	Gonad	male	adult
TRINITY_DN129311_c0_g2_i1	NA	NA	NA	NA	1.525942286	2.751683933	6.44E-09	4.22E-08	Gonad	male	adult
TRINITY_DN127334_c4_g5_i5	fat3-like	Chr02	163101849	163101849	5.279081079	2.75186928	4.73E-12	4.85E-11	Gonad	male	adult
TRINITY_DN136179_c0_g4_i5	NA	NA	NA	NA	6.245465721	2.751880351	7.50E-24	2.50E-22	Gonad	male	adult
TRINITY_DN123350_c0_g1_i1	NA	NA	NA	NA	0.713091043	2.752253425	7.56E-07	3.59E-06	Gonad	male	adult
TRINITY_DN126623_c3_g2_i1	Xetrov90008451m	Chr03	77865602	77865602	4.972591904	2.752612575	3.39E-16	5.71E-15	Gonad	male	adult
TRINITY_DN120399_c4_g1_i1	cttnbp2-like	Chr03	59060021	59060021	0.324681373	2.753076608	4.51E-06	1.86E-05	Gonad	male	adult
TRINITY_DN134852_c1_g1_i1	sec23a	Chr08	93784237	93784237	4.782178468	2.753960524	4.88E-12	4.99E-11	Gonad	male	adult
TRINITY_DN214306_c0_g1_i1	NA	NA	NA	NA	1.116306314	2.754005657	1.36E-07	7.28E-07	Gonad	male	adult
TRINITY_DN122097_c0_g1_i2	pfkfb3	Chr03	74669250	74669250	0.625380622	2.754205675	9.79E-07	4.56E-06	Gonad	male	adult
TRINITY_DN129684_c6_g1_i2	NA	NA	NA	NA	7.656718658	2.754639263	4.47E-13	5.27E-12	Gonad	male	adult
TRINITY_DN122110_c0_g1_i1	NA	NA	NA	NA	3.446802955	2.756653444	3.31E-05	0.000117329	Gonad	male	adult
TRINITY_DN135978_c4_g3_i5	NA	NA	NA	NA	5.027755295	2.757320953	3.67E-08	2.14E-07	Gonad	male	adult
TRINITY_DN114765_c0_g1_i1	NA	NA	NA	NA	0.912965423	2.757796624	1.64E-05	6.14E-05	Gonad	male	adult
TRINITY_DN115257_c0_g2_i10	NA	NA	NA	NA	1.071783513	2.759797174	4.68E-06	1.92E-05	Gonad	male	adult
TRINITY_DN127827_c0_g1_i4	NA	NA	NA	NA	2.381295278	2.759943965	1.05E-06	4.85E-06	Gonad	male	adult
TRINITY_DN129773_c0_g1_i1	NA	NA	NA	NA	5.362917069	2.760643273	8.30E-17	1.49E-15	Gonad	male	adult
TRINITY_DN125306_c0_g1_i1	NA	NA	NA	NA	2.126607314	2.763695608	2.84E-07	1.44E-06	Gonad	male	adult
TRINITY_DN131904_c0_g1_i1	NA	NA	NA	NA	4.219286705	2.765121489	6.02E-14	7.84E-13	Gonad	male	adult
TRINITY_DN132304_c3_g1_i6	NA	NA	NA	NA	5.625746176	2.766409264	1.27E-14	1.77E-13	Gonad	male	adult
TRINITY_DN133221_c2_g1_i2	NA	NA	NA	NA	4.158513698	2.767003153	9.98E-06	3.87E-05	Gonad	male	adult
TRINITY_DN131306_c0_g1_i1	NA	NA	NA	NA	6.342262778	2.769775042	2.79E-17	5.21E-16	Gonad	male	adult
TRINITY_DN136729_c1_g5_i2	NA	NA	NA	NA	2.837221054	2.770808231	5.04E-06	2.06E-05	Gonad	male	adult
TRINITY_DN132753_c0_g1_i1	NA	NA	NA	NA	1.330859081	2.771097221	3.71E-07	1.85E-06	Gonad	male	adult
TRINITY_DN110855_c0_g1_i1	NA	NA	NA	NA	4.788076676	2.772374068	1.74E-14	2.41E-13	Gonad	male	adult
TRINITY_DN80535_c0_g3_i1	nipbl	Chr01	184093608	184093608	3.963372295	2.772815288	1.38E-05	5.21E-05	Gonad	male	adult
TRINITY_DN127827_c0_g3_i2	NA	NA	NA	NA	1.974740316	2.773495854	9.63E-08	5.27E-07	Gonad	male	adult
TRINITY_DN134830_c12_g5_i1	NA	NA	NA	NA	1.163782652	2.773568529	0.000428319	0.00121271	Gonad	male	adult
TRINITY_DN126554_c3_g6_i2	NA	NA	NA	NA	4.778408487	2.773869393	1.18E-16	2.08E-15	Gonad	male	adult
TRINITY_DN130182_c1_g1_i1	NA	NA	NA	NA	3.450353927	2.774575229	3.40E-11	3.13E-10	Gonad	male	adult
TRINITY_DN132446_c1_g7_i1	NA	NA	NA	NA	4.473015564	2.774772552	6.86E-14	8.85E-13	Gonad	male	adult
TRINITY_DN134368_c1_g3_i1	NA	NA	NA	NA	0.162441907	2.774921716	0.00059742	0.001640035	Gonad	male	adult
TRINITY_DN134076_c1_g4_i1	NA	NA	NA	NA	0.536071427	2.775572067	3.03E-06	1.29E-05	Gonad	male	adult
TRINITY_DN123550_c0_g6_i7	NA	NA	NA	NA	3.877568498	2.776540551	5.95E-10	4.59E-09	Gonad	male	adult
TRINITY_DN129506_c3_g8_i2	cfap45	Chr08	115240803	115240803	4.094065384	2.776891392	2.11E-10	1.72E-09	Gonad	male	adult
TRINITY_DN132850_c1_g1_i2	NA	NA	NA	NA	2.293558254	2.777983763	6.88E-07	3.29E-06	Gonad	male	adult
TRINITY_DN101935_c0_g2_i1	NA	NA	NA	NA	0.255733925	2.778220908	3.53E-06	1.48E-05	Gonad	male	adult
TRINITY_DN123781_c4_g2_i2	LOC100497969-like	Chr03	334904	334904	5.720644376	2.778773272	3.11E-10	2.49E-09	Gonad	male	adult
TRINITY_DN134704_c1_g4_i2	LOC100487964	Chr01	80157397	80157397	2.621679409	2.778822431	2.07E-08	1.26E-07	Gonad	male	adult
TRINITY_DN129621_c4_g1_i1	NA	NA	NA	NA	4.989317385	2.779393648	5.47E-20	1.30E-18	Gonad	male	adult
TRINITY_DN131722_c5_g1_i3	NA	NA	NA	NA	1.552810671	2.780954561	1.83E-06	8.09E-06	Gonad	male	adult
TRINITY_DN135821_c0_g1_i1	ldb3-like.2	Chr07	45770011	45770011	0.451069353	2.782659805	4.34E-06	1.79E-05	Gonad	male	adult
TRINITY_DN135023_c0_g1_i4	NA	NA	NA	NA	5.157569259	2.782845205	7.31E-20	1.72E-18	Gonad	male	adult
TRINITY_DN130901_c0_g3_i2	grem1	Chr08	90348949	90348949	4.282574968	2.783311412	1.47E-12	1.62E-11	Gonad	male	adult
TRINITY_DN126806_c5_g2_i5	NA	NA	NA	NA	2.905469893	2.784452202	1.09E-10	9.33E-10	Gonad	male	adult
TRINITY_DN118973_c1_g2_i1	NA	NA	NA	NA	3.129093644	2.784906329	2.91E-09	2.02E-08	Gonad	male	adult
TRINITY_DN136124_c9_g1_i1	NA	NA	NA	NA	0.634365083	2.785071019	3.90E-06	1.62E-05	Gonad	male	adult
TRINITY_DN208918_c0_g1_i1	NA	NA	NA	NA	0.761319741	2.785549151	4.73E-06	1.94E-05	Gonad	male	adult
TRINITY_DN132411_c1_g2_i1	NA	NA	NA	NA	0.609153609	2.788087829	3.68E-06	1.54E-05	Gonad	male	adult
TRINITY_DN133552_c1_g1_i3	NA	NA	NA	NA	2.34239739	2.788471328	2.24E-09	1.58E-08	Gonad	male	adult
TRINITY_DN122181_c0_g1_i1	NA	NA	NA	NA	2.71310785	2.788958845	2.35E-07	1.21E-06	Gonad	male	adult
TRINITY_DN126692_c4_g1_i1	NA	NA	NA	NA	2.015749771	2.789004335	2.92E-07	1.48E-06	Gonad	male	adult
TRINITY_DN123204_c5_g6_i7	Xetrov90017398m	Chr07	1528993	1528993	1.831499277	2.789962334	2.49E-07	1.28E-06	Gonad	male	adult
TRINITY_DN129692_c0_g1_i2	LOC100492337-like	Chr10	5330114	5330114	6.279625567	2.790172584	3.79E-16	6.36E-15	Gonad	male	adult
TRINITY_DN131033_c4_g2_i1	NA	NA	NA	NA	0.428492029	2.793049653	5.27E-06	2.14E-05	Gonad	male	adult
TRINITY_DN124919_c0_g1_i1	NA	NA	NA	NA	1.163949893	2.793132811	1.76E-05	6.53E-05	Gonad	male	adult
TRINITY_DN135918_c4_g1_i1	isl1	Chr01	180513138	180513138	4.052023223	2.794427414	2.89E-07	1.47E-06	Gonad	male	adult
TRINITY_DN135008_c3_g1_i1	NA	NA	NA	NA	0.050206161	2.794688041	1.20E-06	5.52E-06	Gonad	male	adult
TRINITY_DN124524_c0_g1_i5	mvb12b	Chr08	9414951	9414951	2.885285492	2.794845486	2.40E-09	1.69E-08	Gonad	male	adult
TRINITY_DN117870_c0_g4_i1	NA	NA	NA	NA	6.679316729	2.795338924	9.16E-17	1.64E-15	Gonad	male	adult
TRINITY_DN121927_c0_g3_i1	NA	NA	NA	NA	0.357244437	2.795340431	9.33E-06	3.64E-05	Gonad	male	adult
TRINITY_DN127869_c0_g1_i2	orc1	Chr04	86529746	86529746	6.199651423	2.795646312	1.00E-14	1.41E-13	Gonad	male	adult
TRINITY_DN133652_c0_g19_i1	myb	Chr05	34518809	34518809	0.211184684	2.795774871	0.000200185	0.000609799	Gonad	male	adult
TRINITY_DN129804_c0_g1_i8	NA	NA	NA	NA	6.905884011	2.797515782	1.43E-28	6.52E-27	Gonad	male	adult
TRINITY_DN130733_c3_g2_i5	NA	NA	NA	NA	4.20963011	2.798333464	4.69E-14	6.17E-13	Gonad	male	adult
TRINITY_DN136618_c14_g3_i1	NA	NA	NA	NA	0.998707339	2.799091186	2.37E-07	1.22E-06	Gonad	male	adult
TRINITY_DN127830_c0_g1_i2	NA	NA	NA	NA	1.640184481	2.800045414	3.62E-07	1.81E-06	Gonad	male	adult
TRINITY_DN69204_c0_g1_i1	NA	NA	NA	NA	6.015502655	2.801334	1.34E-12	1.48E-11	Gonad	male	adult
TRINITY_DN134558_c0_g3_i3	NA	NA	NA	NA	4.668384116	2.802037126	1.36E-11	1.32E-10	Gonad	male	adult
TRINITY_DN135717_c1_g2_i2	tasp1	Chr05	33375064	33375064	5.867269777	2.802652529	1.82E-09	1.31E-08	Gonad	male	adult
TRINITY_DN135943_c0_g2_i1	ccdc170	Chr05	37701451	37701451	4.601812696	2.803057855	1.14E-16	2.01E-15	Gonad	male	adult
TRINITY_DN133520_c0_g2_i1	NA	NA	NA	NA	1.060628815	2.804393793	1.52E-07	8.06E-07	Gonad	male	adult
TRINITY_DN122139_c2_g2_i3	NA	NA	NA	NA	3.498588062	2.805606874	3.51E-09	2.41E-08	Gonad	male	adult
TRINITY_DN120383_c0_g2_i1	NA	NA	NA	NA	7.018198912	2.805880855	6.32E-11	5.59E-10	Gonad	male	adult
TRINITY_DN128294_c0_g3_i2	march7-like	Chr09	68045837	68045837	0.177090851	2.806554941	1.59E-05	5.94E-05	Gonad	male	adult
TRINITY_DN124848_c3_g6_i2	wfdc1-like	Chr04	64850846	64850846	1.453541639	2.80672424	2.78E-06	1.19E-05	Gonad	male	adult
TRINITY_DN120135_c0_g1_i1	NA	NA	NA	NA	1.560044282	2.810365109	2.27E-07	1.17E-06	Gonad	male	adult
TRINITY_DN79738_c0_g2_i1	NA	NA	NA	NA	0.733107612	2.810603474	0.016461947	0.032109764	Gonad	male	adult
TRINITY_DN120182_c0_g1_i4	LOC100487019	Chr04	118451837	118451837	4.940323101	2.811413742	1.07E-10	9.18E-10	Gonad	male	adult
TRINITY_DN109621_c1_g1_i1	LOC101731491	Chr09	2289258	2289258	4.809818181	2.811670021	8.38E-14	1.07E-12	Gonad	male	adult
TRINITY_DN113038_c0_g2_i1	stk33	scaffold_352	96873	96873	1.570610227	2.812463192	0.000530882	0.00147351	Gonad	male	adult
TRINITY_DN113029_c0_g2_i2	NA	NA	NA	NA	0.940913985	2.812506893	6.35E-07	3.05E-06	Gonad	male	adult
TRINITY_DN125668_c3_g2_i1	LOC100486640-like	Chr07	11888624	11888624	0.196430271	2.812689505	1.16E-05	4.43E-05	Gonad	male	adult
TRINITY_DN123586_c0_g1_i1	NA	NA	NA	NA	4.85735377	2.812699492	3.93E-11	3.58E-10	Gonad	male	adult
TRINITY_DN131920_c5_g1_i4	arhgap6	Chr02	103227477	103227477	3.046720772	2.812883017	9.80E-08	5.34E-07	Gonad	male	adult
TRINITY_DN134861_c0_g2_i2	NA	NA	NA	NA	4.347801987	2.81421068	3.58E-06	1.50E-05	Gonad	male	adult
TRINITY_DN122559_c1_g1_i1	LOC100497425	Chr03	80942170	80942170	0.961428987	2.814329177	1.52E-08	9.39E-08	Gonad	male	adult
TRINITY_DN130274_c2_g6_i1	NA	NA	NA	NA	4.232247713	2.814376872	0.00106727	0.002776677	Gonad	male	adult
TRINITY_DN131991_c1_g1_i2	NA	NA	NA	NA	5.030105026	2.815114847	5.58E-19	1.20E-17	Gonad	male	adult
TRINITY_DN124794_c0_g1_i2	NA	NA	NA	NA	0.21209329	2.815760746	2.49E-06	1.07E-05	Gonad	male	adult
TRINITY_DN133806_c6_g1_i1	NA	NA	NA	NA	2.869605663	2.816528755	2.18E-09	1.55E-08	Gonad	male	adult
TRINITY_DN130626_c2_g4_i4	NA	NA	NA	NA	4.680549546	2.818688413	6.78E-11	5.97E-10	Gonad	male	adult
TRINITY_DN100287_c0_g2_i1	NA	NA	NA	NA	3.286301767	2.819026546	8.56E-09	5.49E-08	Gonad	male	adult
TRINITY_DN131253_c3_g2_i6	rorb	Chr01	119060204	119060204	3.800673014	2.819930338	1.20E-10	1.02E-09	Gonad	male	adult
TRINITY_DN117870_c0_g5_i2	NA	NA	NA	NA	1.681292456	2.82114721	0.002511227	0.006008407	Gonad	male	adult
TRINITY_DN134788_c5_g1_i10	NA	NA	NA	NA	3.221723319	2.823649168	3.23E-12	3.37E-11	Gonad	male	adult
TRINITY_DN114848_c0_g1_i2	NA	NA	NA	NA	3.914473116	2.825234613	1.13E-10	9.66E-10	Gonad	male	adult
TRINITY_DN105320_c0_g2_i2	krt8.2	scaffold_305	197019	197019	3.392572717	2.826429212	4.39E-10	3.44E-09	Gonad	male	adult
TRINITY_DN136521_c0_g1_i1	NA	NA	NA	NA	2.491778387	2.827236523	7.72E-10	5.85E-09	Gonad	male	adult
TRINITY_DN112763_c0_g2_i1	NA	NA	NA	NA	2.169571769	2.827676153	5.29E-10	4.10E-09	Gonad	male	adult
TRINITY_DN128513_c1_g2_i6	NA	NA	NA	NA	5.249893835	2.829318428	6.25E-09	4.11E-08	Gonad	male	adult
TRINITY_DN128064_c0_g1_i2	NA	NA	NA	NA	3.804154827	2.829529498	1.29E-06	5.90E-06	Gonad	male	adult
TRINITY_DN119152_c0_g1_i4	NA	NA	NA	NA	1.759233848	2.830742206	2.98E-08	1.77E-07	Gonad	male	adult
TRINITY_DN119925_c1_g1_i1	hspd1	Chr09	38174666	38174666	0.244910263	2.830917685	2.19E-05	8.00E-05	Gonad	male	adult
TRINITY_DN134776_c2_g1_i1	NA	NA	NA	NA	3.123166762	2.832987365	3.72E-09	2.54E-08	Gonad	male	adult
TRINITY_DN131047_c0_g1_i1	NA	NA	NA	NA	3.113858915	2.833105924	2.31E-08	1.40E-07	Gonad	male	adult
TRINITY_DN132347_c2_g2_i1	NA	NA	NA	NA	4.219963691	2.833636541	1.48E-16	2.58E-15	Gonad	male	adult
TRINITY_DN67991_c0_g3_i1	NA	NA	NA	NA	4.380425197	2.835293436	0.019773844	0.037677188	Gonad	male	adult
TRINITY_DN84441_c0_g1_i1	NA	NA	NA	NA	0.906619143	2.835334047	0.00172028	0.004275589	Gonad	male	adult
TRINITY_DN72917_c0_g1_i1	NA	NA	NA	NA	0.678852395	2.835618354	4.95E-06	2.02E-05	Gonad	male	adult
TRINITY_DN126149_c1_g1_i1	NA	NA	NA	NA	0.065218142	2.836428635	8.38E-06	3.30E-05	Gonad	male	adult
TRINITY_DN125766_c0_g1_i1	NA	NA	NA	NA	0.65348644	2.836651267	1.05E-05	4.04E-05	Gonad	male	adult
TRINITY_DN133278_c0_g1_i1	NA	NA	NA	NA	0.374028297	2.838718699	6.22E-07	3.00E-06	Gonad	male	adult
TRINITY_DN96746_c0_g1_i1	NA	NA	NA	NA	0.424764557	2.838863735	2.95E-07	1.50E-06	Gonad	male	adult
TRINITY_DN110510_c0_g1_i1	arhgap10	Chr01	48026778	48026778	2.561718381	2.839068583	1.35E-08	8.45E-08	Gonad	male	adult
TRINITY_DN133636_c1_g3_i1	NA	NA	NA	NA	4.428668598	2.840101042	7.01E-12	7.04E-11	Gonad	male	adult
TRINITY_DN117913_c0_g1_i1	NA	NA	NA	NA	0.931034453	2.840592796	9.72E-07	4.53E-06	Gonad	male	adult
TRINITY_DN132155_c0_g4_i2	NA	NA	NA	NA	1.730157307	2.841413395	4.68E-08	2.69E-07	Gonad	male	adult
TRINITY_DN127706_c0_g5_i2	shc4	Chr03	94110543	94110543	2.684858051	2.841570619	5.23E-09	3.48E-08	Gonad	male	adult
TRINITY_DN117232_c0_g1_i1	tbc1d19	scaffold_69	412023	412023	1.220830036	2.841612342	1.89E-07	9.89E-07	Gonad	male	adult
TRINITY_DN128831_c1_g1_i1	NA	NA	NA	NA	1.153007524	2.841991027	3.23E-08	1.91E-07	Gonad	male	adult
TRINITY_DN136125_c3_g2_i2	Xetrov90014128m	Chr05	79448219	79448219	5.693572081	2.842600499	2.42E-13	2.95E-12	Gonad	male	adult
TRINITY_DN128314_c6_g1_i1	NA	NA	NA	NA	0.142353397	2.843145626	5.54E-06	2.25E-05	Gonad	male	adult
TRINITY_DN118038_c0_g1_i1	LOC100493771-like	Chr05	118935441	118935441	1.271206415	2.844555722	2.15E-08	1.30E-07	Gonad	male	adult
TRINITY_DN123676_c0_g2_i2	dpep1	Chr04	61678841	61678841	1.391624635	2.845730041	2.19E-07	1.14E-06	Gonad	male	adult
TRINITY_DN130004_c0_g1_i1	NA	NA	NA	NA	3.620775552	2.846475576	1.27E-09	9.37E-09	Gonad	male	adult
TRINITY_DN123270_c0_g3_i6	NA	NA	NA	NA	3.295052391	2.846584899	1.74E-10	1.44E-09	Gonad	male	adult
TRINITY_DN130270_c9_g3_i4	NA	NA	NA	NA	0.191572431	2.846731994	2.18E-05	7.98E-05	Gonad	male	adult
TRINITY_DN134505_c1_g2_i1	daw1	Chr05	125223404	125223404	3.475967089	2.846809831	2.30E-11	2.16E-10	Gonad	male	adult
TRINITY_DN129750_c0_g2_i10	NA	NA	NA	NA	0.397763971	2.846845536	3.44E-06	1.45E-05	Gonad	male	adult
TRINITY_DN113062_c0_g1_i2	NA	NA	NA	NA	0.935736616	2.847594504	6.04E-06	2.44E-05	Gonad	male	adult
TRINITY_DN133064_c2_g3_i1	NA	NA	NA	NA	1.842856333	2.848466901	2.19E-08	1.32E-07	Gonad	male	adult
TRINITY_DN114037_c0_g2_i2	NA	NA	NA	NA	3.352117572	2.849061134	4.52E-13	5.33E-12	Gonad	male	adult
TRINITY_DN124898_c0_g2_i15	NA	NA	NA	NA	1.013465957	2.850287044	3.95E-06	1.64E-05	Gonad	male	adult
TRINITY_DN122726_c4_g4_i4	LOC100494929-like	Chr05	128954571	128954571	2.443657474	2.850657923	1.16E-09	8.64E-09	Gonad	male	adult
TRINITY_DN110081_c0_g1_i1	NA	NA	NA	NA	0.698992998	2.851306271	2.62E-06	1.12E-05	Gonad	male	adult
TRINITY_DN112095_c0_g2_i1	NA	NA	NA	NA	1.684253282	2.851364459	4.55E-06	1.87E-05	Gonad	male	adult
TRINITY_DN132302_c0_g5_i3	NA	NA	NA	NA	3.071686138	2.852291101	6.97E-13	8.03E-12	Gonad	male	adult
TRINITY_DN132543_c1_g7_i1	NA	NA	NA	NA	7.412312361	2.85261499	7.59E-24	2.53E-22	Gonad	male	adult
TRINITY_DN128646_c4_g1_i2	psmb2	Chr02	56240482	56240482	0.710518629	2.854186016	5.04E-06	2.06E-05	Gonad	male	adult
TRINITY_DN121249_c3_g1_i1	NA	NA	NA	NA	2.780454659	2.854894066	6.10E-07	2.95E-06	Gonad	male	adult
TRINITY_DN120003_c1_g7_i2	NA	NA	NA	NA	0.809866766	2.855281712	8.07E-08	4.48E-07	Gonad	male	adult
TRINITY_DN132625_c0_g2_i13	NA	NA	NA	NA	5.495322484	2.858812991	1.26E-15	1.96E-14	Gonad	male	adult
TRINITY_DN135428_c3_g2_i1	tmem161b-like	Chr01	170004600	170004600	3.55408404	2.861177869	1.56E-14	2.17E-13	Gonad	male	adult
TRINITY_DN130342_c0_g2_i11	NA	NA	NA	NA	1.226029359	2.861928548	7.75E-06	3.07E-05	Gonad	male	adult
TRINITY_DN129970_c1_g3_i1	Xetrov90025924m	scaffold_113	805368	805368	0.035338657	2.862475753	6.30E-06	2.53E-05	Gonad	male	adult
TRINITY_DN117777_c1_g1_i1	NA	NA	NA	NA	3.072739634	2.862823228	3.40E-07	1.70E-06	Gonad	male	adult
TRINITY_DN121348_c0_g1_i1	NA	NA	NA	NA	1.092751001	2.862941399	7.98E-07	3.78E-06	Gonad	male	adult
TRINITY_DN133079_c0_g1_i1	minpp1	Chr07	4816195	4816195	0.484409632	2.865106535	8.15E-07	3.85E-06	Gonad	male	adult
TRINITY_DN130670_c0_g1_i1	NA	NA	NA	NA	1.958122211	2.866059061	9.66E-07	4.51E-06	Gonad	male	adult
TRINITY_DN131874_c0_g1_i1	NA	NA	NA	NA	0.528361958	2.866581079	3.28E-07	1.65E-06	Gonad	male	adult
TRINITY_DN125258_c0_g1_i1	NA	NA	NA	NA	5.128413303	2.86779863	2.06E-20	5.10E-19	Gonad	male	adult
TRINITY_DN135244_c0_g1_i9	NA	NA	NA	NA	0.755391822	2.868426034	1.44E-08	8.94E-08	Gonad	male	adult
TRINITY_DN119529_c1_g1_i1	NA	NA	NA	NA	7.136272631	2.870328154	4.13E-23	1.28E-21	Gonad	male	adult
TRINITY_DN129193_c4_g2_i2	NA	NA	NA	NA	2.194409249	2.8708188	1.07E-09	7.99E-09	Gonad	male	adult
TRINITY_DN135213_c4_g2_i1	NA	NA	NA	NA	5.362440757	2.87082793	3.20E-10	2.55E-09	Gonad	male	adult
TRINITY_DN126810_c0_g1_i5	NA	NA	NA	NA	4.359866629	2.87123912	3.23E-08	1.91E-07	Gonad	male	adult
TRINITY_DN132578_c3_g4_i2	NA	NA	NA	NA	2.029724136	2.872229871	9.65E-07	4.51E-06	Gonad	male	adult
TRINITY_DN96357_c0_g1_i1	enpp3	Chr05	44581242	44581242	3.142578932	2.872539755	1.08E-07	5.87E-07	Gonad	male	adult
TRINITY_DN130604_c5_g5_i1	NA	NA	NA	NA	0.461633999	2.873240135	2.42E-06	1.05E-05	Gonad	male	adult
TRINITY_DN125575_c4_g3_i1	NA	NA	NA	NA	2.093912356	2.873622353	8.91E-09	5.71E-08	Gonad	male	adult
TRINITY_DN132338_c1_g5_i2	NA	NA	NA	NA	3.934282788	2.874281676	1.13E-12	1.26E-11	Gonad	male	adult
TRINITY_DN130569_c0_g2_i1	NA	NA	NA	NA	0.868507374	2.876178953	1.27E-08	7.95E-08	Gonad	male	adult
TRINITY_DN127484_c0_g2_i1	NA	NA	NA	NA	1.90985122	2.87702169	1.54E-09	1.12E-08	Gonad	male	adult
TRINITY_DN133835_c0_g1_i1	bub3	Chr07	11772245	11772245	1.647355159	2.877442557	1.19E-08	7.49E-08	Gonad	male	adult
TRINITY_DN132397_c1_g1_i5	NA	NA	NA	NA	2.499085453	2.877588576	1.47E-06	6.60E-06	Gonad	male	adult
TRINITY_DN122407_c3_g1_i3	NA	NA	NA	NA	0.141900611	2.878711939	0.002967174	0.006977946	Gonad	male	adult
TRINITY_DN118973_c0_g1_i1	NA	NA	NA	NA	4.906819527	2.879214563	2.15E-14	2.94E-13	Gonad	male	adult
TRINITY_DN128912_c6_g1_i1	sh2b2	Chr02	41888815	41888815	4.713742146	2.880688781	1.29E-07	6.89E-07	Gonad	male	adult
TRINITY_DN131609_c6_g1_i3	zmynd8-like	Chr10	29013226	29013226	3.492125367	2.881235678	2.18E-11	2.06E-10	Gonad	male	adult
TRINITY_DN67779_c0_g1_i1	NA	NA	NA	NA	6.176011647	2.882779069	1.24E-23	4.03E-22	Gonad	male	adult
TRINITY_DN135513_c5_g1_i10	vps25	Chr10	11430022	11430022	0.668429126	2.884125495	7.33E-05	0.000243135	Gonad	male	adult
TRINITY_DN132463_c2_g1_i2	NA	NA	NA	NA	0.560116714	2.884160053	2.63E-06	1.13E-05	Gonad	male	adult
TRINITY_DN119938_c1_g2_i1	foxp1	Chr04	130190634	130190634	0.299133592	2.88500901	8.00E-08	4.44E-07	Gonad	male	adult
TRINITY_DN130906_c0_g1_i3	NA	NA	NA	NA	3.00920418	2.886747562	0.000674887	0.001830862	Gonad	male	adult
TRINITY_DN133541_c1_g1_i4	c16orf45	Chr09	28224425	28224425	6.175591097	2.890797613	2.22E-21	5.91E-20	Gonad	male	adult
TRINITY_DN116156_c0_g2_i1	nfkb1	Chr01	64228708	64228708	5.81269001	2.891361516	5.28E-19	1.14E-17	Gonad	male	adult
TRINITY_DN129312_c5_g6_i1	NA	NA	NA	NA	1.686149357	2.892323111	1.10E-06	5.09E-06	Gonad	male	adult
