gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN127546_c0_g1_i2	fam46a	Chr05	80205014	80205014	4.985617147	2.126957509	6.40E-07	3.07E-06	Gonad	male	adult
TRINITY_DN124945_c0_g1_i2	NA	NA	NA	NA	9.62822015	2.12735932	2.66E-13	3.23E-12	Gonad	male	adult
TRINITY_DN123585_c5_g2_i2	NA	NA	NA	NA	1.341134944	2.127546853	0.000214871	0.000650297	Gonad	male	adult
TRINITY_DN118976_c0_g1_i1	NA	NA	NA	NA	3.186130178	2.12755464	5.10E-05	0.000174299	Gonad	male	adult
TRINITY_DN131756_c3_g1_i1	NA	NA	NA	NA	0.431458246	2.127948875	0.000446615	0.001259298	Gonad	male	adult
TRINITY_DN128766_c3_g2_i3	avd.2	Chr10	36014201	36014201	7.98428102	2.127994077	5.95E-13	6.92E-12	Gonad	male	adult
TRINITY_DN127848_c5_g1_i1	NA	NA	NA	NA	1.470797879	2.128296719	9.65E-06	3.75E-05	Gonad	male	adult
TRINITY_DN122341_c2_g1_i1	NA	NA	NA	NA	4.661274871	2.128354709	2.21E-06	9.64E-06	Gonad	male	adult
TRINITY_DN127742_c4_g3_i2	NA	NA	NA	NA	5.157364872	2.128865616	2.42E-09	1.70E-08	Gonad	male	adult
TRINITY_DN111208_c0_g1_i1	grm7	Chr04	120076410	120076410	2.096924788	2.128866131	1.50E-05	5.64E-05	Gonad	male	adult
TRINITY_DN128477_c0_g1_i1	Xetrov90030838m	scaffold_906	42776	42776	3.296766827	2.129108116	1.47E-06	6.60E-06	Gonad	male	adult
TRINITY_DN126159_c0_g1_i2	LOC101732597	Chr09	62747122	62747122	0.962418337	2.129234737	0.000105622	0.000340017	Gonad	male	adult
TRINITY_DN124307_c0_g2_i6	NA	NA	NA	NA	0.888333978	2.129243697	5.43E-05	0.000184737	Gonad	male	adult
TRINITY_DN115766_c0_g1_i1	NA	NA	NA	NA	4.307006244	2.12972657	1.09E-07	5.93E-07	Gonad	male	adult
TRINITY_DN123166_c4_g4_i2	NA	NA	NA	NA	4.890234949	2.12982926	7.49E-08	4.17E-07	Gonad	male	adult
TRINITY_DN136007_c1_g1_i3	NA	NA	NA	NA	2.914519063	2.130166475	6.46E-06	2.59E-05	Gonad	male	adult
TRINITY_DN132453_c0_g2_i1	NA	NA	NA	NA	7.230309669	2.13154241	7.58E-10	5.76E-09	Gonad	male	adult
TRINITY_DN116149_c0_g1_i2	NA	NA	NA	NA	4.07840045	2.133172508	2.67E-06	1.14E-05	Gonad	male	adult
TRINITY_DN207421_c0_g1_i1	NA	NA	NA	NA	0.754925166	2.133851029	0.000388203	0.001109292	Gonad	male	adult
TRINITY_DN127824_c2_g1_i1	sqstm1	Chr03	5440718	5440718	2.377739523	2.134188538	6.07E-06	2.45E-05	Gonad	male	adult
TRINITY_DN133655_c12_g2_i5	Xetrov90019543m	Chr07	114469085	114469085	1.497398939	2.134868395	1.42E-05	5.38E-05	Gonad	male	adult
TRINITY_DN124643_c0_g2_i2	NA	NA	NA	NA	2.653729549	2.134975094	1.78E-07	9.36E-07	Gonad	male	adult
TRINITY_DN123579_c0_g3_i1	NA	NA	NA	NA	1.217704935	2.135201607	0.000434651	0.001229119	Gonad	male	adult
TRINITY_DN131742_c1_g1_i1	NA	NA	NA	NA	1.71777693	2.136638713	2.70E-05	9.73E-05	Gonad	male	adult
TRINITY_DN132500_c0_g1_i5	fbln5	Chr08	66166459	66166459	1.624396539	2.136829209	0.000572463	0.001577473	Gonad	male	adult
TRINITY_DN127985_c0_g1_i2	NA	NA	NA	NA	3.856350856	2.137839649	1.05E-06	4.86E-06	Gonad	male	adult
TRINITY_DN130479_c4_g3_i6	jmjd7	Chr08	84724106	84724106	3.021764044	2.138457646	2.72E-07	1.39E-06	Gonad	male	adult
TRINITY_DN133016_c0_g2_i2	NA	NA	NA	NA	1.235552541	2.138646853	4.85E-05	0.000166374	Gonad	male	adult
TRINITY_DN133714_c0_g2_i2	grik5-like.1	Chr07	81057966	81057966	3.588704683	2.138788131	6.70E-06	2.68E-05	Gonad	male	adult
TRINITY_DN134792_c8_g5_i4	NA	NA	NA	NA	0.161557001	2.138983108	0.000360622	0.001037707	Gonad	male	adult
TRINITY_DN127310_c2_g1_i1	NA	NA	NA	NA	0.831570157	2.139514257	3.62E-05	0.000127215	Gonad	male	adult
TRINITY_DN128168_c0_g1_i1	NA	NA	NA	NA	4.638407864	2.140352512	1.13E-06	5.20E-06	Gonad	male	adult
TRINITY_DN74387_c0_g1_i1	qrfp	Chr08	5863489	5863489	0.723492481	2.140397715	0.001738867	0.004316079	Gonad	male	adult
TRINITY_DN136189_c1_g1_i5	atl3	Chr04	41135917	41135917	4.014583098	2.140520685	9.14E-08	5.02E-07	Gonad	male	adult
TRINITY_DN130478_c4_g1_i1	NA	NA	NA	NA	1.082789696	2.140657288	1.92E-05	7.09E-05	Gonad	male	adult
TRINITY_DN131599_c0_g1_i1	NA	NA	NA	NA	0.523304493	2.140800204	9.35E-05	0.000303678	Gonad	male	adult
TRINITY_DN127293_c1_g4_i1	NA	NA	NA	NA	5.64730354	2.141368645	7.24E-07	3.45E-06	Gonad	male	adult
TRINITY_DN124087_c0_g2_i3	sncb	Chr03	37858127	37858127	2.341181102	2.141951794	3.73E-06	1.56E-05	Gonad	male	adult
TRINITY_DN132204_c4_g2_i1	fam78a	Chr08	6243365	6243365	4.320795562	2.142177606	6.57E-05	0.000219977	Gonad	male	adult
TRINITY_DN127626_c0_g3_i1	LOC101730908	Chr07	85587163	85587163	10.30351918	2.143204571	2.98E-10	2.39E-09	Gonad	male	adult
TRINITY_DN128814_c7_g11_i1	NA	NA	NA	NA	0.227685622	2.143666918	0.000316421	0.000922877	Gonad	male	adult
TRINITY_DN126334_c0_g1_i2	LOC100488434	scaffold_534	9662	9662	0.688411373	2.143941119	0.000277289	0.000817732	Gonad	male	adult
TRINITY_DN118199_c1_g1_i1	NA	NA	NA	NA	0.953231803	2.144457137	0.003860925	0.008852898	Gonad	male	adult
TRINITY_DN127127_c4_g1_i1	NA	NA	NA	NA	1.710123001	2.14452128	0.000651176	0.001773577	Gonad	male	adult
TRINITY_DN124951_c0_g3_i3	NA	NA	NA	NA	4.112489912	2.144968543	7.17E-06	2.86E-05	Gonad	male	adult
TRINITY_DN130457_c6_g3_i1	NA	NA	NA	NA	3.09069643	2.145165979	1.15E-05	4.41E-05	Gonad	male	adult
TRINITY_DN123023_c0_g1_i3	ces3	Chr04	19233576	19233576	1.464273769	2.145222018	4.03E-05	0.000140445	Gonad	male	adult
TRINITY_DN129857_c4_g5_i4	NA	NA	NA	NA	4.218042907	2.145668705	2.55E-08	1.53E-07	Gonad	male	adult
TRINITY_DN134386_c0_g17_i1	ipo5	Chr02	118134307	118134307	0.446126857	2.146515209	0.024394423	0.045243191	Gonad	male	adult
TRINITY_DN79815_c0_g1_i1	NA	NA	NA	NA	0.556544342	2.147130353	0.000525131	0.001459166	Gonad	male	adult
TRINITY_DN128830_c0_g2_i1	NA	NA	NA	NA	1.26337754	2.147391934	0.000123026	0.000390855	Gonad	male	adult
TRINITY_DN132045_c0_g1_i1	cyb561	Chr10	7711105	7711105	0.517183048	2.149530799	0.000110225	0.000353624	Gonad	male	adult
TRINITY_DN119547_c0_g1_i1	kiaa1467	Chr04	104061121	104061121	2.895085555	2.149608492	5.39E-06	2.19E-05	Gonad	male	adult
TRINITY_DN121585_c3_g5_i1	NA	NA	NA	NA	5.077880806	2.149719592	2.87E-10	2.31E-09	Gonad	male	adult
TRINITY_DN126878_c0_g1_i1	NA	NA	NA	NA	2.554093879	2.149823192	0.000268896	0.000795267	Gonad	male	adult
TRINITY_DN129684_c8_g4_i1	NA	NA	NA	NA	2.049171947	2.149824117	0.00028846	0.000847903	Gonad	male	adult
TRINITY_DN122188_c0_g1_i1	NA	NA	NA	NA	0.269607664	2.149893109	0.000693953	0.001877167	Gonad	male	adult
TRINITY_DN133347_c5_g1_i1	NA	NA	NA	NA	5.254106804	2.151444222	1.44E-10	1.21E-09	Gonad	male	adult
TRINITY_DN136310_c4_g11_i1	NA	NA	NA	NA	3.804683645	2.151553744	1.36E-08	8.48E-08	Gonad	male	adult
TRINITY_DN121559_c0_g1_i2	NA	NA	NA	NA	2.741196387	2.151742417	6.60E-07	3.16E-06	Gonad	male	adult
TRINITY_DN132670_c0_g2_i1	NA	NA	NA	NA	0.90204038	2.152534399	5.90E-05	0.00019915	Gonad	male	adult
TRINITY_DN117375_c0_g1_i1	NA	NA	NA	NA	2.103876648	2.15329538	3.23E-06	1.37E-05	Gonad	male	adult
TRINITY_DN133593_c1_g1_i1	NA	NA	NA	NA	4.328761802	2.154210511	2.73E-09	1.91E-08	Gonad	male	adult
TRINITY_DN76422_c0_g1_i1	NA	NA	NA	NA	0.659436232	2.15439633	0.018466425	0.03551599	Gonad	male	adult
TRINITY_DN122255_c0_g1_i1	NA	NA	NA	NA	1.933277583	2.154846382	1.27E-06	5.79E-06	Gonad	male	adult
TRINITY_DN126556_c0_g1_i6	NA	NA	NA	NA	1.910636899	2.154877385	7.06E-05	0.000235062	Gonad	male	adult
TRINITY_DN133534_c2_g9_i5	NA	NA	NA	NA	3.052370459	2.155819456	2.96E-06	1.26E-05	Gonad	male	adult
TRINITY_DN127361_c15_g1_i3	NA	NA	NA	NA	1.063512449	2.156239617	3.84E-05	0.000134068	Gonad	male	adult
TRINITY_DN121277_c0_g1_i1	NA	NA	NA	NA	1.918376119	2.158112671	1.76E-05	6.55E-05	Gonad	male	adult
TRINITY_DN38800_c0_g1_i1	NA	NA	NA	NA	3.308410453	2.158723906	1.18E-07	6.39E-07	Gonad	male	adult
TRINITY_DN120819_c1_g2_i4	NA	NA	NA	NA	7.756332179	2.158795764	2.14E-12	2.30E-11	Gonad	male	adult
TRINITY_DN131473_c0_g2_i4	NA	NA	NA	NA	5.278225662	2.159049941	3.12E-10	2.49E-09	Gonad	male	adult
TRINITY_DN105227_c0_g1_i1	NA	NA	NA	NA	0.015978328	2.159705623	0.000365451	0.001049864	Gonad	male	adult
TRINITY_DN120582_c1_g2_i1	NA	NA	NA	NA	9.583458873	2.160467265	4.49E-09	3.03E-08	Gonad	male	adult
TRINITY_DN131169_c0_g1_i3	LOC100497689	Chr06	52416686	52416686	10.56863987	2.161422645	1.38E-08	8.57E-08	Gonad	male	adult
TRINITY_DN133240_c1_g1_i2	NA	NA	NA	NA	4.57396386	2.162285098	2.12E-07	1.10E-06	Gonad	male	adult
TRINITY_DN136100_c2_g1_i1	NA	NA	NA	NA	4.708366575	2.162473365	8.64E-07	4.06E-06	Gonad	male	adult
TRINITY_DN134794_c2_g2_i1	NA	NA	NA	NA	2.888227151	2.162755114	6.97E-06	2.78E-05	Gonad	male	adult
TRINITY_DN117061_c0_g1_i1	NA	NA	NA	NA	1.743994067	2.162882533	0.000108708	0.000349351	Gonad	male	adult
TRINITY_DN133614_c1_g2_i4	NA	NA	NA	NA	0.713614535	2.16318278	0.001374291	0.003490263	Gonad	male	adult
TRINITY_DN132849_c4_g1_i15	NA	NA	NA	NA	3.662135599	2.163191727	5.24E-06	2.13E-05	Gonad	male	adult
TRINITY_DN68896_c0_g1_i1	NA	NA	NA	NA	2.425231211	2.163355053	7.45E-05	0.00024666	Gonad	male	adult
TRINITY_DN123880_c0_g1_i2	NA	NA	NA	NA	12.54684438	2.163391895	8.83E-10	6.66E-09	Gonad	male	adult
TRINITY_DN136055_c0_g1_i2	NA	NA	NA	NA	7.709627595	2.163890409	3.84E-11	3.49E-10	Gonad	male	adult
TRINITY_DN136180_c1_g4_i4	NA	NA	NA	NA	4.070239707	2.164600464	7.43E-07	3.54E-06	Gonad	male	adult
TRINITY_DN132507_c3_g1_i2	NA	NA	NA	NA	2.726479933	2.16467117	0.000420101	0.001190938	Gonad	male	adult
TRINITY_DN124563_c2_g1_i1	NA	NA	NA	NA	7.13689278	2.16563506	3.88E-06	1.62E-05	Gonad	male	adult
TRINITY_DN133535_c5_g1_i2	NA	NA	NA	NA	1.004223305	2.165679135	2.92E-05	0.000104603	Gonad	male	adult
TRINITY_DN136721_c2_g4_i2	elavl4	Chr04	85567909	85567909	2.07618197	2.166139099	0.000262496	0.000778175	Gonad	male	adult
TRINITY_DN136741_c9_g1_i1	NA	NA	NA	NA	0.159054184	2.166818406	0.002644599	0.006297462	Gonad	male	adult
TRINITY_DN133680_c1_g1_i1	rnf43	Chr02	38347669	38347669	1.147666956	2.167989542	3.64E-06	1.52E-05	Gonad	male	adult
TRINITY_DN131767_c0_g2_i1	NA	NA	NA	NA	3.152445327	2.168213907	0.000242465	0.000724673	Gonad	male	adult
TRINITY_DN129461_c6_g1_i2	lrrc8e	Chr03	123775664	123775664	2.764150444	2.16982816	3.89E-05	0.000135691	Gonad	male	adult
TRINITY_DN123854_c0_g4_i5	parp14.1	Chr09	80165970	80165970	4.680505855	2.169957081	2.43E-06	1.05E-05	Gonad	male	adult
TRINITY_DN111118_c0_g1_i1	NA	NA	NA	NA	2.055886442	2.170419331	3.73E-05	0.000130623	Gonad	male	adult
TRINITY_DN131246_c0_g1_i1	NA	NA	NA	NA	2.732968669	2.170458051	1.24E-05	4.74E-05	Gonad	male	adult
TRINITY_DN131310_c0_g1_i1	pik3r3	Chr04	81893324	81893324	1.649789135	2.170761079	1.12E-06	5.15E-06	Gonad	male	adult
TRINITY_DN112947_c0_g1_i2	NA	NA	NA	NA	0.219650554	2.172609002	0.003745938	0.008610123	Gonad	male	adult
TRINITY_DN133390_c2_g2_i1	NA	NA	NA	NA	8.743503933	2.173056229	1.85E-09	1.32E-08	Gonad	male	adult
TRINITY_DN135233_c0_g1_i2	NA	NA	NA	NA	0.358042903	2.173069703	3.51E-05	0.00012353	Gonad	male	adult
TRINITY_DN131217_c3_g2_i2	NA	NA	NA	NA	0.665038546	2.17438887	0.000347444	0.001003755	Gonad	male	adult
TRINITY_DN125906_c5_g3_i1	NA	NA	NA	NA	1.353618079	2.174690754	6.55E-06	2.63E-05	Gonad	male	adult
TRINITY_DN135636_c4_g6_i2	NA	NA	NA	NA	1.161704178	2.174743442	4.70E-05	0.000161478	Gonad	male	adult
TRINITY_DN117408_c0_g1_i1	NA	NA	NA	NA	0.601222144	2.175267321	7.52E-05	0.000248804	Gonad	male	adult
TRINITY_DN122247_c0_g9_i1	NA	NA	NA	NA	0.562271271	2.175382956	3.36E-05	0.000118911	Gonad	male	adult
TRINITY_DN122956_c4_g4_i1	NA	NA	NA	NA	4.768326498	2.175430155	8.83E-11	7.63E-10	Gonad	male	adult
TRINITY_DN133584_c1_g5_i2	NA	NA	NA	NA	11.46704146	2.176106521	2.92E-08	1.73E-07	Gonad	male	adult
TRINITY_DN128130_c4_g4_i1	selo	Chr03	62269606	62269606	0.074322304	2.17614625	0.01231869	0.024836979	Gonad	male	adult
TRINITY_DN132501_c4_g2_i1	NA	NA	NA	NA	3.748103612	2.179248241	1.07E-07	5.82E-07	Gonad	male	adult
TRINITY_DN129979_c2_g1_i2	NA	NA	NA	NA	3.233344996	2.17935024	9.65E-07	4.51E-06	Gonad	male	adult
TRINITY_DN125906_c8_g3_i13	NA	NA	NA	NA	2.757401446	2.180137742	2.39E-06	1.03E-05	Gonad	male	adult
TRINITY_DN43685_c0_g1_i1	commd8	Chr01	29313103	29313103	1.545529155	2.180264122	0.001099796	0.002853853	Gonad	male	adult
TRINITY_DN123249_c0_g1_i1	NA	NA	NA	NA	5.792142226	2.180293705	5.66E-13	6.61E-12	Gonad	male	adult
TRINITY_DN133089_c1_g2_i1	rab35	Chr01	142942379	142942379	1.031271879	2.180310377	0.001503895	0.003785749	Gonad	male	adult
TRINITY_DN129017_c1_g1_i1	NA	NA	NA	NA	-0.038715585	2.181002384	0.001982228	0.00484812	Gonad	male	adult
TRINITY_DN107214_c0_g1_i1	vsig2	Chr07	64320564	64320564	3.535381133	2.181667614	3.76E-09	2.56E-08	Gonad	male	adult
TRINITY_DN135984_c2_g2_i2	NA	NA	NA	NA	0.71750701	2.181680101	0.003137454	0.007331776	Gonad	male	adult
TRINITY_DN133206_c0_g1_i1	st8sia2	Chr03	102272282	102272282	2.69178236	2.181875349	3.06E-05	0.000109007	Gonad	male	adult
TRINITY_DN115353_c0_g1_i3	tbpl1	Chr05	35109984	35109984	6.375329532	2.182201603	5.00E-11	4.48E-10	Gonad	male	adult
TRINITY_DN131738_c0_g7_i11	NA	NA	NA	NA	4.528089579	2.182243734	3.25E-09	2.24E-08	Gonad	male	adult
TRINITY_DN121982_c0_g1_i2	NA	NA	NA	NA	0.938874086	2.182425156	7.77E-06	3.08E-05	Gonad	male	adult
TRINITY_DN132022_c5_g3_i1	ppp1r1c-like	Chr09	57292934	57292934	1.18886057	2.182514254	0.004497587	0.010124283	Gonad	male	adult
TRINITY_DN135877_c0_g2_i3	NA	NA	NA	NA	1.13759841	2.182671473	5.14E-05	0.000175448	Gonad	male	adult
TRINITY_DN123444_c0_g1_i1	NA	NA	NA	NA	1.187213473	2.182900031	0.005737423	0.012595703	Gonad	male	adult
TRINITY_DN131381_c0_g1_i3	NA	NA	NA	NA	1.609707802	2.183317513	5.41E-05	0.00018386	Gonad	male	adult
TRINITY_DN126285_c1_g1_i1	NA	NA	NA	NA	3.675288732	2.183345365	3.06E-08	1.81E-07	Gonad	male	adult
TRINITY_DN136166_c0_g1_i2	NA	NA	NA	NA	3.266346627	2.183961347	8.86E-07	4.16E-06	Gonad	male	adult
TRINITY_DN129125_c0_g4_i1	NA	NA	NA	NA	1.781850389	2.184294273	2.23E-05	8.15E-05	Gonad	male	adult
TRINITY_DN132478_c0_g3_i1	NA	NA	NA	NA	1.000532432	2.185528257	0.000517249	0.001438681	Gonad	male	adult
TRINITY_DN132310_c0_g1_i1	NA	NA	NA	NA	0.639097569	2.186455712	8.65E-05	0.00028274	Gonad	male	adult
TRINITY_DN198071_c0_g1_i1	NA	NA	NA	NA	1.492730528	2.186495544	2.83E-05	0.000101628	Gonad	male	adult
TRINITY_DN128882_c5_g4_i1	NA	NA	NA	NA	2.616089927	2.186658701	7.32E-06	2.91E-05	Gonad	male	adult
TRINITY_DN134181_c0_g12_i1	NA	NA	NA	NA	2.974993664	2.186726631	0.005611644	0.01234146	Gonad	male	adult
TRINITY_DN123553_c0_g1_i1	NA	NA	NA	NA	6.334758747	2.187183539	1.24E-08	7.78E-08	Gonad	male	adult
TRINITY_DN136541_c2_g2_i1	NA	NA	NA	NA	3.353236401	2.187408209	5.68E-05	0.000192273	Gonad	male	adult
TRINITY_DN136096_c0_g1_i1	NA	NA	NA	NA	3.459973649	2.187813905	5.83E-07	2.83E-06	Gonad	male	adult
TRINITY_DN126273_c0_g2_i4	NA	NA	NA	NA	1.528387942	2.188231672	0.00138345	0.003509968	Gonad	male	adult
TRINITY_DN130784_c3_g1_i5	cyp1a1	Chr03	84563468	84563468	2.951044815	2.188379321	3.09E-08	1.82E-07	Gonad	male	adult
TRINITY_DN136618_c14_g4_i1	NA	NA	NA	NA	2.913247395	2.188640165	3.00E-06	1.27E-05	Gonad	male	adult
TRINITY_DN116200_c1_g3_i1	bag2	Chr05	89057208	89057208	1.515928303	2.188858599	0.000350569	0.00101149	Gonad	male	adult
TRINITY_DN122513_c0_g2_i2	kif20a-like	Chr03	38381499	38381499	3.437239898	2.189608174	2.20E-06	9.57E-06	Gonad	male	adult
TRINITY_DN131610_c1_g1_i2	NA	NA	NA	NA	0.646271994	2.190492839	0.000109799	0.000352556	Gonad	male	adult
TRINITY_DN121259_c0_g1_i1	NA	NA	NA	NA	4.587412035	2.19079918	0.004928251	0.010984128	Gonad	male	adult
TRINITY_DN133458_c3_g1_i2	NA	NA	NA	NA	1.89888536	2.190910655	2.72E-06	1.17E-05	Gonad	male	adult
TRINITY_DN109361_c0_g1_i1	NA	NA	NA	NA	3.836227413	2.192399479	4.91E-07	2.40E-06	Gonad	male	adult
TRINITY_DN133374_c3_g3_i1	NA	NA	NA	NA	10.5003042	2.192623816	4.93E-10	3.84E-09	Gonad	male	adult
TRINITY_DN128360_c2_g2_i1	sart1	Chr04	36468103	36468103	2.307792896	2.192697774	2.85E-05	0.000102406	Gonad	male	adult
TRINITY_DN133575_c2_g1_i3	best3	Chr03	49738460	49738460	1.172031717	2.192919178	2.78E-05	9.99E-05	Gonad	male	adult
TRINITY_DN124293_c4_g4_i6	NA	NA	NA	NA	5.111570569	2.193333158	5.06E-08	2.89E-07	Gonad	male	adult
TRINITY_DN122564_c0_g1_i4	soat1	Chr04	91256047	91256047	4.381378531	2.193608315	1.39E-07	7.43E-07	Gonad	male	adult
TRINITY_DN128371_c0_g1_i3	NA	NA	NA	NA	1.001402452	2.193873937	1.94E-05	7.17E-05	Gonad	male	adult
TRINITY_DN133115_c10_g2_i1	bmp7.1	scaffold_276	63402	63402	2.388755005	2.196805215	2.07E-07	1.08E-06	Gonad	male	adult
TRINITY_DN92260_c0_g1_i1	NA	NA	NA	NA	8.674332788	2.197748252	8.48E-09	5.45E-08	Gonad	male	adult
TRINITY_DN119264_c0_g1_i1	NA	NA	NA	NA	0.989249565	2.198809193	7.33E-05	0.000243126	Gonad	male	adult
TRINITY_DN120056_c0_g1_i2	cdan1	Chr08	85616652	85616652	5.089180277	2.199436382	1.73E-10	1.43E-09	Gonad	male	adult
TRINITY_DN111838_c0_g1_i1	NA	NA	NA	NA	3.825004242	2.199458476	2.14E-06	9.37E-06	Gonad	male	adult
TRINITY_DN132138_c1_g1_i3	ubr3	Chr09	63173517	63173517	4.339987174	2.199568385	5.71E-08	3.23E-07	Gonad	male	adult
TRINITY_DN133991_c1_g1_i1	NA	NA	NA	NA	0.598424133	2.200008491	0.000124849	0.000395979	Gonad	male	adult
TRINITY_DN133168_c6_g1_i1	NA	NA	NA	NA	1.996395648	2.200690066	3.40E-05	0.00012029	Gonad	male	adult
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	6.043112637	2.202095089	5.19E-16	8.55E-15	Gonad	male	adult
TRINITY_DN132347_c0_g1_i1	NA	NA	NA	NA	2.563223682	2.202656397	6.95E-06	2.77E-05	Gonad	male	adult
TRINITY_DN127717_c0_g1_i1	NA	NA	NA	NA	1.108930033	2.203262484	0.000186372	0.000571116	Gonad	male	adult
TRINITY_DN131202_c6_g6_i1	NA	NA	NA	NA	2.981334543	2.204037797	4.09E-05	0.000142146	Gonad	male	adult
TRINITY_DN128112_c3_g1_i2	NA	NA	NA	NA	3.141410443	2.205039576	5.23E-06	2.13E-05	Gonad	male	adult
TRINITY_DN125396_c0_g1_i1	NA	NA	NA	NA	2.57012602	2.206337561	0.000111266	0.000356508	Gonad	male	adult
TRINITY_DN135407_c2_g2_i1	NA	NA	NA	NA	10.55234263	2.206692516	1.80E-08	1.10E-07	Gonad	male	adult
TRINITY_DN131299_c0_g2_i2	NA	NA	NA	NA	1.341202618	2.207361384	0.0002357	0.000706629	Gonad	male	adult
TRINITY_DN129866_c1_g2_i2	NA	NA	NA	NA	1.507553239	2.208020202	0.000676661	0.001835233	Gonad	male	adult
TRINITY_DN135668_c0_g4_i4	NA	NA	NA	NA	2.313324492	2.208428768	9.84E-07	4.59E-06	Gonad	male	adult
TRINITY_DN129597_c1_g4_i1	LOC100497746	Chr10	36585170	36585170	3.825491276	2.208781805	1.07E-09	7.97E-09	Gonad	male	adult
TRINITY_DN128955_c5_g1_i1	NA	NA	NA	NA	3.671206419	2.208860055	2.86E-05	0.000102475	Gonad	male	adult
TRINITY_DN131962_c1_g8_i4	NA	NA	NA	NA	6.688965889	2.21029057	2.34E-08	1.41E-07	Gonad	male	adult
TRINITY_DN117827_c0_g1_i4	NA	NA	NA	NA	3.351909247	2.2103876	1.04E-06	4.82E-06	Gonad	male	adult
TRINITY_DN133809_c1_g9_i4	cmtm5	Chr01	127540968	127540968	6.172459357	2.211344485	1.42E-06	6.41E-06	Gonad	male	adult
TRINITY_DN153187_c0_g1_i1	NA	NA	NA	NA	0.87360254	2.212016855	0.00011646	0.000371934	Gonad	male	adult
TRINITY_DN128886_c5_g3_i1	NA	NA	NA	NA	1.473849161	2.212038087	7.16E-05	0.000237991	Gonad	male	adult
TRINITY_DN132875_c1_g3_i2	NA	NA	NA	NA	2.463294341	2.21211435	7.94E-05	0.000261382	Gonad	male	adult
TRINITY_DN124374_c0_g1_i2	NA	NA	NA	NA	1.9329355	2.213602423	0.000200835	0.000611283	Gonad	male	adult
TRINITY_DN117090_c1_g1_i4	NA	NA	NA	NA	0.850274824	2.214178793	0.000230622	0.000693433	Gonad	male	adult
TRINITY_DN124586_c0_g1_i3	NA	NA	NA	NA	3.884247071	2.214686297	6.46E-08	3.63E-07	Gonad	male	adult
TRINITY_DN125969_c3_g1_i1	NA	NA	NA	NA	5.668353804	2.216087884	1.44E-10	1.21E-09	Gonad	male	adult
TRINITY_DN125605_c3_g3_i1	NA	NA	NA	NA	7.434308886	2.216425495	2.26E-11	2.13E-10	Gonad	male	adult
TRINITY_DN127024_c3_g2_i1	foxp2	Chr03	57707405	57707405	0.758069851	2.217174564	0.000985223	0.00258059	Gonad	male	adult
TRINITY_DN136144_c9_g4_i3	NA	NA	NA	NA	1.528376719	2.217392721	1.93E-05	7.15E-05	Gonad	male	adult
TRINITY_DN124755_c3_g2_i1	vdac3	Chr03	120313438	120313438	1.38740184	2.217588288	3.36E-05	0.000118911	Gonad	male	adult
TRINITY_DN124794_c0_g2_i1	ppp2r5b	Chr04	38324330	38324330	0.567275667	2.217625774	0.000453277	0.001276566	Gonad	male	adult
TRINITY_DN127517_c0_g1_i2	NA	NA	NA	NA	2.360125198	2.217640229	2.17E-05	7.96E-05	Gonad	male	adult
TRINITY_DN134997_c1_g4_i1	NA	NA	NA	NA	4.984702094	2.217825173	3.10E-12	3.25E-11	Gonad	male	adult
TRINITY_DN128399_c2_g3_i2	cdc6	scaffold_39	530255	530255	3.461302073	2.217863556	4.35E-09	2.94E-08	Gonad	male	adult
TRINITY_DN124977_c1_g2_i2	NA	NA	NA	NA	5.361574086	2.218817798	7.65E-11	6.69E-10	Gonad	male	adult
TRINITY_DN119586_c0_g3_i1	NA	NA	NA	NA	2.472898378	2.219433181	1.60E-06	7.16E-06	Gonad	male	adult
TRINITY_DN128422_c6_g7_i4	tpcn2	Chr04	6061992	6061992	5.168613258	2.220408101	1.64E-08	1.01E-07	Gonad	male	adult
TRINITY_DN134364_c0_g1_i2	NA	NA	NA	NA	3.499779508	2.220978639	2.95E-05	0.000105494	Gonad	male	adult
TRINITY_DN122767_c1_g1_i1	NA	NA	NA	NA	2.326182405	2.221456577	0.000189392	0.000579032	Gonad	male	adult
TRINITY_DN132128_c1_g2_i1	NA	NA	NA	NA	2.492492669	2.222006232	0.000268993	0.000795449	Gonad	male	adult
TRINITY_DN130046_c9_g10_i1	NA	NA	NA	NA	5.388881903	2.222033221	4.55E-11	4.10E-10	Gonad	male	adult
TRINITY_DN130411_c5_g1_i2	NA	NA	NA	NA	4.032149628	2.222718165	5.34E-07	2.60E-06	Gonad	male	adult
TRINITY_DN127557_c4_g1_i2	NA	NA	NA	NA	-0.073199801	2.223158895	0.000210685	0.000638423	Gonad	male	adult
TRINITY_DN133482_c10_g6_i2	NA	NA	NA	NA	0.260562194	2.224430356	0.000103029	0.000332286	Gonad	male	adult
TRINITY_DN133286_c0_g1_i4	NA	NA	NA	NA	5.665003282	2.225306416	7.29E-11	6.39E-10	Gonad	male	adult
TRINITY_DN158815_c0_g1_i1	NA	NA	NA	NA	1.972762385	2.226671113	0.009696006	0.020073773	Gonad	male	adult
TRINITY_DN116761_c0_g1_i4	NA	NA	NA	NA	3.053812106	2.226727118	3.55E-05	0.000125112	Gonad	male	adult
