gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN123823_c0_g1_i2	NA	NA	NA	NA	2.213062201	-1.179332793	0.015568583	0.03056542	Gonad	female	adult
TRINITY_DN117706_c0_g2_i2	tmcc2	Chr02	64572430	64572430	5.958942501	-1.179331208	5.90E-05	0.000199183	Gonad	female	adult
TRINITY_DN121625_c0_g1_i1	NA	NA	NA	NA	5.53956213	-1.179169968	0.000525049	0.001459116	Gonad	female	adult
TRINITY_DN129845_c1_g2_i1	NA	NA	NA	NA	5.67197901	-1.178549614	6.20E-06	2.50E-05	Gonad	female	adult
TRINITY_DN102931_c0_g2_i1	NA	NA	NA	NA	1.727600972	-1.17821788	0.014532845	0.028734529	Gonad	female	adult
TRINITY_DN124366_c0_g1_i1	NA	NA	NA	NA	1.477947674	-1.17818341	0.021561155	0.040636563	Gonad	female	adult
TRINITY_DN83872_c0_g2_i1	NA	NA	NA	NA	5.086371256	-1.177029741	0.000133266	0.000419669	Gonad	female	adult
TRINITY_DN131755_c7_g1_i1	NA	NA	NA	NA	4.104115299	-1.176928916	0.000183569	0.00056329	Gonad	female	adult
TRINITY_DN134992_c0_g2_i5	cacna2d1	Chr03	69916863	69916863	7.580807114	-1.176877427	5.17E-08	2.96E-07	Gonad	female	adult
TRINITY_DN131177_c4_g2_i3	secisbp2	Chr01	125667448	125667448	6.351263497	-1.176570328	4.41E-07	2.18E-06	Gonad	female	adult
TRINITY_DN119079_c0_g1_i1	arid5b-like.1	Chr07	9814709	9814709	2.072010063	-1.176365229	0.006851391	0.014758653	Gonad	female	adult
TRINITY_DN128023_c2_g1_i1	NA	NA	NA	NA	2.304057214	-1.176161034	0.006716936	0.014510588	Gonad	female	adult
TRINITY_DN135176_c2_g1_i3	b3gnt2	Chr05	28082300	28082300	3.51028436	-1.175858219	0.001749151	0.004338742	Gonad	female	adult
TRINITY_DN124089_c6_g2_i1	NA	NA	NA	NA	1.719128465	-1.17578433	0.01423041	0.028200812	Gonad	female	adult
TRINITY_DN132334_c4_g1_i1	NA	NA	NA	NA	3.754160767	-1.175549763	0.002062021	0.005027473	Gonad	female	adult
TRINITY_DN132917_c3_g1_i2	NA	NA	NA	NA	4.427142043	-1.175113654	0.001629838	0.004075048	Gonad	female	adult
TRINITY_DN134913_c0_g10_i3	NA	NA	NA	NA	2.214955018	-1.174892714	0.004832222	0.010795449	Gonad	female	adult
TRINITY_DN133484_c4_g1_i1	NA	NA	NA	NA	6.126146087	-1.174239996	2.29E-06	9.95E-06	Gonad	female	adult
TRINITY_DN117395_c0_g1_i1	NA	NA	NA	NA	3.001253831	-1.174237517	0.011759152	0.023839545	Gonad	female	adult
TRINITY_DN117674_c0_g1_i4	NA	NA	NA	NA	3.421691436	-1.173525975	0.001072532	0.002788236	Gonad	female	adult
TRINITY_DN127683_c0_g4_i1	NA	NA	NA	NA	7.425370301	-1.173142996	1.18E-05	4.51E-05	Gonad	female	adult
TRINITY_DN114717_c0_g1_i1	NA	NA	NA	NA	1.500004324	-1.1730658	0.008819922	0.018475157	Gonad	female	adult
TRINITY_DN134095_c1_g4_i1	NA	NA	NA	NA	6.096236918	-1.172804362	1.89E-06	8.34E-06	Gonad	female	adult
TRINITY_DN120013_c0_g1_i2	NA	NA	NA	NA	2.54160679	-1.172677117	0.003265144	0.007604546	Gonad	female	adult
TRINITY_DN124511_c1_g1_i3	LOC100485996	Chr07	70731163	70731163	6.131467644	-1.172661567	3.74E-05	0.000131114	Gonad	female	adult
TRINITY_DN134491_c4_g1_i2	NA	NA	NA	NA	4.171137156	-1.172024394	0.001036643	0.00270366	Gonad	female	adult
TRINITY_DN132202_c0_g1_i1	hsd17b2	Chr04	66400990	66400990	2.07067741	-1.171783853	0.022928583	0.042866045	Gonad	female	adult
TRINITY_DN94293_c0_g1_i1	Xetrov90003945m	Chr02	4413261	4413261	4.521562331	-1.171660013	0.001467904	0.00370424	Gonad	female	adult
TRINITY_DN120692_c0_g1_i2	dync2li1	Chr05	14542650	14542650	6.548820324	-1.171650138	2.10E-06	9.19E-06	Gonad	female	adult
TRINITY_DN113395_c0_g1_i5	NA	NA	NA	NA	4.505185193	-1.171475676	0.000305627	0.000894633	Gonad	female	adult
TRINITY_DN121222_c0_g1_i2	lmod2	Chr03	60779958	60779958	5.194923943	-1.171373784	3.50E-05	0.000123483	Gonad	female	adult
TRINITY_DN128839_c0_g4_i2	NA	NA	NA	NA	8.577912547	-1.169887455	0.000150274	0.000468451	Gonad	female	adult
TRINITY_DN136067_c0_g2_i4	NA	NA	NA	NA	3.89207481	-1.169722035	0.001762877	0.004369905	Gonad	female	adult
TRINITY_DN114501_c0_g1_i2	NA	NA	NA	NA	4.610707516	-1.169367063	0.000188294	0.000576302	Gonad	female	adult
TRINITY_DN123922_c3_g3_i5	NA	NA	NA	NA	4.605350956	-1.168737621	0.001704156	0.004240654	Gonad	female	adult
TRINITY_DN129805_c0_g1_i4	tank	Chr09	67350913	67350913	8.066499143	-1.168357292	2.64E-06	1.13E-05	Gonad	female	adult
TRINITY_DN119247_c0_g1_i1	NA	NA	NA	NA	0.896392409	-1.167772948	0.017742889	0.034270512	Gonad	female	adult
TRINITY_DN128285_c6_g3_i4	NA	NA	NA	NA	7.456462104	-1.167508387	1.77E-05	6.59E-05	Gonad	female	adult
TRINITY_DN129454_c4_g4_i2	NA	NA	NA	NA	5.534418646	-1.167146388	4.40E-05	0.000152097	Gonad	female	adult
TRINITY_DN123006_c2_g4_i2	NA	NA	NA	NA	3.345040884	-1.166563414	0.016220371	0.031693362	Gonad	female	adult
TRINITY_DN129781_c0_g1_i1	NA	NA	NA	NA	6.774256441	-1.16640559	0.000117518	0.000375046	Gonad	female	adult
TRINITY_DN126363_c6_g1_i1	NA	NA	NA	NA	5.387277433	-1.165893697	5.46E-05	0.000185678	Gonad	female	adult
TRINITY_DN136069_c4_g3_i1	cct4	Chr05	27977847	27977847	1.705308114	-1.165715376	0.00681081	0.014682454	Gonad	female	adult
TRINITY_DN125619_c0_g1_i4	NA	NA	NA	NA	6.441611364	-1.164588746	0.000205128	0.000623006	Gonad	female	adult
TRINITY_DN128022_c0_g1_i3	NA	NA	NA	NA	1.359018877	-1.163944713	0.016165187	0.031599221	Gonad	female	adult
TRINITY_DN134982_c4_g2_i4	NA	NA	NA	NA	4.746885613	-1.163824424	0.000337848	0.000978885	Gonad	female	adult
TRINITY_DN128160_c0_g1_i1	spry3	Chr08	43816683	43816683	3.790024975	-1.163756077	0.002122417	0.005155779	Gonad	female	adult
TRINITY_DN127686_c0_g1_i3	Xetrov90015239m	Chr05	142289475	142289475	6.600347558	-1.162867411	8.99E-07	4.22E-06	Gonad	female	adult
TRINITY_DN129291_c3_g7_i3	ccdc157	Chr01	131900950	131900950	2.892976014	-1.16255424	0.013661574	0.027195368	Gonad	female	adult
TRINITY_DN136031_c3_g1_i2	NA	NA	NA	NA	3.357128242	-1.162416262	0.003099896	0.007252129	Gonad	female	adult
TRINITY_DN125105_c2_g1_i2	NA	NA	NA	NA	4.079647944	-1.162251328	0.000746591	0.002005606	Gonad	female	adult
TRINITY_DN113177_c0_g1_i2	NA	NA	NA	NA	3.674041147	-1.162054944	0.00085323	0.002265905	Gonad	female	adult
TRINITY_DN124856_c0_g1_i2	NA	NA	NA	NA	7.373321449	-1.162016034	3.09E-07	1.56E-06	Gonad	female	adult
TRINITY_DN151549_c0_g1_i1	NA	NA	NA	NA	1.714758876	-1.161668936	0.005859007	0.012837917	Gonad	female	adult
TRINITY_DN122094_c7_g1_i2	NA	NA	NA	NA	3.811937575	-1.160677739	0.00623743	0.013566951	Gonad	female	adult
TRINITY_DN129058_c1_g1_i1	hoxc8	Chr02	142911661	142911661	7.228395908	-1.160447043	8.09E-08	4.48E-07	Gonad	female	adult
TRINITY_DN135463_c0_g2_i4	pet112	Chr01	46772336	46772336	6.960008841	-1.160423037	0.000903246	0.002384976	Gonad	female	adult
TRINITY_DN111417_c0_g1_i3	NA	NA	NA	NA	5.110533238	-1.159987803	0.000436719	0.001234324	Gonad	female	adult
TRINITY_DN127367_c4_g3_i1	NA	NA	NA	NA	0.653073317	-1.15987036	0.026131279	0.04792859	Gonad	female	adult
TRINITY_DN97677_c0_g1_i1	NA	NA	NA	NA	7.126361346	-1.159360272	7.43E-06	2.95E-05	Gonad	female	adult
TRINITY_DN122954_c0_g2_i1	thul16	Chr08	67770252	67770252	4.058570708	-1.158976902	0.001174431	0.00302871	Gonad	female	adult
TRINITY_DN123920_c0_g1_i1	NA	NA	NA	NA	1.737308599	-1.158642116	0.022403735	0.041982578	Gonad	female	adult
TRINITY_DN126146_c1_g1_i1	NA	NA	NA	NA	3.596434751	-1.158388341	0.000930649	0.002451306	Gonad	female	adult
TRINITY_DN126136_c0_g1_i5	LOC100493509	Chr02	162884801	162884801	6.116131792	-1.157946268	1.34E-06	6.08E-06	Gonad	female	adult
TRINITY_DN128230_c0_g2_i1	slc23a3-like	Chr09	77768900	77768900	2.672276927	-1.157688144	0.010235639	0.021077528	Gonad	female	adult
TRINITY_DN133394_c6_g1_i2	rhbdd2	Chr02	89669031	89669031	6.387062121	-1.156537109	3.08E-05	0.00010993	Gonad	female	adult
TRINITY_DN133878_c0_g1_i1	NA	NA	NA	NA	4.647322163	-1.1555789	0.000442511	0.001248974	Gonad	female	adult
TRINITY_DN133585_c15_g3_i1	NA	NA	NA	NA	5.432881402	-1.155159632	0.00208365	0.005071983	Gonad	female	adult
TRINITY_DN112144_c0_g1_i4	NA	NA	NA	NA	0.216246166	-1.155023095	0.022029618	0.041384644	Gonad	female	adult
TRINITY_DN124582_c0_g2_i1	NA	NA	NA	NA	2.191860231	-1.154818859	0.011905354	0.024089192	Gonad	female	adult
TRINITY_DN123160_c3_g1_i1	NA	NA	NA	NA	4.497672561	-1.154394823	0.000791732	0.002114534	Gonad	female	adult
TRINITY_DN122475_c2_g1_i2	tfcp2	Chr02	138973022	138973022	5.108767906	-1.153938182	2.40E-05	8.74E-05	Gonad	female	adult
TRINITY_DN132585_c0_g2_i1	opn1sw	Chr03	79523990	79523990	6.371960256	-1.153680706	3.96E-07	1.96E-06	Gonad	female	adult
TRINITY_DN109459_c0_g1_i1	LOC100487782	Chr01	90567902	90567902	5.710971201	-1.153171158	1.06E-05	4.08E-05	Gonad	female	adult
TRINITY_DN126490_c0_g3_i1	golga7b	Chr07	25668197	25668197	0.845585256	-1.153094502	0.00967503	0.020043037	Gonad	female	adult
TRINITY_DN131961_c0_g1_i3	NA	NA	NA	NA	2.980998873	-1.152957198	0.011916504	0.024104397	Gonad	female	adult
TRINITY_DN135185_c1_g4_i1	NA	NA	NA	NA	5.722991007	-1.152662063	0.000417382	0.001184123	Gonad	female	adult
TRINITY_DN134946_c4_g2_i1	oprd1	Chr02	52800257	52800257	6.890357184	-1.152606189	6.52E-06	2.62E-05	Gonad	female	adult
TRINITY_DN121781_c0_g1_i1	NA	NA	NA	NA	7.875795815	-1.152553871	1.07E-06	4.94E-06	Gonad	female	adult
TRINITY_DN129923_c0_g2_i3	NA	NA	NA	NA	5.079293347	-1.151830071	0.000328405	0.000954745	Gonad	female	adult
TRINITY_DN120936_c0_g1_i1	NA	NA	NA	NA	7.377192098	-1.15156261	1.64E-05	6.13E-05	Gonad	female	adult
TRINITY_DN130418_c8_g2_i1	cadps2-like	Chr03	60380396	60380396	5.783882651	-1.151540584	4.75E-05	0.000162984	Gonad	female	adult
TRINITY_DN127097_c1_g2_i1	NA	NA	NA	NA	3.592606329	-1.150429224	0.004863305	0.01085439	Gonad	female	adult
TRINITY_DN133742_c0_g1_i3	NA	NA	NA	NA	1.753585773	-1.149749372	0.004901249	0.010928265	Gonad	female	adult
TRINITY_DN117128_c0_g1_i3	NA	NA	NA	NA	3.922016374	-1.149714546	0.003217185	0.007501001	Gonad	female	adult
TRINITY_DN48969_c0_g2_i1	NA	NA	NA	NA	4.646257455	-1.149006113	0.000501266	0.001398882	Gonad	female	adult
TRINITY_DN126639_c0_g1_i1	NA	NA	NA	NA	5.871431461	-1.147763977	9.00E-06	3.52E-05	Gonad	female	adult
TRINITY_DN120105_c0_g1_i1	NA	NA	NA	NA	2.999415791	-1.147622479	0.007432077	0.015883636	Gonad	female	adult
TRINITY_DN104354_c0_g1_i5	pdpk1	Chr09	22998583	22998583	3.877159383	-1.147166126	0.008742724	0.018330469	Gonad	female	adult
TRINITY_DN134964_c0_g4_i1	NA	NA	NA	NA	3.759338567	-1.147133816	0.001156898	0.002987252	Gonad	female	adult
TRINITY_DN162506_c0_g1_i1	slc37a3-like	Chr03	219441	219441	0.865187231	-1.146897307	0.025316397	0.046676849	Gonad	female	adult
TRINITY_DN130013_c3_g2_i1	NA	NA	NA	NA	2.476539405	-1.146771477	0.014195954	0.028142419	Gonad	female	adult
TRINITY_DN130360_c0_g2_i1	NA	NA	NA	NA	2.920438091	-1.146656595	0.007516056	0.016046392	Gonad	female	adult
TRINITY_DN123057_c1_g1_i1	NA	NA	NA	NA	2.098477013	-1.146513699	0.017218027	0.033379625	Gonad	female	adult
TRINITY_DN120727_c0_g2_i1	LOC100489788-like	Chr06	100826442	100826442	5.843336221	-1.146331045	7.53E-06	2.99E-05	Gonad	female	adult
TRINITY_DN23317_c0_g1_i1	NA	NA	NA	NA	2.712756497	-1.14613729	0.016130635	0.031537146	Gonad	female	adult
TRINITY_DN130417_c0_g1_i2	NA	NA	NA	NA	2.193631593	-1.144496663	0.016565837	0.032290072	Gonad	female	adult
TRINITY_DN130360_c0_g4_i1	ube3c	Chr06	9794954	9794954	5.040480377	-1.144280237	0.000425379	0.001204991	Gonad	female	adult
TRINITY_DN119914_c0_g1_i4	NA	NA	NA	NA	6.21620014	-1.144190396	9.16E-05	0.000298052	Gonad	female	adult
TRINITY_DN77617_c1_g1_i1	NA	NA	NA	NA	0.491561959	-1.144154916	0.018774543	0.03603179	Gonad	female	adult
TRINITY_DN129618_c2_g1_i1	LOC101731882-like	Chr07	83880655	83880655	5.34985071	-1.144115173	0.000574327	0.001581643	Gonad	female	adult
TRINITY_DN89464_c0_g1_i1	NA	NA	NA	NA	4.69437906	-1.143648692	0.000363607	0.001044831	Gonad	female	adult
TRINITY_DN94557_c1_g1_i1	NA	NA	NA	NA	5.529282878	-1.143242094	0.002835635	0.006697228	Gonad	female	adult
TRINITY_DN116971_c0_g2_i1	NA	NA	NA	NA	5.834740751	-1.143080091	4.79E-05	0.000164247	Gonad	female	adult
TRINITY_DN123177_c0_g1_i11	NA	NA	NA	NA	7.576361708	-1.141656941	5.32E-05	0.00018112	Gonad	female	adult
TRINITY_DN135508_c3_g1_i4	lypd6b	Chr09	71854167	71854167	4.356889918	-1.141626932	0.004464134	0.010062031	Gonad	female	adult
TRINITY_DN134513_c3_g1_i2	NA	NA	NA	NA	7.172813411	-1.141400745	1.36E-06	6.18E-06	Gonad	female	adult
TRINITY_DN126626_c0_g1_i1	NA	NA	NA	NA	4.672750191	-1.141058889	0.00014919	0.000465266	Gonad	female	adult
TRINITY_DN133471_c3_g1_i1	NA	NA	NA	NA	3.199160914	-1.140894019	0.0128534	0.025779935	Gonad	female	adult
TRINITY_DN134750_c7_g1_i1	flrt1	Chr04	40598215	40598215	6.273028824	-1.140606668	5.00E-06	2.04E-05	Gonad	female	adult
TRINITY_DN128713_c3_g1_i1	NA	NA	NA	NA	2.310263768	-1.140459067	0.02093898	0.039609542	Gonad	female	adult
TRINITY_DN127008_c0_g1_i1	NA	NA	NA	NA	5.093288084	-1.140423222	0.000103827	0.000334618	Gonad	female	adult
TRINITY_DN117399_c0_g1_i1	pappa2	Chr04	88560621	88560621	7.734470129	-1.139476695	1.24E-06	5.70E-06	Gonad	female	adult
TRINITY_DN128113_c2_g1_i1	NA	NA	NA	NA	4.727518557	-1.139471906	0.00094248	0.002479575	Gonad	female	adult
TRINITY_DN180695_c0_g1_i1	NA	NA	NA	NA	0.680331677	-1.139342283	0.019912005	0.03789883	Gonad	female	adult
TRINITY_DN15906_c0_g1_i1	NA	NA	NA	NA	0.528646497	-1.139187511	0.020772259	0.039333738	Gonad	female	adult
TRINITY_DN130662_c0_g1_i1	NA	NA	NA	NA	4.400655015	-1.138088058	0.001020447	0.002666042	Gonad	female	adult
TRINITY_DN122613_c2_g1_i1	NA	NA	NA	NA	5.414759871	-1.137509338	1.02E-05	3.97E-05	Gonad	female	adult
TRINITY_DN134986_c0_g1_i1	NA	NA	NA	NA	6.858698515	-1.13703846	2.79E-06	1.19E-05	Gonad	female	adult
TRINITY_DN112380_c0_g3_i2	NA	NA	NA	NA	4.329773399	-1.136385588	0.000588598	0.001618377	Gonad	female	adult
TRINITY_DN119636_c0_g2_i2	NA	NA	NA	NA	1.345158097	-1.136082469	0.019482308	0.037187653	Gonad	female	adult
TRINITY_DN133531_c8_g13_i6	gls	Chr09	37291028	37291028	7.689087862	-1.135897769	1.63E-05	6.10E-05	Gonad	female	adult
TRINITY_DN133833_c3_g1_i5	NA	NA	NA	NA	3.885611213	-1.135776267	0.00150736	0.003793202	Gonad	female	adult
TRINITY_DN129596_c3_g3_i3	Xetrov90005511m	Chr02	87562677	87562677	4.997896359	-1.135758302	0.001678592	0.004184424	Gonad	female	adult
TRINITY_DN132203_c0_g1_i1	NA	NA	NA	NA	5.975556725	-1.135518586	1.11E-05	4.26E-05	Gonad	female	adult
TRINITY_DN132241_c1_g2_i1	NA	NA	NA	NA	5.617328182	-1.135507785	0.000393868	0.001122919	Gonad	female	adult
TRINITY_DN117133_c0_g1_i1	NA	NA	NA	NA	6.493687936	-1.135401476	1.28E-06	5.85E-06	Gonad	female	adult
TRINITY_DN134292_c9_g4_i1	NA	NA	NA	NA	5.955013883	-1.134899382	4.07E-05	0.000141674	Gonad	female	adult
TRINITY_DN133133_c0_g2_i1	NA	NA	NA	NA	5.674647648	-1.133168948	1.44E-05	5.43E-05	Gonad	female	adult
TRINITY_DN110801_c0_g2_i1	dapk3	Chr01	74262644	74262644	2.51640142	-1.133145437	0.008528269	0.017939185	Gonad	female	adult
TRINITY_DN114976_c0_g1_i1	NA	NA	NA	NA	3.79164705	-1.132923041	0.001842936	0.004547871	Gonad	female	adult
TRINITY_DN134752_c6_g1_i2	NA	NA	NA	NA	3.844755236	-1.132521865	0.00220976	0.005350096	Gonad	female	adult
TRINITY_DN123892_c1_g1_i2	NA	NA	NA	NA	4.90460162	-1.132202905	9.39E-05	0.000304774	Gonad	female	adult
TRINITY_DN119598_c1_g1_i1	gli1	Chr02	137165246	137165246	4.656385699	-1.131987048	0.000550167	0.001523102	Gonad	female	adult
TRINITY_DN72823_c0_g1_i1	NA	NA	NA	NA	3.485701778	-1.131801158	0.005246534	0.01162233	Gonad	female	adult
TRINITY_DN131979_c3_g2_i1	grik1-like	Chr02	12204231	12204231	5.795268894	-1.13153807	1.38E-05	5.22E-05	Gonad	female	adult
TRINITY_DN135820_c0_g1_i2	lect1	Chr02	128923049	128923049	1.397301088	-1.131003033	0.022192709	0.041663269	Gonad	female	adult
TRINITY_DN129699_c2_g5_i1	NA	NA	NA	NA	8.773501068	-1.130845342	2.73E-06	1.17E-05	Gonad	female	adult
TRINITY_DN130123_c0_g1_i2	NA	NA	NA	NA	5.187746383	-1.130451321	0.000496996	0.001388167	Gonad	female	adult
TRINITY_DN122613_c2_g2_i1	Xetrov90012340m	Chr04	108386939	108386939	3.571010495	-1.129829874	0.005169801	0.01147037	Gonad	female	adult
TRINITY_DN126452_c0_g2_i3	cd53	Chr02	66624853	66624853	5.026183235	-1.129802555	0.000241099	0.000721189	Gonad	female	adult
TRINITY_DN118748_c0_g2_i1	NA	NA	NA	NA	1.805316393	-1.129537124	0.006697523	0.014472808	Gonad	female	adult
TRINITY_DN111067_c0_g1_i1	NA	NA	NA	NA	5.473060061	-1.129524885	0.000122502	0.00038952	Gonad	female	adult
TRINITY_DN129512_c2_g1_i1	NA	NA	NA	NA	3.098914541	-1.128888886	0.006841533	0.014738825	Gonad	female	adult
TRINITY_DN120402_c0_g1_i4	NA	NA	NA	NA	6.146220497	-1.128840583	2.09E-05	7.68E-05	Gonad	female	adult
TRINITY_DN133859_c1_g1_i1	sema4b	Chr03	98320228	98320228	7.0766551	-1.12865066	1.86E-06	8.22E-06	Gonad	female	adult
TRINITY_DN102559_c0_g2_i1	gpatch1	Chr04	20982131	20982131	4.158830565	-1.128646076	0.000673786	0.001828536	Gonad	female	adult
TRINITY_DN134128_c0_g1_i4	NA	NA	NA	NA	5.0425339	-1.128279571	0.000125581	0.000397741	Gonad	female	adult
TRINITY_DN134513_c2_g1_i2	NA	NA	NA	NA	3.678050466	-1.128221981	0.004707499	0.010546294	Gonad	female	adult
TRINITY_DN97630_c0_g1_i1	gprin3	Chr01	69220445	69220445	0.853138112	-1.127749916	0.014916341	0.029384619	Gonad	female	adult
TRINITY_DN126660_c0_g3_i5	abcc4	Chr02	119015899	119015899	3.71653006	-1.127488161	0.001672661	0.00417056	Gonad	female	adult
TRINITY_DN134822_c0_g1_i1	NA	NA	NA	NA	2.082114527	-1.127426431	0.015703735	0.030790566	Gonad	female	adult
TRINITY_DN129469_c0_g2_i4	NA	NA	NA	NA	5.074572474	-1.127130427	0.000234049	0.000702333	Gonad	female	adult
TRINITY_DN125848_c0_g1_i3	NA	NA	NA	NA	6.889071898	-1.126632159	2.90E-05	0.000103763	Gonad	female	adult
TRINITY_DN116202_c0_g1_i6	NA	NA	NA	NA	3.43010584	-1.126023287	0.016369592	0.031957251	Gonad	female	adult
TRINITY_DN112975_c0_g1_i1	NA	NA	NA	NA	2.322837217	-1.125787232	0.009163592	0.019113408	Gonad	female	adult
TRINITY_DN110920_c0_g1_i2	lrrc4c	Chr04	2033736	2033736	6.236552125	-1.125466636	1.04E-05	4.01E-05	Gonad	female	adult
TRINITY_DN126011_c0_g1_i2	iqcg	Chr05	110532259	110532259	5.816518269	-1.12511255	0.008548104	0.017969179	Gonad	female	adult
TRINITY_DN134800_c12_g5_i1	NA	NA	NA	NA	4.080393011	-1.125082115	0.001220197	0.003134195	Gonad	female	adult
TRINITY_DN132190_c0_g2_i2	NA	NA	NA	NA	5.479869042	-1.125033141	8.30E-05	0.000272206	Gonad	female	adult
TRINITY_DN128358_c2_g2_i8	NA	NA	NA	NA	1.456404767	-1.124718012	0.020130039	0.038252499	Gonad	female	adult
TRINITY_DN123221_c0_g3_i3	NA	NA	NA	NA	4.329018832	-1.124334434	0.001708559	0.004250204	Gonad	female	adult
TRINITY_DN132619_c0_g1_i1	Xetrov90027133m	scaffold_21	1518935	1518935	6.412226398	-1.124010126	5.27E-05	0.000179437	Gonad	female	adult
TRINITY_DN126555_c5_g5_i1	nrf1-like	Chr03	77458182	77458182	4.99836009	-1.123436908	0.000123226	0.000391382	Gonad	female	adult
TRINITY_DN67240_c0_g1_i1	NA	NA	NA	NA	1.733100095	-1.12236496	0.015964803	0.031253555	Gonad	female	adult
TRINITY_DN128880_c4_g1_i2	NA	NA	NA	NA	5.182957523	-1.121995458	0.000354012	0.001020641	Gonad	female	adult
TRINITY_DN134139_c3_g1_i1	NA	NA	NA	NA	2.963784719	-1.121986822	0.009567401	0.019847408	Gonad	female	adult
TRINITY_DN128952_c0_g1_i4	stk31	Chr06	34492394	34492394	5.585139148	-1.121866123	0.001413547	0.003577876	Gonad	female	adult
TRINITY_DN130120_c0_g3_i1	NA	NA	NA	NA	2.222354481	-1.121803828	0.014525547	0.028730172	Gonad	female	adult
TRINITY_DN107178_c0_g3_i1	NA	NA	NA	NA	5.748213952	-1.121635269	2.69E-05	9.70E-05	Gonad	female	adult
TRINITY_DN123389_c0_g1_i4	LOC100494450	Chr08	30443314	30443314	5.601610513	-1.121440067	1.74E-05	6.48E-05	Gonad	female	adult
TRINITY_DN127224_c0_g2_i5	NA	NA	NA	NA	1.687811168	-1.121166981	0.010651899	0.021824253	Gonad	female	adult
TRINITY_DN113666_c1_g1_i1	NA	NA	NA	NA	4.62563589	-1.1210674	0.000568059	0.001567557	Gonad	female	adult
TRINITY_DN13815_c0_g2_i1	NA	NA	NA	NA	2.154940978	-1.121009754	0.006881666	0.014813968	Gonad	female	adult
TRINITY_DN122644_c2_g2_i1	NA	NA	NA	NA	5.782312521	-1.120044583	0.000194404	0.000593391	Gonad	female	adult
TRINITY_DN130230_c0_g1_i1	NA	NA	NA	NA	4.219024733	-1.119768124	0.011866406	0.024028913	Gonad	female	adult
TRINITY_DN131896_c2_g2_i3	NA	NA	NA	NA	5.514275478	-1.119473382	0.008856228	0.018546042	Gonad	female	adult
TRINITY_DN129628_c2_g2_i2	NA	NA	NA	NA	4.030958121	-1.119360628	0.007219278	0.015466943	Gonad	female	adult
TRINITY_DN130266_c3_g6_i3	NA	NA	NA	NA	3.495130444	-1.118497663	0.00435479	0.009842122	Gonad	female	adult
TRINITY_DN126400_c4_g2_i1	NA	NA	NA	NA	2.485918277	-1.118104667	0.014211897	0.028169073	Gonad	female	adult
TRINITY_DN125052_c1_g2_i1	chrna2-like	Chr05	146456801	146456801	6.58381002	-1.117979265	4.68E-07	2.29E-06	Gonad	female	adult
TRINITY_DN130881_c3_g4_i2	erbb2	Chr10	2913053	2913053	6.668606116	-1.117929964	1.37E-05	5.18E-05	Gonad	female	adult
TRINITY_DN103834_c0_g11_i1	NA	NA	NA	NA	3.399249688	-1.117548203	0.010539734	0.0216298	Gonad	female	adult
TRINITY_DN134178_c3_g1_i1	agap1-like.2	Chr09	54582705	54582705	3.374452547	-1.117510562	0.015011115	0.029560994	Gonad	female	adult
TRINITY_DN119418_c0_g1_i1	zcchc11	Chr04	86567588	86567588	6.838864677	-1.117482562	2.88E-06	1.23E-05	Gonad	female	adult
TRINITY_DN129911_c4_g3_i1	NA	NA	NA	NA	5.184008623	-1.117389835	0.000668336	0.001814835	Gonad	female	adult
TRINITY_DN134225_c0_g3_i3	s1pr5	Chr03	127323105	127323105	5.078342691	-1.116903226	0.000438499	0.001238271	Gonad	female	adult
TRINITY_DN135727_c3_g1_i1	NA	NA	NA	NA	4.937774688	-1.116651353	0.002326643	0.005603615	Gonad	female	adult
TRINITY_DN213100_c0_g1_i1	NA	NA	NA	NA	2.678769587	-1.116530047	0.017930819	0.034594995	Gonad	female	adult
TRINITY_DN106372_c0_g1_i1	NA	NA	NA	NA	3.874777994	-1.115997028	0.009806424	0.020277337	Gonad	female	adult
TRINITY_DN123456_c0_g6_i3	NA	NA	NA	NA	4.684521681	-1.115937855	0.019713447	0.037581153	Gonad	female	adult
TRINITY_DN102903_c0_g1_i1	NA	NA	NA	NA	0.628812707	-1.115637596	0.01981686	0.037746401	Gonad	female	adult
TRINITY_DN136458_c4_g1_i5	NA	NA	NA	NA	3.481357706	-1.114923615	0.002558742	0.00611043	Gonad	female	adult
TRINITY_DN127973_c6_g3_i3	NA	NA	NA	NA	5.017151367	-1.114443548	8.35E-05	0.000273628	Gonad	female	adult
TRINITY_DN134777_c0_g1_i1	NA	NA	NA	NA	2.42742955	-1.114262946	0.00790862	0.016790747	Gonad	female	adult
TRINITY_DN134645_c1_g2_i1	NA	NA	NA	NA	3.827919996	-1.113927055	0.009431588	0.019608941	Gonad	female	adult
TRINITY_DN135405_c1_g3_i1	NA	NA	NA	NA	2.456412615	-1.113801929	0.008480594	0.017853881	Gonad	female	adult
TRINITY_DN114147_c0_g2_i4	NA	NA	NA	NA	3.234875782	-1.112861325	0.009807005	0.020277337	Gonad	female	adult
TRINITY_DN121669_c0_g1_i1	gpr83	Chr08	19937478	19937478	2.596070915	-1.112746793	0.010442814	0.021456273	Gonad	female	adult
TRINITY_DN126502_c1_g1_i3	NA	NA	NA	NA	5.042797804	-1.112713214	4.88E-05	0.000167069	Gonad	female	adult
