gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN72716_c0_g1_i1	ehf	Chr04	4396195	4396195	0.105908856713004	-4.93337386434133	2.56562643470361e-08	7.21328825540744e-07	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.76073336601957	-0.614147378587069	1.91101451444476	-1.13189686064402	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN72775_c0_g2_i1	NA	NA	NA	NA	0.043875399197071	-4.86836124350752	6.54275429014419e-09	1.99963372956779e-07	-2.14124688619374	1.01022279535258	-2.76073336601957	-2.76073336601957	0.314264004723763	2.08863070379364	-1.39925911009131	-0.15872444518517	-2.76073336601958	1	1
TRINITY_DN72783_c1_g1_i1	NA	NA	NA	NA	0.709188931935894	-8.52663984439888	1.50365254842666e-17	9.18110633209991e-15	-2.76073336601957	2.17857164503859	-2.76073336601957	-2.76073336601957	-0.142099724706935	2.43378517513605	-2.76073336601957	1.7254800953304	-2.76073336601958	1	1
TRINITY_DN72837_c0_g1_i1	NA	NA	NA	NA	0.183964523522034	-7.94484248754048	4.86240392193521e-16	1.60325228287136e-13	-2.76073336601957	1.72531984960707	-2.76073336601957	-2.76073336601957	0.212983515738366	1.77916020078898	-2.76073336601957	0.788456284782641	-2.76073336601958	1	1
TRINITY_DN72960_c0_g1_i1	NA	NA	NA	NA	1.90948245699357	-5.31995612408909	4.80001852100095e-14	6.4506140823457e-12	-1.70925234684164	3.27743430273328	-2.76073336601957	-2.36916322704831	1.67000184501265	3.68659201219982	-0.121133712871129	2.71136162055343	-2.76073336601958	1	1
TRINITY_DN73105_c0_g1_i1	LOC100494399	Chr02	136507481	136507481	0.621488330470539	-7.0836344005955	6.5514316387819e-16	2.04455622709408e-13	-2.76073336601957	2.08402030127614	-2.76073336601957	-2.76073336601957	0.40889839351045	2.4981092191138	-2.15366708707112	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN73116_c0_g1_i1	NA	NA	NA	NA	1.25133745849732	-4.28443061121638	1.27371603425032e-07	3.32789416316174e-06	-2.76073336601957	2.69276628508192	-2.76073336601957	-2.36916322704831	1.27709194463223	2.81669161296234	0.296582073442255	1.89631286158633	-2.16867773884217	1	1
TRINITY_DN73116_c0_g3_i1	NA	NA	NA	NA	1.20953833359128	-4.54884895247244	4.81503137068955e-08	1.31428363565167e-06	-2.14124688619374	2.5932937072263	-2.76073336601957	-2.36916322704831	0.581361458921747	3.13256429959763	-0.004831877434283	1.5725686655332	-2.76073336601958	1	1
TRINITY_DN73425_c0_g1_i1	txlng-like	Chr02	90841200	90841200	0.118120533332762	-4.96433658642272	3.94084710083755e-10	1.50773195183497e-08	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.76073336601957	-0.439069186170932	1.7084201324398	-1.72770341095746	1.04249636575762	-1.75010671133744	1	1
TRINITY_DN7342_c0_g1_i1	mtus2	Chr02	151578900	151578900	0.536555026212718	-5.14287845405782	1.65156568303229e-10	6.965093894794e-09	-2.76073336601957	1.66126802366683	-2.76073336601957	-2.76073336601957	0.40889839351045	2.36645879462972	-0.906421051844555	1.30771586949757	-2.76073336601958	1	1
TRINITY_DN73483_c0_g1_i1	NA	NA	NA	NA	4.36940293616096	-5.45167879272646	1.77914322400596e-10	7.45832772129186e-09	-1.70925234684164	6.08733417536729	-1.62439905261603	-1.40509591124924	4.15780269667897	6.06059064517842	2.18506377568482	4.79443213442249	-1.75010671133744	1	1
TRINITY_DN73483_c0_g2_i1	NA	NA	NA	NA	0.998718819372663	-5.10717699173172	1.63883153092681e-07	4.24238352157984e-06	-1.70925234684164	1.01022279535258	-1.62439905261603	-1.80805613539913	-2.76073336601957	3.19857477624188	-2.76073336601957	2.49437605134216	-2.16867773884217	1	1
TRINITY_DN73860_c0_g2_i1	NA	NA	NA	NA	0.925360500121174	-4.31102445293323	2.37053950060273e-06	5.66649727263224e-05	-2.76073336601957	2.26730559000411	-2.76073336601957	-2.76073336601957	1.22601848374833	2.53945191228915	0.102789766973791	1.40150743882741	-2.76073336601958	1	1
TRINITY_DN73931_c0_g1_i1	NA	NA	NA	NA	1.14708641550754	-8.99543456258756	3.20700402966025e-22	1.28678745972954e-18	-2.76073336601957	2.74004350412561	-2.76073336601957	-2.76073336601957	0.87455185300601	2.91421163981075	-2.76073336601957	1.7254800953304	-2.76073336601958	1	1
TRINITY_DN73931_c0_g2_i1	NA	NA	NA	NA	0.624786948986447	-6.43537906424688	9.48439458353843e-17	4.21756284937111e-14	-2.76073336601957	1.9019982941293	-2.76073336601957	-2.36916322704831	0.806649067844981	2.4555467454482	-2.15366708707112	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN74088_c0_g2_i1	NA	NA	NA	NA	1.38868649652344	-5.3045347592992	2.24131187081411e-14	3.31324876397663e-12	-2.76073336601957	2.96894352529338	-2.76073336601957	-2.36916322704831	1.00146173000584	3.07749123315144	-0.711467750267295	2.01976212721349	-1.75010671133744	1	1
TRINITY_DN74394_c0_g1_i1	NA	NA	NA	NA	1.43698217429319	-4.54623639255268	5.54224602811257e-07	1.38000943432267e-05	-2.14124688619374	3.23405969264225	-2.76073336601957	-2.76073336601957	1.06096175949599	2.84993613211285	0.296582073442255	1.95935751298097	-2.76073336601958	1	1
TRINITY_DN74394_c0_g2_i1	NA	NA	NA	NA	0.0234007455691958	-5.19091248392541	3.28075207248394e-07	8.31646962634082e-06	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.76073336601957	-1.32036912459932	1.91101451444476	-1.39925911009131	-0.454950812056297	-2.76073336601958	1	1
TRINITY_DN74520_c0_g2_i1	get4	Chr09	22298559	22298559	3.3956663634671	-5.52066757991945	3.06184460933826e-10	1.20276964395082e-08	-1.70925234684164	4.93492590678476	-2.76073336601957	-2.76073336601957	3.18313122829846	5.2229180211736	1.15815708123269	3.8774692953969	-1.42606264623299	1	1
TRINITY_DN74696_c0_g2_i1	NA	NA	NA	NA	0.083159443560092	-5.77489869068666	2.53689993408108e-11	1.30741116419331e-09	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.76073336601957	0.40889839351045	1.94217760238254	-2.15366708707112	-0.29924798363227	-2.16867773884217	1	1
TRINITY_DN74758_c0_g2_i1	hebp2	Chr05	23839843	23839843	0.340641145359623	-4.70939046479798	1.74012753837235e-09	5.72977282183638e-08	-2.76073336601957	1.66126802366683	-2.76073336601957	-2.36916322704831	-0.0137801987182962	2.24675736136014	-1.13189686064402	0.563453708283176	-2.16867773884217	1	1
TRINITY_DN74815_c0_g1_i1	NA	NA	NA	NA	1.32285143333205	-5.76225377222721	4.05821670225974e-14	5.58740845668477e-12	-2.76073336601957	2.75546445019333	-2.76073336601957	-2.76073336601957	1.27709194463223	3.14601023212407	-0.711467750267295	1.79625853522714	-2.76073336601958	1	1
TRINITY_DN75020_c0_g1_i1	sp9	Chr09	61338597	61338597	0.747448890728921	-5.67198989681258	3.45523238269334e-12	2.32726887128796e-10	-2.76073336601957	2.39094344671883	-2.76073336601957	-2.76073336601957	0.497705471871747	2.47698493666323	-1.13189686064402	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN75078_c0_g2_i1	NA	NA	NA	NA	1.92596629211198	-4.73402662234565	1.00785112024258e-07	2.66549099945889e-06	-2.14124688619374	3.54037053418453	-2.76073336601957	-2.76073336601957	1.42028468285551	3.67736149694837	0.545776515840278	2.33710006605688	-2.16867773884217	1	1
TRINITY_DN75156_c0_g3_i1	rgn	Chr02	111473404	111473404	0.138966334244337	-5.84038328054297	5.13867528560305e-13	4.44092223836101e-11	-2.76073336601957	1.66126802366683	-2.76073336601957	-2.76073336601957	0.314264004723763	1.63403179125792	-1.72770341095746	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN75247_c0_g1_i1	NA	NA	NA	NA	0.3563885069993	-4.66755608195835	3.4097101358254e-07	8.61227775044317e-06	-2.76073336601957	1.55952052907784	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.38925181312247	-0.711467750267295	0.391240940835033	-2.76073336601958	1	1
TRINITY_DN75268_c0_g1_i1	NA	NA	NA	NA	0.983142395996491	-4.85019681899028	5.54250143209396e-13	4.73167895815267e-11	-2.14124688619374	2.50481693104787	-2.08346519122015	-2.36916322704831	0.660431295060162	2.69390480947332	-0.906421051844555	1.48957192256813	-2.16867773884217	1	1
TRINITY_DN75322_c0_g1_i1	NA	NA	NA	NA	0.299931698214864	-4.60053487472684	2.5082409128988e-07	6.40445113823534e-06	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.76073336601957	0.212983515738366	2.11621822545447	-0.711467750267295	0.195649108662036	-2.76073336601958	1	1
TRINITY_DN75322_c0_g2_i1	NA	NA	NA	NA	0.705774339584093	-4.48012299852696	1.15746442100387e-06	2.8171319924381e-05	-2.76073336601957	2.41055753829091	-2.76073336601957	-2.76073336601957	0.212983515738366	2.19595012444307	-0.247639751583682	1.20740018370384	-2.76073336601958	1	1
TRINITY_DN75384_c0_g1_i1	NA	NA	NA	NA	0.0845124756733254	-4.91671792306325	9.26529314174064e-10	3.24481656448964e-08	-2.14124688619374	1.41163135195454	-2.76073336601957	-2.76073336601957	-0.439069186170932	1.7084201324398	-1.39925911009131	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN75384_c0_g3_i1	atf4	Chr04	110681012	110681012	1.86653233615222	-4.64341069702372	2.75045132953435e-08	7.6944149893059e-07	-2.14124688619374	3.39039888518955	-2.76073336601957	-2.06150099111154	1.46502244234165	3.60131092728183	0.545776515840278	2.42905964588183	-2.76073336601958	1	1
TRINITY_DN75393_c0_g2_i1	NA	NA	NA	NA	1.96367784883889	-5.5898658516927	1.29584865467836e-13	1.43885925430402e-11	-2.14124688619374	3.70826122668625	-2.76073336601957	-2.76073336601957	1.27709194463223	3.74960306942728	-0.386314334012995	2.23887735657182	-1.75010671133744	1	1
TRINITY_DN75500_c1_g2_i1	NA	NA	NA	NA	2.4150046858027	-5.8167493070108	4.5765366747563e-12	2.97549040703427e-10	-2.76073336601957	4.00773957600316	-2.76073336601957	-2.76073336601957	1.97848862107517	4.25676713404679	0.102789766973791	2.86743444870461	-2.16867773884217	1	1
TRINITY_DN75532_c0_g1_i1	NA	NA	NA	NA	0.388435564497051	-8.17791493219499	5.3922453469555e-20	1.08179996471385e-16	-2.76073336601957	1.69364937380351	-2.76073336601957	-2.76073336601957	1.06096175949599	1.87916339568051	-2.76073336601957	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN7561_c0_g1_i1	NA	NA	NA	NA	3.42552676218633	-5.15948882877896	5.86617843610647e-09	1.80463695218973e-07	-1.37724487870555	5.1190571486832	-2.76073336601957	-2.36916322704831	3.1964587106708	5.12106861128462	1.54914956385104	3.82765173876069	-1.75010671133744	1	1
TRINITY_DN75988_c0_g2_i1	NA	NA	NA	NA	0.116235089505576	-4.94793974036001	8.30050855958545e-09	2.50146334670683e-07	-2.76073336601957	1.55952052907784	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.87916339568051	-1.13189686064402	0.391240940835033	-2.76073336601958	1	1
TRINITY_DN75988_c0_g3_i1	NA	NA	NA	NA	0.386974843071241	-4.12595624506998	3.62042442601268e-07	9.1035685634215e-06	-2.76073336601957	1.87401388248913	-2.76073336601957	-2.76073336601957	0.212983515738366	2.0025542681185	-0.539750013497393	0.71728440606937	-1.75010671133744	1	1
TRINITY_DN76069_c0_g1_i1	NA	NA	NA	NA	0.246833086323913	-8.014386244458	1.02704026030948e-14	1.8257265690704e-12	-2.76073336601957	1.84547589274277	-2.76073336601957	-2.76073336601957	0.581361458921747	2.03182076457764	-2.76073336601957	-0.15872444518517	-2.76073336601958	1	1
TRINITY_DN76080_c0_g2_i1	NA	NA	NA	NA	0.155438669357697	-4.678219302609	5.01490568265195e-07	1.25314640488119e-05	-2.76073336601957	1.78664842166147	-2.76073336601957	-2.76073336601957	-0.813445150034577	1.84659317763125	-0.906421051844555	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN76204_c0_g2_i1	NA	NA	NA	NA	1.89202558425382	-5.14012510919496	1.50664450961312e-10	6.4214149228382e-09	-2.76073336601957	3.44848033968563	-2.76073336601957	-1.80805613539913	1.37411509281721	3.70487773647477	0.102789766973791	2.38381243742716	-2.76073336601958	1	1
TRINITY_DN76273_c0_g2_i1	NA	NA	NA	NA	0.501722553354081	-6.25226287214437	1.33954824178803e-14	2.25292763276051e-12	-2.76073336601957	1.98283493036625	-2.76073336601957	-2.76073336601957	0.735391793568115	2.24675736136014	-1.72770341095746	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN76558_c0_g2_i1	NA	NA	NA	NA	0.239024265457557	-5.52226993736228	7.56529608560361e-10	2.7102866218922e-08	-2.76073336601957	1.52394506010683	-2.76073336601957	-2.36916322704831	-0.813445150034577	2.31976313809561	-1.72770341095746	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN76716_c0_g1_i1	tbl2	Chr02	31775444	31775444	0.214813709299918	2.92390769162472	0.000270105121049188	0.00586731827912494	-0.880384341349751	-1.20180998895908	-0.226454812119037	2.06912578494955	-1.04475582062015	-2.12238505822761	-0.247639751583682	-2.11597315997981	1.01377179433721	2	2
TRINITY_DN77045_c0_g1_i1	NA	NA	NA	NA	0.546736943010572	-4.76356181689026	9.21783333600629e-11	4.14242055853454e-09	-2.76073336601957	2.03431453069026	-2.76073336601957	-2.06150099111154	0.497705471871747	2.1698593839937	-0.906421051844555	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN77155_c0_g2_i1	NA	NA	NA	NA	0.0364625250158155	-4.8413039410698	1.19585483846247e-07	3.14199951804446e-06	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.76073336601957	-0.614147378587069	1.67170536084323	-1.13189686064402	0.0869175213595669	-2.76073336601958	1	1
TRINITY_DN77294_c0_g1_i1	NA	NA	NA	NA	1.57835947999276	-5.15123118723639	7.23324716572277e-07	1.78995782505423e-05	-2.76073336601957	3.22300917338894	-2.76073336601957	-2.76073336601957	0.314264004723763	3.65872138107171	-0.004831877434283	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN77294_c0_g2_i1	NA	NA	NA	NA	1.1954485275008	-4.63103979727221	1.81211022486933e-09	5.93894281049066e-08	-2.76073336601957	2.50481693104787	-2.76073336601957	-2.76073336601957	1.59146929813151	2.2215773904731	-0.004831877434283	2.53633325306775	-2.16867773884217	1	1
TRINITY_DN77406_c0_g1_i1	NA	NA	NA	NA	2.2525121645044	-4.96227675685897	1.48245479886971e-08	4.30141610907578e-07	-2.76073336601957	3.87989766025056	-2.76073336601957	-2.36916322704831	2.28334085011511	3.9468683814809	0.690809518814347	2.51550717445421	-2.16867773884217	1	1
TRINITY_DN77531_c0_g1_i1	NA	NA	NA	NA	1.05232061448582	-5.23564137014181	2.76302387626028e-09	8.84892264680987e-08	-2.76073336601957	2.75546445019333	-2.76073336601957	-2.76073336601957	0.660431295060162	2.84993613211285	-0.539750013497393	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN77773_c0_g2_i1	NA	NA	NA	NA	0.00929031773999702	-6.39383114360666	2.05709329370008e-13	2.15587982612516e-11	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.76073336601957	0.212983515738366	1.5953480001835	-2.15366708707112	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN78083_c0_g1_i1	LOC100497344-like	scaffold_83	18008	18008	1.47293679638121	-5.04442269469788	4.13991119044763e-08	1.13774643450198e-06	-2.76073336601957	3.18934049599347	-2.76073336601957	-2.76073336601957	1.3264189819379	3.17253188936163	-0.004831877434283	1.53166705128661	-2.76073336601958	1	1
TRINITY_DN7810_c0_g1_i1	NA	NA	NA	NA	0.0786953790629925	-4.91806776728286	9.40571058603969e-10	3.28989032665127e-08	-2.76073336601957	1.10956942158674	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.0025542681185	-1.39925911009131	0.563453708283176	-2.16867773884217	1	1
TRINITY_DN78131_c0_g1_i1	twsg2	Chr01	127451015	127451015	2.1458853676502	-5.84575802028864	3.82665117484916e-16	1.32690310553072e-13	-2.76073336601957	3.70826122668625	-2.76073336601957	-2.06150099111154	2.09692910492966	3.95453021354489	-0.247639751583682	2.49437605134216	-2.76073336601958	1	1
TRINITY_DN78180_c0_g3_i1	NA	NA	NA	NA	0.133250222353759	-4.6653003510148	5.67784610127591e-09	1.75438573648555e-07	-2.14124688619374	1.78664842166147	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.55559831283462	-1.13189686064402	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN7865_c0_g1_i1	NA	NA	NA	NA	0.329429535252194	-4.68661478996502	9.92928262589802e-09	2.9418118260928e-07	-2.76073336601957	2.05938147208743	-2.76073336601957	-2.36916322704831	-0.439069186170932	1.4293227308393	-0.906421051844555	1.40150743882741	-2.76073336601958	1	1
TRINITY_DN78663_c0_g2_i1	NA	NA	NA	NA	0.829532141655051	-5.76896408818772	2.33837397769893e-13	2.35627759346299e-11	-2.76073336601957	2.20127200874091	-2.76073336601957	-2.76073336601957	0.581361458921747	2.65681396323753	-1.13189686064402	1.44621152656006	-2.76073336601958	1	1
TRINITY_DN78715_c0_g2_i1	nox4	Chr02	164442283	164442283	0.162365610914172	-5.86343402614078	8.85654576417873e-12	5.2813970462524e-10	-2.76073336601957	1.6281431524901	-2.76073336601957	-2.76073336601957	-0.282956751940792	1.84659317763125	-1.72770341095746	0.856281522322073	-2.76073336601958	1	1
TRINITY_DN78781_c0_g1_i1	fgf8	Chr07	22702432	22702432	3.62284251074406	-5.32515587175396	1.25780144080488e-08	3.67233566194249e-07	-2.76073336601957	5.28498444232373	-2.76073336601957	-1.23921924045531	3.3828711913446	5.25118878413116	1.62331859085865	4.28683445691073	-2.16867773884217	1	1
TRINITY_DN78958_c0_g2_i1	NA	NA	NA	NA	0.230502196683447	-6.64725381533921	9.17291653307549e-15	1.69499807016113e-12	-2.14124688619374	1.66126802366683	-2.76073336601957	-2.76073336601957	0.40889839351045	1.91101451444476	-2.76073336601957	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN78998_c0_g2_i1	lrfn2-like	Chr04	42468596	42468596	0.806999103053984	-4.04818811877398	2.24449873645903e-05	0.000514202577576875	-2.76073336601957	2.52295169929554	-2.76073336601957	-2.76073336601957	-0.282956751940792	2.31976313809561	0.102789766973791	1.35537370968266	-2.16867773884217	1	1
TRINITY_DN79105_c0_g1_i1	NA	NA	NA	NA	0.74322933436373	-6.02429485367123	2.85238105512608e-13	2.71575683712970e-11	-2.76073336601957	2.3097064688901	-2.08346519122015	-2.76073336601957	-0.142099724706935	2.53945191228915	-1.72770341095746	1.35537370968266	-2.76073336601958	1	1
TRINITY_DN79190_c0_g3_i1	NA	NA	NA	NA	0.301130393933435	-5.15734858357356	2.35763969160711e-08	6.65517849428832e-07	-2.76073336601957	1.72531984960707	-2.76073336601957	-2.76073336601957	-1.04475582062015	2.11621822545447	-1.13189686064402	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN79280_c0_g2_i1	NA	NA	NA	NA	0.356128733520999	-5.58866683992378	4.52667966214099e-10	1.70201943334075e-08	-2.76073336601957	2.24562849382839	-2.76073336601957	-2.76073336601957	-0.282956751940792	1.91101451444476	-1.39925911009131	0.391240940835033	-2.76073336601958	1	1
TRINITY_DN79381_c0_g1_i1	NA	NA	NA	NA	3.43353281729081	-5.38958482951063	1.06219469671786e-10	4.69824605460072e-09	-2.14124688619374	5.02357239783433	-2.76073336601957	-1.80805613539913	3.1964587106708	5.141350658587	1.34510560853165	4.08253243998144	-1.75010671133744	1	1
TRINITY_DN79429_c0_g1_i1	NA	NA	NA	NA	0.989582035677575	-5.69358786614211	1.05740708512215e-15	2.88343619415784e-13	-2.76073336601957	2.35089668075075	-2.76073336601957	-2.36916322704831	1.06096175949599	2.76534278113623	-1.13189686064402	1.5725686655332	-2.76073336601958	1	1
TRINITY_DN79620_c0_g1_i1	NA	NA	NA	NA	0.82467888508039	-5.4649064857964	2.39126324857149e-12	1.68329350532901e-10	-2.76073336601957	2.35089668075075	-2.76073336601957	-2.76073336601957	0.87455185300601	2.51892865311341	-0.906421051844555	1.20740018370384	-2.76073336601958	1	1
TRINITY_DN79631_c0_g1_i1	NA	NA	NA	NA	2.92022749058306	-4.68154340165112	3.31290064830436e-05	0.00075465888490612	-2.76073336601957	4.60114433429573	-2.76073336601957	-2.76073336601957	2.51373937432018	4.66901815453432	1.65902055406035	3.17690046007507	-2.16867773884217	1	1
TRINITY_DN79642_c0_g2_i1	NA	NA	NA	NA	0.247335210876377	-4.52442925556757	2.88619695342222e-06	6.85825836131726e-05	-2.76073336601957	2.03431453069026	-2.76073336601957	-2.76073336601957	-0.614147378587069	1.91101451444476	-0.711467750267295	0.0869175213595669	-2.76073336601958	1	1
TRINITY_DN79862_c0_g2_i1	NA	NA	NA	NA	0.153508639136394	-5.08836950322038	1.25816383746439e-11	7.15345095199641e-10	-2.76073336601957	1.69364937380351	-2.76073336601957	-2.06150099111154	0.104052437594963	1.63403179125792	-1.72770341095746	0.788456284782641	-2.76073336601958	1	1
TRINITY_DN79965_c0_g2_i1	NA	NA	NA	NA	0.226324509068991	-4.77622407837694	9.95241144339658e-09	2.94555722034436e-07	-2.76073336601957	1.72531984960707	-2.76073336601957	-2.76073336601957	0.212983515738366	1.84659317763125	-0.906421051844555	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN79982_c0_g1_i1	NA	NA	NA	NA	0.450305084191756	-5.34145046318215	7.51119802217994e-11	3.43035803006452e-09	-2.76073336601957	1.78664842166147	-2.76073336601957	-2.76073336601957	0.581361458921747	2.31976313809561	-1.13189686064402	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN80093_c0_g1_i2	NA	NA	NA	NA	2.23869836609998	-5.5138495867783	9.43330775823916e-12	5.56624611356435e-10	-2.14124688619374	3.97517981971338	-2.08346519122015	-2.76073336601957	1.74447929141065	3.9468683814809	0.102789766973791	2.65534549194195	-2.76073336601958	1	1
TRINITY_DN80278_c0_g1_i1	NA	NA	NA	NA	0.379546008248012	-4.10120605912466	5.98759537299236e-06	0.000140261543987687	-2.76073336601957	2.08402030127614	-2.76073336601957	-2.76073336601957	-0.142099724706935	2.0025542681185	-0.386314334012995	0.296757133447198	-2.16867773884217	1	1
TRINITY_DN80278_c0_g3_i1	dnajc6	Chr04	79208191	79208191	1.17222025459799	-4.93931209912549	3.9455370263777e-10	1.50773195183497e-08	-2.76073336601957	2.66036488359192	-2.76073336601957	-2.06150099111154	1.11810476063242	3.07749123315144	-0.386314334012995	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN80359_c0_g4_i1	cpt1b	Chr03	80241473	80241473	0.40775836727251	-5.28684894865882	5.91947536790542e-10	2.18476090221235e-08	-2.76073336601957	1.9019982941293	-2.76073336601957	-2.76073336601957	0.104052437594963	2.24675736136014	-1.13189686064402	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN80395_c0_g1_i1	NA	NA	NA	NA	2.46949559044701	-4.92649625975223	7.72591475859941e-07	1.90683451515625e-05	-2.76073336601957	3.99480371895065	-2.76073336601957	-2.36916322704831	2.30810858508388	4.21909619084748	1.00010595704815	2.9781312880135	-2.76073336601958	1	1
TRINITY_DN80477_c0_g1_i1	NA	NA	NA	NA	0.214940520771628	-4.49783538693656	6.84986135752041e-07	1.6995764659777e-05	-2.76073336601957	1.69364937380351	-2.76073336601957	-2.76073336601957	-0.282956751940792	1.9726817570001	-0.711467750267295	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN80493_c0_g2_i1	NA	NA	NA	NA	1.29214738914892	-5.3148705108934	4.99938939397244e-10	1.86725864240032e-08	-2.76073336601957	2.69276628508192	-2.76073336601957	-2.76073336601957	0.660431295060162	3.13256429959763	-0.386314334012995	2.01976212721349	-2.76073336601958	1	1
TRINITY_DN80692_c1_g1_i1	NA	NA	NA	NA	0.392968042904938	-5.25973174485673	1.31044378489515e-10	5.6625283979e-09	-2.76073336601957	2.08402030127614	-2.08346519122015	-2.76073336601957	-0.282956751940792	1.94217760238254	-1.39925911009131	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN80694_c0_g2_i1	NA	NA	NA	NA	0.181011297858851	-5.88529203408451	1.69476321183542e-12	1.23318171841506e-10	-2.76073336601957	1.78664842166147	-2.76073336601957	-2.76073336601957	0.212983515738366	1.74422370037448	-1.72770341095746	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN80733_c0_g1_i1	NA	NA	NA	NA	0.521652686314851	-8.32244217977274	8.61228196123066e-17	4.09988412618789e-14	-2.76073336601957	1.92945019617136	-2.76073336601957	-2.76073336601957	0.40889839351045	2.4555467454482	-2.76073336601957	0.788456284782641	-2.76073336601958	1	1
TRINITY_DN80769_c0_g1_i1	tek	Chr01	110075520	110075520	0.692430338738447	-7.16244658450357	2.49648020027527e-17	1.34843537279099e-14	-2.76073336601957	2.20127200874091	-2.76073336601957	-2.76073336601957	0.581361458921747	2.43378517513605	-2.15366708707112	1.25842976403465	-2.76073336601958	1	1
TRINITY_DN80786_c0_g1_i1	casz1	Chr07	39083845	39083845	3.15129540817256	-5.14360022299107	3.03190537399925e-07	7.7205010189952e-06	-2.76073336601957	4.78519920912406	-2.76073336601957	-2.36916322704831	2.91942827774116	4.83594057308956	1.43021625776426	3.70425023061411	-2.16867773884217	1	1
TRINITY_DN80908_c0_g1_i1	wdr1	Chr01	18158616	18158616	0.0183732069241283	-7.74571053838716	1.14793027836639e-11	6.62051698736688e-10	-2.76073336601957	1.95638947678689	-2.76073336601957	-2.76073336601957	-0.813445150034577	1.67170536084323	-2.76073336601957	-0.29924798363227	-2.76073336601958	1	1
TRINITY_DN80960_c0_g1_i1	NA	NA	NA	NA	2.8036785839106	-6.45853393847733	1.99730454611295e-14	3.09935319263395e-12	-2.76073336601957	4.53566618082405	-2.76073336601957	-2.76073336601957	2.42594430456144	4.53235113966848	-0.004831877434283	3.279285172021	-2.76073336601958	1	1
TRINITY_DN81099_c0_g3_i1	NA	NA	NA	NA	0.534676282885754	-5.14075010161372	4.78759372666931e-11	2.27528164130221e-09	-2.14124688619374	1.72531984960707	-2.76073336601957	-2.76073336601957	0.314264004723763	2.43378517513605	-1.13189686064402	1.0995844413127	-2.76073336601958	1	1
TRINITY_DN81157_c0_g1_i1	NA	NA	NA	NA	0.581260993026729	-7.03507479707261	3.46986951740846e-14	4.84866791718664e-12	-2.14124688619374	1.98283493036625	-2.76073336601957	-2.76073336601957	-0.282956751940792	2.53945191228915	-2.76073336601957	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN81157_c0_g2_i1	NA	NA	NA	NA	0.824705695145529	-5.80588634563032	1.82363228341835e-14	2.87754831148153e-12	-2.76073336601957	2.50481693104787	-2.76073336601957	-2.36916322704831	0.212983515738366	2.11621822545447	-1.39925911009131	1.95935751298097	-2.76073336601958	1	1
TRINITY_DN81335_c0_g1_i1	LOC100489188	Chr09	55654910	55654910	0.397345096529406	-6.8825265851427	5.58769274902522e-15	1.12907572835879e-12	-2.76073336601957	2.17857164503859	-2.76073336601957	-2.36916322704831	0.314264004723763	1.91101451444476	-2.76073336601957	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN81458_c0_g1_i1	NA	NA	NA	NA	0.100759563166912	-4.94088277342899	2.09418764611397e-09	6.77643414935518e-08	-2.76073336601957	1.20251338925259	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.08863070379364	-1.39925911009131	0.296757133447198	-2.16867773884217	1	1
