ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN131218_c0_g2_i1	332	500	451	216.307	297	692	415	859	705
TRINITY_DN131219_c2_g5_i1	10367	14125	8961	8033	7793	8996	9121	11969	10342
TRINITY_DN131220_c6_g1_i1	147	187	177	131	207	273	460	557	432
TRINITY_DN131222_c0_g2_i4	688	1448	829	720	744	808	724	1238	890
TRINITY_DN131226_c2_g1_i4	191	227	138	157	209	139	193	267	175
TRINITY_DN131226_c2_g4_i1	640	1004	549	553	532	594	705	1138	720
TRINITY_DN131230_c2_g1_i17	2595	4573	3320	2313	1658	1963	2053	3010	2340
TRINITY_DN131231_c0_g3_i3	119	120	117	53	32	81	109	213	138
TRINITY_DN131234_c1_g1_i2	1294	2158	1280	1036	1083	1238	798	2100	1739
TRINITY_DN131236_c0_g1_i1	18	27	19	5	16	16	134	166	21
TRINITY_DN131238_c1_g4_i4	3530	5542	3498	2775	3069	3256	3792	5707	4320
TRINITY_DN131239_c0_g1_i1	63	160	108	44	20	63	180	363	74
TRINITY_DN131239_c1_g1_i1	275	384	241	241	279	567	383	1204	618
TRINITY_DN131244_c1_g1_i2	26	37	27	22	37	26	33	59	53
TRINITY_DN131253_c3_g2_i6	110	202	120	72	135	137	256	356	132
TRINITY_DN131256_c2_g1_i9	35	84	93	43	74	49	62	105	64
TRINITY_DN131258_c0_g1_i1	5	25	7	6	8	11	12	19	11
TRINITY_DN131259_c7_g1_i1	55	89	58	24	83	90	102	137	126
TRINITY_DN131262_c1_g2_i1	163	220	99	119	267	245	105	210	255
TRINITY_DN131262_c1_g3_i1	77	186	71	68	140	157	332	673	242
TRINITY_DN131263_c0_g2_i5	172	221	152	102	190	184	180	368	262
TRINITY_DN131266_c3_g3_i1	4881	7457	4869	3724	4909	5211	5171	9150	6723
TRINITY_DN131266_c4_g4_i1	447	445	417	275	474	523	404	722	520
TRINITY_DN131268_c0_g1_i2	165	271	179	118	175	142	241	333	224
TRINITY_DN131269_c11_g2_i2	4512	7342.57	7536.68	4868.63	3762.68	4461.83	3896.29	7193.42	5553.16
TRINITY_DN131272_c0_g1_i2	243	387	207	225	296	212	303	548	254
TRINITY_DN131272_c0_g3_i1	406	489	450	323	261	386	296	539	345
TRINITY_DN131274_c4_g4_i1	567.587	479.69	483.767	302.337	219.155	468.018	437.794	1139.63	631.284
TRINITY_DN131276_c1_g3_i1	456	711	514	327	321	361	412	591	471
TRINITY_DN131277_c1_g1_i1	1645	2760	1752	1180	1256	1832	1798	2878	1969
TRINITY_DN131278_c0_g3_i1	254	415	320	170	190	291	211	485	323
TRINITY_DN131279_c2_g1_i5	374	748	417	364	565	489	536	965	719
TRINITY_DN131280_c0_g1_i1	129	177	98	87	136	151	278	465	192
TRINITY_DN131284_c7_g2_i1	324	315	257	215	237	303	334	880	365
TRINITY_DN131287_c0_g2_i1	34	52	48	17	55	113	169	264	127
TRINITY_DN131289_c0_g1_i1	137	347	118	156	122	159	176	282	262
TRINITY_DN131289_c0_g2_i2	464	849	600	523	648	589	859	1278	867
TRINITY_DN131292_c0_g1_i3	146.312	213.578	118.904	91.8948	168	165.529	216.644	275.961	219.71
TRINITY_DN131292_c1_g3_i6	365	437	200	294	449	317	351	620	351
TRINITY_DN131292_c2_g3_i1	1285	1973	1282	945	1418	1431	1559	2887	1894
TRINITY_DN131295_c2_g2_i3	89	205.516	116.536	97	182	196.581	162	390.555	195
TRINITY_DN131298_c0_g1_i1	350	17	19	69	125	59	253	282	352
TRINITY_DN131299_c0_g1_i4	51	69	31	21	67	71	352	785	126
TRINITY_DN131302_c3_g2_i1	62	88	49	39	71	77	67	88	108
TRINITY_DN131304_c1_g1_i2	13	20	11	21	36	12	69	190	14
TRINITY_DN131306_c0_g1_i1	2361	3784	1744	2076	3177	1894	2713	4462	2623
TRINITY_DN131307_c0_g1_i1	2677	4351	2281	2271	2350	2265	2456	3292	2567
TRINITY_DN131310_c2_g2_i1	158	228	109	127	219	186	216	431	177
TRINITY_DN131312_c2_g1_i4	301	424	224	276	361	256	181	302	232
TRINITY_DN131313_c9_g2_i9	213	356	273	167	242	311	885	1642	340
TRINITY_DN131314_c0_g2_i2	16	17	20	14	100	55	54	53	19
TRINITY_DN131317_c0_g1_i1	426	503	417	353	365	527	650	847.489	597
TRINITY_DN131318_c1_g3_i1	61	75	84	47	52	66	80	151	81
TRINITY_DN131320_c0_g1_i2	228	448	222	187	236	233	409	600	361
TRINITY_DN131322_c0_g1_i1	55	91	38	48	89	113	88	213	120
TRINITY_DN131323_c0_g1_i1	555	983	442	454	613	791	736	1187	948
TRINITY_DN131325_c0_g1_i1	198	222	198	175	236	267	231	373	357
TRINITY_DN131325_c0_g2_i4	24	41	19	24	39	18	47	115	23
TRINITY_DN131327_c3_g2_i5	281	646	357	208	418	416	572	880	478
TRINITY_DN131327_c3_g5_i1	1371	2209	1175	1202	1603	1424	1702	2503	1683
TRINITY_DN131328_c0_g1_i1	129	205	136	118	179	235	835	357	973
TRINITY_DN131332_c3_g1_i1	64	84	39	33	34	73	158	369	68
TRINITY_DN131333_c1_g1_i2	87	126	70	26	109	92	40	71	56
TRINITY_DN131336_c0_g1_i1	34	78	43	76	94	122	109	166	85
TRINITY_DN131338_c2_g1_i2	154	216	147	90	79	109	139	282	165
TRINITY_DN131339_c1_g10_i11	885	1312	916	604	743	831	657	1210	788
TRINITY_DN131339_c2_g1_i1	37	40	32	24	32	41	27	58	65
TRINITY_DN131344_c3_g9_i7	155	207	170	96	136	171	173	377	222
TRINITY_DN131353_c0_g1_i1	17	22	23	14	12	17	45	151	25
TRINITY_DN131355_c0_g2_i1	917.514	1846.46	1188.84	855	683.83	1251.66	1252	2043.89	1504
TRINITY_DN131356_c5_g1_i1	576	856	535	445	606	517	841	1391	682
TRINITY_DN131356_c6_g1_i1	197	275	159	236	249	151	515	1278	257
TRINITY_DN131356_c7_g1_i9	305	587	274	208	284	270	360	568	336
TRINITY_DN131358_c1_g3_i1	263	388	259.55	213	257	228.856	357.888	536	344.793
TRINITY_DN131359_c6_g1_i1	889	1394	912	618	696	862	825	1253	865
TRINITY_DN131360_c5_g1_i1	12	30	30	15	18	16	49	118	22
TRINITY_DN131361_c6_g2_i5	75	197	124	66	101	68	76	149	137
TRINITY_DN131361_c6_g3_i3	465	668.755	410	377	487.571	511	468	777.778	599.768
TRINITY_DN131362_c1_g1_i3	963	1301.42	752.152	698	868.741	956	882.143	1466	1127
TRINITY_DN131362_c1_g9_i1	558	964	540	480	556	672	583	879	768
TRINITY_DN131363_c0_g1_i2	354.559	640.622	427.686	261.131	220.489	252.204	293.738	420.733	293.62
TRINITY_DN131364_c4_g5_i3	118.705	254.772	132.823	86.5405	160.616	148.745	293.992	465.6	193.736
TRINITY_DN131365_c7_g2_i1	1116.98	1802.98	1232.99	851.988	1142.98	1207	1234	2042.84	1520.97
TRINITY_DN131369_c1_g1_i1	65	121	62	35	54	120	100	251	95
TRINITY_DN131370_c0_g1_i1	19	38	28	18	15	19	27	37	28
TRINITY_DN131376_c7_g3_i1	110	107	76	88	81	61	128	296	125
TRINITY_DN131377_c1_g1_i2	11	16	7	8	8	3	8	39	6
TRINITY_DN131379_c2_g4_i6	20.0487	62.2745	15.0267	13.0435	66.5177	37.2585	86.4766	96.5259	51.3563
TRINITY_DN131380_c5_g1_i2	59.5853	152.283	77.0168	44	57.1002	66.6348	92.8922	122.429	96.015
TRINITY_DN131382_c4_g2_i1	31	67	68	44	48	60	129	222	160
TRINITY_DN131386_c0_g4_i5	154	184	82	147	153	153	171	360	188
TRINITY_DN131387_c0_g1_i2	372	702	466	364	328	338	469	629	409
TRINITY_DN131388_c4_g3_i2	875	1715	951	766	1097	1151	1347	2151	1644
TRINITY_DN131390_c4_g1_i1	62	146	80	40	77	40	61	82	79
TRINITY_DN131390_c4_g2_i1	1958	2983	2626	1441	1445	1361	2103	3114	2319
TRINITY_DN131391_c0_g1_i3	325	487	315	224	217	309	361	514	380
TRINITY_DN131392_c0_g1_i2	102.973	193.772	96.9915	88.0624	101.283	72.1349	141.085	181.029	87.8305
TRINITY_DN131392_c1_g1_i1	93	148	111	107	80	121	211	381	141
TRINITY_DN131393_c0_g3_i2	45	143	49	44	80	131	77	224	218
TRINITY_DN131397_c0_g2_i1	337	645	422	265	109	157	166	219	160
TRINITY_DN131400_c1_g1_i1	277	775	319	280	369	182	188	252	313
TRINITY_DN131401_c5_g1_i3	491	566	326	298	363	380	451	674	470
TRINITY_DN131402_c3_g2_i1	49	119	84	36	49	73	127	207	82
TRINITY_DN131403_c1_g1_i1	58	105	94	28	56	96	117	190	152
TRINITY_DN131403_c3_g1_i1	10	6	7	8	7	7	28	45	7
TRINITY_DN131405_c4_g1_i2	240	464	277	182	283	243	230	341	277
TRINITY_DN131412_c2_g2_i3	60	85	47	69	77	73	83	125	96
TRINITY_DN131412_c4_g1_i4	348	482	301	278	436	298	403	633	670
TRINITY_DN131414_c0_g1_i1	156	469	140	194	119	141	215	330	200
TRINITY_DN131415_c2_g1_i2	174.811	225.655	161.602	117.617	179.479	207.014	158.319	218.352	255.751
TRINITY_DN131419_c0_g1_i1	222	406	262	194	274	385	369	586	362
TRINITY_DN131420_c1_g1_i3	145	264	132	114	138	109	150	207	172
TRINITY_DN131420_c1_g2_i3	134	226	151	104	63	115	209	415	273
TRINITY_DN131421_c0_g1_i4	29	42	24	24	42	34	89	157	51
TRINITY_DN131425_c1_g3_i3	7969	14026	9255	6785	7888	8718	9106	15575	11076
TRINITY_DN131425_c2_g4_i1	40	140	83	66	67	71	79	196	58
TRINITY_DN131427_c0_g1_i9	3064	4804	3039	2345	2827	3124	3403	5652	3962
TRINITY_DN131429_c1_g2_i6	1172	1462	1217	827	1132	1095	1769	2891	1502
TRINITY_DN131434_c0_g1_i1	70	146	69	63	77	106	146	184	119
TRINITY_DN131438_c2_g10_i3	500	609	472	327	358	532	867	1267	1020
TRINITY_DN131438_c3_g2_i2	103	168	91	104	123	73	165	208	105
TRINITY_DN131440_c0_g3_i1	70	78	51	47	57	87	145	216	65
TRINITY_DN131441_c4_g1_i1	18.2136	18.1462	10.1393	7.02943	12.0124	10.0652	82.3927	100.222	22.101
TRINITY_DN131443_c0_g2_i3	995.129	1468.95	932.367	849.186	1039.78	877.265	1103.65	1604.25	1056.56
TRINITY_DN131445_c1_g7_i7	1017	1364	1091	572	651	774	1358	2054	953
TRINITY_DN131448_c4_g4_i6	118	350	251	163	166	203	237	482	261
TRINITY_DN131449_c0_g1_i1	8	15	18	5	13	15	15	36.1207	21
TRINITY_DN131450_c1_g5_i5	4	8	6	4	6	4	2	13	10
TRINITY_DN131451_c1_g1_i1	86	192	118	69	94	100	91	156	119
TRINITY_DN131451_c3_g1_i4	1439	2392	1201	1196	1855	1456	1723	1865	1849
TRINITY_DN131456_c0_g2_i1	364.074	552.537	277.284	286.156	529.13	322.77	370.87	554.692	408.035
TRINITY_DN131460_c2_g7_i3	90	200	71	64.0585	48	76	48	154	106
TRINITY_DN131460_c2_g9_i2	895	1440	1037	716.941	933	917	1029	1617	1117
TRINITY_DN131462_c0_g2_i1	423	630	525	310	329	544	405	713	542
TRINITY_DN131463_c0_g1_i2	397	628	359	290	347	278	528	523	381
TRINITY_DN131464_c4_g1_i2	202	302	206	217	252	377	327	407	319
TRINITY_DN131465_c3_g1_i3	115	183	61	104	194	116	465	834	189
TRINITY_DN131466_c7_g1_i2	71	112	95	75	48	108	210	352	175
TRINITY_DN131466_c7_g2_i1	1103	1693	955	998	1145	831	1047	2468	993
TRINITY_DN131469_c12_g1_i1	408	677	342	270	392	474	697	1030	562
TRINITY_DN131471_c2_g2_i1	88	91	57	71	92	95	127	241	103
TRINITY_DN131472_c0_g1_i1	157	252	108	59	115	206	280	409	227
TRINITY_DN131478_c3_g1_i1	90	186	111	70	27	28	84	158	81
TRINITY_DN131479_c0_g3_i1	84	115	53	49	84	53	110	142	95
TRINITY_DN131480_c4_g1_i1	383	606	306	339	446	392	470	697	468
TRINITY_DN131482_c0_g2_i5	7643.89	10143.5	6397.65	5675.92	8396.33	8139.51	8588.58	11052.6	10382.3
TRINITY_DN131482_c1_g2_i1	301	667	359	225	250	319	317	480	471
TRINITY_DN131483_c2_g1_i1	52	331	157	35	553	293	383	282	142
TRINITY_DN131485_c0_g1_i3	104	150	16	63	90	27	46	53	34
TRINITY_DN131487_c8_g2_i1	1288	1727	1101	878	1263	1195	966	1702	1401
TRINITY_DN131487_c9_g3_i1	158	309	123	147	144	239	361	475	371
TRINITY_DN131490_c2_g3_i1	867	1418	850	747	829	874	1027	1605	1098
TRINITY_DN131490_c2_g4_i1	536	950	584	455	701	693	496	1062	908
TRINITY_DN131491_c0_g1_i5	43	108	31	10	115	71	43	61	59
TRINITY_DN131492_c6_g1_i2	774	1748	744	434	260	555	445	565	433
TRINITY_DN131493_c4_g2_i1	173	288	248	120	185	195	199	278	352
TRINITY_DN131494_c0_g1_i4	848	466	401	495	189	782	866	1738	647
TRINITY_DN131496_c5_g1_i2	1438	2427	2423	2498	1586	1868	1620	3169	2207
TRINITY_DN131500_c0_g1_i1	510	793	475	395	408	417	456	722	590
TRINITY_DN131502_c3_g1_i1	29	45	32	28	37	53	135	169	58
TRINITY_DN131502_c3_g4_i1	642	1461	571	618	714	884	583	790	1041
TRINITY_DN131503_c0_g1_i4	333	581	393	279	364	327	391	624	454
TRINITY_DN131503_c1_g3_i4	55	90	67	69	189	258	169	269	166
TRINITY_DN131504_c1_g1_i2	35	42	39	23	47	28	18	48	35
TRINITY_DN131504_c1_g3_i1	2	2	0	0	1	2	23	48	3
TRINITY_DN131508_c1_g11_i1	166	343	305	123	138	378	526	780	528
TRINITY_DN131510_c8_g4_i2	537	388	295	257	461	386	615	791	659
TRINITY_DN131510_c9_g1_i1	391	223	404	87	388	485	431	1117	614
TRINITY_DN131513_c2_g3_i1	142	374	165	153	253	152	374	703	369
TRINITY_DN131514_c1_g2_i3	862	1773	1246	1021	1369	1792	2603	5272	2895
TRINITY_DN131516_c0_g1_i2	275	555	373	196	183	187	243	303	287
TRINITY_DN131519_c2_g2_i1	10	26	39	8	15	41	42	71	47
TRINITY_DN131519_c3_g2_i3	12	17	27	11	5	7	4	13	8
TRINITY_DN131520_c3_g3_i24	303	443	257	242	385	259	446	846	316
TRINITY_DN131527_c0_g3_i3	98	96	68	57	96	67	83	162	79
TRINITY_DN131531_c0_g1_i4	262.321	533.64	327.662	206.853	524.721	456.893	608.863	851.264	506.457
TRINITY_DN131534_c0_g1_i1	7.53322	34.8123	28.413	12.7323	14.7179	25.7088	32.5641	117.938	22.86
TRINITY_DN131535_c2_g1_i1	108.26	120.698	79.0802	56.0995	105.839	298.749	183.624	435.315	171.435
TRINITY_DN131537_c2_g1_i1	2828	4793	2931	2168	2136	1997	2775	3671	2671
TRINITY_DN131537_c8_g1_i8	431	727	398	280	661	603	874	1589	755
TRINITY_DN131539_c6_g1_i1	326	713	248	308	389	468	669	1027	585
TRINITY_DN131546_c2_g1_i2	4325	7163	4582	3908	5522.91	4334	5827	6798	5938.95
TRINITY_DN131549_c4_g4_i2	546	880	653	489	457	448	655	988	607
TRINITY_DN131550_c3_g1_i3	43	52	45	21	50	60	94	226	57
TRINITY_DN131552_c3_g1_i1	152	231	155	85	114	202	218	221	175
TRINITY_DN131556_c0_g2_i4	271	423	237	204	360	246	263	443	341
TRINITY_DN131557_c0_g2_i2	118	181	33	33	30	42	68	82	63
TRINITY_DN131559_c1_g5_i6	2223	3610	1481	1983	2883	2030	1757	2536	2098
TRINITY_DN131562_c0_g1_i2	36	87	61	33	68	49	31	58	31
TRINITY_DN131565_c0_g2_i1	6	22.2237	5.43327	5.23956	2.30149	3.28323	16	35.3081	61.7891
TRINITY_DN131580_c3_g2_i1	641	1128	633	435	683	566	474	665	662
TRINITY_DN131582_c0_g3_i1	244	489	215	201	309	318	506	800	420
TRINITY_DN131583_c4_g2_i3	28713	39679	25517	20636	26322	26700	26632	37752	34899
TRINITY_DN131584_c0_g2_i3	119.362	301	106	72.3088	137.141	112	193.352	450.896	196.764
TRINITY_DN131585_c4_g1_i5	6393	9289	5920	4793	5282	5319	5936	8221	6682
TRINITY_DN131586_c9_g3_i1	603.709	981.408	592.7	432.59	479.11	546.093	656.041	985.76	674.867
TRINITY_DN131588_c1_g6_i6	37	39	10	13	27	16	49	71	24
TRINITY_DN131589_c2_g1_i1	339.558	570.182	266.548	352.568	282.277	320.358	418.728	542.165	369.667
TRINITY_DN131589_c6_g1_i1	1041	1387	1006	740	856	1045	802	1264	1077
TRINITY_DN131589_c8_g3_i1	14	35	19	8	20	27	196	337	27
TRINITY_DN131591_c3_g2_i1	379	492	386	262	265	449	480	729	497
TRINITY_DN131591_c4_g1_i4	590	399	453	273	56	165	155	336	209
TRINITY_DN131593_c0_g1_i2	224	422	203	297	379	265	400	478	460
TRINITY_DN131594_c0_g1_i3	1512	2283	1701	1232	1236	1317	1624	2338	1786
TRINITY_DN131595_c1_g3_i5	1412	2218	1465	1089	1249	1305	1233	2075	1644
TRINITY_DN131596_c0_g6_i1	2327	4087	3047	2111	1676	1802	1833	2620	2251
TRINITY_DN131596_c0_g9_i1	31	50	20	30	41	26	26	48	25
TRINITY_DN131598_c1_g1_i1	371	514	466	264	255	341	456	958	515
TRINITY_DN131599_c0_g1_i1	7	9	4	10	5	5	4	6	4
TRINITY_DN131600_c4_g1_i1	743.415	1221.38	778.419	574.313	729.65	782.424	885.745	1623.44	881.981
TRINITY_DN131600_c6_g13_i2	27	58	19	26	23	11	38	78	36
TRINITY_DN131600_c6_g9_i1	163	270	161	106	189	128	177	253	191
TRINITY_DN131601_c5_g1_i1	133	83	63	49	37	49	63	91	72
TRINITY_DN131603_c2_g2_i1	9	21	10	11	11	12	18	31	23
TRINITY_DN131605_c2_g1_i2	556	1566	616	630	484	472	624	884	494
TRINITY_DN131605_c2_g3_i3	347	432	389	266	256	279	328	576	507
TRINITY_DN131609_c6_g1_i3	468	771	431	406	334	398	467	581	498
TRINITY_DN131609_c7_g1_i2	774	991	713	455	560	697	1498	1899	1274
TRINITY_DN131610_c1_g1_i2	154	145	52	134	99	120	116	220	155
TRINITY_DN131611_c1_g1_i1	7	14	11	5	12	7	59	130	11
TRINITY_DN131617_c1_g1_i1	252	378	111	130	258	358	487	558	390
TRINITY_DN131621_c5_g2_i1	1489	2201	1245	1118	1592	1376	1534	2542	1660
TRINITY_DN131622_c1_g6_i1	550	827	606	418	618	529	457	1080	504
TRINITY_DN131624_c0_g1_i4	80	137	63	96	100	77	69	155	71
TRINITY_DN131627_c0_g1_i1	242.028	455.994	238.387	193.077	246.084	258.639	285.009	380.835	371.635
TRINITY_DN131629_c3_g1_i3	420	881	558	276	256	532	350	567	494
TRINITY_DN131630_c1_g2_i1	15	33	32	19	27	22	446	979	33
TRINITY_DN131631_c5_g3_i1	112	130	78	79	69	78	82	113	105
TRINITY_DN131632_c1_g1_i1	558	852	414	348	336	493	383	656	639
TRINITY_DN131632_c1_g3_i2	102	104	84	76	81	75	85	200	138
TRINITY_DN131634_c0_g1_i1	2504	5038	2057	2667	4086	2926	3700	4764	4954
TRINITY_DN131641_c0_g3_i2	233	444	223	180	232	147	310	419	355
TRINITY_DN131642_c0_g1_i1	28	43.0088	14.0039	11.0042	16.0113	14.0169	19.0053	56.0276	15.0085
TRINITY_DN131650_c0_g2_i1	1226	1483	1396	843	578	705	825	1208	694
TRINITY_DN131652_c0_g3_i11	557	641	571	381	412	687	694	1040	700
TRINITY_DN131656_c3_g1_i2	186	259	137	121	143	167	471	785	248
TRINITY_DN131657_c0_g1_i4	7	18	13	6	21	15	53	141	20
TRINITY_DN131660_c1_g2_i3	58	95	28	38	148	162	158	304	201
TRINITY_DN131661_c1_g1_i1	887.778	1231.88	1149.01	654.479	898.181	948.394	1945.04	3330.75	1455.99
TRINITY_DN131663_c0_g1_i2	143	122	115	125	97	99	106	188	144
TRINITY_DN131666_c1_g1_i1	132	151	131	96	290	237	329	553	257
TRINITY_DN131669_c4_g1_i1	885	1353	755	637	866	909	1026	1735	1160
TRINITY_DN131672_c2_g8_i4	28.099	48.0978	26.0921	4.10092	6.09327	8	26	51.329	7.10697
TRINITY_DN131673_c1_g2_i1	2291	1860	1820	1319	1240	1935	2484	3791	3401
TRINITY_DN131673_c2_g5_i2	278	285	166	237	110	237	120	178	139
TRINITY_DN131676_c1_g1_i3	259.395	447.683	235.132	205.131	275.269	250.19	322.242	500.161	325.155
TRINITY_DN131677_c5_g4_i3	351	629	326	321	652	425	629	1502	886
TRINITY_DN131678_c0_g4_i1	131.378	165.084	104.304	120.632	218.567	126.72	157.404	275.502	126.736
TRINITY_DN131683_c0_g1_i1	104	156	119	64	129	159	203	500	197
TRINITY_DN131684_c1_g1_i2	111	154	99	84	66	84	108	170	92
TRINITY_DN131685_c1_g2_i2	401	600	443	363	325	354	383	670	489
TRINITY_DN131685_c2_g1_i1	60	68	60	38	115	93	95	140	101
TRINITY_DN131685_c4_g1_i1	171	391	165	180	201	143	228	288	223
TRINITY_DN131685_c4_g2_i1	34	78	68	44	73	56	109	373	58
TRINITY_DN131690_c0_g1_i2	0	2	1	0	1	1	0	4	1
TRINITY_DN131693_c0_g1_i1	883	1660	1304	796	846	1120	964	1955	1631
TRINITY_DN131695_c1_g1_i1	6553.89	13441.9	8607.96	6403.95	7921.97	8267.93	13976.9	19054.7	12397
TRINITY_DN131696_c6_g2_i2	173	362	232	140	144	220	354	622	307
TRINITY_DN131697_c5_g2_i1	338.653	475.682	297.326	194	302	417	500.432	1035.83	440
TRINITY_DN131699_c1_g1_i1	461.819	453.926	343.983	370.08	429.019	449.139	416.02	738.02	405.669
TRINITY_DN131699_c2_g1_i1	1086.05	1871.88	1021.5	867.811	1261.68	1210.8	1417.62	2188.54	1573.05
TRINITY_DN131699_c3_g1_i1	1039	879	692	557	649	1205	1223	2387	1540
TRINITY_DN131700_c2_g2_i1	190	358	180	119	172	238	304	169	163
TRINITY_DN131702_c2_g3_i2	3834	5657	4019	2845	2729	3430	2815	4162	3734
TRINITY_DN131703_c8_g1_i2	51	103	57	35	49	70	90	195	71
TRINITY_DN131704_c5_g1_i6	211	442	307	86	147	397	208	459	318
TRINITY_DN131709_c0_g1_i2	48	82	49	59	85	47	147	138	145
TRINITY_DN131709_c1_g1_i1	118	205	109	56	112	83	221	384	198
TRINITY_DN131710_c5_g3_i6	150	213	168	127	88	223	204	274	200
TRINITY_DN131711_c1_g1_i3	130	235	130	122	162	150	156	292	212
TRINITY_DN131713_c0_g2_i1	10	21	12	6	24	22	19	36	28
TRINITY_DN131715_c2_g1_i2	10	31	12	8	4	4	21	36	12
TRINITY_DN131719_c0_g1_i1	234	155	70	68	48	219	43	311	51
TRINITY_DN131721_c0_g2_i1	56	87	30	48	65	59	59	113	49
TRINITY_DN131721_c1_g2_i2	76	132	85	68	94	68	125	361	99
TRINITY_DN131726_c1_g1_i4	1155	1346	1002	843	1633	1944	1571	3574	2577
TRINITY_DN131732_c0_g1_i4	5	35	11	13	38	10	28	54	10
TRINITY_DN131734_c0_g1_i2	508	652	444	320	374	378	357	463	421
TRINITY_DN131735_c3_g1_i1	187	301	214	112	160	156	254	465	316
TRINITY_DN131735_c4_g1_i11	133	276	137	76	175	181	226	416	243
TRINITY_DN131736_c1_g1_i1	155	226	164	121	159	191	192	312	155
TRINITY_DN131738_c0_g5_i3	29	77	41	27	59	44	53	81	54
TRINITY_DN131740_c2_g1_i3	100	283	95	42	113	166	101.623	208	156
TRINITY_DN131740_c2_g3_i2	65	116	60	41	69	75	61.3774	106	36
TRINITY_DN131742_c0_g1_i1	332	626	232	177	424	384	715	808	616
TRINITY_DN131742_c1_g1_i1	100	287	114	78	226	199	921	1289	226
TRINITY_DN131742_c1_g3_i2	165	324	137	107	171	180	491	756	273
TRINITY_DN131744_c0_g4_i2	1831	537	332	301	119	288	514	290	531
TRINITY_DN131753_c0_g2_i1	736	1051	599	529	872	700	897	1380	876
TRINITY_DN131753_c0_g4_i1	310	465	264	173	218	316	427	628	545
TRINITY_DN131754_c2_g2_i2	162	242	143	158	112	138	140	159	177
TRINITY_DN131755_c7_g1_i1	156.68	271.886	111.662	102.583	156.258	160.546	215.906	293.462	209.48
TRINITY_DN131756_c1_g1_i2	22	43	33	19	22	38	85	142	53
TRINITY_DN131756_c6_g2_i1	29	66	40	21	44	56	113	249	45
TRINITY_DN131757_c0_g1_i8	137.153	113.249	98.3152	91.3753	92.0566	151.554	147.965	286.706	210.83
TRINITY_DN131763_c0_g1_i1	86	185	95	78	136	155	195	286	175
TRINITY_DN131764_c0_g1_i1	78	237	339	96	108	293	279	736	426
TRINITY_DN131764_c8_g2_i2	4.09483	3.08069	1	2	13	5	31	17	4.02318
TRINITY_DN131766_c10_g2_i1	8268	11904	8233	6479	3798	4774	4876	6412	4754
TRINITY_DN131766_c11_g2_i5	273	413	269	180	265	319	330	560	384
TRINITY_DN131766_c7_g1_i1	69	73	45	46	74	64	130	288	90
TRINITY_DN131773_c3_g1_i3	366	810	292	367	538	411	684	900	394
TRINITY_DN131777_c4_g4_i2	678	1005	756	463	489	446	483	591	460.174
TRINITY_DN131779_c3_g2_i1	21	24	19	22	40	21	157	342	27
TRINITY_DN131780_c5_g2_i5	3482	4501	3133	2418	3438	3696	2960	5823	3871
TRINITY_DN131782_c0_g1_i3	154	176	69	92	85	132	87	159	134
TRINITY_DN131785_c0_g1_i9	691	594	514	330	456	748	646	886	801
TRINITY_DN131787_c2_g1_i1	59	115	70.298	57.0963	84.2225	70	83.2586	116.109	105
TRINITY_DN131790_c1_g2_i3	273	462	288	197	203	202	285	351	250
TRINITY_DN131792_c1_g4_i4	354	685.974	392.991	341.973	453.945	520.981	534.955	788	591.981
TRINITY_DN131794_c1_g1_i1	173	374	227	133	158	225	272	432	210
TRINITY_DN131795_c0_g1_i1	266	130	159	113	197	104	337	588	296
TRINITY_DN131796_c1_g1_i1	63	110	80	35	83	71	102	119	83
TRINITY_DN131801_c4_g3_i2	706	1215	759	597	523	610	894	1214	903
TRINITY_DN131801_c4_g4_i2	199	441	221	141	268	260	234	367	240
TRINITY_DN131803_c1_g1_i1	1521.93	2315.92	1604.96	1171.96	1108.92	1422.93	1293.96	1818.86	1640.89
TRINITY_DN131806_c3_g2_i1	169	225	176	128	153	132	144	230	135
TRINITY_DN131808_c0_g4_i3	1256	2405	1184	1293	1700	1518	1659	2569	1604
TRINITY_DN131809_c9_g1_i2	149	288	183	125	255	215	230	318	295
TRINITY_DN131812_c1_g1_i2	255	409	303	250	327	311	306	515	382
TRINITY_DN131814_c3_g1_i4	480	825	576	396	681	638	770	1269	733
TRINITY_DN131814_c4_g1_i4	1068	1494	1139	717	829	1168	1391	2432	1563
TRINITY_DN131815_c3_g1_i2	284	477	277	142	212	310	410	657	320
TRINITY_DN131818_c5_g11_i1	2138	4370	2310	2126	2555	2821	2061	3579	2796
TRINITY_DN131819_c1_g4_i2	71	98	78	51	45	83	103	128	76
TRINITY_DN131821_c0_g3_i4	685	1097	588	535	944	848	1123	1596	1078
TRINITY_DN131823_c4_g5_i1	151	338	148	109	192	186	172	272	263
TRINITY_DN131826_c4_g2_i1	24	42	36	11	26	12	23	63	18
TRINITY_DN131827_c1_g1_i2	8	6	2	7	13	16	25	78	10
TRINITY_DN131828_c1_g2_i3	430	1837	747	449	3709	1486	3591	2764	1246
TRINITY_DN131829_c1_g2_i1	377	512	244	381	617	329	382	799	369
TRINITY_DN131832_c0_g1_i2	212	442	209	177	211	368	459	626	445
TRINITY_DN131833_c2_g1_i5	46	81	62	16	46	71	53	107	54
