G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN131289_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128999_c1_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN121726_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN67995_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131392_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123299_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN116754_c0_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN104751_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN119047_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132525_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN135310_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN118922_c2_g1_i8			
G46	F-bias	46_F-bias		TRINITY_DN124459_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128686_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126692_c6_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN124832_c11_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN116854_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN130112_c8_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN125877_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN111014_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130053_c1_g1_i6			
G46	F-bias	46_F-bias		TRINITY_DN132350_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134234_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN133159_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132278_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127988_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN84774_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117619_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132762_c3_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN118258_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN120707_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN119778_c1_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN119521_c1_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN121197_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128751_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN118194_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN122213_c2_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN124474_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN128579_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN127028_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126639_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122242_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130024_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN122985_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN132606_c3_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN135378_c2_g13_i2			
G46	F-bias	46_F-bias		TRINITY_DN135615_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130090_c8_g4_i5			
G46	F-bias	46_F-bias		TRINITY_DN134091_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127522_c1_g6_i2			
G46	F-bias	46_F-bias		TRINITY_DN113022_c0_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN127335_c2_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN132392_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134829_c5_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128880_c4_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127209_c2_g4_i3			
G46	F-bias	46_F-bias		TRINITY_DN125723_c1_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN134259_c10_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN131080_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123899_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130596_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN127611_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN133851_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134024_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122083_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN132334_c4_g6_i1			
G46	F-bias	46_F-bias		TRINITY_DN91963_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123133_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125794_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN119780_c1_g3_i5			
G46	F-bias	46_F-bias		TRINITY_DN122501_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123664_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134581_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126222_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127009_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN123516_c0_g3_i4			
G46	F-bias	46_F-bias		TRINITY_DN124241_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN123521_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127844_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126117_c0_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN128652_c2_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127214_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN135012_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132145_c0_g3_i20			
G46	F-bias	46_F-bias		TRINITY_DN127024_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN134864_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133338_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN114162_c0_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN126667_c5_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132544_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN136615_c4_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN133531_c8_g13_i6			
G46	F-bias	46_F-bias		TRINITY_DN133032_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122851_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120623_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126945_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125062_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123204_c5_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN114868_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN108436_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN99652_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN123612_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120763_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123201_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN118968_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129860_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN120236_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN103549_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123597_c3_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN122130_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN115075_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131905_c3_g3_i7			
G46	F-bias	46_F-bias		TRINITY_DN129503_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN129929_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122654_c5_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN129765_c1_g6_i4			
G46	F-bias	46_F-bias		TRINITY_DN134088_c4_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN123691_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN120911_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128450_c0_g1_i7			
G46	F-bias	46_F-bias		TRINITY_DN125454_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN119088_c0_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN124765_c5_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN115152_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN125805_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN133490_c0_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN118755_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129480_c0_g2_i9			
G46	F-bias	46_F-bias		TRINITY_DN117785_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN124017_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN121033_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134807_c6_g7_i1			
G46	F-bias	46_F-bias		TRINITY_DN129638_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN130866_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN136381_c0_g3_i4			
G46	F-bias	46_F-bias		TRINITY_DN133747_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133919_c5_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN126047_c5_g5_i7			
G46	F-bias	46_F-bias		TRINITY_DN123189_c2_g7_i4			
G46	F-bias	46_F-bias		TRINITY_DN130562_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN124306_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN100260_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131493_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN135626_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130310_c4_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN107696_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN127422_c1_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN124427_c8_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131263_c0_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN133938_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126629_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126721_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN67392_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN129197_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN133104_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN92573_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130221_c2_g6_i3			
G46	F-bias	46_F-bias		TRINITY_DN126321_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122731_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN111590_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130514_c4_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN128061_c1_g3_i7			
G46	F-bias	46_F-bias		TRINITY_DN123632_c2_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN123263_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN114850_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122727_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123770_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN134690_c6_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN130527_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125833_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120130_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN114052_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120777_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123601_c1_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN119158_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129273_c5_g6_i1			
G46	F-bias	46_F-bias		TRINITY_DN135130_c8_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN125784_c0_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN130296_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN131823_c4_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN128429_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130232_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132127_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN110132_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN136609_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN135542_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN117920_c0_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN132212_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128790_c6_g6_i5			
G46	F-bias	46_F-bias		TRINITY_DN119760_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN129140_c0_g5_i6			
G46	F-bias	46_F-bias		TRINITY_DN120030_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132077_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN130185_c2_g4_i3			
G46	F-bias	46_F-bias		TRINITY_DN133164_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134768_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN207462_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134056_c4_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN130143_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122676_c4_g8_i4			
G46	F-bias	46_F-bias		TRINITY_DN97677_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126290_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN116368_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126899_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN116934_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN106065_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN124873_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN120969_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125066_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN116737_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN119732_c0_g1_i7			
G46	F-bias	46_F-bias		TRINITY_DN124809_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN129027_c1_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN131193_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN123442_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN116971_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131362_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN123636_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN125332_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN134636_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN133437_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN128390_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124331_c1_g6_i5			
G46	F-bias	46_F-bias		TRINITY_DN115583_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120368_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130108_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN114836_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122590_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132113_c7_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124091_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN112529_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120459_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN133933_c5_g7_i2			
G46	F-bias	46_F-bias		TRINITY_DN132671_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN122587_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN127867_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN132334_c4_g8_i2			
G46	F-bias	46_F-bias		TRINITY_DN133299_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN133566_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117189_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134871_c2_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN129344_c3_g4_i22			
G46	F-bias	46_F-bias		TRINITY_DN119603_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN129315_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN123545_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN135224_c9_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134728_c0_g1_i6			
G46	F-bias	46_F-bias		TRINITY_DN105560_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123320_c0_g3_i7			
G46	F-bias	46_F-bias		TRINITY_DN128626_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN91682_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122615_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134010_c12_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN128224_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128101_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134037_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127771_c1_g4_i4			
G46	F-bias	46_F-bias		TRINITY_DN120102_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122347_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122199_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN134546_c3_g7_i2			
G46	F-bias	46_F-bias		TRINITY_DN132754_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131945_c1_g5_i4			
G46	F-bias	46_F-bias		TRINITY_DN116647_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN133421_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN126834_c0_g2_i6			
G46	F-bias	46_F-bias		TRINITY_DN132611_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN109454_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN118088_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133949_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122355_c6_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN129141_c5_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN133351_c7_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN122144_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132825_c3_g1_i6			
G46	F-bias	46_F-bias		TRINITY_DN127008_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131440_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN126921_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125134_c9_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN86263_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133129_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN121564_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127749_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122099_c0_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN133356_c6_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN122994_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127810_c3_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN121480_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN135357_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134990_c3_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN128442_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN129343_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131896_c2_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN131766_c10_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120415_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133392_c2_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN133449_c1_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN131042_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN120925_c0_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN130730_c9_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN128135_c2_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN131534_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127991_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126701_c6_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN86402_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133533_c1_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN113753_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN116359_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122308_c0_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN132524_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN124183_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN112096_c1_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN114976_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133380_c1_g8_i4			
G46	F-bias	46_F-bias		TRINITY_DN124588_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120464_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132628_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN136585_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127842_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN123193_c0_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN117573_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN107308_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129596_c3_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN125104_c0_g8_i5			
G46	F-bias	46_F-bias		TRINITY_DN109667_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN109101_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN135293_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134066_c0_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN130347_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN18217_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128664_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN131292_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN133113_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN124959_c2_g4_i7			
G46	F-bias	46_F-bias		TRINITY_DN133133_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN133886_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN117210_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134976_c6_g9_i1			
G46	F-bias	46_F-bias		TRINITY_DN128829_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128761_c2_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN119480_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128428_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN134620_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN131986_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127287_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN111752_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132980_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN131376_c7_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN132258_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129431_c3_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN130597_c4_g6_i7			
G46	F-bias	46_F-bias		TRINITY_DN134425_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN132098_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN119509_c1_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN125072_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134775_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN127890_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123115_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN121372_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN128650_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN117117_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125476_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN128018_c0_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN131359_c6_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN107530_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128032_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126723_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126278_c3_g10_i1			
G46	F-bias	46_F-bias		TRINITY_DN124420_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN107774_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN134462_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN123707_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN125092_c6_g5_i2			
G46	F-bias	46_F-bias		TRINITY_DN129787_c7_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN116953_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122124_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128790_c6_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN113789_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129951_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126619_c1_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN112081_c0_g3_i7			
G46	F-bias	46_F-bias		TRINITY_DN124856_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128703_c7_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN135222_c1_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN119580_c0_g1_i7			
G46	F-bias	46_F-bias		TRINITY_DN127570_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128320_c1_g2_i2			
