gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN132830_c6_g1_i1	NA	NA	-0.540833072	0.42025866	Ovary_mean	unbias	RBH_pair_8826.fa.best.phy	TRINITY_DN132830_c6_g1_i1	0.0716	0.1411	1.9707
TRINITY_DN132830_c9_g3_i5	impa1	Chr06	-3.044162416	0.597857718	Ovary_mean	female	RBH_pair_8827.fa.best.phy	TRINITY_DN132830_c9_g3_i5	0.0802	0.1433	1.7879
TRINITY_DN132832_c1_g1_i15	NA	NA	0.370548799	0.525007452	Brain_mean	unbias	RBH_pair_8828.fa.best.phy	TRINITY_DN132832_c1_g1_i15	0.0597	0.084	1.4062
TRINITY_DN132832_c1_g5_i6	LOC549932	Chr09	-1.147024923	0.198370314	G23_mean	female	RBH_pair_8829.fa.best.phy	TRINITY_DN132832_c1_g5_i6	0.0349	0.0379	1.0871
TRINITY_DN132837_c1_g2_i2	NA	NA	-2.07509962	0.596525681	Ovary_mean	female	RBH_pair_8832.fa.best.phy	TRINITY_DN132837_c1_g2_i2	0.0345	0.0653	1.8956
TRINITY_DN132837_c1_g8_i1	coch-like	Chr08	0.572985059	0.430274083	G43_F_mean	unbias	RBH_pair_8833.fa.best.phy	TRINITY_DN132837_c1_g8_i1	0.0509	0.0729	1.4302
TRINITY_DN132842_c1_g1_i1	NA	NA	-1.80521238	0.641967055	Ovary_mean	female	RBH_pair_8835.fa.best.phy	TRINITY_DN132842_c1_g1_i1	0.0729	0.1003	1.3765
TRINITY_DN132848_c0_g1_i1	asb6	Chr08	0.507861421	0.921136774	Brain_mean	unbias	RBH_pair_8837.fa.best.phy	TRINITY_DN132848_c0_g1_i1	0.0404	0.0514	1.272
TRINITY_DN132851_c3_g3_i1	akap17a	Chr02	-1.629399538	0.481314448	Ovary_mean	female	RBH_pair_8839.fa.best.phy	TRINITY_DN132851_c3_g3_i1	0.1234	0.2356	1.9096
TRINITY_DN132851_c3_g4_i1	kptn	Chr08	0.010503926	0.392341953	Brain_mean	unbias	RBH_pair_8840.fa.best.phy	TRINITY_DN132851_c3_g4_i1	0.1387	0.1955	1.409
TRINITY_DN132854_c0_g2_i2	flvcr1	Chr05	-2.235064159	0.634512426	Ovary_mean	female	RBH_pair_8842.fa.best.phy	TRINITY_DN132854_c0_g2_i2	0.094	0.0656	0.6977
TRINITY_DN132859_c11_g2_i2	NA	NA	-0.332221323	0.260597096	Testis_mean	unbias	RBH_pair_8843.fa.best.phy	TRINITY_DN132859_c11_g2_i2	0.0945	0.1569	1.6592
TRINITY_DN132863_c3_g1_i2	NA	NA	0.55801146	0.359673015	Brain_mean	unbias	RBH_pair_8845.fa.best.phy	TRINITY_DN132863_c3_g1_i2	0.0071	0.0115	1.6317
TRINITY_DN132871_c1_g1_i1	NA	NA	-0.484175819	0.347789158	Ovary_mean	unbias	RBH_pair_8848.fa.best.phy	TRINITY_DN132871_c1_g1_i1	0.0754	0.1229	1.6302
TRINITY_DN132874_c0_g1_i1	NA	NA	-0.286404188	0.200308396	Ovary_mean	unbias	RBH_pair_8851.fa.best.phy	TRINITY_DN132874_c0_g1_i1	0.0083	0.0069	0.8297
TRINITY_DN132876_c2_g4_i1	NA	NA	-1.477907893	0.430884567	Ovary_mean	female	RBH_pair_8852.fa.best.phy	TRINITY_DN132876_c2_g4_i1	0.1836	0.2842	1.548
TRINITY_DN132878_c0_g3_i1	kin	Chr03	-1.528587847	0.443604404	Ovary_mean	female	RBH_pair_8853.fa.best.phy	TRINITY_DN132878_c0_g3_i1	0.064	0.0997	1.5596
TRINITY_DN132879_c5_g7_i1	NA	NA	-0.185504176	0.280991506	G23_mean	unbias	RBH_pair_8854.fa.best.phy	TRINITY_DN132879_c5_g7_i1	0.0659	0.1268	1.9243
TRINITY_DN132882_c6_g1_i1	NA	NA	-1.785370547	0.447148262	Testis_mean	female	RBH_pair_8855.fa.best.phy	TRINITY_DN132882_c6_g1_i1	0.2396	0.3879	1.619
TRINITY_DN132882_c8_g2_i1	NA	NA	-3.065017005	0.594326938	Ovary_mean	female	RBH_pair_8856.fa.best.phy	TRINITY_DN132882_c8_g2_i1	0.0657	0.0842	1.282
TRINITY_DN132884_c3_g6_i1	NA	NA	-0.562670559	0.337814458	G23_mean	unbias	RBH_pair_8857.fa.best.phy	TRINITY_DN132884_c3_g6_i1	0.0265	0.0517	1.9531
TRINITY_DN132887_c1_g1_i2	NA	NA	-0.737131183	0.478219446	Ovary_mean	unbias	RBH_pair_8859.fa.best.phy	TRINITY_DN132887_c1_g1_i2	0.0286	0.0383	1.3396
TRINITY_DN132887_c4_g2_i1	lrrc24	scaffold_6775	-1.850623771	0.272872502	G23_mean	female	RBH_pair_8860.fa.best.phy	TRINITY_DN132887_c4_g2_i1	0.0292	0.0537	1.8381
TRINITY_DN132888_c0_g1_i1	NA	NA	0.419411935	0.379229198	Brain_mean	unbias	RBH_pair_8861.fa.best.phy	TRINITY_DN132888_c0_g1_i1	0.0481	0.0431	0.8952
TRINITY_DN132891_c7_g2_i3	acp2	Chr04	-2.18783975	0.606346968	Ovary_mean	female	RBH_pair_8862.fa.best.phy	TRINITY_DN132891_c7_g2_i3	0.0279	0.0283	1.015
TRINITY_DN132892_c2_g1_i2	glt1d1	Chr01	-0.446383376	0.142284626	Ovary_mean	unbias	RBH_pair_8864.fa.best.phy	TRINITY_DN132892_c2_g1_i2	0.0725	0.1305	1.8013
TRINITY_DN132899_c0_g1_i4	NA	NA	-1.081012782	0.424497902	Ovary_mean	female	RBH_pair_8866.fa.best.phy	TRINITY_DN132899_c0_g1_i4	0.0948	0.1625	1.7144
TRINITY_DN132900_c0_g3_i3	NA	NA	-0.449992578	0.53257161	Brain_mean	unbias	RBH_pair_8867.fa.best.phy	TRINITY_DN132900_c0_g3_i3	0.0335	0.0406	1.2135
TRINITY_DN132905_c2_g2_i1	NA	NA	-1.011088852	0.797018263	Brain_mean	unbias	RBH_pair_8868.fa.best.phy	TRINITY_DN132905_c2_g2_i1	0.0309	0.0383	1.2385
TRINITY_DN132906_c0_g4_i8	NA	NA	0.678184182	0.449989626	Liver_mean	unbias	RBH_pair_8869.fa.best.phy	TRINITY_DN132906_c0_g4_i8	0.0205	0.0324	1.5818
TRINITY_DN132910_c0_g1_i1	NA	NA	-0.386258471	0.291467764	Ovary_mean	unbias	RBH_pair_8871.fa.best.phy	TRINITY_DN132910_c0_g1_i1	0.0683	0.1049	1.5369
TRINITY_DN132912_c0_g1_i1	NA	NA	0.003962332	0.666315804	G23_mean	unbias	RBH_pair_8873.fa.best.phy	TRINITY_DN132912_c0_g1_i1	0.0846	0.0506	0.5983
TRINITY_DN132912_c5_g2_i1	pkr3	Chr05	0.231099554	0.548345751	G23_mean	unbias	RBH_pair_8874.fa.best.phy	TRINITY_DN132912_c5_g2_i1	0.1124	0.0763	0.6789
TRINITY_DN132917_c2_g2_i1	NA	NA	0.915133521	0.57172607	G23_mean	unbias	RBH_pair_8876.fa.best.phy	TRINITY_DN132917_c2_g2_i1	0.126	0.2024	1.6062
TRINITY_DN132917_c4_g2_i4	LOC100145763	Chr05	-0.649463674	0.393039555	Brain_mean	unbias	RBH_pair_8877.fa.best.phy	TRINITY_DN132917_c4_g2_i4	0.0937	0.1218	1.2995
TRINITY_DN132918_c0_g3_i1	NA	NA	0.593203505	0.353114379	G23_mean	unbias	RBH_pair_8878.fa.best.phy	TRINITY_DN132918_c0_g3_i1	0.1592	0.2119	1.3306
TRINITY_DN132922_c3_g2_i1	siah2	Chr05	0.971684267	0.741581779	Brain_mean	unbias	RBH_pair_8879.fa.best.phy	TRINITY_DN132922_c3_g2_i1	0.0421	0.0573	1.3606
TRINITY_DN132934_c0_g1_i2	NA	NA	0.807225252	0.254811573	G43_M_mean	unbias	RBH_pair_8881.fa.best.phy	TRINITY_DN132934_c0_g1_i2	0.0526	0.0758	1.4408
TRINITY_DN132937_c1_g1_i3	NA	NA	-0.064118205	0.760854105	Brain_mean	unbias	RBH_pair_8882.fa.best.phy	TRINITY_DN132937_c1_g1_i3	0.1089	0.1496	1.3735
TRINITY_DN132942_c0_g1_i5	NA	NA	-0.30183111	0.303179938	Testis_mean	unbias	RBH_pair_8884.fa.best.phy	TRINITY_DN132942_c0_g1_i5	0.1217	0.2165	1.7795
TRINITY_DN132943_c0_g5_i8	NA	NA	-0.823053768	0.540616549	Brain_mean	unbias	RBH_pair_8885.fa.best.phy	TRINITY_DN132943_c0_g5_i8	0.0182	0.0197	1.0854
TRINITY_DN132947_c0_g1_i4	NA	NA	-0.622210255	0.42973569	Ovary_mean	unbias	RBH_pair_8886.fa.best.phy	TRINITY_DN132947_c0_g1_i4	0.1366	0.255	1.8669
TRINITY_DN132949_c1_g1_i1	NA	NA	-0.154615653	0.247324278	G23_mean	unbias	RBH_pair_8887.fa.best.phy	TRINITY_DN132949_c1_g1_i1	0.0341	0.0457	1.3397
TRINITY_DN132951_c0_g1_i2	NA	NA	0.017336884	0.379751437	Brain_mean	unbias	RBH_pair_8888.fa.best.phy	TRINITY_DN132951_c0_g1_i2	0.0263	0.0504	1.9115
TRINITY_DN132954_c5_g2_i3	fen1	Chr04	0.335560779	0.344756198	Brain_mean	unbias	RBH_pair_8889.fa.best.phy	TRINITY_DN132954_c5_g2_i3	0.0572	0.0835	1.4615
TRINITY_DN132960_c3_g1_i1	NA	NA	0.725137194	0.254459801	G43_M_mean	unbias	RBH_pair_8893.fa.best.phy	TRINITY_DN132960_c3_g1_i1	0.1112	0.2091	1.881
TRINITY_DN132961_c3_g1_i1	NA	NA	-0.245030099	0.417447569	Brain_mean	unbias	RBH_pair_8895.fa.best.phy	TRINITY_DN132961_c3_g1_i1	0.0572	0.0879	1.5365
TRINITY_DN132963_c1_g4_i2	aldh8a1	Chr05	-0.610514961	0.288702646	Ovary_mean	unbias	RBH_pair_8896.fa.best.phy	TRINITY_DN132963_c1_g4_i2	0.0717	0.1161	1.6197
TRINITY_DN132969_c0_g2_i1	NA	NA	-0.573956352	0.465909748	Ovary_mean	unbias	RBH_pair_8900.fa.best.phy	TRINITY_DN132969_c0_g2_i1	0.0963	0.1058	1.0995
TRINITY_DN132974_c4_g2_i9	NA	NA	-0.127548393	0.43668092	Brain_mean	unbias	RBH_pair_8902.fa.best.phy	TRINITY_DN132974_c4_g2_i9	0.0608	0.0705	1.1597
TRINITY_DN132975_c0_g1_i1	NA	NA	-0.187076501	0.243551463	Testis_mean	unbias	RBH_pair_8903.fa.best.phy	TRINITY_DN132975_c0_g1_i1	0.0547	0.0978	1.79
TRINITY_DN132976_c1_g5_i2	NA	NA	-1.845372044	0.523371066	Ovary_mean	female	RBH_pair_8904.fa.best.phy	TRINITY_DN132976_c1_g5_i2	0.127	0.145	1.1417
TRINITY_DN132976_c4_g2_i4	musk	Chr01	-0.185952335	0.299849289	Ovary_mean	unbias	RBH_pair_8905.fa.best.phy	TRINITY_DN132976_c4_g2_i4	0.029	0.0401	1.382
TRINITY_DN132977_c0_g1_i4	NA	NA	-0.099943202	0.147373314	G23_mean	unbias	RBH_pair_8906.fa.best.phy	TRINITY_DN132977_c0_g1_i4	0.0232	0.0332	1.4336
TRINITY_DN132980_c2_g1_i2	NA	NA	-1.181566731	0.225788723	Ovary_mean	female	RBH_pair_8907.fa.best.phy	TRINITY_DN132980_c2_g1_i2	0.0523	0.0821	1.568
TRINITY_DN132986_c0_g3_i10	tagap	Chr05	-0.631995837	0.40921387	Brain_mean	unbias	RBH_pair_8909.fa.best.phy	TRINITY_DN132986_c0_g3_i10	0.0452	0.0427	0.9444
TRINITY_DN132987_c0_g2_i2	mrpl1	Chr01	0.757069592	0.566409811	G27_mean	unbias	RBH_pair_8910.fa.best.phy	TRINITY_DN132987_c0_g2_i2	0.0608	0.0623	1.0247
TRINITY_DN132991_c1_g4_i1	LOC100488420	Chr07	-0.326586368	0.484094215	Brain_mean	unbias	RBH_pair_8912.fa.best.phy	TRINITY_DN132991_c1_g4_i1	0.0493	0.0717	1.4545
TRINITY_DN132995_c1_g2_i5	c15orf57	Chr08	-0.195400405	0.82732434	Brain_mean	unbias	RBH_pair_8913.fa.best.phy	TRINITY_DN132995_c1_g2_i5	0.0492	0.0909	1.8481
TRINITY_DN133002_c6_g5_i3	NA	NA	-2.735930459	0.419907024	Ovary_mean	female	RBH_pair_8915.fa.best.phy	TRINITY_DN133002_c6_g5_i3	0.059	0.0607	1.028
TRINITY_DN133005_c2_g1_i1	NA	NA	0.512077898	0.509276548	G43_M_mean	unbias	RBH_pair_8916.fa.best.phy	TRINITY_DN133005_c2_g1_i1	0.0287	0.056	1.95
TRINITY_DN133007_c1_g1_i4	NA	NA	-0.376701902	0.520546001	Ovary_mean	unbias	RBH_pair_8917.fa.best.phy	TRINITY_DN133007_c1_g1_i4	0.0747	0.1172	1.5705
TRINITY_DN133008_c0_g1_i3	NA	NA	-0.067559213	0.194243069	Ovary_mean	unbias	RBH_pair_8918.fa.best.phy	TRINITY_DN133008_c0_g1_i3	0.0342	0.0442	1.2937
TRINITY_DN133011_c0_g1_i4	NA	NA	-0.102368672	0.3467689	Brain_mean	unbias	RBH_pair_8921.fa.best.phy	TRINITY_DN133011_c0_g1_i4	0.0378	0.0509	1.3465
TRINITY_DN133014_c5_g4_i7	NA	NA	-9.97E-05	0.257078024	Brain_mean	unbias	RBH_pair_8922.fa.best.phy	TRINITY_DN133014_c5_g4_i7	0.0831	0.1002	1.2051
TRINITY_DN133015_c7_g1_i1	NA	NA	0.125158659	0.562770641	Brain_mean	unbias	RBH_pair_8923.fa.best.phy	TRINITY_DN133015_c7_g1_i1	0.0023	0.0022	0.9342
TRINITY_DN133016_c0_g1_i1	NA	NA	-0.810762738	0.239602202	Brain_mean	unbias	RBH_pair_8924.fa.best.phy	TRINITY_DN133016_c0_g1_i1	0.0416	0.0657	1.5797
TRINITY_DN133021_c1_g1_i1	NA	NA	0.033610807	0.758085156	Brain_mean	unbias	RBH_pair_8926.fa.best.phy	TRINITY_DN133021_c1_g1_i1	0.0486	0.0585	1.2034
TRINITY_DN133024_c2_g3_i1	NA	NA	0.639759969	0.590060554	G27_mean	unbias	RBH_pair_8927.fa.best.phy	TRINITY_DN133024_c2_g3_i1	0.1017	0.1573	1.5462
TRINITY_DN133029_c0_g2_i7	card14	Chr10	0.491552311	0.529163556	G46_M_mean	unbias	RBH_pair_8929.fa.best.phy	TRINITY_DN133029_c0_g2_i7	0.2417	0.4369	1.8074
TRINITY_DN133031_c0_g1_i3	NA	NA	0.914193129	0.1959955	Brain_mean	unbias	RBH_pair_8930.fa.best.phy	TRINITY_DN133031_c0_g1_i3	0.1639	0.2678	1.6343
TRINITY_DN133032_c0_g2_i1	NA	NA	-1.386679799	0.2180121	G46_F_mean	female	RBH_pair_8931.fa.best.phy	TRINITY_DN133032_c0_g2_i1	0.0567	0.0795	1.4025
TRINITY_DN133034_c0_g8_i2	tmigd1	Chr02	0.540345689	0.271188379	G46_M_mean	unbias	RBH_pair_8933.fa.best.phy	TRINITY_DN133034_c0_g8_i2	0.0914	0.1552	1.6976
TRINITY_DN133036_c1_g2_i2	NA	NA	-0.651706329	0.285522435	Testis_mean	unbias	RBH_pair_8934.fa.best.phy	TRINITY_DN133036_c1_g2_i2	0.0855	0.1083	1.2661
TRINITY_DN133039_c0_g1_i7	NA	NA	0.592870596	0.462686489	Brain_mean	unbias	RBH_pair_8936.fa.best.phy	TRINITY_DN133039_c0_g1_i7	0.106	0.1731	1.6334
TRINITY_DN133041_c0_g1_i2	NA	NA	0.001268897	0.846196623	Brain_mean	unbias	RBH_pair_8938.fa.best.phy	TRINITY_DN133041_c0_g1_i2	0.051	0.054	1.0573
TRINITY_DN133045_c7_g3_i1	NA	NA	-3.293790623	0.588535467	Ovary_mean	female	RBH_pair_8940.fa.best.phy	TRINITY_DN133045_c7_g3_i1	0.1325	0.2618	1.9758
TRINITY_DN133052_c1_g4_i1	NA	NA	-1.166545762	0.324791946	Testis_mean	unbias	RBH_pair_8944.fa.best.phy	TRINITY_DN133052_c1_g4_i1	0.0821	0.1239	1.5101
TRINITY_DN133053_c7_g1_i2	Xetrov90014784m	Chr05	-3.376474739	0.598498047	Ovary_mean	female	RBH_pair_8946.fa.best.phy	TRINITY_DN133053_c7_g1_i2	0.0723	0.1402	1.9396
TRINITY_DN133058_c0_g1_i3	NA	NA	-0.339482509	0.577430371	G31_mean	unbias	RBH_pair_8950.fa.best.phy	TRINITY_DN133058_c0_g1_i3	0.1587	0.3082	1.9421
TRINITY_DN133061_c1_g1_i3	zbtb48	Chr07	1.041763967	0.322424241	G43_M_mean	male	RBH_pair_8951.fa.best.phy	TRINITY_DN133061_c1_g1_i3	0.2014	0.2641	1.3115
TRINITY_DN133062_c0_g4_i13	NA	NA	0.194487523	0.3453138	Brain_mean	unbias	RBH_pair_8952.fa.best.phy	TRINITY_DN133062_c0_g4_i13	0.162	0.3051	1.8834
TRINITY_DN133074_c3_g1_i3	NA	NA	0.016790878	0.68138469	G31_mean	unbias	RBH_pair_8955.fa.best.phy	TRINITY_DN133074_c3_g1_i3	0.157	0.2731	1.7389
TRINITY_DN133075_c0_g1_i1	NA	NA	1.029971471	0.643199904	Testis_mean	unbias	RBH_pair_8956.fa.best.phy	TRINITY_DN133075_c0_g1_i1	0.0521	0.0724	1.3901
TRINITY_DN133080_c7_g9_i1	NA	NA	-5.706837774	0.90083975	Ovary_mean	female	RBH_pair_8957.fa.best.phy	TRINITY_DN133080_c7_g9_i1	0.1893	0.356	1.8809
TRINITY_DN133081_c0_g2_i1	NA	NA	-0.244399527	0.395002151	Brain_mean	unbias	RBH_pair_8958.fa.best.phy	TRINITY_DN133081_c0_g2_i1	0.1755	0.27	1.5387
TRINITY_DN133088_c5_g1_i1	unc119	Chr02	0.058418742	0.202035848	Ovary_mean	unbias	RBH_pair_8959.fa.best.phy	TRINITY_DN133088_c5_g1_i1	0.0657	0.0778	1.1834
TRINITY_DN133089_c1_g2_i1	NA	NA	0.504375901	0.650538972	Brain_mean	unbias	RBH_pair_8960.fa.best.phy	TRINITY_DN133089_c1_g2_i1	0.1397	0.1644	1.1762
TRINITY_DN133089_c2_g1_i7	NA	NA	0.194878925	0.744521769	Brain_mean	unbias	RBH_pair_8961.fa.best.phy	TRINITY_DN133089_c2_g1_i7	0.1953	0.273	1.398
TRINITY_DN133091_c4_g1_i1	NA	NA	0.474007358	0.510524975	Brain_mean	unbias	RBH_pair_8963.fa.best.phy	TRINITY_DN133091_c4_g1_i1	0.0159	0.0186	1.1659
TRINITY_DN133096_c5_g1_i1	NA	NA	-0.160165118	0.433494243	Brain_mean	unbias	RBH_pair_8964.fa.best.phy	TRINITY_DN133096_c5_g1_i1	0.1108	0.0815	0.7357
TRINITY_DN133096_c6_g3_i1	NA	NA	0.212474306	0.536590518	Brain_mean	unbias	RBH_pair_8965.fa.best.phy	TRINITY_DN133096_c6_g3_i1	0.0468	0.0926	1.9804
TRINITY_DN133101_c2_g1_i1	NA	NA	0.322756291	0.269003571	Brain_mean	unbias	RBH_pair_8968.fa.best.phy	TRINITY_DN133101_c2_g1_i1	0.111	0.1265	1.1394
TRINITY_DN133102_c0_g2_i1	NA	NA	0.901717354	0.436802555	Ovary_mean	unbias	RBH_pair_8969.fa.best.phy	TRINITY_DN133102_c0_g2_i1	0.0708	0.0808	1.1414
TRINITY_DN133104_c0_g3_i2	NA	NA	-1.339872961	0.290496237	Ovary_mean	female	RBH_pair_8970.fa.best.phy	TRINITY_DN133104_c0_g3_i2	0.0276	0.0524	1.8961
TRINITY_DN133113_c0_g2_i2	NA	NA	-1.162231978	0.501656639	Brain_mean	female	RBH_pair_8975.fa.best.phy	TRINITY_DN133113_c0_g2_i2	0.0251	0.0382	1.5227
TRINITY_DN133114_c1_g1_i2	NA	NA	-2.835087673	0.737169388	Ovary_mean	female	RBH_pair_8976.fa.best.phy	TRINITY_DN133114_c1_g1_i2	0.0819	0.0997	1.2177
TRINITY_DN133119_c1_g3_i2	NA	NA	-0.086086238	0.438033052	Brain_mean	unbias	RBH_pair_8980.fa.best.phy	TRINITY_DN133119_c1_g3_i2	0.0281	0.0513	1.8257
TRINITY_DN133121_c3_g2_i1	NA	NA	0.265484049	0.238700947	Brain_mean	unbias	RBH_pair_8982.fa.best.phy	TRINITY_DN133121_c3_g2_i1	0.0027	0.0023	0.8728
TRINITY_DN133121_c5_g1_i3	NA	NA	-0.683649106	0.874154141	Brain_mean	unbias	RBH_pair_8984.fa.best.phy	TRINITY_DN133121_c5_g1_i3	0.0891	0.1619	1.8177
TRINITY_DN133127_c3_g1_i1	NA	NA	-0.132436885	0.353627321	Brain_mean	unbias	RBH_pair_8986.fa.best.phy	TRINITY_DN133127_c3_g1_i1	0.0515	0.0655	1.2719
TRINITY_DN133127_c3_g3_i4	NA	NA	0.214282381	0.361227465	Brain_mean	unbias	RBH_pair_8987.fa.best.phy	TRINITY_DN133127_c3_g3_i4	0.0399	0.0629	1.5776
TRINITY_DN133129_c1_g1_i2	NA	NA	-1.246137017	0.250025659	Ovary_mean	female	RBH_pair_8988.fa.best.phy	TRINITY_DN133129_c1_g1_i2	0.0095	0.0183	1.9353
TRINITY_DN133130_c1_g2_i2	rnmt	Chr06	0.371396996	0.32253606	Brain_mean	unbias	RBH_pair_8989.fa.best.phy	TRINITY_DN133130_c1_g2_i2	0.0535	0.0497	0.9303
TRINITY_DN133130_c1_g3_i4	bin3	Chr03	0.083119308	0.440192598	Brain_mean	unbias	RBH_pair_8990.fa.best.phy	TRINITY_DN133130_c1_g3_i4	0.0244	0.0283	1.1591
TRINITY_DN133130_c2_g1_i2	NA	NA	0.32988684	0.251334868	Ovary_mean	unbias	RBH_pair_8991.fa.best.phy	TRINITY_DN133130_c2_g1_i2	0.1424	0.2378	1.6698
TRINITY_DN133131_c1_g1_i1	NA	NA	-1.107667892	0.242338683	Testis_mean	female	RBH_pair_8992.fa.best.phy	TRINITY_DN133131_c1_g1_i1	0.0143	0.0199	1.3908
TRINITY_DN133132_c2_g1_i1	etv1	Chr06	0.206778025	0.621046652	Brain_mean	unbias	RBH_pair_8993.fa.best.phy	TRINITY_DN133132_c2_g1_i1	0.2159	0.2515	1.1651
TRINITY_DN133133_c0_g2_i1	NA	NA	-1.189793101	0.44692223	Ovary_mean	female	RBH_pair_8994.fa.best.phy	TRINITY_DN133133_c0_g2_i1	0.0894	0.123	1.3763
TRINITY_DN133140_c4_g1_i1	NA	NA	-0.465363507	0.263295665	G23_mean	unbias	RBH_pair_8997.fa.best.phy	TRINITY_DN133140_c4_g1_i1	0.0299	0.0408	1.3645
TRINITY_DN133142_c0_g1_i3	NA	NA	-0.360119911	0.501513109	Brain_mean	unbias	RBH_pair_8998.fa.best.phy	TRINITY_DN133142_c0_g1_i3	0.2221	0.255	1.148
TRINITY_DN133143_c0_g1_i1	nek9	Chr08	1.125915683	0.452716162	G27_mean	male	RBH_pair_8999.fa.best.phy	TRINITY_DN133143_c0_g1_i1	0.1158	0.1618	1.3972
TRINITY_DN133149_c0_g1_i2	NA	NA	-0.063655305	0.595846589	Brain_mean	unbias	RBH_pair_9000.fa.best.phy	TRINITY_DN133149_c0_g1_i2	0.0492	0.0751	1.528
TRINITY_DN133151_c4_g1_i1	NA	NA	-0.04478146	0.439610912	Ovary_mean	unbias	RBH_pair_9002.fa.best.phy	TRINITY_DN133151_c4_g1_i1	0.0935	0.1094	1.1704
TRINITY_DN133153_c0_g1_i1	NA	NA	0.584687438	0.374805861	G43_M_mean	unbias	RBH_pair_9004.fa.best.phy	TRINITY_DN133153_c0_g1_i1	0.0323	0.0516	1.5996
TRINITY_DN133156_c1_g3_i1	NA	NA	0.506582566	0.633967119	Brain_mean	unbias	RBH_pair_9005.fa.best.phy	TRINITY_DN133156_c1_g3_i1	0.0265	0.0381	1.438
TRINITY_DN133157_c0_g1_i1	NA	NA	0.04463454	0.2327269	Testis_mean	unbias	RBH_pair_9006.fa.best.phy	TRINITY_DN133157_c0_g1_i1	0.0987	0.1366	1.3848
TRINITY_DN133159_c0_g1_i1	NA	NA	-1.454081413	0.272686686	Ovary_mean	female	RBH_pair_9007.fa.best.phy	TRINITY_DN133159_c0_g1_i1	0.0406	0.0625	1.5409
TRINITY_DN133160_c0_g1_i3	has1	Chr07	0.862711229	0.467916071	G46_M_mean	unbias	RBH_pair_9008.fa.best.phy	TRINITY_DN133160_c0_g1_i3	0.0804	0.1032	1.2839
TRINITY_DN133162_c0_g1_i3	NA	NA	0.315171462	0.673056766	Brain_mean	unbias	RBH_pair_9009.fa.best.phy	TRINITY_DN133162_c0_g1_i3	0.1065	0.1698	1.5945
TRINITY_DN133164_c3_g2_i1	NA	NA	-1.305511255	0.533513005	Ovary_mean	female	RBH_pair_9010.fa.best.phy	TRINITY_DN133164_c3_g2_i1	0.0282	0.0336	1.1912
TRINITY_DN133166_c0_g1_i1	NA	NA	-0.294103669	0.508889863	Brain_mean	unbias	RBH_pair_9011.fa.best.phy	TRINITY_DN133166_c0_g1_i1	0.081	0.1306	1.6124
TRINITY_DN133173_c0_g1_i1	NA	NA	-2.162331735	0.437761253	Ovary_mean	female	RBH_pair_9013.fa.best.phy	TRINITY_DN133173_c0_g1_i1	0.1917	0.3123	1.629
TRINITY_DN133180_c12_g1_i3	acbd6	Chr04	-0.806051155	0.322825436	Testis_mean	unbias	RBH_pair_9015.fa.best.phy	TRINITY_DN133180_c12_g1_i3	0.1012	0.1772	1.7507
TRINITY_DN133183_c0_g1_i1	NA	NA	-0.45966624	0.506198126	Ovary_mean	unbias	RBH_pair_9016.fa.best.phy	TRINITY_DN133183_c0_g1_i1	0.1118	0.1897	1.6966
TRINITY_DN133186_c3_g2_i1	NA	NA	0.838757524	0.624806394	G46_M_mean	unbias	RBH_pair_9017.fa.best.phy	TRINITY_DN133186_c3_g2_i1	0.1836	0.3496	1.9035
TRINITY_DN133190_c0_g1_i1	fgf14	Chr02	-0.480900153	0.47503151	Ovary_mean	unbias	RBH_pair_9018.fa.best.phy	TRINITY_DN133190_c0_g1_i1	0.1209	0.2069	1.7116
TRINITY_DN133194_c0_g3_i3	NA	NA	0.190737366	0.491654545	Brain_mean	unbias	RBH_pair_9019.fa.best.phy	TRINITY_DN133194_c0_g3_i3	0.0184	0.0135	0.7324
TRINITY_DN133194_c0_g4_i4	NA	NA	-0.227054862	0.443713652	G23_mean	unbias	RBH_pair_9020.fa.best.phy	TRINITY_DN133194_c0_g4_i4	0.0719	0.1076	1.4975
TRINITY_DN133198_c1_g1_i5	LOC548374-like	Chr08	0.251485733	0.222568131	G43_M_mean	unbias	RBH_pair_9025.fa.best.phy	TRINITY_DN133198_c1_g1_i5	0.1198	0.142	1.1851
TRINITY_DN133203_c1_g5_i7	NA	NA	0.457734311	0.709491999	Brain_mean	unbias	RBH_pair_9027.fa.best.phy	TRINITY_DN133203_c1_g5_i7	0.0312	0.0398	1.2773
TRINITY_DN133209_c1_g2_i1	NA	NA	-1.515797812	0.588115877	Ovary_mean	female	RBH_pair_9029.fa.best.phy	TRINITY_DN133209_c1_g2_i1	0.0996	0.1119	1.1228
TRINITY_DN133210_c0_g1_i4	NA	NA	1.60669752	0.562856715	Liver_mean	male	RBH_pair_9030.fa.best.phy	TRINITY_DN133210_c0_g1_i4	0.0854	0.1037	1.2139
TRINITY_DN133213_c0_g2_i33	NA	NA	0.536938835	0.517712244	Brain_mean	unbias	RBH_pair_9032.fa.best.phy	TRINITY_DN133213_c0_g2_i33	0.0348	0.042	1.2039
TRINITY_DN133214_c0_g2_i1	NA	NA	-0.188062866	0.511279062	Brain_mean	unbias	RBH_pair_9033.fa.best.phy	TRINITY_DN133214_c0_g2_i1	0.1031	0.1992	1.9318
