gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias
TRINITY_DN95685_c0_g1_i1	NA	NA	-3.926585672	0.59681618	Ovary_mean	female
TRINITY_DN95685_c0_g2_i1	NA	NA	-4.537651236	0.678727636	Ovary_mean	female
TRINITY_DN95726_c0_g2_i1	gcm1	Chr05	-1.295495199	0.18028846	Ovary_mean	female
TRINITY_DN95890_c0_g1_i1	NA	NA	-6.835551662	0.682672379	Ovary_mean	female
TRINITY_DN95955_c0_g1_i1	colq-like	Chr06	-3.108740249	0.434932961	Ovary_mean	female
TRINITY_DN96008_c0_g1_i1	NA	NA	-5.509868152	0.721723117	Ovary_mean	female
TRINITY_DN96170_c0_g2_i2	NA	NA	-1.37936762	0.265122811	Ovary_mean	female
TRINITY_DN96200_c0_g1_i1	NA	NA	-2.142606193	0.558846727	Ovary_mean	female
TRINITY_DN96300_c0_g1_i2	NA	NA	-1.965082691	0.520778216	Brain_mean	female
TRINITY_DN96327_c0_g1_i1	NA	NA	-1.937050175	0.594275898	Ovary_mean	female
TRINITY_DN96567_c0_g1_i1	NA	NA	-11.10002577	0.923671615	Ovary_mean	female
TRINITY_DN96602_c0_g1_i1	NA	NA	-1.695558131	0.469568869	G27_mean	female
TRINITY_DN96624_c0_g3_i2	NA	NA	-2.394186023	0.469915019	Ovary_mean	female
TRINITY_DN96630_c0_g1_i2	NA	NA	-1.917939371	0.334008042	Ovary_mean	female
TRINITY_DN96639_c0_g1_i2	acox1	Chr10	-2.428534881	0.492494349	Ovary_mean	female
TRINITY_DN96685_c0_g3_i1	efcab1	Chr06	-2.194709993	0.595514196	G23_mean	female
TRINITY_DN96802_c0_g1_i1	NA	NA	-3.891181377	0.736107639	Ovary_mean	female
TRINITY_DN96806_c0_g2_i1	NA	NA	-6.66872194	0.887085247	Ovary_mean	female
TRINITY_DN96917_c0_g1_i1	NA	NA	-1.122266622	0.209346489	Ovary_mean	female
TRINITY_DN97036_c0_g2_i1	NA	NA	-1.703960406	0.41731458	Ovary_mean	female
TRINITY_DN97228_c0_g1_i1	NA	NA	-9.02133385	0.900732124	Ovary_mean	female
TRINITY_DN97372_c0_g1_i1	NA	NA	-1.052963779	0.17847717	G23_mean	female
TRINITY_DN97559_c0_g1_i1	NA	NA	-5.120863738	0.733267972	Ovary_mean	female
TRINITY_DN97631_c0_g1_i2	NA	NA	-1.04673239	0.338085211	Ovary_mean	female
TRINITY_DN97677_c0_g1_i1	NA	NA	-1.301724248	0.353568171	Ovary_mean	female
TRINITY_DN97717_c0_g1_i1	NA	NA	-1.164261211	0.484457685	Testis_mean	female
TRINITY_DN97717_c0_g2_i1	thoc5	Chr01	-10.62541274	0.897359096	Ovary_mean	female
TRINITY_DN97753_c0_g1_i1	NA	NA	-11.62479257	0.857934612	Ovary_mean	female
TRINITY_DN97753_c0_g2_i1	NA	NA	-12.43522336	0.897745019	Ovary_mean	female
TRINITY_DN97773_c0_g1_i1	zc4h2	Chr08	-1.87977312	0.502973141	Ovary_mean	female
TRINITY_DN98050_c0_g1_i1	NA	NA	-1.680221045	0.521359585	Ovary_mean	female
TRINITY_DN98315_c0_g1_i3	NA	NA	-4.90618476	0.670557383	G46_F_mean	female
TRINITY_DN98334_c0_g1_i1	LOC101733991	Chr07	-6.799960919	0.916137143	Ovary_mean	female
TRINITY_DN98399_c0_g1_i1	NA	NA	-1.123115907	0.419326526	Ovary_mean	female
TRINITY_DN98498_c0_g1_i1	NA	NA	-2.094743725	0.48776538	Ovary_mean	female
TRINITY_DN98655_c0_g1_i1	NA	NA	-8.559606979	0.861882739	Ovary_mean	female
TRINITY_DN98815_c0_g2_i1	NA	NA	-11.0227728	0.807228053	Ovary_mean	female
TRINITY_DN98835_c0_g3_i1	fbxo8	Chr01	-3.439751299	0.465365965	Ovary_mean	female
TRINITY_DN98838_c0_g1_i2	Xetrov90026124m	scaffold_13	-6.551062744	0.779195715	Ovary_mean	female
TRINITY_DN98865_c0_g3_i1	tubb4b	scaffold_384	-1.516411476	0.461455613	Ovary_mean	female
TRINITY_DN98982_c0_g1_i2	kpna1	scaffold_327	-4.882112446	0.749688775	Ovary_mean	female
TRINITY_DN98982_c0_g2_i1	NA	NA	-10.54847502	0.894088069	Ovary_mean	female
TRINITY_DN99070_c0_g1_i3	NA	NA	-2.673061267	0.372257174	Ovary_mean	female
TRINITY_DN99070_c0_g3_i1	mapk8ip1	Chr04	-2.795890338	0.459067186	Ovary_mean	female
TRINITY_DN99075_c0_g1_i2	ubn2	Chr04	-2.129117954	0.575486055	Ovary_mean	female
TRINITY_DN99090_c0_g1_i2	NA	NA	-2.677905723	0.838074902	G46_F_mean	female
TRINITY_DN99366_c0_g1_i1	gata1	scaffold_1716	-5.93939376	0.694947015	Ovary_mean	female
TRINITY_DN99366_c0_g2_i1	NA	NA	-6.00120693	0.64424962	Ovary_mean	female
TRINITY_DN99399_c1_g1_i1	mpzl2	Chr07	-1.915524871	0.508933401	G23_mean	female
TRINITY_DN99652_c0_g1_i3	NA	NA	-1.378251582	0.275482762	Testis_mean	female
TRINITY_DN99798_c0_g2_i1	NA	NA	-6.120181697	0.878425609	Ovary_mean	female
TRINITY_DN99798_c0_g3_i1	NA	NA	-5.564193773	0.880606956	Ovary_mean	female
TRINITY_DN99900_c0_g1_i1	NA	NA	-2.424663007	0.356698094	Ovary_mean	female
TRINITY_DN99989_c0_g2_i2	NA	NA	-1.696653123	0.331780899	Ovary_mean	female
TRINITY_DN100684_c0_g3_i1	NA	NA	1.134274441	0.400208459	G27_mean	male
TRINITY_DN100754_c0_g1_i1	LOC100493463	Chr03	1.288130644	0.583992164	G46_M_mean	male
TRINITY_DN101728_c0_g2_i1	NA	NA	1.109236347	0.42239493	G43_F_mean	male
TRINITY_DN101945_c0_g2_i1	NA	NA	2.487069815	0.465739189	G31_mean	male
TRINITY_DN101983_c0_g1_i1	NA	NA	1.729019034	0.626084091	G46_M_mean	male
TRINITY_DN102579_c0_g1_i1	ttpa	Chr06	1.225781589	0.762407146	G46_M_mean	male
TRINITY_DN103086_c1_g1_i1	NA	NA	1.928638256	0.58971986	G43_F_mean	male
TRINITY_DN103284_c0_g1_i2	rnf207	Chr07	1.958950458	0.404689827	Liver_mean	male
TRINITY_DN103698_c0_g1_i1	spaca5-like.2	Chr10	2.508684921	0.667717713	Brain_mean	male
TRINITY_DN104018_c1_g1_i1	NA	NA	1.440912013	0.817658643	G46_M_mean	male
TRINITY_DN104073_c1_g1_i1	NA	NA	1.76219502	0.55574426	G46_M_mean	male
TRINITY_DN104546_c0_g1_i1	NA	NA	1.178560411	0.69561832	G43_M_mean	male
TRINITY_DN105039_c0_g1_i1	nphp1	Chr05	1.040594215	0.436348038	G43_M_mean	male
TRINITY_DN105307_c0_g1_i1	NA	NA	1.133882547	0.297450831	Liver_mean	male
TRINITY_DN105833_c0_g2_i1	NA	NA	8.403004378	0.669071615	G43_F_mean	male
TRINITY_DN105870_c0_g1_i1	NA	NA	1.508291642	0.313183404	G43_M_mean	male
TRINITY_DN105987_c0_g2_i2	NA	NA	2.092673474	0.766606373	G43_F_mean	male
TRINITY_DN106183_c0_g1_i1	NA	NA	1.066216331	0.284297911	G43_F_mean	male
TRINITY_DN106189_c0_g2_i1	NA	NA	1.189074694	0.584198538	Liver_mean	male
TRINITY_DN106256_c0_g3_i3	NA	NA	1.312675387	0.669676207	Liver_mean	male
TRINITY_DN106277_c0_g1_i2	LOC100486434-like	Chr09	1.557631038	0.769328447	G46_M_mean	male
TRINITY_DN107052_c0_g1_i1	NA	NA	4.321922754	0.701228853	G31_mean	male
TRINITY_DN107294_c0_g1_i2	NA	NA	4.023757759	0.63269379	G46_M_mean	male
TRINITY_DN107711_c0_g1_i1	NA	NA	1.52931413	0.296343227	G46_M_mean	male
TRINITY_DN108081_c0_g2_i1	NA	NA	1.950841377	0.618147371	Ovary_mean	male
TRINITY_DN108162_c0_g1_i1	NA	NA	2.254950409	0.780175414	G46_M_mean	male
TRINITY_DN108203_c0_g2_i1	NA	NA	1.842109289	0.775178232	G46_M_mean	male
TRINITY_DN108376_c0_g1_i4	cpne3	Chr06	1.115140645	0.504731487	G46_M_mean	male
TRINITY_DN108517_c0_g1_i1	NA	NA	1.466702663	0.666820466	G43_M_mean	male
TRINITY_DN108683_c0_g1_i2	NA	NA	2.072307737	0.332722827	Brain_mean	male
TRINITY_DN108890_c1_g2_i1	NA	NA	1.016381701	0.731871009	G46_M_mean	male
TRINITY_DN108998_c0_g2_i1	NA	NA	2.12771204	0.710416576	G46_M_mean	male
TRINITY_DN109035_c0_g1_i1	LOC100145251	scaffold_51	3.356025597	0.585987352	Brain_mean	male
TRINITY_DN109528_c0_g2_i1	nkx3-1	Chr03	2.1953091	0.711900919	G46_M_mean	male
TRINITY_DN109892_c0_g1_i1	uqcc2	Chr05	1.024716537	0.401203866	G43_F_mean	male
TRINITY_DN109948_c0_g1_i1	cabp7	Chr01	1.616180004	0.750330587	G23_mean	male
TRINITY_DN110181_c0_g1_i1	NA	NA	1.179517213	0.522147345	G43_M_mean	male
TRINITY_DN110260_c0_g2_i1	NA	NA	2.075602386	0.729114076	G43_M_mean	male
TRINITY_DN110378_c0_g4_i1	NA	NA	1.772165299	0.697956189	G46_M_mean	male
TRINITY_DN111011_c1_g2_i1	NA	NA	2.03821411	0.311980347	Brain_mean	male
TRINITY_DN111082_c0_g1_i1	NA	NA	1.843118421	0.351452443	G43_M_mean	male
TRINITY_DN111167_c0_g1_i1	NA	NA	1.27313864	0.499872812	G43_M_mean	male
TRINITY_DN111757_c0_g1_i1	hspb2	Chr07	1.176219653	0.63969701	Brain_mean	male
TRINITY_DN112201_c0_g1_i1	NA	NA	1.894997713	0.428898776	Testis_mean	male
TRINITY_DN112522_c0_g1_i1	dnttip1	Chr10	2.395841313	0.845940231	G46_M_mean	male
TRINITY_DN112592_c0_g1_i1	NA	NA	1.676128592	0.630105928	G46_M_mean	male
TRINITY_DN112596_c0_g1_i1	thbs2	Chr05	1.89050594	0.674197051	Brain_mean	male
TRINITY_DN112641_c0_g1_i2	NA	NA	1.169454395	0.641165873	G46_M_mean	male
TRINITY_DN112708_c0_g1_i1	NA	NA	1.391522959	0.443550598	Liver_mean	male
TRINITY_DN112721_c0_g1_i1	NA	NA	1.414501229	0.631375341	Brain_mean	male
TRINITY_DN112760_c0_g1_i2	amotl2-like	Chr05	2.233807449	0.50965567	Brain_mean	male
TRINITY_DN113011_c0_g3_i1	cactin	Chr01	1.513971513	0.665281934	G46_M_mean	male
TRINITY_DN113131_c0_g1_i5	NA	NA	1.326849138	0.541817522	Testis_mean	male
TRINITY_DN113348_c0_g3_i1	NA	NA	4.658107381	0.426648559	Testis_mean	male
TRINITY_DN113380_c0_g1_i1	NA	NA	1.028423069	0.432664431	G43_F_mean	male
TRINITY_DN113404_c0_g2_i1	NA	NA	1.676706876	0.550596343	G46_M_mean	male
TRINITY_DN113584_c0_g1_i1	surf1	scaffold_124	1.359994434	0.794119061	G27_mean	male
TRINITY_DN113797_c0_g1_i1	NA	NA	2.101232826	0.732664041	G46_M_mean	male
TRINITY_DN113982_c0_g1_i1	NA	NA	1.926500597	0.581652335	G46_M_mean	male
TRINITY_DN114195_c0_g1_i1	NA	NA	1.722785311	0.686437182	G43_M_mean	male
TRINITY_DN114220_c0_g1_i1	NA	NA	1.987741858	0.713313718	G46_M_mean	male
TRINITY_DN114406_c0_g1_i1	NA	NA	1.319349342	0.419522589	G43_M_mean	male
TRINITY_DN114439_c1_g1_i1	NA	NA	1.041153135	0.197017206	Brain_mean	male
TRINITY_DN114543_c0_g2_i1	NA	NA	1.991383468	0.650008059	G43_M_mean	male
TRINITY_DN114581_c0_g1_i2	NA	NA	5.224771771	0.600822644	Brain_mean	male
TRINITY_DN114610_c0_g2_i1	gid8	scaffold_1656	2.483384069	0.803991182	G46_M_mean	male
TRINITY_DN114644_c0_g2_i1	NA	NA	1.536158136	0.583353481	Brain_mean	male
TRINITY_DN114792_c0_g1_i1	NA	NA	1.239120826	0.405604963	G43_F_mean	male
TRINITY_DN114818_c0_g1_i1	zfp36l2	Chr05	2.493433015	0.604371403	G43_M_mean	male
TRINITY_DN114875_c0_g1_i1	mcoln2-like	Chr04	1.549762578	0.660034975	G43_F_mean	male
TRINITY_DN114884_c0_g2_i1	mgam	Chr05	1.733437217	0.764664411	G46_M_mean	male
TRINITY_DN115056_c0_g1_i4	NA	NA	1.490276043	0.357269382	G46_M_mean	male
TRINITY_DN115114_c1_g1_i1	NA	NA	1.157123098	0.289535242	Brain_mean	male
TRINITY_DN115474_c0_g1_i1	NA	NA	2.035807973	0.390234271	G43_M_mean	male
TRINITY_DN115612_c0_g2_i2	NA	NA	1.146866467	0.524419565	G23_mean	male
TRINITY_DN115650_c0_g1_i2	NA	NA	1.053354993	0.475587294	Liver_mean	male
TRINITY_DN115715_c2_g3_i1	apoe	Chr07	1.288608854	0.616006696	Liver_mean	male
TRINITY_DN115900_c0_g1_i2	NA	NA	2.633055804	0.646502152	G43_F_mean	male
TRINITY_DN116209_c0_g1_i1	NA	NA	1.793826934	0.411831133	G43_M_mean	male
TRINITY_DN116233_c0_g1_i1	prkcb	Chr09	1.36360183	0.234470444	G46_M_mean	male
TRINITY_DN116288_c1_g1_i1	NA	NA	1.305171907	0.3736173	G46_M_mean	male
TRINITY_DN116299_c0_g1_i2	NA	NA	1.697401916	0.697394491	G43_M_mean	male
TRINITY_DN116347_c0_g1_i1	NA	NA	1.281665792	0.289838698	G43_M_mean	male
TRINITY_DN116432_c0_g1_i1	NA	NA	1.016801515	0.221145843	Brain_mean	male
TRINITY_DN116593_c2_g1_i4	NA	NA	1.385113165	0.43888988	G46_M_mean	male
TRINITY_DN116614_c0_g1_i2	NA	NA	1.429682328	0.752975988	G46_M_mean	male
TRINITY_DN116614_c0_g2_i1	LOC100496659	scaffold_393	1.662910707	0.732994913	G46_M_mean	male
TRINITY_DN116643_c1_g1_i1	NA	NA	1.259326597	0.251828323	G46_M_mean	male
TRINITY_DN116685_c1_g1_i2	zufsp	Chr05	1.536817108	0.786450859	G43_M_mean	male
TRINITY_DN116707_c0_g1_i1	hivep2	Chr05	1.815484837	0.612750935	Liver_mean	male
TRINITY_DN116728_c0_g1_i2	NA	NA	1.394556704	0.459275728	G43_M_mean	male
TRINITY_DN116738_c0_g1_i1	NA	NA	2.268655319	0.365805447	G46_M_mean	male
TRINITY_DN116761_c0_g1_i4	NA	NA	1.939431608	0.44752346	Brain_mean	male
TRINITY_DN116797_c0_g2_i1	NA	NA	1.983863164	0.482825323	G46_M_mean	male
TRINITY_DN117156_c0_g1_i1	NA	NA	1.563337789	0.462609918	G27_mean	male
TRINITY_DN117170_c0_g1_i1	NA	NA	4.595205694	0.820223171	G46_M_mean	male
TRINITY_DN117241_c3_g1_i2	NA	NA	3.022049618	0.761726854	G46_M_mean	male
TRINITY_DN117640_c0_g1_i2	NA	NA	1.70110949	0.343925752	G46_M_mean	male
TRINITY_DN117755_c0_g1_i1	NA	NA	1.617105717	0.238641668	G43_M_mean	male
TRINITY_DN117820_c0_g3_i1	NA	NA	3.47249265	0.880084879	G46_M_mean	male
TRINITY_DN117870_c0_g5_i2	NA	NA	3.517749556	0.667411643	Brain_mean	male
TRINITY_DN117884_c1_g1_i1	NA	NA	1.301610978	0.54403252	G43_M_mean	male
TRINITY_DN117885_c0_g1_i3	NA	NA	1.542064933	0.520536704	Liver_mean	male
TRINITY_DN117942_c0_g1_i2	NA	NA	1.785309772	0.553459239	G23_mean	male
TRINITY_DN118227_c0_g1_i2	NA	NA	1.113197189	0.502691517	G46_M_mean	male
TRINITY_DN118266_c0_g1_i1	NA	NA	1.674164082	0.720943874	Brain_mean	male
TRINITY_DN118284_c0_g1_i1	NA	NA	1.447855043	0.574984955	G46_M_mean	male
TRINITY_DN118393_c0_g1_i3	kdm4a	Chr04	1.793290971	0.492445231	G27_mean	male
TRINITY_DN118431_c0_g1_i1	NA	NA	2.108552103	0.7639904	G43_M_mean	male
TRINITY_DN118457_c0_g3_i1	NA	NA	1.461873276	0.606241176	G46_M_mean	male
TRINITY_DN118540_c0_g2_i1	NA	NA	1.650625966	0.833440384	Brain_mean	male
TRINITY_DN118565_c0_g1_i1	NA	NA	1.365167991	0.507598949	Liver_mean	male
TRINITY_DN118623_c0_g1_i1	npffr2	scaffold_51	1.006942537	0.611834325	G43_M_mean	male
TRINITY_DN118731_c3_g2_i1	NA	NA	1.936358846	0.43249599	Testis_mean	male
TRINITY_DN118874_c0_g1_i1	NA	NA	1.261674954	0.587639401	Liver_mean	male
TRINITY_DN118899_c0_g1_i1	tom1	Chr04	1.267238922	0.360524029	G46_M_mean	male
TRINITY_DN119358_c1_g1_i1	c3orf52-like	Chr02	1.872204378	0.328992595	Liver_mean	male
TRINITY_DN119358_c1_g2_i4	foxn1	Chr02	1.6536333	0.472001836	G31_mean	male
TRINITY_DN119416_c2_g1_i1	NA	NA	2.349435466	0.650958887	G27_mean	male
TRINITY_DN119556_c0_g16_i1	NA	NA	8.095463522	0.61477086	Brain_mean	male
TRINITY_DN119556_c0_g19_i1	NA	NA	3.515503247	0.703967141	Brain_mean	male
TRINITY_DN119592_c2_g1_i2	NA	NA	1.100983937	0.543521081	G46_M_mean	male
TRINITY_DN119634_c0_g1_i1	NA	NA	1.100691265	0.660178002	Brain_mean	male
TRINITY_DN119670_c0_g1_i4	rcvrn.2	Chr07	1.200913538	0.507975735	G43_F_mean	male
TRINITY_DN119733_c1_g1_i9	NA	NA	1.125845809	0.408322111	G31_mean	male
TRINITY_DN119901_c0_g2_i2	NA	NA	1.245124487	0.772945379	G46_M_mean	male
TRINITY_DN120002_c1_g1_i1	NA	NA	1.688435181	0.530165744	G23_mean	male
TRINITY_DN120010_c0_g1_i1	NA	NA	1.180701226	0.538732672	G46_M_mean	male
TRINITY_DN120044_c0_g2_i2	NA	NA	1.594271585	0.497342224	Liver_mean	male
TRINITY_DN120135_c0_g1_i1	NA	NA	1.170060416	0.534095316	G23_mean	male
TRINITY_DN120324_c0_g1_i2	NA	NA	1.009416218	0.357990325	G46_M_mean	male
TRINITY_DN120340_c2_g4_i4	NA	NA	1.196179648	0.428910749	Brain_mean	male
TRINITY_DN120395_c0_g1_i1	NA	NA	1.260787425	0.357104975	Testis_mean	male
TRINITY_DN120448_c1_g1_i3	qdpr	Chr01	1.541595697	0.446620833	G43_M_mean	male
TRINITY_DN120481_c0_g1_i2	NA	NA	1.744010935	0.394037991	G43_M_mean	male
TRINITY_DN120528_c0_g1_i2	NA	NA	1.314623897	0.619569271	G46_M_mean	male
TRINITY_DN120629_c2_g4_i6	NA	NA	2.59562233	0.396235097	G46_M_mean	male
TRINITY_DN120714_c0_g1_i1	NA	NA	1.69834984	0.411997448	Brain_mean	male
TRINITY_DN120731_c0_g1_i5	srbd1-like	Chr05	1.805749262	0.533243445	G46_M_mean	male
TRINITY_DN120758_c3_g1_i1	prhoxnb	Chr02	2.117145512	0.231085081	G31_mean	male
TRINITY_DN120758_c3_g3_i1	LOC100497560	scaffold_8947	10.3751399	0.404507156	G43_M_mean	male
TRINITY_DN121065_c0_g1_i2	NA	NA	1.810841021	0.434981526	Brain_mean	male
TRINITY_DN121093_c3_g5_i3	rfc3	Chr02	1.103171993	0.373365407	G27_mean	male
TRINITY_DN121243_c0_g1_i4	NA	NA	1.243576155	0.734460139	G46_M_mean	male
TRINITY_DN121257_c0_g1_i1	NA	NA	1.289295442	0.440516263	G46_M_mean	male
TRINITY_DN121322_c0_g1_i2	NA	NA	1.311341737	0.548544727	Liver_mean	male
TRINITY_DN121418_c2_g1_i1	NA	NA	1.22169457	0.204796605	G43_F_mean	male
TRINITY_DN121465_c5_g2_i1	entpd4	Chr03	9.281980254	0.508595225	Brain_mean	male
TRINITY_DN121490_c3_g1_i3	NA	NA	1.609327338	0.518447177	Brain_mean	male
TRINITY_DN121497_c2_g2_i2	emc1	scaffold_378	1.424603913	0.546368324	G46_M_mean	male
TRINITY_DN121524_c0_g1_i2	NA	NA	1.71767515	0.255346418	G43_M_mean	male
TRINITY_DN121580_c0_g1_i1	NA	NA	3.888745557	0.360513454	G23_mean	male
TRINITY_DN121580_c0_g2_i1	NA	NA	5.593426841	0.413480965	G23_mean	male
TRINITY_DN121583_c1_g3_i5	NA	NA	1.02109732	0.677269288	Liver_mean	male
TRINITY_DN121601_c6_g1_i1	NA	NA	2.919982238	0.532980001	G46_M_mean	male
TRINITY_DN121660_c4_g4_i1	NA	NA	1.722840222	0.549174444	Brain_mean	male
TRINITY_DN121675_c2_g1_i3	NA	NA	1.616696404	0.51288796	Brain_mean	male
TRINITY_DN121797_c0_g1_i2	NA	NA	1.302370042	0.682261499	G46_M_mean	male
TRINITY_DN121846_c0_g2_i2	NA	NA	1.485717146	0.49606492	Brain_mean	male
TRINITY_DN121909_c0_g2_i1	NA	NA	1.802803359	0.512827566	G31_mean	male
TRINITY_DN121909_c0_g4_i1	NA	NA	1.496626725	0.443700528	G46_M_mean	male
TRINITY_DN121941_c0_g10_i1	NA	NA	1.03335564	0.279067124	G46_M_mean	male
TRINITY_DN122038_c0_g1_i2	NA	NA	1.138242624	0.295947665	G46_M_mean	male
TRINITY_DN122160_c0_g4_i1	lats1	Chr05	1.936535949	0.514244211	Ovary_mean	male
TRINITY_DN122162_c1_g1_i2	NA	NA	1.633334373	0.629989664	G27_mean	male
TRINITY_DN122177_c1_g1_i1	NA	NA	1.0912689	0.593647023	Ovary_mean	male
TRINITY_DN122351_c0_g1_i2	mrps23	Chr02	1.240928155	0.606960812	G46_M_mean	male
TRINITY_DN122416_c0_g1_i4	NA	NA	2.159097645	0.635781611	Liver_mean	male
TRINITY_DN122600_c2_g2_i1	NA	NA	1.474548905	0.556498058	G46_M_mean	male
TRINITY_DN122630_c10_g2_i2	NA	NA	1.819095807	0.393437132	G31_mean	male
TRINITY_DN122657_c3_g1_i1	cep44	Chr01	1.143472039	0.154150654	G46_M_mean	male
TRINITY_DN122807_c0_g1_i1	cpo	Chr09	1.927349255	0.408610598	G27_mean	male
TRINITY_DN122876_c3_g1_i10	NA	NA	1.175907916	0.180116607	G46_M_mean	male
TRINITY_DN122908_c0_g1_i1	NA	NA	1.203417888	0.48111108	G43_M_mean	male
TRINITY_DN122909_c5_g5_i1	NA	NA	2.024223876	0.490287563	G46_M_mean	male
TRINITY_DN122991_c3_g1_i1	NA	NA	1.058205544	0.247184477	G23_mean	male
TRINITY_DN123208_c0_g1_i1	serinc2	Chr02	1.949143503	0.76850251	G23_mean	male
TRINITY_DN123298_c0_g2_i2	Xetrov90029739m	scaffold_6020	1.547864159	0.7410161	Brain_mean	male
TRINITY_DN123374_c0_g1_i4	NA	NA	1.000173869	0.657926275	Liver_mean	male
TRINITY_DN123456_c0_g6_i3	NA	NA	2.527137767	0.275076609	G43_M_mean	male
TRINITY_DN123513_c0_g1_i2	NA	NA	1.67901805	0.63745418	G43_M_mean	male
TRINITY_DN123534_c0_g1_i2	NA	NA	1.149870797	0.350043115	G23_mean	male
TRINITY_DN123549_c0_g1_i2	LOC100491716	Chr06	1.231623691	0.35063416	G43_M_mean	male
TRINITY_DN123637_c0_g1_i2	NA	NA	1.266762553	0.441499827	Testis_mean	male
TRINITY_DN123733_c4_g1_i2	NA	NA	1.050066675	0.415417246	Brain_mean	male
TRINITY_DN123748_c0_g1_i1	NA	NA	1.684362618	0.53896252	Brain_mean	male
TRINITY_DN123784_c7_g8_i1	NA	NA	1.58996753	0.474582673	G43_M_mean	male
TRINITY_DN123790_c0_g1_i2	NA	NA	1.809561947	0.529016022	G43_M_mean	male
TRINITY_DN123854_c0_g4_i5	NA	NA	1.369955748	0.282431905	G46_M_mean	male
TRINITY_DN124034_c2_g15_i1	NA	NA	5.712865346	0.582052636	G43_M_mean	male
TRINITY_DN124049_c5_g2_i1	NA	NA	1.191388398	0.527955222	Liver_mean	male
TRINITY_DN124076_c2_g2_i3	zcrb1	Chr03	1.278430152	0.21946504	G46_M_mean	male
TRINITY_DN124081_c0_g8_i1	NA	NA	1.985982253	0.503043303	Liver_mean	male
TRINITY_DN124093_c3_g9_i1	NA	NA	2.110354145	0.63091576	G23_mean	male
TRINITY_DN124099_c3_g1_i1	NA	NA	1.091243469	0.365513089	G43_M_mean	male
TRINITY_DN124136_c0_g3_i1	NA	NA	1.718446022	0.670769769	Brain_mean	male
TRINITY_DN124151_c5_g6_i3	NA	NA	1.692096368	0.709374336	Brain_mean	male
TRINITY_DN124180_c0_g7_i1	NA	NA	1.241384718	0.533233875	Liver_mean	male
TRINITY_DN124181_c0_g1_i1	NA	NA	1.189913935	0.635231187	G46_M_mean	male
TRINITY_DN124205_c0_g1_i1	NA	NA	1.514726462	0.585219184	Liver_mean	male
TRINITY_DN124217_c2_g4_i3	NA	NA	1.286510599	0.517776449	G43_M_mean	male
TRINITY_DN124233_c1_g1_i3	NA	NA	1.618784534	0.779179455	Liver_mean	male
TRINITY_DN124284_c0_g1_i4	NA	NA	1.415689879	0.204725379	G46_M_mean	male
TRINITY_DN124346_c9_g1_i1	NA	NA	1.286337132	0.649642622	Ovary_mean	male
TRINITY_DN124412_c0_g5_i9	ift46-like	Chr07	1.723076022	0.24264952	Brain_mean	male
TRINITY_DN124423_c0_g1_i3	cited4	Chr02	1.630454644	0.554346	Testis_mean	male
TRINITY_DN124536_c0_g2_i2	med10	Chr06	1.174887372	0.691610016	Liver_mean	male
TRINITY_DN124538_c2_g3_i2	NA	NA	1.295273293	0.583009543	Brain_mean	male
TRINITY_DN124561_c0_g1_i1	NA	NA	1.493803325	0.606642658	Brain_mean	male
TRINITY_DN124623_c3_g1_i1	NA	NA	1.353679768	0.440274635	Liver_mean	male
TRINITY_DN124623_c3_g3_i1	LOC100497319-like	Chr04	1.280289282	0.400943187	Liver_mean	male
TRINITY_DN124728_c6_g7_i1	NA	NA	8.254258508	0.425108851	Testis_mean	male
TRINITY_DN124731_c3_g1_i2	fzd7	Chr09	1.234161668	0.355285803	G23_mean	male
TRINITY_DN124744_c0_g1_i1	NA	NA	1.627698784	0.347562768	G31_mean	male
TRINITY_DN124820_c0_g1_i1	NA	NA	1.95191471	0.766157213	G43_M_mean	male
TRINITY_DN124874_c1_g1_i1	NA	NA	2.590029401	0.653157944	G27_mean	male
TRINITY_DN124908_c0_g1_i1	NA	NA	8.664428823	0.609694544	G43_F_mean	male
TRINITY_DN124948_c0_g1_i6	NA	NA	1.175056337	0.761395434	G46_M_mean	male
TRINITY_DN124983_c3_g1_i1	cdh1	Chr04	1.315681959	0.432773361	G46_M_mean	male
TRINITY_DN124990_c0_g3_i2	NA	NA	1.331968378	0.628312729	Liver_mean	male
TRINITY_DN125075_c1_g1_i1	NA	NA	2.908260585	0.650834398	G27_mean	male
TRINITY_DN125075_c1_g2_i3	capsl	Chr01	3.500302464	0.724678907	G27_mean	male
TRINITY_DN125124_c5_g1_i1	NA	NA	1.131485213	0.69241333	G46_M_mean	male
TRINITY_DN125138_c7_g3_i10	NA	NA	1.115408614	0.225029792	G43_M_mean	male
TRINITY_DN125174_c0_g8_i1	NA	NA	1.20346438	0.197241304	Brain_mean	male
TRINITY_DN125213_c1_g1_i3	NA	NA	1.546733495	0.705905354	Liver_mean	male
TRINITY_DN125260_c4_g1_i9	wrap73	Chr07	1.11627392	0.445784131	Brain_mean	male
TRINITY_DN125266_c2_g2_i2	NA	NA	1.659161329	0.479934677	G31_mean	male
TRINITY_DN125272_c0_g1_i3	apba3-like	Chr01	1.302672444	0.416626549	G46_M_mean	male
TRINITY_DN125283_c5_g3_i3	LOC100492997-like	Chr02	1.069246312	0.600500517	Liver_mean	male
TRINITY_DN125325_c9_g1_i1	NA	NA	1.726077734	0.333269088	Ovary_mean	male
