gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN125564_c1_g1_i2	NA	NA	NA	NA	3.6581799541469	-3.18441505851872	3.98374917633721e-15	6.15969672780269e-14
TRINITY_DN82692_c0_g1_i1	NA	NA	NA	NA	0.35838029739204	3.25573749448194	1.25655516904395e-06	5.70802190842379e-06
TRINITY_DN124649_c0_g1_i1	NA	NA	NA	NA	8.25272437936629	-6.14025226779179	1.14546327750738e-73	2.75176451781826e-71
TRINITY_DN133060_c3_g1_i1	NA	NA	NA	NA	4.03964441953878	3.7855934033422	6.77146323221119e-15	1.01669956503634e-13
TRINITY_DN134827_c1_g3_i1	NA	NA	NA	NA	0.0960939046220426	-3.93945747431373	8.48804786620491e-08	4.67795770109946e-07
TRINITY_DN132397_c1_g4_i1	NA	NA	NA	NA	0.292075930376747	3.27293814014476	3.96012111009431e-07	1.96090006453835e-06
TRINITY_DN136165_c4_g8_i1	NA	NA	NA	NA	0.65860903060981	8.56109309081798	6.97948263782412e-10	5.47373720826193e-09
TRINITY_DN76258_c0_g1_i1	NA	NA	NA	NA	0.220571933939527	2.5333292326613	0.000554163794485183	0.0015322420787183
TRINITY_DN116030_c0_g1_i1	NA	NA	NA	NA	4.56078266914913	-2.52050745046666	2.22072282120163e-12	2.48681728289812e-11
TRINITY_DN130270_c9_g3_i4	NA	NA	NA	NA	0.163451909808615	2.86278901342122	2.07733371518597e-05	7.58785372086656e-05
TRINITY_DN123611_c3_g1_i3	NA	NA	NA	NA	0.671135771084467	2.06484085390261	0.000953874319094016	0.0025045236666318
TRINITY_DN98787_c0_g1_i1	NA	NA	NA	NA	0.665892497846415	4.13182361427429	3.35000498687681e-09	2.36114310718044e-08
TRINITY_DN129237_c5_g4_i2	NA	NA	NA	NA	5.7516450754536	-9.47137980383724	1.18928330100417e-81	3.52491214227494e-79
TRINITY_DN126074_c4_g1_i1	NA	NA	NA	NA	1.40796021139493	2.66816873879935	3.44185557137182e-07	1.72145579333438e-06
TRINITY_DN111820_c0_g1_i5	NA	NA	NA	NA	5.1044131554752	-5.01530305812164	1.93442434911975e-45	2.01586449751648e-43
TRINITY_DN123969_c0_g3_i3	NA	NA	NA	NA	4.65100029731744	2.12460794726612	1.00948577093067e-07	5.4905825224451e-07
TRINITY_DN132891_c7_g2_i3	NA	NA	NA	NA	5.69438296640087	-3.49554808444155	1.46879685494033e-33	8.84455984787552e-32
TRINITY_DN133114_c1_g1_i2	NA	NA	NA	NA	4.24316120976541	-3.55875891854284	2.59976812226829e-22	7.85853087237176e-21
TRINITY_DN118609_c0_g1_i1	NA	NA	NA	NA	7.35569051157108	-2.49035326373714	3.19775676391159e-25	1.23693567569475e-23
TRINITY_DN116046_c1_g1_i2	NA	NA	NA	NA	0.0621235954876718	7.93550958460964	1.63158287541226e-15	2.65213563979049e-14
TRINITY_DN132644_c7_g3_i4	NA	NA	NA	NA	4.91123362483428	6.18115411594653	3.277296360782e-46	3.49506810961527e-44
TRINITY_DN98815_c0_g1_i1	NA	NA	NA	NA	1.59687031254169	-3.71041219963882	9.329905689446e-09	6.07148866964747e-08
TRINITY_DN111316_c0_g1_i1	NA	NA	NA	NA	5.387676627539	-4.77669199556192	1.30153339586366e-21	3.72225503263162e-20
TRINITY_DN134347_c8_g2_i2	NA	NA	NA	NA	0.705016069679628	6.04233371667163	8.15342139945174e-11	7.33743624520062e-10
TRINITY_DN96746_c0_g1_i1	NA	NA	NA	NA	0.399807865357867	2.85311676674141	3.66788825716057e-07	1.82769750665761e-06
TRINITY_DN129669_c1_g4_i1	NA	NA	NA	NA	6.04535376786989	-2.96607934509722	2.70918480588568e-18	5.74085567687308e-17
TRINITY_DN130576_c1_g3_i2	NA	NA	NA	NA	2.95025949914636	4.43400981766756	1.27459373894442e-18	2.7889528581198e-17
TRINITY_DN128645_c0_g1_i6	NA	NA	NA	NA	5.75568544405868	3.79229695854423	4.67241170766254e-23	1.51631151101861e-21
TRINITY_DN124832_c11_g3_i2	NA	NA	NA	NA	6.40816620432683	-2.56384788765721	4.24582519029963e-26	1.74591391879312e-24
TRINITY_DN131273_c1_g2_i1	NA	NA	NA	NA	3.07161789381325	3.58231373264008	3.61214556922482e-14	5.02967578894746e-13
TRINITY_DN135210_c0_g1_i2	NA	NA	NA	NA	4.72618939587763	2.68177527965969	9.09874982282465e-16	1.5168127717787e-14
TRINITY_DN109596_c0_g1_i1	NA	NA	NA	NA	6.57458079685987	-8.20513359941289	8.76616716170202e-75	2.15119856950929e-72
TRINITY_DN136618_c14_g2_i1	NA	NA	NA	NA	0.538415968767272	2.38678867334544	0.000134700477360955	0.000422793879016877
TRINITY_DN131356_c7_g1_i9	NA	NA	NA	NA	2.96335702425663	2.29566176465006	3.50892298070488e-06	1.46667839314372e-05
TRINITY_DN1938_c0_g1_i1	NA	NA	NA	NA	1.16047486680697	-2.09098522815083	1.63604485152873e-05	6.08008721732433e-05
TRINITY_DN123189_c1_g1_i1	NA	NA	NA	NA	1.31098772820711	3.10621895175347	5.13675005372663e-07	2.50012603382702e-06
TRINITY_DN107632_c0_g1_i1	NA	NA	NA	NA	4.4759089281918	3.35907748038178	6.29435438184565e-15	9.48183205956974e-14
TRINITY_DN127039_c0_g1_i1	NA	NA	NA	NA	0.849163777772509	2.28007826872861	1.98053936898186e-05	7.26148861924432e-05
TRINITY_DN119683_c0_g1_i1	NA	NA	NA	NA	0.143260660435172	-5.03896539450221	3.68270801772619e-13	4.54798497730233e-12
TRINITY_DN106492_c0_g1_i4	NA	NA	NA	NA	1.92357679368178	3.10411839724136	5.95333411151508e-10	4.70453570266611e-09
TRINITY_DN117334_c0_g1_i4	NA	NA	NA	NA	1.89880987958987	2.11458797484192	1.20081441767803e-05	4.57665107552572e-05
TRINITY_DN130063_c0_g1_i3	NA	NA	NA	NA	1.91581099430107	2.55347830639056	6.96800407929607e-08	3.89955343545108e-07
TRINITY_DN106704_c0_g2_i1	NA	NA	NA	NA	0.572590509905458	-8.47749683059886	1.18726126671917e-18	2.60535352202547e-17
TRINITY_DN130056_c0_g2_i1	NA	NA	NA	NA	1.61008183346974	4.86785704949116	6.57014177918587e-11	5.9953528862287e-10
TRINITY_DN140595_c0_g1_i1	NA	NA	NA	NA	2.52751862265884	3.47885319448381	3.24788943806712e-09	2.29341994912029e-08
TRINITY_DN130443_c0_g2_i1	NA	NA	NA	NA	3.63040818629556	4.1639235367626	5.56721642986887e-15	8.46469109676665e-14
TRINITY_DN133073_c1_g4_i1	NA	NA	NA	NA	0.983697179714294	2.43422673221145	0.000343101115534673	0.000990544422357029
TRINITY_DN135085_c0_g5_i1	NA	NA	NA	NA	4.20066185598104	5.04954157662871	3.53095256448493e-23	1.15614633323781e-21
TRINITY_DN79713_c0_g2_i1	NA	NA	NA	NA	1.56134012691702	-2.07128700079072	3.17144497586388e-05	0.000112371863436059
TRINITY_DN129857_c4_g5_i4	NA	NA	NA	NA	4.18825408011469	2.17187283949523	1.49723151649668e-08	9.36532057845748e-08
TRINITY_DN131939_c0_g2_i2	NA	NA	NA	NA	0.878066042938922	2.10087410626131	0.000307070400586872	0.000896760902805933
TRINITY_DN121112_c0_g1_i1	NA	NA	NA	NA	7.29592901842696	-2.35886274654716	2.22911151886335e-21	6.2344096916053e-20
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.537975027420237	-4.29320649137715	1.84233045252393e-10	1.56945373600228e-09
TRINITY_DN126447_c0_g1_i1	NA	NA	NA	NA	6.75267607194213	-2.5079563272367	2.22065481052809e-23	7.45290942439295e-22
TRINITY_DN121762_c0_g1_i2	NA	NA	NA	NA	6.94644652980569	3.64818846783702	3.1883557347564e-36	2.18512476212044e-34
TRINITY_DN122561_c0_g3_i2	NA	NA	NA	NA	3.38341083533346	-2.32957840384638	1.54706135640383e-09	1.14670458836792e-08
TRINITY_DN127717_c0_g1_i1	NA	NA	NA	NA	1.08810295318826	2.21972551884628	0.000241921148368763	0.000722565691411061
TRINITY_DN134852_c1_g1_i1	NA	NA	NA	NA	4.7531462760383	2.7712785879665	3.11421402220701e-12	3.41203036076852e-11
TRINITY_DN132129_c0_g1_i2	NA	NA	NA	NA	6.92036151935211	3.5107566983519	6.95366270001893e-36	4.68131239350537e-34
TRINITY_DN129577_c7_g5_i1	NA	NA	NA	NA	4.52428281424579	-2.12545586266627	9.57044600572776e-09	6.21738453580185e-08
TRINITY_DN126102_c5_g3_i1	NA	NA	NA	NA	1.27807983416786	2.57748519201101	9.02447693317125e-06	3.51162169767833e-05
TRINITY_DN118209_c0_g1_i1	NA	NA	NA	NA	2.713775569453	-2.69352629880433	2.04557112936155e-09	1.48722600555238e-08
TRINITY_DN123159_c2_g8_i6	NA	NA	NA	NA	3.73605590408382	-2.33211076745756	9.58146153469882e-07	4.45897461551584e-06
TRINITY_DN135315_c3_g5_i3	NA	NA	NA	NA	3.80882365136765	-9.79160139419753	8.71817923581346e-49	1.03628274229029e-46
TRINITY_DN117532_c0_g1_i1	NA	NA	NA	NA	0.963931023139682	3.89160676868812	3.03257278649028e-09	2.14669280810425e-08
TRINITY_DN131905_c2_g3_i1	NA	NA	NA	NA	6.48805214451342	2.57331902086472	1.73435297528152e-15	2.80321555254072e-14
TRINITY_DN135795_c0_g6_i2	NA	NA	NA	NA	11.0582719387478	2.11936345970234	4.05997614615939e-08	2.35528153552744e-07
TRINITY_DN126227_c1_g1_i1	NA	NA	NA	NA	1.04287382212894	2.39092289598419	1.79422585777643e-05	6.63122632002814e-05
TRINITY_DN107748_c0_g3_i1	NA	NA	NA	NA	1.09934790652444	-5.35555025965596	5.99592341798268e-16	1.02042478930053e-14
TRINITY_DN136119_c4_g1_i2	NA	NA	NA	NA	2.19446548151295	-2.2535833676372	9.25301245578533e-06	3.59380956885522e-05
TRINITY_DN115691_c0_g3_i4	NA	NA	NA	NA	2.10214419167079	-2.31680488532223	4.13175531382709e-05	0.000143479792714793
TRINITY_DN136080_c7_g1_i2	NA	NA	NA	NA	0.845594647836804	-3.55437583149491	5.79552132795282e-10	4.58936112930393e-09
TRINITY_DN110103_c0_g1_i1	NA	NA	NA	NA	6.71914133289908	-6.95204419564376	7.58444930249848e-61	1.35228360923141e-58
TRINITY_DN135615_c0_g1_i2	NA	NA	NA	NA	6.91840624705755	-3.05633931378998	2.33564303930951e-32	1.32597127967964e-30
TRINITY_DN117134_c0_g1_i2	NA	NA	NA	NA	3.7306719841326	2.11167052727431	6.12219684125007e-08	3.4567238077934e-07
TRINITY_DN127160_c7_g1_i2	NA	NA	NA	NA	4.42408278591637	-2.08063215243065	1.36323885694902e-10	1.18838186376205e-09
TRINITY_DN96472_c0_g1_i1	NA	NA	NA	NA	0.459953623864442	-4.81561316480885	1.60725917152884e-09	1.18923965160971e-08
TRINITY_DN127314_c0_g1_i1	NA	NA	NA	NA	1.04645411475134	6.56362711173793	9.29306055410427e-13	1.09379178940571e-11
TRINITY_DN118356_c0_g1_i1	NA	NA	NA	NA	0.989279610484128	-2.33771189581901	0.00148926463623715	0.00374440867337273
TRINITY_DN128955_c5_g1_i1	NA	NA	NA	NA	3.6497152176304	2.24321513099222	2.61681537460396e-05	9.38861192881805e-05
TRINITY_DN136034_c0_g2_i1	NA	NA	NA	NA	2.48081372403311	-5.01593479271965	1.59460399217865e-19	3.8673806917642e-18
TRINITY_DN132758_c1_g1_i1	NA	NA	NA	NA	6.57187140364164	-8.36642022906221	2.89505031809859e-13	3.6203199101176e-12
TRINITY_DN132489_c2_g3_i3	NA	NA	NA	NA	1.49691270866959	-4.28833513398462	2.55345370250665e-12	2.83162878516068e-11
TRINITY_DN127636_c6_g3_i2	NA	NA	NA	NA	11.0512735752523	2.04061451963127	9.73184009949565e-07	4.52066058926704e-06
TRINITY_DN94816_c0_g1_i1	NA	NA	NA	NA	0.563659750444799	-2.1619976606606	0.00027750637135799	0.00081814370328537
TRINITY_DN109600_c0_g2_i3	NA	NA	NA	NA	5.87877567177041	4.2931761809632	7.15157571422578e-15	1.06954954751023e-13
TRINITY_DN127485_c0_g1_i3	NA	NA	NA	NA	6.89718827813395	-6.43169561714675	3.49794105153065e-24	1.26714302663544e-22
TRINITY_DN129070_c5_g1_i1	NA	NA	NA	NA	0.84705408561697	2.08148746984901	0.00027113406406241	0.00080156153253243
TRINITY_DN93354_c0_g3_i1	NA	NA	NA	NA	4.54885627331639	7.48182153631601	1.17772990636358e-43	1.15356875206135e-41
TRINITY_DN123241_c0_g1_i1	NA	NA	NA	NA	0.36289699929401	4.40621842751541	3.94871365423509e-08	2.29598835711983e-07
TRINITY_DN125867_c6_g4_i1	NA	NA	NA	NA	1.05877002878676	2.89916008365882	3.51700580181731e-05	0.000123503779672372
TRINITY_DN136164_c1_g1_i1	NA	NA	NA	NA	0.331583674262216	2.9409636060848	1.00658667145555e-05	3.88439651943839e-05
TRINITY_DN132670_c0_g3_i1	NA	NA	NA	NA	1.2353465714357	3.00250184832203	1.18509550500595e-05	4.52429735952589e-05
TRINITY_DN129357_c2_g3_i2	NA	NA	NA	NA	5.14657651284	-2.1085381932423	1.02351440195718e-14	1.50409824091866e-13
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	8.7693248290764	-11.2209589324369	8.99172690864085e-127	2.28010212787779e-123
TRINITY_DN114391_c0_g1_i1	NA	NA	NA	NA	1.06828656414028	4.60565680840093	2.64440641997435e-05	9.48164074102978e-05
TRINITY_DN133950_c3_g1_i1	NA	NA	NA	NA	5.85563508620566	3.10558714508388	7.33884044140591e-05	0.000242138234138739
TRINITY_DN123158_c0_g1_i7	NA	NA	NA	NA	3.85664402885211	2.52569645734967	2.99515300979448e-10	2.46859451027554e-09
TRINITY_DN122213_c2_g5_i1	NA	NA	NA	NA	6.26527745925613	-2.91995031697495	1.08631668120324e-24	4.05759726651724e-23
TRINITY_DN97228_c0_g1_i1	NA	NA	NA	NA	1.95686484618645	-6.26891312497341	1.56155511155385e-14	2.26559508937584e-13
TRINITY_DN135976_c1_g3_i1	NA	NA	NA	NA	10.9973626226255	2.02223456289533	2.45884316804266e-07	1.26102738833864e-06
TRINITY_DN136721_c2_g4_i2	NA	NA	NA	NA	2.05572419087633	2.16650495085968	0.000435106015972281	0.001229415562278
TRINITY_DN130510_c0_g1_i1	NA	NA	NA	NA	3.66917124065931	2.94972119655177	5.35291358835841e-15	8.15515313174336e-14
TRINITY_DN119354_c2_g3_i1	NA	NA	NA	NA	4.3540262076773	3.04683294908614	1.67218540307483e-07	8.8135370136198e-07
TRINITY_DN125353_c3_g2_i2	NA	NA	NA	NA	2.44183387928301	2.64142997998499	2.95222004857092e-06	1.24977863009619e-05
TRINITY_DN125119_c3_g1_i1	NA	NA	NA	NA	2.6340118694959	-10.6356424982225	3.75977665808447e-30	1.9195888789889e-28
TRINITY_DN124523_c1_g1_i1	NA	NA	NA	NA	8.32555535188747	-3.70505285115019	1.55062041034955e-30	8.17280808429503e-29
TRINITY_DN122901_c0_g2_i4	NA	NA	NA	NA	0.787953448919353	3.83116105514876	1.18657909200783e-09	8.96008507357358e-09
TRINITY_DN34529_c0_g1_i1	NA	NA	NA	NA	1.941433855431	-2.29030099673604	9.30177859371164e-06	3.60958707533926e-05
TRINITY_DN129305_c2_g2_i1	NA	NA	NA	NA	4.0731168612663	-3.19091996669381	8.24266850881812e-14	1.10137108143002e-12
TRINITY_DN122094_c3_g3_i1	NA	NA	NA	NA	2.68110304324775	-2.71940587528681	0.0190379656473284	0.0364592138963941
TRINITY_DN133652_c0_g19_i1	NA	NA	NA	NA	0.179474238485639	2.80666504527085	0.000189443200562779	0.000578778142335174
TRINITY_DN131327_c3_g4_i1	NA	NA	NA	NA	2.6940937725641	-7.09523101324549	3.23841590284083e-28	1.51139320520723e-26
TRINITY_DN135189_c4_g1_i1	NA	NA	NA	NA	7.92281381703646	-2.01399835005808	7.61037250804952e-12	7.8732511957709e-11
TRINITY_DN132359_c3_g3_i1	NA	NA	NA	NA	0.441416846810568	-5.75921315913213	9.91691792622748e-13	1.16123089231587e-11
TRINITY_DN135157_c2_g2_i1	NA	NA	NA	NA	0.215311817206555	-2.07800849754529	0.000262465081320448	0.000777818216581646
TRINITY_DN129001_c0_g2_i2	NA	NA	NA	NA	4.61317002700016	-2.90597884731806	7.94889739912522e-14	1.0639867240049e-12
TRINITY_DN101747_c0_g1_i1	NA	NA	NA	NA	2.52361642440093	-7.28347983376936	2.41326049615245e-07	1.24015832117071e-06
TRINITY_DN125378_c4_g1_i2	NA	NA	NA	NA	1.05651703772509	2.55969435021875	8.33281622494925e-07	3.92268011315577e-06
TRINITY_DN132507_c3_g2_i1	NA	NA	NA	NA	2.72728038444202	2.09001731593626	0.00122530782428998	0.00314166668531019
TRINITY_DN130083_c0_g1_i1	NA	NA	NA	NA	0.297842730843797	-5.26385935044894	4.46366231817329e-11	4.18527943407358e-10
TRINITY_DN111767_c0_g2_i1	NA	NA	NA	NA	0.0313991766127003	-6.46774922590792	2.27030166295119e-10	1.90768868011311e-09
TRINITY_DN128253_c0_g1_i4	NA	NA	NA	NA	6.69289627109307	2.12806772134188	1.1995427705419e-06	5.47519302186145e-06
TRINITY_DN153359_c0_g1_i1	NA	NA	NA	NA	0.746116488096268	4.0574995885044	2.37730705626284e-09	1.71384935960783e-08
TRINITY_DN133462_c4_g2_i2	NA	NA	NA	NA	4.98201294497755	-2.12455233623945	8.88702573118702e-09	5.80313880506868e-08
TRINITY_DN132155_c0_g2_i2	NA	NA	NA	NA	1.15244610051664	3.00236749651336	6.78004264854554e-09	4.50332169165036e-08
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	1.58536136039559	-5.32104904235675	1.2369154987834e-15	2.02793717767491e-14
TRINITY_DN132739_c0_g2_i4	NA	NA	NA	NA	3.43534028742612	-2.72125127387494	3.17597805025549e-12	3.4730316752722e-11
TRINITY_DN115659_c0_g1_i2	NA	NA	NA	NA	0.836369657636166	2.94620867227773	8.32681667784269e-06	3.25624760489592e-05
TRINITY_DN134343_c3_g1_i2	NA	NA	NA	NA	3.7383109696227	-2.23859962618752	4.62735171726839e-05	0.00015878126731544
TRINITY_DN117718_c0_g1_i2	NA	NA	NA	NA	5.51408940755091	-2.21471463399804	8.20109327690177e-10	6.35104685325592e-09
TRINITY_DN134933_c1_g1_i2	NA	NA	NA	NA	4.78680150040126	-3.29340489890845	7.94804159354713e-19	1.77138872312434e-17
TRINITY_DN130835_c3_g2_i2	NA	NA	NA	NA	0.658964885087752	4.68604120011927	2.77823724204953e-12	3.05713261032085e-11
TRINITY_DN136144_c9_g4_i3	NA	NA	NA	NA	1.49589937142837	2.2286078182578	2.71160701594844e-05	9.7042959570292e-05
TRINITY_DN109973_c0_g1_i2	NA	NA	NA	NA	6.98984764358844	-3.08915252950356	4.04631624983087e-28	1.8693325800332e-26
TRINITY_DN107811_c0_g1_i1	NA	NA	NA	NA	0.958063115143149	3.31021979620426	3.04262897104349e-09	2.15247608112693e-08
TRINITY_DN23453_c0_g2_i1	NA	NA	NA	NA	0.65821630961065	-8.57358119273417	4.40930521057109e-21	1.20226001810817e-19
TRINITY_DN120551_c0_g1_i1	NA	NA	NA	NA	1.41282993647869	-2.26539678713089	5.56398621571263e-05	0.000187981189363425
TRINITY_DN132758_c1_g6_i4	NA	NA	NA	NA	4.45901415846368	2.13175051276079	1.16546484580859e-05	4.45457020784519e-05
TRINITY_DN115109_c2_g1_i1	NA	NA	NA	NA	1.38044518822531	5.10936935609455	2.96386575930407e-13	3.69826923777133e-12
TRINITY_DN117032_c0_g1_i4	NA	NA	NA	NA	1.79345807212622	3.58246787898999	1.26812589147327e-08	8.04591856969782e-08
TRINITY_DN132647_c0_g2_i1	NA	NA	NA	NA	2.53090441056718	3.71890357492337	0.000141675047366351	0.00044328323704344
TRINITY_DN136530_c3_g1_i2	NA	NA	NA	NA	2.69310474663543	2.3041338090793	4.41724908415925e-06	1.81150869000328e-05
TRINITY_DN129277_c0_g2_i1	NA	NA	NA	NA	4.50091315044844	-3.67478763428044	4.67743100410614e-23	1.51631151101861e-21
TRINITY_DN101193_c0_g1_i1	NA	NA	NA	NA	0.52155153967402	-2.07297383100261	0.000241303198730496	0.000720814345736569
TRINITY_DN112117_c1_g1_i4	NA	NA	NA	NA	3.53377454851728	-4.23035414686434	1.09955722583278e-19	2.6982897858017e-18
TRINITY_DN134944_c4_g3_i1	NA	NA	NA	NA	4.36766007947304	-3.12410826862646	7.7782228764051e-13	9.25037011387791e-12
TRINITY_DN128868_c0_g3_i1	NA	NA	NA	NA	4.53069421059375	-10.0429915542809	2.18679213146702e-47	2.47064208041289e-45
TRINITY_DN107251_c0_g1_i2	NA	NA	NA	NA	0.457619722571454	-2.68374606557712	0.000114372853565165	0.00036419942291952
TRINITY_DN132047_c2_g1_i1	NA	NA	NA	NA	4.5297577965475	-9.35096532101771	1.41124676978386e-59	2.43996013484904e-57
TRINITY_DN131722_c5_g1_i3	NA	NA	NA	NA	1.53743820167581	2.8009039157797	3.41701605391556e-06	1.43219725220314e-05
TRINITY_DN122194_c3_g1_i2	NA	NA	NA	NA	4.50368121859048	-3.86690258410323	2.32874586813015e-22	7.0673721013918e-21
TRINITY_DN127907_c0_g1_i4	NA	NA	NA	NA	4.54074276065024	-5.01037175215014	1.11587742552332e-35	7.42465148842367e-34
TRINITY_DN10856_c0_g2_i1	NA	NA	NA	NA	0.759410938253433	2.2962641084076	6.37463230491065e-06	2.54205588786774e-05
TRINITY_DN128959_c2_g1_i1	NA	NA	NA	NA	0.549381770088315	3.73581186842587	9.10422157325587e-08	4.98863252688704e-07
TRINITY_DN121918_c0_g1_i1	NA	NA	NA	NA	6.80011196399173	-2.76032191497925	1.11107247230657e-27	5.00136015048926e-26
TRINITY_DN125738_c3_g2_i6	NA	NA	NA	NA	1.86961345824852	-2.7624701142427	1.98159303473185e-05	7.2637192802201e-05
TRINITY_DN128905_c8_g3_i1	NA	NA	NA	NA	3.16719924269045	-2.35634390959199	5.92836980131789e-08	3.35641914179303e-07
TRINITY_DN123695_c0_g4_i2	NA	NA	NA	NA	1.87717390578822	-4.5467590572822	6.72814813927279e-10	5.28752743920398e-09
TRINITY_DN127814_c3_g6_i6	NA	NA	NA	NA	2.87311660317551	-2.78401201660275	6.73088015886127e-08	3.77610980790393e-07
TRINITY_DN128972_c3_g1_i2	NA	NA	NA	NA	5.17297685617152	-2.18602088841347	1.68688215557053e-13	2.17012539765674e-12
TRINITY_DN133080_c7_g8_i2	NA	NA	NA	NA	5.20994288594973	-2.21713408780554	2.52118816321277e-07	1.29010215831484e-06
TRINITY_DN122976_c0_g2_i2	NA	NA	NA	NA	1.73133461693705	-2.1363105500068	6.53328544560757e-05	0.000218113868402071
TRINITY_DN132798_c5_g1_i2	NA	NA	NA	NA	5.57270777955258	2.25467624370265	3.99738852276753e-09	2.77881208853489e-08
TRINITY_DN92285_c0_g1_i1	NA	NA	NA	NA	6.74261533040121	-10.5722036888908	8.3207216328481e-110	7.30367342710998e-107
TRINITY_DN116490_c0_g1_i1	NA	NA	NA	NA	3.28622898621011	-2.00427547003897	2.55357421569058e-07	1.30521099105241e-06
TRINITY_DN132652_c1_g1_i1	NA	NA	NA	NA	5.57131911795235	-2.53073984551361	1.31493226011522e-20	3.43750103554976e-19
TRINITY_DN128157_c0_g1_i3	NA	NA	NA	NA	4.24389341033682	-6.93233657204091	3.56156310667995e-45	3.62866041163615e-43
TRINITY_DN120235_c0_g1_i5	NA	NA	NA	NA	0.396810948930242	3.34372900127522	1.26134911049959e-05	4.78658287326597e-05
TRINITY_DN116802_c0_g2_i1	NA	NA	NA	NA	6.61304710693882	-3.32419199727343	3.8256073189114e-31	2.06891019507573e-29
TRINITY_DN122829_c0_g2_i1	NA	NA	NA	NA	1.87494216965294	2.34540911393937	0.000315381237380834	0.000917479999936954
TRINITY_DN126072_c1_g1_i1	NA	NA	NA	NA	5.29627188137851	-2.30458336469769	6.09399313412124e-14	8.24404927723265e-13
TRINITY_DN100323_c0_g3_i1	NA	NA	NA	NA	1.03523279627767	-6.18960840767104	1.97962382571882e-17	3.87802360090601e-16
TRINITY_DN131956_c1_g6_i2	NA	NA	NA	NA	0.264992169984165	2.67558375404431	4.69562413920119e-06	1.91843061412191e-05
TRINITY_DN121982_c0_g1_i2	NA	NA	NA	NA	0.915399584845723	2.20457410756094	1.00530307519981e-05	3.88075554502878e-05
TRINITY_DN133364_c2_g6_i1	NA	NA	NA	NA	1.19067585953395	2.11225636068703	4.2695558727796e-05	0.000147860097311951
TRINITY_DN136167_c0_g1_i1	NA	NA	NA	NA	7.45307651086246	-2.43140359312252	2.58668925151929e-12	2.86430966027042e-11
TRINITY_DN69414_c0_g1_i1	NA	NA	NA	NA	4.22774898097578	-2.33920877920942	1.45337883910634e-05	5.45453245618894e-05
TRINITY_DN127437_c3_g1_i2	NA	NA	NA	NA	2.64964258953489	2.27478839836591	1.56627288845288e-07	8.29213949823078e-07
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.911010356959547	6.27749770431104	1.79203131378879e-17	3.52870911503777e-16
TRINITY_DN125497_c0_g2_i1	NA	NA	NA	NA	0.456855949932746	-5.76910581255493	2.42029589743785e-13	3.0567788030618e-12
TRINITY_DN128259_c0_g1_i1	NA	NA	NA	NA	5.74626624108553	-3.19172925565702	1.07620032809168e-25	4.28639509384088e-24
TRINITY_DN117012_c0_g1_i1	NA	NA	NA	NA	2.68714568923957	3.65327649468162	6.35711093708703e-14	8.57965616831462e-13
TRINITY_DN85231_c0_g1_i1	NA	NA	NA	NA	2.26446215934463	-3.29250532175817	0.00384051982415624	0.0087868013460545
TRINITY_DN125494_c4_g1_i1	NA	NA	NA	NA	3.76855163642822	2.40225443255379	3.27455786429119e-09	2.3101069421593e-08
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	5.3489807709998	-6.43648760495151	1.33814340127917e-12	1.53926959193515e-11
TRINITY_DN127939_c0_g1_i4	NA	NA	NA	NA	3.87440169874942	2.02853908943188	0.000413073443500427	0.00117253260293119
TRINITY_DN119290_c0_g1_i1	NA	NA	NA	NA	6.12755492211224	-4.54517002388151	1.37802658002389e-47	1.57246613046526e-45
TRINITY_DN136097_c2_g1_i2	NA	NA	NA	NA	5.31311622625782	4.71135929060739	3.44248024512595e-23	1.13042135473762e-21
TRINITY_DN128203_c2_g1_i10	NA	NA	NA	NA	3.08777890532509	3.88109984136771	7.3447532077269e-13	8.76683879219369e-12
TRINITY_DN125048_c0_g1_i2	NA	NA	NA	NA	1.42623448524562	5.24445774046298	2.24354981399107e-10	1.88799018639027e-09
TRINITY_DN129442_c0_g2_i3	NA	NA	NA	NA	3.02247869086904	2.99752774257099	5.86736368847068e-07	2.82857993447989e-06
TRINITY_DN124886_c0_g1_i1	NA	NA	NA	NA	9.44561824127944	-2.01353700476015	2.65121740679382e-08	1.583514359012e-07
TRINITY_DN130090_c8_g4_i5	NA	NA	NA	NA	4.93410065434198	-3.15374768477731	1.17012079849022e-18	2.57021144014858e-17
TRINITY_DN131100_c1_g1_i7	NA	NA	NA	NA	0.967669463961807	2.6692018402594	4.58371201855285e-05	0.000157568121234242
TRINITY_DN134679_c1_g1_i1	NA	NA	NA	NA	0.441113049692823	4.33397959373232	2.67835562303934e-11	2.59225750759134e-10
TRINITY_DN116688_c0_g2_i1	NA	NA	NA	NA	1.80795550591386	-2.16866465531617	0.000264465436515503	0.000783237761764445
TRINITY_DN130516_c0_g2_i1	NA	NA	NA	NA	4.98333148172911	-13.0080665863046	1.5173942163497e-84	5.09264276551954e-82
TRINITY_DN131842_c6_g6_i1	NA	NA	NA	NA	0.591516780725645	2.69375424095135	5.95929680576133e-06	2.38895260321597e-05
