gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN118411_c0_g1_i21	NA	NA	NA	NA	3.1172547931868	3.092179084156	1.70258267068234e-12	1.932190040294e-11
TRINITY_DN122501_c0_g1_i2	NA	NA	NA	NA	5.20352037322371	-1.96616346448627	3.39972189532954e-09	2.39322804118479e-08
TRINITY_DN132601_c0_g7_i4	NA	NA	NA	NA	0.296970607159425	1.61432553533175	0.00605896263981289	0.0132272475000775
TRINITY_DN117148_c0_g1_i2	NA	NA	NA	NA	1.03104234911754	1.06659984125999	0.0267629131211663	0.0491971972010679
TRINITY_DN124703_c0_g1_i1	NA	NA	NA	NA	2.9111586057724	-4.92506907249599	4.41998701620002e-19	1.01278055907346e-17
TRINITY_DN117941_c0_g1_i1	NA	NA	NA	NA	1.7180854128283	1.51822100177506	0.00392144715160711	0.00894773714196935
TRINITY_DN127243_c5_g8_i1	NA	NA	NA	NA	0.840586038559398	2.35169847300288	3.92083208990574e-06	1.62467884380344e-05
TRINITY_DN136065_c3_g2_i2	NA	NA	NA	NA	1.18548779173875	1.06627146624889	0.0263072310585688	0.0484649360040892
TRINITY_DN132005_c0_g3_i2	NA	NA	NA	NA	2.24860997193689	-4.90193865765214	5.69538300918982e-18	1.16888517118462e-16
TRINITY_DN84662_c0_g1_i1	NA	NA	NA	NA	3.30341851008785	3.13866164257912	2.93013353301862e-05	0.000104388865892212
TRINITY_DN96601_c0_g1_i1	NA	NA	NA	NA	-0.0321596874956208	3.03753548877912	0.000443566151324148	0.00125029516983531
TRINITY_DN110650_c0_g1_i1	NA	NA	NA	NA	7.57670560502146	2.2522029698129	1.85561250441977e-11	1.8348695223513e-10
TRINITY_DN129827_c4_g3_i1	NA	NA	NA	NA	7.38859697478989	-6.75751622709367	9.48019508997038e-77	2.51577921329423e-74
TRINITY_DN126266_c0_g1_i1	NA	NA	NA	NA	4.51275357283191	-2.19910082500955	1.30425495198383e-08	8.259075059427e-08
TRINITY_DN132703_c7_g5_i1	NA	NA	NA	NA	0.459547574935191	1.77915717061815	0.000236143405757327	0.000706603488421886
TRINITY_DN135145_c0_g1_i6	NA	NA	NA	NA	5.36463464629845	-1.05563023687574	0.00322548504992091	0.00751086490956597
TRINITY_DN133735_c0_g2_i5	NA	NA	NA	NA	1.80787708233349	2.39733192485338	2.10054847958132e-06	9.12423247068993e-06
TRINITY_DN125561_c2_g6_i1	NA	NA	NA	NA	4.68765011492478	2.65694663797119	7.16349189121398e-12	7.43452532702526e-11
TRINITY_DN131991_c1_g1_i2	NA	NA	NA	NA	5.00060472171496	2.82959158923247	2.58386869442698e-19	6.14901473870829e-18
TRINITY_DN128742_c10_g1_i1	NA	NA	NA	NA	4.25450878232594	-1.86898959227452	8.1946984202786e-05	0.000267514529176939
TRINITY_DN90841_c0_g2_i1	NA	NA	NA	NA	4.6050948136884	3.00063069915294	2.39988830476942e-05	8.66617893852019e-05
TRINITY_DN115718_c0_g2_i4	NA	NA	NA	NA	6.93382147146413	-1.86492986613502	3.53475017902179e-12	3.8387606561718e-11
TRINITY_DN130371_c0_g1_i1	NA	NA	NA	NA	4.16678341422249	-3.55484189698504	1.75473056001623e-17	3.46123257050046e-16
TRINITY_DN97754_c0_g1_i2	NA	NA	NA	NA	6.92055277614025	1.14260811373598	0.000186083421370547	0.000569504605406815
TRINITY_DN125618_c1_g2_i2	NA	NA	NA	NA	5.32033574794153	-2.32658966693648	7.75824618845941e-13	9.23142307158606e-12
TRINITY_DN128123_c2_g1_i7	NA	NA	NA	NA	1.73930669731227	-2.53011374375218	0.000110644519009133	0.000353115538082287
TRINITY_DN131452_c2_g10_i1	NA	NA	NA	NA	-0.037148763600512	-1.84560258822061	0.00614345111188281	0.0133860837574365
TRINITY_DN129219_c4_g1_i1	NA	NA	NA	NA	4.46098567317003	-1.01193358171833	0.00300091277388457	0.00704079421460785
TRINITY_DN123359_c0_g1_i1	NA	NA	NA	NA	0.0419531688152166	2.00725001400824	0.000108241201814541	0.000346148209436029
TRINITY_DN72056_c0_g1_i1	NA	NA	NA	NA	1.81234315605134	-8.51281579260156	1.18458323527189e-08	7.5578861043822e-08
TRINITY_DN127990_c0_g1_i1	NA	NA	NA	NA	1.62627563716592	1.74592284265756	0.000737974481822254	0.00198571601796296
TRINITY_DN119012_c0_g1_i4	NA	NA	NA	NA	6.62843803447551	3.2647978482944	9.70958563247743e-18	1.96099259561416e-16
TRINITY_DN126324_c7_g2_i1	NA	NA	NA	NA	3.60372015458989	1.14826529988533	0.00303496293160364	0.00711274635706082
TRINITY_DN135623_c1_g2_i3	NA	NA	NA	NA	4.8410600779887	3.33667529871699	9.2875240524976e-13	1.09370419982508e-11
TRINITY_DN133260_c0_g3_i1	NA	NA	NA	NA	5.57878362452455	-3.77310725653987	1.34121667840371e-36	9.33208751052725e-35
TRINITY_DN122436_c6_g1_i1	NA	NA	NA	NA	2.26865420190736	-1.8351049462979	4.01613428758183e-05	0.000139677258017666
TRINITY_DN131711_c1_g1_i3	NA	NA	NA	NA	5.965384621721	-2.06440354778377	2.52653469346984e-12	2.80586738561405e-11
TRINITY_DN128642_c4_g1_i1	NA	NA	NA	NA	2.95115333781863	-2.21704714881146	5.29790346094344e-05	0.000179789966967511
TRINITY_DN133596_c0_g2_i1	NA	NA	NA	NA	5.196351528874	2.97758622619341	6.18676186671949e-10	4.87886245066594e-09
TRINITY_DN127176_c4_g1_i6	NA	NA	NA	NA	3.17529230563065	2.11346018080278	0.00149570348555454	0.00375852730096077
TRINITY_DN132726_c0_g2_i1	NA	NA	NA	NA	1.76704054581471	1.28256987770424	0.00684773246327372	0.0147516471849002
TRINITY_DN134777_c0_g2_i1	NA	NA	NA	NA	5.68447438877156	-1.96350021391477	1.17540269716557e-09	8.88540588099124e-09
TRINITY_DN127244_c6_g2_i4	NA	NA	NA	NA	5.44615765272495	-1.36696339696417	6.63085565301295e-07	3.17052980752277e-06
TRINITY_DN125880_c0_g1_i1	NA	NA	NA	NA	1.93328774493025	1.16050457266256	0.0125285461513709	0.0252206474611085
TRINITY_DN128463_c1_g1_i1	NA	NA	NA	NA	3.15839274003015	3.21680848769784	2.09039199786043e-12	2.34778179995919e-11
TRINITY_DN131099_c2_g1_i4	NA	NA	NA	NA	3.66213246897931	-1.92970781283835	0.000316354005372228	0.000920075329502355
TRINITY_DN120037_c5_g1_i2	NA	NA	NA	NA	3.62439769411131	1.39829576023105	0.000365105772604391	0.00104810615627389
TRINITY_DN97717_c0_g2_i1	NA	NA	NA	NA	5.09853639901141	-5.37158203282469	7.3312505811797e-05	0.000241922788842804
TRINITY_DN134056_c1_g1_i2	NA	NA	NA	NA	9.43738304937813	-3.12440243560894	1.87730680980848e-20	4.85208335373151e-19
TRINITY_DN119554_c2_g4_i2	NA	NA	NA	NA	8.2958957528149	-1.3382648547555	3.47334688125064e-07	1.73568474981174e-06
TRINITY_DN132657_c3_g15_i1	NA	NA	NA	NA	0.274299228655715	-1.38267952220551	0.0060434610345643	0.0131984562421843
TRINITY_DN133668_c2_g1_i1	NA	NA	NA	NA	0.57911704209124	-1.83305631252434	0.00148954271705243	0.00374469529506175
TRINITY_DN124468_c0_g3_i3	NA	NA	NA	NA	1.86120401927372	4.01831677976593	1.05504756706115e-12	1.23099670631234e-11
TRINITY_DN133018_c1_g1_i4	NA	NA	NA	NA	4.67760376586145	-3.46350698771268	8.34737259841978e-24	2.92632469187613e-22
TRINITY_DN133039_c0_g1_i7	NA	NA	NA	NA	4.01885706188737	1.84917194733098	0.000235208313859078	0.000704267139712921
TRINITY_DN130442_c6_g4_i3	NA	NA	NA	NA	4.81218589981964	4.29813440955201	1.8742567070302e-20	4.84969235463076e-19
TRINITY_DN134809_c0_g1_i1	NA	NA	NA	NA	5.31219741328319	-1.03702167026705	0.000506480613717123	0.00141134317048256
TRINITY_DN132375_c3_g1_i3	NA	NA	NA	NA	2.58809294883189	1.46643011360798	0.00570190987523963	0.0125136058440926
TRINITY_DN79381_c0_g1_i1	NA	NA	NA	NA	2.62576039295509	-8.32969820670537	1.58267493216105e-08	9.84190934653393e-08
TRINITY_DN133650_c1_g3_i5	NA	NA	NA	NA	5.79461269826897	-2.49158374974335	5.26878594583953e-20	1.31991474046048e-18
TRINITY_DN119118_c0_g1_i13	NA	NA	NA	NA	4.32738449725915	4.33118477914345	7.75282167203297e-22	2.26259458055162e-20
TRINITY_DN133482_c10_g3_i1	NA	NA	NA	NA	4.52446722383232	-1.69109733563244	2.30935023663614e-06	9.94602587290241e-06
TRINITY_DN130052_c0_g1_i5	NA	NA	NA	NA	2.59897516968269	1.7497187131779	0.00133853384670395	0.00340102643614758
TRINITY_DN128042_c2_g2_i1	NA	NA	NA	NA	5.26934875814586	6.06760711526712	2.5418447487261e-12	2.82012546696291e-11
TRINITY_DN134982_c4_g2_i4	NA	NA	NA	NA	4.71597539947068	-1.16049462094986	0.000406720115803105	0.00115665625954623
TRINITY_DN132885_c0_g7_i1	NA	NA	NA	NA	7.73634318130586	1.17890106558256	0.00332309327860916	0.00771198238808403
TRINITY_DN102370_c0_g1_i1	NA	NA	NA	NA	0.552255552654539	-1.52202239301326	0.0270677471126609	0.0496495840383498
TRINITY_DN120055_c0_g2_i2	NA	NA	NA	NA	0.0940398562384119	-2.43781589450829	6.08623801493984e-05	0.000204264888201407
TRINITY_DN123540_c2_g7_i2	NA	NA	NA	NA	1.35383928170616	1.65864377904495	0.00564671043717297	0.0124031978438076
TRINITY_DN131354_c0_g2_i3	NA	NA	NA	NA	0.540773856941477	1.24008279457816	0.0238015640458367	0.044393535032207
TRINITY_DN122903_c0_g1_i1	NA	NA	NA	NA	0.62034235652443	1.72824378233176	0.00381856103235107	0.00874445112184589
TRINITY_DN123609_c1_g4_i6	NA	NA	NA	NA	3.93351578939969	-1.05048181977722	0.0041872337373673	0.00949911017437341
TRINITY_DN128732_c0_g1_i2	NA	NA	NA	NA	0.544673468132693	1.65024817010964	0.00118025482953148	0.00303741268826876
TRINITY_DN132305_c3_g4_i3	NA	NA	NA	NA	6.79670426427525	-8.22707713260578	4.99150583056165e-111	4.95287591587296e-108
TRINITY_DN122068_c1_g3_i4	NA	NA	NA	NA	4.5241516433462	4.62380513253849	1.86820992250708e-27	8.29499744191763e-26
TRINITY_DN132543_c1_g2_i1	NA	NA	NA	NA	2.57614666297783	1.25914686552013	0.0145158634765126	0.028727110324399
TRINITY_DN120435_c1_g1_i1	NA	NA	NA	NA	3.62004910948674	2.40468720846744	3.24748897438927e-08	1.91361201584074e-07
TRINITY_DN135913_c2_g3_i1	NA	NA	NA	NA	2.97877528059422	3.46867592843831	1.63312944321309e-13	2.11168726079371e-12
TRINITY_DN125689_c2_g1_i1	NA	NA	NA	NA	1.82810164977823	3.28988907534266	3.13062888623056e-07	1.57650512889571e-06
TRINITY_DN135445_c7_g1_i2	NA	NA	NA	NA	1.07632477088822	4.13541937380687	4.1422228632261e-12	4.44864989103747e-11
TRINITY_DN136713_c11_g1_i2	NA	NA	NA	NA	3.10217023371938	1.3280870027438	0.00287515388597577	0.00677439211085474
TRINITY_DN116963_c0_g1_i1	NA	NA	NA	NA	6.36238560005542	-1.39336198371969	6.12486570686041e-07	2.94463208683312e-06
TRINITY_DN135185_c1_g4_i1	NA	NA	NA	NA	5.68550570273677	-1.15284078691571	0.000350754186772685	0.00101072121850078
TRINITY_DN131454_c0_g1_i3	NA	NA	NA	NA	1.19534696403317	3.04416320567236	0.000201135289864395	0.000611552036408903
TRINITY_DN131477_c0_g2_i1	NA	NA	NA	NA	1.57111352800977	1.95860405007825	0.000391209259675596	0.00111588273019828
TRINITY_DN124484_c0_g1_i4	NA	NA	NA	NA	4.08505087637065	1.67599227523631	3.09275561621166e-06	1.30588101152974e-05
TRINITY_DN129441_c7_g1_i3	NA	NA	NA	NA	5.22998684888016	-1.42289833075549	5.71204244350772e-07	2.76011502531724e-06
TRINITY_DN112847_c0_g1_i1	NA	NA	NA	NA	2.10822245668528	3.45563902823082	5.28663071760865e-12	5.59867685555753e-11
TRINITY_DN126964_c1_g3_i1	NA	NA	NA	NA	3.58885858302294	-2.28949422404236	1.34810870804908e-08	8.51550980766568e-08
TRINITY_DN33369_c0_g1_i1	NA	NA	NA	NA	7.22607641360253	-3.16943135705547	7.04171542749261e-17	1.31403131223415e-15
TRINITY_DN117117_c1_g1_i2	NA	NA	NA	NA	6.52309653422224	-1.66284958580505	4.04389740935599e-10	3.27403404321048e-09
TRINITY_DN122698_c3_g2_i1	NA	NA	NA	NA	6.31296065637283	1.05887028528325	7.95872785572191e-05	0.000260631492500051
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	5.54576572878561	-2.22652461369399	1.13349070455021e-13	1.4927019537937e-12
TRINITY_DN127834_c3_g5_i8	NA	NA	NA	NA	1.33533390488144	3.0768683575695	1.71585852712076e-06	7.58754568997289e-06
TRINITY_DN3972_c0_g1_i1	NA	NA	NA	NA	1.00647012693397	-6.48251640262507	1.33323388558252e-07	7.13915151026848e-07
TRINITY_DN132045_c1_g2_i2	NA	NA	NA	NA	4.6637317835248	-1.4245100015451	5.14175353496976e-06	2.08728521789369e-05
TRINITY_DN121587_c0_g2_i1	NA	NA	NA	NA	2.83364722068331	-2.03662747349785	0.0270581427792866	0.0496359564752735
TRINITY_DN134836_c4_g6_i1	NA	NA	NA	NA	0.405180247989748	-1.88706984608896	0.00246380957799217	0.00589650400471239
TRINITY_DN124808_c0_g1_i1	NA	NA	NA	NA	3.12328434328505	1.95554843384227	5.93161201395729e-07	2.85799904807622e-06
TRINITY_DN132395_c1_g1_i1	NA	NA	NA	NA	6.49635838873425	-1.39750137010091	0.000133567174712823	0.000419698480145399
TRINITY_DN136207_c10_g1_i1	NA	NA	NA	NA	1.11345469149347	-1.07034229526684	0.019813808005066	0.0377675374836396
TRINITY_DN128938_c3_g1_i2	NA	NA	NA	NA	3.44719150132451	-1.32201737234265	0.000971481311234863	0.00254577408255851
TRINITY_DN124146_c9_g9_i1	NA	NA	NA	NA	1.24772089409131	9.20669917343056	2.30821105010258e-09	1.66647262673086e-08
TRINITY_DN129167_c5_g9_i1	NA	NA	NA	NA	2.1699465146185	1.53610333314114	0.00516830167993415	0.011464328966402
TRINITY_DN109929_c0_g1_i1	NA	NA	NA	NA	7.64475243752553	-4.92665540841463	7.34709203596774e-24	2.59158167611833e-22
TRINITY_DN119634_c0_g1_i1	NA	NA	NA	NA	1.71132054937031	1.54673076877507	0.000476146324939485	0.0013336538325686
TRINITY_DN128003_c1_g1_i4	NA	NA	NA	NA	5.30210470300653	-1.58656568133548	4.62046320162658e-07	2.26770346639832e-06
TRINITY_DN120493_c2_g1_i3	NA	NA	NA	NA	3.85680720715386	-2.33517780637822	9.07689563444423e-05	0.000293584059196834
TRINITY_DN123492_c0_g4_i1	NA	NA	NA	NA	2.4697512013748	1.73863786192211	0.00031225411816275	0.000909426172117189
TRINITY_DN133136_c11_g5_i1	NA	NA	NA	NA	0.38386894951317	1.72941247470832	0.000873799608542483	0.00231397710213002
TRINITY_DN117948_c0_g2_i3	NA	NA	NA	NA	1.23179874293635	5.11242858752016	1.14326270257265e-06	5.23716206304956e-06
TRINITY_DN132442_c3_g2_i2	NA	NA	NA	NA	2.06683727809601	1.15584212972173	0.0165295124526891	0.0321858968213008
TRINITY_DN126954_c0_g1_i2	NA	NA	NA	NA	2.72730817296367	2.02865645052908	3.22746887970782e-05	0.000114197356236732
TRINITY_DN133482_c7_g1_i3	NA	NA	NA	NA	1.79654897399538	3.30178312780218	1.07568806997413e-08	6.9211596089511e-08
TRINITY_DN133764_c1_g1_i1	NA	NA	NA	NA	0.747338432391237	1.81033860902937	0.00185424531621195	0.00457487422773937
TRINITY_DN126769_c1_g2_i1	NA	NA	NA	NA	7.30149460159023	1.22684308801758	1.9976801965025e-06	8.71888648777586e-06
TRINITY_DN124922_c6_g3_i1	NA	NA	NA	NA	2.74411331946382	-2.52316337979205	4.82754731285434e-06	1.96669555112392e-05
TRINITY_DN132380_c4_g1_i2	NA	NA	NA	NA	0.870068178601655	1.72902813009214	0.000397849052861058	0.00113368848600263
TRINITY_DN134986_c0_g1_i1	NA	NA	NA	NA	6.8256226333469	-1.12819427142537	4.46683682729642e-06	1.83052882155789e-05
TRINITY_DN108227_c2_g1_i1	NA	NA	NA	NA	0.405278303332723	1.27522087271521	0.00490203758990278	0.0109458127224862
TRINITY_DN120603_c0_g1_i1	NA	NA	NA	NA	7.06442949340152	-1.47315190283984	1.39089637135178e-06	6.26713464698721e-06
TRINITY_DN117306_c0_g1_i1	NA	NA	NA	NA	4.59524818336945	-3.24182522004505	3.76929823895737e-13	4.64235965512601e-12
TRINITY_DN67765_c0_g1_i1	NA	NA	NA	NA	1.8406694288905	-9.81315170790771	4.47566647569444e-10	3.59940848794179e-09
TRINITY_DN130164_c2_g10_i1	NA	NA	NA	NA	1.22010846687312	1.49796935310966	0.00649554183855461	0.0140716836780306
TRINITY_DN123935_c0_g2_i1	NA	NA	NA	NA	4.19512294920614	-4.50632138254801	1.2006242395265e-10	1.05630865051942e-09
TRINITY_DN126203_c2_g2_i1	NA	NA	NA	NA	2.34253540441721	1.34571126019023	0.0056914081795159	0.0124920610129074
TRINITY_DN129469_c0_g2_i4	NA	NA	NA	NA	5.03713442279903	-1.1214052050557	0.000216076976972548	0.000651858396360542
TRINITY_DN48969_c0_g2_i1	NA	NA	NA	NA	4.61677097994551	-1.14022014893189	0.000701892139876904	0.00189658801992312
TRINITY_DN127565_c0_g3_i1	NA	NA	NA	NA	0.529024099269853	2.33742527894426	7.50547883820456e-05	0.00024711712103066
TRINITY_DN134752_c6_g1_i2	NA	NA	NA	NA	3.80784796496097	-1.12940057213207	0.00220460373546677	0.00533603419777524
TRINITY_DN132397_c1_g1_i5	NA	NA	NA	NA	2.47205629867588	2.90237687332231	2.08124405770414e-06	9.05071491709676e-06
TRINITY_DN129838_c12_g1_i2	NA	NA	NA	NA	2.79798876442722	-2.56482226907094	4.81940967253398e-07	2.35925713313107e-06
TRINITY_DN102931_c0_g2_i1	NA	NA	NA	NA	1.69317831415806	-1.17521921579658	0.0184642734674678	0.0354856125536463
TRINITY_DN130136_c6_g1_i1	NA	NA	NA	NA	2.25196344373556	1.8615904885761	0.000309080803043008	0.00090167992931708
TRINITY_DN114378_c0_g1_i2	NA	NA	NA	NA	0.904368886618761	-3.88207810268759	5.21324983994241e-10	4.1600275471037e-09
TRINITY_DN127117_c3_g1_i1	NA	NA	NA	NA	5.08798431128144	1.91883304458561	5.23124843500899e-06	2.12093714307648e-05
TRINITY_DN133914_c2_g1_i10	NA	NA	NA	NA	3.03659188066685	-4.10115040670198	0.00227810523568624	0.00549528778023796
TRINITY_DN111446_c0_g1_i2	NA	NA	NA	NA	5.93994877673484	1.73605138331792	1.74604939302631e-09	1.28336036224304e-08
TRINITY_DN133301_c2_g3_i5	NA	NA	NA	NA	5.5826880148163	-1.22969626583616	9.84536179721667e-06	3.8050947829988e-05
TRINITY_DN66735_c0_g1_i1	NA	NA	NA	NA	2.56394539234856	-7.61066462252761	3.10134106975914e-06	1.3092638900119e-05
TRINITY_DN124713_c2_g3_i1	NA	NA	NA	NA	0.92439725471723	1.38063982797398	0.00293354375478909	0.00689914834828902
TRINITY_DN124133_c0_g2_i4	NA	NA	NA	NA	3.5448294474248	-3.69321743456136	1.09985566497955e-08	7.05874746517529e-08
TRINITY_DN118821_c0_g2_i1	NA	NA	NA	NA	6.65251900162689	-3.17058771060758	1.99992186392576e-12	2.25282412529682e-11
TRINITY_DN128477_c0_g1_i1	NA	NA	NA	NA	3.27354921335205	2.1450160006689	1.9303657574864e-06	8.44770993621372e-06
TRINITY_DN129105_c2_g6_i2	NA	NA	NA	NA	6.22201824650304	-1.23865103657298	2.40455241810589e-06	1.03248721140193e-05
TRINITY_DN131226_c2_g1_i4	NA	NA	NA	NA	3.21792705302078	2.29418723984781	1.93865263732012e-07	1.01128983974674e-06
TRINITY_DN115116_c0_g1_i1	NA	NA	NA	NA	3.75068323081271	-8.02933431901354	1.27926000662771e-23	4.41016191408725e-22
TRINITY_DN130211_c0_g1_i4	NA	NA	NA	NA	7.18906820241081	-2.27958517491312	7.82412561543311e-12	8.07243195277642e-11
TRINITY_DN121502_c0_g1_i1	NA	NA	NA	NA	2.96166240286037	1.28018104306025	0.00200362376365693	0.00489684102957577
TRINITY_DN128236_c0_g2_i1	NA	NA	NA	NA	2.89209889142096	-3.45877546291114	1.74460982270347e-14	2.51201800465227e-13
TRINITY_DN125811_c0_g2_i6	NA	NA	NA	NA	6.15345671422695	-2.25657879532256	9.26815226965249e-20	2.28420919112321e-18
TRINITY_DN133726_c0_g4_i1	NA	NA	NA	NA	2.7262343282609	2.2190485150632	0.0243446942823467	0.0452696661705953
TRINITY_DN137921_c0_g1_i1	NA	NA	NA	NA	0.759556204568269	-1.52401753433632	0.00163641405632088	0.00408557505670661
TRINITY_DN130420_c0_g3_i7	NA	NA	NA	NA	8.84663391558074	-2.12872309837877	9.32388333635931e-14	1.23786890926348e-12
TRINITY_DN20122_c0_g1_i1	NA	NA	NA	NA	1.19244256188699	-3.17903036515705	0.0187593770497896	0.0359860891846935
TRINITY_DN129127_c10_g1_i1	NA	NA	NA	NA	1.8949062704674	-4.48903644018697	3.52414772168293e-12	3.82990949067847e-11
TRINITY_DN126198_c0_g1_i2	NA	NA	NA	NA	7.02003018385857	1.008928736628	0.000237739820488124	0.000710821195228609
TRINITY_DN130830_c3_g1_i1	NA	NA	NA	NA	3.3962202543187	1.19614266327126	0.00957824272276253	0.0198957545662043
TRINITY_DN123311_c0_g1_i3	NA	NA	NA	NA	3.18958097805099	-2.07919200433498	8.35752746069369e-08	4.61494052039563e-07
TRINITY_DN127403_c4_g1_i3	NA	NA	NA	NA	2.31904368967105	1.64139448562114	0.000727840963720781	0.00196020609795087
TRINITY_DN124619_c2_g2_i2	NA	NA	NA	NA	4.15327031618121	1.50229760772428	9.59376969433453e-05	0.000309381110589378
TRINITY_DN124284_c0_g1_i4	NA	NA	NA	NA	2.86534083554461	2.42742293219749	6.23097020972814e-06	2.48868047123584e-05
TRINITY_DN125563_c5_g2_i1	NA	NA	NA	NA	3.65940766149353	-1.62459720078773	0.000159624164562374	0.000494159343955846
TRINITY_DN134673_c0_g1_i5	NA	NA	NA	NA	5.51859282014567	1.75751135544437	2.17666217239982e-10	1.83576437910232e-09
TRINITY_DN9192_c0_g1_i1	NA	NA	NA	NA	4.50299710113023	1.00104591999815	0.005051446531978	0.0112307952024162
TRINITY_DN127861_c1_g3_i1	NA	NA	NA	NA	9.69638448661381	2.38915365132501	3.95728826748245e-15	6.12293104003285e-14
TRINITY_DN133893_c1_g1_i2	NA	NA	NA	NA	1.76277327567164	1.23812934173437	0.00748817834160872	0.0159954329944023
TRINITY_DN130945_c0_g21_i1	NA	NA	NA	NA	0.729362861853104	1.79749732508087	0.00215986605510318	0.00523941997338061
TRINITY_DN127325_c0_g1_i1	NA	NA	NA	NA	1.81989213444002	2.72480596126696	3.99274515949818e-09	2.77642992169614e-08
TRINITY_DN132360_c0_g3_i2	NA	NA	NA	NA	2.5276402707296	-5.31758130519357	8.34305861098368e-12	8.59229619223238e-11
TRINITY_DN127896_c0_g1_i2	NA	NA	NA	NA	3.08430528602877	3.38688453178928	8.52660539665023e-12	8.7655039802861e-11
TRINITY_DN123897_c4_g1_i1	NA	NA	NA	NA	3.64700164993857	2.26404562328791	1.3244105323456e-06	5.98173306336655e-06
TRINITY_DN103990_c0_g1_i2	NA	NA	NA	NA	1.86319905744985	2.46638731450246	0.0227445279359096	0.0426240447161545
TRINITY_DN131678_c0_g4_i1	NA	NA	NA	NA	1.21554181886052	1.10192781360015	0.0184759925974799	0.0355051450875451
TRINITY_DN134022_c4_g3_i1	NA	NA	NA	NA	5.94956209833558	-2.36362323579524	2.01643377191989e-08	1.22979827746541e-07
TRINITY_DN135619_c1_g3_i1	NA	NA	NA	NA	5.04269754173409	-3.28794831745864	1.96635981427163e-19	4.7287949084623e-18
TRINITY_DN117679_c1_g1_i1	NA	NA	NA	NA	2.41201679725363	1.63927168654904	0.000234138891228553	0.000701249051918376
TRINITY_DN120059_c0_g1_i4	NA	NA	NA	NA	4.40469353633886	-1.55551449526633	5.90996137464531e-06	2.37084089457119e-05
TRINITY_DN133691_c3_g1_i1	NA	NA	NA	NA	2.556458329002	3.27778147027858	6.04275646068076e-05	0.000202984674632994
TRINITY_DN134403_c2_g3_i1	NA	NA	NA	NA	0.171027087310815	-2.25802277663971	0.0125228360415146	0.0252158253166972
TRINITY_DN120764_c2_g1_i1	NA	NA	NA	NA	2.58995644025923	2.09902319544983	6.5853970600526e-06	2.6201522263689e-05
TRINITY_DN134788_c0_g1_i1	NA	NA	NA	NA	4.45495998713935	-1.72387196678307	2.58453225014822e-07	1.31926179854356e-06
TRINITY_DN129562_c1_g1_i2	NA	NA	NA	NA	3.5372500161012	2.4021672346255	2.48786547410773e-08	1.49258848186347e-07
TRINITY_DN133898_c0_g1_i1	NA	NA	NA	NA	3.70528681277293	1.29160437393645	0.000931689793133759	0.00245204388475661
TRINITY_DN118014_c0_g1_i2	NA	NA	NA	NA	0.598466488059195	-1.39429324296721	0.0246074362862758	0.0456949480004382
TRINITY_DN133400_c0_g2_i3	NA	NA	NA	NA	4.30383497334905	3.32052739503335	1.28310862931046e-12	1.47969202314923e-11
TRINITY_DN127481_c0_g1_i3	NA	NA	NA	NA	2.95039550461942	-4.99558901155341	3.91678638028013e-17	7.49906868882157e-16
TRINITY_DN131160_c3_g1_i12	NA	NA	NA	NA	3.32734869335706	-1.71175833134082	4.52049589913193e-06	1.85152113083254e-05
TRINITY_DN120131_c1_g1_i2	NA	NA	NA	NA	4.96917183773103	5.77776287344676	2.10403337995067e-22	6.41089195104845e-21
TRINITY_DN132782_c0_g1_i7	NA	NA	NA	NA	3.72774468086403	1.41438853871144	0.000144717063962109	0.000451686656693551
TRINITY_DN128804_c0_g2_i1	NA	NA	NA	NA	2.72806021353813	1.46678354848477	0.00311350260534644	0.007275146560788
TRINITY_DN153313_c0_g1_i1	NA	NA	NA	NA	1.28356803896563	-1.05904608256702	0.0183701817205887	0.0353309827188301
TRINITY_DN124154_c1_g1_i1	NA	NA	NA	NA	3.17217061279208	1.95482800832906	1.88233041809697e-05	6.92433023884735e-05
TRINITY_DN126334_c0_g1_i2	NA	NA	NA	NA	0.667202050467034	2.16172761681279	0.000333663655452416	0.000965741527550418
TRINITY_DN111320_c0_g2_i1	NA	NA	NA	NA	0.848436352904336	2.48387062821096	4.23583048693593e-06	1.74400366900328e-05
TRINITY_DN124967_c3_g1_i1	NA	NA	NA	NA	1.32155758341948	1.86362464601112	0.00238889588389329	0.00573674735325532
TRINITY_DN132620_c1_g2_i1	NA	NA	NA	NA	0.472407038507905	3.24596194970962	3.18754603404336e-08	1.88023198730777e-07
TRINITY_DN133458_c2_g1_i1	NA	NA	NA	NA	1.03913727778793	-2.88271743162119	4.45516805902597e-07	2.19081761351197e-06
TRINITY_DN132449_c1_g2_i1	NA	NA	NA	NA	3.69814881177869	1.35752092864831	0.00108655168615557	0.00282107879197297
TRINITY_DN132163_c5_g7_i3	NA	NA	NA	NA	5.24797701142025	-2.76869985295993	9.16741158705523e-14	1.21780365098821e-12
TRINITY_DN122293_c0_g1_i1	NA	NA	NA	NA	6.58168643915924	-8.74318645208959	5.80110022803666e-89	2.45171684081949e-86
TRINITY_DN109077_c0_g1_i1	NA	NA	NA	NA	4.91667014247318	-2.10543206229915	2.63554816971787e-11	2.56059941802049e-10
TRINITY_DN133121_c5_g1_i3	NA	NA	NA	NA	1.43342100754045	-1.20782476254933	0.0110320366596212	0.0225360849128065
