gid	gname	chr	start	end	logCPM	logFC.FO.MT	PV.FO.MT	FDR.FO.MT
TRINITY_DN128259_c0_g1_i1	NA	NA	NA	NA	5.74626624108553	-3.19172925565702	1.07620032809168e-25	4.28639509384088e-24
TRINITY_DN117012_c0_g1_i1	NA	NA	NA	NA	2.68714568923957	3.65327649468162	6.35711093708703e-14	8.57965616831462e-13
TRINITY_DN85231_c0_g1_i1	NA	NA	NA	NA	2.26446215934463	-3.29250532175817	0.00384051982415624	0.0087868013460545
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	5.3489807709998	-6.43648760495151	1.33814340127917e-12	1.53926959193515e-11
TRINITY_DN119290_c0_g1_i1	NA	NA	NA	NA	6.12755492211224	-4.54517002388151	1.37802658002389e-47	1.57246613046526e-45
TRINITY_DN136097_c2_g1_i2	NA	NA	NA	NA	5.31311622625782	4.71135929060739	3.44248024512595e-23	1.13042135473762e-21
TRINITY_DN128203_c2_g1_i10	NA	NA	NA	NA	3.08777890532509	3.88109984136771	7.3447532077269e-13	8.76683879219369e-12
TRINITY_DN125048_c0_g1_i2	NA	NA	NA	NA	1.42623448524562	5.24445774046298	2.24354981399107e-10	1.88799018639027e-09
TRINITY_DN130090_c8_g4_i5	NA	NA	NA	NA	4.93410065434198	-3.15374768477731	1.17012079849022e-18	2.57021144014858e-17
TRINITY_DN134679_c1_g1_i1	NA	NA	NA	NA	0.441113049692823	4.33397959373232	2.67835562303934e-11	2.59225750759134e-10
TRINITY_DN130516_c0_g2_i1	NA	NA	NA	NA	4.98333148172911	-13.0080665863046	1.5173942163497e-84	5.09264276551954e-82
TRINITY_DN99366_c0_g2_i1	NA	NA	NA	NA	7.3722739751477	-4.34935137889444	0.000475677856665375	0.00133250522214523
TRINITY_DN126546_c0_g3_i2	NA	NA	NA	NA	1.53412825413847	3.82132291945962	7.10333122521264e-07	3.37522850763695e-06
TRINITY_DN129802_c0_g2_i2	NA	NA	NA	NA	6.11292391670289	4.9398471935651	4.18475927992886e-22	1.24193207134638e-20
TRINITY_DN125265_c5_g1_i1	NA	NA	NA	NA	0.776842519585872	5.80755440709469	8.04366814504573e-17	1.48882882730116e-15
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	6.28108065551233	-8.30602512040782	3.16962720643227e-58	5.24182841342009e-56
TRINITY_DN97690_c0_g5_i1	NA	NA	NA	NA	0.666156199075834	-8.57619208940899	1.63782745957457e-15	2.6603913368264e-14
TRINITY_DN131756_c6_g5_i1	NA	NA	NA	NA	0.106856468200385	3.79239706240415	3.04929773631507e-07	1.53860430993108e-06
TRINITY_DN120905_c0_g1_i1	NA	NA	NA	NA	5.79246349762471	3.23480734083146	1.68888741983784e-22	5.18061676015312e-21
TRINITY_DN64957_c0_g1_i1	NA	NA	NA	NA	3.60224535600632	4.42922962624148	2.08732888711666e-13	2.65980010395178e-12
TRINITY_DN132497_c3_g1_i1	NA	NA	NA	NA	0.578984982314444	-4.32494082511939	4.46848233448495e-10	3.59589928905555e-09
TRINITY_DN123523_c1_g1_i5	NA	NA	NA	NA	1.54008287428529	6.61642527955625	2.02356965417438e-15	3.2362933880566e-14
TRINITY_DN99228_c1_g1_i1	NA	NA	NA	NA	1.34980902445211	-3.92303109196976	3.86474054058397e-10	3.13548199847875e-09
TRINITY_DN130939_c1_g4_i1	NA	NA	NA	NA	0.143090148544125	-6.57471821711624	1.53048821770931e-12	1.74731376210914e-11
TRINITY_DN115655_c0_g1_i1	NA	NA	NA	NA	4.69186219612393	-3.59426536584693	3.54217570000627e-13	4.38392265865201e-12
TRINITY_DN133404_c0_g2_i3	NA	NA	NA	NA	4.54197262821568	-3.15223859209144	5.72878955473765e-06	2.30383145758983e-05
TRINITY_DN134115_c0_g2_i1	NA	NA	NA	NA	3.33018281318684	3.75209667901555	1.90477691111207e-15	3.05917091241377e-14
TRINITY_DN124256_c0_g3_i2	NA	NA	NA	NA	0.60879201576214	3.68916858816925	1.20752516731749e-08	7.68278209325895e-08
TRINITY_DN123396_c0_g1_i4	NA	NA	NA	NA	8.49130793888964	-10.6231073832804	1.13461893809167e-95	5.75428297891734e-93
TRINITY_DN135873_c0_g1_i3	NA	NA	NA	NA	2.36528355692394	3.20761557314019	1.1381903925208e-05	4.35908392987239e-05
TRINITY_DN135376_c5_g3_i2	NA	NA	NA	NA	4.02217364473044	4.63771760551888	5.30081356554287e-16	9.08221975922068e-15
TRINITY_DN130187_c1_g1_i4	NA	NA	NA	NA	4.06515568717404	-3.10790703900736	7.49794541871432e-14	1.00539430285487e-12
TRINITY_DN125128_c0_g2_i1	NA	NA	NA	NA	0.286362021510926	4.01754229712059	1.34381316208872e-09	1.00618451394976e-08
TRINITY_DN92753_c0_g1_i1	NA	NA	NA	NA	1.36390414533371	-9.31266455287319	2.08075164024973e-09	1.51087858523001e-08
TRINITY_DN135083_c1_g1_i1	NA	NA	NA	NA	6.2922941557333	3.96134370255204	5.00581528686466e-35	3.24553171809163e-33
TRINITY_DN4903_c0_g2_i1	NA	NA	NA	NA	0.773610156757354	-3.64918395714099	1.91882127085142e-09	1.40087456952563e-08
TRINITY_DN130947_c1_g6_i1	NA	NA	NA	NA	6.69855143334913	-3.18255672787477	8.78468611362326e-21	2.34210404772325e-19
TRINITY_DN127367_c2_g1_i1	NA	NA	NA	NA	3.84556049634967	3.64197066899332	8.41020586859522e-20	2.07949857348949e-18
TRINITY_DN120084_c0_g2_i2	NA	NA	NA	NA	7.21547819145208	-3.47907373034023	5.26435838695167e-39	4.18617376679481e-37
TRINITY_DN154522_c0_g1_i1	NA	NA	NA	NA	0.866498519791223	7.43653126897722	2.89089493062972e-18	6.10323812274113e-17
TRINITY_DN126604_c0_g1_i1	NA	NA	NA	NA	1.70195912321618	7.13558613164112	7.46467229540408e-22	2.18129002721782e-20
TRINITY_DN124938_c5_g3_i1	NA	NA	NA	NA	1.17941829573732	-7.71366998292758	9.94914587326467e-17	1.82523639163703e-15
TRINITY_DN109302_c0_g2_i1	NA	NA	NA	NA	2.16949724786208	-4.03534905227401	1.75366146951043e-09	1.28854031091974e-08
TRINITY_DN165533_c0_g1_i1	NA	NA	NA	NA	0.165903517941641	-4.67083629413227	3.28539526587164e-06	1.38108842802952e-05
TRINITY_DN134144_c0_g1_i1	NA	NA	NA	NA	5.12992182839181	-3.88905369751524	6.80654890405938e-33	3.98305279713957e-31
TRINITY_DN134600_c6_g3_i2	NA	NA	NA	NA	2.68998573840219	3.21000890871217	1.06538921588314e-06	4.91993376869385e-06
TRINITY_DN124832_c12_g1_i1	NA	NA	NA	NA	0.802661095698732	-6.71709269928345	2.34564539316221e-14	3.33488402819048e-13
TRINITY_DN109035_c0_g1_i1	NA	NA	NA	NA	1.38520584173627	3.25588086110302	5.21205311482561e-08	2.97969629725827e-07
TRINITY_DN129970_c1_g4_i1	NA	NA	NA	NA	1.88973717296516	3.5609685736818	2.31007761659502e-12	2.57928529187532e-11
TRINITY_DN116261_c1_g1_i2	NA	NA	NA	NA	4.08692100856521	3.19178259643153	9.72851426651428e-07	4.52066058926704e-06
TRINITY_DN136510_c2_g1_i1	NA	NA	NA	NA	5.88184128724716	3.73225633853947	5.52446580710951e-19	1.24461360957407e-17
TRINITY_DN132454_c7_g2_i2	NA	NA	NA	NA	2.16577533880258	-3.33105105630085	7.83968668307039e-08	4.346873894097e-07
TRINITY_DN134478_c6_g1_i2	NA	NA	NA	NA	0.661574597882071	3.31912965154705	2.37403432057293e-08	1.43144547593436e-07
TRINITY_DN129555_c1_g1_i6	NA	NA	NA	NA	0.328670507646266	3.29807519903459	4.33210535799525e-08	2.50677759838153e-07
TRINITY_DN131736_c1_g1_i1	NA	NA	NA	NA	3.4316135966918	3.22370096397188	1.93289502044496e-10	1.63987100953884e-09
TRINITY_DN96032_c0_g1_i2	NA	NA	NA	NA	3.29240476242966	3.17069316273607	2.57543306011847e-09	1.84715692325656e-08
TRINITY_DN94167_c0_g1_i1	NA	NA	NA	NA	2.78714504997082	-10.7933559094611	6.45101068889174e-32	3.58211595965663e-30
TRINITY_DN121134_c1_g1_i6	NA	NA	NA	NA	6.61699911655128	-5.67796180400385	7.79509893014763e-40	6.42237356620322e-38
TRINITY_DN113738_c0_g2_i6	NA	NA	NA	NA	4.71080819803929	-5.47010289545502	4.17584270128453e-22	1.24089950688432e-20
TRINITY_DN125506_c0_g1_i2	NA	NA	NA	NA	4.63855467941301	-3.91719197212372	8.43720532842383e-26	3.37813859658401e-24
TRINITY_DN121663_c1_g2_i1	NA	NA	NA	NA	4.26050667718562	-3.94009316540548	1.08862148843439e-22	3.39870309289324e-21
TRINITY_DN120525_c1_g1_i6	NA	NA	NA	NA	2.40514098838664	-6.14773136816769	1.63114159624712e-10	1.40422155826298e-09
TRINITY_DN134589_c1_g1_i1	NA	NA	NA	NA	2.95955992670147	3.61746205357906	9.45704537483563e-09	6.14721417101962e-08
TRINITY_DN48812_c0_g1_i1	NA	NA	NA	NA	2.59712956418012	-7.52712005644604	3.75354452238535e-08	2.1891999256294e-07
TRINITY_DN119556_c0_g17_i1	NA	NA	NA	NA	0.983788682063145	3.26022468571246	0.00591572576368171	0.0129430249620117
TRINITY_DN136563_c6_g1_i3	NA	NA	NA	NA	0.485427212513477	-8.36683802974017	1.28717493766127e-15	2.10579974389287e-14
TRINITY_DN9119_c0_g1_i1	NA	NA	NA	NA	1.71209849314531	3.78963320353343	0.000938729297874459	0.00246759733196163
TRINITY_DN134297_c1_g1_i1	NA	NA	NA	NA	3.985991666243	-4.78014779226765	3.11183127896689e-17	6.00830909040461e-16
TRINITY_DN125760_c1_g3_i1	NA	NA	NA	NA	2.26505363707948	-3.222483711343	5.04017360321635e-10	4.02896118993357e-09
TRINITY_DN134793_c1_g3_i3	NA	NA	NA	NA	5.00740021580415	-6.62246615800094	1.11730449413435e-53	1.56436338436405e-51
TRINITY_DN132060_c6_g1_i1	NA	NA	NA	NA	0.223143705398152	-3.1614522335618	1.52665166888248e-06	6.81958199006381e-06
TRINITY_DN82026_c0_g1_i1	NA	NA	NA	NA	0.0020657947219685	-5.31114771992079	2.19703057239763e-13	2.78868919484197e-12
TRINITY_DN23385_c0_g2_i1	NA	NA	NA	NA	6.06903559960036	-5.45848280444255	7.65754310378404e-47	8.36174395763442e-45
TRINITY_DN123835_c0_g1_i1	NA	NA	NA	NA	4.10368062172615	-5.91632256535202	5.13836278750766e-28	2.35951137900402e-26
TRINITY_DN123472_c0_g1_i1	NA	NA	NA	NA	0.062883867416356	3.80661628482631	1.30787796549009e-07	7.00666453718658e-07
TRINITY_DN136556_c12_g2_i1	NA	NA	NA	NA	0.187738218328959	-5.18138583613081	1.49024933586235e-12	1.70478548085466e-11
TRINITY_DN124715_c0_g1_i2	NA	NA	NA	NA	6.27492833213848	-3.02405159828134	3.4474534460849e-26	1.43050513720999e-24
TRINITY_DN124256_c0_g2_i2	NA	NA	NA	NA	2.86412051436896	5.53161290034853	7.60361605874368e-11	6.88063940097733e-10
TRINITY_DN126421_c3_g1_i2	NA	NA	NA	NA	5.32161304877173	3.51745858612794	6.00111003252277e-15	9.07002206372415e-14
TRINITY_DN124411_c0_g2_i4	NA	NA	NA	NA	8.99574122185087	-10.1545976967888	2.95576400032168e-88	1.20457939313109e-85
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	7.40924519017613	-8.44419592892094	2.62918411995549e-87	1.0000539997604e-84
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	1.99599813771525	5.99064778982116	3.14265089364438e-17	6.06268628019883e-16
TRINITY_DN128151_c3_g2_i2	NA	NA	NA	NA	0.550486902523252	3.15969823769105	1.60501333805116e-06	7.14166784967899e-06
TRINITY_DN131710_c5_g3_i6	NA	NA	NA	NA	2.77249495608883	3.32500703263314	2.31345852908407e-11	2.26599787771487e-10
TRINITY_DN123591_c1_g1_i1	NA	NA	NA	NA	1.45364721472989	3.00723411031161	1.39479755984348e-05	5.25281681695509e-05
TRINITY_DN134881_c1_g2_i1	NA	NA	NA	NA	1.2597680450816	-4.78203958301647	1.84308734438024e-06	8.09369624272578e-06
TRINITY_DN124180_c0_g7_i1	NA	NA	NA	NA	4.68983543546508	5.45833123906551	2.66933770157168e-29	1.32146692028783e-27
TRINITY_DN107559_c0_g1_i1	NA	NA	NA	NA	0.621071501211625	4.29200356336178	2.74633605294193e-07	1.39498957044827e-06
TRINITY_DN92997_c0_g2_i1	NA	NA	NA	NA	1.29543825092047	-4.32081689474862	7.54331167026023e-07	3.57387292793604e-06
TRINITY_DN128639_c3_g3_i1	NA	NA	NA	NA	5.06732015213546	4.92932651048444	1.88921240453714e-11	1.86486182942676e-10
TRINITY_DN132602_c3_g2_i2	NA	NA	NA	NA	2.26940005137828	3.65571894109475	7.48839885602104e-09	4.94359961504519e-08
TRINITY_DN136301_c4_g29_i1	NA	NA	NA	NA	0.19824621080644	3.33326654243718	6.66941039121523e-06	2.6498830770946e-05
TRINITY_DN111385_c0_g2_i1	NA	NA	NA	NA	5.07325098678058	5.5608065479679	2.88919412582012e-26	1.20764081207815e-24
TRINITY_DN114818_c0_g1_i1	NA	NA	NA	NA	0.0562909589052512	5.3207063199681	9.00686848518226e-11	8.08633959751494e-10
TRINITY_DN123650_c0_g2_i1	NA	NA	NA	NA	3.04089648828285	-3.74528424187722	2.90649814461011e-13	3.63065685037176e-12
TRINITY_DN100360_c0_g1_i1	NA	NA	NA	NA	1.59141568832585	-8.26868036387071	2.03111847688197e-09	1.47718884255578e-08
TRINITY_DN125698_c0_g1_i8	NA	NA	NA	NA	3.31163799479089	-8.1425394081652	3.30241322482832e-40	2.80177229059598e-38
TRINITY_DN180631_c0_g1_i1	NA	NA	NA	NA	0.224696217791503	3.35779631093519	2.37830204271229e-09	1.71384935960783e-08
TRINITY_DN123123_c3_g2_i1	NA	NA	NA	NA	3.24717666263928	-3.03284220965051	7.46551253775063e-12	7.7303959680828e-11
TRINITY_DN120335_c0_g1_i2	NA	NA	NA	NA	6.98948942103708	-3.69421987804808	7.119721260643e-35	4.57707827071534e-33
TRINITY_DN126932_c0_g1_i10	NA	NA	NA	NA	4.75702187283424	-5.37743117831604	9.50157438199398e-31	5.04977438073846e-29
TRINITY_DN128257_c6_g2_i9	NA	NA	NA	NA	3.44449448053236	3.01170288793335	1.11316588418377e-12	1.2948354642631e-11
TRINITY_DN127554_c1_g1_i1	NA	NA	NA	NA	5.60526783490764	3.25069843958499	1.38092695659903e-17	2.74764734119469e-16
TRINITY_DN42221_c0_g1_i1	NA	NA	NA	NA	0.613827244111025	-6.37960340489371	6.09924582497899e-15	9.20615001439619e-14
TRINITY_DN96187_c0_g2_i1	NA	NA	NA	NA	2.60685236668546	-8.74352988224358	1.23591534710774e-07	6.63828196085969e-07
TRINITY_DN91321_c0_g1_i2	NA	NA	NA	NA	3.45833211466922	5.79386724649993	2.16494156971931e-10	1.82790590100385e-09
TRINITY_DN120443_c0_g1_i3	NA	NA	NA	NA	1.03030552637871	5.52157149458821	8.50303015739988e-13	1.00703764531489e-11
TRINITY_DN104721_c0_g1_i1	NA	NA	NA	NA	0.171488290282684	3.58453518613173	3.55576444764689e-08	2.08129408115407e-07
TRINITY_DN128770_c1_g1_i1	NA	NA	NA	NA	1.1792534682968	-4.14160687996988	4.81859132353235e-13	5.85257536911417e-12
TRINITY_DN133281_c3_g3_i6	NA	NA	NA	NA	6.94361034178029	-6.71976885634007	1.78324518823193e-95	8.84722210561502e-93
TRINITY_DN133674_c1_g2_i1	NA	NA	NA	NA	0.698790850054758	-6.62714024931511	2.77953829536665e-13	3.48925318904608e-12
TRINITY_DN129287_c3_g2_i2	NA	NA	NA	NA	1.7957158381409	-5.54672939519016	1.73164221402299e-14	2.49492036669398e-13
TRINITY_DN101072_c0_g2_i2	NA	NA	NA	NA	9.96194371807023	-5.89287074704389	4.59115108329448e-48	5.29188131429023e-46
TRINITY_DN95736_c0_g1_i1	NA	NA	NA	NA	2.97730975344699	-9.09113432820471	6.77181593090176e-10	5.3200131901907e-09
TRINITY_DN174417_c0_g1_i1	NA	NA	NA	NA	1.84947598368247	-4.55765613931947	2.01318937558339e-13	2.57106927417818e-12
TRINITY_DN127350_c2_g1_i1	NA	NA	NA	NA	0.727479919061712	-5.31728599591214	4.55589358803791e-09	3.13554292720751e-08
TRINITY_DN129729_c0_g2_i2	NA	NA	NA	NA	2.57780486119829	3.12934448625935	2.89358461929473e-07	1.46489326046017e-06
TRINITY_DN127338_c2_g2_i3	NA	NA	NA	NA	3.28029642335865	3.43497467968369	2.80933840826979e-15	4.43087222899331e-14
TRINITY_DN170314_c0_g1_i1	NA	NA	NA	NA	0.37313734354967	-8.24892193480452	9.8156998608585e-09	6.36764929575079e-08
TRINITY_DN124298_c0_g1_i2	NA	NA	NA	NA	2.68295493156592	3.22091058964858	1.74489425431778e-07	9.17345696199965e-07
TRINITY_DN120876_c0_g1_i1	NA	NA	NA	NA	4.33604800613645	3.74098985984483	2.86112481567752e-08	1.70087498159397e-07
TRINITY_DN127805_c5_g1_i2	NA	NA	NA	NA	3.08448766523983	-5.45818183985787	3.26926877457466e-25	1.26032520225241e-23
TRINITY_DN119562_c0_g1_i1	NA	NA	NA	NA	1.94313702315726	4.93603942864701	2.01027141782007e-10	1.70235303515731e-09
TRINITY_DN132237_c1_g3_i2	NA	NA	NA	NA	2.20263888900427	-5.85006158265406	2.87668757453247e-20	7.36832366172616e-19
TRINITY_DN134329_c0_g2_i2	NA	NA	NA	NA	0.928628186301515	3.20635054452001	1.49741717600523e-08	9.36532057845748e-08
TRINITY_DN125443_c0_g2_i1	NA	NA	NA	NA	1.46734849609507	-5.25256463012788	6.20562409478052e-12	6.49059363387172e-11
TRINITY_DN115820_c0_g1_i1	NA	NA	NA	NA	2.87161565831612	3.33025174573875	2.72621771997152e-12	3.00714068657274e-11
TRINITY_DN60932_c0_g2_i1	NA	NA	NA	NA	0.418553199786692	5.47710632406513	1.24576590669038e-06	5.66577710691266e-06
TRINITY_DN121464_c0_g1_i1	NA	NA	NA	NA	0.679057711296068	3.07266049452822	6.24446871575147e-08	3.52053520333202e-07
TRINITY_DN129794_c2_g2_i1	NA	NA	NA	NA	4.1466414943945	-3.16341936497584	9.28431073761681e-09	6.04526504005394e-08
TRINITY_DN134578_c0_g2_i7	NA	NA	NA	NA	2.05601000955937	5.2569276100899	3.4410547705778e-11	3.28309999891833e-10
TRINITY_DN126408_c2_g1_i1	NA	NA	NA	NA	2.80299302872631	-5.20686080278143	8.55905799264678e-14	1.14097442469734e-12
TRINITY_DN119774_c0_g1_i2	NA	NA	NA	NA	7.23852227998996	-9.00365053252482	2.64642322120571e-62	4.99146039292204e-60
TRINITY_DN128946_c0_g2_i6	NA	NA	NA	NA	2.3294104191099	-5.73794840230627	7.66842630111949e-11	6.9310425760059e-10
TRINITY_DN118822_c0_g1_i1	NA	NA	NA	NA	2.71577903629402	-3.2588953487793	8.86003489191506e-09	5.78882669061797e-08
TRINITY_DN122510_c0_g1_i6	NA	NA	NA	NA	2.26261705140826	6.6263250172329	5.3563615519925e-09	3.62846195724466e-08
TRINITY_DN130611_c2_g4_i4	NA	NA	NA	NA	1.016765616006	3.86118700250053	5.22335248858685e-10	4.16663231368504e-09
TRINITY_DN124791_c0_g1_i1	NA	NA	NA	NA	1.00644188681509	-6.07160395951072	2.41300146388725e-13	3.04925356638067e-12
TRINITY_DN44021_c0_g2_i1	NA	NA	NA	NA	1.16155771436963	-7.84307376102336	7.6203963010931e-07	3.60739855597483e-06
TRINITY_DN129592_c1_g1_i1	NA	NA	NA	NA	3.27558478045794	3.7736436036746	6.30850173021854e-10	4.96971441101303e-09
TRINITY_DN119447_c0_g1_i2	NA	NA	NA	NA	1.13654886383857	-5.30763409774473	8.59462212909725e-09	5.62346520155554e-08
TRINITY_DN130923_c0_g1_i5	NA	NA	NA	NA	5.0408549338239	3.65328747358951	9.26195552348291e-15	1.36724675910043e-13
TRINITY_DN122610_c1_g4_i1	NA	NA	NA	NA	0.0253126982413017	3.67748515214751	2.12813363269972e-07	1.10357340980397e-06
TRINITY_DN119528_c0_g1_i3	NA	NA	NA	NA	5.2003040585347	-3.47225911043069	1.10764714331141e-23	3.84175123171018e-22
TRINITY_DN127557_c3_g1_i1	NA	NA	NA	NA	5.23941871824637	-3.42293869932697	2.71599508553169e-24	9.93340382083401e-23
TRINITY_DN98815_c0_g2_i1	NA	NA	NA	NA	9.02369865063043	-7.72170213006526	2.0831927498705e-50	2.65601256634327e-48
TRINITY_DN126126_c1_g3_i1	NA	NA	NA	NA	1.33286431792145	-6.97660809446323	3.46537423494588e-07	1.73245938203582e-06
TRINITY_DN125333_c0_g1_i1	NA	NA	NA	NA	7.21858669600526	-5.13027173040021	7.6945123615147e-21	2.06836467743803e-19
TRINITY_DN115129_c0_g1_i3	NA	NA	NA	NA	6.25777542622755	-7.48926169165825	1.19139613005151e-87	4.68793835862681e-85
TRINITY_DN109706_c0_g1_i1	NA	NA	NA	NA	1.70697070817676	3.05246612877407	1.01581669911967e-05	3.91604201136978e-05
TRINITY_DN207847_c0_g1_i1	NA	NA	NA	NA	2.5323189900237	-7.67005239446902	3.41468116691675e-08	2.00488432187739e-07
TRINITY_DN11276_c0_g2_i1	NA	NA	NA	NA	1.47929122201162	-8.18095002028243	5.15123227895599e-07	2.50664015075338e-06
TRINITY_DN114413_c0_g1_i1	NA	NA	NA	NA	2.32920046091626	6.43048112291469	1.78646105259661e-13	2.29177145263405e-12
TRINITY_DN130326_c2_g2_i1	NA	NA	NA	NA	1.31588908376248	4.26927419480952	1.81043754695256e-12	2.04847821995792e-11
TRINITY_DN112444_c0_g1_i3	NA	NA	NA	NA	1.11029386528391	-3.57401187577684	1.43757113874748e-06	6.45831663946752e-06
TRINITY_DN127458_c0_g3_i2	NA	NA	NA	NA	4.85681208019453	-5.34551113646861	2.81075244544301e-30	1.44475207905181e-28
TRINITY_DN7291_c0_g1_i1	NA	NA	NA	NA	0.716031439581919	-6.48151881424551	1.39212119048707e-14	2.03399422594724e-13
TRINITY_DN131377_c1_g1_i2	NA	NA	NA	NA	1.7125255903148	4.7747553072612	2.32716042056462e-11	2.27648757471607e-10
TRINITY_DN130482_c0_g1_i4	NA	NA	NA	NA	4.92788575161998	-5.24597817959083	1.87403233833564e-29	9.33824585709518e-28
TRINITY_DN22056_c0_g3_i1	NA	NA	NA	NA	2.1525803592735	4.08863354296404	1.03033832079624e-11	1.05021800612826e-10
TRINITY_DN47360_c0_g1_i1	NA	NA	NA	NA	0.219316667117558	-6.6714965618769	8.09184397185795e-16	1.3568851074632e-14
TRINITY_DN130354_c0_g1_i2	NA	NA	NA	NA	1.95998534007686	3.49965301836272	3.3881307786442e-09	2.38654076019191e-08
TRINITY_DN116454_c0_g2_i1	NA	NA	NA	NA	0.897076788335482	4.49704034367136	4.79705478689182e-11	4.46850548352837e-10
TRINITY_DN57905_c0_g2_i1	NA	NA	NA	NA	2.21760175876225	-5.50239525771544	1.01468890428727e-08	6.56012186222213e-08
TRINITY_DN23388_c0_g1_i1	NA	NA	NA	NA	6.96568355646034	14.9948542682933	9.93268080958341e-100	6.12658490368412e-97
TRINITY_DN128113_c6_g1_i1	NA	NA	NA	NA	3.62060161791782	3.05810913925523	7.93037982462168e-09	5.21576738782466e-08
TRINITY_DN133485_c0_g1_i1	NA	NA	NA	NA	4.90390798581169	-3.82546125873629	2.4319872843261e-24	8.90895887686842e-23
TRINITY_DN125389_c0_g3_i1	NA	NA	NA	NA	1.47053174632552	-4.40644349903731	3.121440082355e-05	0.000110720400310081
TRINITY_DN123507_c1_g1_i3	NA	NA	NA	NA	4.04420408499754	3.60890492238126	4.91958121663309e-15	7.54010391095093e-14
TRINITY_DN136196_c3_g1_i3	NA	NA	NA	NA	1.19587015624739	4.34256132397432	6.73024946995615e-11	6.13409558320045e-10
TRINITY_DN45270_c0_g1_i1	NA	NA	NA	NA	-0.0371129597597465	3.13303811760574	7.10244975121456e-05	0.000235291200787079
TRINITY_DN129053_c3_g5_i1	NA	NA	NA	NA	2.92158903111576	3.35528961597938	3.59239437339691e-14	5.00522737421638e-13
TRINITY_DN135147_c4_g1_i1	NA	NA	NA	NA	1.5367639160203	3.71254883077235	1.99754713318845e-05	7.31632493558446e-05
TRINITY_DN118731_c3_g2_i1	NA	NA	NA	NA	4.11095928501419	3.27400854119373	6.0859612174486e-09	4.08271037344538e-08
TRINITY_DN121248_c0_g1_i1	NA	NA	NA	NA	1.08105479381757	3.32828794548706	8.7829444220953e-08	4.82533359655896e-07
TRINITY_DN111408_c0_g2_i1	NA	NA	NA	NA	2.24056652243203	3.06343894047869	6.42381791988537e-06	2.56077506668339e-05
TRINITY_DN71072_c0_g1_i1	NA	NA	NA	NA	0.181824940798356	-3.59143268501856	1.61696085546084e-07	8.54417241105052e-07
TRINITY_DN135556_c2_g2_i1	NA	NA	NA	NA	0.907018965070629	3.01986464296295	1.56409528297195e-06	6.97591998201795e-06
TRINITY_DN118411_c0_g1_i21	NA	NA	NA	NA	3.1172547931868	3.092179084156	1.70258267068234e-12	1.932190040294e-11
TRINITY_DN124703_c0_g1_i1	NA	NA	NA	NA	2.9111586057724	-4.92506907249599	4.41998701620002e-19	1.01278055907346e-17
TRINITY_DN132005_c0_g3_i2	NA	NA	NA	NA	2.24860997193689	-4.90193865765214	5.69538300918982e-18	1.16888517118462e-16
TRINITY_DN84662_c0_g1_i1	NA	NA	NA	NA	3.30341851008785	3.13866164257912	2.93013353301862e-05	0.000104388865892212
TRINITY_DN96601_c0_g1_i1	NA	NA	NA	NA	-0.0321596874956208	3.03753548877912	0.000443566151324148	0.00125029516983531
TRINITY_DN129827_c4_g3_i1	NA	NA	NA	NA	7.38859697478989	-6.75751622709367	9.48019508997038e-77	2.51577921329423e-74
TRINITY_DN90841_c0_g2_i1	NA	NA	NA	NA	4.6050948136884	3.00063069915294	2.39988830476942e-05	8.66617893852019e-05
TRINITY_DN130371_c0_g1_i1	NA	NA	NA	NA	4.16678341422249	-3.55484189698504	1.75473056001623e-17	3.46123257050046e-16
TRINITY_DN72056_c0_g1_i1	NA	NA	NA	NA	1.81234315605134	-8.51281579260156	1.18458323527189e-08	7.5578861043822e-08
TRINITY_DN119012_c0_g1_i4	NA	NA	NA	NA	6.62843803447551	3.2647978482944	9.70958563247743e-18	1.96099259561416e-16
TRINITY_DN135623_c1_g2_i3	NA	NA	NA	NA	4.8410600779887	3.33667529871699	9.2875240524976e-13	1.09370419982508e-11
TRINITY_DN133260_c0_g3_i1	NA	NA	NA	NA	5.57878362452455	-3.77310725653987	1.34121667840371e-36	9.33208751052725e-35
TRINITY_DN128463_c1_g1_i1	NA	NA	NA	NA	3.15839274003015	3.21680848769784	2.09039199786043e-12	2.34778179995919e-11
TRINITY_DN97717_c0_g2_i1	NA	NA	NA	NA	5.09853639901141	-5.37158203282469	7.3312505811797e-05	0.000241922788842804
TRINITY_DN134056_c1_g1_i2	NA	NA	NA	NA	9.43738304937813	-3.12440243560894	1.87730680980848e-20	4.85208335373151e-19
TRINITY_DN124468_c0_g3_i3	NA	NA	NA	NA	1.86120401927372	4.01831677976593	1.05504756706115e-12	1.23099670631234e-11
TRINITY_DN133018_c1_g1_i4	NA	NA	NA	NA	4.67760376586145	-3.46350698771268	8.34737259841978e-24	2.92632469187613e-22
TRINITY_DN130442_c6_g4_i3	NA	NA	NA	NA	4.81218589981964	4.29813440955201	1.8742567070302e-20	4.84969235463076e-19
TRINITY_DN79381_c0_g1_i1	NA	NA	NA	NA	2.62576039295509	-8.32969820670537	1.58267493216105e-08	9.84190934653393e-08
TRINITY_DN119118_c0_g1_i13	NA	NA	NA	NA	4.32738449725915	4.33118477914345	7.75282167203297e-22	2.26259458055162e-20
