gid	gname	chr	start	end	logFC.XY43.XX43	bias	tau	tissue
TRINITY_DN135242_c0_g2_i3	NA	NA	NA	NA	-0.18411535	unbias	0.373614538	Ovary_mean
TRINITY_DN135244_c0_g1_i9	NA	NA	NA	NA	0.256877189	unbias	0.490772528	Brain_mmean
TRINITY_DN135246_c1_g3_i4	wdr5	scaffold_19	484953	484953	0.258913742	unbias	0.444043375	Brain_fmean
TRINITY_DN135247_c0_g4_i2	NA	NA	NA	NA	0.442194168	unbias	0.286873604	Brain_mmean
TRINITY_DN135247_c0_g5_i4	NA	NA	NA	NA	0.502795837	unbias	0.489106232	Brain_mmean
TRINITY_DN135248_c2_g3_i1	NA	NA	NA	NA	-0.377999297	unbias	0.5243226	G46_M_mean
TRINITY_DN135248_c3_g13_i1	NA	NA	NA	NA	0.097380699	unbias	0.241425979	G46_F_mean
TRINITY_DN135249_c0_g1_i1	NA	NA	NA	NA	1.231144851	unbias	0.622630386	G27_fmean
TRINITY_DN135249_c0_g2_i1	NA	NA	NA	NA	-0.207759571	unbias	0.204131151	Testis_mean
TRINITY_DN135249_c0_g5_i1	NA	NA	NA	NA	0.15190626	unbias	0.340949432	G27_mmean
TRINITY_DN135249_c1_g3_i2	NA	NA	NA	NA	0.096865565	unbias	0.319390145	Brain_mmean
TRINITY_DN135250_c0_g1_i1	phf19	scaffold_19	178224	178224	0.264539824	unbias	0.235012825	Ovary_mean
TRINITY_DN135250_c0_g4_i1	NA	NA	NA	NA	-0.226689863	unbias	0.261391064	Brain_mmean
TRINITY_DN135251_c1_g2_i2	NA	NA	NA	NA	0.70961762	unbias	0.345120584	Ovary_mean
TRINITY_DN135252_c4_g3_i1	NA	NA	NA	NA	0.348929816	unbias	0.879059017	G43_M_mean
TRINITY_DN135252_c4_g4_i6	NA	NA	NA	NA	0.432715309	unbias	0.274157559	Liver_fmean
TRINITY_DN135254_c1_g2_i5	NA	NA	NA	NA	-0.166069923	unbias	0.53977442	G27_mmean
TRINITY_DN135255_c1_g1_i2	phyhipl	Chr07	7750855	7750855	0.024513544	unbias	0.224279767	Brain_fmean
TRINITY_DN135255_c2_g1_i11	tmem231	Chr04	66691879	66691879	0.103503289	unbias	0.215918	Brain_mmean
TRINITY_DN135255_c2_g2_i1	NA	NA	NA	NA	0.038542543	unbias	0.292640297	Testis_mean
TRINITY_DN135256_c0_g1_i2	NA	NA	NA	NA	-0.703816589	unbias	0.353668106	Ovary_mean
TRINITY_DN135256_c1_g1_i2	NA	NA	NA	NA	-0.439100654	unbias	0.673395314	Ovary_mean
TRINITY_DN135259_c1_g4_i2	NA	NA	NA	NA	0.423284685	unbias	0.386178675	Brain_mmean
TRINITY_DN135260_c0_g1_i3	NA	NA	NA	NA	0.293312851	unbias	0.451672043	Brain_mmean
TRINITY_DN135260_c0_g2_i1	NA	NA	NA	NA	-1.59472134	unbias	0.861395974	G46_M_mean
TRINITY_DN135260_c0_g4_i1	NA	NA	NA	NA	-1.220296809	unbias	0.84523192	G46_M_mean
TRINITY_DN135261_c0_g1_i1	surf4.1	Chr03	129713766	129713766	0.164483223	unbias	0.200293235	Ovary_mean
TRINITY_DN135263_c2_g1_i1	NA	NA	NA	NA	0.360568815	unbias	0.360373107	G43_M_mean
TRINITY_DN135263_c3_g2_i8	NA	NA	NA	NA	0.471436558	unbias	0.795865866	Brain_mmean
TRINITY_DN135263_c3_g5_i1	NA	NA	NA	NA	0.336808847	unbias	0.810856673	Brain_mmean
TRINITY_DN135263_c3_g6_i1	NA	NA	NA	NA	-0.306476655	unbias	0.592240343	Brain_mmean
TRINITY_DN135264_c5_g1_i1	NA	NA	NA	NA	1.18224876	unbias	0.640835676	Liver_fmean
TRINITY_DN135264_c6_g4_i1	cep19	Chr05	130022453	130022453	-0.265734689	unbias	0.425848345	Ovary_mean
TRINITY_DN135264_c6_g5_i1	NA	NA	NA	NA	0.082717243	unbias	0.332428994	Brain_fmean
TRINITY_DN135265_c1_g2_i8	pgm1	Chr04	78592555	78592555	-0.920316007	unbias	0.586282227	Ovary_mean
TRINITY_DN135268_c2_g1_i9	NA	NA	NA	NA	0.606188528	unbias	0.826899585	Ovary_mean
TRINITY_DN135269_c8_g2_i2	NA	NA	NA	NA	0.299721424	unbias	0.347144037	G23_mmean
TRINITY_DN135270_c0_g2_i2	cox6a1	Chr01	143194206	143194206	0.375095769	unbias	0.549265711	Brain_mmean
TRINITY_DN135271_c0_g2_i2	cited2	Chr05	66089188	66089188	0.244975286	unbias	0.368126574	G43_M_mean
TRINITY_DN135272_c6_g2_i2	NA	NA	NA	NA	-0.357117361	unbias	0.224294341	Liver_fmean
TRINITY_DN135274_c7_g1_i1	NA	NA	NA	NA	-0.120457877	unbias	0.254544839	Brain_mmean
TRINITY_DN135274_c8_g3_i1	NA	NA	NA	NA	1.146507761	unbias	0.513212533	Liver_mmean
TRINITY_DN135274_c8_g4_i1	NA	NA	NA	NA	0.22621213	unbias	0.185279089	Brain_mmean
TRINITY_DN135275_c0_g18_i1	NA	NA	NA	NA	-0.064413438	unbias	0.402164304	Brain_mmean
TRINITY_DN135275_c0_g8_i2	NA	NA	NA	NA	0.354403321	unbias	0.461374316	Ovary_mean
TRINITY_DN135276_c3_g1_i3	ash2l	Chr03	121811170	121811170	1.235768296	unbias	0.309695794	Ovary_mean
TRINITY_DN135276_c4_g1_i4	arfgap1	scaffold_2620	1014	1014	0.133516194	unbias	0.416570663	Brain_fmean
TRINITY_DN135277_c9_g3_i3	NA	NA	NA	NA	-0.475965052	unbias	0.361992347	Brain_fmean
TRINITY_DN135277_c9_g9_i1	NA	NA	NA	NA	-0.219141336	unbias	0.339370884	Brain_fmean
TRINITY_DN135279_c6_g1_i1	NA	NA	NA	NA	-0.951048506	unbias	0.358833593	Brain_fmean
TRINITY_DN135279_c6_g2_i1	NA	NA	NA	NA	0.239073938	unbias	0.323834014	Brain_mmean
TRINITY_DN135279_c9_g1_i1	NA	NA	NA	NA	-0.000129074	unbias	0.392119028	G31_mmean
TRINITY_DN135280_c2_g1_i9	NA	NA	NA	NA	0.180479597	unbias	0.257338881	Brain_mmean
TRINITY_DN135280_c2_g2_i1	NA	NA	NA	NA	-0.323859292	unbias	0.2129015	Brain_mmean
TRINITY_DN135280_c3_g3_i1	NA	NA	NA	NA	0.205237762	unbias	0.190507797	G23_fmean
TRINITY_DN135280_c4_g1_i1	NA	NA	NA	NA	-0.1248543	unbias	0.671821087	Brain_mmean
TRINITY_DN135280_c4_g2_i1	NA	NA	NA	NA	-0.123345396	unbias	0.465261533	Ovary_mean
TRINITY_DN135281_c6_g1_i2	NA	NA	NA	NA	0.16312382	unbias	0.720091203	Brain_mmean
TRINITY_DN135281_c7_g1_i2	NA	NA	NA	NA	0.204033718	unbias	0.569267472	Brain_mmean
TRINITY_DN135283_c2_g3_i1	NA	NA	NA	NA	0.458731501	unbias	0.290659282	G27_mmean
TRINITY_DN135283_c2_g7_i1	NA	NA	NA	NA	0.056197167	unbias	0.331551967	Ovary_mean
TRINITY_DN135287_c3_g2_i2	NA	NA	NA	NA	-0.254478515	unbias	0.315821349	G43_F_mean
TRINITY_DN135288_c5_g2_i1	NA	NA	NA	NA	0.177334031	unbias	0.440261152	Ovary_mean
TRINITY_DN135288_c6_g3_i7	NA	NA	NA	NA	0.181511426	unbias	0.434397308	Ovary_mean
TRINITY_DN135291_c0_g1_i6	NA	NA	NA	NA	0.254010082	unbias	0.225775972	Ovary_mean
TRINITY_DN135293_c2_g1_i1	NA	NA	NA	NA	-0.086080536	unbias	0.365521878	Ovary_mean
TRINITY_DN135293_c3_g1_i9	NA	NA	NA	NA	0.321176949	unbias	0.41695114	Brain_fmean
TRINITY_DN135294_c0_g1_i1	NA	NA	NA	NA	-0.582009658	unbias	0.3149719	Brain_fmean
TRINITY_DN135294_c1_g1_i2	NA	NA	NA	NA	-0.032242789	unbias	0.389768094	Brain_mmean
TRINITY_DN135294_c1_g2_i5	NA	NA	NA	NA	1.235938021	unbias	0.535674377	Ovary_mean
TRINITY_DN135298_c0_g2_i2	NA	NA	NA	NA	-0.61429293	unbias	0.4510532	G23_fmean
TRINITY_DN135298_c0_g3_i1	NA	NA	NA	NA	-0.130229169	unbias	0.09246653	Ovary_mean
TRINITY_DN135299_c1_g12_i1	NA	NA	NA	NA	-0.454481221	unbias	0.404460382	Testis_mean
TRINITY_DN135299_c1_g17_i1	slc30a1	Chr05	11149532	11149532	0.044954336	unbias	0.406674206	Testis_mean
TRINITY_DN135299_c1_g3_i1	NA	NA	NA	NA	-0.243412184	unbias	0.450859518	G46_F_mean
TRINITY_DN135300_c3_g1_i2	NA	NA	NA	NA	1.553309478	unbias	0.56123733	Liver_mmean
TRINITY_DN135301_c11_g2_i1	adap1	Chr04	112279458	112279458	0.154353723	unbias	0.637976692	Brain_fmean
TRINITY_DN135302_c2_g2_i7	NA	NA	NA	NA	-0.473557495	unbias	0.244594399	Ovary_mean
TRINITY_DN135305_c0_g1_i1	NA	NA	NA	NA	0.912600451	unbias	0.356614906	Brain_mmean
TRINITY_DN135306_c0_g2_i5	NA	NA	NA	NA	-0.213214257	unbias	0.716627385	Liver_mmean
TRINITY_DN135308_c1_g1_i1	NA	NA	NA	NA	-0.344129632	unbias	0.3125976	G43_F_mean
TRINITY_DN135308_c2_g5_i1	NA	NA	NA	NA	0.005661916	unbias	0.428242075	Brain_fmean
TRINITY_DN135308_c2_g6_i1	ptpn12	Chr03	68678015	68678015	0.306249857	unbias	0.723995452	Brain_fmean
TRINITY_DN135309_c1_g2_i1	NA	NA	NA	NA	-0.059988697	unbias	0.612738643	Brain_fmean
TRINITY_DN135310_c4_g1_i3	NA	NA	NA	NA	-0.247430926	unbias	0.496372846	Ovary_mean
TRINITY_DN135311_c1_g1_i4	otud7a-like	Chr03	86979374	86979374	0.446789805	unbias	0.486367006	Brain_fmean
TRINITY_DN135312_c8_g1_i1	NA	NA	NA	NA	0.202003449	unbias	0.38492894	Brain_mmean
TRINITY_DN135314_c1_g4_i4	NA	NA	NA	NA	0.946167024	unbias	0.48027701	G43_M_mean
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	-5.313107317	female	0.956867402	Ovary_mean
TRINITY_DN135315_c3_g6_i1	kiaa0232-like	Chr01	20451126	20451126	-3.595223947	female	0.938247241	Ovary_mean
TRINITY_DN135315_c3_g9_i2	NA	NA	NA	NA	-0.237630422	unbias	0.253761613	G43_F_mean
TRINITY_DN135317_c3_g1_i4	NA	NA	NA	NA	0.633822612	unbias	0.541340835	Brain_mmean
TRINITY_DN135318_c2_g1_i19	mxi1	scaffold_76	49145	49145	0.157587822	unbias	0.349457971	Testis_mean
TRINITY_DN135321_c1_g1_i2	NA	NA	NA	NA	0.297057538	unbias	0.418119184	Brain_mmean
TRINITY_DN135322_c0_g2_i1	NA	NA	NA	NA	0.345989794	unbias	0.364351632	Brain_fmean
TRINITY_DN135323_c2_g3_i3	NA	NA	NA	NA	-0.083616737	unbias	0.39629352	G43_M_mean
TRINITY_DN135324_c0_g1_i3	NA	NA	NA	NA	0.042320108	unbias	0.396238903	Ovary_mean
TRINITY_DN135325_c0_g2_i6	NA	NA	NA	NA	-0.020684248	unbias	0.641256496	G27_mmean
TRINITY_DN135326_c0_g10_i1	NA	NA	NA	NA	-0.106645908	unbias	0.142123171	G23_mmean
TRINITY_DN135326_c0_g1_i2	NA	NA	NA	NA	-0.390565505	unbias	0.479674884	G43_F_mean
TRINITY_DN135326_c0_g5_i1	NA	NA	NA	NA	-0.02768503	unbias	0.227781424	Ovary_mean
TRINITY_DN135326_c0_g7_i1	rpap2	Chr04	94357528	94357528	-3.768343772	unbias	0.352962812	Brain_mmean
TRINITY_DN135326_c0_g8_i1	NA	NA	NA	NA	0.234340149	unbias	0.357468274	G23_fmean
TRINITY_DN135326_c0_g9_i1	NA	NA	NA	NA	0.161287954	unbias	0.481791684	Brain_fmean
TRINITY_DN135327_c3_g2_i1	NA	NA	NA	NA	0.090442669	unbias	0.297527707	Brain_fmean
TRINITY_DN135327_c5_g2_i1	NA	NA	NA	NA	0.392010002	unbias	0.340995276	Brain_mmean
TRINITY_DN135328_c0_g2_i2	NA	NA	NA	NA	-0.047640943	unbias	0.485431046	Brain_mmean
TRINITY_DN135329_c0_g1_i3	NA	NA	NA	NA	0.027554818	unbias	0.219690542	Brain_mmean
TRINITY_DN135333_c1_g3_i1	NA	NA	NA	NA	0.690211174	unbias	0.716571238	Brain_fmean
TRINITY_DN135335_c1_g1_i1	NA	NA	NA	NA	-0.259600638	unbias	0.561011425	Liver_fmean
TRINITY_DN135336_c6_g3_i3	NA	NA	NA	NA	0.821265949	unbias	0.349309812	Brain_mmean
TRINITY_DN135337_c4_g1_i1	NA	NA	NA	NA	0.27187091	unbias	0.258361734	G43_M_mean
TRINITY_DN135337_c5_g4_i2	NA	NA	NA	NA	-0.416115184	unbias	0.074405371	G27_fmean
TRINITY_DN135339_c0_g1_i3	NA	NA	NA	NA	0.281503543	unbias	0.633681861	Ovary_mean
TRINITY_DN135340_c5_g4_i2	NA	NA	NA	NA	0.367683294	unbias	0.560215748	Brain_fmean
TRINITY_DN135342_c0_g5_i6	hdgf	Chr08	110018458	110018458	-0.019777902	unbias	0.496759465	G31_fmean
TRINITY_DN135342_c0_g7_i6	NA	NA	NA	NA	-0.654059731	unbias	0.407413336	G31_fmean
TRINITY_DN135344_c1_g5_i1	NA	NA	NA	NA	0.060367566	unbias	0.241591449	G43_M_mean
TRINITY_DN135345_c1_g1_i9	Xetrov90029426m	scaffold_5478	382	382	0.730512605	unbias	0.282728971	G43_M_mean
TRINITY_DN135345_c1_g2_i1	brcc3	Chr08	17828267	17828267	-0.456603375	unbias	0.313026471	Ovary_mean
TRINITY_DN135346_c0_g1_i2	cuta	Chr08	50865378	50865378	0.434270871	unbias	0.684929315	Brain_fmean
TRINITY_DN135346_c0_g3_i3	ptk2b	Chr05	146480597	146480597	-0.121236997	unbias	0.680558377	Brain_fmean
TRINITY_DN135347_c3_g1_i2	NA	NA	NA	NA	-0.324615712	unbias	0.284458426	G27_fmean
TRINITY_DN135348_c0_g1_i1	mcam-like	Chr07	85953457	85953457	-0.096040544	unbias	0.494347596	Ovary_mean
TRINITY_DN135349_c6_g6_i1	NA	NA	NA	NA	0.06711769	unbias	0.321585023	Ovary_mean
TRINITY_DN135351_c0_g1_i1	dgkq	Chr01	98668745	98668745	0.84622222	unbias	0.425802012	Liver_fmean
TRINITY_DN135351_c0_g2_i1	NA	NA	NA	NA	1.265790301	unbias	0.578564109	Brain_fmean
TRINITY_DN135351_c0_g3_i2	six1	Chr08	82160146	82160146	0.714280802	unbias	0.325168653	Brain_mmean
TRINITY_DN135351_c1_g1_i1	fut10	Chr01	77794396	77794396	-0.333740215	unbias	0.365867154	G43_F_mean
TRINITY_DN135351_c2_g1_i2	sel1l3	scaffold_69	660569	660569	0.153027511	unbias	0.54135474	Brain_mmean
TRINITY_DN135352_c3_g3_i2	NA	NA	NA	NA	-0.190981393	unbias	0.661328642	Liver_mmean
TRINITY_DN135353_c0_g1_i1	NA	NA	NA	NA	-0.447489147	unbias	0.320587706	Ovary_mean
TRINITY_DN135354_c3_g3_i1	NA	NA	NA	NA	-0.233047777	unbias	0.446365744	Ovary_mean
TRINITY_DN135355_c2_g2_i4	NA	NA	NA	NA	-0.212622705	unbias	0.497152334	Liver_mmean
TRINITY_DN135357_c0_g2_i1	NA	NA	NA	NA	0.141377285	unbias	0.35378973	Ovary_mean
TRINITY_DN135357_c1_g1_i2	NA	NA	NA	NA	-0.005015336	unbias	0.432001903	Ovary_mean
TRINITY_DN135357_c2_g1_i1	NA	NA	NA	NA	-0.094602471	unbias	0.357813033	G43_M_mean
TRINITY_DN135358_c5_g1_i1	NA	NA	NA	NA	0.363993459	unbias	0.449930247	Ovary_mean
TRINITY_DN135359_c0_g1_i4	NA	NA	NA	NA	-0.308360118	unbias	0.225104999	Ovary_mean
TRINITY_DN135360_c8_g1_i2	serpini2	Chr05	101693672	101693672	0.061228918	unbias	0.408421206	Ovary_mean
TRINITY_DN135360_c8_g3_i3	NA	NA	NA	NA	0.09271872	unbias	0.411204875	Testis_mean
TRINITY_DN135363_c1_g2_i1	NA	NA	NA	NA	0.131892372	unbias	0.315425581	Testis_mean
TRINITY_DN135364_c0_g4_i2	NA	NA	NA	NA	-0.420812146	unbias	0.680324651	Brain_mmean
TRINITY_DN135365_c4_g1_i1	LOC100485411	scaffold_4959	981	981	0.414391725	unbias	0.219359247	Brain_fmean
TRINITY_DN135365_c5_g1_i1	NA	NA	NA	NA	-0.433117701	unbias	0.551244888	Brain_mmean
TRINITY_DN135365_c5_g2_i5	lclat1	Chr05	3060827	3060827	-0.128643375	unbias	0.488881747	Brain_mmean
TRINITY_DN135366_c2_g4_i6	aldh2	Chr01	154363072	154363072	-0.25477104	unbias	0.514367945	G43_F_mean
TRINITY_DN135368_c2_g2_i2	NA	NA	NA	NA	-0.154905252	unbias	0.497971396	Brain_mmean
TRINITY_DN135369_c3_g1_i1	cdc16	Chr02	108267164	108267164	-0.399299696	unbias	0.221485708	Brain_mmean
TRINITY_DN135369_c4_g2_i2	LOC100490235	Chr08	24688245	24688245	-0.40439484	unbias	0.638242571	Ovary_mean
TRINITY_DN135370_c2_g1_i5	NA	NA	NA	NA	0.833263035	unbias	0.256198242	G27_mmean
TRINITY_DN135370_c2_g6_i2	gpr146	Chr09	22587753	22587753	0.592630791	unbias	0.325940587	G27_mmean
TRINITY_DN135370_c2_g7_i1	NA	NA	NA	NA	0.854830212	unbias	0.19591131	Liver_fmean
TRINITY_DN135372_c1_g1_i1	NA	NA	NA	NA	0.353946976	unbias	0.431316099	Ovary_mean
TRINITY_DN135372_c2_g1_i1	NA	NA	NA	NA	0.353803409	unbias	0.701511703	Brain_mmean
TRINITY_DN135372_c2_g5_i2	NA	NA	NA	NA	0.673685534	unbias	0.877881143	Brain_fmean
TRINITY_DN135373_c0_g1_i8	NA	NA	NA	NA	-0.076027967	unbias	0.290161407	Brain_fmean
TRINITY_DN135374_c8_g1_i1	NA	NA	NA	NA	0.204852723	unbias	0.233724373	G46_F_mean
TRINITY_DN135375_c0_g2_i1	NA	NA	NA	NA	-0.264205916	unbias	0.572825254	G46_M_mean
TRINITY_DN135375_c0_g3_i1	hsd17b10	Chr08	3011656	3011656	-0.780005321	unbias	0.507901542	G43_F_mean
TRINITY_DN135376_c5_g3_i2	dll1	Chr05	39890842	39890842	0.052631473	unbias	0.693505063	Testis_mean
TRINITY_DN135377_c5_g5_i2	serpine2	Chr05	120466668	120466668	-0.500121564	unbias	0.41979366	Brain_fmean
TRINITY_DN135378_c2_g13_i2	NA	NA	NA	NA	-0.174306686	unbias	0.490952352	Ovary_mean
TRINITY_DN135378_c2_g16_i3	NA	NA	NA	NA	0.002933688	unbias	0.560877417	Brain_mmean
TRINITY_DN135378_c2_g3_i1	NA	NA	NA	NA	0.694269149	unbias	0.460028357	Brain_mmean
TRINITY_DN135378_c2_g5_i1	NA	NA	NA	NA	0.298939186	unbias	0.281779798	Ovary_mean
TRINITY_DN135379_c6_g1_i1	NA	NA	NA	NA	-0.003573821	unbias	0.545736749	Brain_fmean
TRINITY_DN135379_c7_g8_i1	NA	NA	NA	NA	-0.186490645	unbias	0.219566628	Ovary_mean
TRINITY_DN135382_c5_g1_i3	plcxd3	Chr01	182748621	182748621	-0.362813507	unbias	0.225974408	Brain_fmean
TRINITY_DN135384_c2_g1_i2	NA	NA	NA	NA	-0.178606023	unbias	0.268438335	Testis_mean
TRINITY_DN135384_c3_g1_i1	NA	NA	NA	NA	-0.008868411	unbias	0.581643501	Ovary_mean
TRINITY_DN135387_c1_g1_i1	NA	NA	NA	NA	0.29646523	unbias	0.799735826	Testis_mean
TRINITY_DN135387_c2_g1_i1	NA	NA	NA	NA	0.043749783	unbias	0.486643621	Brain_mmean
TRINITY_DN135387_c2_g2_i2	NA	NA	NA	NA	0.040321783	unbias	0.452326252	Brain_fmean
TRINITY_DN135388_c0_g1_i1	NA	NA	NA	NA	0.619988579	unbias	0.521661614	Brain_mmean
TRINITY_DN135388_c0_g2_i1	dnah12	scaffold_87	196357	196357	0.560666507	unbias	0.487063933	Brain_mmean
TRINITY_DN135388_c0_g3_i1	NA	NA	NA	NA	-0.124141381	unbias	0.549655179	Brain_fmean
TRINITY_DN135389_c10_g4_i2	NA	NA	NA	NA	0.385800164	unbias	0.436009154	G23_mmean
TRINITY_DN135389_c10_g5_i1	NA	NA	NA	NA	1.15624548	unbias	0.910393597	Brain_fmean
TRINITY_DN135389_c6_g1_i1	NA	NA	NA	NA	0.109870852	unbias	0.430599664	Brain_mmean
TRINITY_DN135391_c1_g1_i3	nfyb	Chr03	40390539	40390539	0.358238638	unbias	0.841020041	Brain_mmean
TRINITY_DN135392_c0_g1_i1	dnajc2	Chr03	68262284	68262284	-0.064490191	unbias	0.251089428	Brain_fmean
TRINITY_DN135393_c3_g7_i1	NA	NA	NA	NA	-0.00783482	unbias	0.535581806	Ovary_mean
TRINITY_DN135394_c4_g3_i1	NA	NA	NA	NA	0.136682907	unbias	0.438848554	Ovary_mean
TRINITY_DN135395_c0_g1_i7	NA	NA	NA	NA	0.510939785	unbias	0.67297126	Brain_fmean
TRINITY_DN135396_c1_g2_i2	NA	NA	NA	NA	0.879494597	unbias	0.669864831	Liver_mmean
TRINITY_DN135396_c1_g3_i1	NA	NA	NA	NA	1.140638991	unbias	0.68281671	Liver_mmean
TRINITY_DN135397_c0_g2_i3	NA	NA	NA	NA	0.454424414	unbias	0.595274592	Testis_mean
TRINITY_DN135397_c0_g3_i2	NA	NA	NA	NA	0.78289153	unbias	0.60556427	Brain_mmean
TRINITY_DN135398_c4_g1_i3	NA	NA	NA	NA	0.078707355	unbias	0.520758718	Brain_mmean
TRINITY_DN135398_c4_g3_i1	pip5k1a	scaffold_2471	121	121	-0.483400091	unbias	0.542604922	Brain_mmean
TRINITY_DN135398_c4_g5_i1	NA	NA	NA	NA	-0.748739712	unbias	0.631249515	Brain_mmean
TRINITY_DN135399_c0_g1_i3	NA	NA	NA	NA	0.051521102	unbias	0.193858318	G43_M_mean
TRINITY_DN135399_c0_g3_i4	NA	NA	NA	NA	-0.113947572	unbias	0.326069625	Ovary_mean
TRINITY_DN135403_c1_g1_i1	NA	NA	NA	NA	0.018627454	unbias	0.217343323	Ovary_mean
TRINITY_DN135403_c1_g3_i1	map3k9-like	Chr08	86770172	86770172	-0.67657545	unbias	0.23992866	Brain_mmean
TRINITY_DN135403_c2_g2_i1	sestd1	Chr09	58519349	58519349	0.524647234	unbias	0.411476862	Brain_fmean
TRINITY_DN135403_c2_g3_i1	NA	NA	NA	NA	0.660775956	unbias	0.575333992	Brain_fmean
TRINITY_DN135405_c1_g2_i2	NA	NA	NA	NA	-0.09769052	unbias	0.625095521	Ovary_mean
TRINITY_DN135405_c1_g3_i1	NA	NA	NA	NA	-0.105606005	unbias	0.276343892	Brain_fmean
TRINITY_DN135406_c0_g2_i11	NA	NA	NA	NA	0.546495536	unbias	0.526472642	Liver_fmean
TRINITY_DN135407_c2_g1_i2	NA	NA	NA	NA	-0.34580436	unbias	0.187585635	Testis_mean
TRINITY_DN135407_c2_g2_i1	NA	NA	NA	NA	-0.271809787	unbias	0.104592055	Testis_mean
TRINITY_DN135408_c0_g3_i2	NA	NA	NA	NA	0.222301157	unbias	0.343183702	G46_M_mean
TRINITY_DN135409_c0_g2_i1	NA	NA	NA	NA	0.090190885	unbias	0.232474094	Testis_mean
TRINITY_DN135409_c1_g2_i1	fam214a	Chr03	91917752	91917752	0.306767648	unbias	0.384336375	Brain_mmean
TRINITY_DN135409_c1_g3_i4	vac14	Chr04	27232761	27232761	-0.1654509	unbias	0.280504882	Brain_mmean
TRINITY_DN135410_c4_g3_i1	NA	NA	NA	NA	0.593745402	unbias	0.669257567	Liver_mmean
TRINITY_DN135410_c4_g7_i1	NA	NA	NA	NA	-0.357927583	unbias	0.590399585	Brain_fmean
TRINITY_DN135412_c2_g3_i1	NA	NA	NA	NA	-0.026244949	unbias	0.291644305	G23_fmean
TRINITY_DN135414_c1_g3_i2	NA	NA	NA	NA	-0.390309437	unbias	0.854564532	G23_mmean
TRINITY_DN135415_c2_g1_i1	NA	NA	NA	NA	-0.231296267	unbias	0.654227807	G43_F_mean
TRINITY_DN135415_c4_g4_i1	NA	NA	NA	NA	-0.344964049	unbias	0.685568853	Brain_mmean
TRINITY_DN135417_c1_g1_i2	NA	NA	NA	NA	-0.327388096	unbias	0.303928709	Brain_fmean
TRINITY_DN135417_c2_g1_i1	NA	NA	NA	NA	-0.722435869	unbias	0.402644231	G43_F_mean
TRINITY_DN135417_c3_g1_i1	NA	NA	NA	NA	-0.384053236	unbias	0.513972169	Ovary_mean
TRINITY_DN135417_c4_g4_i8	NA	NA	NA	NA	-0.171221044	unbias	0.327682668	Ovary_mean
TRINITY_DN135419_c4_g5_i1	NA	NA	NA	NA	1.164448198	unbias	0.586743079	G43_M_mean
TRINITY_DN135420_c1_g1_i1	NA	NA	NA	NA	0.39438699	unbias	0.367103911	Brain_fmean
TRINITY_DN135421_c0_g1_i1	ankrd65	Chr07	70129627	70129627	-0.214643622	unbias	0.264115529	G23_mmean
TRINITY_DN135422_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	-0.294703103	unbias	0.45294045	Brain_fmean
TRINITY_DN135422_c1_g1_i1	NA	NA	NA	NA	-0.213996798	unbias	0.579458855	G43_M_mean
TRINITY_DN135422_c2_g1_i2	mrpl36	Chr06	36119897	36119897	0.15646825	unbias	0.738084184	Brain_mmean
TRINITY_DN135422_c3_g1_i2	NA	NA	NA	NA	0.220324194	unbias	0.631342045	G27_mmean
TRINITY_DN135423_c4_g1_i3	NA	NA	NA	NA	0.85491443	unbias	0.805294639	Brain_mmean
TRINITY_DN135424_c2_g12_i1	NA	NA	NA	NA	0.598778104	unbias	0.309310897	Brain_fmean
TRINITY_DN135424_c2_g6_i2	NA	NA	NA	NA	0.257760523	unbias	0.388816337	Brain_fmean
TRINITY_DN135425_c1_g1_i2	prpf4	scaffold_5211	289	289	-0.072123803	unbias	0.300921204	G31_mmean
TRINITY_DN135425_c1_g3_i1	krt16	scaffold_39	1449205	1449205	0.128581788	unbias	0.392896445	G23_fmean
TRINITY_DN135426_c4_g2_i1	NA	NA	NA	NA	-0.27925953	unbias	0.149284881	G31_fmean
TRINITY_DN135426_c7_g1_i1	NA	NA	NA	NA	0.605656785	unbias	0.2124025	Ovary_mean
TRINITY_DN135427_c0_g3_i2	naif1	Chr08	2881085	2881085	0.125073378	unbias	0.52076811	G27_fmean
TRINITY_DN135428_c3_g2_i1	NA	NA	NA	NA	-0.138046357	unbias	0.222518455	Testis_mean
TRINITY_DN135430_c5_g7_i2	NA	NA	NA	NA	0.092796689	unbias	0.597153504	Testis_mean
TRINITY_DN135432_c0_g2_i13	NA	NA	NA	NA	-0.1125738	unbias	0.352665592	Brain_fmean
TRINITY_DN135433_c0_g2_i2	NA	NA	NA	NA	-0.277584775	unbias	0.366620815	Ovary_mean
TRINITY_DN135433_c1_g3_i3	NA	NA	NA	NA	0.096029588	unbias	0.195210523	G23_fmean
TRINITY_DN135433_c1_g5_i1	NA	NA	NA	NA	-0.304637344	unbias	0.540598524	Ovary_mean
TRINITY_DN135436_c3_g1_i1	NA	NA	NA	NA	0.643290521	unbias	0.579151186	Brain_mmean
TRINITY_DN135437_c1_g2_i3	NA	NA	NA	NA	0.491455436	unbias	0.691657356	Brain_mmean
TRINITY_DN135438_c2_g7_i3	notum	Chr10	18486349	18486349	0.696177968	unbias	0.650272986	Brain_mmean
TRINITY_DN135439_c2_g1_i3	trnt1	Chr04	119440118	119440118	-0.118068232	unbias	0.391584512	Ovary_mean
