gid	cutoff	bias	log2RPKM	sex
TRINITY_DN135407_c2_g2_i1	FC1	male	9.826298532	meanfemale
TRINITY_DN135409_c0_g2_i1	FC1	male	3.97854169	meanfemale
TRINITY_DN135409_c1_g2_i1	FC1	male	1.940788997	meanfemale
TRINITY_DN135420_c1_g1_i1	FC1	male	0.691224815	meanfemale
TRINITY_DN135432_c0_g2_i13	FC1	male	0.729442304	meanfemale
TRINITY_DN135444_c3_g1_i3	FC1	male	5.008832579	meanfemale
TRINITY_DN135445_c5_g3_i2	FC1	male	5.026291605	meanfemale
TRINITY_DN135445_c7_g3_i4	FC1	male	1.215958451	meanfemale
TRINITY_DN135446_c3_g1_i8	FC1	male	1.19361573	meanfemale
TRINITY_DN135449_c8_g3_i1	FC1	male	0.605841206	meanfemale
TRINITY_DN135467_c1_g1_i2	FC1	male	1.682684534	meanfemale
TRINITY_DN135469_c0_g1_i2	FC1	male	0.382774608	meanfemale
TRINITY_DN135479_c1_g1_i2	FC1	male	9.313980691	meanfemale
TRINITY_DN135479_c1_g3_i2	FC1	male	9.798801172	meanfemale
TRINITY_DN135489_c0_g4_i3	FC1	male	10.0392155	meanfemale
TRINITY_DN135499_c5_g2_i1	FC1	male	0.76963356	meanfemale
TRINITY_DN135507_c2_g1_i2	FC1	male	2.408200169	meanfemale
TRINITY_DN135530_c3_g1_i2	FC1	male	0.361386597	meanfemale
TRINITY_DN135533_c0_g1_i1	FC1	male	4.215021064	meanfemale
TRINITY_DN135538_c0_g1_i1	FC1	male	1.086130613	meanfemale
TRINITY_DN135541_c0_g1_i1	FC1	male	10.42401014	meanfemale
TRINITY_DN135543_c0_g1_i4	FC1	male	2.355324035	meanfemale
TRINITY_DN135546_c3_g1_i6	FC1	male	1.582603067	meanfemale
TRINITY_DN135549_c1_g1_i4	FC1	male	3.356226195	meanfemale
TRINITY_DN135555_c3_g1_i1	FC1	male	1.448411681	meanfemale
TRINITY_DN135556_c3_g2_i2	FC1	male	1.154314731	meanfemale
TRINITY_DN135559_c2_g1_i1	FC1	male	0.251790195	meanfemale
TRINITY_DN135577_c6_g6_i1	FC1	male	2.82991799	meanfemale
TRINITY_DN135580_c5_g2_i3	FC1	male	1.086387129	meanfemale
TRINITY_DN135589_c1_g1_i6	FC1	male	10.20339724	meanfemale
TRINITY_DN135596_c1_g1_i1	FC1	male	1.497098938	meanfemale
TRINITY_DN135608_c0_g2_i3	FC1	male	0.11057692	meanfemale
TRINITY_DN135614_c7_g3_i3	FC1	male	0.626177415	meanfemale
TRINITY_DN135618_c2_g3_i1	FC1	male	0.360998858	meanfemale
TRINITY_DN135631_c3_g1_i1	FC1	male	0.868028397	meanfemale
TRINITY_DN135636_c4_g6_i2	FC1	male	0.175753766	meanfemale
TRINITY_DN135663_c7_g3_i1	FC1	male	1.367911399	meanfemale
TRINITY_DN135665_c0_g2_i1	FC1	male	0.637617639	meanfemale
TRINITY_DN135665_c1_g1_i1	FC1	male	2.717098418	meanfemale
TRINITY_DN135665_c2_g1_i1	FC1	male	1.189862382	meanfemale
TRINITY_DN135672_c3_g4_i3	FC1	male	0.438023679	meanfemale
TRINITY_DN135673_c3_g1_i1	FC1	male	1.676896744	meanfemale
TRINITY_DN135673_c3_g2_i1	FC1	male	2.127348004	meanfemale
TRINITY_DN135679_c3_g3_i2	FC1	male	0.626689704	meanfemale
TRINITY_DN135682_c2_g1_i2	FC1	male	0.859980175	meanfemale
TRINITY_DN135706_c2_g5_i3	FC1	male	1.706035117	meanfemale
TRINITY_DN135717_c1_g2_i2	FC1	male	2.852482192	meanfemale
TRINITY_DN135732_c1_g1_i2	FC1	male	9.703579091	meanfemale
TRINITY_DN135739_c0_g1_i3	FC1	male	1.954651516	meanfemale
TRINITY_DN135748_c5_g5_i1	FC1	male	1.226729186	meanfemale
TRINITY_DN135749_c3_g3_i1	FC1	male	8.471655308	meanfemale
TRINITY_DN135762_c3_g1_i1	FC1	male	0.865004811	meanfemale
TRINITY_DN135777_c0_g1_i2	FC1	male	5.543388259	meanfemale
TRINITY_DN135788_c4_g2_i2	FC1	male	2.182160303	meanfemale
TRINITY_DN135790_c25_g1_i1	FC1	male	4.824146522	meanfemale
TRINITY_DN135795_c0_g5_i1	FC1	male	1.996674322	meanfemale
TRINITY_DN135795_c0_g6_i2	FC1	male	10.6699725	meanfemale
TRINITY_DN135798_c3_g8_i1	FC1	male	1.597127601	meanfemale
TRINITY_DN135807_c3_g1_i4	FC1	male	1.767218946	meanfemale
TRINITY_DN135809_c6_g1_i2	FC1	male	4.262525359	meanfemale
TRINITY_DN135815_c9_g1_i1	FC1	male	3.85975916	meanfemale
TRINITY_DN135823_c6_g2_i1	FC1	male	1.499973399	meanfemale
TRINITY_DN135837_c0_g3_i6	FC1	male	0.965062085	meanfemale
TRINITY_DN135838_c9_g1_i4	FC1	male	2.878781054	meanfemale
TRINITY_DN135859_c1_g2_i3	FC1	male	2.683144556	meanfemale
TRINITY_DN135864_c0_g9_i2	FC1	male	3.311195234	meanfemale
TRINITY_DN135869_c0_g2_i2	FC1	male	0.518707071	meanfemale
TRINITY_DN135869_c1_g3_i2	FC1	male	0.079509161	meanfemale
TRINITY_DN135871_c1_g1_i2	FC1	male	0.569603643	meanfemale
TRINITY_DN135877_c0_g1_i10	FC1	male	0.90526609	meanfemale
TRINITY_DN135878_c2_g2_i2	FC1	male	2.64163037	meanfemale
TRINITY_DN135892_c1_g2_i3	FC1	male	3.325932531	meanfemale
TRINITY_DN135893_c1_g15_i1	FC1	male	3.592858489	meanfemale
TRINITY_DN135911_c1_g1_i3	FC1	male	5.68947409	meanfemale
TRINITY_DN135912_c4_g2_i1	FC1	male	4.869504728	meanfemale
TRINITY_DN135918_c4_g1_i1	FC1	male	2.292913471	meanfemale
TRINITY_DN135928_c0_g1_i2	FC1	male	0.55684349	meanfemale
TRINITY_DN135928_c0_g5_i1	FC1	male	1.55617444	meanfemale
TRINITY_DN135943_c0_g2_i1	FC1	male	0.086962977	meanfemale
TRINITY_DN135951_c1_g1_i1	FC1	male	1.971776933	meanfemale
TRINITY_DN135951_c2_g1_i1	FC1	male	1.108218932	meanfemale
TRINITY_DN135952_c0_g1_i4	FC1	male	0.525145976	meanfemale
TRINITY_DN135956_c0_g1_i2	FC1	male	3.459556211	meanfemale
TRINITY_DN135964_c1_g2_i1	FC1	male	1.613505649	meanfemale
TRINITY_DN135968_c0_g1_i1	FC1	male	0.074402965	meanfemale
TRINITY_DN135968_c2_g1_i1	FC1	male	0.080085667	meanfemale
TRINITY_DN135973_c2_g1_i1	FC1	male	1.736591932	meanfemale
TRINITY_DN135976_c1_g1_i1	FC1	male	10.8512888	meanfemale
TRINITY_DN135976_c1_g3_i1	FC1	male	10.30634848	meanfemale
TRINITY_DN135978_c4_g3_i5	FC1	male	2.237551244	meanfemale
TRINITY_DN135979_c0_g3_i2	FC1	male	8.358865267	meanfemale
TRINITY_DN135979_c0_g4_i1	FC1	male	8.195692859	meanfemale
TRINITY_DN135983_c9_g5_i3	FC1	male	1.941395778	meanfemale
TRINITY_DN135984_c2_g2_i2	FC1	male	0.108085272	meanfemale
TRINITY_DN135988_c4_g1_i1	FC1	male	3.393876381	meanfemale
TRINITY_DN136003_c1_g1_i1	FC1	male	0.917475557	meanfemale
TRINITY_DN136005_c1_g1_i1	FC1	male	0.867181329	meanfemale
TRINITY_DN136007_c1_g1_i3	FC1	male	0.403557881	meanfemale
TRINITY_DN136014_c1_g1_i1	FC1	male	1.836666971	meanfemale
TRINITY_DN136030_c2_g3_i1	FC1	male	1.900320682	meanfemale
TRINITY_DN136037_c0_g2_i3	FC1	male	1.422736542	meanfemale
TRINITY_DN136048_c3_g1_i1	FC1	male	6.625153546	meanfemale
TRINITY_DN136052_c1_g1_i3	FC1	male	2.34580795	meanfemale
TRINITY_DN136055_c0_g1_i2	FC1	male	4.326370743	meanfemale
TRINITY_DN136055_c0_g2_i1	FC1	male	2.856912936	meanfemale
TRINITY_DN136056_c8_g2_i1	FC1	male	0.803708819	meanfemale
TRINITY_DN136056_c8_g3_i1	FC1	male	2.071763871	meanfemale
TRINITY_DN136065_c3_g2_i2	FC1	male	1.166010307	meanfemale
TRINITY_DN136071_c1_g1_i5	FC1	male	0.975077265	meanfemale
TRINITY_DN136080_c10_g6_i1	FC1	male	3.376971614	meanfemale
TRINITY_DN136085_c1_g2_i1	FC1	male	0.478057516	meanfemale
TRINITY_DN136085_c2_g4_i2	FC1	male	10.52212507	meanfemale
TRINITY_DN136087_c3_g4_i2	FC1	male	1.896508909	meanfemale
TRINITY_DN136096_c0_g1_i1	FC1	male	0.680379102	meanfemale
TRINITY_DN136100_c2_g1_i1	FC1	male	2.918424387	meanfemale
TRINITY_DN136102_c1_g2_i1	FC1	male	4.313951324	meanfemale
TRINITY_DN136107_c0_g1_i2	FC1	male	2.113919818	meanfemale
TRINITY_DN136122_c7_g6_i1	FC1	male	1.319786117	meanfemale
TRINITY_DN136124_c0_g1_i1	FC1	male	0.168672196	meanfemale
TRINITY_DN136124_c10_g1_i1	FC1	male	2.48248647	meanfemale
TRINITY_DN136125_c3_g2_i2	FC1	male	2.428313519	meanfemale
TRINITY_DN136127_c0_g1_i1	FC1	male	0.186535246	meanfemale
TRINITY_DN136127_c0_g2_i8	FC1	male	0.630465685	meanfemale
TRINITY_DN136134_c4_g7_i1	FC1	male	2.369660548	meanfemale
TRINITY_DN136145_c2_g6_i4	FC1	male	1.319102083	meanfemale
TRINITY_DN136154_c1_g3_i1	FC1	male	9.365552315	meanfemale
TRINITY_DN136165_c4_g1_i1	FC1	male	1.659793449	meanfemale
TRINITY_DN136166_c0_g1_i2	FC1	male	0.779447462	meanfemale
TRINITY_DN136169_c1_g1_i2	FC1	male	0.454149929	meanfemale
TRINITY_DN136175_c0_g1_i4	FC1	male	1.7331192	meanfemale
TRINITY_DN136179_c0_g4_i5	FC1	male	3.301576787	meanfemale
TRINITY_DN136180_c1_g4_i4	FC1	male	0.193367783	meanfemale
TRINITY_DN136182_c0_g2_i3	FC1	male	1.509124773	meanfemale
TRINITY_DN136189_c1_g1_i5	FC1	male	4.254396602	meanfemale
TRINITY_DN136189_c1_g3_i2	FC1	male	5.469163569	meanfemale
TRINITY_DN136194_c0_g2_i1	FC1	male	2.332929346	meanfemale
TRINITY_DN136200_c5_g8_i1	FC1	male	1.018798298	meanfemale
TRINITY_DN136206_c3_g1_i3	FC1	male	1.249439872	meanfemale
TRINITY_DN136215_c0_g1_i1	FC1	male	1.075040413	meanfemale
TRINITY_DN136216_c2_g1_i1	FC1	male	6.177222693	meanfemale
TRINITY_DN136234_c11_g1_i1	FC1	male	1.057904262	meanfemale
TRINITY_DN136237_c11_g3_i4	FC1	male	2.202473627	meanfemale
TRINITY_DN136249_c1_g1_i2	FC1	male	0.731246218	meanfemale
TRINITY_DN136267_c1_g13_i1	FC1	male	8.611667436	meanfemale
TRINITY_DN136290_c1_g2_i4	FC1	male	2.760857588	meanfemale
TRINITY_DN136295_c1_g1_i1	FC1	male	0.094472646	meanfemale
TRINITY_DN136295_c5_g1_i2	FC1	male	1.982622253	meanfemale
TRINITY_DN136295_c9_g5_i1	FC1	male	0.411843763	meanfemale
TRINITY_DN136300_c5_g1_i4	FC1	male	1.22838005	meanfemale
TRINITY_DN136301_c4_g11_i2	FC1	male	2.001188059	meanfemale
TRINITY_DN136301_c4_g26_i1	FC1	male	1.474501466	meanfemale
TRINITY_DN136301_c4_g9_i1	FC1	male	0.95490084	meanfemale
TRINITY_DN136309_c8_g3_i1	FC1	male	2.729855187	meanfemale
TRINITY_DN136310_c4_g11_i1	FC1	male	0.193456489	meanfemale
TRINITY_DN136310_c4_g2_i2	FC1	male	0.462585928	meanfemale
TRINITY_DN136311_c2_g2_i1	FC1	male	9.559788637	meanfemale
TRINITY_DN136311_c3_g4_i1	FC1	male	0.984946695	meanfemale
TRINITY_DN136311_c3_g7_i2	FC1	male	2.393709406	meanfemale
TRINITY_DN136324_c5_g3_i1	FC1	male	2.503103376	meanfemale
TRINITY_DN136338_c5_g1_i1	FC1	male	1.895339161	meanfemale
TRINITY_DN136338_c8_g3_i1	FC1	male	1.554125285	meanfemale
TRINITY_DN136342_c1_g1_i3	FC1	male	2.513592366	meanfemale
TRINITY_DN136350_c0_g1_i6	FC1	male	0.517763017	meanfemale
TRINITY_DN136357_c1_g2_i3	FC1	male	2.03806319	meanfemale
TRINITY_DN136372_c3_g2_i1	FC1	male	9.608378215	meanfemale
TRINITY_DN136373_c4_g7_i5	FC1	male	1.186101588	meanfemale
TRINITY_DN136384_c1_g1_i1	FC1	male	0.219140921	meanfemale
TRINITY_DN136387_c7_g1_i1	FC1	male	1.766101267	meanfemale
TRINITY_DN136390_c2_g2_i1	FC1	male	7.672139703	meanfemale
TRINITY_DN136391_c5_g1_i1	FC1	male	2.743937736	meanfemale
TRINITY_DN136394_c9_g1_i1	FC1	male	4.281071575	meanfemale
TRINITY_DN136400_c1_g1_i6	FC1	male	1.791405959	meanfemale
TRINITY_DN136406_c4_g1_i1	FC1	male	3.661868277	meanfemale
TRINITY_DN136419_c2_g3_i3	FC1	male	1.638126903	meanfemale
TRINITY_DN136421_c0_g1_i2	FC1	male	1.832273194	meanfemale
TRINITY_DN136422_c3_g1_i2	FC1	male	2.423757299	meanfemale
TRINITY_DN136426_c1_g2_i4	FC1	male	0.305634914	meanfemale
TRINITY_DN136448_c0_g6_i1	FC1	male	0.32212506	meanfemale
TRINITY_DN136480_c0_g2_i1	FC1	male	2.282877355	meanfemale
TRINITY_DN136507_c0_g1_i4	FC1	male	2.480327692	meanfemale
TRINITY_DN136525_c2_g3_i2	FC1	male	2.339152472	meanfemale
TRINITY_DN136530_c3_g1_i2	FC1	male	0.056847264	meanfemale
TRINITY_DN136533_c5_g2_i2	FC1	male	1.257660664	meanfemale
TRINITY_DN136538_c1_g1_i3	FC1	male	2.179809669	meanfemale
TRINITY_DN136541_c2_g1_i1	FC1	male	1.076456065	meanfemale
TRINITY_DN136541_c2_g2_i1	FC1	male	2.401645443	meanfemale
TRINITY_DN136542_c1_g3_i1	FC1	male	2.448229001	meanfemale
TRINITY_DN136544_c2_g1_i3	FC1	male	2.538117876	meanfemale
TRINITY_DN136544_c3_g4_i1	FC1	male	2.575039326	meanfemale
TRINITY_DN136565_c2_g3_i4	FC1	male	2.907322653	meanfemale
TRINITY_DN136581_c22_g1_i1	FC1	male	3.23156914	meanfemale
TRINITY_DN136584_c5_g1_i1	FC1	male	5.420016143	meanfemale
TRINITY_DN136610_c26_g3_i2	FC1	male	0.724810747	meanfemale
TRINITY_DN136614_c0_g1_i1	FC1	male	1.008258903	meanfemale
TRINITY_DN136618_c14_g1_i1	FC1	male	2.685045844	meanfemale
TRINITY_DN136618_c14_g2_i1	FC1	male	0.361158362	meanfemale
TRINITY_DN136618_c14_g3_i1	FC1	male	0.461892257	meanfemale
TRINITY_DN136618_c14_g4_i1	FC1	male	2.923847735	meanfemale
TRINITY_DN136620_c0_g1_i1	FC1	male	1.48848464	meanfemale
TRINITY_DN136622_c3_g2_i3	FC1	male	1.13972319	meanfemale
TRINITY_DN136634_c8_g12_i2	FC1	male	1.614325756	meanfemale
TRINITY_DN136653_c14_g2_i1	FC1	male	2.180929827	meanfemale
TRINITY_DN136656_c12_g1_i2	FC1	male	3.184819061	meanfemale
TRINITY_DN136674_c11_g2_i1	FC1	male	0.438079338	meanfemale
TRINITY_DN136675_c8_g1_i3	FC1	male	0.270354256	meanfemale
TRINITY_DN136686_c3_g1_i2	FC1	male	0.271709086	meanfemale
TRINITY_DN136713_c11_g1_i2	FC1	male	3.110234115	meanfemale
TRINITY_DN136713_c12_g1_i1	FC1	male	2.836058713	meanfemale
TRINITY_DN136720_c11_g2_i1	FC1	male	0.524513887	meanfemale
TRINITY_DN136720_c13_g3_i2	FC1	male	0.959704806	meanfemale
TRINITY_DN136721_c2_g4_i2	FC1	male	0.880284125	meanfemale
TRINITY_DN136724_c13_g2_i2	FC1	male	0.038269581	meanfemale
TRINITY_DN136725_c7_g1_i1	FC1	male	5.609910356	meanfemale
TRINITY_DN136729_c0_g4_i7	FC1	male	4.567550692	meanfemale
TRINITY_DN136729_c1_g1_i1	FC1	male	1.039929696	meanfemale
TRINITY_DN136739_c19_g2_i1	FC1	male	1.740209087	meanfemale
TRINITY_DN136743_c28_g1_i1	FC1	male	2.578847186	meanfemale
TRINITY_DN136745_c32_g2_i1	FC1	male	1.048910614	meanfemale
TRINITY_DN136989_c0_g1_i1	FC1	male	3.78053233	meanfemale
TRINITY_DN139732_c0_g1_i1	FC1	male	0.141113139	meanfemale
TRINITY_DN140366_c0_g1_i1	FC1	male	0.62969955	meanfemale
TRINITY_DN140755_c0_g1_i1	FC1	male	1.502953651	meanfemale
TRINITY_DN147848_c0_g1_i1	FC1	male	0.970527685	meanfemale
TRINITY_DN150561_c0_g1_i1	FC1	male	0.961771734	meanfemale
TRINITY_DN153555_c0_g1_i1	FC1	male	1.222962786	meanfemale
TRINITY_DN154970_c0_g1_i1	FC1	male	2.906322778	meanfemale
TRINITY_DN155059_c0_g1_i1	FC1	male	2.692847557	meanfemale
TRINITY_DN158711_c0_g1_i1	FC1	male	4.070965109	meanfemale
TRINITY_DN158815_c0_g1_i1	FC1	male	1.834820892	meanfemale
TRINITY_DN159788_c0_g1_i1	FC1	male	1.463440785	meanfemale
TRINITY_DN161276_c0_g1_i1	FC1	male	0.623654938	meanfemale
TRINITY_DN1616_c0_g1_i1	FC1	male	3.599515362	meanfemale
TRINITY_DN164823_c0_g1_i1	FC1	male	4.274884236	meanfemale
TRINITY_DN165623_c0_g1_i1	FC1	male	0.742232828	meanfemale
TRINITY_DN168195_c0_g1_i1	FC1	male	1.971231624	meanfemale
TRINITY_DN16998_c0_g1_i1	FC1	male	1.247881372	meanfemale
TRINITY_DN170774_c0_g1_i1	FC1	male	0.05395612	meanfemale
TRINITY_DN170873_c0_g1_i1	FC1	male	2.318550454	meanfemale
TRINITY_DN171004_c0_g1_i1	FC1	male	2.783355748	meanfemale
TRINITY_DN180412_c0_g1_i1	FC1	male	3.77449495	meanfemale
TRINITY_DN180533_c0_g1_i1	FC1	male	0.259954397	meanfemale
TRINITY_DN181240_c0_g1_i1	FC1	male	2.468579566	meanfemale
TRINITY_DN181467_c0_g1_i1	FC1	male	2.646161447	meanfemale
TRINITY_DN182304_c0_g1_i1	FC1	male	0.894832398	meanfemale
TRINITY_DN187275_c0_g1_i1	FC1	male	0.226239987	meanfemale
TRINITY_DN187997_c0_g1_i1	FC1	male	1.717706708	meanfemale
TRINITY_DN193411_c0_g1_i1	FC1	male	0.782538799	meanfemale
TRINITY_DN193437_c0_g1_i1	FC1	male	1.878062532	meanfemale
TRINITY_DN194140_c0_g1_i1	FC1	male	0.561203921	meanfemale
TRINITY_DN194334_c0_g1_i1	FC1	male	0.165616949	meanfemale
TRINITY_DN194382_c0_g1_i1	FC1	male	0.495737802	meanfemale
TRINITY_DN195298_c0_g1_i1	FC1	male	1.617330317	meanfemale
TRINITY_DN196864_c0_g1_i1	FC1	male	1.844552682	meanfemale
TRINITY_DN197989_c0_g1_i1	FC1	male	0.330213317	meanfemale
TRINITY_DN198071_c0_g1_i1	FC1	male	1.12215801	meanfemale
TRINITY_DN201657_c0_g1_i1	FC1	male	0.233816237	meanfemale
TRINITY_DN201876_c0_g1_i1	FC1	male	1.405928386	meanfemale
TRINITY_DN206608_c0_g1_i1	FC1	male	6.544885756	meanfemale
TRINITY_DN207176_c0_g1_i1	FC1	male	1.472031663	meanfemale
TRINITY_DN208337_c0_g1_i1	FC1	male	1.213626193	meanfemale
TRINITY_DN208714_c0_g1_i1	FC1	male	3.282275574	meanfemale
TRINITY_DN209202_c0_g1_i1	FC1	male	0.344120484	meanfemale
TRINITY_DN209494_c0_g1_i1	FC1	male	1.316314058	meanfemale
TRINITY_DN211734_c0_g1_i1	FC1	male	2.252137788	meanfemale
TRINITY_DN213028_c0_g1_i1	FC1	male	0.741495944	meanfemale
TRINITY_DN214306_c0_g1_i1	FC1	male	0.550966959	meanfemale
TRINITY_DN214771_c0_g1_i1	FC1	male	0.180110236	meanfemale
TRINITY_DN216189_c0_g1_i1	FC1	male	0.982749533	meanfemale
TRINITY_DN216190_c0_g1_i1	FC1	male	1.492595395	meanfemale
TRINITY_DN217538_c0_g1_i1	FC1	male	0.62033688	meanfemale
TRINITY_DN21880_c0_g1_i1	FC1	male	0.011443181	meanfemale
TRINITY_DN24145_c0_g1_i1	FC1	male	1.175369421	meanfemale
TRINITY_DN27143_c0_g1_i1	FC1	male	1.348441289	meanfemale
TRINITY_DN28233_c0_g1_i1	FC1	male	0.036240343	meanfemale
TRINITY_DN32641_c0_g1_i1	FC1	male	3.683602807	meanfemale
TRINITY_DN32641_c0_g2_i1	FC1	male	1.888645974	meanfemale
TRINITY_DN32768_c0_g1_i1	FC1	male	0.697950558	meanfemale
TRINITY_DN35723_c0_g2_i1	FC1	male	0.401340402	meanfemale
TRINITY_DN37661_c0_g1_i1	FC1	male	0.782429163	meanfemale
TRINITY_DN38205_c0_g1_i1	FC1	male	2.050532289	meanfemale
TRINITY_DN38476_c0_g1_i1	FC1	male	0.85091208	meanfemale
TRINITY_DN38800_c0_g1_i1	FC1	male	1.128726552	meanfemale
TRINITY_DN41598_c0_g1_i1	FC1	male	0.877461753	meanfemale
TRINITY_DN43685_c0_g1_i1	FC1	male	1.253200646	meanfemale
TRINITY_DN44160_c0_g1_i1	FC1	male	0.253177916	meanfemale
TRINITY_DN44500_c0_g1_i1	FC1	male	0.182346961	meanfemale
TRINITY_DN4550_c0_g1_i1	FC1	male	1.83231233	meanfemale
TRINITY_DN47286_c0_g1_i1	FC1	male	4.292058659	meanfemale
TRINITY_DN5056_c0_g1_i1	FC1	male	1.363631761	meanfemale
TRINITY_DN51801_c0_g1_i1	FC1	male	3.730871317	meanfemale
TRINITY_DN52775_c0_g1_i1	FC1	male	4.71710425	meanfemale
TRINITY_DN54895_c0_g1_i1	FC1	male	1.273251513	meanfemale
TRINITY_DN54980_c0_g1_i1	FC1	male	1.706370444	meanfemale
TRINITY_DN57864_c0_g2_i1	FC1	male	1.413249124	meanfemale
TRINITY_DN60497_c0_g1_i1	FC1	male	2.251043451	meanfemale
TRINITY_DN61452_c0_g1_i1	FC1	male	0.282184702	meanfemale
TRINITY_DN61744_c0_g2_i1	FC1	male	1.139739155	meanfemale
TRINITY_DN6308_c0_g1_i1	FC1	male	0.506992408	meanfemale
TRINITY_DN63296_c0_g2_i1	FC1	male	7.069357185	meanfemale
TRINITY_DN63422_c0_g2_i1	FC1	male	2.191229555	meanfemale
TRINITY_DN63832_c0_g2_i1	FC1	male	4.272388656	meanfemale
TRINITY_DN66959_c0_g1_i1	FC1	male	1.323974315	meanfemale
TRINITY_DN66959_c0_g2_i1	FC1	male	0.09002043	meanfemale
TRINITY_DN6721_c0_g2_i1	FC1	male	1.88759385	meanfemale
TRINITY_DN67680_c0_g3_i1	FC1	male	0.016191049	meanfemale
TRINITY_DN67779_c0_g1_i1	FC1	male	2.626516325	meanfemale
TRINITY_DN67991_c0_g3_i1	FC1	male	0.932095794	meanfemale
TRINITY_DN69204_c0_g1_i1	FC1	male	2.847911918	meanfemale
TRINITY_DN69217_c0_g2_i1	FC1	male	2.572507539	meanfemale
TRINITY_DN69784_c0_g1_i1	FC1	male	1.78689911	meanfemale
TRINITY_DN69916_c0_g1_i1	FC1	male	0.406691821	meanfemale
TRINITY_DN70452_c0_g1_i1	FC1	male	0.089211661	meanfemale
TRINITY_DN70684_c0_g1_i1	FC1	male	4.9672526	meanfemale
TRINITY_DN70872_c0_g2_i1	FC1	male	1.69226997	meanfemale
TRINITY_DN71270_c0_g1_i1	FC1	male	4.600607299	meanfemale
TRINITY_DN71343_c0_g1_i1	FC1	male	0.662869447	meanfemale
TRINITY_DN75266_c0_g2_i1	FC1	male	0.988035247	meanfemale
TRINITY_DN75270_c0_g2_i1	FC1	male	4.682264149	meanfemale
TRINITY_DN75938_c0_g1_i1	FC1	male	0.013824331	meanfemale
TRINITY_DN76213_c0_g1_i1	FC1	male	4.696505623	meanfemale
TRINITY_DN7679_c0_g1_i1	FC1	male	0.345727227	meanfemale
TRINITY_DN77746_c0_g1_i1	FC1	male	3.589076516	meanfemale
TRINITY_DN79339_c0_g2_i1	FC1	male	0.55331509	meanfemale
TRINITY_DN79346_c0_g2_i1	FC1	male	0.119197433	meanfemale
TRINITY_DN80194_c0_g1_i1	FC1	male	3.978281972	meanfemale
TRINITY_DN80263_c0_g1_i1	FC1	male	3.6236011	meanfemale
TRINITY_DN80535_c0_g3_i1	FC1	male	0.853641794	meanfemale
TRINITY_DN81535_c0_g1_i1	FC1	male	6.672693593	meanfemale
TRINITY_DN83401_c0_g1_i1	FC1	male	0.031405535	meanfemale
TRINITY_DN83795_c0_g1_i3	FC1	male	3.13751105	meanfemale
TRINITY_DN84274_c0_g2_i1	FC1	male	0.717177154	meanfemale
TRINITY_DN85854_c0_g2_i1	FC1	male	2.000383302	meanfemale
TRINITY_DN86129_c0_g1_i1	FC1	male	1.935984273	meanfemale
TRINITY_DN87344_c0_g2_i1	FC1	male	2.584708379	meanfemale
TRINITY_DN88001_c0_g3_i1	FC1	male	1.611747631	meanfemale
TRINITY_DN88001_c0_g4_i1	FC1	male	3.941833686	meanfemale
TRINITY_DN89420_c0_g1_i1	FC1	male	0.592653913	meanfemale
TRINITY_DN89856_c0_g5_i1	FC1	male	0.972606275	meanfemale
TRINITY_DN89856_c0_g6_i1	FC1	male	0.823656666	meanfemale
TRINITY_DN90201_c0_g1_i1	FC1	male	0.806219776	meanfemale
TRINITY_DN9040_c0_g1_i1	FC1	male	1.929409554	meanfemale
TRINITY_DN9040_c0_g2_i1	FC1	male	5.443011566	meanfemale
TRINITY_DN90511_c0_g1_i1	FC1	male	0.236485951	meanfemale
TRINITY_DN90841_c0_g2_i1	FC1	male	2.813183452	meanfemale
TRINITY_DN91203_c0_g1_i1	FC1	male	4.003192961	meanfemale
TRINITY_DN9134_c0_g1_i1	FC1	male	0.366893708	meanfemale
TRINITY_DN9141_c0_g1_i1	FC1	male	2.524381541	meanfemale
TRINITY_DN92260_c0_g1_i1	FC1	male	8.650609988	meanfemale
TRINITY_DN92456_c0_g1_i1	FC1	male	2.087875245	meanfemale
TRINITY_DN92532_c0_g1_i2	FC1	male	4.212867175	meanfemale
TRINITY_DN92993_c0_g1_i1	FC1	male	0.563643883	meanfemale
TRINITY_DN93262_c0_g1_i1	FC1	male	1.618908312	meanfemale
TRINITY_DN93499_c0_g1_i1	FC1	male	0.227517639	meanfemale
TRINITY_DN93507_c0_g1_i1	FC1	male	0.531348318	meanfemale
TRINITY_DN94689_c0_g1_i2	FC1	male	0.488022742	meanfemale
TRINITY_DN94888_c0_g1_i1	FC1	male	0.616539713	meanfemale
TRINITY_DN94909_c0_g1_i1	FC1	male	0.093110325	meanfemale
TRINITY_DN94946_c0_g1_i2	FC1	male	5.113456872	meanfemale
TRINITY_DN95269_c0_g2_i1	FC1	male	6.460010322	meanfemale
TRINITY_DN95547_c0_g1_i1	FC1	male	1.919199963	meanfemale
TRINITY_DN95920_c0_g1_i1	FC1	male	0.952319623	meanfemale
TRINITY_DN96332_c0_g1_i1	FC1	male	1.372516659	meanfemale
TRINITY_DN96357_c0_g1_i1	FC1	male	2.590338328	meanfemale
TRINITY_DN96392_c0_g1_i3	FC1	male	2.081467436	meanfemale
TRINITY_DN96535_c0_g1_i1	FC1	male	5.799766462	meanfemale
TRINITY_DN96782_c0_g1_i3	FC1	male	1.855660628	meanfemale
TRINITY_DN97143_c0_g1_i1	FC1	male	0.420274393	meanfemale
