gid	cutoff	bias	log2RPKM	sex
TRINITY_DN133301_c2_g3_i5	FC1	female	3.654355628	meanfemale
TRINITY_DN133319_c2_g2_i1	FC1	female	5.308667732	meanfemale
TRINITY_DN133324_c7_g1_i2	FC1	female	5.270096584	meanfemale
TRINITY_DN133340_c0_g2_i1	FC1	female	5.039667902	meanfemale
TRINITY_DN133340_c0_g3_i2	FC1	female	5.570070814	meanfemale
TRINITY_DN133340_c0_g4_i3	FC1	female	5.416120605	meanfemale
TRINITY_DN133347_c1_g2_i1	FC1	female	2.770553466	meanfemale
TRINITY_DN133347_c3_g1_i1	FC1	female	4.443398048	meanfemale
TRINITY_DN133347_c4_g2_i1	FC1	female	7.377338733	meanfemale
TRINITY_DN133350_c2_g2_i3	FC1	female	4.757171112	meanfemale
TRINITY_DN133351_c7_g2_i4	FC1	female	6.097122904	meanfemale
TRINITY_DN133352_c2_g1_i3	FC1	female	6.079243452	meanfemale
TRINITY_DN133360_c0_g1_i1	FC1	female	4.836064123	meanfemale
TRINITY_DN133362_c6_g3_i1	FC1	female	3.201923483	meanfemale
TRINITY_DN133364_c2_g4_i1	FC1	female	2.707076431	meanfemale
TRINITY_DN133367_c0_g2_i1	FC1	female	3.315988897	meanfemale
TRINITY_DN133368_c1_g2_i1	FC1	female	6.140752099	meanfemale
TRINITY_DN133392_c1_g1_i3	FC1	female	5.862442974	meanfemale
TRINITY_DN133394_c6_g1_i2	FC1	female	5.447764076	meanfemale
TRINITY_DN133399_c1_g5_i1	FC1	female	5.946728804	meanfemale
TRINITY_DN133402_c0_g1_i2	FC1	female	6.873217968	meanfemale
TRINITY_DN133418_c0_g1_i1	FC1	female	5.957548993	meanfemale
TRINITY_DN133418_c1_g2_i2	FC1	female	4.226820409	meanfemale
TRINITY_DN133420_c3_g1_i1	FC1	female	3.922317983	meanfemale
TRINITY_DN133449_c1_g3_i1	FC1	female	3.54223735	meanfemale
TRINITY_DN133452_c0_g1_i1	FC1	female	3.078477393	meanfemale
TRINITY_DN133456_c1_g2_i2	FC1	female	5.062839837	meanfemale
TRINITY_DN133457_c1_g4_i1	FC1	female	2.77835274	meanfemale
TRINITY_DN133462_c4_g2_i2	FC1	female	5.357984959	meanfemale
TRINITY_DN133467_c3_g3_i2	FC1	female	3.800622395	meanfemale
TRINITY_DN133468_c2_g3_i1	FC1	female	4.889386322	meanfemale
TRINITY_DN133471_c3_g1_i1	FC1	female	2.976253066	meanfemale
TRINITY_DN133473_c0_g7_i11	FC1	female	3.654974042	meanfemale
TRINITY_DN133473_c0_g8_i4	FC1	female	6.085035856	meanfemale
TRINITY_DN133482_c10_g3_i1	FC1	female	3.971908594	meanfemale
TRINITY_DN133484_c4_g1_i1	FC1	female	4.707616192	meanfemale
TRINITY_DN133490_c0_g3_i3	FC1	female	2.159929001	meanfemale
TRINITY_DN133494_c5_g6_i3	FC1	female	7.185677893	meanfemale
TRINITY_DN133498_c6_g2_i1	FC1	female	3.913254352	meanfemale
TRINITY_DN133530_c1_g2_i1	FC1	female	6.452315423	meanfemale
TRINITY_DN133531_c8_g13_i6	FC1	female	7.546429402	meanfemale
TRINITY_DN133534_c1_g1_i1	FC1	female	5.898568493	meanfemale
TRINITY_DN133539_c0_g1_i1	FC1	female	6.021984956	meanfemale
TRINITY_DN133549_c7_g2_i2	FC1	female	5.026799613	meanfemale
TRINITY_DN133553_c1_g2_i1	FC1	female	2.372788125	meanfemale
TRINITY_DN133560_c0_g2_i1	FC1	female	4.473146367	meanfemale
TRINITY_DN133563_c2_g2_i1	FC1	female	3.016091026	meanfemale
TRINITY_DN133563_c2_g3_i1	FC1	female	2.926891428	meanfemale
TRINITY_DN133564_c3_g2_i1	FC1	female	2.333782252	meanfemale
TRINITY_DN133566_c0_g1_i1	FC1	female	3.432347504	meanfemale
TRINITY_DN133567_c0_g4_i2	FC1	female	7.588892151	meanfemale
TRINITY_DN133572_c0_g1_i1	FC1	female	4.663290523	meanfemale
TRINITY_DN133573_c2_g4_i1	FC1	female	2.968553407	meanfemale
TRINITY_DN133573_c2_g5_i1	FC1	female	2.314594628	meanfemale
TRINITY_DN133584_c1_g1_i2	FC1	female	2.051474894	meanfemale
TRINITY_DN133585_c15_g11_i1	FC1	female	7.450380437	meanfemale
TRINITY_DN133585_c15_g3_i1	FC1	female	5.970333386	meanfemale
TRINITY_DN133587_c0_g2_i3	FC1	female	4.657836669	meanfemale
TRINITY_DN133588_c4_g3_i1	FC1	female	4.400893331	meanfemale
TRINITY_DN133591_c2_g19_i1	FC1	female	6.374200864	meanfemale
TRINITY_DN133592_c2_g3_i4	FC1	female	5.938583459	meanfemale
TRINITY_DN133593_c0_g1_i1	FC1	female	4.962044974	meanfemale
TRINITY_DN133596_c0_g1_i1	FC1	female	4.577198953	meanfemale
TRINITY_DN133598_c0_g1_i1	FC1	female	4.807086327	meanfemale
TRINITY_DN133600_c3_g1_i4	FC1	female	3.431408048	meanfemale
TRINITY_DN133604_c0_g1_i1	FC1	female	4.982120407	meanfemale
TRINITY_DN133618_c1_g8_i1	FC1	female	7.227293115	meanfemale
TRINITY_DN133619_c5_g1_i1	FC1	female	4.089215293	meanfemale
TRINITY_DN133626_c2_g5_i1	FC1	female	2.815454875	meanfemale
TRINITY_DN133645_c1_g2_i5	FC1	female	3.933460246	meanfemale
TRINITY_DN133650_c1_g3_i5	FC1	female	5.079554202	meanfemale
TRINITY_DN133653_c0_g2_i3	FC1	female	4.881732972	meanfemale
TRINITY_DN133653_c0_g4_i1	FC1	female	2.752832467	meanfemale
TRINITY_DN133660_c1_g2_i3	FC1	female	3.092593043	meanfemale
TRINITY_DN133666_c1_g1_i1	FC1	female	3.650102753	meanfemale
TRINITY_DN133666_c1_g2_i2	FC1	female	5.590947353	meanfemale
TRINITY_DN133669_c1_g2_i6	FC1	female	5.09791638	meanfemale
TRINITY_DN133682_c0_g2_i3	FC1	female	3.909574046	meanfemale
TRINITY_DN133682_c1_g1_i3	FC1	female	6.775992513	meanfemale
TRINITY_DN133687_c4_g1_i1	FC1	female	3.24103436	meanfemale
TRINITY_DN133687_c4_g5_i4	FC1	female	4.550761237	meanfemale
TRINITY_DN133690_c2_g1_i1	FC1	female	3.96290088	meanfemale
TRINITY_DN133703_c1_g4_i3	FC1	female	5.001113721	meanfemale
TRINITY_DN133703_c1_g5_i6	FC1	female	6.705026744	meanfemale
TRINITY_DN133713_c0_g1_i1	FC1	female	2.879035117	meanfemale
TRINITY_DN133718_c3_g2_i1	FC1	female	8.140965952	meanfemale
TRINITY_DN133726_c0_g3_i2	FC1	female	3.87015097	meanfemale
TRINITY_DN133747_c1_g1_i3	FC1	female	3.412069956	meanfemale
TRINITY_DN133747_c2_g5_i2	FC1	female	3.877198512	meanfemale
TRINITY_DN133756_c0_g2_i5	FC1	female	3.539481567	meanfemale
TRINITY_DN133764_c2_g1_i2	FC1	female	3.265884685	meanfemale
TRINITY_DN133773_c4_g1_i1	FC1	female	5.476480553	meanfemale
TRINITY_DN133781_c0_g1_i1	FC1	female	4.376829647	meanfemale
TRINITY_DN133820_c2_g1_i2	FC1	female	5.054371959	meanfemale
TRINITY_DN133826_c11_g1_i2	FC1	female	5.308474287	meanfemale
TRINITY_DN133833_c3_g1_i5	FC1	female	2.945638228	meanfemale
TRINITY_DN133839_c0_g1_i1	FC1	female	7.3629679	meanfemale
TRINITY_DN133839_c1_g2_i4	FC1	female	4.924458632	meanfemale
TRINITY_DN133844_c0_g1_i3	FC1	female	2.926949342	meanfemale
TRINITY_DN133852_c4_g1_i1	FC1	female	4.373633569	meanfemale
TRINITY_DN133854_c3_g1_i2	FC1	female	4.103137516	meanfemale
TRINITY_DN133859_c1_g1_i1	FC1	female	5.910847256	meanfemale
TRINITY_DN133873_c1_g1_i2	FC1	female	3.166519684	meanfemale
TRINITY_DN133878_c0_g1_i1	FC1	female	3.383898068	meanfemale
TRINITY_DN133883_c4_g9_i1	FC1	female	2.538887504	meanfemale
TRINITY_DN133905_c1_g3_i1	FC1	female	5.865816658	meanfemale
TRINITY_DN133919_c5_g3_i1	FC1	female	5.086840361	meanfemale
TRINITY_DN133927_c1_g1_i1	FC1	female	6.887930018	meanfemale
TRINITY_DN133929_c5_g3_i4	FC1	female	3.051691229	meanfemale
TRINITY_DN133933_c5_g7_i2	FC1	female	3.258070452	meanfemale
TRINITY_DN133937_c0_g1_i2	FC1	female	3.165030233	meanfemale
TRINITY_DN133938_c0_g2_i1	FC1	female	2.774200904	meanfemale
TRINITY_DN133949_c2_g1_i1	FC1	female	7.189772643	meanfemale
TRINITY_DN133949_c2_g2_i1	FC1	female	3.015306628	meanfemale
TRINITY_DN133949_c2_g3_i2	FC1	female	2.430813547	meanfemale
TRINITY_DN133949_c2_g4_i4	FC1	female	3.530759426	meanfemale
TRINITY_DN133956_c3_g2_i4	FC1	female	7.312177803	meanfemale
TRINITY_DN133957_c1_g2_i2	FC1	female	4.73144232	meanfemale
TRINITY_DN133964_c1_g4_i2	FC1	female	6.893650102	meanfemale
TRINITY_DN133976_c1_g2_i6	FC1	female	5.678822107	meanfemale
TRINITY_DN133981_c0_g1_i18	FC1	female	1.490108503	meanfemale
TRINITY_DN134014_c0_g1_i2	FC1	female	3.481441328	meanfemale
TRINITY_DN134022_c4_g3_i1	FC1	female	5.617322068	meanfemale
TRINITY_DN134024_c1_g2_i1	FC1	female	3.798027905	meanfemale
TRINITY_DN134029_c0_g1_i3	FC1	female	5.870139563	meanfemale
TRINITY_DN134031_c5_g1_i1	FC1	female	3.793554724	meanfemale
TRINITY_DN134033_c6_g7_i1	FC1	female	4.34455992	meanfemale
TRINITY_DN134034_c2_g1_i2	FC1	female	6.367249163	meanfemale
TRINITY_DN134037_c0_g1_i3	FC1	female	4.162013877	meanfemale
TRINITY_DN134048_c2_g8_i1	FC1	female	3.723034801	meanfemale
TRINITY_DN134054_c8_g8_i3	FC1	female	4.083208837	meanfemale
TRINITY_DN134066_c0_g2_i3	FC1	female	4.279389649	meanfemale
TRINITY_DN134066_c0_g3_i3	FC1	female	5.614732398	meanfemale
TRINITY_DN134067_c2_g1_i1	FC1	female	4.660367118	meanfemale
TRINITY_DN134073_c0_g1_i2	FC1	female	5.051537007	meanfemale
TRINITY_DN134080_c3_g1_i1	FC1	female	2.408324814	meanfemale
TRINITY_DN134085_c3_g3_i5	FC1	female	10.88491345	meanfemale
TRINITY_DN134088_c2_g3_i2	FC1	female	3.388260221	meanfemale
TRINITY_DN134095_c1_g3_i1	FC1	female	3.436752883	meanfemale
TRINITY_DN134095_c1_g4_i1	FC1	female	5.3506068	meanfemale
TRINITY_DN134096_c0_g1_i2	FC1	female	3.029249646	meanfemale
TRINITY_DN134123_c0_g1_i3	FC1	female	4.319840959	meanfemale
TRINITY_DN134123_c0_g2_i1	FC1	female	6.307217717	meanfemale
TRINITY_DN134123_c0_g5_i2	FC1	female	6.639695053	meanfemale
TRINITY_DN134128_c0_g1_i4	FC1	female	3.606512979	meanfemale
TRINITY_DN134131_c1_g1_i1	FC1	female	2.871214532	meanfemale
TRINITY_DN134139_c3_g1_i1	FC1	female	2.400669827	meanfemale
TRINITY_DN134147_c2_g6_i1	FC1	female	4.764631742	meanfemale
TRINITY_DN134149_c1_g8_i3	FC1	female	3.515587056	meanfemale
TRINITY_DN134157_c2_g1_i1	FC1	female	4.803125961	meanfemale
TRINITY_DN134164_c0_g3_i1	FC1	female	5.411295662	meanfemale
TRINITY_DN134164_c0_g7_i1	FC1	female	3.387075531	meanfemale
TRINITY_DN134165_c3_g2_i1	FC1	female	5.863065753	meanfemale
TRINITY_DN134169_c15_g2_i4	FC1	female	2.98406899	meanfemale
TRINITY_DN134174_c0_g2_i3	FC1	female	5.062277749	meanfemale
TRINITY_DN134178_c3_g1_i1	FC1	female	3.927845756	meanfemale
TRINITY_DN134182_c0_g1_i1	FC1	female	3.593635324	meanfemale
TRINITY_DN134184_c4_g8_i2	FC1	female	4.59972862	meanfemale
TRINITY_DN134195_c0_g2_i1	FC1	female	4.770290359	meanfemale
TRINITY_DN134208_c6_g1_i3	FC1	female	1.49765163	meanfemale
TRINITY_DN134219_c0_g1_i3	FC1	female	4.013655558	meanfemale
TRINITY_DN134224_c4_g1_i1	FC1	female	2.798671426	meanfemale
TRINITY_DN134224_c4_g2_i1	FC1	female	3.720677465	meanfemale
TRINITY_DN134224_c4_g3_i1	FC1	female	5.797387343	meanfemale
TRINITY_DN134225_c0_g3_i3	FC1	female	5.098787062	meanfemale
TRINITY_DN134234_c4_g2_i1	FC1	female	3.688494417	meanfemale
TRINITY_DN134291_c0_g2_i1	FC1	female	4.629544424	meanfemale
TRINITY_DN134292_c9_g4_i1	FC1	female	6.189878826	meanfemale
TRINITY_DN134306_c7_g2_i3	FC1	female	7.039793557	meanfemale
TRINITY_DN134310_c5_g3_i1	FC1	female	1.825710695	meanfemale
TRINITY_DN134312_c3_g2_i3	FC1	female	5.139085096	meanfemale
TRINITY_DN134313_c8_g1_i1	FC1	female	4.43073532	meanfemale
TRINITY_DN134326_c1_g1_i2	FC1	female	2.810339679	meanfemale
TRINITY_DN134337_c5_g2_i8	FC1	female	2.712235258	meanfemale
TRINITY_DN134340_c0_g2_i1	FC1	female	6.756251654	meanfemale
TRINITY_DN134345_c1_g1_i4	FC1	female	4.156635705	meanfemale
TRINITY_DN134346_c1_g2_i3	FC1	female	4.819386913	meanfemale
TRINITY_DN134354_c1_g1_i2	FC1	female	4.342740751	meanfemale
TRINITY_DN134360_c3_g1_i1	FC1	female	5.053195793	meanfemale
TRINITY_DN134366_c2_g2_i4	FC1	female	4.966700637	meanfemale
TRINITY_DN134374_c0_g2_i5	FC1	female	4.787544968	meanfemale
TRINITY_DN134381_c5_g1_i2	FC1	female	5.951144217	meanfemale
TRINITY_DN134384_c2_g1_i1	FC1	female	3.730706905	meanfemale
TRINITY_DN134385_c2_g2_i1	FC1	female	5.129051082	meanfemale
TRINITY_DN134392_c8_g1_i1	FC1	female	3.245695981	meanfemale
TRINITY_DN134393_c11_g2_i1	FC1	female	2.710603726	meanfemale
TRINITY_DN134393_c11_g3_i1	FC1	female	4.010895294	meanfemale
TRINITY_DN134394_c0_g1_i2	FC1	female	4.244620125	meanfemale
TRINITY_DN134399_c3_g1_i4	FC1	female	5.02285218	meanfemale
TRINITY_DN134403_c2_g1_i1	FC1	female	3.318763622	meanfemale
TRINITY_DN134419_c0_g3_i4	FC1	female	3.642260458	meanfemale
TRINITY_DN134425_c0_g2_i3	FC1	female	3.888141253	meanfemale
TRINITY_DN134428_c0_g2_i1	FC1	female	1.527670194	meanfemale
TRINITY_DN134429_c5_g1_i1	FC1	female	4.871843221	meanfemale
TRINITY_DN134431_c0_g3_i1	FC1	female	4.69266265	meanfemale
TRINITY_DN134432_c1_g1_i2	FC1	female	2.478492539	meanfemale
TRINITY_DN134439_c1_g1_i5	FC1	female	5.166673368	meanfemale
TRINITY_DN134440_c2_g1_i1	FC1	female	6.32172623	meanfemale
TRINITY_DN134442_c2_g3_i3	FC1	female	4.092116574	meanfemale
TRINITY_DN134462_c0_g2_i2	FC1	female	5.072154203	meanfemale
TRINITY_DN134466_c2_g1_i1	FC1	female	2.906660472	meanfemale
TRINITY_DN134466_c4_g3_i1	FC1	female	2.321899308	meanfemale
TRINITY_DN134469_c0_g2_i11	FC1	female	4.157363972	meanfemale
TRINITY_DN134474_c4_g1_i1	FC1	female	7.695321695	meanfemale
TRINITY_DN134481_c0_g2_i1	FC1	female	7.879911109	meanfemale
TRINITY_DN134489_c2_g1_i1	FC1	female	2.783903575	meanfemale
TRINITY_DN134489_c6_g2_i2	FC1	female	5.495777217	meanfemale
TRINITY_DN134490_c0_g2_i1	FC1	female	3.208783763	meanfemale
TRINITY_DN134491_c3_g1_i1	FC1	female	4.442113312	meanfemale
TRINITY_DN134491_c4_g1_i2	FC1	female	3.25151911	meanfemale
TRINITY_DN134492_c1_g8_i1	FC1	female	1.810260961	meanfemale
TRINITY_DN134494_c3_g1_i1	FC1	female	3.504984549	meanfemale
TRINITY_DN134498_c1_g2_i3	FC1	female	4.902421035	meanfemale
TRINITY_DN134513_c2_g1_i2	FC1	female	4.081892449	meanfemale
TRINITY_DN134513_c3_g1_i2	FC1	female	6.645194716	meanfemale
TRINITY_DN134515_c0_g1_i1	FC1	female	5.513213341	meanfemale
TRINITY_DN134516_c0_g13_i1	FC1	female	3.77810774	meanfemale
TRINITY_DN134521_c1_g11_i1	FC1	female	7.128723821	meanfemale
TRINITY_DN134521_c1_g13_i1	FC1	female	3.908302458	meanfemale
TRINITY_DN134522_c2_g3_i1	FC1	female	6.497207946	meanfemale
TRINITY_DN134524_c2_g2_i1	FC1	female	6.82768405	meanfemale
TRINITY_DN134534_c6_g3_i2	FC1	female	3.602157875	meanfemale
TRINITY_DN134535_c4_g1_i4	FC1	female	3.914557131	meanfemale
TRINITY_DN134546_c3_g7_i2	FC1	female	6.11173839	meanfemale
TRINITY_DN134566_c2_g1_i1	FC1	female	4.318001098	meanfemale
TRINITY_DN134568_c1_g1_i1	FC1	female	4.069050542	meanfemale
TRINITY_DN134572_c0_g3_i1	FC1	female	5.175419134	meanfemale
TRINITY_DN134577_c1_g1_i2	FC1	female	2.875151891	meanfemale
TRINITY_DN134581_c1_g1_i1	FC1	female	3.835733985	meanfemale
TRINITY_DN134584_c7_g2_i1	FC1	female	5.902133895	meanfemale
TRINITY_DN134636_c1_g1_i2	FC1	female	3.814292848	meanfemale
TRINITY_DN134642_c6_g4_i1	FC1	female	6.799403475	meanfemale
TRINITY_DN134645_c1_g2_i1	FC1	female	3.081314308	meanfemale
TRINITY_DN134649_c2_g2_i1	FC1	female	5.871641535	meanfemale
TRINITY_DN134652_c1_g8_i3	FC1	female	3.410704354	meanfemale
TRINITY_DN134675_c5_g5_i2	FC1	female	5.795579164	meanfemale
TRINITY_DN134686_c2_g1_i1	FC1	female	4.056066512	meanfemale
TRINITY_DN134688_c1_g1_i1	FC1	female	3.552666694	meanfemale
TRINITY_DN134688_c3_g3_i1	FC1	female	3.378718282	meanfemale
TRINITY_DN134690_c6_g1_i4	FC1	female	5.973772121	meanfemale
TRINITY_DN134714_c5_g1_i2	FC1	female	6.476536302	meanfemale
TRINITY_DN134718_c1_g5_i5	FC1	female	6.71067012	meanfemale
TRINITY_DN134742_c0_g5_i2	FC1	female	3.412612104	meanfemale
TRINITY_DN134750_c7_g1_i1	FC1	female	5.211005859	meanfemale
TRINITY_DN134750_c8_g6_i3	FC1	female	5.059546563	meanfemale
TRINITY_DN134752_c6_g1_i2	FC1	female	3.988564485	meanfemale
TRINITY_DN134769_c1_g1_i1	FC1	female	4.192255526	meanfemale
TRINITY_DN134771_c1_g1_i1	FC1	female	4.649963787	meanfemale
TRINITY_DN134771_c1_g2_i1	FC1	female	3.795090079	meanfemale
TRINITY_DN134777_c0_g1_i1	FC1	female	2.375963324	meanfemale
TRINITY_DN134777_c0_g2_i1	FC1	female	6.683500515	meanfemale
TRINITY_DN134779_c7_g2_i1	FC1	female	3.660627643	meanfemale
TRINITY_DN134780_c2_g1_i3	FC1	female	6.306970939	meanfemale
TRINITY_DN134788_c0_g1_i1	FC1	female	4.68416649	meanfemale
TRINITY_DN134800_c12_g5_i1	FC1	female	4.98548262	meanfemale
TRINITY_DN134809_c0_g1_i1	FC1	female	2.997296064	meanfemale
TRINITY_DN134826_c3_g1_i2	FC1	female	4.881440251	meanfemale
TRINITY_DN134829_c5_g1_i1	FC1	female	4.089860048	meanfemale
TRINITY_DN134832_c5_g1_i1	FC1	female	5.526803626	meanfemale
TRINITY_DN134842_c5_g11_i2	FC1	female	1.713133534	meanfemale
TRINITY_DN134844_c0_g1_i1	FC1	female	4.393720826	meanfemale
TRINITY_DN134846_c0_g4_i1	FC1	female	3.042485939	meanfemale
TRINITY_DN134848_c3_g2_i2	FC1	female	4.850113845	meanfemale
TRINITY_DN134848_c3_g3_i1	FC1	female	5.220655889	meanfemale
TRINITY_DN134848_c4_g4_i8	FC1	female	3.013626287	meanfemale
TRINITY_DN134855_c0_g2_i1	FC1	female	4.185169063	meanfemale
TRINITY_DN134864_c1_g1_i1	FC1	female	5.297185711	meanfemale
TRINITY_DN134870_c6_g2_i2	FC1	female	4.190054225	meanfemale
TRINITY_DN134877_c2_g1_i1	FC1	female	3.159313227	meanfemale
TRINITY_DN134881_c0_g1_i1	FC1	female	4.998170501	meanfemale
TRINITY_DN134887_c5_g7_i2	FC1	female	3.921109086	meanfemale
TRINITY_DN134913_c0_g10_i3	FC1	female	4.08043662	meanfemale
TRINITY_DN134913_c0_g3_i1	FC1	female	3.624030429	meanfemale
TRINITY_DN134918_c2_g1_i1	FC1	female	2.664740517	meanfemale
TRINITY_DN134925_c0_g2_i5	FC1	female	5.739500335	meanfemale
TRINITY_DN134932_c0_g1_i3	FC1	female	4.00424111	meanfemale
TRINITY_DN134940_c0_g4_i10	FC1	female	3.415882583	meanfemale
TRINITY_DN134941_c5_g5_i1	FC1	female	5.089279971	meanfemale
TRINITY_DN134942_c7_g1_i1	FC1	female	3.200894034	meanfemale
TRINITY_DN134946_c4_g2_i1	FC1	female	6.21267279	meanfemale
TRINITY_DN134964_c0_g4_i1	FC1	female	5.440226199	meanfemale
TRINITY_DN134976_c6_g9_i1	FC1	female	6.359881649	meanfemale
TRINITY_DN134982_c4_g2_i4	FC1	female	5.529558894	meanfemale
TRINITY_DN134982_c6_g1_i2	FC1	female	5.268798988	meanfemale
TRINITY_DN134982_c7_g1_i1	FC1	female	2.441742563	meanfemale
TRINITY_DN134985_c2_g2_i1	FC1	female	4.846510271	meanfemale
TRINITY_DN134986_c0_g1_i1	FC1	female	5.959520508	meanfemale
TRINITY_DN134990_c3_g4_i1	FC1	female	4.356476056	meanfemale
TRINITY_DN134992_c0_g2_i5	FC1	female	6.79912448	meanfemale
TRINITY_DN135009_c0_g3_i1	FC1	female	3.356559383	meanfemale
TRINITY_DN135010_c3_g1_i1	FC1	female	1.713601002	meanfemale
TRINITY_DN135012_c0_g2_i1	FC1	female	4.530149906	meanfemale
TRINITY_DN135015_c6_g5_i1	FC1	female	3.317197967	meanfemale
TRINITY_DN135032_c0_g4_i1	FC1	female	2.871266879	meanfemale
TRINITY_DN135040_c5_g1_i1	FC1	female	3.347405328	meanfemale
TRINITY_DN135043_c1_g1_i2	FC1	female	5.125680821	meanfemale
TRINITY_DN135050_c0_g1_i1	FC1	female	2.678497239	meanfemale
TRINITY_DN135058_c4_g17_i2	FC1	female	2.087829765	meanfemale
TRINITY_DN135072_c5_g1_i2	FC1	female	2.96730714	meanfemale
TRINITY_DN135082_c3_g3_i1	FC1	female	4.982127798	meanfemale
TRINITY_DN135084_c0_g1_i3	FC1	female	5.221595336	meanfemale
TRINITY_DN135090_c1_g1_i1	FC1	female	4.017177522	meanfemale
TRINITY_DN135121_c0_g2_i2	FC1	female	4.953627591	meanfemale
TRINITY_DN135128_c0_g3_i3	FC1	female	3.449169558	meanfemale
TRINITY_DN135130_c8_g1_i4	FC1	female	5.055151223	meanfemale
TRINITY_DN135135_c3_g2_i1	FC1	female	6.010611471	meanfemale
TRINITY_DN135136_c0_g4_i3	FC1	female	3.155927306	meanfemale
TRINITY_DN135145_c0_g1_i6	FC1	female	4.2783183	meanfemale
TRINITY_DN135149_c5_g2_i1	FC1	female	6.068650228	meanfemale
TRINITY_DN135158_c2_g1_i1	FC1	female	3.317131585	meanfemale
TRINITY_DN135176_c2_g1_i3	FC1	female	3.628715149	meanfemale
TRINITY_DN135178_c2_g1_i1	FC1	female	2.840879822	meanfemale
TRINITY_DN135185_c1_g4_i1	FC1	female	5.797956213	meanfemale
TRINITY_DN135187_c1_g1_i4	FC1	female	6.460025391	meanfemale
TRINITY_DN135189_c4_g1_i1	FC1	female	8.021611725	meanfemale
TRINITY_DN135220_c0_g4_i2	FC1	female	3.591940813	meanfemale
TRINITY_DN135222_c1_g3_i1	FC1	female	2.443695467	meanfemale
TRINITY_DN135241_c3_g5_i1	FC1	female	7.266686435	meanfemale
TRINITY_DN135242_c0_g2_i3	FC1	female	6.490282201	meanfemale
TRINITY_DN135256_c0_g1_i2	FC1	female	6.417011717	meanfemale
TRINITY_DN135261_c0_g1_i1	FC1	female	4.940441285	meanfemale
TRINITY_DN135264_c6_g4_i1	FC1	female	5.537923394	meanfemale
TRINITY_DN135280_c4_g2_i1	FC1	female	7.146709243	meanfemale
TRINITY_DN135283_c2_g7_i1	FC1	female	4.316981891	meanfemale
TRINITY_DN135291_c0_g1_i6	FC1	female	4.196682958	meanfemale
TRINITY_DN135298_c1_g1_i1	FC1	female	4.039200441	meanfemale
TRINITY_DN135302_c2_g2_i7	FC1	female	9.230503142	meanfemale
TRINITY_DN135310_c4_g1_i3	FC1	female	6.969269532	meanfemale
TRINITY_DN135339_c0_g1_i3	FC1	female	3.156464351	meanfemale
TRINITY_DN135353_c0_g1_i1	FC1	female	3.202210058	meanfemale
TRINITY_DN135372_c1_g1_i1	FC1	female	3.979324403	meanfemale
TRINITY_DN135378_c2_g16_i3	FC1	female	2.117878007	meanfemale
TRINITY_DN135393_c3_g7_i1	FC1	female	4.462106767	meanfemale
TRINITY_DN135394_c4_g3_i1	FC1	female	2.955848125	meanfemale
TRINITY_DN135398_c4_g1_i3	FC1	female	2.250278409	meanfemale
TRINITY_DN135403_c1_g3_i1	FC1	female	6.144674622	meanfemale
TRINITY_DN135405_c1_g2_i2	FC1	female	3.226783688	meanfemale
TRINITY_DN135405_c1_g3_i1	FC1	female	2.87537073	meanfemale
TRINITY_DN135417_c4_g4_i8	FC1	female	6.496058383	meanfemale
TRINITY_DN135424_c2_g6_i2	FC1	female	2.426580891	meanfemale
TRINITY_DN135425_c1_g1_i2	FC1	female	2.349541972	meanfemale
TRINITY_DN135433_c0_g2_i2	FC1	female	3.969759228	meanfemale
TRINITY_DN135433_c1_g5_i1	FC1	female	4.568588021	meanfemale
TRINITY_DN135443_c0_g3_i1	FC1	female	2.69631442	meanfemale
TRINITY_DN135461_c7_g4_i1	FC1	female	6.743064196	meanfemale
TRINITY_DN135463_c0_g2_i4	FC1	female	4.922057922	meanfemale
TRINITY_DN135480_c3_g10_i5	FC1	female	3.289985252	meanfemale
TRINITY_DN135486_c0_g1_i1	FC1	female	3.81070003	meanfemale
TRINITY_DN135490_c1_g1_i2	FC1	female	4.888524635	meanfemale
TRINITY_DN135508_c3_g1_i4	FC1	female	5.219776798	meanfemale
TRINITY_DN135509_c2_g1_i1	FC1	female	5.255254627	meanfemale
TRINITY_DN135523_c1_g3_i2	FC1	female	4.064489605	meanfemale
TRINITY_DN135542_c0_g2_i2	FC1	female	2.881400228	meanfemale
TRINITY_DN135564_c2_g5_i9	FC1	female	5.68116376	meanfemale
TRINITY_DN135567_c0_g1_i3	FC1	female	2.342304835	meanfemale
TRINITY_DN135584_c0_g2_i4	FC1	female	4.428820642	meanfemale
TRINITY_DN135593_c0_g1_i1	FC1	female	3.834279226	meanfemale
TRINITY_DN135593_c1_g1_i2	FC1	female	5.040958217	meanfemale
TRINITY_DN135599_c6_g1_i1	FC1	female	3.438465905	meanfemale
TRINITY_DN135602_c1_g1_i9	FC1	female	4.167847144	meanfemale
TRINITY_DN135606_c1_g3_i9	FC1	female	4.953987047	meanfemale
TRINITY_DN135609_c7_g3_i1	FC1	female	3.776541335	meanfemale
TRINITY_DN135616_c5_g4_i1	FC1	female	3.811488641	meanfemale
TRINITY_DN135638_c10_g1_i1	FC1	female	4.825386815	meanfemale
TRINITY_DN135643_c4_g1_i1	FC1	female	6.651069948	meanfemale
TRINITY_DN135655_c1_g1_i1	FC1	female	8.829358698	meanfemale
TRINITY_DN135691_c1_g1_i3	FC1	female	3.184603293	meanfemale
