gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN134144_c0_g1_i1	1.65E-33	9.59E-32	14.58328499	2	3.866243829	1.037594272	0.05324242	18.11455768	4.179077673	0.759581557	-0.396723218	17.07070015	4.093450326	21.8609675	4.450285347	1.05994325	0.083987024	12.26055598	3.615952497	1.556567961	0.638368567	1.152225048	0.204422526	NA	NA	NA	NA	5.168650999	-3.906601969	3	female	1.113182418	16.77801326	0.154690027	meanmale	4.068499986	meanfemale
TRINITY_DN134147_c2_g6_i1	3.26E-05	0.000115758	29.84796478	2	4.899560658	11.7438636	3.553835212	31.64763814	4.98402593	12.96052186	3.696051905	25.60149132	4.678155946	36.38987204	5.185465073	11.98932602	3.583678655	12.42793592	3.635514803	10.87230675	3.442586161	8.776823635	3.133698918	NA	NA	NA	NA	5.299612067	-1.25466315	1	female	11.26856837	27.18298044	3.494232333	meanmale	4.764631742	meanfemale
TRINITY_DN134149_c1_g8_i3	0.003109967	0.007273571	6.459842977	2	2.691499097	8.969000591	3.164947236	15.87256744	3.988463603	4.913897018	2.296867623	14.17924368	3.825708676	10.8145257	3.434898488	2.061563169	1.043738668	9.856849771	3.301126638	3.186637363	1.672034851	4.937840654	2.303880281	NA	NA	NA	NA	3.65843349	-1.262468143	1	female	4.813787759	11.43660591	2.267172534	meanmale	3.515587056	meanfemale
TRINITY_DN134157_c2_g1_i1	4.63E-06	1.91E-05	16.64658507	2	4.057154344	11.73943771	3.553291403	35.66232819	5.156328986	11.05571178	3.466720005	32.6926435	5.030894132	39.29869179	5.296409382	7.204394437	2.84887717	15.28997143	3.934513806	9.745050915	3.284669723	9.740228928	3.283955681	NA	NA	NA	NA	5.009144083	-1.488960109	1	female	9.896964754	27.918044	3.306986141	meanmale	4.803125961	meanfemale
TRINITY_DN134161_c5_g2_i3	2.22E-23	7.04E-22	41.19811899	2	5.364506564	6.169936653	2.625255677	62.69026035	5.970169416	2.753356151	1.461191237	50.80625723	5.666934283	24.11244316	4.591705932	1.735192703	0.795095891	51.75696979	5.693681249	2.262859455	1.178146982	3.101452843	1.632944189	NA	NA	NA	NA	5.800257284	-3.86934104	3	female	3.204559561	46.1128099	1.680126085	meanmale	5.527095675	meanfemale
TRINITY_DN134164_c0_g3_i1	0.000302398	0.000885871	60.55846509	2	5.920256734	5.567494676	2.477028273	31.36749964	4.971198629	18.93861324	4.24325879	39.2277304	5.293801963	30.78789051	4.944291117	30.23205721	4.918007249	50.83915388	5.667868115	13.03047264	3.703817509	15.21033626	3.926980142	LOC100485636	Chr07	101732417	101732417	5.982668571	-1.360197951	1	female	16.59579481	42.5561479	4.052745819	meanmale	5.411295662	meanfemale
TRINITY_DN134164_c0_g7_i1	0.004477294	0.010087662	2.887771672	2	1.529956677	0.724677589	-0.464588816	14.76948893	3.884548	1.468748408	0.554587288	12.85818486	3.684615092	14.7371681	3.881387417	6.860174545	2.778245284	7.056978942	2.819050705	2.305994319	1.205388959	4.606715188	2.203738406	NA	NA	NA	NA	2.465608658	-1.677491394	1	female	3.19326201	10.4619185	1.675030932	meanmale	3.387075531	meanfemale
TRINITY_DN134165_c3_g2_i1	3.97E-09	2.70E-08	50.60758761	2	5.6612818	18.35377003	4.198004531	61.88609164	5.951543308	13.11848634	3.713529361	49.06845903	5.61672406	59.55135019	5.896062313	14.56269502	3.864205465	69.91041563	6.127435507	30.13190211	4.913219842	19.12415075	4.257323778	NA	NA	NA	NA	6.600971609	-1.614927982	1	female	19.05820085	58.20478082	4.252340026	meanmale	5.863065753	meanfemale
TRINITY_DN134169_c15_g2_i4	0.00336903	0.007826723	6.0649039	2	2.600484786	2.651629806	1.406879375	10.48959948	3.390887688	3.20290223	1.67937976	8.933104874	3.159161699	8.256055814	3.045452724	4.615556975	2.206504753	5.817064333	2.54029126	5.211547161	2.381711731	2.563357807	1.358034872	NA	NA	NA	NA	3.615864075	-1.102209781	1	female	3.648998796	7.91214568	1.867500675	meanmale	2.98406899	meanfemale
TRINITY_DN134174_c0_g2_i3	5.26E-14	6.87E-13	44.84244839	2	5.486793146	4.626472742	2.209912691	33.31113521	5.057932615	4.260666038	2.091078974	21.87823248	4.451424284	28.37931297	4.826767759	5.849614123	2.548341459	38.64693843	5.272282225	6.621292075	2.727112771	8.577946595	3.100632334	mob2.2	Chr07	109664705	109664705	4.981248153	-2.485960246	1	female	5.987198315	33.4116135	2.581881058	meanmale	5.062277749	meanfemale
TRINITY_DN134178_c3_g1_i1	0.015011115	0.029560994	8.661710227	2	3.114651909	2.826789818	1.499164618	13.74145449	3.780462812	13.52210856	3.75724823	20.43186072	4.352748691	24.44799987	4.611644536	7.508909274	2.908603361	8.814300528	3.139846087	5.218635706	2.383672696	5.717621597	2.515415143	agap1-like.2	Chr09	54582705	54582705	3.374452547	-1.117510562	1	female	6.958812991	15.21946517	2.798841237	meanmale	3.927845756	meanfemale
TRINITY_DN134182_c0_g1_i1	4.65E-07	2.29E-06	10.22025679	2	3.35335954	5.553728352	2.473456613	9.421785306	3.236000458	3.758198115	1.910041121	13.76388474	3.782815811	15.15383073	3.921610633	3.199036119	1.677637281	11.80202137	3.560962071	3.10949591	1.63668072	4.270986081	2.094569196	NA	NA	NA	NA	4.514236723	-1.610491539	1	female	3.978288915	12.07235579	1.992148053	meanmale	3.593635324	meanfemale
TRINITY_DN134184_c4_g8_i2	0.00029045	0.000853049	27.98581426	2	4.806623819	5.563266394	2.47593219	22.79834652	4.51085729	11.14514446	3.478343411	22.69545974	4.504331808	21.81609598	4.447321047	15.25462302	3.931174623	25.93880171	4.697039928	7.358980178	2.879505849	11.73286328	3.552483226	NA	NA	NA	NA	4.391679272	-1.245278538	1	female	10.21097547	24.24690364	3.35204879	meanmale	4.59972862	meanfemale
TRINITY_DN134195_c0_g2_i1	2.55E-05	9.26E-05	31.11614271	2	4.959591324	17.29800126	4.112533443	31.12428658	4.959968863	7.953474936	2.991585323	23.42499925	4.549977097	19.8885641	4.313867216	7.087476751	2.825272098	30.89504918	4.949303765	8.004887396	3.000881109	6.204749867	2.633373052	NA	NA	NA	NA	4.149573318	-1.56344071	1	female	9.309718042	27.28980836	3.218737474	meanmale	4.770290359	meanfemale
TRINITY_DN134208_c6_g1_i3	0.013185779	0.026369873	1.47510868	2	0.56082125	1.314306033	0.394301243	3.595747666	1.846291782	2.066380161	1.047105698	3.651762717	1.868593025	4.516466377	2.175194469	1.067810894	0.094656173	0.880048824	-0.18434453	1.081929677	0.11360673	1.417807014	0.503661172	NA	NA	NA	NA	4.555897398	-1.009961479	1	female	1.389646756	2.823826853	0.474718201	meanmale	1.49765163	meanfemale
TRINITY_DN134219_c0_g1_i3	5.71E-05	0.000193116	11.66017046	2	3.543516974	7.858627205	2.974277315	20.5492254	4.361012108	7.257028233	2.859378883	15.05635031	3.912300195	21.41588834	4.420609617	8.42457111	3.074603241	12.07918544	3.594451265	7.104762509	2.828786425	7.12329022	2.83254377	NA	NA	NA	NA	5.534679065	-1.085961052	1	female	7.553655855	16.15216399	2.917175056	meanmale	4.013655558	meanfemale
TRINITY_DN134224_c4_g1_i1	0.004686698	0.010504909	5.370440578	2	2.425040448	0.882419909	-0.180462754	7.697539553	2.944397375	1.943767566	0.958855713	6.746451892	2.754128956	10.61672471	3.408266854	4.91989123	2.298626421	4.358813049	2.123935327	3.503827856	1.808931897	2.588005478	1.371840671	not	Chr01	10478571	10478571	3.190332609	-1.298748026	1	female	2.767582408	6.957993956	1.468626275	meanmale	2.798671426	meanfemale
TRINITY_DN134224_c4_g2_i1	0.00983471	0.02032717	18.03752753	2	4.172929692	3.20085606	1.678457801	7.393076611	2.886174863	8.116326869	3.020826968	14.76113107	3.883731367	9.059073372	3.179363488	8.837781865	3.143684323	16.66741959	4.058958862	5.231106147	2.387116045	6.271909042	2.648904637	NA	NA	NA	NA	3.610434262	-1.066673913	1	female	6.331595997	13.18364563	2.662569204	meanmale	3.720677465	meanfemale
TRINITY_DN134224_c4_g3_i1	1.44E-08	8.95E-08	50.51549136	2	5.658653975	20.14118347	4.332076552	54.6116432	5.771136661	19.84077899	4.310396765	56.63507458	5.823623898	60.53968049	5.919809156	19.57600003	4.291014104	55.77025797	5.801424039	9.249331868	3.209349155	17.21352374	4.105470553	NA	NA	NA	NA	4.985235911	-1.69535272	1	female	17.20416362	55.61442952	4.104685852	meanmale	5.797387343	meanfemale
TRINITY_DN134225_c0_g3_i3	0.000438499	0.001238271	27.35848019	2	4.773916183	18.55573038	4.213792884	44.49573278	5.475595081	13.90101968	3.797118808	32.13960304	5.006280205	34.94993428	5.127217838	7.784964176	2.9606904	32.39589029	5.017738901	24.03930921	4.587323534	14.88968382	3.896241214	s1pr5	Chr03	127323105	127323105	5.078342691	-1.116903226	1	female	15.83414145	34.26792812	3.98496674	meanmale	5.098787062	meanfemale
TRINITY_DN134234_c4_g2_i1	8.10E-07	3.83E-06	3.051354377	2	1.609449741	1.300850954	0.379455674	20.31947806	4.344791439	1.845559954	0.884058605	17.64702182	4.141352824	18.65903036	4.221802112	4.05742563	2.020564651	4.787146926	2.259166086	1.826750136	0.869279315	1.677372892	0.746203446	LOC100485264	Chr01	74917183	74917183	4.239619958	-2.554118972	1	female	2.141591913	12.89280631	1.098683596	meanmale	3.688494417	meanfemale
TRINITY_DN134291_c0_g2_i1	3.08E-09	2.13E-08	25.80068872	2	4.689337672	2.961199938	1.566181903	20.06590879	4.326674593	3.401742159	1.766273794	26.53121819	4.729619014	14.23775474	3.83164975	5.413125498	2.436461836	37.13053987	5.214534387	6.176835239	2.626867849	2.879561033	1.525848901	NA	NA	NA	NA	3.413267853	-2.574904554	1	female	4.166492773	24.75322206	2.058833478	meanmale	4.629544424	meanfemale
TRINITY_DN134292_c9_g4_i1	4.07E-05	0.000141674	94.9749233	2	6.569474737	39.28676323	5.295971406	62.9821078	5.976870135	25.28013036	4.659931998	54.39234928	5.765331834	68.90786061	6.106596662	24.04641039	4.587749642	83.75648869	6.388129057	34.76901946	5.119730476	44.08302872	5.462151442	NA	NA	NA	NA	5.955013883	-1.134899382	1	female	33.49307043	73.00274594	5.065790734	meanmale	6.189878826	meanfemale
TRINITY_DN134297_c1_g1_i1	1.14E-17	2.20E-16	122.309322	2	6.934390555	1.391310613	0.476444541	40.14250863	5.327058873	3.11668112	1.640010555	61.00300182	5.930808331	28.00668392	4.807699269	4.905013316	2.294257053	118.0112662	6.882780786	2.117397274	1.082291979	1.608081074	0.685340144	NA	NA	NA	NA	4.013412659	-4.785092188	3	female	2.627696679	73.89455651	1.393798752	meanmale	6.207396186	meanfemale
TRINITY_DN134306_c7_g2_i3	2.23E-14	3.04E-13	106.9295794	2	6.740517184	37.76640858	5.239031691	160.8538288	7.329606467	44.17853348	5.465273624	142.2621729	7.152408294	119.0732219	6.895705195	33.30764212	5.057781323	128.7798972	7.008763593	27.37809039	4.774949918	39.75772036	5.313163132	NA	NA	NA	NA	8.132606867	-1.857144298	1	female	36.47767899	131.57974	5.188942031	meanmale	7.039793557	meanfemale
TRINITY_DN134310_c5_g3_i1	0.006632395	0.014351318	2.31323176	2	1.209909815	2.105104564	1.073891896	2.985164072	1.577810228	1.414696241	0.500492315	2.49840298	1.321006195	5.247999542	2.391767594	1.010144131	0.014561157	4.679281052	2.226286884	1.936782643	0.953662055	0.745132683	-0.424430751	cds2	Chr03	111271933	111271933	1.044194348	-1.302550787	1	female	1.442372052	3.544815881	0.528443348	meanmale	1.825710695	meanfemale
TRINITY_DN134312_c3_g2_i3	4.33E-11	3.91E-10	49.48352554	2	5.628876386	11.45363108	3.517733135	23.38905708	4.547761796	6.615351507	2.725817816	27.53289469	4.783084392	33.28265607	5.056698665	5.972538629	2.57834428	42.50491464	5.409557758	5.261794932	2.395555023	9.801316624	3.292975561	NA	NA	NA	NA	5.181299772	-2.188728667	1	female	7.820926554	35.2386096	2.967339535	meanmale	5.139085096	meanfemale
TRINITY_DN134313_c8_g1_i1	1.29E-06	5.86E-06	21.28340809	2	4.411657281	8.619849214	3.107662633	31.72836248	4.98770116	7.029285555	2.813378064	23.54096589	4.557101611	18.56330513	4.214381695	5.90896341	2.562905065	12.71759171	3.668753593	4.668298447	2.222896796	8.086620997	3.015536997	NA	NA	NA	NA	4.361240983	-1.650516589	1	female	6.862603525	21.56672666	2.778756008	meanmale	4.43073532	meanfemale
TRINITY_DN134326_c1_g1_i2	0.004721803	0.010575188	4.650372893	2	2.217346404	2.539180388	1.34436289	7.092306654	2.826254916	0.316001629	-1.661996099	7.825957198	2.96826722	2.752237036	1.460604727	2.901041468	1.536570918	12.75161184	3.672607714	3.483732795	1.800633972	1.925957565	0.945575916	prkag3	Chr09	77783697	77783697	0.952199544	-1.65869686	1	female	2.233182769	7.014497124	1.15910133	meanmale	2.810339679	meanfemale
TRINITY_DN134337_c5_g2_i8	0.000226516	0.000681996	4.738238076	2	2.24435069	2.5110634	1.328298455	7.520594408	2.910846693	2.64206628	1.401666659	6.958717862	2.798821515	10.15390904	3.343963336	2.631289989	1.395770254	3.395351328	1.763560863	3.868892368	1.951920594	2.308643574	1.207045456	NA	NA	NA	NA	4.911461236	-1.214088336	1	female	2.792391122	6.553362143	1.48150103	meanmale	2.712235258	meanfemale
TRINITY_DN134340_c0_g2_i1	2.17E-23	6.89E-22	128.6101968	2	7.00686122	23.5042773	4.554851417	107.5072094	6.7482896	15.20850641	3.926806571	86.18246925	6.429322529	103.2658172	6.690218966	21.46400277	4.423847241	114.9451503	6.844801788	17.25455615	4.108905458	20.93667353	4.387960336	NA	NA	NA	NA	6.97048431	-2.461265167	1	female	19.67360323	108.1021686	4.298189307	meanmale	6.756251654	meanfemale
TRINITY_DN134345_c1_g1_i4	2.70E-05	9.72E-05	9.524798791	2	3.251688616	6.702622965	2.744725782	23.20871441	4.536594705	6.020337094	2.589844269	14.31717447	3.839674896	26.67351908	4.737336269	5.726717801	2.517708513	15.45057035	3.94958819	1.975598104	0.982289489	4.81375159	2.267161695	NA	NA	NA	NA	3.280169996	-1.80966202	1	female	5.047805511	17.83495542	2.335656325	meanmale	4.156635705	meanfemale
TRINITY_DN134346_c1_g2_i3	0.000168736	0.000521248	26.18295123	2	4.710555816	12.96983747	3.697088496	28.88572583	4.852284842	16.48349008	4.042949834	33.35729742	5.059930502	30.04140033	4.908880158	6.515985989	2.703983502	22.70509925	4.504944438	16.70050904	4.061820172	4.145250105	2.05145915	NA	NA	NA	NA	5.793342072	-1.313960187	1	female	11.36301454	28.23449481	3.506273718	meanmale	4.819386913	meanfemale
TRINITY_DN134354_c1_g1_i2	3.36E-06	1.42E-05	12.98225287	2	3.698468857	5.06131385	2.339511938	38.48863523	5.26636061	6.229313452	2.639073169	7.37979668	2.883581069	28.98119677	4.857045267	4.402757051	2.138407237	13.62119788	3.767781678	7.23423556	2.854840576	4.342024537	2.118367879	NA	NA	NA	NA	4.904061333	-1.87222321	1	female	5.45392889	20.29061589	2.44729589	meanmale	4.342740751	meanfemale
TRINITY_DN134360_c3_g1_i1	1.24E-11	1.21E-10	31.13024345	2	4.960244954	5.127061988	2.358132341	36.74028453	5.199290894	10.08321073	3.333883195	32.00929591	5.000419038	39.44873085	5.301906981	2.343089841	1.228412272	26.68116336	4.737749668	4.615701994	2.206550082	5.988471231	2.582187751	NA	NA	NA	NA	4.463250524	-2.565923881	1	female	5.631507157	33.20194362	2.493521082	meanmale	5.053195793	meanfemale
TRINITY_DN134366_c2_g2_i4	1.00E-05	3.88E-05	30.58470328	2	4.934738375	9.478051425	3.244590489	33.39360471	5.06149993	19.55474593	4.289446886	36.74812336	5.199598672	35.78625269	5.161333577	11.37278275	3.507513398	19.83659236	4.310092308	16.03089258	4.00278285	10.28955771	3.363109065	NA	NA	NA	NA	6.343513186	-1.222971013	1	female	13.34520608	31.26985528	3.738249679	meanmale	4.966700637	meanfemale
TRINITY_DN134374_c0_g2_i5	0.00015476	0.000481039	46.04534038	2	5.524983263	10.14675095	3.342945937	17.33849514	4.115906783	12.55651501	3.650364203	14.489365	3.856922465	18.70888763	4.225651878	13.18201853	3.720499398	41.50867999	5.375341149	9.203942649	3.202251994	11.82744098	3.564066057	nans	Chr01	97809488	97809488	6.080979889	-1.294611832	1	female	11.38333362	27.61815363	3.508851209	meanmale	4.787544968	meanfemale
TRINITY_DN134381_c5_g1_i2	6.68E-14	8.63E-13	74.60036801	2	6.221110842	13.77292472	3.783763047	60.14987934	5.910489938	18.39360704	4.201132519	52.46197499	5.713200215	59.44370495	5.893452132	20.93658631	4.387954326	62.6889454	5.970139155	16.36092373	4.032182299	14.01310283	3.808704533	NA	NA	NA	NA	6.277172375	-1.887531632	1	female	16.69542893	61.86897454	4.061381253	meanmale	5.951144217	meanfemale
TRINITY_DN134384_c2_g1_i1	0.004472573	0.01007803	7.304009072	2	2.868688557	7.560791042	2.918537183	21.28171728	4.411542665	5.974236962	2.578754462	9.871049076	3.30320342	17.92248153	4.1636985	3.071390849	1.618892114	9.998823282	3.32175832	9.104516769	3.186582447	4.97625284	2.31505979	NA	NA	NA	NA	4.310529422	-1.103634991	1	female	6.137437692	13.27561605	2.617636473	meanmale	3.730706905	meanfemale
TRINITY_DN134385_c2_g2_i1	1.75E-05	6.53E-05	56.60297691	2	5.822806025	5.661290632	2.501130989	21.32949507	4.414777908	10.84578498	3.439062569	29.60966208	4.887996121	20.99157326	4.391738392	19.36505956	4.275384033	46.4381611	5.537238939	7.199580879	2.847912923	10.40985444	3.379877991	NA	NA	NA	NA	5.051540594	-1.715262747	1	female	10.6963141	34.99437368	3.419041831	meanmale	5.129051082	meanfemale
TRINITY_DN134392_c8_g1_i1	0.004125616	0.00938245	16.82719545	2	4.072722841	3.351718113	1.74490082	7.114129136	2.830687163	4.815864834	2.267794901	7.106436357	2.829126277	6.495279406	2.699391587	5.59320795	2.483675969	9.88354439	3.305028507	5.705124765	2.512258437	3.903273999	1.96468474	ppfia1	Chr04	6462279	6462279	4.526870832	-1.022314741	1	female	4.673837932	9.485316948	2.224607709	meanmale	3.245695981	meanfemale
TRINITY_DN134393_c11_g2_i1	0.000447346	0.001261201	3.695470861	2	1.885758198	2.4101358	1.269114438	5.684151629	2.50694504	3.222632634	1.688239737	8.787022829	3.135374442	7.087810985	2.825340131	2.382189903	1.252288426	7.475319628	2.902135267	2.334130428	1.222885179	1.530483733	0.613987711	rdm1-like	Chr04	7325430	7325430	2.739406166	-1.466689226	1	female	2.3759145	6.545955186	1.24848292	meanmale	2.710603726	meanfemale
TRINITY_DN134393_c11_g3_i1	1.23E-05	4.69E-05	9.208550403	2	3.202974067	4.530856462	2.179783787	19.21208524	4.26394221	7.661946751	2.937710999	17.74675956	4.149483717	18.9700569	4.245652101	7.460326736	2.899238817	15.46899837	3.951307879	5.646288315	2.497302799	5.357108167	2.421454426	NA	NA	NA	NA	4.779809679	-1.389395806	1	female	6.131305286	16.12129009	2.61619424	meanmale	4.010895294	meanfemale
TRINITY_DN134394_c0_g1_i2	0.000269258	0.00079613	14.81440107	2	3.888928396	8.158639569	3.028328607	31.23766936	4.965214913	6.414399972	2.681314316	20.68359498	4.370415055	21.99105581	4.458844966	8.463180594	3.081199952	6.055740099	2.598303289	4.849506423	2.277837919	7.85815053	2.974189804	NA	NA	NA	NA	4.623879734	-1.388678329	1	female	7.148775418	18.95649226	2.83769613	meanmale	4.244620125	meanfemale
TRINITY_DN134399_c3_g1_i4	1.36E-05	5.14E-05	12.18298315	2	3.606795533	9.436251665	3.238213896	49.76972693	5.637196566	13.22343362	3.725024933	34.60738226	5.113007913	50.15935707	5.648446951	9.599539347	3.262965177	15.83511713	3.985055634	7.636425098	2.932897416	8.954866628	3.162671945	gbx2.1	Chr09	54726150	54726150	4.735348568	-1.71713071	1	female	9.770103272	32.51091331	3.288373812	meanmale	5.02285218	meanfemale
TRINITY_DN134403_c2_g1_i1	0.002014621	0.004918815	10.83783643	2	3.438004873	2.540118047	1.344895545	13.09832432	3.711310353	5.419171224	2.438072231	8.613401115	3.106583017	10.05155993	3.32934751	5.638390492	2.495283397	7.289326118	2.865785447	3.397161626	1.764329859	1.590266291	0.669268366	NA	NA	NA	NA	2.250735377	-1.394198787	1	female	3.717021536	9.978089583	1.894147047	meanmale	3.318763622	meanfemale
TRINITY_DN134419_c0_g3_i4	3.80E-06	1.58E-05	11.11586813	2	3.47454872	4.610348306	2.204875749	16.03776912	4.003401569	5.721196794	2.51631697	10.34957866	3.37150013	15.10262404	3.916727331	5.086777885	2.3467521	9.825068444	3.296467458	5.570566204	2.477823974	4.618167417	2.207320474	NA	NA	NA	NA	5.036840868	-1.276481245	1	female	5.121411321	12.48618168	2.356541432	meanmale	3.642260458	meanfemale
TRINITY_DN134425_c0_g2_i3	0.000151173	0.000470928	3.230599734	2	1.691802014	4.306383173	2.106476693	21.30408599	4.413058252	2.914121847	1.543061201	3.253772307	1.702113297	10.99831913	3.459211149	3.628566411	1.859399675	35.24482508	5.13933954	5.187156725	2.37494396	2.558659155	1.355387975	NA	NA	NA	NA	5.839523115	-2.014710751	1	female	3.718977462	14.80632045	1.894906005	meanmale	3.888141253	meanfemale
TRINITY_DN134428_c0_g2_i1	0.005569371	0.012260441	1.854080676	2	0.890704021	2.193443773	1.133197725	2.019762565	1.014185706	1.169891237	0.226374411	1.816218611	0.860937865	2.79260786	1.481613004	0.69214261	-0.530858772	5.933323069	2.56884034	0.505779033	-0.983420863	0.686613698	-0.542429455	NA	NA	NA	NA	1.689650464	-1.487804743	1	female	1.04957407	2.883198556	0.069803984	meanmale	1.527670194	meanfemale
TRINITY_DN134429_c5_g1_i1	3.11E-10	2.49E-09	19.17158294	2	4.260897556	10.88339771	3.44405712	34.72464628	5.117888093	7.837150322	2.970329169	33.87599516	5.082191423	32.41813188	5.018729052	3.493022672	1.804476007	26.20960035	4.71202345	6.839049332	2.773795796	8.626101453	3.108708684	NA	NA	NA	NA	5.766905158	-1.967927961	1	female	7.535744298	29.27999132	2.913750012	meanmale	4.871843221	meanfemale
TRINITY_DN134431_c0_g3_i1	0.00260973	0.006223626	33.676132	2	5.073654537	6.978637362	2.802945366	17.84111495	4.157133872	10.2240333	3.353892535	25.35696319	4.66431007	26.68215129	4.737803086	18.73190271	4.227425545	25.74473917	4.686205749	12.40495373	3.632844449	12.59663508	3.654966495	NA	NA	NA	NA	4.156162226	-1.079736038	1	female	12.18723244	25.86022012	3.607298641	meanmale	4.69266265	meanfemale
TRINITY_DN134432_c1_g1_i2	9.31E-06	3.63E-05	3.901584037	2	1.964059975	1.533191548	0.61653795	7.281866349	2.864308262	0.795360034	-0.330320025	5.229513265	2.386676674	7.498679722	2.906636605	1.121080432	0.164889788	3.954098031	1.983348639	3.172871294	1.665789	1.109873851	0.150395708	NA	NA	NA	NA	4.177643761	-1.836153924	1	female	1.546475432	5.573148281	0.628983914	meanmale	2.478492539	meanfemale
TRINITY_DN134439_c1_g1_i5	0.00079239	0.002116042	22.9441045	2	4.520051595	16.16422376	4.014732323	44.95248424	5.490328941	13.09464853	3.710905432	43.26756591	5.435214057	44.62775418	5.479869302	7.387121234	2.885012255	23.80285306	4.573062603	7.088818096	2.82554511	24.67521052	4.624990488	NA	NA	NA	NA	3.740185152	-1.400384747	1	female	13.68200443	35.91895238	3.774207697	meanmale	5.166673368	meanfemale
TRINITY_DN134440_c2_g1_i1	5.37E-11	4.79E-10	82.32289665	2	6.363221841	34.94714061	5.127102513	90.70686931	6.503139906	26.91834933	4.75051804	63.66505321	5.992429766	96.01444468	6.58517956	24.67412111	4.624926792	67.23477131	6.071135629	20.74061351	4.374386665	28.17980017	4.816589476	NA	NA	NA	NA	7.031547146	-1.559888196	1	female	27.09200495	79.98880703	4.759795259	meanmale	6.32172623	meanfemale
TRINITY_DN134442_c2_g3_i3	5.81E-14	7.57E-13	13.17262574	2	3.719471046	1.966512949	0.975639686	22.32181837	4.480382651	2.022510656	1.016147304	11.14218069	3.477959712	12.17244482	3.605547055	2.713071857	1.439927259	26.46555944	4.726044245	3.09031677	1.627754728	1.763643063	0.818558609	NA	NA	NA	NA	4.436498893	-2.885973459	1	female	2.311211059	17.05492581	1.208649012	meanmale	4.092116574	meanfemale
TRINITY_DN134462_c0_g2_i2	5.13E-08	2.93E-07	35.9313968	2	5.167173115	15.68583093	3.97139005	34.65929185	5.115170273	12.3318813	3.624321003	29.11555391	4.863718161	29.50093891	4.882688966	10.48202691	3.389845813	38.99846179	5.285345316	14.77811406	3.885390264	14.44969725	3.852967361	NA	NA	NA	NA	6.354955708	-1.322075	1	female	13.54551009	33.64112865	3.759742818	meanmale	5.072154203	meanfemale
TRINITY_DN134466_c2_g1_i1	2.78E-05	9.99E-05	6.156401292	2	2.622087274	1.820810747	0.864580978	7.824298334	2.96796138	4.239811799	2.084000226	7.921882465	2.985843296	9.106216689	3.18685179	1.795624145	0.844485401	6.48522008	2.697155534	2.761097759	1.465241969	3.004448724	1.5871003	NA	NA	NA	NA	4.134072087	-1.463522074	1	female	2.724358635	7.498803772	1.445916632	meanmale	2.906660472	meanfemale
TRINITY_DN134466_c4_g3_i1	0.025490763	0.046956122	7.7620264	2	2.95643334	2.16064822	1.111464203	4.085237727	2.030420034	2.339370902	1.226120616	2.623959342	1.391745366	3.590979458	1.8443774	3.455990033	1.789099057	6.937298236	2.794373908	1.046255309	0.065234943	2.731404199	1.449642823	NA	NA	NA	NA	1.546179344	-1.081142034	1	female	2.346733733	4.999900233	1.230654159	meanmale	2.321899308	meanfemale
TRINITY_DN134469_c0_g2_i11	0.000107969	0.000347125	15.37069235	2	3.942110245	10.11564658	3.338516633	22.04471832	4.462361138	9.321815716	3.220610992	19.58825406	4.291916908	14.64824197	3.872655623	6.989376818	2.805163829	17.56789686	4.134869584	7.541859596	2.914920293	5.561674518	2.475519317	NA	NA	NA	NA	4.723470088	-1.179631462	1	female	7.906074646	17.84396071	2.982961576	meanmale	4.157363972	meanfemale
TRINITY_DN134474_c4_g1_i1	1.76E-07	9.26E-07	322.4820932	2	8.333075243	94.71359971	6.565499689	153.1074963	7.25840111	29.11467219	4.86367447	186.3074472	7.541541534	99.17219196	6.631863738	53.05302432	5.72936309	275.2478626	8.104587551	23.98457896	4.584035209	58.73910544	5.876249389	penk	Chr06	101007093	101007093	7.183686739	-2.01983996	1	female	51.92099612	207.2634183	5.698246157	meanmale	7.695321695	meanfemale
TRINITY_DN134481_c0_g2_i1	0.000249475	0.000743088	301.7115727	2	8.237026225	166.6204881	7.380421999	343.2532453	8.42312955	5.095526276	2.349231158	203.5211226	7.669034723	157.9318982	7.303158778	39.58914297	5.307032931	171.3497841	7.420800564	27.16970038	4.763926751	39.49104656	5.303453696	NA	NA	NA	NA	5.972304231	-2.087683605	1	female	55.59318086	235.5535246	5.796836026	meanmale	7.879911109	meanfemale
TRINITY_DN134489_c2_g1_i1	0.003963547	0.009056783	4.334789016	2	2.115961776	3.581607327	1.840607175	7.415522342	2.890548318	2.431265022	1.281707164	8.177998713	3.031747836	8.234824532	3.041737909	3.16201985	1.660846424	6.272531287	2.649047762	1.891995685	0.919908798	4.033789851	2.012135926	NA	NA	NA	NA	2.352827112	-1.192231631	1	female	3.020135547	6.887133178	1.594613301	meanmale	2.783903575	meanfemale
