gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN132613_c1_g2_i2	1.13E-05	4.34E-05	42.9719439	2	5.425323136	49.24867994	5.62201315	23.58329075	4.559693137	54.35228027	5.764268658	26.86708025	4.747767641	28.90819695	4.853406723	84.61524442	6.4028457	28.67868361	4.841906899	169.9417552	7.40889656	93.91675613	6.553310674	NA	NA	NA	NA	5.105748604	1.584580847	1	male	90.41494319	30.20183909	6.498489326	meanmale	4.916564498	meanfemale
TRINITY_DN132617_c0_g1_i1	7.86E-05	0.000258994	4.539212699	2	2.182442092	21.93241891	4.454993029	9.732370041	3.282791175	21.54049902	4.428979767	9.350688733	3.225072632	13.50660642	3.755593333	14.8712085	3.894449987	5.286580289	2.402334793	19.39770825	4.27781431	18.27443905	4.191755217	NA	NA	NA	NA	5.907059703	1.186864252	1	male	19.20325475	8.483091636	4.263278948	meanmale	3.084590146	meanfemale
TRINITY_DN132622_c5_g3_i4	0.000467127	0.001312051	1.874784357	2	0.906724662	9.251131827	3.209629883	5.066377729	2.340954643	11.00459345	3.460033943	3.866314744	1.950959087	3.985643335	1.994812613	9.655939733	3.271416672	3.402048925	1.766403889	5.059088128	2.338877371	8.677104612	3.117213723	NA	NA	NA	NA	4.124673317	1.261662377	1	male	8.72957155	3.639033818	3.125910848	meanmale	1.863555458	meanfemale
TRINITY_DN132624_c1_g1_i2	2.98E-08	1.77E-07	3.510392746	2	1.81163245	9.358693432	3.226307129	0.754044691	-0.407278063	12.92807809	3.692435912	1.194668242	0.256610039	1.606126899	0.683585884	8.179693635	3.032046809	2.426987106	1.279166444	17.05082278	4.091769452	10.2928675	3.363573055	LOC100489254	Chr04	97719573	97719573	3.254510601	2.596956244	1	male	11.56203109	1.898443937	3.531322951	meanmale	0.924817395	meanfemale
TRINITY_DN132624_c2_g1_i1	1.44E-08	8.93E-08	0.783156793	2	-0.352626922	2.209352127	1.143623374	1.041268561	0.058342212	8.940453413	3.160347999	1.875289771	0.907113539	1.338990864	0.421146117	8.663736895	3.114989431	1.150008396	0.201644394	11.57267035	3.532649894	5.694062532	2.509458337	NA	NA	NA	NA	3.917537895	2.578329398	1	male	7.416055063	1.237742877	2.890651956	meanmale	0.307711647	meanfemale
TRINITY_DN132625_c0_g2_i13	1.26E-15	1.96E-14	1.104702019	2	0.143657271	14.58311391	3.866226904	2.64360809	1.402508316	19.36260315	4.27520102	2.982491598	1.576518074	2.99435676	1.58224612	16.85438467	4.075052052	0.944720555	-0.082040447	12.22469302	3.611726332	14.02298025	3.809721087	NA	NA	NA	NA	5.495322484	2.858812991	1	male	15.409555	2.133975804	3.945753295	meanmale	1.093543819	meanfemale
TRINITY_DN132639_c0_g1_i4	4.56E-07	2.24E-06	4.263489863	2	2.092034826	18.22218426	4.187623998	5.248563891	2.391922727	16.72661886	4.064073942	4.558581979	2.18858512	7.200108032	2.848018553	10.33890186	3.370011054	2.540324668	1.345012893	10.53584151	3.397233643	17.22836497	4.106713886	dok6	Chr06	86360901	86360901	4.999655974	1.622142306	1	male	14.61038229	4.762213687	3.868922023	meanmale	2.251632358	meanfemale
TRINITY_DN132644_c3_g1_i1	7.24E-15	1.04E-13	14.59295967	2	3.867200608	42.19061484	5.398850207	8.331046191	3.058497677	58.59567983	5.872722396	5.096241625	2.349433681	7.938667934	2.988896951	79.95198331	6.321061917	10.85349363	3.440087601	59.45726198	5.893781123	65.73008728	6.038481996	NA	NA	NA	NA	4.976378357	2.709737407	1	male	61.18512545	9.36248181	5.935109061	meanmale	3.226891011	meanfemale
TRINITY_DN132645_c9_g8_i1	2.14E-17	4.03E-16	2.991513147	2	1.580875403	21.77887434	4.444857484	1.403806605	0.489344197	12.23739422	3.613224484	1.68311512	0.751133856	0.904907722	-0.144157414	17.16899608	4.101733778	1.23716098	0.307033237	26.62872805	4.734911613	24.06294456	4.588741289	NA	NA	NA	NA	4.058873295	3.622984236	3	male	20.37538745	1.644100715	4.348755588	meanmale	0.717298679	meanfemale
TRINITY_DN132647_c2_g2_i1	5.06E-11	4.53E-10	3.401678917	2	1.766246972	26.25556007	4.714551066	6.057810513	2.598796452	24.32193718	4.604186235	5.32480977	2.412729986	9.014754653	3.172288228	20.94932121	4.388831594	2.084233156	1.059516676	19.87673188	4.313008664	19.47382588	4.283464443	NA	NA	NA	NA	6.517024773	2.115710672	1	male	22.17547524	5.176657402	4.470893118	meanmale	2.372020842	meanfemale
TRINITY_DN132653_c2_g1_i1	0.012287757	0.024784248	6.776086667	2	2.760452327	7.711934488	2.947092796	4.796484197	2.261977304	13.03242408	3.70403355	7.561951096	2.918758519	4.912760162	2.296533809	20.31160409	4.344232275	8.521020405	3.091026206	14.54437492	3.862389389	11.18582789	3.483600133	NA	NA	NA	NA	3.03670461	1.03076477	1	male	13.35723309	6.513660505	3.739549284	meanmale	2.703468528	meanfemale
TRINITY_DN132657_c3_g11_i2	0.013271824	0.026517789	3.920170577	2	1.970916431	4.770207817	2.254052119	1.708191856	0.772470021	2.424085316	1.277440476	1.243466464	0.314367599	2.058610955	1.041671209	1.604726579	0.682327505	1.112696354	0.154059946	11.48527612	3.521713636	5.762290515	2.526642398	NA	NA	NA	NA	2.186838136	1.37766571	1	male	5.209317269	2.008627241	2.381094306	meanmale	1.006209855	meanfemale
TRINITY_DN132667_c0_g7_i3	0.000668182	0.001814637	5.69371639	2	2.509370633	29.16296291	4.866065397	19.65158178	4.296573536	17.3630098	4.117945149	9.388343542	3.230870634	11.786132	3.559018424	18.39916751	4.201568586	7.470398382	2.901185181	26.71865016	4.739775219	22.83774138	4.513348072	NA	NA	NA	NA	5.737772614	1.095210692	1	male	22.89630635	10.79803442	4.517042975	meanmale	3.432696815	meanfemale
TRINITY_DN132681_c1_g1_i1	0.01407791	0.027935407	2.730084282	2	1.44894549	1.14388303	0.193939534	0.231314723	-2.112071	2.863878367	1.517970221	0.668583351	-0.580820665	0.388976804	-1.36224397	7.441636199	2.895619863	4.121424283	2.043142991	10.36128039	3.373130389	6.736895116	2.752083839	NA	NA	NA	NA	2.213007127	1.781878299	1	male	5.70951462	1.628076689	2.513368104	meanmale	0.703168658	meanfemale
TRINITY_DN132691_c0_g1_i1	3.18E-14	4.25E-13	71.93805277	2	6.168683204	376.2646414	8.555603912	56.8707107	5.829613928	332.1528239	8.37570337	51.6975677	5.6920245	28.55716207	4.83578071	207.1519429	7.694545541	85.07620345	6.410683749	272.8986121	8.092221247	295.2940392	8.206008424	NA	NA	NA	NA	7.306851759	2.312172569	1	male	296.7524119	58.82793934	8.213115945	meanmale	5.878429596	meanfemale
TRINITY_DN132703_c7_g5_i1	0.000232822	0.000699162	0.831959278	2	-0.265415181	3.346407808	1.742613269	1.691766935	0.75853083	6.467398735	2.69318556	1.195289172	0.257359686	2.275888318	1.186429764	4.767889547	2.253350815	0.972350603	-0.040451491	4.00343558	2.001238592	5.176010957	2.371840671	klhdc8a	Chr02	64678787	64678787	0.487370743	1.76055618	1	male	4.752228525	1.393450861	2.248604214	meanmale	0.478662128	meanfemale
TRINITY_DN132716_c1_g3_i9	3.03E-14	4.08E-13	22.13602919	2	4.468324546	60.7582688	5.925008858	14.58755381	3.866666073	89.75368618	6.487899286	22.56358824	4.49592461	22.02721012	4.461214875	98.18110975	6.617373569	17.2476241	4.108325736	78.23263431	6.28969864	78.12185742	6.287654346	NA	NA	NA	NA	5.900187114	2.037880124	1	male	81.00951129	19.71240109	6.340019399	meanmale	4.301031611	meanfemale
TRINITY_DN132721_c0_g1_i1	0.000256509	0.000762431	10.11684844	2	3.338688032	13.55064914	3.76029006	5.349990891	2.419536435	21.13541264	4.401590374	6.910597821	2.78881052	9.170463052	3.196994583	16.66058002	4.058366722	6.421679448	2.682950652	14.38902052	3.846896484	15.6519441	3.968269958	NA	NA	NA	NA	4.833619943	1.099816751	1	male	16.27752128	7.59391593	4.02480912	meanmale	2.924844027	meanfemale
TRINITY_DN132729_c0_g1_i1	0.000719992	0.001941552	2.258283393	2	1.175226542	9.008985047	3.171364581	5.766897181	2.527795301	8.165213577	3.029490623	4.287145601	2.100017415	5.095710491	2.349283314	7.212103545	2.85042011	2.792815208	1.481720118	9.627454015	3.267154327	11.93859887	3.577561625	NA	NA	NA	NA	4.128188887	1.189411437	1	male	9.190471011	4.040170375	3.200138801	meanmale	2.014416133	meanfemale
TRINITY_DN132731_c2_g1_i3	5.00E-05	0.000171064	2.209117401	2	1.143470091	9.89500555	3.306700516	2.161332434	1.11192099	7.756818803	2.955465101	3.529551383	1.819484824	2.838693298	1.505226984	4.214080088	2.075217733	2.614377921	1.386467705	8.213965207	3.038078836	4.787446505	2.259256366	NA	NA	NA	NA	4.59193572	1.37247422	1	male	6.973463231	2.670614487	2.80187532	meanmale	1.417171733	meanfemale
TRINITY_DN132755_c7_g2_i5	7.66E-08	4.26E-07	1.691146313	2	0.758001483	3.722207615	1.896158527	1.519514301	0.603610253	9.171947296	3.197228065	1.309878877	0.389433414	1.849159259	0.886869482	9.036909004	3.175829396	1.608798271	0.685983436	11.17495785	3.482197485	5.740666698	2.521218295	NA	NA	NA	NA	3.069471696	2.289177632	1	male	7.769337693	1.595699404	2.957791619	meanmale	0.674188904	meanfemale
TRINITY_DN132758_c1_g2_i4	0.004092361	0.009316212	3.346222951	2	1.742533572	5.994605082	2.583664714	2.818988439	1.495177561	4.053899357	2.019310273	3.121799946	1.642378088	1.307692735	0.387023595	17.21271248	4.105402559	6.70438427	2.745104841	23.22224353	4.537435454	5.147414211	2.36384788	ttyh1	Chr07	104114177	104114177	2.453467629	1.676773632	1	male	11.12617493	3.459817668	3.475885789	meanmale	1.79069601	meanfemale
TRINITY_DN132758_c1_g6_i4	1.37E-05	5.19E-05	0.994989682	2	-0.00724653	9.225984687	3.205702898	5.495679255	2.458297806	10.57113843	3.402058847	4.899697761	2.292692759	1.149438545	0.200929334	9.26135511	3.211223302	3.614394162	1.853753846	21.22841454	4.407924721	19.85142975	4.311171013	NA	NA	NA	NA	4.481289065	2.103939839	1	male	14.0276645	3.230839881	3.810202926	meanmale	1.691909253	meanfemale
TRINITY_DN132764_c3_g4_i5	1.05E-05	4.05E-05	1.949831321	2	0.963349322	14.99368138	3.906282745	4.790956878	2.260313828	15.64541871	3.967668364	0.636671313	-0.651379334	1.944655746	0.959514784	8.784843881	3.135016648	1.709145849	0.773275514	5.77110499	2.528847577	11.08103754	3.470021065	lztfl1	Chr06	81970492	81970492	1.569225077	2.363153362	1	male	11.2552173	2.206252221	3.492522006	meanmale	1.141597731	meanfemale
TRINITY_DN132767_c0_g1_i1	7.48E-06	2.97E-05	2.948076467	2	1.559773945	14.18443025	3.826236298	5.639470722	2.495559769	7.571135419	2.920509673	2.461143464	1.299328757	5.96277743	2.575984487	8.807447255	3.13872393	1.900385074	0.926291781	17.82864986	4.156125549	9.54522328	3.254778945	NA	NA	NA	NA	5.129349057	1.637161999	1	male	11.58737721	3.782370631	3.534482146	meanmale	1.919290739	meanfemale
TRINITY_DN132782_c0_g1_i7	0.000154902	0.000481349	1.450430617	2	0.536481284	4.751754402	2.248460271	3.085538559	1.625522324	5.578467838	2.479868931	2.841622929	1.506715128	2.708761983	1.437633631	8.239911689	3.042628875	1.82558669	0.868360178	7.439745442	2.895253259	5.099255153	2.350286528	NA	NA	NA	NA	3.75481215	1.393284119	1	male	6.221826905	2.382388156	2.637338259	meanmale	1.252408486	meanfemale
TRINITY_DN132788_c6_g1_i5	0.000472463	0.001325224	1.622320591	2	0.698058942	2.07920191	1.056029864	2.130568983	1.091238763	3.941071104	1.978587779	0.882884047	-0.17970412	1.560228125	0.641756985	5.153031568	2.365421431	0.790034865	-0.340011773	5.653661259	2.499185446	4.529009587	2.179195593	LOC101730225	Chr02	24523608	24523608	1.598505086	1.629757166	1	male	4.271195086	1.397207322	2.094639794	meanmale	0.482546108	meanfemale
TRINITY_DN132793_c0_g1_i2	4.51E-06	1.86E-05	0.294048479	2	-1.765874067	15.72371815	3.974870503	3.288668434	1.717503562	22.07917078	4.464614085	3.917394773	1.969894522	3.670039107	1.875795436	8.457632704	3.080253909	4.74262561	2.245685984	26.00864473	4.70091932	16.32400397	4.028923061	LOC101733955	Chr03	85276942	85276942	3.632271861	2.458261264	1	male	17.71863407	3.182555281	4.147195485	meanmale	1.670185574	meanfemale
TRINITY_DN132796_c0_g1_i6	9.16E-07	4.29E-06	3.337757018	2	1.738878933	10.49632524	3.391812424	5.55319604	2.473318327	11.49374891	3.522777533	4.969787276	2.313184101	4.451211346	2.154198002	9.495302533	3.247213967	3.120797027	1.641914529	13.78088674	3.784596817	9.569675527	3.258470009	NA	NA	NA	NA	5.445250429	1.358557863	1	male	10.96718779	4.286549741	3.455121732	meanmale	2.099816885	meanfemale
TRINITY_DN132798_c5_g1_i2	2.41E-09	1.70E-08	30.08413777	2	4.910931104	68.31587678	6.094148998	21.38542954	4.41855628	185.9163289	7.538509676	17.73182369	4.148269018	39.99360283	5.321697347	194.9740284	7.607138152	45.14285409	5.496425729	183.8792743	7.522615067	94.55990551	6.563156689	NA	NA	NA	NA	5.592141314	2.237154244	1	male	145.5290828	30.86756958	7.185163682	meanmale	4.948019989	meanfemale
TRINITY_DN132809_c8_g1_i2	0.00010963	0.000352064	4.730277805	2	2.241924914	12.50389194	3.64430531	8.806338454	3.138542292	24.48651071	4.613915302	9.549473684	3.255421222	11.53426071	3.527853632	24.13799875	4.593234164	3.710912259	1.89177389	11.51564269	3.525523025	18.468679	4.207008774	NA	NA	NA	NA	6.956760155	1.262711034	1	male	18.22254462	7.666252582	4.187652528	meanmale	2.938521532	meanfemale
TRINITY_DN132809_c9_g2_i1	0.015208835	0.029913804	1.82217977	2	0.865665298	4.297318151	2.103436591	3.923315804	1.972073469	3.398186484	1.764765026	1.819968547	0.863913518	8.338397428	3.059770136	4.751977801	2.248528097	2.04615224	1.03291349	12.07604008	3.594075545	14.87613335	3.89492768	NA	NA	NA	NA	5.053033961	1.158549622	1	male	7.879931173	3.590002758	2.978183029	meanmale	1.843984952	meanfemale
TRINITY_DN132809_c9_g5_i1	0.01278918	0.025669385	4.458551491	2	2.156575079	3.164775557	1.662103189	2.493244925	1.318024614	5.809392276	2.53838725	3.712378139	1.892343669	2.858603685	1.51531062	7.713687071	2.94742062	2.605461198	1.381538769	14.94173887	3.901276149	5.601093982	2.485708636	NA	NA	NA	NA	1.787680156	1.206888904	1	male	7.446137551	3.225647888	2.896492267	meanmale	1.689588962	meanfemale
TRINITY_DN132820_c6_g1_i4	2.14E-06	9.33E-06	2.68194999	2	1.423282336	6.971904551	2.801552818	1.201960948	0.265390023	2.696485483	1.431080267	2.097136555	1.068420806	1.16143982	0.215914403	6.219750083	2.636856612	1.62912721	0.704099261	7.803256397	2.964076304	11.46295773	3.518907438	lamp5	Chr05	22420624	22420624	4.116370945	1.988935461	1	male	7.030870849	1.754322905	2.813703394	meanmale	0.810914318	meanfemale
TRINITY_DN132826_c2_g1_i8	2.01E-15	3.08E-14	3.75045977	2	1.907067467	24.79230871	4.631820719	3.244590273	1.698036306	25.08045157	4.648491419	2.685578851	1.425233081	4.752972087	2.248829929	24.97267236	4.642278309	2.422373062	1.276421067	13.04179123	3.705070126	18.69661753	4.224705386	NA	NA	NA	NA	4.702965436	2.666646929	1	male	21.31676828	3.371194809	4.41391683	meanmale	1.753259998	meanfemale
TRINITY_DN132827_c3_g1_i7	0.000638081	0.001742117	3.087938549	2	1.626644043	3.135882768	1.648871627	2.111602977	1.078338605	7.55578235	2.917581144	3.694101179	1.885223381	2.499613621	1.321705107	7.815632483	2.966362629	1.533035677	0.616391272	9.455372301	3.241134265	5.721607059	2.516420422	NA	NA	NA	NA	3.580858539	1.383520416	1	male	6.736855392	2.585258401	2.752075332	meanmale	1.370308487	meanfemale
TRINITY_DN132832_c1_g1_i15	0.00559641	0.012310356	5.191425893	2	2.376130848	6.425102991	2.68371958	2.030120322	1.021565236	5.315025869	2.410076714	1.060547483	0.084809215	1.593121823	0.671856591	3.209779227	1.68247407	3.889402413	1.959548509	14.30560981	3.838509092	6.848260651	2.775737613	NA	NA	NA	NA	3.711758547	1.379636271	1	male	7.22075571	2.752923587	2.852149835	meanmale	1.460964565	meanfemale
TRINITY_DN132836_c0_g2_i2	0.000760134	0.002036896	3.467468393	2	1.793882732	5.55176729	2.472947097	4.082160336	2.029332849	14.02565199	3.809995932	2.366594797	1.242812712	4.234609527	2.082228945	3.989013968	1.996032175	1.88918017	0.917760297	8.811794717	3.139435886	8.110058599	3.019712339	NA	NA	NA	NA	3.91001637	1.341823096	1	male	8.097657313	3.208002645	3.01750459	meanmale	1.681675331	meanfemale
TRINITY_DN132847_c1_g5_i6	4.81E-06	1.97E-05	14.6226156	2	3.870129489	33.23491231	5.054627642	16.76616783	4.067481071	52.51141659	5.71455921	14.5575517	3.863695837	20.07537308	4.327354894	31.36522101	4.971093823	10.49558144	3.391710187	29.40974425	4.878222333	37.17695126	5.21633656	NA	NA	NA	NA	5.500316476	1.267195509	1	male	36.73964908	15.30345793	5.199265942	meanmale	3.935785772	meanfemale
TRINITY_DN132849_c4_g1_i15	5.24E-06	2.13E-05	0.531962895	2	-0.910602475	4.732570149	2.242623891	3.11538907	1.639412348	7.405978553	2.888690372	0.847655535	-0.238449984	1.909983126	0.933559893	5.395509063	2.431759084	0.746076577	-0.422604379	8.898476989	3.153558434	5.066221607	2.340910185	NA	NA	NA	NA	3.662135599	2.163191727	1	male	6.299751272	1.430213441	2.655294869	meanmale	0.516230466	meanfemale
TRINITY_DN132850_c1_g1_i2	6.88E-07	3.29E-06	0.584949396	2	-0.773616272	13.68653992	3.774685861	1.585971932	0.665367239	3.674520357	1.877555944	2.037348201	1.026692571	1.222355041	0.289663386	8.574007628	3.099969701	0.227886113	-2.133615083	7.893382309	2.980643627	5.443316687	2.444485973	NA	NA	NA	NA	2.293558254	2.777983763	1	male	7.85435338	1.131702137	2.973492509	meanmale	0.178494292	meanfemale
TRINITY_DN132857_c0_g2_i1	0.010503951	0.021565593	1.146371648	2	0.197074835	2.583235569	1.369179211	1.887093969	0.916166265	5.449159014	2.446033591	1.92507714	0.944916257	2.379990466	1.250955794	6.522538738	2.705433607	1.78642584	0.837076024	2.126505665	1.088484698	3.722809143	1.896391656	NA	NA	NA	NA	1.959804141	1.168130107	1	male	4.080849626	1.824991813	2.02886955	meanmale	0.867889992	meanfemale
TRINITY_DN132858_c0_g7_i1	3.01E-09	2.08E-08	1.332965841	2	0.41463981	12.27765318	3.617962917	3.000966491	1.58542721	18.33548382	4.19656643	3.668522875	1.875199281	4.720824738	2.239038923	44.37276604	5.471602583	4.117309625	2.041701945	34.68962377	5.116432289	16.28983916	4.025900454	NA	NA	NA	NA	3.40702313	2.908778098	1	male	25.19307319	3.368117914	4.654955216	meanmale	1.751942646	meanfemale
TRINITY_DN132863_c1_g2_i1	4.21E-05	0.000145872	4.926493935	2	2.300561281	33.71142258	5.075165603	9.945822447	3.314090676	17.21990446	4.106005233	3.240405965	1.696174568	9.665242045	3.272805862	7.856430273	2.973873944	4.142323103	2.050440089	18.71998785	4.226507593	24.72187927	4.627716511	NA	NA	NA	NA	4.704748392	1.688209951	1	male	20.44592489	6.384057499	4.353741421	meanmale	2.674473645	meanfemale
TRINITY_DN132863_c3_g1_i2	2.13E-06	9.33E-06	3.406560139	2	1.768315676	18.55869934	4.2140237	10.01234969	3.323708679	22.40514283	4.485758018	5.757952138	2.525555797	8.956721769	3.162970791	22.90598995	4.517653009	3.178436381	1.668317212	16.39912168	4.035546643	16.8851838	4.077685978	NA	NA	NA	NA	4.958638879	1.651525176	1	male	19.43082752	6.262404023	4.280275439	meanmale	2.646716588	meanfemale
TRINITY_DN132866_c0_g1_i1	0.000333449	0.00096816	36.91680635	2	5.206205847	64.29769006	6.006695004	36.36171065	5.184348168	85.03867185	6.41004716	38.75795568	5.276420572	43.28402413	5.435762728	66.80776162	6.061943817	25.31856919	4.662123972	74.90025509	6.226898727	71.62065532	6.162303814	NA	NA	NA	NA	4.877834963	1.008132208	1	male	72.53300679	36.1278132	6.180565751	meanmale	5.175038027	meanfemale
TRINITY_DN132875_c1_g3_i2	7.94E-05	0.000261382	2.149658755	2	1.104107659	10.02717153	3.325842802	2.810104438	1.490623749	6.564954882	2.714785096	0.561536189	-0.832549093	2.257713523	1.174862437	2.158405741	1.109966091	0.861397376	-0.215249166	14.63680542	3.871528805	6.246117925	2.642959807	NA	NA	NA	NA	2.463294341	2.21211435	1	male	7.9266911	1.728082056	2.986718756	meanmale	0.789171724	meanfemale
TRINITY_DN132879_c5_g7_i1	0.001267086	0.003240982	2.360780869	2	1.239264135	6.263661953	2.647006353	3.798520938	1.925437774	9.516148409	3.250377771	2.260183161	1.176439691	5.466653597	2.45065796	6.220716668	2.637080798	1.928731475	0.9476523	6.696380422	2.74338149	6.718530779	2.748145776	NA	NA	NA	NA	3.955364542	1.177224425	1	male	7.083087646	3.162974008	2.824378394	meanmale	1.6612817	meanfemale
TRINITY_DN132883_c2_g1_i1	0.013722914	0.027303019	1.953270177	2	0.965891517	2.527424924	1.337668238	1.117103246	0.15976253	3.397017517	1.764268658	1.993106844	0.99501905	2.452500463	1.294253409	3.531135395	1.82013214	0.927420117	-0.108705074	4.196092722	2.069046558	4.08968767	2.031990669	NA	NA	NA	NA	1.628351257	1.066220919	1	male	3.548271646	1.688680169	1.827116463	meanmale	0.755896112	meanfemale
TRINITY_DN132884_c3_g6_i1	0.001149414	0.002969627	2.387945939	2	1.255770176	7.025392312	2.812578791	2.715427999	1.44117961	4.885043801	2.288371498	2.770083765	1.469929603	3.5186907	1.815038704	5.011308808	2.325187443	1.138396131	0.187002664	6.767842333	2.758695959	6.089977485	2.606436894	NA	NA	NA	NA	3.233732353	1.254000125	1	male	5.955912948	2.506108907	2.574322668	meanmale	1.325449111	meanfemale
TRINITY_DN132885_c0_g1_i1	0.000782703	0.002092402	191.0323822	2	7.577673402	276.8656044	8.113042026	139.6793703	7.12597515	236.6415805	7.886559783	157.2751907	7.297147301	70.99479565	6.149641365	181.152304	7.501059345	157.5598616	7.299756245	588.0429994	9.199777843	293.2922191	8.196194987	NA	NA	NA	NA	7.71962321	1.126503051	1	male	315.1989415	143.3083201	8.30011888	meanmale	7.162978561	meanfemale
TRINITY_DN132885_c0_g7_i1	0.003061966	0.007176185	647.7064312	2	9.339196259	1084.846527	10.08327524	358.1748499	8.484520228	515.9550756	9.011101645	310.6937659	8.279349484	197.9826074	7.629229886	290.5439012	8.182612361	396.5710919	8.631435706	1627.947331	10.66883831	812.6486367	9.666487902	NA	NA	NA	NA	7.761221418	1.17071403	1	male	866.3882943	382.2257493	9.758869941	meanmale	8.578281161	meanfemale
TRINITY_DN132888_c0_g1_i1	1.84E-08	1.13E-07	1.126637258	2	0.172023088	16.71911073	4.063426209	5.928430561	2.567650229	12.95561564	3.695505668	3.536780046	1.8224365	4.393205321	2.135273927	16.25386766	4.022711148	1.524663516	0.608490884	11.27768816	3.495399451	22.39489378	4.485097918	c11orf73	Chr02	165515965	165515965	5.071626874	2.282418083	1	male	15.92023519	3.30194334	3.992789744	meanmale	1.723315365	meanfemale
TRINITY_DN132891_c5_g2_i1	0.001625878	0.004066497	5.019699336	2	2.327600954	7.188691043	2.845729101	4.297862869	2.103619452	8.051709459	3.009295114	1.552797591	0.634869785	3.839475713	1.940909322	15.28361656	3.933914063	0.617553971	-0.695362869	11.50241906	3.523865399	5.847707035	2.547871035	NA	NA	NA	NA	1.786885785	1.674510331	1	male	9.574828631	3.065477896	3.259246666	meanmale	1.616112002	meanfemale
TRINITY_DN132892_c0_g2_i3	3.77E-07	1.87E-06	0.708189966	2	-0.497791692	6.019849223	2.589727353	1.973450296	0.980720183	5.491351545	2.457161273	1.318939776	0.399378691	1.524733061	0.608556688	3.261610472	1.705584494	0.429175439	-1.220360579	5.890112118	2.558295096	8.975152004	3.165936373	NA	NA	NA	NA	3.238824052	2.316329845	1	male	5.927615072	1.190897708	2.567451765	meanmale	0.252049498	meanfemale
TRINITY_DN132906_c0_g1_i1	1.32E-08	8.25E-08	3.47543156	2	1.797192135	9.212939722	3.203661574	1.505051235	0.5898126	12.56470077	3.651304409	2.353700735	1.234930898	3.686283078	1.882166863	10.16052348	3.344902828	3.272088613	1.710211819	17.29176453	4.112013191	13.09042288	3.710439799	NA	NA	NA	NA	4.053549935	2.119350018	1	male	12.46407028	2.858511044	3.639703368	meanmale	1.515263864	meanfemale
TRINITY_DN132906_c0_g4_i8	4.34E-17	7.99E-16	4.517451303	2	2.175509049	57.23579878	5.838845874	4.000405518	2.000146252	43.72497916	5.450385791	5.202386504	2.379173586	5.522822319	2.465405714	26.89234903	4.749123874	8.23188609	3.041223019	92.32905748	6.528712854	37.54333281	5.230484822	NA	NA	NA	NA	5.350167765	3.21585599	3	male	51.54510345	5.494990347	5.68776348	meanmale	2.458116947	meanfemale
TRINITY_DN132915_c0_g1_i6	1.65E-09	1.19E-08	0.369365058	2	-1.436880701	10.34167253	3.370397622	3.354886375	1.746263905	17.27149568	4.110321118	1.495532081	0.580658858	1.915600057	0.937796384	5.604861653	2.486678763	0.920948505	-0.118807605	21.10316686	4.399387609	11.99081585	3.583857917	NA	NA	NA	NA	4.388308295	3.052453029	3	male	13.26240251	1.611266415	3.729270242	meanmale	0.688195056	meanfemale
TRINITY_DN132916_c4_g1_i2	3.15E-05	0.000112077	3.782352576	2	1.919283852	6.352623868	2.667352601	5.379933808	2.427588423	12.89750988	3.689020647	2.905218446	1.538646645	5.243821952	2.390618701	11.00876243	3.46058039	2.290474807	1.195646695	8.532372008	3.092946868	12.84916876	3.683603126	NA	NA	NA	NA	4.654700972	1.410868743	1	male	10.32808739	3.920360318	3.368501208	meanmale	1.970986258	meanfemale
TRINITY_DN132929_c12_g7_i1	0.00312949	0.007315439	4.575659014	2	2.193979544	5.7586897	2.525740586	1.781708974	0.833261705	7.138036808	2.835527341	3.433189611	1.779549538	2.996106141	1.583088734	7.842604508	2.971332849	1.706741987	0.771244979	6.692502316	2.742545733	7.687577455	2.942529041	NA	NA	NA	NA	1.869859827	1.270807402	1	male	7.023882157	2.898681145	2.81226864	meanmale	1.535396646	meanfemale
TRINITY_DN132931_c1_g1_i6	3.83E-06	1.59E-05	11.08966564	2	3.471143963	17.25234492	4.10872056	8.535612829	3.093494738	41.82876851	5.386423619	13.10481786	3.712025397	13.36950826	3.740874498	38.17014666	5.254372825	7.659505472	2.937251249	17.35985614	4.117683087	26.81157475	4.744784052	NA	NA	NA	NA	6.641893933	1.39833916	1	male	28.2845382	10.75182201	4.821941711	meanmale	3.426509256	meanfemale
TRINITY_DN132937_c1_g2_i2	0.004512531	0.01015387	1.188701657	2	0.24938667	3.461603911	1.791440656	1.487503397	0.572892963	2.342461221	1.228025165	1.731712329	0.79219929	1.016182631	0.02315971	5.042523597	2.33414593	1.175555181	0.233342261	2.304802317	1.204643016	3.063213882	1.615046103	NA	NA	NA	NA	0.900041975	1.293605841	1	male	3.242920986	1.319931039	1.697293873	meanmale	0.400462557	meanfemale
