gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN133803_c0_g2_i3	0.013681097	0.027227024	0.654037908	2	-0.612553838	2.321250733	1.214902366	1.440799304	0.526869389	4.236910037	2.083012496	0.56949497	-0.812244995	1.956905546	0.968574123	1.709101753	0.773238292	0	NA	2.872506309	1.522310062	1.825868432	0.868582812	NA	NA	NA	NA	0.30112268	1.490119957	1	male	2.593127453	0.924247546	1.374748751	meanmale	-0.113492702	meanfemale
TRINITY_DN133805_c2_g1_i1	4.30E-08	2.49E-07	4.364930228	2	2.125958593	18.88325923	4.239035889	9.637516473	3.268661421	22.74734193	4.507626068	7.016688022	2.810790218	7.197921413	2.847580351	16.53333842	4.047306159	3.773300849	1.915827132	19.29388485	4.270071756	23.82510118	4.574410436	NA	NA	NA	NA	5.157631589	1.667832684	1	male	20.25658512	6.398071397	4.3403262	meanmale	2.677659641	meanfemale
TRINITY_DN133806_c6_g1_i1	2.18E-09	1.55E-08	1.591241653	2	0.670152946	6.682860109	2.740465675	1.69876735	0.764488286	15.53256975	3.957224628	2.597911679	1.377352384	1.156255904	0.209460732	15.05540486	3.912209599	3.068604387	1.617582662	19.78095986	4.306040529	15.13536997	3.919852036	NA	NA	NA	NA	2.869605663	2.816528755	1	male	14.43743291	2.022556195	3.85175233	meanmale	1.016251115	meanfemale
TRINITY_DN133808_c0_g1_i2	0.000285271	0.000839186	52.83147198	2	5.723325701	131.9476565	7.043821917	29.0131055	4.858632822	62.65876834	5.969444506	33.59659775	5.070243237	31.15473974	4.96137976	58.31708412	5.865846681	54.98121555	5.780866898	91.26279263	6.511954896	104.8614705	6.712340872	frk	Chr05	72132776	72132776	5.791015718	1.136157872	1	male	89.80955442	40.3154261	6.488798636	meanmale	5.333263644	meanfemale
TRINITY_DN133809_c0_g1_i2	2.84E-08	1.69E-07	7.528451069	2	2.91235307	37.58978889	5.232268908	13.42036003	3.74635147	35.89496353	5.165709527	14.59914082	3.867811562	15.89284538	3.990305536	32.65108049	5.029058829	4.687602737	2.22885031	31.09343569	4.958538132	40.53292266	5.341022301	NA	NA	NA	NA	6.617792802	1.672780494	1	male	35.55243825	11.22568001	5.151880659	meanmale	3.488743787	meanfemale
TRINITY_DN133809_c1_g9_i4	1.42E-06	6.41E-06	2.035853291	2	1.025633601	46.57376006	5.541445455	17.08312919	4.094500359	47.82066544	5.579562301	8.890160555	3.152209474	15.24409674	3.930178764	23.14099715	4.532379127	2.92408085	1.547983202	43.84039611	5.454188928	49.50775611	5.629582657	cmtm5	Chr01	127540968	127540968	6.172459357	2.211344485	1	male	42.17671497	9.235464125	5.398378248	meanmale	3.207200086	meanfemale
TRINITY_DN133816_c1_g1_i1	2.53E-06	1.09E-05	53.43867054	2	5.739812211	100.1947767	6.64666349	54.11497357	5.757955937	103.8323442	6.698112109	35.37851995	5.144801789	54.43191415	5.766380866	76.10591416	6.249936664	40.68256385	5.346338697	116.0980284	6.859199662	106.9021546	6.74014712	NA	NA	NA	NA	7.384672372	1.082531408	1	male	100.6266436	47.60932841	6.652869972	meanmale	5.573175403	meanfemale
TRINITY_DN133816_c2_g3_i2	1.47E-08	9.15E-08	0.957575263	2	-0.062542211	2.481471743	1.311196026	0.139085977	-2.845951124	8.660380627	3.114430433	1.072023634	0.100336712	0.350828634	-1.511161592	18.19400196	4.185391009	1.598805735	0.676994653	15.41193345	3.945975956	7.801523761	2.963755933	NA	NA	NA	NA	3.142724775	3.650017411	3	male	10.50986231	0.823663849	3.39368559	meanmale	-0.279697281	meanfemale
TRINITY_DN133821_c9_g3_i1	0.015127892	0.029770172	0.18231522	2	-2.45549309	0.479300951	-1.060996292	0.061788854	-4.016509574	0.268421051	-1.897430275	0.343955295	-1.53970703	0.121220859	-3.044290124	0.262851167	-1.927681955	0.142053679	-2.815491899	0.510604435	-0.969722026	0.775568513	-0.366673862	NA	NA	NA	NA	0.25136237	1.357404843	1	male	0.459349223	0.170266781	-1.122022666	meanmale	-2.553284033	meanfemale
TRINITY_DN133824_c1_g3_i1	8.79E-05	0.000287263	0.466121292	2	-1.101222679	2.481471743	1.311196026	0.592403236	-0.755348574	2.316148307	1.211727635	0.837104874	-0.256519717	0.54789904	-0.868018019	2.677602668	1.420941894	0.953361938	-0.068904066	2.069436638	1.049238077	2.021606973	1.015502546	NA	NA	NA	NA	0.932524424	1.752128885	1	male	2.313253266	0.679378076	1.209985593	meanmale	-0.557501093	meanfemale
TRINITY_DN133824_c2_g2_i2	0.001331002	0.003391393	0.415825857	2	-1.265948624	3.481399359	1.799667318	1.235834182	0.305485183	4.323191424	2.112096718	1.37866995	0.463277121	2.078167892	1.055312212	5.067036245	2.341142149	2.130903651	1.091465363	2.198876685	1.136766699	6.276272066	2.649907892	NA	NA	NA	NA	2.657736915	1.549169842	1	male	4.269355156	1.447880306	2.094051973	meanmale	0.534041981	meanfemale
TRINITY_DN133827_c4_g1_i2	0.000638793	0.00174385	1.58441229	2	0.663947797	16.86974782	4.076366502	8.517792388	3.090479566	14.39868884	3.847865539	6.505706037	2.701705635	8.025192457	3.004535991	14.23054221	3.830918727	0.972183676	-0.040699185	12.34407638	3.625746989	16.53953945	4.047847158	r3hdm1-like	Chr09	78760301	78760301	5.123419454	1.558732283	1	male	14.87651894	5.12105737	3.894974772	meanmale	2.356469893	meanfemale
TRINITY_DN133829_c2_g2_i4	0.001094709	0.002842287	1.284404935	2	0.361100113	2.915791522	1.543887571	1.200017629	0.2630556	4.109130517	2.038833155	1.042812692	0.060480047	2.403721564	1.265269791	7.019240053	2.811314844	1.744574483	0.802875193	3.73860498	1.902500044	2.948820686	1.560138097	NA	NA	NA	NA	2.541796658	1.447622471	1	male	4.146317552	1.535106261	2.051865406	meanmale	0.6184325	meanfemale
TRINITY_DN133831_c1_g2_i1	1.78E-06	7.91E-06	0.052240764	2	-4.258680194	11.00087926	3.459546933	1.274762345	0.350228309	6.737631725	2.752241574	0.784667361	-0.349846904	2.366923851	1.243013292	5.140426534	2.361888074	0.183168838	-2.448754012	4.728442297	2.241364991	17.62578222	4.13961538	NA	NA	NA	NA	2.733346438	3.282250783	3	male	9.046632407	0.932352632	3.177396799	meanmale	-0.100897656	meanfemale
TRINITY_DN133831_c1_g5_i1	2.68E-07	1.37E-06	0	2	NA	9.296528198	3.21669204	1.104960819	0.143995214	5.612463724	2.488634215	0.491344165	-1.025194172	1.715162211	0.778345025	5.288094067	2.40274784	0.293114385	-1.770464323	3.831215094	1.937802025	14.80289124	3.88780708	NA	NA	NA	NA	1.844315095	3.416298317	3	male	7.766238465	0.720916316	2.957234583	meanmale	-0.471896188	meanfemale
TRINITY_DN133832_c0_g10_i1	0.0019271	0.004728136	0.210712365	2	-2.246653118	0.830934221	-0.267193821	0.428477957	-1.222707108	1.675241515	0.7443691	0.481621983	-1.054026851	0.180131191	-2.472880079	0.892390381	-0.164253132	0.697763924	-0.519189086	1.569223717	0.650051045	1.134468155	0.182016113	NA	NA	NA	NA	0.782735036	1.588159139	1	male	1.220451598	0.399741484	0.287533285	meanmale	-1.322499934	meanfemale
TRINITY_DN133835_c0_g1_i1	1.19E-08	7.49E-08	0.119163352	2	-3.068987483	1.14541788	0.195874029	0.090868308	-3.460078974	1.355298144	0.438610256	0.145912405	-2.776825553	0.114602511	-3.12528944	1.497903787	0.58294496	0.295952807	-1.756560955	1.023965816	0.034167553	0.641571403	-0.640318257	bub3	Chr07	11772245	11772245	1.647355159	2.877442557	1	male	1.132831406	0.153299877	0.180060515	meanmale	-2.704630773	meanfemale
TRINITY_DN133838_c0_g1_i1	0.000137093	0.000430694	0.581149125	2	-0.783019683	2.258994966	1.175681056	1.7937295	0.842962344	3.648610719	1.867347234	2.358451994	1.237840235	1.259757072	0.333145555	7.428579888	2.893086439	0.266835164	-1.905979295	7.966285179	2.993907127	4.320843929	2.111313121	pof1b	Chr08	41962240	41962240	3.434747809	2.04549869	1	male	5.124662936	1.251984571	2.357485269	meanmale	0.324332011	meanfemale
TRINITY_DN133838_c0_g2_i2	0.001137849	0.002944807	0.198562857	2	-2.332332316	0.892646462	-0.163839194	1.090185095	0.124573101	2.876648224	1.524388809	1.581998541	0.661748269	1.052418809	0.073708938	9.983876789	3.31960013	0.046413982	-4.429296714	4.777479063	2.256249551	1.85302974	0.889886036	slc2a12	Chr05	35072933	35072933	2.154215729	2.379411743	1	male	4.076736056	0.793915857	2.027449942	meanmale	-0.332760276	meanfemale
TRINITY_DN133838_c0_g3_i1	0.001226531	0.003148674	0.188351053	2	-2.408503996	0.612771594	-0.706578674	0.718137801	-0.47766739	2.412575706	1.270574214	1.476037983	0.561729847	0.885583754	-0.175299339	10.41237067	3.380226671	0.055033721	-4.183540313	2.913287233	1.54264795	1.633788493	0.708221227	NA	NA	NA	NA	1.742499791	2.446262131	1	male	3.596958739	0.664628862	1.846817719	meanmale	-0.589162098	meanfemale
TRINITY_DN133840_c1_g1_i1	0.006412894	0.013917739	6.203590689	2	2.633103501	3.86266828	1.949597786	2.323785525	1.216476921	11.96967965	3.581312636	1.492573785	0.577802253	1.674710272	0.743911528	14.73989065	3.881653917	5.914827066	2.564335989	13.09299687	3.71072345	6.640919718	2.731383058	NA	NA	NA	NA	1.600662194	1.518041626	1	male	10.06123103	3.521897467	3.33074927	meanmale	1.816393872	meanfemale
TRINITY_DN133840_c2_g2_i2	1.63E-09	1.18E-08	1012.594276	2	9.983840519	5279.975362	12.36631548	669.3081132	9.386526692	5039.828254	12.29915886	532.3310878	9.056180011	553.0029299	9.111143314	2781.904621	11.44185724	909.0829907	9.828268195	1618.760581	10.66067391	4292.479158	12.06759541	NA	NA	NA	NA	11.782722	2.351815151	1	male	3802.589595	735.2638795	11.89276656	meanmale	9.522118499	meanfemale
TRINITY_DN133840_c2_g4_i1	0.000537395	0.001490025	797.0060331	2	9.638446835	1231.623225	10.26634526	317.0334108	8.308491078	1770.380405	10.78984367	381.5361128	8.575675806	285.1303476	8.155477789	1103.566997	10.1079585	659.1509969	9.364465182	604.8036864	9.240323123	1338.084026	10.385953	NA	NA	NA	NA	10.18042306	1.286691793	1	male	1209.691668	487.9713802	10.24042378	meanmale	8.930653021	meanfemale
TRINITY_DN133851_c2_g2_i2	1.42E-06	6.40E-06	9.647034947	2	3.270085593	44.96056726	5.490588333	11.43283029	3.515110694	22.06478222	4.463673603	10.09207394	3.335150776	7.1175806	2.831386925	18.12204506	4.179673867	7.827832358	2.968612859	18.44492849	4.205152291	30.03143153	4.908401341	NA	NA	NA	NA	5.337989801	1.524897285	1	male	26.72475091	9.223470427	4.740109995	meanmale	3.205325323	meanfemale
TRINITY_DN133853_c5_g1_i2	0.017240286	0.033411293	2.91380312	2	1.542903401	4.289765932	2.10089893	2.238386485	1.162459157	4.633163274	2.211997524	2.579441961	1.367058985	2.269501354	1.182375349	2.590583896	1.373277306	0.756778019	-0.402057909	8.160595668	3.028674463	3.796064163	1.924504378	LOC100487502	Chr04	105063977	105063977	1.913520131	1.121975644	1	male	4.694034587	2.151582188	2.230859206	meanmale	1.105465002	meanfemale
TRINITY_DN133857_c0_g1_i4	6.32E-06	2.54E-05	2.469956038	2	1.304485364	8.659234948	3.114239567	2.205039305	1.140804372	7.995851937	2.999251757	2.360504607	1.239095299	2.677981729	1.421146118	4.942564187	2.305259702	2.217873334	1.149176973	4.348379116	2.120477728	6.829271202	2.771731627	NA	NA	NA	NA	4.363988625	1.449282859	1	male	6.555060278	2.386271003	2.712631056	meanmale	1.254818352	meanfemale
TRINITY_DN133860_c2_g2_i5	1.33E-18	2.78E-17	0.125442211	2	-2.994905202	4.97148788	2.31367769	0.267837549	-1.900569864	5.374404299	2.426104855	0.557058554	-0.844099114	0.546906109	-0.870634918	4.97125368	2.313609725	0.219915468	-2.184979014	10.11807382	3.338862765	4.847702904	2.277301285	NA	NA	NA	NA	4.153938885	4.125174083	3	male	6.056584517	0.343431978	2.598528266	meanmale	-1.541483694	meanfemale
TRINITY_DN133866_c1_g4_i4	1.02E-06	4.74E-06	10.48577968	2	3.390362233	43.64599766	5.44777746	25.63938825	4.680289935	44.63794672	5.480198762	14.55675586	3.863616965	21.63997527	4.435626945	43.42300977	5.440387822	10.45078091	3.385538843	39.91104233	5.318716052	42.79348836	5.419319382	NA	NA	NA	NA	5.996584142	1.386156917	1	male	42.88229697	16.55453599	5.422313644	meanmale	4.049163384	meanfemale
TRINITY_DN133869_c1_g5_i9	2.90E-08	1.72E-07	12.73515131	2	3.670744196	45.79201912	5.517024274	12.48672327	3.642323034	45.54841161	5.509328839	15.11989978	3.918376672	10.25367426	3.358069067	31.33905873	4.969889944	9.243271569	3.20840357	19.98394591	4.320769572	33.87544624	5.082168046	NA	NA	NA	NA	6.095875437	1.552558777	1	male	35.30777632	11.96774404	5.141918144	meanmale	3.581091374	meanfemale
TRINITY_DN133874_c8_g2_i1	0.000376382	0.00107852	9.947289975	2	3.314303533	19.77581053	4.305664921	4.069447538	2.02483295	9.255139562	3.210254745	3.805410424	1.928052061	2.566180196	1.359622479	10.40600614	3.379344559	4.677866304	2.225850629	15.30824541	3.936237029	18.09843287	4.177792876	NA	NA	NA	NA	3.537230175	1.527832083	1	male	14.5687269	5.013238887	3.86481281	meanmale	2.325771759	meanfemale
TRINITY_DN133876_c2_g9_i3	6.20E-07	2.99E-06	962.3402182	2	9.910403213	3885.352516	11.92382978	841.5684909	9.71693688	1992.799118	10.96058057	695.1749278	9.441232241	538.6245803	9.073136259	1603.79605	10.64727497	1012.884902	9.984254529	3756.696641	11.87524891	2530.04366	11.30494657	NA	NA	NA	NA	11.18569531	1.751791756	1	male	2753.737597	810.1186238	11.42717543	meanmale	9.661989542	meanfemale
TRINITY_DN133893_c1_g1_i2	0.006454825	0.013996623	0.390424509	2	-1.356884474	0.923772325	-0.114390769	0.744297932	-0.426047867	1.422675726	0.508606862	0.308086071	-1.698594637	0.584082266	-0.775756513	0.958673186	-0.060889014	0.361243674	-1.468955771	1.50970584	0.594267474	0.661750872	-0.595639904	adam23	Chr09	48603930	48603930	1.791778601	1.210518647	1	male	1.09531559	0.47762689	0.131478318	meanmale	-1.065742009	meanfemale
TRINITY_DN133896_c1_g1_i2	0.004196631	0.009522831	0.431393275	2	-1.212924408	0.556749468	-0.84489982	0.07974788	-3.648410023	0.381081852	-1.39182719	0.230500266	-2.117159679	0.201155002	-2.313620482	1.696246343	0.762345705	0.595860857	-0.746952617	1.482777921	0.568302538	1.032269607	0.045819821	NA	NA	NA	NA	0.401146182	1.746063228	1	male	1.029825038	0.307731456	0.042539336	meanmale	-1.699787433	meanfemale
TRINITY_DN133898_c0_g1_i1	0.001008271	0.002636676	1.959508793	2	0.970492047	5.629839018	2.49309367	3.98460871	1.994438058	7.396006521	2.886746497	2.376516118	1.248848186	4.307453332	2.106835166	4.73296383	2.242743897	1.725064364	0.786650191	10.02989575	3.326234706	6.454790135	2.69037019	NA	NA	NA	NA	3.731740057	1.267248863	1	male	6.848699051	2.870630263	2.775851031	meanmale	1.52141778	meanfemale
TRINITY_DN133899_c4_g3_i4	2.80E-08	1.67E-07	1228.757277	2	10.26298425	7529.45534	12.87832979	1195.999906	10.22400156	3328.875563	11.70081923	1071.027249	10.06477947	837.9050903	9.710643029	2133.394905	11.05893533	1192.768539	10.22009839	4946.319237	12.27213964	4566.685418	12.1569317	NA	NA	NA	NA	11.46444631	2.012790118	1	male	4500.946093	1105.291612	12.1360126	meanmale	10.11021147	meanfemale
TRINITY_DN133900_c0_g1_i1	4.14E-10	3.26E-09	3.912378933	2	1.968046109	17.56450434	4.13459096	3.161887883	1.660786212	20.29348725	4.342944895	4.323828656	2.112309353	1.715162211	0.778345025	24.08116683	4.589833393	4.220847141	2.077532583	22.75741766	4.508264956	21.12412588	4.400819739	NA	NA	NA	NA	3.111567312	2.595304551	1	male	21.16414039	3.466820965	4.403556805	meanmale	1.793654948	meanfemale
TRINITY_DN133900_c0_g2_i1	3.48E-16	5.85E-15	1.729366729	2	0.790243839	14.47869612	3.855859781	2.344413987	1.22922735	20.40821927	4.3510784	1.592697935	0.671472677	2.27443035	1.185505256	16.086563	4.007784213	2.17667005	1.122122734	11.83749745	3.56529221	16.87094411	4.076468805	NA	NA	NA	NA	3.819067559	2.975864937	1	male	15.93638399	2.02351581	3.994261463	meanmale	1.016935416	meanfemale
TRINITY_DN133901_c1_g3_i8	5.82E-07	2.82E-06	1.823639489	2	0.866820555	5.440477568	2.443733298	0.806156982	-0.310867294	8.61511659	3.106870321	1.139153025	0.187961561	0.745594569	-0.423536744	8.95933322	3.163391367	1.668032375	0.73814729	3.63372978	1.861451138	6.26101669	2.646396947	NA	NA	NA	NA	1.829184208	2.404561836	1	male	6.58193477	1.236515288	2.718533648	meanmale	0.306396747	meanfemale
TRINITY_DN133905_c3_g1_i1	3.43E-06	1.45E-05	0.256961529	2	-1.960375712	1.215978729	0.282117992	0.457208846	-1.129074778	1.815946255	0.860721505	0.167809423	-2.575104365	0.4118777	-1.279712077	1.441366635	0.527437355	0.563106057	-0.828521426	3.238487896	1.695320352	1.767769867	0.821930473	slc38a1	Chr03	54239187	54239187	1.35617607	2.358777645	1	male	1.895909876	0.371392711	0.922966479	meanmale	-1.428594191	meanfemale
TRINITY_DN133911_c4_g9_i1	1.65E-05	6.16E-05	0.731051265	2	-0.451955516	1.638681729	0.712535676	0.665045901	-0.588474177	2.447212175	1.29113919	0.52766922	-0.922294264	0.361814374	-1.466678371	1.622583616	0.698292826	0.494661074	-1.01548772	3.791177938	1.922646171	1.841382442	0.880789295	NA	NA	NA	NA	1.410643216	2.020720834	1	male	2.26820758	0.556048367	1.181616281	meanmale	-0.846458285	meanfemale
TRINITY_DN133917_c2_g2_i5	6.41E-07	3.08E-06	1690.617629	2	10.72333468	4082.84987	11.9953608	890.1023723	9.797827462	2909.46197	11.50653667	716.5892185	9.485002527	632.1093256	9.304030289	2626.925745	11.35915971	1342.966021	10.39120709	3990.009539	11.96217648	3293.300611	11.68531849	NA	NA	NA	NA	10.08104145	1.666634782	1	male	3380.509547	1054.476913	11.72302505	meanmale	10.04231193	meanfemale
TRINITY_DN133922_c2_g2_i1	0.001741698	0.004322154	0.262193227	2	-1.931297677	2.326379759	1.218086622	2.265942379	1.180111175	3.937452122	1.977262381	1.027355982	0.038936167	0.896562065	-0.157524637	2.622475554	1.390929324	0.766094415	-0.384405891	4.506031389	2.171857363	3.293825154	1.719763975	NA	NA	NA	NA	0.350125292	1.668156715	1	male	3.337232796	1.043629614	1.738695558	meanmale	0.061748019	meanfemale
TRINITY_DN133926_c0_g1_i1	9.37E-08	5.13E-07	1.692396379	2	0.759067504	6.92749251	2.792333246	1.273333822	0.348610691	8.970119605	3.165127222	1.481000213	0.566571848	1.765065464	0.819721692	4.282192555	2.09834967	1.740626449	0.799606623	7.872444473	2.976811677	5.993542272	2.583408909	NA	NA	NA	NA	3.119001535	2.087383336	1	male	6.809158283	1.590484465	2.767497657	meanmale	0.669556986	meanfemale
TRINITY_DN133927_c1_g2_i3	2.32E-05	8.46E-05	2.073051874	2	1.051756217	10.34997694	3.371555648	4.031792742	2.011421478	14.38983901	3.846978547	6.738009973	2.752322564	5.121452213	2.356552952	10.51393384	3.394230657	1.667115748	0.737354274	8.727054281	3.125494771	10.64925678	3.412680842	NA	NA	NA	NA	5.755426332	1.478904326	1	male	10.92601217	3.92628451	3.449708234	meanmale	1.973201463	meanfemale
TRINITY_DN133941_c0_g1_i10	0.005058265	0.011242804	0.944815892	2	-0.081894864	2.42179384	1.276076058	1.006373155	0.009165344	2.404518737	1.265748168	0.954903513	-0.06657313	1.923077552	0.943416943	3.052740386	1.610104904	0.368083842	-1.441893675	2.860897927	1.516468025	1.587960463	0.667174993	NA	NA	NA	NA	2.462564561	1.26517329	1	male	2.465582271	1.039450791	1.301986905	meanmale	0.055960248	meanfemale
TRINITY_DN133946_c3_g2_i1	1.13E-06	5.19E-06	4.847269741	2	2.277172368	9.732254724	3.282774081	5.914076007	2.564152785	17.93527376	4.164727861	4.196578578	2.069213595	6.132785889	2.616542584	12.9387146	3.693622394	3.981851594	1.993439452	33.51232372	5.06661982	11.63204383	3.540032705	traf6	Chr04	3893971	3893971	4.799484567	1.785127343	1	male	17.15012213	5.014512362	4.100155357	meanmale	2.326138182	meanfemale
TRINITY_DN133949_c0_g2_i1	0.010315121	0.021226774	0.388870853	2	-1.36263699	3.036317672	1.602322739	0.237227543	-2.075656573	3.297778803	1.721494634	0.965022024	-0.051366227	1.329732501	0.411136052	2.270635378	1.183096055	1.908866263	0.93271603	1.51483662	0.599162203	2.977660236	1.574179146	NA	NA	NA	NA	0.780749566	1.412057546	1	male	2.619445742	0.965943837	1.389316654	meanmale	-0.049839438	meanfemale
TRINITY_DN133950_c2_g4_i1	1.63E-48	1.82E-46	0.243943654	2	-2.035380142	47.11298202	5.558052745	0.062006612	-4.011434126	42.50611699	5.409598567	0.19913508	-2.328180704	0.417079093	-1.261607099	53.57980772	5.743617499	0.213831463	-2.225453949	20.05362621	4.325791231	64.72065859	6.016154383	NA	NA	NA	NA	4.703397174	7.58903949	7	male	45.59463831	0.22719918	5.51079544	meanmale	-2.137335613	meanfemale
TRINITY_DN133950_c3_g1_i1	7.49E-05	0.000247717	41.26518017	2	5.366853034	63.51613251	5.989051165	38.57228611	5.269492749	1462.220059	10.51394473	43.17529371	5.432134087	27.12100246	4.7613386	46.65934676	5.544094204	45.89494848	5.520263464	56.4293777	5.818374535	70.60609818	6.141720888	NA	NA	NA	NA	5.873417499	3.085182225	3	male	339.8862028	39.20574219	8.408908413	meanmale	5.292996746	meanfemale
TRINITY_DN133954_c0_g2_i5	4.81E-07	2.36E-06	0.509997801	2	-0.971437068	1.934867068	0.952234452	0.876142713	-0.190762208	2.920606524	1.546268006	0.505325503	-0.984715102	0.631420235	-0.6633276	3.993354337	1.99760109	0.739935093	-0.434529372	5.399910787	2.432935572	1.641174206	0.714728385	aldh5a1	Chr06	31483965	31483965	2.946015853	2.294002457	1	male	3.177982584	0.652564269	1.668156614	meanmale	-0.615587036	meanfemale
TRINITY_DN133955_c2_g1_i1	0.019797571	0.037716028	0.193498298	2	-2.369607218	1.365598822	0.449533719	0.786947226	-0.345661205	1.09042494	0.124890465	0.370378964	-1.432925933	0.644549825	-0.633636209	0.396816835	-1.333454861	0.397713329	-1.330199181	1.070258468	0.09795925	1.093678043	0.1291881	NA	NA	NA	NA	2.953246944	1.06839821	1	male	1.003355422	0.478617528	0.004976527	meanmale	-1.062753463	meanfemale
TRINITY_DN133963_c0_g1_i7	7.77E-06	3.08E-05	0.354777779	2	-1.495012444	3.622801477	1.857105751	0.81635627	-0.292729192	3.381439072	1.757637359	0.573124406	-0.803079761	0.558688527	-0.839883901	1.817161664	0.861686775	1.091173054	0.125879923	2.695596226	1.430604411	2.144686493	1.100766772	NA	NA	NA	NA	2.684876531	1.993475096	1	male	2.732336986	0.678824007	1.450188226	meanmale	-0.558677994	meanfemale
TRINITY_DN133964_c1_g1_i1	0.000362034	0.001041108	1.246325699	2	0.317681133	2.268381372	1.181663214	0.926019796	-0.11088506	2.159599779	1.110763974	0.751307422	-0.41252474	0.737614774	-0.439060542	6.816041127	2.768934041	1.512665094	0.597092608	2.691136752	1.428215704	3.383763396	1.758628694	NA	NA	NA	NA	1.770667749	1.753166939	1	male	3.463784485	1.034786557	1.792390819	meanmale	0.04947263	meanfemale
TRINITY_DN133965_c9_g1_i1	0.000358591	0.001032654	2.9417194	2	1.55665964	8.679433425	3.11760087	3.855807977	1.947033206	7.044506372	2.816498616	2.569179015	1.361307418	2.484482281	1.312945253	4.330617662	2.114572807	2.485393862	1.313474495	9.705156393	3.278751461	6.657521518	2.734985186	NA	NA	NA	NA	3.322406874	1.341803916	1	male	7.283447074	2.867316507	2.864641211	meanmale	1.519751479	meanfemale
TRINITY_DN133971_c0_g2_i1	4.83E-06	1.98E-05	233.6405283	2	7.868146742	782.9565049	9.612788354	162.4986987	7.344284355	338.9689399	8.405009273	147.5385863	7.204948507	134.1040494	7.067208991	251.5648451	7.974786517	196.5548972	7.618788499	521.9900991	9.027878632	536.2107634	9.066656369	sync	Chr02	86167797	86167797	9.080938314	1.4617635	1	male	486.3382305	174.867352	8.925816491	meanmale	7.450117976	meanfemale
TRINITY_DN133972_c0_g1_i2	2.73E-09	1.91E-08	0.427874251	2	-1.224741233	3.216759283	1.68560798	1.024438251	0.034833027	3.426144487	1.776585994	0.982492381	-0.025481875	0.707953295	-0.498273909	4.402757051	2.138407237	0.371024948	-1.430411897	4.68088158	2.226780267	3.170629244	1.664769186	rab39b	Chr08	29495490	29495490	3.508369949	2.429497369	1	male	3.779434329	0.702756625	1.918208493	meanmale	-0.508697669	meanfemale
TRINITY_DN133977_c8_g4_i1	0.0001802	0.000553859	7.27203627	2	2.862359395	16.70544985	4.062246927	8.293513592	3.051983437	15.60097761	3.963564531	8.392453315	3.069092607	7.598101857	2.925639052	14.22881017	3.830743122	7.060162602	2.81970141	20.98372905	4.391199179	16.0660618	4.005944426	NA	NA	NA	NA	4.466127118	1.111039612	1	male	16.7170057	7.723253527	4.063253184	meanmale	2.949227411	meanfemale
TRINITY_DN133981_c1_g3_i3	0.017391357	0.033669356	0.960041774	2	-0.058830912	1.249340143	0.321166316	0.162684939	-2.619847399	1.639614557	0.713356704	0.167188768	-2.580450167	0.355640431	-1.491508749	1.643655256	0.716907737	1.234251418	0.303636303	2.933191029	1.552471032	0.612602314	-0.706977278	NA	NA	NA	NA	1.326596122	1.479663089	1	male	1.61568066	0.575961466	0.692231367	meanmale	-0.795705339	meanfemale
TRINITY_DN133984_c0_g1_i2	2.87E-23	9.00E-22	0.555384245	2	-0.848441843	3.94223659	1.979014361	0.138288858	-2.854243172	5.827272885	2.542820872	0.244264104	-2.033486228	0.290681658	-1.782488055	6.924591694	2.791729006	0.344422601	-1.537748279	5.882706248	2.556479997	6.78043027	2.761376826	NA	NA	NA	NA	4.250583812	4.217287951	3	male	5.871447537	0.314608293	2.553740798	meanmale	-1.667912898	meanfemale
TRINITY_DN133986_c0_g3_i8	0.001051696	0.002740069	3.815221128	2	1.931766677	8.543492282	3.094825914	4.571767024	2.192751886	25.15665335	4.652868105	9.165309668	3.196183626	5.591158704	2.483147296	22.83713549	4.513309797	3.185022449	1.671303541	10.45966971	3.386765391	11.24865373	3.491680441	sytl4	Chr08	43451652	43451652	2.450620178	1.56551586	1	male	15.64912091	5.265695795	3.96801893	meanmale	2.396651575	meanfemale
TRINITY_DN133987_c1_g2_i2	0.003612877	0.008341676	1.406056949	2	0.491655029	7.53735228	2.914057823	4.571708396	2.192733385	8.099363814	3.017808592	3.242497213	1.697105334	4.31966107	2.11091812	5.139189435	2.361540832	1.146904613	0.197745409	5.319519747	2.411296003	5.81781003	2.540476189	man1a1	Chr05	70995302	70995302	4.459482972	1.13257213	1	male	6.382647061	2.937365648	2.674177477	meanmale	1.55457198	meanfemale
TRINITY_DN133991_c1_g1_i1	0.000124849	0.000395979	0.72575635	2	-0.462442805	2.146489319	1.101978994	0.645665179	-0.631141871	2.324040818	1.216635408	0.829425013	-0.26981654	0.542872443	-0.881314842	6.6704943	2.737793673	0.424113081	-1.237479114	1.143339026	0.193253259	2.279344275	1.188618848	NA	NA	NA	NA	0.598424133	2.200008491	1	male	2.912741548	0.633566413	1.542427224	meanmale	-0.658204546	meanfemale
