ID	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464
TRINITY_DN134748_c9_g1_i2	1783	1070	2687	3295	2805	1932
TRINITY_DN119070_c0_g1_i1	57	39	90	172	206	249
TRINITY_DN122961_c6_g7_i3	222.115	165	273.168	283.176	324.415	390.41
TRINITY_DN165645_c0_g1_i1	27.1177	258.87	76.1633	121.041	75.5275	359.544
TRINITY_DN116746_c0_g1_i1	649	2056	1192	1075	1216	3224
TRINITY_DN135934_c3_g1_i1	18	13	11	31	26	17
TRINITY_DN103236_c0_g2_i1	124	200	262	168	193	166
TRINITY_DN128225_c5_g1_i1	131	122.112	12.4301	13.0625	287.95	13
TRINITY_DN111000_c0_g1_i1	5	6	9	3	7	2
TRINITY_DN123818_c7_g1_i4	26	95	28	52	26	95
TRINITY_DN113409_c1_g1_i1	0	1	1	1	0	0
TRINITY_DN170648_c0_g1_i1	6	3	0	11	6	1
TRINITY_DN129591_c0_g1_i1	273	374	377	439	500	499
TRINITY_DN130388_c0_g2_i2	1270	1021	2489	2372	2567	1638
TRINITY_DN118265_c0_g1_i1	245	230	489	446	491	406
TRINITY_DN115242_c0_g1_i2	78	348	128	117	101	522
TRINITY_DN172495_c0_g1_i1	0	0	0	3	0	0
TRINITY_DN111999_c0_g2_i1	2	0	24	10	16	4
TRINITY_DN130018_c0_g6_i1	156	112	215	279	470	184
TRINITY_DN125934_c1_g1_i1	117.131	74.3585	240.143	210.823	134.094	290.157
TRINITY_DN116961_c0_g1_i1	147	2838	264	263	263	6303
TRINITY_DN134793_c1_g3_i3	12	114	12	10	15	96
TRINITY_DN117988_c0_g1_i1	513.361	299	563	1340	759	603.343
TRINITY_DN126783_c1_g4_i1	3	2	2	0	1	1
TRINITY_DN130061_c1_g1_i2	14.0284	13.0212	13.0134	22.1315	13.4012	25.1355
TRINITY_DN104792_c0_g2_i1	0	4	0	0	0	5
TRINITY_DN103778_c0_g3_i1	0	1	3	13	0	5
TRINITY_DN122021_c2_g12_i1	8676.07	8322	14596	10867	10836	12289
TRINITY_DN131524_c1_g2_i5	16	20	32	21	21	32
TRINITY_DN117588_c0_g1_i1	7.06607	14.1389	1.00874	15.1494	10.0631	15.0234
TRINITY_DN126767_c0_g1_i1	3	49	17	10	4	15
TRINITY_DN183972_c0_g1_i1	0	0	0	0	1	0
TRINITY_DN134707_c0_g4_i1	5.90854	3.65989	8.00312	7.91854	6.79616	11.3887
TRINITY_DN102277_c0_g1_i1	1	0	1	1	1	0
TRINITY_DN130368_c4_g4_i1	18	35	33	31	35	57
TRINITY_DN123082_c3_g1_i1	151	111	327.433	245	204	223.594
TRINITY_DN107659_c0_g1_i1	537	372	1091	952	787	766
TRINITY_DN107663_c0_g1_i1	4	0	4	3	0	5
TRINITY_DN101217_c0_g1_i1	15	17	25	41	11	26
TRINITY_DN136246_c4_g1_i1	10.0345	8.08945	31.3079	54.1687	39	14.0419
TRINITY_DN103778_c0_g2_i1	1	0	1	4	1	1
TRINITY_DN107748_c0_g4_i1	16.6075	1.71793	3.26969	5.05342	5.51923	0
TRINITY_DN191808_c0_g1_i1	3	2	0	0	0	3
TRINITY_DN128058_c4_g3_i2	14	143	73	62	24	120
TRINITY_DN126007_c1_g4_i4	38	28	123	59.5175	76	34
TRINITY_DN129063_c0_g2_i1	207	83	180	305	263	263
TRINITY_DN138298_c0_g1_i1	15.1481	11.5856	17.7969	17.7533	19.5102	40.3477
TRINITY_DN134485_c8_g1_i1	1178.29	859.301	2122.89	2710.99	2190.82	1737.87
TRINITY_DN113262_c0_g5_i1	138	78	218	249.278	168	186
TRINITY_DN151537_c0_g1_i1	0	0	1	1	0	0
TRINITY_DN128873_c3_g4_i1	296.663	469.381	454.521	625.955	463.524	792.869
TRINITY_DN105556_c0_g1_i1	146.847	92.6251	190.72	266.917	220.594	140.118
TRINITY_DN130093_c1_g1_i1	11.5787	14.462	30.6637	33.1328	26.8582	18.426
TRINITY_DN122011_c0_g2_i2	5	10	8	15.0043	8	16.0028
TRINITY_DN129003_c7_g1_i1	205	111	379	331	273	268
TRINITY_DN196546_c0_g1_i1	0	0	1	2	0	1
TRINITY_DN122438_c10_g1_i3	5	2	7	13	8	1
TRINITY_DN128067_c1_g4_i1	139	158	243	288	309	457
TRINITY_DN133314_c5_g1_i1	119.702	243.552	225.929	227.461	245.494	263.203
TRINITY_DN133340_c0_g4_i3	47	130	64	60	51	191
TRINITY_DN102989_c0_g1_i1	17	9	59	115	13	56
TRINITY_DN107445_c0_g1_i2	14	12	30	43	22	32
TRINITY_DN130323_c3_g3_i1	1	0	0	0	0	0
TRINITY_DN128626_c1_g1_i3	1033	2686	1450	1898	1658	3621
TRINITY_DN124586_c0_g1_i3	1.01214	16	4	6.01726	6.0639	8
TRINITY_DN128623_c0_g1_i5	230	149	555	427	330	301.8
TRINITY_DN116768_c0_g1_i4	206	134	110	135	154	98
TRINITY_DN177397_c0_g1_i1	0	0	0	0	1	1
TRINITY_DN133368_c1_g2_i1	293	1098	475	601	499	1492
TRINITY_DN130058_c1_g1_i1	222	129	204	524	288	282
TRINITY_DN134743_c0_g2_i1	229.432	904.337	370	288	277	820
TRINITY_DN124990_c0_g2_i1	17.7468	8.79599	32.9827	13.6749	22.1253	11.0115
TRINITY_DN123087_c0_g2_i2	155	116	439	348	353	208
TRINITY_DN136159_c0_g1_i1	26	64	25	39	36.4045	73
TRINITY_DN135422_c2_g1_i2	55.6778	33	55	56	48	102
TRINITY_DN167973_c0_g1_i1	1	0	1	2	1	1
TRINITY_DN128117_c3_g1_i1	246	555	467	427	351	451
TRINITY_DN111053_c0_g1_i1	3703	3188	5465	6461	6773	6060
TRINITY_DN115552_c0_g3_i1	22	20.4111	35.2788	55.4148	29.6588	50.3829
TRINITY_DN127429_c1_g3_i4	226.276	925	457.582	394	343.505	798.296
TRINITY_DN127625_c1_g2_i1	34.7707	53.3422	32.3611	50.8891	37.4917	98.921
TRINITY_DN133378_c1_g3_i2	818.321	783.977	1179.38	1519.67	1242.34	892.957
TRINITY_DN104052_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN136163_c1_g2_i1	105.175	171.534	227.292	228.082	182.851	249.112
TRINITY_DN114486_c0_g2_i1	12	12	48	37	28	28
TRINITY_DN133252_c0_g1_i2	34	23	136	253	160	86
TRINITY_DN116934_c0_g1_i4	23	83	52	41	42	90
TRINITY_DN122970_c0_g1_i2	328	199	434	414	478	368
TRINITY_DN135982_c2_g6_i3	979	1352.37	2214	3966	2930	665
TRINITY_DN110493_c0_g3_i1	9	26	7	3	12	18
TRINITY_DN106236_c0_g1_i1	2	6	11	7	3	6
TRINITY_DN108752_c0_g3_i1	3.74871	5.13144	17.1985	16.023	11.4392	6.16698
TRINITY_DN130358_c0_g1_i2	738	464	1307	1511	1465	1085
TRINITY_DN195326_c0_g1_i1	6	3	10	7	7	8
TRINITY_DN107717_c0_g1_i1	7	0	18	22	17	7
TRINITY_DN119291_c0_g1_i2	10.14	1	33.0857	25.043	26.6538	29.5051
TRINITY_DN115685_c0_g4_i1	0	0	0	0	0	0
TRINITY_DN154212_c0_g1_i1	1	0	1	0	1	1
TRINITY_DN128838_c1_g1_i1	162	109.341	216.271	254.556	256.54	212.434
TRINITY_DN136246_c2_g3_i1	169.101	162.044	216.491	181.861	322.439	331.355
TRINITY_DN134475_c3_g2_i1	28.4713	0.105669	49.8961	47.6775	0.492464	86.0097
TRINITY_DN135491_c5_g1_i2	80.8216	108.155	177.721	175.015	181.931	181.509
TRINITY_DN136220_c5_g11_i1	3.1157	3.07169	0	0	5.56791	46.8424
TRINITY_DN180618_c0_g1_i1	2	0	3	3	6	0
TRINITY_DN103150_c0_g1_i1	44	68	199	105	142	102
TRINITY_DN130995_c3_g2_i1	0	0	1	0	1	0
TRINITY_DN122999_c2_g1_i4	135	97	220	313	218.255	198
TRINITY_DN123486_c2_g3_i1	293	1069	378	447	432	1295
TRINITY_DN133453_c2_g1_i3	116	89	174	117	213	345
TRINITY_DN185064_c0_g1_i1	1	0	2	3	0	0
TRINITY_DN129615_c2_g3_i1	43	31	150	88	70	61
TRINITY_DN127478_c0_g1_i1	9.59313	0	0	22.9558	5.06121	9.22607
TRINITY_DN128643_c0_g1_i3	768.561	547.487	1227.1	1099	787.383	1040.09
TRINITY_DN113386_c0_g1_i1	6	5	29	13	13	9
TRINITY_DN113669_c0_g2_i1	22	12	38	50	25	10
TRINITY_DN113440_c0_g1_i1	1521.48	1030	1573	2828	2270.59	2401.76
TRINITY_DN113672_c0_g1_i1	370	344	1297	545	457	769
TRINITY_DN129631_c5_g1_i1	20	39	34	28	54	43
TRINITY_DN124967_c3_g1_i1	61.9737	31.7202	80.7701	82.8511	82.3496	77.1856
TRINITY_DN104012_c0_g1_i1	50.9074	30.9492	110.95	154.966	111.932	86.9637
TRINITY_DN131579_c1_g3_i1	3	0	1	2	0	0
TRINITY_DN172818_c0_g1_i1	24.502	5.24025	25.301	19.2006	29.7944	11.7905
TRINITY_DN133351_c6_g1_i3	85.4604	47.0192	104.752	96.4902	150.16	115.964
TRINITY_DN111917_c0_g1_i1	6	11	4	6	2	8
TRINITY_DN129655_c0_g1_i1	10	77	67	37	30	20
TRINITY_DN128927_c0_g3_i1	234.173	214.876	20.8459	675	345.936	523
TRINITY_DN136104_c0_g1_i7	602.494	334.249	682.936	999.418	1304.42	739.987
TRINITY_DN159034_c0_g1_i1	7.37246	3.14079	19.3104	10.3651	5.39243	12.7439
TRINITY_DN135454_c0_g10_i2	386.811	422.798	534.3	700.384	922.797	789.782
TRINITY_DN124966_c0_g1_i2	2	5	5	0	4	3
TRINITY_DN107748_c0_g1_i1	435	352	730	502	686	659
TRINITY_DN141154_c0_g1_i1	31	137	64	58	4	102
TRINITY_DN103876_c0_g1_i2	4	9	11	8	2	10
TRINITY_DN125969_c3_g1_i1	1036.69	1002.69	1746.86	1806	1768.96	2010.86
TRINITY_DN124975_c2_g1_i6	7	11	16	25	16	33
TRINITY_DN128188_c0_g4_i1	2	0	3	0	3	4
TRINITY_DN130043_c0_g2_i4	51	15	132	58.0538	106	63
TRINITY_DN180695_c0_g1_i1	18	13	18	27	13	15
TRINITY_DN108700_c0_g1_i1	196	2047	435	317	336	2085
TRINITY_DN116738_c0_g1_i1	120.097	40	212.602	249.76	715.353	97.8222
TRINITY_DN133606_c0_g1_i1	5	2	12	2	10	4
TRINITY_DN133410_c0_g2_i1	2.73581	0	3.70658	1.70203	1.49921	0
TRINITY_DN135426_c7_g1_i1	206	159	449	433	357	278
TRINITY_DN133482_c7_g1_i3	12	19	50	43	31	30
TRINITY_DN122463_c5_g2_i1	214	163	459	472	276	403
TRINITY_DN129555_c0_g1_i1	115	114	219	190	185	123
TRINITY_DN128205_c1_g3_i4	82	54	283	312	195	101
TRINITY_DN134409_c0_g3_i2	416.555	198.825	602.192	422.456	685.094	412.268
TRINITY_DN129040_c0_g1_i1	0	1	1	0	0	0
TRINITY_DN127630_c6_g1_i2	76	107	158	166	148	132
TRINITY_DN133388_c3_g7_i1	5.95797	2.47927	8.03958	4.59486	9.52039	2.93602
TRINITY_DN117951_c0_g1_i1	38.0946	18.2427	38.9864	101.235	59.813	34.3114
TRINITY_DN130389_c11_g1_i3	338.92	793.928	612	612.969	630.941	1148
TRINITY_DN115257_c0_g1_i2	15	15	36	29	36	25
TRINITY_DN121102_c2_g1_i1	18	16	29	37	61.8512	24.9212
TRINITY_DN128829_c2_g1_i2	264	587	456.963	466.944	424.882	1119.93
TRINITY_DN136216_c6_g1_i1	296	185	602	413	439	426
TRINITY_DN129654_c1_g1_i3	39.3049	37	40.3217	74	54	53
TRINITY_DN129631_c6_g2_i1	1923.64	1539.65	3324.11	3487.85	3119.48	2716.32
TRINITY_DN128595_c0_g6_i1	146	8983	216	181	203	8892
TRINITY_DN162627_c0_g1_i1	6	1	3	12	3	3
TRINITY_DN125938_c4_g5_i1	127.334	69.9627	353.363	369.003	203.657	120.023
TRINITY_DN134403_c2_g3_i1	77.2851	38.4685	138.64	154.351	148.926	136.534
TRINITY_DN111012_c0_g1_i1	16.8668	10.3679	39.092	37.2367	20.2271	13.2469
TRINITY_DN134705_c0_g2_i3	1177	1040	1768	2212	1964	1871
TRINITY_DN112280_c0_g1_i1	12	16	28	34	26	43
TRINITY_DN124529_c3_g2_i1	2125.78	1178.35	5054.4	3426.14	3219.64	3931.15
TRINITY_DN124588_c4_g2_i1	1020.25	2890.82	2064.6	2265.8	1581.35	3759.46
TRINITY_DN133661_c0_g3_i1	1	3	17	6	6	5
TRINITY_DN128634_c0_g1_i1	316	966	489	344	459	1555
TRINITY_DN130195_c2_g1_i1	305	316	927	631	669	776
TRINITY_DN119255_c0_g1_i1	65	44	116	140	72	165
TRINITY_DN150151_c0_g1_i1	3	2	2	2	0	0
TRINITY_DN158872_c0_g1_i1	96	44	168.535	20	54.5497	13.9168
TRINITY_DN134658_c2_g3_i2	17	14	48	51	33	30
TRINITY_DN133619_c5_g1_i1	116	186	298	201	250	180
TRINITY_DN126066_c3_g3_i1	153.866	76	341.955	364.908	238.891	173
TRINITY_DN128692_c5_g1_i1	42	12	127	66	40	62
TRINITY_DN119019_c0_g2_i1	3.24742	2.1532	3	3	1	1
TRINITY_DN128849_c0_g2_i1	52	94.2576	84	119	117	151
TRINITY_DN128206_c1_g1_i1	156	91	240	262	281	144
TRINITY_DN123491_c0_g2_i4	107	126	155	192	232	248
TRINITY_DN123435_c4_g1_i1	16.5272	14.5954	1.62733	1.20265	2.19634	8.67151
TRINITY_DN128680_c0_g1_i4	229	191	349	385	310	280
TRINITY_DN134757_c1_g1_i1	2	0	0	0	0	0
TRINITY_DN133652_c0_g3_i1	12.267	82.6844	11.6428	19.0685	28.9091	72.7279
TRINITY_DN113341_c0_g1_i2	156	403	240	266	200	714
TRINITY_DN122480_c0_g2_i2	730	606	664	960	1074	1027
TRINITY_DN130024_c2_g4_i1	269	735.031	480.476	598	538	957.488
TRINITY_DN124994_c5_g1_i1	162	209	279	271	212	437
TRINITY_DN110523_c0_g1_i2	54	234	44	82	56	212
TRINITY_DN129044_c3_g1_i1	74.1077	101.625	120.515	132.39	173.478	202.853
TRINITY_DN133357_c2_g4_i1	142	85	268	165	99	171
TRINITY_DN133432_c0_g2_i2	101.764	110	129.614	152.283	123.89	181.76
TRINITY_DN124954_c5_g3_i6	1972	4420.33	3357.37	3241	2750	6611.2
TRINITY_DN130331_c1_g1_i2	7	6	20	9	7	5
TRINITY_DN128808_c0_g2_i1	11	10	16	29	26	24
TRINITY_DN194875_c0_g1_i1	5.24925	7.38143	10.6811	11.6338	11.8816	11.2654
TRINITY_DN113437_c0_g1_i1	3	1	3	5	4	7
TRINITY_DN122291_c6_g1_i3	128.689	124.3	307.63	282.855	264.651	289.858
TRINITY_DN197854_c0_g1_i1	2	2	2	2	5	3
TRINITY_DN134658_c2_g8_i3	143	127	275	276	209	216
TRINITY_DN124204_c1_g1_i1	45	45	87	89	90	98
TRINITY_DN135455_c2_g24_i1	0	0	0	0	0	0
TRINITY_DN133451_c6_g3_i2	217.411	154.506	261.834	338.587	370.78	261.157
TRINITY_DN115362_c5_g2_i1	0	45	19	23	9	69
TRINITY_DN122979_c0_g2_i3	8.97379	10.065	43.0699	48.1205	23.1351	25.8556
TRINITY_DN133363_c1_g1_i7	137	90	200	203	213	168
TRINITY_DN198027_c0_g1_i1	3	1	5	4	6	3
TRINITY_DN117507_c0_g1_i4	12389	5931	17302	19622	14503	14856
TRINITY_DN134401_c0_g2_i1	19.0391	7.03981	30	36.0354	14	16.0232
TRINITY_DN105219_c0_g1_i1	1.62523	16.2714	11.1128	11.0196	20.0224	12.1366
TRINITY_DN130981_c0_g3_i1	17.0076	37.0124	45	36	42	46.0223
TRINITY_DN194375_c0_g1_i1	886.089	446.488	1418	1845.41	1426.56	1537.88
TRINITY_DN133680_c1_g3_i1	936	1212	1386	1518.99	1236	1551.31
TRINITY_DN136149_c0_g2_i1	172	104	219	205	296	195
TRINITY_DN124282_c5_g1_i1	524.619	440	1583	1600.37	863.348	990.325
TRINITY_DN135983_c3_g3_i1	123.61	119.901	30.0378	45.0393	41.0424	33.0373
TRINITY_DN128027_c3_g1_i3	59.4841	62.7098	179.151	119.968	223.46	105.944
TRINITY_DN128055_c6_g2_i2	26	17	46	31	43	32
TRINITY_DN133449_c1_g3_i1	146.45	406.081	225.185	436.559	260.53	515.575
TRINITY_DN127460_c3_g2_i1	1867	2417	3304	3729	3033	3926
TRINITY_DN134431_c0_g1_i1	17	40	53	37	47	43
TRINITY_DN128988_c1_g1_i4	78.9119	35.2665	199.071	215.604	202.645	71.9889
TRINITY_DN136228_c6_g2_i3	249	195	355	423	414	430
TRINITY_DN133684_c0_g2_i4	10	4	16	15	9	27
TRINITY_DN154970_c0_g1_i1	142.645	141.351	313.172	234.034	230.044	266.186
TRINITY_DN134612_c1_g1_i1	366.826	204.391	423.049	772.267	743.114	579.248
TRINITY_DN133480_c2_g3_i1	257	210	366	461	426	354
TRINITY_DN115363_c0_g2_i1	0	0	4	2	0	2
TRINITY_DN135449_c8_g2_i1	12	28	60	107	11	89
TRINITY_DN128274_c4_g1_i4	98	696	223	194	189	827
TRINITY_DN129571_c1_g1_i4	28	143	41	31	26	112
TRINITY_DN122475_c2_g1_i2	113	552	164	220	150	666
TRINITY_DN124217_c2_g2_i3	84	51.1333	93	174	103	106
TRINITY_DN128627_c7_g2_i1	0	0	0	0	0.000433834	14.0751
TRINITY_DN136213_c2_g2_i1	17	86	56	57	62	140
TRINITY_DN131517_c5_g2_i5	31	32	61.3238	88.1051	58.624	53
TRINITY_DN134489_c4_g2_i3	76	49	179	177	134	84
TRINITY_DN124577_c0_g1_i1	226	568	489	520	444	881
TRINITY_DN128648_c7_g2_i1	19	2689.49	58	65	48	4440.23
TRINITY_DN129596_c3_g3_i3	82	198	109	131	108	237
TRINITY_DN131510_c7_g2_i1	71	107	85	53	69	129
TRINITY_DN128684_c2_g1_i1	43.6479	16.3392	22.4763	14.1236	74.8062	57.4397
TRINITY_DN131510_c9_g1_i1	1758	797	3707	5565	3891	2118
TRINITY_DN187625_c0_g1_i1	9.72552	4	4.19572	3.67575	6.39692	4.27348
TRINITY_DN130347_c1_g1_i2	220	571	384	394	290	705
TRINITY_DN124940_c8_g1_i2	1354	536.935	1345.85	2284	1576	1216.77
TRINITY_DN130917_c0_g3_i4	7	8	11	9	12	3
TRINITY_DN107487_c0_g1_i1	119	438	403	588	131	529
TRINITY_DN103775_c0_g2_i1	9	2	12	30	16	9
TRINITY_DN127666_c1_g1_i1	153	818	383	335	239	1114
TRINITY_DN197343_c0_g1_i1	3	0	2	1	2	4
TRINITY_DN128812_c3_g1_i1	9	21	21	28	33	35
TRINITY_DN113665_c0_g3_i1	44	249	52	71	42	363.506
TRINITY_DN117595_c0_g1_i1	11	10	43	34	20	26
TRINITY_DN133378_c1_g1_i1	79.5947	76.4231	129.742	134.21	136.943	143.389
TRINITY_DN130083_c1_g2_i1	196.327	341.013	436.919	317.39	407.308	1260.32
TRINITY_DN104749_c0_g1_i1	10.137	13.6902	11	10.1469	9.57573	15.9994
TRINITY_DN133222_c0_g3_i3	313.118	260.832	565.306	775.298	588.724	653.988
TRINITY_DN103324_c0_g1_i1	19	20	28	49	34	1
TRINITY_DN133604_c1_g1_i1	203.342	682	484	361	504.795	510
TRINITY_DN102016_c0_g1_i1	531.293	1400.79	789.744	908.579	887.074	1349.51
TRINITY_DN136186_c0_g1_i1	0	0	0	6	0	0
TRINITY_DN130948_c0_g1_i3	67	368	73	61	70	152
TRINITY_DN130168_c1_g3_i2	69	72	129	124	112	136
TRINITY_DN141304_c0_g1_i1	8	0	0	0	11	11
TRINITY_DN111984_c0_g1_i1	368	187	420	447	412	300
TRINITY_DN108717_c0_g1_i5	1	9	7	2	7	28
TRINITY_DN119040_c0_g1_i1	92	363	232	231	125	533
TRINITY_DN104783_c1_g1_i1	130	73	241	392	332	200
TRINITY_DN115622_c0_g2_i1	45.4382	20.1863	117.113	32.1121	53.2842	46.3747
TRINITY_DN123476_c2_g6_i1	16.7457	8.1867	8.19746	1.80502	1.90982	6.28901
TRINITY_DN133223_c0_g7_i1	7.36704	4.11514	16.5086	11.2757	42.3379	6.05835
TRINITY_DN128042_c1_g1_i1	201	206	336	353	295	206
TRINITY_DN197808_c0_g1_i1	0	2	4	2	2	1
TRINITY_DN115213_c0_g2_i1	3.30885	6.37105	0	0	0	0
TRINITY_DN195291_c0_g1_i1	0	8	0	0	4	1
TRINITY_DN123046_c0_g1_i1	371	334	472	743	506	595
TRINITY_DN171315_c0_g1_i1	0	1	2	3	4	0
TRINITY_DN152447_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN115323_c1_g1_i1	106	244	91	139	101	288
TRINITY_DN129577_c7_g5_i1	164.873	445.205	179.323	258	238	563.595
TRINITY_DN129043_c1_g3_i1	264.894	141.265	210.99	285.616	491.035	175.051
TRINITY_DN130181_c0_g1_i3	115	62	192	189	160	118
TRINITY_DN118241_c1_g1_i2	92	220	107	116	85	136
TRINITY_DN128655_c5_g1_i1	0	18.5286	15.9744	15.2168	21.6063	23.8698
TRINITY_DN127674_c0_g1_i3	28	26	34	26	25	23
TRINITY_DN136132_c3_g1_i1	7	9	20	12	7	8
TRINITY_DN128282_c6_g2_i1	22	303.754	31	60.3405	25.6882	303.699
TRINITY_DN133635_c0_g2_i9	717	286	792	1179	904	769
TRINITY_DN130995_c3_g1_i6	274	377	386	557	400	431
TRINITY_DN125100_c0_g2_i2	773.381	979.401	1577.11	1397.64	1277.55	1497.99
TRINITY_DN128829_c3_g1_i1	4	9	10	8	5	10
TRINITY_DN128049_c3_g3_i1	105	62	88	121	144	102
TRINITY_DN126066_c3_g4_i1	59	69	114	124	153	93
TRINITY_DN136144_c9_g5_i1	4.98749	47.5759	13.8619	0	13.3689	39.7607
TRINITY_DN114401_c0_g2_i1	2	1	5	7	2	0
TRINITY_DN124261_c0_g1_i2	22	35	16	22	23	51
TRINITY_DN128939_c0_g4_i2	11	11	42	18	17	20
TRINITY_DN129621_c4_g1_i1	703	541	1100	1220	1073	1050
TRINITY_DN122742_c0_g1_i1	82	169	132	128	119	205
TRINITY_DN151517_c0_g1_i1	0	0	0	0	3	1
TRINITY_DN116999_c0_g1_i1	10	8	26	37	22	8
TRINITY_DN134771_c1_g1_i1	286	568	391	530	519	754
TRINITY_DN123461_c4_g4_i3	22	21	24	33	32	45
TRINITY_DN130970_c0_g2_i2	8.75662	6	8	12	10	12
TRINITY_DN126707_c0_g1_i2	47.0784	39.0376	48.1115	57.0523	37.0555	54.0292
TRINITY_DN112948_c1_g3_i1	5	0	2	6	1	2
TRINITY_DN123030_c0_g1_i1	3	1	4	4	1	3
TRINITY_DN128646_c4_g5_i1	33.6832	35.2792	77.7199	78.9459	53.5199	68.6383
TRINITY_DN128652_c2_g1_i3	362	1457	574	694	553	734
TRINITY_DN123877_c0_g1_i4	145.665	91.4748	189.133	225.261	251.824	120.825
TRINITY_DN123456_c0_g4_i1	4	1915	96	9	59	2900
TRINITY_DN122039_c0_g3_i1	27	44	22	49	22	47
TRINITY_DN136173_c2_g2_i1	17.2661	18	18.2608	0	0	15.5284
TRINITY_DN130912_c4_g2_i1	13488.4	10629.9	27534.4	21990.8	25829.7	22884.1
TRINITY_DN110591_c0_g2_i1	516	390	565	811	895	260
TRINITY_DN128849_c0_g3_i2	628	1100	1190	1244	1067	1292
TRINITY_DN125120_c0_g1_i2	8054	3188	11043	15280	8569	7859
TRINITY_DN130330_c0_g1_i1	0	1	1	0	0	0
TRINITY_DN136278_c0_g4_i1	19	47	60	51	43	45
TRINITY_DN136267_c1_g2_i1	0	0	0	0	0	1.00309
TRINITY_DN133402_c0_g5_i1	4.03004	2	8.01795	3	4	8
TRINITY_DN135979_c0_g3_i2	10478.2	6682.63	12996	17416.9	15507.9	13722
TRINITY_DN134429_c4_g1_i2	6927.36	3889.47	10897.6	5926.41	5745.67	7937.8
TRINITY_DN180889_c0_g1_i1	0	1	0	0	0	0
TRINITY_DN111055_c1_g1_i2	18	3	39	29	14	7
TRINITY_DN124259_c0_g2_i2	331	304	639	631	472	539
TRINITY_DN124538_c2_g6_i1	3669.43	2117	4772.09	2359.28	2069.72	5567.58
TRINITY_DN122068_c1_g2_i1	1	0	0	0	1	0
TRINITY_DN113659_c0_g1_i1	8	4	25	35	29	14
TRINITY_DN123415_c0_g1_i1	1517	1959	2690	2557	2440	3394
TRINITY_DN128037_c0_g2_i4	63	209	104	117	74	206
TRINITY_DN128039_c0_g1_i2	79.1171	45.7002	128.418	97.1113	93.1349	75.2676
TRINITY_DN128883_c0_g1_i2	136	57	253	157	262	103
TRINITY_DN135982_c0_g1_i2	558.668	340.416	1548.6	993.499	762	913.406
TRINITY_DN130949_c1_g7_i1	0	0	0	1	0	0
TRINITY_DN133281_c3_g1_i1	5	4	15	8	16	8
TRINITY_DN135417_c4_g4_i8	136	431	298	268	272	640
TRINITY_DN135983_c9_g8_i1	113.545	88.3194	166.087	269.057	223.052	211.037
TRINITY_DN136223_c3_g4_i1	312	202	653	716	768	732
TRINITY_DN114427_c0_g1_i2	7	6	19	20	17	17
TRINITY_DN116971_c0_g2_i1	151	365	201	266	234	564
TRINITY_DN128234_c0_g1_i2	10	11	32	17	25	28
TRINITY_DN198872_c0_g1_i1	1	1	3	0	1	1
TRINITY_DN167214_c0_g1_i1	2.71057	4	4.74135	3	0	2
TRINITY_DN123049_c0_g1_i1	9321.62	7396.09	11802.7	15582.4	13370.8	12705.8
TRINITY_DN184110_c0_g1_i1	1	0	2	2	1	2
TRINITY_DN113678_c0_g3_i1	1	3	7	1	1	2
TRINITY_DN180929_c0_g1_i1	12.7745	6.59217	23	6.41075	31	1
TRINITY_DN136273_c6_g2_i1	254	288	797	293	297	381
TRINITY_DN136246_c2_g4_i31	6186.78	3652.47	10247.5	9134	7628.34	8228.95
TRINITY_DN194817_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN118227_c0_g1_i2	86	34	138	137	127	74
TRINITY_DN118299_c0_g1_i1	651	361	1604.99	733.991	989	958
TRINITY_DN173655_c0_g1_i1	2	0	7	6	6	1
TRINITY_DN124256_c0_g4_i2	73.1886	53.0919	66.0608	0	92	60.0432
TRINITY_DN119271_c0_g1_i1	38	22	48	77	53	53
TRINITY_DN134639_c3_g11_i1	21.2939	0	10.8666	11.8937	8.75743	2.91496
TRINITY_DN116793_c0_g1_i2	15	19	96	18	20	16
TRINITY_DN127623_c0_g5_i2	55.5022	192.177	83.7409	81.7544	63	208
TRINITY_DN122048_c0_g1_i1	0	0	0	1.0016	0	0
TRINITY_DN130178_c0_g1_i1	140	289	486	277	273	484
TRINITY_DN129080_c3_g2_i1	13	8	21	38	20	25
TRINITY_DN130109_c5_g1_i1	28	10	27	191.745	80.3567	28.8272
TRINITY_DN124988_c3_g3_i4	1077	1082	2005	1818	2432	1626
TRINITY_DN130940_c2_g1_i1	78	46	28	98	32	44
TRINITY_DN112298_c0_g1_i1	31	17	39	40	38	43
TRINITY_DN117544_c0_g1_i1	43	27	87	86	74	69
TRINITY_DN123070_c0_g1_i1	63	43	189	115	126	67
TRINITY_DN167890_c0_g1_i1	0	2	3.11063	0	0	0
TRINITY_DN103730_c0_g1_i1	3.11694	1	2	5	6	4
TRINITY_DN115238_c0_g2_i1	2.54737	14.7995	2.76073	2.48256	15.9621	7.61298
TRINITY_DN101575_c1_g1_i1	3	0	5	2	3	0
TRINITY_DN135942_c0_g2_i1	1092	1555	2075	2032	4117	10415
TRINITY_DN121306_c0_g1_i1	9	11	19	16	14	14
TRINITY_DN121369_c0_g1_i1	175	390	338	343	351	563
