ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN148231_c0_g1_i1	9	17	19	10	1	0	6	28	17
TRINITY_DN116374_c0_g1_i2	703	1110	668	422	533	643	520	1017	762
TRINITY_DN97372_c0_g1_i1	1572	1864	1287	975	984	1324	1074	1668	1486
TRINITY_DN83186_c0_g1_i1	237	609	556	310	90	4	620	1315	740
TRINITY_DN100875_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN110122_c0_g1_i1	3759.87	1545.62	2906.66	1303.79	1078.96	2838.93	1815.74	1704.91	2850.93
TRINITY_DN133981_c0_g1_i18	72	132	89	54	89	63	100.387	199.929	64
TRINITY_DN104026_c0_g1_i1	11	19	23	11	2	0	10	27	15
TRINITY_DN134707_c0_g4_i1	5.57614	4.41645	7.3235	1.15455	6.68381	5.62092	3.40086	7.85135	2.23309
TRINITY_DN131604_c1_g1_i2	217	529	167	118	160	133	121	235	241
TRINITY_DN135453_c2_g1_i3	25	18	8	22	18	18	32	62	13
TRINITY_DN119429_c0_g1_i1	302	364	247	280	466	289	442	609	403
TRINITY_DN121186_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN129249_c1_g6_i1	400	1043	642	363	390	275	335	527	422
TRINITY_DN187394_c0_g1_i1	3	9	0	6	5	1	2	0	6
TRINITY_DN85042_c0_g1_i1	18	10	12	6	1	9	10	45	12
TRINITY_DN184438_c0_g1_i1	8	8	3	1	3	0	8	17	6
TRINITY_DN125473_c3_g1_i1	307	270	287	154	202	262	296	461	409
TRINITY_DN14039_c0_g2_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN133848_c1_g2_i1	68	104	35	66	66	55	79	119	94
TRINITY_DN113344_c0_g1_i1	104.298	210.429	81.2558	80.5031	90.2048	89.7072	134.961	99.7221	98.9386
TRINITY_DN127179_c0_g2_i1	66	85	34	35	38	16	73	43	49
TRINITY_DN126150_c2_g2_i1	30	34	17	18	45	16	33	57	35
TRINITY_DN128436_c5_g4_i1	105.183	186.569	85.6222	63.3877	100.553	110.262	98.782	126.094	127.689
TRINITY_DN32837_c0_g1_i1	15	36	28	19	0	0	3	21	6
TRINITY_DN36815_c0_g1_i1	0	1	0	0	0	0	0	0	0
TRINITY_DN112693_c0_g1_i1	106	157	101	37	159	128	135	174	140
TRINITY_DN176606_c0_g1_i1	1	4	0	0	3	1	1	0	6
TRINITY_DN194508_c0_g1_i1	5	1	1	0	3	0	2	1	0
TRINITY_DN128853_c0_g2_i2	512	1017	673	446	215	391	642	846	754
TRINITY_DN49225_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131601_c5_g3_i1	15	49	31	20	24	26	35	67	29
TRINITY_DN140047_c0_g1_i1	5	33	13	10	0	0	10	30	15
TRINITY_DN125191_c6_g1_i4	4749	7343	4867	3756	3974	4344	4343	6688	4985
TRINITY_DN119992_c0_g1_i3	12.0401	34	10	16	35	26.2418	22	49	27
TRINITY_DN85188_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN98887_c0_g3_i1	1	0	0	0	0	0	0	0	0
TRINITY_DN131266_c3_g2_i1	1	5	0	0	2	1	0	1	3
TRINITY_DN112266_c0_g1_i1	31	39	31	17	9	19	29	35	48
TRINITY_DN110788_c1_g1_i1	60.8292	101.77	65.7744	66.3729	96.765	64.5854	83.0457	169.755	83.1716
TRINITY_DN56195_c0_g2_i1	132.575	111	92.9047	69.3563	86.3995	91.0964	102.016	84.6374	126.53
TRINITY_DN218614_c0_g1_i1	1.60713	6	1	2	0	2.57539	2.91025	1.45149	1
TRINITY_DN126186_c7_g2_i2	10	26	11	15	26	13	51	17	17
TRINITY_DN135709_c2_g2_i1	179	325	155	125	172	193	239	508	195
TRINITY_DN128611_c1_g2_i1	82	98	71	40	104	107	71	141	137
TRINITY_DN126350_c0_g2_i1	157.858	308.071	72.4137	152.488	360.62	369.919	337.897	206.997	393.502
TRINITY_DN135984_c1_g1_i1	26.1259	42.1116	21.1685	17.9675	22.658	17	21.1878	36.1484	11.9648
TRINITY_DN158247_c0_g1_i1	14	30	19	11	2	0	15	73	46
TRINITY_DN65453_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN117149_c0_g2_i1	38	48	50	23	41	43	60	139	66
TRINITY_DN3379_c0_g1_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN81096_c0_g1_i1	14.7876	6.92585e-07	3.16652	10.2995	0	0	6.16907	0	0
TRINITY_DN107858_c0_g1_i1	39	50	30	23	14	23	45	44	35
TRINITY_DN7438_c0_g1_i1	0	10.1197	0	0	7.20517	0	0	0	5.31859
TRINITY_DN123502_c0_g1_i1	42	61.3322	48.4798	31.3179	33.5461	27	55.2369	90.1669	27
TRINITY_DN135575_c7_g3_i1	3	2	3	0	0	1	7	3	0
TRINITY_DN107817_c0_g1_i1	47	86	37	34	71	50	41	68	57
TRINITY_DN114471_c0_g1_i1	37	73.4141	37	34	32.4615	30	26	40	38
TRINITY_DN69961_c0_g1_i1	0	0	0	0	1	0	0	1	1
TRINITY_DN110536_c0_g1_i1	0	0	0	0	0	0	1	0	0
TRINITY_DN198840_c0_g1_i1	1	0	1	0	0	0	1	1	2
TRINITY_DN30893_c0_g1_i1	0	0	0	0	0	0	1	0	0
TRINITY_DN133842_c3_g1_i1	22	70	35	34	40	39	50	140	53
TRINITY_DN90720_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN129356_c1_g4_i3	32	52	42	3	19	34	53	63	33
TRINITY_DN125423_c3_g1_i2	0	5	5	0	0	2	6	9	3
TRINITY_DN130832_c0_g1_i2	15	52.1842	25	9.00047	30	33	198	295	19
TRINITY_DN131761_c0_g8_i1	0	1.2086	0	0	0	0	0	0	0
TRINITY_DN15024_c0_g2_i1	42	91	86	75	9	0	19	31	24
TRINITY_DN54546_c0_g1_i1	1753	3117	2513	1300	1676	1326.44	1142	1879.75	1782.27
TRINITY_DN207736_c0_g1_i1	23	43	51	16	0	0	10	16	15
TRINITY_DN125199_c1_g1_i4	143.246	226.179	185.782	104.759	71.01	149.006	92	148	98.5227
TRINITY_DN119343_c0_g1_i3	11	31	23	5	25	12	5	17	14
TRINITY_DN48957_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131661_c1_g6_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN133760_c0_g6_i1	48	14	45	10	7	34	126	255	75
TRINITY_DN134933_c0_g3_i1	0	0	4.20277	1.0267	0	0	1.01529	0	0
TRINITY_DN125615_c3_g4_i1	42	64	39	31	33	25	65	64	59
TRINITY_DN135942_c2_g1_i1	7.41595	16.098	2.03734	10.7682	0	0	4.42584	9.63041	10.6554
TRINITY_DN87383_c0_g1_i1	271	443	263	214	266	280	287	456	340
TRINITY_DN133615_c4_g2_i1	527	958	879	414	654	607	467	956	660
TRINITY_DN125660_c0_g1_i2	17	16	9	9	15	9	55	55	11
TRINITY_DN129854_c6_g6_i2	19	21	17	14	20	32	22	46	24
TRINITY_DN123853_c1_g1_i5	203	351	206	169	152	244	349	363	253
TRINITY_DN79298_c0_g1_i1	9	28	10	11	13	16	5	20	14
TRINITY_DN52627_c0_g1_i1	3	7	17	5	1	0	7	3	4
TRINITY_DN124837_c4_g4_i2	221	346	208	164	257	231	220	314	278
TRINITY_DN49071_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN125092_c6_g3_i1	1	0	2	1	0	1	1	2	0
TRINITY_DN124534_c3_g2_i1	0	0	0	2.26678	0	0	0	0	0
TRINITY_DN35677_c0_g1_i1	0	0	0	0	0	0	0	2	0
TRINITY_DN135372_c2_g5_i2	14	27	8	11	18	13	29	61	11
TRINITY_DN115029_c0_g4_i1	637	983	745	620	619	490	586	856	697
TRINITY_DN128067_c1_g4_i1	168	259	108	87	106	103	163	344	157
TRINITY_DN134071_c2_g2_i1	47087	57403.9	37845.9	32956	37888	43376	41256	56688	51014
TRINITY_DN156819_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN15966_c0_g2_i1	10	32	22	13	1	0	9	50	28
TRINITY_DN77116_c0_g1_i1	2	1	1	2	0	2	3	5	1
TRINITY_DN210250_c0_g1_i1	0	2	0	0	1	1	2	2	1
TRINITY_DN120601_c0_g1_i1	553	96	150	95	27	90	250	413	229
TRINITY_DN66971_c0_g1_i1	5	0	0	0	0	0	0	0	0
TRINITY_DN156235_c0_g1_i1	7	13	15	8	0	0	4	10	8
TRINITY_DN99111_c0_g1_i1	0	1	0	0	0	0	1	0	0
TRINITY_DN164827_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN117669_c0_g1_i1	57	75	57	27	46	63	64	97	73
TRINITY_DN155854_c0_g1_i1	9	12	12	6	0	0	2	14	10
TRINITY_DN115344_c0_g1_i2	264	563	555	338	19	0	221	800	507
TRINITY_DN128135_c2_g5_i1	321.064	521.066	374.926	265.041	266	251.959	267.164	500.234	279.927
TRINITY_DN201104_c0_g1_i1	4	18	10	11	1	0	8	7	1
TRINITY_DN209430_c0_g1_i1	13	15	3	2	5	4	3	20	26
TRINITY_DN126356_c1_g5_i1	3	3	0	1	2	3	2	1	2
TRINITY_DN170493_c0_g1_i1	0	0	0	0	0	1	1	1	0
TRINITY_DN54129_c0_g1_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN4165_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130029_c0_g1_i1	462	621	363	407	382	434	561	981	602
TRINITY_DN210870_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN154763_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN51408_c0_g1_i1	15	45	45	19	3	0	18	60	34
TRINITY_DN135252_c3_g1_i1	11.7249	14.7615	8.74114	7.49495	5.17218	4.53459	14.3912	36.2325	10.3299
TRINITY_DN43937_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN66153_c0_g1_i1	180	238	158	96	233	236	332	359	459
TRINITY_DN185483_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN121948_c0_g1_i1	136	211	142	116	115	124	187	236	195
TRINITY_DN128117_c4_g2_i1	327	683	403	226	249	328	330	512	490
TRINITY_DN25590_c0_g2_i1	41.5853	146.964	114.048	59.2413	0	0	9	135.057	99.8929
TRINITY_DN48718_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN134383_c0_g1_i1	8694.52	11583	7645.72	6655.34	7216	8315	9397.22	10783.5	10751.1
TRINITY_DN210738_c0_g1_i1	26.7333	29.4598	32.5328	8.21417	10.3177	5.89123	6.64673	20.4513	11.0628
TRINITY_DN179385_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132674_c0_g1_i3	11	14	9	16	11	16	6	9	31
TRINITY_DN127966_c0_g1_i3	1759.99	2777	1250	1503	1183	1587	2228	2793	2281
TRINITY_DN126775_c1_g5_i1	35.8476	0	0	18.9025	0	49	0	0	25.1389
TRINITY_DN115184_c0_g1_i1	12	16	5	9	11	12	13	10	9
TRINITY_DN122866_c0_g1_i1	29	40	21	15	21	16	131	209	30
TRINITY_DN128912_c2_g1_i2	474	503	757	352	220	381	570	779	506
TRINITY_DN118154_c0_g1_i1	1	1	0	0	1	1	2	1	1
TRINITY_DN118320_c0_g1_i1	150	272	162	119	154	169	160	246	214
TRINITY_DN41677_c0_g2_i1	31.3697	0	25.4161	15.6243	56.9017	60.1778	20.1733	33.5741	0
TRINITY_DN123033_c3_g1_i6	32	57	21	45	46	38	73	95	64
TRINITY_DN117528_c0_g5_i1	2.29425	4.85708	6.655	3.11035	4.64319	0	4.83183	1.76199	3.47021
TRINITY_DN48328_c0_g1_i1	12	20	24	19	5	0	10	19	8
TRINITY_DN96069_c0_g1_i1	6	16	5	6	17	2	23	123	29
TRINITY_DN154211_c0_g1_i1	0	0	0	1	0	0	0	1	0
TRINITY_DN131565_c0_g6_i1	8.66277	71.8486	29.1098	6.65331	15.6892	21.1325	19.1632	75.9142	101.63
TRINITY_DN112243_c0_g1_i1	27.2251	45.3837	30.7832	24.6316	23.5012	14.8227	0	20.4638	25.7052
TRINITY_DN27147_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN117628_c2_g4_i1	16.3148	6.56596	19.234	10.4363	11.087	0	0	6.09251	14.7797
TRINITY_DN72727_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN75966_c0_g1_i1	1	0	1	0	2	3	1	7	3
TRINITY_DN205848_c0_g1_i1	2	4	1	0	10	0	0	0	2
TRINITY_DN144510_c0_g1_i1	2	0	0	2	0	0	0	0	0
TRINITY_DN119864_c0_g2_i1	10	17	10	6	15	12	17	10	15
TRINITY_DN125036_c2_g2_i3	171	288	168	134	152	150	172	187	244
TRINITY_DN132553_c1_g4_i2	71	133	87	44	53	119	102	163	118
TRINITY_DN67380_c0_g2_i1	0	0	0	0	0	0	0	0	1
TRINITY_DN127495_c2_g3_i1	42	46	17	40	42	30	46	49	32
TRINITY_DN129869_c0_g3_i1	113	165	86	73	86	77	118	105	109
TRINITY_DN202292_c0_g1_i1	3	12	9	4	0	0	3	6	4
TRINITY_DN123579_c0_g3_i1	60	65	62	37	23	41	17	56	47
TRINITY_DN115530_c0_g1_i1	242.557	468.927	525.067	410	336.436	331.8	366.654	634.651	455.319
TRINITY_DN123212_c7_g2_i1	84	117	67	57	94	77	98	117	125
TRINITY_DN103816_c0_g3_i1	17	53	47	29	4	1	14	21	16
TRINITY_DN122353_c0_g1_i2	188	405	382	210	11	1	120	444	252
TRINITY_DN135455_c2_g18_i1	20.372	6.14574	0	2.52537	9.78103	3.62916	6.45084	12.8218	5.12102
TRINITY_DN126641_c1_g1_i1	20.2479	17.0928	7.09234	15	8.05876	8	19.0567	7.07874	15.1296
TRINITY_DN43366_c0_g1_i1	4	17	7	5	0	0	1	15	10
TRINITY_DN52451_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130141_c2_g3_i1	0	0	1	2.02149	2	1.01933	1.01728	4.02172	1
TRINITY_DN48193_c0_g2_i1	0	0	0	0	1	0	0	0	1
TRINITY_DN135263_c3_g1_i1	1	3	5	6	1	2	5	2	1
TRINITY_DN131415_c2_g2_i2	32	44	8	20	26	17	20	32	26
TRINITY_DN114153_c0_g3_i1	3	2	3	1	6	2	2	3	1
TRINITY_DN120947_c1_g3_i1	13.178	16.7625	12.4469	4.17196	17.4475	10.1513	8.2994	31.5445	17.5328
TRINITY_DN119445_c0_g2_i1	21.6204	9.07781	4.52801	6.60132	9.09517	7.07842	9.3078	0	11.9104
TRINITY_DN31177_c0_g1_i1	0	0	2	0	0	0	0	0	0
TRINITY_DN146212_c0_g1_i1	1	0	2	1	1	1	1	4	2
TRINITY_DN1386_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN114415_c0_g1_i1	16	12	15	14	11	12	29	21	27
TRINITY_DN128601_c2_g1_i1	83	158	105	71.1215	136	126	214	398	200
TRINITY_DN125027_c1_g8_i1	784	1156	720	554	725	656	769	1050	809
TRINITY_DN71102_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN108752_c0_g4_i1	1.88622	0	0	0	0	0	1	2.05244	0
TRINITY_DN122911_c0_g2_i2	34	45	8	12	5	37	21	25	11
TRINITY_DN118784_c0_g1_i1	3201	1253	1692	840	1096	1650	1027	1099	2130
TRINITY_DN147668_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133262_c7_g3_i1	258	376	296	189	328	296	318	520	367
TRINITY_DN127187_c1_g1_i1	63	100	37	58	101	52	43	65	40
TRINITY_DN127480_c1_g1_i1	4	17	5	5	14	12	5	12	29
TRINITY_DN185197_c0_g1_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN119437_c1_g2_i1	7	10	4	8	6	6	7	23	5
TRINITY_DN127626_c0_g1_i1	9.50037	2.51039	5.03424	1.22443	4.94064	4.77689	3.36636	4.70699	3.55561
TRINITY_DN136100_c0_g1_i2	27.7664	18.1171	22.3243	20.867	32.6012	53.9159	65.457	95.6586	88.0348
TRINITY_DN114954_c0_g1_i1	75	77	80	104	100	60	121	175	199
TRINITY_DN131403_c3_g1_i1	10	6	7	8	7	7	28	44	7
TRINITY_DN32641_c0_g1_i1	369.13	561.478	351.056	326.772	503.51	551.376	279.165	492.128	761.397
TRINITY_DN30230_c0_g1_i1	13	24	24	7	0	0	7	22	17
TRINITY_DN127512_c7_g3_i1	48.7046	77.6658	32.0603	28.5048	23.1534	19.7401	38.0599	42.3994	56.6357
TRINITY_DN61332_c0_g2_i1	2.33691	0	21.6115	0	4.35301e-07	1	25.9371	19.0584	0
TRINITY_DN168235_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN96490_c0_g1_i1	2	1	0	2	2	0	0	1	5
TRINITY_DN124854_c0_g5_i1	7	6	4.84038	0	2	1.21984	3.08984	6	9.20956
TRINITY_DN76893_c0_g1_i1	89.0471	36.9288	35.8116	71.615	71.6014	26.4406	122.56	74.8103	71.6
TRINITY_DN194848_c0_g1_i1	5	10	14	4	0	0	6	14	11
TRINITY_DN52289_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130517_c0_g2_i1	1	15	5	2	2	7	6	13	10
TRINITY_DN122080_c0_g1_i1	0	3	2	0	6	3	10	23	0
TRINITY_DN175216_c0_g1_i1	4	0	0	1	0	0	0	0	0
TRINITY_DN136228_c3_g1_i1	105	115	82	22.1101	56.0748	87	179	171	72
TRINITY_DN171290_c0_g1_i1	0	1	0	0	1	1	1	2	1
TRINITY_DN99948_c0_g1_i1	2	0	0	0	3	0	0	1	5
TRINITY_DN129974_c1_g1_i1	32	57	32	17	19	32	77	159	17
TRINITY_DN125121_c2_g3_i2	24	30	26	23	29	33	34	54	45
TRINITY_DN175534_c0_g1_i1	1	0	0	1	0	1	1	1	4
TRINITY_DN66064_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN181942_c0_g1_i1	0	3	2	0	0	0	0	1	0
TRINITY_DN42174_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131829_c1_g3_i1	217.353	306.675	157.438	176.73	107.232	113.687	147.578	215.531	151.213
TRINITY_DN184164_c0_g1_i1	17.2249	17.119	32.9257	12.0227	14.4039	13.1657	10.0478	27.3463	32.7558
TRINITY_DN128927_c0_g3_i1	911	1334.41	326.544	516	367.718	19.8784	635.529	412.17	821.965
TRINITY_DN119670_c0_g1_i4	668	990	745	528	1523	593	861	912	1005
TRINITY_DN121698_c5_g1_i2	8.33581	16.291	4.48117	2.29313	5.94936	0	2.23444	24.2157	5.60652
TRINITY_DN200261_c0_g1_i1	1	1	1	0	2	0	0	0	0
TRINITY_DN132006_c0_g1_i2	1054	1066	1121	641	616	1166	1153	1835	1295
TRINITY_DN130083_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN30724_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN123308_c4_g1_i7	67.9831	107.681	58.6229	54.472	53.1502	41.2613	53.2421	75.6898	59.8114
TRINITY_DN112720_c0_g1_i1	14	9	9	7	11	0	9	21	12
TRINITY_DN125167_c2_g4_i2	1862	3125	2510	1199	1684	1532	1899	3326	2453
TRINITY_DN183904_c0_g1_i1	4	2	0	2	4	2	4	1	3
TRINITY_DN118792_c0_g1_i1	182.369	220.517	105.205	127.068	168.886	130.147	114.168	158.294	196.877
TRINITY_DN135640_c2_g12_i1	0	0	0	0	0	1.64933e-08	0	0	0
TRINITY_DN94486_c0_g1_i3	0	0	0	0	0	1	2	12	0
TRINITY_DN131142_c1_g3_i1	4453	6798.3	4547.12	3490.29	3400.65	3973	3828.62	5614.13	4680.65
TRINITY_DN129297_c1_g4_i1	1146	1338	929	718	1262	1330	1441	2357	1581
TRINITY_DN172609_c0_g1_i1	6	25	19	6	0	0	0	2	2
TRINITY_DN152352_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN135779_c3_g7_i1	30.9352	9.15899e-06	13.0236	11.0265	0	23.1618	36.966	12.1786	0
TRINITY_DN111942_c0_g2_i1	8343.9	6730.77	8345.57	5070.91	5766.86	8242.97	11685.6	16375.9	12844.1
TRINITY_DN7695_c0_g1_i1	0	16	4.5	3	9	4	7	13	9
TRINITY_DN121040_c0_g1_i1	0	0	0	0	0	2.15535	0.513472	0	0.44939
TRINITY_DN71562_c0_g1_i1	0	0	1	1	0	2	0	4	0
TRINITY_DN211414_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133572_c0_g1_i1	138.513	246.865	211.316	84.7313	131.372	145.212	150.663	232.05	165.948
TRINITY_DN116071_c0_g1_i1	15	26	9	9	22.4963	14	5	14.0211	25
TRINITY_DN84323_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN167902_c0_g1_i1	0	2	1	0	0	1	4	6	1
TRINITY_DN112746_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN3710_c0_g2_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN130474_c2_g2_i1	0	0	1	1	0	0	1	1	0
TRINITY_DN98616_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN94372_c0_g1_i1	18.3452	41.4345	42.9657	21.9183	1	0	39	126	70
TRINITY_DN112831_c0_g1_i1	2	3	2	2	0	8	2	2	4
TRINITY_DN153062_c0_g1_i1	16	38	7	18	17	11	33	16	17
TRINITY_DN132613_c2_g1_i6	8	13	6	3	17	11	33	36	3
TRINITY_DN188256_c0_g1_i1	42	24	34	12	6	42	60	154	24
TRINITY_DN60738_c0_g1_i1	3	0	0	0	0	1	1	2	0
TRINITY_DN135775_c9_g7_i1	23	47	11	13	43	29	23	63	61
TRINITY_DN166883_c0_g1_i1	0	7	1	0	1	0	0	0	1
TRINITY_DN133994_c4_g2_i1	2039	2452	1706	1374	2011	1969.84	2065.86	2755.41	2187
TRINITY_DN27358_c0_g2_i1	0	0.937282	0	0	0	0	0	0	0
TRINITY_DN113437_c0_g1_i1	2	3	1	0	1	4	1	1	2
TRINITY_DN45073_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN200966_c0_g1_i1	2	4	6	2	0	0	1	6	3
TRINITY_DN184952_c0_g1_i1	36	94	116	68	1	0	27	77	29
TRINITY_DN125353_c5_g1_i2	75	120	65.7594	80	179	184	321.87	447.854	172.855
TRINITY_DN44148_c0_g1_i1	6	25	19	12	0	0	12	35	21
TRINITY_DN187776_c0_g1_i1	10	20	20	8	2	0	10	42	19
TRINITY_DN45030_c0_g2_i1	1	6	7	3	0	0	1	12	3
TRINITY_DN116659_c0_g1_i3	1	4	3	1	0	3	2	0	1
TRINITY_DN132857_c0_g2_i1	72.6259	91.7797	58.6801	59.5095	70.4194	37.7507	67.2966	80.5486	70.2549
TRINITY_DN107494_c0_g2_i1	44	94	108.419	73	15	4	54	48	18
TRINITY_DN123957_c6_g3_i1	0	0	1	0	0	2	1	0	0
TRINITY_DN166360_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN129789_c0_g2_i3	2	1	1	1	1	0	0	9	5
TRINITY_DN138120_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN137688_c0_g1_i1	8	11	13	10	2	0	13	25	8
TRINITY_DN109139_c0_g1_i2	3	3	3	1	6.21506	14.5587	1.02337	4	18
TRINITY_DN127806_c0_g1_i2	904	1319	946	640	723	738	760	1320	1004
TRINITY_DN129950_c0_g1_i1	278	467	370	170	300	487	416	715	666
TRINITY_DN158401_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN42017_c0_g2_i1	8	14	16	5	0	7	17	26	10
TRINITY_DN203814_c0_g1_i1	2	0	2	2	0	1	0	1	1
TRINITY_DN121257_c0_g2_i12	58	107	50	67	72	59	36	64	75
TRINITY_DN135443_c0_g3_i1	315	453	251.348	262.754	358	254.74	419	721	298
TRINITY_DN185910_c0_g1_i1	9	16	17	14	1	0	3	21	5
TRINITY_DN123895_c0_g4_i1	2.67911	0	0	0	0	235.729	0	0	0
TRINITY_DN119940_c2_g5_i1	0	4	1	0	0	1	2	1	2
TRINITY_DN136056_c8_g3_i1	483	551	313	283	514	536	396	627	657
TRINITY_DN155537_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN134078_c0_g3_i1	286	546	410	181	246	387	415	866	693
TRINITY_DN126381_c0_g1_i2	65.8786	112.124	30.6999	49.3773	74.4192	74.0072	77.8184	119.747	102.537
TRINITY_DN78894_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN199774_c0_g1_i1	10	12	15	3	3	0	3	32	15
TRINITY_DN195444_c0_g1_i1	11	38	32	15	1	0	12	41	28
TRINITY_DN130665_c2_g1_i1	91.1406	107.742	77.2271	101.686	65.6456	60.077	76.9748	149.914	83.9836
TRINITY_DN203140_c0_g1_i1	5	16	8	4	0	0	3	28	15
TRINITY_DN183795_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127489_c0_g1_i3	716	1351	601	431	962	694	798	1117	834
TRINITY_DN130195_c3_g4_i1	296	384	449	198	305	251	464	714	471
TRINITY_DN135921_c10_g2_i1	210.144	285.959	162.648	150.169	201.246	216.894	250.306	338.726	322.87
TRINITY_DN209119_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN182224_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN189535_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN135263_c4_g1_i1	2	4	2	5	8	4	22	77	1
TRINITY_DN122829_c0_g2_i1	78	108	60	13.6541	61	74	71	85	81.9989
TRINITY_DN132180_c5_g1_i6	0	0	2	0	17.8593	0	0	0	1
TRINITY_DN113262_c0_g2_i1	9.56319	30.536	0	2.62493	0	0	1.73902	13.8156	3.51529
TRINITY_DN153073_c0_g1_i1	10	11	11	9	16	20	14	19	17
TRINITY_DN126688_c6_g1_i1	142	281	138	60	124	212	110	197	121
TRINITY_DN121188_c0_g1_i1	909	1135	852	624	631	708	773	1087	831
TRINITY_DN113825_c0_g1_i1	14	29	11	14	28	10	20	13	18
TRINITY_DN215791_c0_g1_i1	6	19	19	7	1	0	9	41	49
TRINITY_DN93401_c0_g1_i1	0	0	0	0	0	0	0	4	0
TRINITY_DN74394_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN191243_c0_g1_i1	5	15	10	3	0	0	2	4	1
TRINITY_DN58937_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN129199_c2_g2_i11	121	230	129	120	134	142	79	110	155
TRINITY_DN131753_c0_g1_i2	35	37	23	16	6	3	18	31	4.02727
TRINITY_DN156723_c0_g1_i1	3	15	6	5	0	0	13	11	8
TRINITY_DN22389_c0_g1_i1	13	37	23	13	0	0	3	12	7
TRINITY_DN123620_c10_g2_i1	14	34	16	10	13	14	21	20	23
TRINITY_DN134619_c3_g2_i2	9	16	11	5	2	9	22	34	3
TRINITY_DN125652_c0_g2_i2	25	64	13	20	59	46	49	72	91
TRINITY_DN126777_c3_g3_i1	149	102	111	72	141	100	155	279	197
TRINITY_DN128642_c2_g2_i1	687	1177	924	477	610	939	1351	1815	1160
TRINITY_DN130728_c1_g1_i2	150	139	98	86	255	155	209	179	236
TRINITY_DN134615_c0_g1_i2	8536	14489	5421	7330	15338	6264	10691	11770	14986
TRINITY_DN154119_c0_g1_i1	2	3	3	1	2	1	1	2	4
TRINITY_DN124619_c2_g2_i2	263	395	364	211	136	151	200	291	217
TRINITY_DN134688_c2_g1_i1	3809	5719	3556	2738	4594	5274	4665	8241	5845
