stage	trans
Testis	TRINITY_DN105320_c0_g2_i2
Testis	TRINITY_DN130274_c2_g6_i1
Testis	TRINITY_DN132347_c2_g2_i1
Testis	TRINITY_DN124898_c0_g2_i15
Testis	TRINITY_DN132155_c0_g4_i2
Testis	TRINITY_DN72917_c0_g1_i1
Testis	TRINITY_DN128831_c1_g1_i1
Testis	TRINITY_DN96746_c0_g1_i1
Testis	TRINITY_DN119925_c1_g1_i1
Testis	TRINITY_DN123270_c0_g3_i6
Testis	TRINITY_DN133278_c0_g1_i1
Testis	TRINITY_DN133636_c1_g3_i1
Testis	TRINITY_DN117913_c0_g1_i1
Testis	TRINITY_DN134788_c5_g1_i10
Testis	TRINITY_DN119152_c0_g1_i4
Testis	TRINITY_DN128513_c1_g2_i6
Testis	TRINITY_DN134653_c1_g1_i5
Testis	TRINITY_DN129750_c0_g2_i10
Testis	TRINITY_DN117232_c0_g1_i1
Testis	TRINITY_DN134776_c2_g1_i1
Testis	TRINITY_DN136125_c3_g2_i2
Testis	TRINITY_DN110510_c0_g1_i1
Testis	TRINITY_DN118038_c0_g1_i1
Testis	TRINITY_DN130270_c9_g3_i4
Testis	TRINITY_DN117777_c1_g1_i1
Testis	TRINITY_DN126149_c1_g1_i1
Testis	TRINITY_DN113062_c0_g1_i2
Testis	TRINITY_DN134505_c1_g2_i1
Testis	TRINITY_DN123676_c0_g2_i2
Testis	TRINITY_DN128314_c6_g1_i1
Testis	TRINITY_DN130004_c0_g1_i1
Testis	TRINITY_DN112095_c0_g2_i1
Testis	TRINITY_DN127706_c0_g5_i2
Testis	TRINITY_DN114037_c0_g2_i2
Testis	TRINITY_DN133064_c2_g3_i1
Testis	TRINITY_DN128646_c4_g1_i2
Testis	TRINITY_DN132543_c1_g7_i1
Testis	TRINITY_DN119529_c1_g1_i1
Testis	TRINITY_DN135428_c3_g2_i1
Testis	TRINITY_DN131874_c0_g1_i1
Testis	TRINITY_DN131047_c0_g1_i1
Testis	TRINITY_DN122726_c4_g4_i4
Testis	TRINITY_DN120003_c1_g7_i2
Testis	TRINITY_DN129970_c1_g3_i1
Testis	TRINITY_DN67991_c0_g3_i1
Testis	TRINITY_DN132625_c0_g2_i13
Testis	TRINITY_DN118260_c1_g2_i1
Testis	TRINITY_DN135244_c0_g1_i9
Testis	TRINITY_DN121348_c0_g1_i1
Testis	TRINITY_DN130342_c0_g2_i11
Testis	TRINITY_DN121249_c3_g1_i1
Testis	TRINITY_DN133835_c0_g1_i1
Testis	TRINITY_DN127484_c0_g2_i1
Testis	TRINITY_DN126810_c0_g1_i5
Testis	TRINITY_DN125258_c0_g1_i1
Testis	TRINITY_DN133079_c0_g1_i1
Testis	TRINITY_DN130670_c0_g1_i1
Testis	TRINITY_DN132463_c2_g1_i2
Testis	TRINITY_DN132578_c3_g4_i2
Testis	TRINITY_DN132338_c1_g5_i2
Testis	TRINITY_DN118973_c0_g1_i1
Testis	TRINITY_DN131609_c6_g1_i3
Testis	TRINITY_DN125512_c0_g2_i3
Testis	TRINITY_DN129193_c4_g2_i2
Testis	TRINITY_DN130569_c0_g2_i1
Testis	TRINITY_DN133541_c1_g1_i4
Testis	TRINITY_DN122407_c3_g1_i3
Testis	TRINITY_DN63854_c0_g1_i1
Testis	TRINITY_DN119938_c1_g2_i1
Testis	TRINITY_DN130604_c5_g5_i1
Testis	TRINITY_DN125575_c4_g3_i1
Testis	TRINITY_DN130906_c0_g1_i3
Testis	TRINITY_DN125867_c6_g4_i1
Testis	TRINITY_DN67779_c0_g1_i1
Testis	TRINITY_DN129312_c5_g6_i1
Testis	TRINITY_DN96357_c0_g1_i1
Testis	TRINITY_DN132003_c1_g3_i1
Testis	TRINITY_DN123740_c2_g3_i1
Testis	TRINITY_DN132397_c1_g1_i5
Testis	TRINITY_DN128912_c6_g1_i1
Testis	TRINITY_DN84441_c0_g1_i1
Testis	TRINITY_DN122118_c0_g1_i1
Testis	TRINITY_DN117790_c0_g1_i1
Testis	TRINITY_DN135213_c4_g2_i1
Testis	TRINITY_DN132302_c0_g5_i3
Testis	TRINITY_DN133721_c0_g1_i1
Testis	TRINITY_DN118308_c1_g1_i2
Testis	TRINITY_DN108703_c0_g3_i1
Testis	TRINITY_DN116156_c0_g2_i1
Testis	TRINITY_DN135017_c0_g1_i3
Testis	TRINITY_DN38244_c0_g2_i1
Testis	TRINITY_DN135577_c6_g6_i1
Testis	TRINITY_DN135513_c5_g1_i10
Testis	TRINITY_DN122183_c0_g2_i1
Testis	TRINITY_DN129185_c2_g3_i2
Testis	TRINITY_DN120579_c0_g2_i2
Testis	TRINITY_DN124589_c0_g1_i1
Testis	TRINITY_DN130618_c0_g1_i10
Testis	TRINITY_DN125466_c11_g2_i1
Testis	TRINITY_DN124412_c0_g4_i1
Testis	TRINITY_DN128939_c0_g4_i2
Testis	TRINITY_DN121729_c0_g1_i1
Testis	TRINITY_DN180533_c0_g1_i1
Testis	TRINITY_DN139732_c0_g1_i1
Testis	TRINITY_DN135281_c7_g1_i2
Testis	TRINITY_DN133118_c1_g1_i6
Testis	TRINITY_DN128411_c2_g2_i4
Testis	TRINITY_DN134234_c5_g2_i1
Testis	TRINITY_DN114440_c1_g2_i1
Testis	TRINITY_DN107785_c0_g1_i2
Testis	TRINITY_DN122453_c4_g4_i2
Testis	TRINITY_DN134545_c0_g4_i2
Testis	TRINITY_DN124928_c2_g2_i1
Testis	TRINITY_DN122684_c0_g2_i2
Testis	TRINITY_DN135185_c0_g4_i1
Testis	TRINITY_DN132858_c0_g7_i1
Testis	TRINITY_DN117052_c0_g2_i1
Testis	TRINITY_DN133570_c0_g1_i3
Testis	TRINITY_DN104012_c0_g1_i1
Testis	TRINITY_DN133405_c0_g1_i1
Testis	TRINITY_DN132155_c0_g3_i1
Testis	TRINITY_DN126673_c5_g1_i3
Testis	TRINITY_DN136310_c4_g2_i2
Testis	TRINITY_DN136164_c1_g1_i1
Testis	TRINITY_DN136070_c7_g1_i1
Testis	TRINITY_DN129964_c1_g4_i1
Testis	TRINITY_DN134233_c0_g1_i1
Testis	TRINITY_DN131346_c3_g1_i2
Testis	TRINITY_DN79346_c0_g1_i1
Testis	TRINITY_DN120657_c0_g1_i5
Testis	TRINITY_DN115659_c0_g1_i2
Testis	TRINITY_DN117397_c0_g1_i1
Testis	TRINITY_DN111831_c0_g2_i1
Testis	TRINITY_DN126362_c0_g1_i1
Testis	TRINITY_DN130510_c0_g1_i1
Testis	TRINITY_DN131346_c4_g5_i6
Testis	TRINITY_DN118287_c1_g1_i8
Testis	TRINITY_DN132892_c1_g4_i2
Testis	TRINITY_DN110081_c0_g1_i1
Testis	TRINITY_DN105980_c0_g3_i1
Testis	TRINITY_DN129624_c0_g1_i1
Testis	TRINITY_DN133577_c1_g1_i5
Testis	TRINITY_DN94689_c0_g1_i2
Testis	TRINITY_DN128649_c0_g1_i1
Testis	TRINITY_DN128756_c0_g1_i3
Testis	TRINITY_DN115021_c0_g1_i1
Testis	TRINITY_DN130171_c0_g1_i2
Testis	TRINITY_DN128134_c0_g1_i3
Testis	TRINITY_DN51801_c0_g1_i1
Testis	TRINITY_DN127531_c0_g1_i1
Testis	TRINITY_DN130900_c2_g1_i1
Testis	TRINITY_DN126022_c0_g1_i1
Testis	TRINITY_DN125857_c4_g6_i1
Testis	TRINITY_DN131607_c2_g2_i8
Testis	TRINITY_DN121167_c3_g2_i1
Testis	TRINITY_DN120977_c0_g2_i2
Testis	TRINITY_DN125280_c2_g4_i2
Testis	TRINITY_DN135983_c9_g5_i3
Testis	TRINITY_DN133355_c0_g1_i1
Testis	TRINITY_DN79346_c0_g2_i1
Testis	TRINITY_DN131158_c7_g1_i1
Testis	TRINITY_DN124617_c6_g2_i4
Testis	TRINITY_DN122570_c4_g4_i1
Testis	TRINITY_DN133596_c0_g2_i1
Testis	TRINITY_DN130476_c1_g2_i1
Testis	TRINITY_DN124312_c1_g1_i1
Testis	TRINITY_DN116042_c0_g1_i1
Testis	TRINITY_DN128515_c0_g1_i7
Testis	TRINITY_DN134830_c12_g8_i1
Testis	TRINITY_DN129806_c7_g1_i1
Testis	TRINITY_DN130282_c1_g2_i1
Testis	TRINITY_DN125044_c1_g5_i2
Testis	TRINITY_DN88001_c0_g3_i1
Testis	TRINITY_DN123078_c0_g1_i1
Testis	TRINITY_DN129670_c3_g2_i2
Testis	TRINITY_DN122960_c4_g2_i1
Testis	TRINITY_DN126692_c5_g1_i7
Testis	TRINITY_DN127021_c5_g2_i8
Testis	TRINITY_DN128663_c1_g3_i6
Testis	TRINITY_DN133900_c0_g2_i1
Testis	TRINITY_DN125301_c3_g2_i1
Testis	TRINITY_DN129975_c0_g2_i2
Testis	TRINITY_DN119744_c0_g1_i1
Testis	TRINITY_DN129841_c1_g1_i2
Testis	TRINITY_DN131392_c1_g1_i1
Testis	TRINITY_DN129442_c0_g2_i3
Testis	TRINITY_DN124618_c1_g3_i3
Testis	TRINITY_DN130180_c1_g7_i9
Testis	TRINITY_DN90841_c0_g2_i1
Testis	TRINITY_DN124388_c0_g1_i1
Testis	TRINITY_DN124660_c0_g1_i1
Testis	TRINITY_DN125909_c1_g1_i1
Testis	TRINITY_DN132155_c0_g2_i2
Testis	TRINITY_DN132670_c0_g3_i1
Testis	TRINITY_DN115996_c0_g1_i1
Testis	TRINITY_DN129285_c0_g1_i3
Testis	TRINITY_DN128460_c7_g1_i1
Testis	TRINITY_DN123591_c1_g1_i1
Testis	TRINITY_DN135580_c5_g2_i3
Testis	TRINITY_DN123759_c0_g2_i1
Testis	TRINITY_DN113145_c0_g1_i1
Testis	TRINITY_DN128257_c6_g2_i9
Testis	TRINITY_DN124222_c0_g1_i3
Testis	TRINITY_DN116928_c0_g1_i2
Testis	TRINITY_DN131400_c1_g1_i1
Testis	TRINITY_DN133080_c5_g5_i1
Testis	TRINITY_DN116000_c0_g2_i6
Testis	TRINITY_DN128884_c1_g3_i1
Testis	TRINITY_DN120082_c0_g1_i2
Testis	TRINITY_DN135556_c2_g2_i1
Testis	TRINITY_DN126102_c5_g2_i1
Testis	TRINITY_DN134053_c4_g1_i1
Testis	TRINITY_DN24696_c0_g1_i1
Testis	TRINITY_DN130591_c1_g4_i2
Testis	TRINITY_DN134176_c1_g1_i2
Testis	TRINITY_DN133130_c1_g2_i2
Testis	TRINITY_DN132667_c0_g4_i1
Testis	TRINITY_DN114915_c0_g1_i3
Testis	TRINITY_DN126617_c0_g3_i1
Testis	TRINITY_DN133096_c6_g3_i1
Testis	TRINITY_DN132107_c1_g3_i1
Testis	TRINITY_DN122406_c2_g1_i2
Testis	TRINITY_DN134881_c2_g1_i3
Testis	TRINITY_DN129096_c0_g3_i4
Testis	TRINITY_DN126807_c0_g2_i1
Testis	TRINITY_DN118213_c0_g1_i2
Testis	TRINITY_DN96601_c0_g1_i1
Testis	TRINITY_DN102104_c0_g1_i1
Testis	TRINITY_DN131540_c2_g3_i1
Testis	TRINITY_DN123189_c2_g1_i2
Testis	TRINITY_DN135905_c0_g1_i4
Testis	TRINITY_DN97333_c0_g1_i1
Testis	TRINITY_DN126623_c3_g1_i2
Testis	TRINITY_DN124264_c2_g1_i6
Testis	TRINITY_DN129988_c0_g1_i3
Testis	TRINITY_DN131454_c0_g1_i3
Testis	TRINITY_DN124009_c0_g1_i3
Testis	TRINITY_DN112760_c0_g1_i2
Testis	TRINITY_DN106661_c0_g3_i1
Testis	TRINITY_DN119354_c2_g3_i1
Testis	TRINITY_DN131116_c0_g3_i27
Testis	TRINITY_DN127357_c7_g1_i1
Testis	TRINITY_DN49260_c0_g1_i1
Testis	TRINITY_DN124556_c0_g1_i2
Testis	TRINITY_DN124874_c1_g1_i1
Testis	TRINITY_DN126485_c4_g4_i1
Testis	TRINITY_DN125509_c2_g4_i13
Testis	TRINITY_DN117122_c0_g1_i4
Testis	TRINITY_DN109706_c0_g1_i1
Testis	TRINITY_DN129651_c0_g5_i7
Testis	TRINITY_DN135612_c2_g11_i1
Testis	TRINITY_DN122181_c0_g6_i1
Testis	TRINITY_DN123692_c0_g1_i7
Testis	TRINITY_DN128113_c6_g1_i1
Testis	TRINITY_DN104357_c0_g1_i2
Testis	TRINITY_DN129263_c4_g1_i3
Testis	TRINITY_DN124815_c0_g2_i2
Testis	TRINITY_DN113162_c1_g1_i1
Testis	TRINITY_DN128443_c0_g1_i1
Testis	TRINITY_DN126603_c0_g3_i1
Testis	TRINITY_DN111408_c0_g2_i1
Testis	TRINITY_DN122815_c2_g4_i1
Testis	TRINITY_DN133602_c7_g1_i1
Testis	TRINITY_DN109106_c0_g1_i1
Testis	TRINITY_DN118091_c0_g1_i1
Testis	TRINITY_DN112768_c1_g1_i2
Testis	TRINITY_DN134946_c10_g1_i5
Testis	TRINITY_DN113772_c0_g1_i5
Testis	TRINITY_DN117384_c0_g1_i1
Testis	TRINITY_DN130653_c2_g3_i2
Testis	TRINITY_DN121464_c0_g1_i1
Testis	TRINITY_DN131114_c0_g2_i2
Testis	TRINITY_DN123909_c5_g4_i1
Testis	TRINITY_DN126104_c3_g3_i3
Testis	TRINITY_DN131856_c3_g2_i2
Testis	TRINITY_DN125512_c0_g1_i3
Testis	TRINITY_DN127834_c3_g5_i8
Testis	TRINITY_DN126352_c1_g3_i2
Testis	TRINITY_DN130978_c4_g2_i2
Testis	TRINITY_DN124909_c0_g3_i3
Testis	TRINITY_DN129576_c6_g4_i1
Testis	TRINITY_DN133165_c0_g1_i1
Testis	TRINITY_DN132915_c0_g1_i6
Testis	TRINITY_DN134947_c0_g1_i3
Testis	TRINITY_DN124214_c0_g1_i1
Testis	TRINITY_DN125571_c2_g3_i1
Testis	TRINITY_DN133252_c0_g1_i2
Testis	TRINITY_DN118411_c0_g1_i21
Testis	TRINITY_DN119090_c0_g3_i1
Testis	TRINITY_DN127751_c6_g2_i1
Testis	TRINITY_DN102252_c0_g2_i1
Testis	TRINITY_DN114614_c0_g1_i2
Testis	TRINITY_DN106492_c0_g1_i4
Testis	TRINITY_DN118049_c0_g1_i1
Testis	TRINITY_DN131251_c3_g5_i12
Testis	TRINITY_DN133950_c3_g1_i1
Testis	TRINITY_DN123189_c1_g1_i1
Testis	TRINITY_DN133010_c0_g1_i2
Testis	TRINITY_DN132722_c2_g5_i3
Testis	TRINITY_DN19111_c0_g1_i1
Testis	TRINITY_DN134115_c0_g10_i1
Testis	TRINITY_DN131515_c7_g9_i1
Testis	TRINITY_DN127554_c1_g2_i1
Testis	TRINITY_DN123285_c1_g3_i8
Testis	TRINITY_DN136173_c9_g1_i1
Testis	TRINITY_DN46159_c0_g1_i1
Testis	TRINITY_DN135555_c3_g2_i2
Testis	TRINITY_DN128490_c0_g1_i4
Testis	TRINITY_DN128175_c7_g1_i2
Testis	TRINITY_DN118214_c0_g1_i3
Testis	TRINITY_DN122933_c2_g3_i2
Testis	TRINITY_DN120166_c0_g2_i5
Testis	TRINITY_DN135024_c5_g2_i2
Testis	TRINITY_DN129729_c0_g2_i2
Testis	TRINITY_DN121900_c0_g1_i2
Testis	TRINITY_DN122820_c0_g1_i1
Testis	TRINITY_DN128633_c6_g7_i2
Testis	TRINITY_DN123112_c0_g1_i4
Testis	TRINITY_DN124669_c1_g1_i2
Testis	TRINITY_DN45270_c0_g1_i1
Testis	TRINITY_DN119009_c0_g2_i2
Testis	TRINITY_DN120815_c0_g3_i1
Testis	TRINITY_DN121034_c0_g1_i1
Testis	TRINITY_DN84662_c0_g1_i1
Testis	TRINITY_DN58501_c0_g2_i1
Testis	TRINITY_DN105042_c1_g1_i2
Testis	TRINITY_DN132573_c0_g1_i1
Testis	TRINITY_DN126568_c3_g1_i3
Testis	TRINITY_DN133801_c3_g2_i3
Testis	TRINITY_DN130416_c1_g1_i1
Testis	TRINITY_DN134633_c0_g4_i6
Testis	TRINITY_DN126289_c6_g2_i1
Testis	TRINITY_DN130770_c0_g1_i2
Testis	TRINITY_DN130304_c0_g1_i4
Testis	TRINITY_DN129020_c1_g4_i2
Testis	TRINITY_DN122528_c0_g2_i1
Testis	TRINITY_DN111611_c0_g1_i1
Testis	TRINITY_DN117247_c0_g1_i1
Testis	TRINITY_DN126849_c4_g1_i2
Testis	TRINITY_DN124538_c1_g1_i1
Testis	TRINITY_DN112610_c0_g1_i2
Testis	TRINITY_DN116744_c0_g1_i1
Testis	TRINITY_DN127999_c10_g6_i2
Testis	TRINITY_DN121590_c2_g1_i3
Testis	TRINITY_DN107915_c0_g2_i1
Testis	TRINITY_DN130886_c1_g3_i1
Testis	TRINITY_DN129307_c0_g4_i4
Testis	TRINITY_DN135833_c1_g3_i5
Testis	TRINITY_DN128151_c3_g2_i2
Testis	TRINITY_DN131334_c0_g1_i1
Testis	TRINITY_DN132155_c0_g1_i10
Testis	TRINITY_DN134015_c4_g1_i2
Testis	TRINITY_DN99771_c0_g1_i1
Testis	TRINITY_DN128698_c0_g2_i2
Testis	TRINITY_DN107988_c0_g2_i2
Testis	TRINITY_DN130263_c5_g1_i4
Testis	TRINITY_DN130386_c0_g1_i2
Testis	TRINITY_DN96032_c0_g1_i2
Testis	TRINITY_DN135575_c7_g6_i17
Testis	TRINITY_DN122760_c0_g2_i1
Testis	TRINITY_DN132851_c2_g2_i1
Testis	TRINITY_DN133657_c2_g6_i2
Testis	TRINITY_DN132795_c0_g1_i1
Testis	TRINITY_DN129803_c2_g2_i1
Testis	TRINITY_DN130649_c0_g2_i4
Testis	TRINITY_DN133015_c7_g1_i1
Testis	TRINITY_DN124771_c1_g6_i6
Testis	TRINITY_DN134468_c2_g4_i3
Testis	TRINITY_DN125620_c7_g1_i1
Testis	TRINITY_DN118342_c0_g1_i1
Testis	TRINITY_DN120511_c0_g1_i3
Testis	TRINITY_DN116261_c1_g1_i2
Testis	TRINITY_DN126116_c3_g2_i2
Testis	TRINITY_DN133711_c3_g1_i3
Testis	TRINITY_DN127462_c4_g2_i1
Testis	TRINITY_DN123544_c6_g1_i1
Testis	TRINITY_DN134301_c2_g10_i2
Testis	TRINITY_DN128506_c1_g1_i7
Testis	TRINITY_DN127888_c0_g2_i1
Testis	TRINITY_DN121884_c0_g2_i1
Testis	TRINITY_DN17879_c0_g1_i1
Testis	TRINITY_DN134068_c1_g3_i1
Testis	TRINITY_DN130176_c5_g1_i2
Testis	TRINITY_DN124988_c3_g3_i4
Testis	TRINITY_DN134329_c0_g2_i2
Testis	TRINITY_DN135873_c0_g1_i3
Testis	TRINITY_DN118660_c0_g1_i1
Testis	TRINITY_DN136565_c2_g1_i2
Testis	TRINITY_DN134600_c6_g3_i2
Testis	TRINITY_DN101232_c0_g1_i1
Testis	TRINITY_DN126546_c1_g1_i1
Testis	TRINITY_DN128463_c1_g1_i1
Testis	TRINITY_DN125663_c8_g1_i4
Testis	TRINITY_DN119918_c0_g5_i2
Testis	TRINITY_DN110995_c0_g1_i1
Testis	TRINITY_DN130816_c2_g1_i1
Testis	TRINITY_DN135561_c0_g3_i1
Testis	TRINITY_DN132388_c0_g3_i1
Testis	TRINITY_DN120824_c0_g2_i4
Testis	TRINITY_DN124298_c0_g1_i2
Testis	TRINITY_DN134671_c0_g1_i1
Testis	TRINITY_DN127874_c4_g3_i1
Testis	TRINITY_DN131736_c1_g1_i1
Testis	TRINITY_DN136228_c5_g1_i1
Testis	TRINITY_DN152895_c0_g1_i1
Testis	TRINITY_DN118829_c0_g1_i1
Testis	TRINITY_DN131648_c1_g2_i1
Testis	TRINITY_DN132906_c0_g4_i8
Testis	TRINITY_DN132148_c8_g5_i2
Testis	TRINITY_DN122080_c1_g1_i1
Testis	TRINITY_DN134881_c2_g3_i1
Testis	TRINITY_DN120905_c0_g1_i1
Testis	TRINITY_DN106368_c0_g2_i1
Testis	TRINITY_DN129699_c2_g6_i1
Testis	TRINITY_DN118236_c0_g2_i2
Testis	TRINITY_DN132202_c1_g1_i1
Testis	TRINITY_DN114114_c0_g1_i1
Testis	TRINITY_DN118645_c0_g2_i1
Testis	TRINITY_DN130125_c1_g1_i1
Testis	TRINITY_DN121835_c0_g1_i2
Testis	TRINITY_DN125616_c0_g1_i5
Testis	TRINITY_DN119831_c1_g1_i3
Testis	TRINITY_DN127300_c8_g3_i1
Testis	TRINITY_DN132620_c1_g2_i1
Testis	TRINITY_DN115524_c0_g2_i1
Testis	TRINITY_DN110214_c0_g1_i3
Testis	TRINITY_DN112280_c0_g1_i1
Testis	TRINITY_DN127554_c1_g1_i1
Testis	TRINITY_DN113806_c0_g1_i5
Testis	TRINITY_DN82692_c0_g1_i1
Testis	TRINITY_DN109035_c0_g1_i1
Testis	TRINITY_DN136464_c5_g1_i2
Testis	TRINITY_DN129192_c0_g3_i1
Testis	TRINITY_DN128381_c1_g4_i1
Testis	TRINITY_DN119556_c0_g17_i1
Testis	TRINITY_DN127248_c0_g2_i2
Testis	TRINITY_DN117634_c2_g2_i1
Testis	TRINITY_DN119012_c0_g1_i4
Testis	TRINITY_DN118280_c0_g1_i2
Testis	TRINITY_DN124623_c3_g1_i1
Testis	TRINITY_DN112760_c0_g2_i1
Testis	TRINITY_DN132397_c1_g4_i1
Testis	TRINITY_DN118731_c3_g2_i1
Testis	TRINITY_DN126951_c3_g7_i2
Testis	TRINITY_DN126546_c1_g3_i1
Testis	TRINITY_DN127002_c4_g2_i2
Testis	TRINITY_DN134898_c1_g8_i1
Testis	TRINITY_DN133691_c3_g1_i1
Testis	TRINITY_DN133586_c6_g4_i1
Testis	TRINITY_DN121784_c0_g5_i1
Testis	TRINITY_DN132258_c2_g3_i1
Testis	TRINITY_DN114709_c0_g1_i1
Testis	TRINITY_DN149060_c0_g1_i1
Testis	TRINITY_DN92858_c0_g1_i4
Testis	TRINITY_DN118765_c0_g2_i2
Testis	TRINITY_DN125689_c2_g1_i1
Testis	TRINITY_DN111029_c0_g1_i3
Testis	TRINITY_DN124300_c5_g6_i2
Testis	TRINITY_DN128144_c3_g1_i5
Testis	TRINITY_DN131648_c1_g1_i5
Testis	TRINITY_DN129555_c1_g1_i6
Testis	TRINITY_DN108997_c0_g1_i1
Testis	TRINITY_DN121133_c0_g2_i1
Testis	TRINITY_DN133831_c1_g2_i1
Testis	TRINITY_DN127838_c10_g4_i1
Testis	TRINITY_DN131465_c3_g1_i3
Testis	TRINITY_DN133482_c7_g1_i3
Testis	TRINITY_DN124050_c0_g2_i1
Testis	TRINITY_DN133268_c0_g2_i1
Testis	TRINITY_DN107811_c0_g1_i1
Testis	TRINITY_DN114694_c0_g2_i3
Testis	TRINITY_DN130366_c0_g1_i14
Testis	TRINITY_DN117360_c0_g1_i1
Testis	TRINITY_DN131617_c1_g1_i1
Testis	TRINITY_DN130566_c10_g1_i2
Testis	TRINITY_DN110989_c1_g2_i1
Testis	TRINITY_DN134478_c6_g1_i2
Testis	TRINITY_DN122487_c1_g1_i6
Testis	TRINITY_DN121674_c1_g2_i1
Testis	TRINITY_DN133400_c0_g2_i3
Testis	TRINITY_DN131588_c1_g1_i6
Testis	TRINITY_DN131710_c5_g3_i6
Testis	TRINITY_DN121248_c0_g1_i1
Testis	TRINITY_DN115820_c0_g1_i1
Testis	TRINITY_DN120211_c4_g4_i7
Testis	TRINITY_DN136301_c4_g29_i1
Testis	TRINITY_DN135623_c1_g2_i3
Testis	TRINITY_DN209985_c0_g1_i1
Testis	TRINITY_DN123313_c0_g1_i1
Testis	TRINITY_DN115328_c0_g1_i1
Testis	TRINITY_DN120532_c1_g1_i1
Testis	TRINITY_DN135570_c0_g1_i1
Testis	TRINITY_DN120235_c0_g1_i5
Testis	TRINITY_DN130907_c0_g1_i1
Testis	TRINITY_DN127116_c0_g1_i6
Testis	TRINITY_DN121930_c2_g3_i1
Testis	TRINITY_DN128830_c0_g4_i4
Testis	TRINITY_DN119872_c0_g1_i2
Testis	TRINITY_DN129639_c7_g1_i1
Testis	TRINITY_DN129053_c3_g5_i1
Testis	TRINITY_DN180631_c0_g1_i1
Testis	TRINITY_DN107632_c0_g1_i1
Testis	TRINITY_DN124134_c0_g2_i1
Testis	TRINITY_DN126844_c0_g1_i1
Testis	TRINITY_DN134115_c0_g16_i2
Testis	TRINITY_DN131579_c0_g4_i6
Testis	TRINITY_DN123558_c0_g1_i1
Testis	TRINITY_DN121167_c3_g4_i1
Testis	TRINITY_DN126620_c1_g6_i4
Testis	TRINITY_DN110454_c0_g6_i1
Testis	TRINITY_DN133075_c0_g1_i1
Testis	TRINITY_DN129698_c3_g1_i2
Testis	TRINITY_DN131692_c0_g2_i1
Testis	TRINITY_DN120024_c0_g4_i1
Testis	TRINITY_DN131136_c0_g1_i1
Testis	TRINITY_DN127877_c4_g3_i1
Testis	TRINITY_DN132761_c1_g1_i1
Testis	TRINITY_DN127896_c0_g1_i2
Testis	TRINITY_DN133503_c0_g2_i3
Testis	TRINITY_DN130429_c0_g1_i4
Testis	TRINITY_DN128721_c2_g4_i1
Testis	TRINITY_DN129684_c8_g1_i7
Testis	TRINITY_DN134900_c6_g3_i2
Testis	TRINITY_DN118888_c0_g1_i2
Testis	TRINITY_DN125640_c0_g1_i2
Testis	TRINITY_DN67257_c0_g2_i1
Testis	TRINITY_DN134045_c1_g7_i1
Testis	TRINITY_DN134554_c4_g2_i1
Testis	TRINITY_DN121291_c0_g1_i1
Testis	TRINITY_DN111786_c0_g1_i2
Testis	TRINITY_DN119963_c0_g1_i6
Testis	TRINITY_DN122610_c1_g2_i3
Testis	TRINITY_DN131167_c2_g4_i4
Testis	TRINITY_DN127599_c2_g3_i3
Testis	TRINITY_DN103859_c0_g1_i1
Testis	TRINITY_DN135631_c3_g2_i1
Testis	TRINITY_DN136445_c16_g1_i1
Testis	TRINITY_DN122039_c0_g3_i1
Testis	TRINITY_DN119977_c0_g2_i5
Testis	TRINITY_DN124416_c3_g1_i2
Testis	TRINITY_DN136384_c2_g2_i1
Testis	TRINITY_DN131428_c0_g1_i1
Testis	TRINITY_DN135153_c3_g2_i4
Testis	TRINITY_DN112930_c0_g1_i1
Testis	TRINITY_DN133831_c1_g5_i1
Testis	TRINITY_DN136295_c4_g1_i1
Testis	TRINITY_DN131616_c1_g1_i4
Testis	TRINITY_DN127338_c2_g2_i3
Testis	TRINITY_DN135587_c1_g2_i3
Testis	TRINITY_DN135397_c0_g3_i2
Testis	TRINITY_DN134753_c4_g2_i1
Testis	TRINITY_DN131535_c2_g1_i1
Testis	TRINITY_DN133169_c6_g7_i5
Testis	TRINITY_DN123611_c3_g4_i1
Testis	TRINITY_DN126007_c1_g2_i2
Testis	TRINITY_DN128508_c5_g1_i2
Testis	TRINITY_DN121979_c0_g4_i2
Testis	TRINITY_DN124623_c3_g3_i1
Testis	TRINITY_DN128939_c0_g1_i2
Testis	TRINITY_DN128732_c0_g2_i2
Testis	TRINITY_DN116801_c0_g1_i1
Testis	TRINITY_DN128774_c0_g1_i1
Testis	TRINITY_DN121167_c3_g1_i1
Testis	TRINITY_DN127647_c0_g1_i3
Testis	TRINITY_DN119421_c0_g1_i3
Testis	TRINITY_DN126268_c0_g1_i2
Testis	TRINITY_DN112847_c0_g1_i1
Testis	TRINITY_DN113644_c0_g1_i2
Testis	TRINITY_DN117772_c0_g1_i1
Testis	TRINITY_DN115882_c0_g1_i1
Testis	TRINITY_DN110737_c0_g1_i1
Testis	TRINITY_DN130576_c1_g7_i1
Testis	TRINITY_DN129003_c7_g1_i1
Testis	TRINITY_DN128676_c0_g1_i5
Testis	TRINITY_DN116053_c0_g1_i1
Testis	TRINITY_DN132067_c0_g1_i6
Testis	TRINITY_DN133594_c1_g2_i3
Testis	TRINITY_DN118819_c0_g1_i1
Testis	TRINITY_DN127099_c0_g1_i1
Testis	TRINITY_DN124274_c0_g1_i4
Testis	TRINITY_DN120322_c1_g1_i3
Testis	TRINITY_DN132812_c3_g2_i1
Testis	TRINITY_DN135913_c2_g3_i1
