gid	gname	chr	start	end	logFC.XY46.XX46	bias	tau	tissue
TRINITY_DN136070_c9_g2_i1	NA	NA	NA	NA	1.477062527	male	0.415971348	G23_mmean
TRINITY_DN136071_c0_g1_i1	ntn1-like.1	Chr07	97576780	97576780	0.197622572	unbias	0.24244404	G43_M_mean
TRINITY_DN136071_c1_g1_i5	NA	NA	NA	NA	0.37184039	unbias	0.288443627	Brain_mmean
TRINITY_DN136073_c1_g1_i3	LOC100498174	Chr07	774900	774900	-0.569257611	unbias	0.386354905	G23_fmean
TRINITY_DN136075_c3_g2_i3	NA	NA	NA	NA	0.885696044	unbias	0.208433899	G31_mmean
TRINITY_DN136077_c9_g5_i3	NA	NA	NA	NA	0.312184417	unbias	0.13481103	Brain_fmean
TRINITY_DN136079_c1_g2_i5	Xetrov90012204m	Chr04	101936590	101936590	1.160840585	male	0.687195861	G43_M_mean
TRINITY_DN136080_c10_g6_i1	LOC100488554	Chr03	119641032	119641032	-0.049737944	unbias	0.22416196	G23_fmean
TRINITY_DN136080_c7_g1_i2	NA	NA	NA	NA	0.038898136	unbias	0.443292417	G43_F_mean
TRINITY_DN136082_c6_g9_i1	NA	NA	NA	NA	0.355067	unbias	0.344151268	G43_F_mean
TRINITY_DN136085_c1_g2_i1	NA	NA	NA	NA	1.570919071	male	0.46295226	Brain_fmean
TRINITY_DN136085_c2_g2_i3	nipsnap1	Chr01	132381492	132381492	-1.087392806	unbias	0.923238898	Testis_mean
TRINITY_DN136085_c2_g4_i2	NA	NA	NA	NA	0.480586519	unbias	0.069803724	Testis_mean
TRINITY_DN136086_c0_g1_i1	NA	NA	NA	NA	0.063531714	unbias	0.138961904	G43_M_mean
TRINITY_DN136086_c0_g4_i1	NA	NA	NA	NA	0.087413652	unbias	0.657591185	Brain_fmean
TRINITY_DN136087_c3_g4_i2	NA	NA	NA	NA	0.487827014	unbias	0.401370995	Brain_mmean
TRINITY_DN136088_c0_g2_i1	NA	NA	NA	NA	0.415008552	unbias	0.673417963	Liver_fmean
TRINITY_DN136088_c0_g3_i1	NA	NA	NA	NA	0.14751046	unbias	0.572043862	Liver_fmean
TRINITY_DN136088_c0_g4_i1	spsb4-like	Chr05	120232446	120232446	0.275061003	unbias	0.449192351	Liver_fmean
TRINITY_DN136089_c6_g1_i1	NA	NA	NA	NA	-0.077357993	unbias	0.133303898	G23_fmean
TRINITY_DN136091_c7_g1_i1	slc12a2	Chr01	159210667	159210667	0.353157061	unbias	0.195556165	G23_mmean
TRINITY_DN136091_c8_g2_i1	tgfbrap1-like	Chr02	108131346	108131346	-0.527984633	unbias	0.361534232	Liver_fmean
TRINITY_DN136091_c9_g1_i1	NA	NA	NA	NA	-0.658209999	unbias	0.259566897	Ovary_mean
TRINITY_DN136093_c0_g1_i6	NA	NA	NA	NA	0.338088447	unbias	0.405410884	Brain_fmean
TRINITY_DN136095_c5_g1_i1	NA	NA	NA	NA	-0.297599466	unbias	0.363101249	Ovary_mean
TRINITY_DN136095_c6_g1_i1	NA	NA	NA	NA	-0.158063679	unbias	0.408871805	Testis_mean
TRINITY_DN136095_c7_g1_i1	NA	NA	NA	NA	2.015392459	unbias	0.553757753	Brain_fmean
TRINITY_DN136096_c0_g1_i1	NA	NA	NA	NA	0.567870331	unbias	0.504515719	Brain_fmean
TRINITY_DN136096_c1_g2_i1	NA	NA	NA	NA	0.585914634	unbias	0.375854405	G27_mmean
TRINITY_DN136097_c2_g1_i2	NA	NA	NA	NA	0.505887551	unbias	0.457780231	Testis_mean
TRINITY_DN136097_c2_g6_i5	NA	NA	NA	NA	-1.442977013	unbias	0.528343602	Ovary_mean
TRINITY_DN136098_c4_g2_i1	NA	NA	NA	NA	1.313449237	unbias	0.292880267	G43_M_mean
TRINITY_DN136100_c0_g1_i2	NA	NA	NA	NA	1.964206979	male	0.290430908	Ovary_mean
TRINITY_DN136100_c1_g3_i1	gna11	Chr01	102471306	102471306	-0.636331396	unbias	0.15084899	G23_fmean
TRINITY_DN136100_c2_g1_i1	Xetrov90001997m	Chr01	101423083	101423083	0.671010092	unbias	0.250178022	Testis_mean
TRINITY_DN136100_c3_g1_i2	NA	NA	NA	NA	-0.412322372	unbias	0.218717123	G23_mmean
TRINITY_DN136102_c1_g2_i1	NA	NA	NA	NA	-1.019565728	female	0.430752211	Testis_mean
TRINITY_DN136103_c2_g2_i1	Xetrov90023720m	Chr09	33396378	33396378	0.668586792	unbias	0.239945918	Brain_mmean
TRINITY_DN136104_c0_g1_i7	NA	NA	NA	NA	0.69597355	unbias	0.248644903	G43_M_mean
TRINITY_DN136105_c2_g1_i1	sart1	Chr04	36468103	36468103	-0.248844651	unbias	0.322591885	G23_fmean
TRINITY_DN136107_c0_g1_i2	NA	NA	NA	NA	-0.307863719	unbias	0.359428863	Brain_fmean
TRINITY_DN136108_c0_g1_i1	NA	NA	NA	NA	0.003718399	unbias	0.591714368	Ovary_mean
TRINITY_DN136109_c1_g14_i1	NA	NA	NA	NA	-0.475086362	unbias	0.288246163	G43_M_mean
TRINITY_DN136109_c1_g16_i1	chrna5-like	Chr03	85808355	85808355	0.250158609	unbias	0.370240621	G43_M_mean
TRINITY_DN136109_c1_g4_i1	NA	NA	NA	NA	-0.143287626	unbias	0.191139791	G23_fmean
TRINITY_DN136109_c1_g9_i1	NA	NA	NA	NA	0.160883692	unbias	0.317640669	G43_M_mean
TRINITY_DN136112_c0_g1_i2	NA	NA	NA	NA	0.690835663	unbias	0.404227431	Brain_mmean
TRINITY_DN136114_c1_g5_i1	NA	NA	NA	NA	-0.279671545	unbias	0.394648037	Brain_fmean
TRINITY_DN136115_c0_g1_i2	LOC100489834-like	Chr09	56025025	56025025	0.059061868	unbias	0.299758502	Brain_mmean
TRINITY_DN136115_c2_g1_i6	NA	NA	NA	NA	0.718640211	unbias	0.437381825	Ovary_mean
TRINITY_DN136115_c2_g3_i2	snx15	Chr04	38222481	38222481	-0.916851142	unbias	0.487372516	Brain_fmean
TRINITY_DN136116_c2_g2_i3	sumo1	Chr09	46883095	46883095	0.690155235	unbias	0.422997415	Brain_fmean
TRINITY_DN136117_c2_g2_i1	NA	NA	NA	NA	0.135644109	unbias	0.576619256	Brain_mmean
TRINITY_DN136118_c3_g2_i3	NA	NA	NA	NA	-0.400719454	unbias	0.28014088	Brain_fmean
TRINITY_DN136119_c4_g1_i2	NA	NA	NA	NA	-0.063858385	unbias	0.627837188	Brain_fmean
TRINITY_DN136119_c4_g13_i9	NA	NA	NA	NA	0.775816324	unbias	0.399761719	Brain_mmean
TRINITY_DN136119_c4_g5_i12	csrp1	Chr02	76975644	76975644	-1.325587851	female	0.547017503	Brain_mmean
TRINITY_DN136120_c6_g1_i1	rnf34	Chr01	153758327	153758327	0.253202481	unbias	0.538278125	G23_mmean
TRINITY_DN136120_c7_g1_i1	NA	NA	NA	NA	0.443400336	unbias	0.348769665	Brain_fmean
TRINITY_DN136122_c7_g6_i1	NA	NA	NA	NA	0.533638835	unbias	0.300250907	G23_mmean
TRINITY_DN136123_c0_g1_i1	aqp9	Chr03	89621392	89621392	0.429835572	unbias	0.536382362	G43_F_mean
TRINITY_DN136124_c0_g1_i1	NA	NA	NA	NA	1.184981879	male	0.379410085	Brain_mmean
TRINITY_DN136124_c10_g1_i1	NA	NA	NA	NA	0.391034665	unbias	0.197295088	G46_M_mean
TRINITY_DN136124_c7_g2_i1	wdr81	Chr02	28579429	28579429	0.258627246	unbias	0.365840741	Brain_mmean
TRINITY_DN136124_c9_g1_i1	LOC101732121	Chr02	51241811	51241811	0.495889744	unbias	0.662644484	Brain_fmean
TRINITY_DN136125_c3_g2_i2	NA	NA	NA	NA	0.38497375	unbias	0.350576784	Testis_mean
TRINITY_DN136126_c0_g1_i1	NA	NA	NA	NA	0.386673655	unbias	0.346420796	G23_fmean
TRINITY_DN136127_c0_g1_i1	NA	NA	NA	NA	0.746683256	unbias	0.283513258	G31_mmean
TRINITY_DN136127_c0_g2_i8	NA	NA	NA	NA	0.771874275	unbias	0.245853674	G31_mmean
TRINITY_DN136128_c0_g3_i1	NA	NA	NA	NA	0.018026233	unbias	0.463614876	G27_fmean
TRINITY_DN136128_c0_g4_i1	NA	NA	NA	NA	-2.064157276	female	0.416019673	Ovary_mean
TRINITY_DN136129_c3_g8_i1	bag6	Chr08	53607974	53607974	0.189344219	unbias	0.629599863	Brain_mmean
TRINITY_DN136131_c2_g3_i1	gls2-like	Chr02	135314107	135314107	0.22399559	unbias	0.515115454	Brain_mmean
TRINITY_DN136131_c3_g2_i7	NA	NA	NA	NA	-0.693319842	unbias	0.640532486	Ovary_mean
TRINITY_DN136132_c9_g1_i1	mreg	Chr09	53806422	53806422	0.191711759	unbias	0.31277738	G43_F_mean
TRINITY_DN136134_c4_g7_i1	stx11	Chr05	55567762	55567762	0.456477452	unbias	0.231468554	G43_F_mean
TRINITY_DN136135_c1_g2_i1	NA	NA	NA	NA	1.569345328	unbias	0.579005925	G27_fmean
TRINITY_DN136135_c1_g4_i2	NA	NA	NA	NA	0.467472664	unbias	0.58609584	G27_fmean
TRINITY_DN136137_c2_g4_i2	NA	NA	NA	NA	-1.009323641	unbias	0.582000649	Brain_fmean
TRINITY_DN136143_c5_g2_i1	NA	NA	NA	NA	-0.738171129	unbias	0.304231259	G23_fmean
TRINITY_DN136143_c5_g5_i5	NA	NA	NA	NA	-1.789044094	female	0.498627416	Ovary_mean
TRINITY_DN136143_c7_g2_i1	gpatch3	Chr02	51985122	51985122	0.369338781	unbias	0.090598543	Brain_fmean
TRINITY_DN136144_c9_g2_i1	NA	NA	NA	NA	-0.038354381	unbias	0.311341821	Liver_mmean
TRINITY_DN136144_c9_g4_i3	NA	NA	NA	NA	-0.638850676	unbias	0.708523568	Brain_mmean
TRINITY_DN136144_c9_g5_i1	NA	NA	NA	NA	-2.238056917	female	0.666679071	Liver_mmean
TRINITY_DN136145_c2_g11_i2	NA	NA	NA	NA	0.753688604	unbias	0.540452611	Liver_fmean
TRINITY_DN136145_c2_g6_i4	NA	NA	NA	NA	0.485244277	unbias	0.465394447	Liver_fmean
TRINITY_DN136146_c6_g3_i1	NA	NA	NA	NA	0.023997802	unbias	0.328595183	Brain_fmean
TRINITY_DN136147_c0_g1_i5	NA	NA	NA	NA	0.443968234	unbias	0.57249754	Brain_fmean
TRINITY_DN136148_c1_g3_i3	NA	NA	NA	NA	0.67188182	unbias	0.378926572	G23_fmean
TRINITY_DN136148_c1_g6_i1	NA	NA	NA	NA	1.001244476	unbias	0.744142507	G43_F_mean
TRINITY_DN136148_c2_g13_i1	NA	NA	NA	NA	0.775522515	unbias	0.663289277	G23_fmean
TRINITY_DN136149_c0_g2_i1	NA	NA	NA	NA	0.604820348	unbias	0.416789913	Liver_fmean
TRINITY_DN136152_c0_g2_i2	NA	NA	NA	NA	0.162134402	unbias	0.441793171	Brain_mmean
TRINITY_DN136154_c1_g3_i1	NA	NA	NA	NA	0.42041662	unbias	0.043482097	G43_M_mean
TRINITY_DN136157_c1_g2_i1	NA	NA	NA	NA	-2.001573454	female	0.510512337	Ovary_mean
TRINITY_DN136157_c2_g1_i2	NA	NA	NA	NA	0.883162626	unbias	0.41481668	G27_mmean
TRINITY_DN136158_c6_g3_i1	NA	NA	NA	NA	-2.280689695	female	0.494194243	Ovary_mean
TRINITY_DN136159_c0_g1_i1	jakmip1	Chr01	19315484	19315484	-1.304074314	unbias	0.533115712	Ovary_mean
TRINITY_DN136159_c1_g1_i2	rbm15b	Chr04	116944407	116944407	0.478626143	unbias	0.294401333	G46_M_mean
TRINITY_DN136159_c2_g2_i1	LOC100489846	Chr03	17774556	17774556	0.469606884	unbias	0.305034993	G43_M_mean
TRINITY_DN136159_c2_g3_i1	NA	NA	NA	NA	0.359353581	unbias	0.285552075	G43_F_mean
TRINITY_DN136162_c10_g4_i1	c7orf25	Chr06	66030101	66030101	0.478944575	unbias	0.155148963	Brain_mmean
TRINITY_DN136162_c10_g7_i1	NA	NA	NA	NA	2.158978389	male	0.309934895	G43_F_mean
TRINITY_DN136163_c1_g1_i1	NA	NA	NA	NA	-2.180836385	female	0.673608697	Ovary_mean
TRINITY_DN136163_c1_g2_i1	NA	NA	NA	NA	-0.395125341	unbias	0.329964846	Brain_fmean
TRINITY_DN136164_c1_g3_i1	atp2c2	Chr04	64736626	64736626	0.80561159	unbias	0.476175394	Brain_mmean
TRINITY_DN136165_c4_g1_i1	NA	NA	NA	NA	-1.269062053	unbias	0.299330699	G23_fmean
TRINITY_DN136166_c0_g1_i2	NA	NA	NA	NA	1.01206705	unbias	0.370643132	Brain_mmean
TRINITY_DN136167_c0_g1_i1	camlg-like	Chr03	17159051	17159051	-4.202184784	female	0.780692988	Ovary_mean
TRINITY_DN136169_c1_g1_i2	NA	NA	NA	NA	1.227944814	unbias	0.547897052	Brain_fmean
TRINITY_DN136170_c8_g10_i10	NA	NA	NA	NA	0.51866023	unbias	0.4353534	Brain_mmean
TRINITY_DN136170_c8_g9_i1	NA	NA	NA	NA	-0.835948556	unbias	0.475375938	Ovary_mean
TRINITY_DN136172_c0_g1_i1	NA	NA	NA	NA	0.397745007	unbias	0.507917222	Brain_mmean
TRINITY_DN136172_c0_g2_i1	pvrl3	Chr02	50722106	50722106	0.457369005	unbias	0.615735506	Brain_mmean
TRINITY_DN136172_c1_g1_i3	NA	NA	NA	NA	-0.469071629	unbias	0.268601093	G23_fmean
TRINITY_DN136174_c0_g1_i4	NA	NA	NA	NA	-0.305396387	unbias	0.544943624	Brain_mmean
TRINITY_DN136175_c0_g1_i4	NA	NA	NA	NA	0.128216019	unbias	0.401529107	Brain_mmean
TRINITY_DN136176_c0_g1_i4	NA	NA	NA	NA	0.749701698	unbias	0.283791116	G46_M_mean
TRINITY_DN136178_c3_g1_i2	NA	NA	NA	NA	0.65390991	unbias	0.393462049	Brain_mmean
TRINITY_DN136179_c0_g4_i5	NA	NA	NA	NA	0.164457526	unbias	0.267213493	G23_fmean
TRINITY_DN136180_c0_g1_i2	NA	NA	NA	NA	-2.051967236	female	0.462936843	Ovary_mean
TRINITY_DN136180_c1_g4_i4	NA	NA	NA	NA	1.05285878	unbias	0.40715326	Brain_fmean
TRINITY_DN136181_c5_g6_i1	NA	NA	NA	NA	0.489019341	unbias	0.198468023	G43_F_mean
TRINITY_DN136182_c0_g2_i3	Xetrov90021170m	Chr08	62609795	62609795	-1.188360733	female	0.321300765	G46_F_mean
TRINITY_DN136183_c1_g3_i6	NA	NA	NA	NA	-0.015064088	unbias	0.671946051	Brain_fmean
TRINITY_DN136183_c1_g4_i3	NA	NA	NA	NA	0.008492863	unbias	0.411917872	Brain_fmean
TRINITY_DN136184_c3_g1_i2	NA	NA	NA	NA	-0.651763965	unbias	0.343430045	Ovary_mean
TRINITY_DN136186_c1_g1_i9	NA	NA	NA	NA	-1.040953057	unbias	0.435877787	G27_fmean
TRINITY_DN136188_c1_g1_i1	NA	NA	NA	NA	0.014389105	unbias	0.577889618	Brain_fmean
TRINITY_DN136189_c1_g1_i5	mtrf1	Chr02	129102323	129102323	-4.748772168	female	0.602359875	Testis_mean
TRINITY_DN136189_c1_g3_i2	NA	NA	NA	NA	-4.377582895	female	0.608139685	Testis_mean
TRINITY_DN136190_c9_g1_i4	NA	NA	NA	NA	1.360904674	male	0.457652677	G27_mmean
TRINITY_DN136192_c0_g1_i7	NA	NA	NA	NA	0.718112959	unbias	0.212836464	Ovary_mean
TRINITY_DN136194_c0_g2_i1	NA	NA	NA	NA	-1.032428313	female	0.502179489	Testis_mean
TRINITY_DN136194_c0_g3_i1	NA	NA	NA	NA	0.339871757	unbias	0.599751803	Brain_fmean
TRINITY_DN136196_c3_g1_i3	NA	NA	NA	NA	0.193326967	unbias	0.490575446	Brain_mmean
TRINITY_DN136200_c5_g6_i1	NA	NA	NA	NA	-2.409038141	female	0.647610861	Ovary_mean
TRINITY_DN136200_c5_g8_i1	eps8l3	Chr02	63430618	63430618	0.400165573	unbias	0.306626385	Brain_fmean
TRINITY_DN136201_c7_g1_i2	nqo1	Chr04	62418080	62418080	-0.247134677	unbias	0.210670588	Ovary_mean
TRINITY_DN136201_c8_g1_i1	NA	NA	NA	NA	0.034500349	unbias	0.40502269	Brain_mmean
TRINITY_DN136202_c0_g1_i2	NA	NA	NA	NA	0.176918668	unbias	0.664768918	G43_F_mean
TRINITY_DN136202_c0_g2_i1	mrps15	Chr02	82184712	82184712	1.0158916	unbias	0.880602619	G46_M_mean
TRINITY_DN136203_c0_g1_i2	NA	NA	NA	NA	-0.81313042	unbias	0.271543411	Testis_mean
TRINITY_DN136206_c2_g3_i5	cdk8	Chr02	152818419	152818419	0.824208779	unbias	0.224788112	Liver_fmean
TRINITY_DN136206_c3_g1_i3	NA	NA	NA	NA	0.287087067	unbias	0.513049137	Brain_fmean
TRINITY_DN136207_c10_g1_i1	LOC100495158-like	Chr02	104970486	104970486	0.131206683	unbias	0.520649524	Brain_mmean
TRINITY_DN136207_c10_g2_i1	NA	NA	NA	NA	-0.037548604	unbias	0.716110092	Brain_mmean
TRINITY_DN136207_c10_g5_i2	pold2	Chr03	107699000	107699000	0.165079273	unbias	0.452231342	Brain_mmean
TRINITY_DN136208_c0_g1_i3	NA	NA	NA	NA	0.458385691	unbias	0.303766009	Testis_mean
TRINITY_DN136212_c0_g1_i2	NA	NA	NA	NA	0.496326481	unbias	0.717549316	G46_M_mean
TRINITY_DN136212_c1_g1_i1	NA	NA	NA	NA	0.659606829	unbias	0.745806519	G46_M_mean
TRINITY_DN136212_c1_g2_i6	rhbdd1	Chr05	115324688	115324688	0.399453453	unbias	0.557047507	G31_fmean
TRINITY_DN136212_c1_g7_i1	NA	NA	NA	NA	0.347116033	unbias	0.762972443	G46_M_mean
TRINITY_DN136213_c2_g1_i6	NA	NA	NA	NA	-1.257485067	female	0.314138811	Testis_mean
TRINITY_DN136213_c2_g2_i1	NA	NA	NA	NA	-1.45486857	female	0.264726484	Ovary_mean
TRINITY_DN136214_c2_g1_i2	NA	NA	NA	NA	0.172142832	unbias	0.174200587	Brain_mmean
TRINITY_DN136214_c3_g4_i2	NA	NA	NA	NA	0.090458746	unbias	0.662713282	Brain_fmean
TRINITY_DN136215_c0_g1_i1	NA	NA	NA	NA	0.231440006	unbias	0.421482027	Brain_fmean
TRINITY_DN136216_c2_g1_i1	NA	NA	NA	NA	-1.322571197	female	0.244606632	Testis_mean
TRINITY_DN136216_c4_g4_i3	isca1	Chr01	122707595	122707595	-0.638347378	unbias	0.157879629	G23_fmean
TRINITY_DN136216_c5_g2_i2	NA	NA	NA	NA	0.057995369	unbias	0.192389119	Ovary_mean
TRINITY_DN136216_c6_g1_i1	NA	NA	NA	NA	0.537223927	unbias	0.375083361	Brain_mmean
TRINITY_DN136219_c0_g1_i5	NA	NA	NA	NA	0.234032671	unbias	0.41743293	G43_M_mean
TRINITY_DN136220_c5_g10_i1	NA	NA	NA	NA	0.621752727	unbias	0.272135837	G46_M_mean
TRINITY_DN136220_c5_g6_i1	NA	NA	NA	NA	0.473888664	unbias	0.43075146	G43_F_mean
TRINITY_DN136220_c5_g7_i1	myod1	scaffold_4589	1061	1061	0.58118328	unbias	0.374214289	G43_F_mean
TRINITY_DN136221_c4_g1_i1	NA	NA	NA	NA	-1.117823726	female	0.357748548	Ovary_mean
TRINITY_DN136222_c2_g1_i1	LOC613063	Chr04	12515783	12515783	0.667680506	unbias	0.294929663	G43_M_mean
TRINITY_DN136222_c2_g3_i3	NA	NA	NA	NA	0.435357874	unbias	0.699753096	Brain_fmean
TRINITY_DN136223_c3_g4_i1	NA	NA	NA	NA	0.344508764	unbias	0.544670364	G43_F_mean
TRINITY_DN136227_c3_g1_i1	NA	NA	NA	NA	1.213370285	male	0.457798618	G46_M_mean
TRINITY_DN136228_c3_g1_i1	NA	NA	NA	NA	0.776543144	unbias	0.700395982	G46_M_mean
TRINITY_DN136228_c5_g1_i1	NA	NA	NA	NA	0.09557178	unbias	0.61422095	Brain_mmean
TRINITY_DN136228_c5_g3_i1	NA	NA	NA	NA	-0.428082477	unbias	0.50831517	Brain_mmean
TRINITY_DN136228_c6_g2_i3	ret	Chr07	44663724	44663724	0.131007579	unbias	0.32972513	Brain_fmean
TRINITY_DN136229_c7_g2_i1	NA	NA	NA	NA	-0.168323002	unbias	0.446959771	Brain_mmean
TRINITY_DN136231_c3_g1_i1	NA	NA	NA	NA	0.071803193	unbias	0.304563767	G43_M_mean
TRINITY_DN136232_c0_g1_i1	NA	NA	NA	NA	0.715847426	unbias	0.624497248	Brain_mmean
TRINITY_DN136232_c1_g2_i1	NA	NA	NA	NA	-1.639865119	female	0.615015268	Ovary_mean
TRINITY_DN136232_c2_g1_i2	NA	NA	NA	NA	0.609429151	unbias	0.407709544	Brain_fmean
TRINITY_DN136233_c6_g1_i3	smc3	scaffold_401	72807	72807	0.413852175	unbias	0.353788702	G23_fmean
TRINITY_DN136233_c7_g1_i1	NA	NA	NA	NA	-1.023691983	unbias	0.471164093	Ovary_mean
TRINITY_DN136233_c9_g1_i1	NA	NA	NA	NA	0.912115205	unbias	0.412062561	Brain_mmean
TRINITY_DN136234_c11_g1_i1	NA	NA	NA	NA	0.518563828	unbias	0.335165946	Brain_mmean
TRINITY_DN136236_c0_g2_i6	NA	NA	NA	NA	-0.27715138	unbias	0.807167181	Brain_fmean
TRINITY_DN136237_c11_g3_i4	NA	NA	NA	NA	0.319018608	unbias	0.192475608	G27_fmean
TRINITY_DN136237_c11_g5_i1	NA	NA	NA	NA	-2.076336637	female	0.666568284	G31_fmean
TRINITY_DN136238_c7_g16_i1	Xetrov90012037m	Chr04	92348072	92348072	0.349125598	unbias	0.61462053	Liver_mmean
TRINITY_DN136241_c3_g1_i3	NA	NA	NA	NA	0.447611679	unbias	0.249431405	Brain_mmean
TRINITY_DN136242_c3_g2_i6	ttpal	Chr10	30136228	30136228	-0.208679947	unbias	0.329450687	Ovary_mean
TRINITY_DN136242_c5_g1_i2	NA	NA	NA	NA	0.624508985	unbias	0.502630333	Brain_fmean
TRINITY_DN136246_c2_g1_i1	NA	NA	NA	NA	-0.12466467	unbias	0.579547592	G31_fmean
TRINITY_DN136246_c2_g2_i1	nono	Chr08	23083498	23083498	0.479496653	unbias	0.644459257	G43_F_mean
TRINITY_DN136246_c2_g3_i1	znf385b	Chr09	58385001	58385001	-0.066950648	unbias	0.552244561	G31_fmean
TRINITY_DN136246_c2_g4_i31	NA	NA	NA	NA	0.456287959	unbias	0.474876892	G46_M_mean
TRINITY_DN136246_c2_g5_i1	NA	NA	NA	NA	0.39715858	unbias	0.614886337	G43_F_mean
TRINITY_DN136246_c2_g6_i1	NA	NA	NA	NA	0.537651339	unbias	0.48032602	G46_M_mean
TRINITY_DN136246_c3_g3_i2	NA	NA	NA	NA	0.672860636	unbias	0.358214785	G43_F_mean
TRINITY_DN136247_c3_g2_i9	NA	NA	NA	NA	1.060361909	male	0.45892566	G31_mmean
TRINITY_DN136248_c3_g2_i1	NA	NA	NA	NA	0.075317137	unbias	0.283084001	Liver_fmean
TRINITY_DN136249_c1_g1_i2	NA	NA	NA	NA	-0.127256977	unbias	0.300740682	Brain_fmean
TRINITY_DN136249_c1_g2_i4	tomm22	Chr04	110087033	110087033	-0.683937239	unbias	0.291655466	G46_F_mean
TRINITY_DN136252_c8_g2_i1	NA	NA	NA	NA	-4.177366707	female	0.695888849	Ovary_mean
TRINITY_DN136257_c0_g1_i1	NA	NA	NA	NA	-0.94510317	unbias	0.286080552	Ovary_mean
TRINITY_DN136257_c1_g2_i12	NA	NA	NA	NA	-0.893384407	unbias	0.203618975	Brain_mmean
TRINITY_DN136257_c1_g4_i6	NA	NA	NA	NA	-1.503113281	female	0.437354216	Ovary_mean
TRINITY_DN136260_c0_g1_i3	NA	NA	NA	NA	-0.43295338	unbias	0.430394931	Brain_fmean
TRINITY_DN136263_c4_g5_i2	NA	NA	NA	NA	0.31701388	unbias	0.228475227	G43_F_mean
TRINITY_DN136263_c4_g6_i1	NA	NA	NA	NA	0.662849518	unbias	0.264990409	G43_F_mean
TRINITY_DN136265_c6_g1_i2	NA	NA	NA	NA	0.161593803	unbias	0.292926166	Brain_fmean
TRINITY_DN136267_c1_g13_i1	NA	NA	NA	NA	-0.460193905	unbias	0.149149978	Testis_mean
TRINITY_DN136267_c1_g3_i1	kpna7	Chr09	38771710	38771710	1.872084186	unbias	0.180781264	Testis_mean
TRINITY_DN136268_c0_g1_i2	NA	NA	NA	NA	-0.245252594	unbias	0.440176326	Brain_fmean
TRINITY_DN136272_c1_g8_i6	NA	NA	NA	NA	0.330397168	unbias	0.222549971	Brain_mmean
TRINITY_DN136273_c6_g2_i1	NA	NA	NA	NA	0.279944539	unbias	0.417633105	Brain_mmean
TRINITY_DN136274_c7_g3_i1	NA	NA	NA	NA	1.196901431	unbias	0.595601345	G31_fmean
TRINITY_DN136275_c1_g2_i1	NA	NA	NA	NA	0.315606718	unbias	0.148865931	Brain_mmean
TRINITY_DN136278_c0_g1_i3	NA	NA	NA	NA	0.418506343	unbias	0.440876115	Brain_fmean
TRINITY_DN136278_c0_g2_i1	NA	NA	NA	NA	-0.177927784	unbias	0.430155915	Brain_mmean
TRINITY_DN136278_c0_g3_i2	ccnb1	Chr01	173679416	173679416	-0.643576847	unbias	0.501523383	Brain_fmean
TRINITY_DN136278_c0_g4_i1	ccnj	Chr07	17642106	17642106	-0.380929182	unbias	0.441072729	Brain_mmean
TRINITY_DN136279_c3_g2_i1	NA	NA	NA	NA	1.278169461	male	0.236641336	G43_M_mean
TRINITY_DN136283_c14_g6_i1	NA	NA	NA	NA	0.862447504	unbias	0.256605273	G27_mmean
TRINITY_DN136285_c1_g2_i1	NA	NA	NA	NA	0.422892284	unbias	0.474032483	Brain_mmean
TRINITY_DN136286_c2_g3_i1	NA	NA	NA	NA	0.740883094	unbias	0.30733449	G43_F_mean
TRINITY_DN136286_c2_g4_i2	NA	NA	NA	NA	0.656608046	unbias	0.331464337	G43_F_mean
TRINITY_DN136286_c3_g1_i1	NA	NA	NA	NA	-0.397742203	unbias	0.378314923	G43_M_mean
TRINITY_DN136290_c1_g2_i4	NA	NA	NA	NA	0.231154573	unbias	0.268003827	Brain_fmean
TRINITY_DN136290_c1_g3_i1	NA	NA	NA	NA	0.65115253	unbias	0.456957895	Brain_mmean
TRINITY_DN136291_c13_g1_i1	NA	NA	NA	NA	0.699546522	unbias	0.254014411	G27_mmean
TRINITY_DN136294_c0_g1_i1	NA	NA	NA	NA	-0.020463519	unbias	0.15894606	Brain_mmean
TRINITY_DN136294_c1_g2_i1	NA	NA	NA	NA	0.471375277	unbias	0.220813462	G43_M_mean
TRINITY_DN136295_c1_g1_i1	NA	NA	NA	NA	0.47456919	unbias	0.47517781	Brain_mmean
TRINITY_DN136295_c4_g1_i1	NA	NA	NA	NA	0.442106001	unbias	0.413697913	Testis_mean
TRINITY_DN136295_c5_g1_i2	NA	NA	NA	NA	-0.965801874	unbias	0.33121409	Brain_fmean
TRINITY_DN136295_c9_g2_i1	acsl4	Chr05	121713589	121713589	0.611528319	unbias	0.529642271	Brain_fmean
TRINITY_DN136295_c9_g5_i1	NA	NA	NA	NA	0.282667572	unbias	0.171785661	G43_M_mean
TRINITY_DN136296_c2_g4_i6	NA	NA	NA	NA	-0.886165756	unbias	0.567723217	Liver_fmean
TRINITY_DN136299_c1_g1_i1	NA	NA	NA	NA	0.356869629	unbias	0.252493867	G43_F_mean
TRINITY_DN136299_c2_g1_i1	lurap1l	Chr01	112683186	112683186	-0.032792982	unbias	0.331151179	Ovary_mean
TRINITY_DN136300_c5_g1_i4	ca5b	Chr04	68234606	68234606	0.801211369	unbias	0.446203433	G43_M_mean
