gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	tau	tissue	stage
TRINITY_DN215755_c0_g1_i1	NA	NA	NA	NA	2.052893072	0.021698163	0.951960423	0.999995244	0.399143402	Brain_fmean	G23
TRINITY_DN215924_c0_g1_i1	NA	NA	NA	NA	3.690320855	0.218592814	0.433504516	0.999995244	0.114128438	Ovary_mean	G23
TRINITY_DN216026_c0_g1_i1	NA	NA	NA	NA	0.015479014	-0.009136091	0.985698431	0.999995244	0.486687024	Brain_mmean	G23
TRINITY_DN216189_c0_g1_i1	NA	NA	NA	NA	2.666531377	0.326741832	0.351847332	0.999995244	0.282019369	G27_mmean	G23
TRINITY_DN21653_c0_g1_i1	NA	NA	NA	NA	1.178931161	0.188190905	0.766864157	0.999995244	0.444384248	Liver_mmean	G23
TRINITY_DN216650_c0_g1_i1	NA	NA	NA	NA	3.55692458	0.127937688	0.700389168	0.999995244	0.681434173	G23_fmean	G23
TRINITY_DN21687_c0_g2_i1	NA	NA	NA	NA	2.983322357	-0.316688574	0.309992579	0.999995244	0.270088361	Brain_mmean	G23
TRINITY_DN216870_c0_g1_i1	NA	NA	NA	NA	1.025320941	0.245998162	0.559763578	0.999995244	0.288897661	Brain_fmean	G23
TRINITY_DN217064_c0_g1_i1	NA	NA	NA	NA	3.965788829	0.795574255	0.003597667	0.999995244	0.726302407	G23_mmean	G23
TRINITY_DN217144_c0_g1_i1	coro7	Chr09	14444066	14444066	0.954991694	-0.515097835	0.291567739	0.999995244	0.282870706	Liver_fmean	G23
TRINITY_DN21737_c0_g1_i1	NA	NA	NA	NA	1.490498973	-0.25798147	0.509231366	0.999995244	0.621833778	Ovary_mean	G23
TRINITY_DN217809_c0_g1_i1	NA	NA	NA	NA	1.735606089	-0.071339343	0.88224519	0.999995244	0.281540664	Liver_fmean	G23
TRINITY_DN218378_c0_g1_i1	NA	NA	NA	NA	2.501528227	0.324117187	0.399276913	0.999995244	0.278421289	G23_mmean	G23
TRINITY_DN218759_c0_g1_i1	Xetrov90012205m	Chr04	102002185	102002185	0.302566009	-0.533802874	0.32426555	0.999995244	0.202942467	G43_M_mean	G23
TRINITY_DN21880_c0_g1_i1	NA	NA	NA	NA	1.06056839	-0.120355239	0.793446007	0.999995244	0.37974661	G43_F_mean	G23
TRINITY_DN219258_c0_g1_i1	NA	NA	NA	NA	0.13065467	-0.166147505	0.738743465	0.999995244	0.28742499	Ovary_mean	G23
TRINITY_DN219526_c0_g1_i1	prdm1	Chr05	77207152	77207152	0.586673904	-0.424405873	0.457933618	0.999995244	0.48500291	G46_F_mean	G23
TRINITY_DN219946_c0_g1_i1	tob2	Chr04	110005569	110005569	0.207031457	-0.146628716	0.797489775	0.999995244	0.659117752	G23_fmean	G23
TRINITY_DN22009_c0_g2_i1	NA	NA	NA	NA	0.081001244	-0.512925997	0.305931883	0.999995244	0.81668466	Brain_mmean	G23
TRINITY_DN220340_c0_g1_i1	NA	NA	NA	NA	0.255150105	0.073660618	0.903546405	0.999995244	0.436410451	Brain_fmean	G23
TRINITY_DN22038_c0_g1_i1	NA	NA	NA	NA	0.812375665	0.181270556	0.683929086	0.999995244	0.414995134	Brain_mmean	G23
TRINITY_DN220598_c0_g1_i1	NA	NA	NA	NA	1.132905148	-0.039015909	0.931077266	0.999995244	0.218458877	Ovary_mean	G23
TRINITY_DN22097_c0_g1_i1	NA	NA	NA	NA	2.257956891	0.292932528	0.399633341	0.999995244	0.300818601	Brain_mmean	G23
TRINITY_DN22112_c0_g1_i1	NA	NA	NA	NA	4.594302673	-0.067071233	0.794656451	0.999995244	0.12898289	Brain_mmean	G23
TRINITY_DN22310_c0_g1_i1	NA	NA	NA	NA	1.189712901	0.245686471	0.561626088	0.999995244	0.222522636	Ovary_mean	G23
TRINITY_DN22400_c0_g1_i1	NA	NA	NA	NA	2.323995936	-0.15201183	0.662151071	0.999995244	0.209320361	G27_mmean	G23
TRINITY_DN22400_c0_g2_i1	NA	NA	NA	NA	4.109463035	-0.056820257	0.835815354	0.999995244	0.47532277	Ovary_mean	G23
TRINITY_DN22552_c0_g2_i1	NA	NA	NA	NA	1.322103902	-0.093225745	0.812653014	0.999995244	0.371011155	G23_fmean	G23
TRINITY_DN22652_c0_g2_i1	NA	NA	NA	NA	1.436103751	-0.183606324	0.657008539	0.999995244	0.267548692	G46_M_mean	G23
TRINITY_DN22683_c0_g1_i1	NA	NA	NA	NA	1.783934805	0.234567239	0.557590865	0.999995244	0.436871663	Liver_fmean	G23
TRINITY_DN22855_c0_g1_i1	rfesd-like	Chr01	172602337	172602337	1.727887504	-0.092998053	0.825949397	0.999995244	0.477145634	G31_fmean	G23
TRINITY_DN22908_c0_g1_i1	NA	NA	NA	NA	1.834507446	0.017635564	0.962979645	0.999995244	0.760167632	Ovary_mean	G23
TRINITY_DN22957_c0_g2_i1	Xetrov90025606m	Chr10	36888393	36888393	4.032715247	-0.078177081	0.77698886	0.999995244	0.323983763	Ovary_mean	G23
TRINITY_DN23044_c0_g1_i1	NA	NA	NA	NA	2.567281155	-0.456637806	0.226233082	0.999995244	0.332291826	Brain_fmean	G23
TRINITY_DN23286_c0_g1_i1	NA	NA	NA	NA	3.630386348	-0.093399422	0.773629259	0.999995244	0.222879553	G43_M_mean	G23
TRINITY_DN23309_c0_g1_i1	NA	NA	NA	NA	1.723039968	-0.399912756	0.33264353	0.999995244	0.648948079	Ovary_mean	G23
TRINITY_DN23309_c0_g2_i1	LOC100492069	Chr06	89796124	89796124	1.912691849	-0.064324862	0.90149609	0.999995244	0.571638365	Ovary_mean	G23
TRINITY_DN23317_c0_g1_i1	nudt7-like	Chr04	57171770	57171770	0.71755573	0.020055744	0.965702369	0.999995244	0.752887436	G46_F_mean	G23
TRINITY_DN23357_c0_g1_i1	cxxc1	scaffold_316	186791	186791	1.522782587	0.315240024	0.491367231	0.999995244	0.525595305	G23_mmean	G23
TRINITY_DN23357_c0_g2_i1	NA	NA	NA	NA	2.007891216	-0.182374862	0.649090063	0.999995244	0.789416268	G23_fmean	G23
TRINITY_DN23385_c0_g2_i1	fezf1	Chr03	60356054	60356054	4.017490075	-0.177287185	0.55724218	0.999995244	0.738214147	Ovary_mean	G23
TRINITY_DN23388_c0_g2_i1	NA	NA	NA	NA	0.139803879	0.198418077	0.73494597	0.999995244	0.798776292	Ovary_mean	G23
TRINITY_DN23445_c0_g1_i1	NA	NA	NA	NA	4.401118413	0.224852195	0.391700031	0.999995244	0.3928659	G43_F_mean	G23
TRINITY_DN23445_c0_g3_i1	per2	Chr05	124596667	124596667	2.432033028	-0.103324738	0.804532433	0.999995244	0.562973991	G27_mmean	G23
TRINITY_DN23451_c0_g2_i1	NA	NA	NA	NA	2.93613662	0.121335492	0.769845647	0.999995244	0.403915816	Liver_fmean	G23
TRINITY_DN2358_c0_g1_i1	NA	NA	NA	NA	0.578967115	0.12320477	0.785820994	0.999995244	0.445860123	Testis_mean	G23
TRINITY_DN23687_c0_g1_i1	NA	NA	NA	NA	1.639984265	-0.058218827	0.880603692	0.999995244	0.311173765	Brain_mmean	G23
TRINITY_DN2374_c0_g1_i1	NA	NA	NA	NA	0.828451855	0.736272309	0.437215267	0.999995244	0.50669664	Ovary_mean	G23
TRINITY_DN2374_c0_g2_i1	irg1	Chr08	24752883	24752883	2.647036969	-0.188156106	0.591137899	0.999995244	0.426418706	Ovary_mean	G23
TRINITY_DN2377_c0_g1_i1	NA	NA	NA	NA	6.645443019	-0.048067333	0.820533875	0.999995244	0.111657903	Testis_mean	G23
TRINITY_DN23843_c0_g1_i1	Xetrov90023622m	Chr09	28010260	28010260	4.158459136	0.223118037	0.492132251	0.999995244	0.435044345	G23_mmean	G23
TRINITY_DN24014_c0_g3_i1	NA	NA	NA	NA	0.917491835	0.10762791	0.795712293	0.999995244	0.363159006	Brain_fmean	G23
TRINITY_DN24145_c0_g1_i1	NA	NA	NA	NA	1.548039796	0.122151743	0.806035797	0.999995244	0.433514973	Brain_mmean	G23
TRINITY_DN24244_c0_g1_i1	NA	NA	NA	NA	2.482978862	-0.237770257	0.58459239	0.999995244	0.329821861	G46_M_mean	G23
TRINITY_DN24440_c0_g1_i1	rbp2	Chr05	124949841	124949841	0.18338428	0.521259757	0.294642693	0.999995244	0.285012105	G46_M_mean	G23
TRINITY_DN24481_c0_g2_i1	NA	NA	NA	NA	5.535437671	-0.196549242	0.402068703	0.999995244	0.483537506	G23_fmean	G23
TRINITY_DN24616_c0_g1_i1	NA	NA	NA	NA	1.404684755	-0.078888603	0.862964332	0.999995244	0.447730343	Brain_mmean	G23
TRINITY_DN25151_c0_g2_i1	NA	NA	NA	NA	0.046534996	0.466616807	0.474590101	0.999995244	0.874238244	Ovary_mean	G23
TRINITY_DN25175_c0_g1_i1	NA	NA	NA	NA	5.48656947	-0.005463549	0.982142713	0.999995244	0.251423898	Ovary_mean	G23
TRINITY_DN25500_c0_g1_i1	cdk8	Chr02	152818419	152818419	0.419602111	-0.230333097	0.666251889	0.999995244	0.674688304	Ovary_mean	G23
TRINITY_DN25563_c0_g1_i1	NA	NA	NA	NA	2.173135471	0.226807845	0.561001243	0.999995244	0.232625307	Brain_fmean	G23
TRINITY_DN25725_c0_g1_i1	NA	NA	NA	NA	2.648716279	0.172872849	0.625407213	0.999995244	0.237896145	Brain_fmean	G23
TRINITY_DN25753_c0_g2_i1	NA	NA	NA	NA	4.335914634	-0.296742909	0.411637208	0.999995244	0.279570237	G27_mmean	G23
TRINITY_DN25888_c0_g1_i1	thrb	Chr06	77459361	77459361	3.244365917	0.174475809	0.582593781	0.999995244	0.500655322	Brain_mmean	G23
TRINITY_DN26466_c0_g1_i1	NA	NA	NA	NA	0.417138154	0.449488337	0.345739879	0.999995244	0.363476304	Brain_mmean	G23
TRINITY_DN26466_c0_g2_i1	NA	NA	NA	NA	-0.002089407	-0.436708395	0.579492665	0.999995244	0.345811652	Brain_mmean	G23
TRINITY_DN26866_c0_g1_i1	NA	NA	NA	NA	0.090449373	-0.140296301	0.76877696	0.999995244	0.510717891	Brain_fmean	G23
TRINITY_DN26896_c0_g2_i1	NA	NA	NA	NA	2.755092003	-0.05252696	0.868330343	0.999995244	0.370286389	Ovary_mean	G23
TRINITY_DN26970_c0_g2_i1	NA	NA	NA	NA	6.583560536	-0.01283315	0.952216916	0.999995244	0.227678875	Ovary_mean	G23
TRINITY_DN27143_c0_g1_i1	NA	NA	NA	NA	4.040709649	-0.027636895	0.920762427	0.999995244	0.318746822	Brain_mmean	G23
TRINITY_DN27155_c0_g1_i1	NA	NA	NA	NA	0.12106197	0.355219036	0.488006044	0.999995244	0.531435398	Brain_fmean	G23
TRINITY_DN27210_c0_g1_i1	NA	NA	NA	NA	4.815953544	1.125730467	0.503908335	0.999995244	0.301838988	G23_mmean	G23
TRINITY_DN27210_c0_g2_i1	NA	NA	NA	NA	6.204969811	-0.378028234	0.682440687	0.999995244	0.23739945	G23_fmean	G23
TRINITY_DN27640_c0_g3_i1	NA	NA	NA	NA	0.015499986	-0.15350992	0.78403669	0.999995244	0.415714184	G43_M_mean	G23
TRINITY_DN28233_c0_g1_i1	msh2	Chr05	16806283	16806283	0.860744984	-0.157766493	0.726465084	0.999995244	0.457904085	Brain_mmean	G23
TRINITY_DN28273_c0_g1_i1	NA	NA	NA	NA	3.613940053	0.06845344	0.818022442	0.999995244	0.668779161	Liver_fmean	G23
TRINITY_DN28582_c0_g1_i1	NA	NA	NA	NA	1.216427223	0.112645748	0.792780041	0.999995244	0.350837041	G46_F_mean	G23
TRINITY_DN28624_c0_g1_i1	NA	NA	NA	NA	1.531717509	-0.094435974	0.811026522	0.999995244	0.604277516	Brain_fmean	G23
TRINITY_DN28946_c0_g1_i1	ncf2	Chr04	89742909	89742909	0.070130078	-0.107708089	0.845815724	0.999995244	0.594685472	Brain_mmean	G23
TRINITY_DN29370_c0_g1_i1	NA	NA	NA	NA	0.066371943	0.14784397	0.78276021	0.999995244	0.582214036	Liver_fmean	G23
TRINITY_DN2947_c0_g1_i1	NA	NA	NA	NA	0.135844661	-0.629284075	0.223501131	0.999995244	0.48960029	Liver_fmean	G23
TRINITY_DN29695_c0_g1_i1	NA	NA	NA	NA	0.935685582	0.012699414	0.979814541	0.999995244	0.426357421	Brain_mmean	G23
TRINITY_DN30081_c0_g1_i1	NA	NA	NA	NA	0.271059808	-0.354889109	0.468269223	0.999995244	0.489072613	G23_fmean	G23
TRINITY_DN30132_c0_g1_i1	NA	NA	NA	NA	1.527223675	0.213933034	0.616906896	0.999995244	0.464831219	G23_mmean	G23
TRINITY_DN30808_c0_g1_i1	fsd1l-like	Chr01	108048773	108048773	0.485261034	-0.172064748	0.707680475	0.999995244	0.476480173	Brain_fmean	G23
TRINITY_DN31131_c0_g1_i1	prex2	Chr06	104624211	104624211	1.098019017	1.353381327	0.076107567	0.999995244	0.413809522	G23_mmean	G23
TRINITY_DN3134_c0_g1_i1	NA	NA	NA	NA	2.503010703	0.090708777	0.783747111	0.999995244	0.51102676	Liver_fmean	G23
TRINITY_DN31418_c0_g1_i1	NA	NA	NA	NA	1.993139667	0.029884731	0.933360551	0.999995244	0.306999639	G23_fmean	G23
TRINITY_DN32641_c0_g1_i1	NA	NA	NA	NA	2.441363384	0.316691538	0.509078894	0.999995244	0.227603287	Liver_fmean	G23
TRINITY_DN32641_c0_g2_i1	chaf1b-like	Chr02	8880205	8880205	3.141294595	-0.09745433	0.797015498	0.999995244	0.184438198	Liver_fmean	G23
TRINITY_DN32707_c0_g1_i1	mrps27-like	Chr01	166943760	166943760	2.112877554	0.176801335	0.617389055	0.999995244	0.265142259	G43_M_mean	G23
TRINITY_DN32768_c0_g1_i1	LOC101730862	Chr04	86302611	86302611	0.276600147	-0.468099795	0.335034847	0.999995244	0.516723982	G43_F_mean	G23
TRINITY_DN32843_c0_g1_i1	NA	NA	NA	NA	2.19539413	-0.064105155	0.855790396	0.999995244	0.308493244	Testis_mean	G23
TRINITY_DN3297_c0_g1_i1	ufl1	Chr05	85028651	85028651	0.121337456	-0.454760371	0.407532922	0.999995244	0.559325052	Brain_mmean	G23
TRINITY_DN3308_c0_g1_i1	NA	NA	NA	NA	0.537035991	-0.174250343	0.844711805	0.999995244	0.467428255	G23_fmean	G23
TRINITY_DN33172_c0_g1_i1	NA	NA	NA	NA	0.694966283	-0.271371715	0.556849792	0.999995244	0.713877346	Ovary_mean	G23
TRINITY_DN33306_c0_g1_i1	Xetrov90021593m	Chr08	84608178	84608178	3.006271198	-0.165179279	0.605926235	0.999995244	0.176310895	G31_mmean	G23
TRINITY_DN33369_c0_g1_i1	NA	NA	NA	NA	1.406849843	0.466015389	0.245271535	0.999995244	0.625007691	Ovary_mean	G23
TRINITY_DN33377_c0_g1_i1	NA	NA	NA	NA	4.215284381	-0.050346228	0.874051095	0.999995244	0.643924301	Ovary_mean	G23
TRINITY_DN3392_c0_g1_i1	blvra	Chr06	65709874	65709874	4.720257889	0.105882689	0.690293168	0.999995244	0.398322852	Ovary_mean	G23
TRINITY_DN3392_c0_g2_i1	LOC100485641	Chr02	135882898	135882898	0.438941791	-0.699403964	0.159653581	0.999995244	0.621029925	G23_fmean	G23
TRINITY_DN34040_c0_g1_i1	NA	NA	NA	NA	0.668253011	-0.194423139	0.811106539	0.999995244	0.59724538	Brain_fmean	G23
TRINITY_DN34285_c0_g1_i1	NA	NA	NA	NA	4.579530565	0.179555201	0.507826964	0.999995244	0.528254725	G27_mmean	G23
TRINITY_DN34529_c0_g1_i1	NA	NA	NA	NA	0.607212652	-0.397316312	0.384183249	0.999995244	0.600988398	Ovary_mean	G23
TRINITY_DN34569_c0_g1_i1	haao	Chr05	13379087	13379087	0.143607857	-0.001754867	0.998796279	0.999995244	0.749874936	G27_mmean	G23
TRINITY_DN34569_c0_g2_i1	NA	NA	NA	NA	2.610749913	0.329757649	0.423628909	0.999995244	0.716893904	G27_mmean	G23
TRINITY_DN34585_c0_g1_i1	LOC101732716-like	Chr07	90700538	90700538	2.021014196	-0.363506428	0.431059357	0.999995244	0.278770923	G23_fmean	G23
TRINITY_DN3536_c0_g1_i1	dnajc22	Chr02	133611751	133611751	0.971218366	0.397136873	0.435948482	0.999995244	0.368954964	G27_mmean	G23
TRINITY_DN35368_c0_g2_i1	fam207a	Chr09	50427737	50427737	0.504693943	0.060217169	0.900719161	0.999995244	0.480035323	Brain_mmean	G23
TRINITY_DN35396_c0_g1_i1	NA	NA	NA	NA	1.406351067	-0.501923763	0.231399455	0.999995244	0.453306584	Brain_mmean	G23
TRINITY_DN35415_c0_g1_i1	NA	NA	NA	NA	2.852270768	-0.076176055	0.830350603	0.999995244	0.129469237	G43_M_mean	G23
TRINITY_DN35723_c0_g2_i1	mmrn2	Chr07	45604908	45604908	0.215527819	-1.738144758	0.090320323	0.999995244	0.332568144	Brain_fmean	G23
TRINITY_DN3617_c0_g2_i1	hoxc3	Chr02	142746879	142746879	3.922613861	0.183737119	0.768414349	0.999995244	0.658723506	G27_mmean	G23
TRINITY_DN36203_c0_g1_i1	NA	NA	NA	NA	0.668475493	0.951847924	0.439384766	0.999995244	0.400408405	G46_F_mean	G23
TRINITY_DN36203_c0_g2_i1	NA	NA	NA	NA	0.399207151	-0.017298705	0.992201802	0.999995244	0.366281133	G43_M_mean	G23
TRINITY_DN36259_c0_g1_i1	NA	NA	NA	NA	0.848122663	-0.14887905	0.730622922	0.999995244	0.645848503	Brain_mmean	G23
TRINITY_DN3647_c0_g1_i1	NA	NA	NA	NA	2.539621649	0.324737837	0.334386467	0.999995244	0.162769073	Ovary_mean	G23
TRINITY_DN365_c0_g1_i1	NA	NA	NA	NA	1.088995857	0.186636403	0.655837211	0.999995244	0.306917509	Brain_mmean	G23
TRINITY_DN37155_c0_g2_i1	stat2	Chr02	135164935	135164935	0.60308426	0.466603066	0.298427718	0.999995244	0.334285981	Brain_mmean	G23
TRINITY_DN37162_c0_g2_i1	NA	NA	NA	NA	0.808309738	-0.528673832	0.320254289	0.999995244	0.603709761	Brain_fmean	G23
TRINITY_DN37276_c0_g1_i1	NA	NA	NA	NA	0.061441228	0.246135335	0.643942977	0.999995244	0.57492868	G23_mmean	G23
TRINITY_DN37661_c0_g1_i1	NA	NA	NA	NA	0.971439571	-0.281989764	0.512066702	0.999995244	0.282105156	G43_M_mean	G23
TRINITY_DN37695_c0_g1_i1	NA	NA	NA	NA	2.256722293	-0.075859738	0.824910534	0.999995244	0.334864812	Brain_mmean	G23
TRINITY_DN37867_c0_g1_i1	NA	NA	NA	NA	0.768780869	-0.417521744	0.331885963	0.999995244	0.695662684	G43_M_mean	G23
TRINITY_DN37970_c0_g1_i1	b3galtl	Chr02	150814125	150814125	1.429926379	0.059770986	0.895499348	0.999995244	0.269638808	Brain_mmean	G23
TRINITY_DN38071_c0_g1_i1	NA	NA	NA	NA	8.091620317	-0.00084734	0.997081951	0.999995244	0.103313964	G46_F_mean	G23
TRINITY_DN38071_c0_g2_i1	NA	NA	NA	NA	3.243177944	-0.194120543	0.792533874	0.999995244	0.474649846	G23_fmean	G23
TRINITY_DN38196_c0_g1_i1	NA	NA	NA	NA	1.459602514	0.083758364	0.888096368	0.999995244	0.393005942	Ovary_mean	G23
TRINITY_DN38205_c0_g1_i1	trem2	Chr02	62982645	62982645	2.266929629	-0.034955818	0.920033081	0.999995244	0.42304613	Testis_mean	G23
TRINITY_DN38223_c0_g1_i1	NA	NA	NA	NA	4.139301298	-0.469215431	0.146614201	0.999995244	0.514315788	G23_fmean	G23
TRINITY_DN38244_c0_g1_i1	NA	NA	NA	NA	2.220026482	0.113321414	0.929867261	0.999995244	0.576307873	G43_M_mean	G23
TRINITY_DN38244_c0_g2_i1	NA	NA	NA	NA	1.935274474	-0.181444597	0.887965649	0.999995244	0.430413091	G43_F_mean	G23
TRINITY_DN38261_c0_g1_i1	NA	NA	NA	NA	0.980732726	-0.094681817	0.816676114	0.999995244	0.135625905	Testis_mean	G23
TRINITY_DN38356_c0_g2_i1	NA	NA	NA	NA	0.632273529	0.098473425	0.822400377	0.999995244	0.323348329	G43_M_mean	G23
TRINITY_DN38388_c1_g1_i1	NA	NA	NA	NA	0.725386202	-0.155370591	0.782945925	0.999995244	0.269325491	Brain_fmean	G23
TRINITY_DN38414_c0_g1_i1	NA	NA	NA	NA	3.49339556	-0.143776047	0.630064842	0.999995244	0.297929236	G31_mmean	G23
TRINITY_DN38604_c0_g1_i1	NA	NA	NA	NA	4.774526433	-0.070649876	0.810342789	0.999995244	0.345168963	Ovary_mean	G23
TRINITY_DN38800_c0_g1_i1	NA	NA	NA	NA	4.444323612	-0.126391597	0.632052015	0.999995244	0.197301843	Liver_fmean	G23
TRINITY_DN38807_c0_g1_i1	NA	NA	NA	NA	2.649730635	-0.101322815	0.75412602	0.999995244	0.212839123	Brain_fmean	G23
TRINITY_DN38845_c0_g1_i1	larp1b	Chr01	54760979	54760979	0.057794714	-0.223279755	0.652951047	0.999995244	0.358018809	Brain_mmean	G23
TRINITY_DN39540_c0_g1_i1	NA	NA	NA	NA	0.452100328	-0.450540543	0.795948296	0.999995244	0.564401678	G43_F_mean	G23
TRINITY_DN39540_c0_g2_i1	capn8	Chr05	5319491	5319491	3.170237012	-0.159236682	0.742926786	0.999995244	0.569628628	G43_F_mean	G23
TRINITY_DN39782_c0_g1_i1	NA	NA	NA	NA	0.878359196	-0.166428627	0.6936092	0.999995244	0.574824827	Ovary_mean	G23
TRINITY_DN39928_c0_g1_i1	NA	NA	NA	NA	1.255830068	0.050959423	0.911587523	0.999995244	0.698611842	G27_mmean	G23
TRINITY_DN3997_c0_g2_i1	LOC100486481	Chr07	27985883	27985883	0.94608971	0.113610913	0.791346274	0.999995244	0.554136642	G23_mmean	G23
TRINITY_DN40100_c0_g1_i1	LOC100486893	Chr01	95591053	95591053	6.799729547	0.17050049	0.446721864	0.999995244	0.347647792	Ovary_mean	G23
TRINITY_DN40257_c0_g1_i1	NA	NA	NA	NA	3.078693061	0.098688691	0.796704046	0.999995244	0.611892443	G27_mmean	G23
TRINITY_DN40257_c0_g2_i1	NA	NA	NA	NA	2.171268144	-0.391379813	0.522848954	0.999995244	0.628259093	G27_fmean	G23
TRINITY_DN4045_c0_g2_i1	NA	NA	NA	NA	1.175449004	0.521910903	0.441146537	0.999995244	0.748199305	G27_fmean	G23
TRINITY_DN40482_c0_g2_i1	NA	NA	NA	NA	1.292469832	-0.171271898	0.687071725	0.999995244	0.251088802	Ovary_mean	G23
TRINITY_DN40580_c0_g1_i1	dlx2	Chr09	62311877	62311877	1.607843028	-0.431757257	0.282735722	0.999995244	0.278530835	Brain_mmean	G23
TRINITY_DN4063_c0_g1_i1	NA	NA	NA	NA	2.361019701	0.108788296	0.750144429	0.999995244	0.581851944	G46_M_mean	G23
TRINITY_DN40767_c0_g1_i1	LOC100497148	Chr07	13591302	13591302	3.286768055	0.131930574	0.684877401	0.999995244	0.41448218	Ovary_mean	G23
TRINITY_DN41265_c0_g1_i1	NA	NA	NA	NA	0.275316713	0.621102364	0.243697253	0.999995244	0.330227083	G31_mmean	G23
TRINITY_DN4127_c0_g2_i1	NA	NA	NA	NA	0.43405865	0.152907483	0.740820408	0.999995244	0.462222026	Brain_mmean	G23
TRINITY_DN41559_c0_g2_i1	NA	NA	NA	NA	0.657689707	-0.022206208	0.962836517	0.999995244	0.348173653	G23_fmean	G23
TRINITY_DN41598_c0_g1_i1	tmem19	Chr03	50539201	50539201	2.21510302	0.692671063	0.086612822	0.999995244	0.441214791	Brain_mmean	G23
TRINITY_DN41598_c0_g2_i1	NA	NA	NA	NA	5.4051033	-0.069317713	0.770747612	0.999995244	0.224786299	Brain_fmean	G23
TRINITY_DN41664_c0_g1_i1	nt5c3a	Chr06	26067570	26067570	0.053709452	0.048594905	0.920127493	0.999995244	0.447208449	Brain_mmean	G23
TRINITY_DN41677_c0_g1_i1	hspbap1	scaffold_292	129833	129833	0.821561663	0.76791089	0.514620436	0.999995244	0.334812961	Brain_mmean	G23
TRINITY_DN41677_c0_g2_i1	b4galt3-like.2	scaffold_171	177102	177102	0.542804883	-0.654552473	0.601921095	0.999995244	0.374255151	G46_M_mean	G23
TRINITY_DN41741_c0_g1_i1	fbxo5	Chr05	43924617	43924617	0.56690759	-0.347968753	0.498309909	0.999995244	0.614891831	G43_M_mean	G23
TRINITY_DN41875_c0_g2_i1	Xetrov90018470m	Chr07	67990916	67990916	1.072394492	-0.230192054	0.587127282	0.999995244	0.213642403	Brain_mmean	G23
TRINITY_DN42017_c0_g2_i1	NA	NA	NA	NA	0.434446384	0.117913303	0.813373498	0.999995244	0.739365173	G43_M_mean	G23
TRINITY_DN42098_c0_g2_i1	NA	NA	NA	NA	2.15440592	0.044346246	0.908276623	0.999995244	0.285293376	Liver_fmean	G23
TRINITY_DN42142_c0_g1_i1	foxd2	Chr04	83888392	83888392	0.471869291	-0.137909603	0.78413897	0.999995244	0.525586757	Brain_mmean	G23
TRINITY_DN42195_c0_g2_i1	NA	NA	NA	NA	0.735627368	0.835423014	0.073899239	0.999995244	0.314517855	G23_mmean	G23
TRINITY_DN42494_c0_g1_i1	NA	NA	NA	NA	0.730982339	-0.139272814	0.749774224	0.999995244	0.250620506	Brain_mmean	G23
TRINITY_DN42745_c0_g2_i1	NA	NA	NA	NA	1.809530685	-0.125746342	0.746194291	0.999995244	0.322299445	G27_fmean	G23
TRINITY_DN42968_c0_g1_i1	NA	NA	NA	NA	6.204766588	-0.019911983	0.927798059	0.999995244	0.342338968	Brain_fmean	G23
TRINITY_DN43320_c0_g1_i1	NA	NA	NA	NA	1.480781164	0.386009347	0.458027839	0.999995244	0.418651237	G46_M_mean	G23
TRINITY_DN43625_c0_g1_i1	NA	NA	NA	NA	5.617510028	-0.098020736	0.678489846	0.999995244	0.448276662	Ovary_mean	G23
TRINITY_DN43625_c0_g2_i1	NA	NA	NA	NA	2.226003416	-0.024755833	0.95909273	0.999995244	0.706910504	Ovary_mean	G23
TRINITY_DN43685_c0_g1_i1	NA	NA	NA	NA	0.783267365	0.860183548	0.346147519	0.999995244	0.273999778	G46_M_mean	G23
TRINITY_DN43901_c0_g2_i1	NA	NA	NA	NA	7.40856933	-0.095298695	0.689864463	0.999995244	0.249736305	G23_fmean	G23
TRINITY_DN43959_c0_g1_i1	NA	NA	NA	NA	5.099024691	0.057351726	0.809683956	0.999995244	0.235330718	Ovary_mean	G23
TRINITY_DN43965_c0_g1_i1	NA	NA	NA	NA	7.15051641	-0.063678804	0.769699569	0.999995244	0.191486725	G23_fmean	G23
TRINITY_DN4398_c0_g1_i1	NA	NA	NA	NA	0.472067247	0.245495749	0.619275616	0.999995244	0.513977895	Brain_mmean	G23
TRINITY_DN44004_c1_g1_i1	NA	NA	NA	NA	5.087715621	-0.017393327	0.94244724	0.999995244	0.540237019	Ovary_mean	G23
TRINITY_DN44030_c0_g1_i1	olfml1	Chr04	8381331	8381331	2.628087245	-0.19114192	0.644527071	0.999995244	0.430367094	Brain_fmean	G23
TRINITY_DN44030_c0_g2_i1	NA	NA	NA	NA	1.117751201	0.673815657	0.158593147	0.999995244	0.598440878	G23_mmean	G23
TRINITY_DN44076_c0_g1_i1	NA	NA	NA	NA	4.510257572	0.145783773	0.685115567	0.999995244	0.41330991	Ovary_mean	G23
TRINITY_DN44076_c0_g2_i1	NA	NA	NA	NA	5.216609296	-0.023830854	0.92328784	0.999995244	0.407098399	Ovary_mean	G23
TRINITY_DN44110_c0_g1_i1	NA	NA	NA	NA	0.294618735	0.303694606	0.513888075	0.999995244	0.621596506	Brain_mmean	G23
TRINITY_DN44160_c0_g1_i1	NA	NA	NA	NA	1.376726485	-0.305454278	0.502726717	0.999995244	0.500965158	G43_M_mean	G23
