gid	gname	chr	start	end	logCPM	logFC.XY27.XX27	PV.XY27.XX27	FDR.XY27.XX27	tau	tissue	stage
TRINITY_DN133701_c1_g1_i1	NA	NA	NA	NA	1.408642365	0.058992492	0.889020249	0.999929563	0.698535466	G23_fmean	G27
TRINITY_DN133702_c0_g6_i4	rnf139	Chr06	129742897	129742897	8.338204269	-0.008229907	0.977165769	0.999929563	0.110286671	Brain_mmean	G27
TRINITY_DN133703_c1_g3_i1	NA	NA	NA	NA	0.638998216	-0.928173505	0.048558099	0.999929563	0.467157161	Ovary_mean	G27
TRINITY_DN133703_c1_g4_i3	NA	NA	NA	NA	3.571438979	-0.007194381	0.982006327	0.999929563	0.479097508	Ovary_mean	G27
TRINITY_DN133703_c1_g5_i6	NA	NA	NA	NA	5.470563529	-0.209192039	0.527611545	0.999929563	0.402837127	Ovary_mean	G27
TRINITY_DN133705_c0_g1_i6	NA	NA	NA	NA	3.900527636	-0.121851557	0.685144148	0.999929563	0.291893351	G43_M_mean	G27
TRINITY_DN133707_c3_g2_i2	xkr8	Chr02	53629649	53629649	0.482260306	-0.509198629	0.304128039	0.999929563	0.692417321	Brain_mmean	G27
TRINITY_DN133707_c3_g5_i2	NA	NA	NA	NA	4.562999132	0.17052182	0.620421612	0.999929563	0.266870918	G27_mmean	G27
TRINITY_DN133708_c1_g2_i1	NA	NA	NA	NA	4.964317749	0.440194626	0.142502818	0.999929563	0.60927709	G23_mmean	G27
TRINITY_DN133709_c7_g5_i1	NA	NA	NA	NA	0.356026349	0.082655872	0.875094549	0.999929563	0.598090335	G31_mmean	G27
TRINITY_DN133710_c3_g1_i1	ankrd1	Chr07	28693186	28693186	2.306888441	-0.130357737	0.71977991	0.999929563	0.803882315	Brain_mmean	G27
TRINITY_DN133710_c3_g2_i4	lsm11	Chr03	6603556	6603556	2.281481411	0.0687912	0.850336637	0.999929563	0.809305422	Brain_fmean	G27
TRINITY_DN133711_c2_g6_i1	NA	NA	NA	NA	1.822618306	-0.049308366	0.907137201	0.999929563	0.565345327	Brain_fmean	G27
TRINITY_DN133711_c3_g1_i3	NA	NA	NA	NA	2.010295477	-0.203529903	0.579046062	0.999929563	0.524576813	Brain_fmean	G27
TRINITY_DN133712_c0_g7_i4	NA	NA	NA	NA	6.576830308	0.019239799	0.949608791	0.999929563	0.411979426	Brain_mmean	G27
TRINITY_DN133713_c0_g2_i2	NA	NA	NA	NA	3.412912736	-0.035007335	0.920272407	0.999929563	0.573216303	Ovary_mean	G27
TRINITY_DN133713_c0_g3_i1	NA	NA	NA	NA	2.03252004	0.206922193	0.575365149	0.999929563	0.52418758	Brain_fmean	G27
TRINITY_DN133714_c0_g2_i2	slc35g2	Chr05	128370751	128370751	2.351204203	-0.20168239	0.577879665	0.999929563	0.291927376	G43_M_mean	G27
TRINITY_DN133714_c0_g5_i8	fam161a	Chr05	27966330	27966330	1.463733287	0.035768405	0.928869165	0.999929563	0.328489309	Testis_mean	G27
TRINITY_DN133714_c0_g7_i2	NA	NA	NA	NA	2.171345194	0.103319957	0.779474527	0.999929563	0.279982929	G43_M_mean	G27
TRINITY_DN133715_c2_g2_i3	polr2d	Chr05	121932173	121932173	6.349426621	0.059391808	0.857737118	0.999929563	0.246497083	Ovary_mean	G27
TRINITY_DN133716_c6_g1_i2	NA	NA	NA	NA	3.146077404	0.220142106	0.666680594	0.999929563	0.62511873	G46_M_mean	G27
TRINITY_DN133717_c1_g5_i4	NA	NA	NA	NA	5.027295627	0.161861721	0.591490339	0.999929563	0.374634569	Ovary_mean	G27
TRINITY_DN133718_c3_g2_i1	NA	NA	NA	NA	6.785106917	-0.254309288	0.464997011	0.999929563	0.281152098	Liver_mmean	G27
TRINITY_DN133718_c5_g2_i1	NA	NA	NA	NA	0.844910622	0.19316613	0.722199502	0.999929563	0.752736938	Liver_mmean	G27
TRINITY_DN133719_c0_g1_i3	NA	NA	NA	NA	5.437749678	0.1650624	0.563032239	0.999929563	0.565301959	Brain_mmean	G27
TRINITY_DN133721_c0_g1_i1	pnck	Chr08	3344138	3344138	1.880147901	0.011887642	0.975743684	0.999929563	0.656795462	Brain_mmean	G27
TRINITY_DN133722_c0_g4_i1	NA	NA	NA	NA	2.014720133	0.010142917	0.979365419	0.999929563	0.414638317	Brain_mmean	G27
TRINITY_DN133722_c0_g5_i1	NA	NA	NA	NA	4.435587623	0.024242201	0.930921664	0.999929563	0.700416855	Brain_fmean	G27
TRINITY_DN133722_c0_g8_i2	egfr	Chr06	65503114	65503114	1.866068638	0.331273376	0.426786428	0.999929563	0.456843496	Brain_fmean	G27
TRINITY_DN133726_c0_g3_i2	NA	NA	NA	NA	0.06074822	-0.248609291	0.676832099	0.999929563	0.873795405	Ovary_mean	G27
TRINITY_DN133726_c0_g4_i1	mycbpap	Chr10	35031112	35031112	1.321691029	0.381745525	0.532286333	0.999929563	0.812642228	Brain_mmean	G27
TRINITY_DN133730_c1_g3_i2	pak3	Chr08	30378107	30378107	4.379345255	-0.107649353	0.702479286	0.999929563	0.253731204	G23_mmean	G27
TRINITY_DN133731_c6_g2_i3	NA	NA	NA	NA	5.918369444	0.231484717	0.417745295	0.999929563	0.3618814	Ovary_mean	G27
TRINITY_DN133732_c1_g2_i3	NA	NA	NA	NA	2.939697644	0.464869313	0.195489973	0.999929563	0.815861504	Brain_mmean	G27
TRINITY_DN133734_c2_g3_i1	NA	NA	NA	NA	1.350395685	-0.060617966	0.887351957	0.999929563	0.320955031	G43_F_mean	G27
TRINITY_DN133734_c2_g4_i6	NA	NA	NA	NA	4.091719533	0.03507929	0.900518023	0.999929563	0.268408188	Brain_fmean	G27
TRINITY_DN133735_c0_g1_i9	NA	NA	NA	NA	1.882091642	0.157489721	0.676039086	0.999929563	0.556017292	Brain_fmean	G27
TRINITY_DN133735_c0_g2_i5	NA	NA	NA	NA	2.44377038	-0.309417216	0.371205537	0.999929563	0.725358924	Brain_fmean	G27
TRINITY_DN133736_c0_g1_i9	NA	NA	NA	NA	4.408731152	-0.187992807	0.554248759	0.999929563	0.421400508	G27_fmean	G27
TRINITY_DN133737_c5_g1_i1	spry3	Chr08	43816683	43816683	0.788052893	0.263256049	0.57967494	0.999929563	0.631229952	Ovary_mean	G27
TRINITY_DN133737_c7_g1_i2	NA	NA	NA	NA	6.44865723	0.135123681	0.69335001	0.999929563	0.253979838	G23_mmean	G27
TRINITY_DN133738_c1_g7_i2	NA	NA	NA	NA	3.006089954	0.096900758	0.768404766	0.999929563	0.43059291	Brain_mmean	G27
TRINITY_DN133741_c0_g2_i7	smg9	Chr07	112954766	112954766	8.401383356	-0.198103468	0.63896994	0.999929563	0.388007325	G27_fmean	G27
TRINITY_DN133742_c0_g1_i3	NA	NA	NA	NA	2.914319424	0.069616834	0.830483152	0.999929563	0.678444278	Brain_mmean	G27
TRINITY_DN133744_c0_g1_i3	NA	NA	NA	NA	2.265528122	0.004089134	0.991536812	0.999929563	0.668126487	Brain_mmean	G27
TRINITY_DN133745_c0_g1_i1	NA	NA	NA	NA	6.518875184	-0.067440774	0.85326684	0.999929563	0.545101289	G27_mmean	G27
TRINITY_DN133745_c0_g2_i1	NA	NA	NA	NA	1.978473349	0.3348368	0.421986713	0.999929563	0.361366677	G31_mmean	G27
TRINITY_DN133746_c0_g3_i2	NA	NA	NA	NA	5.095234387	-0.035470192	0.888936251	0.999929563	0.339288104	Brain_mmean	G27
TRINITY_DN133747_c0_g3_i2	NA	NA	NA	NA	5.778140476	-0.175664489	0.510964075	0.999929563	0.310910531	Brain_mmean	G27
TRINITY_DN133747_c1_g1_i3	LOC100487263	Chr02	48947409	48947409	2.162240238	0.378961403	0.345508193	0.999929563	0.614828045	Ovary_mean	G27
TRINITY_DN133747_c2_g1_i1	letm2	Chr03	120751874	120751874	4.916381338	-0.011729975	0.968249712	0.999929563	0.359820719	Ovary_mean	G27
TRINITY_DN133747_c2_g5_i2	NA	NA	NA	NA	2.650973811	0.102817251	0.774793737	0.999929563	0.663344494	Ovary_mean	G27
TRINITY_DN133747_c3_g1_i1	NA	NA	NA	NA	5.589562623	0.178298932	0.587006795	0.999929563	0.269839549	G23_fmean	G27
TRINITY_DN133749_c0_g1_i5	NA	NA	NA	NA	0.624491873	-0.075491314	0.87705501	0.999929563	0.579444161	Brain_mmean	G27
TRINITY_DN133749_c0_g2_i1	NA	NA	NA	NA	0.858877777	0.163927773	0.722823924	0.999929563	0.460215458	G23_mmean	G27
TRINITY_DN133749_c1_g2_i2	NA	NA	NA	NA	0.249562806	0.120560457	0.806149646	0.999929563	0.842739475	Brain_fmean	G27
TRINITY_DN133749_c2_g1_i2	colq-like	Chr06	80429440	80429440	6.10487125	0.037763267	0.893275153	0.999929563	0.186413427	Ovary_mean	G27
TRINITY_DN133750_c2_g2_i4	NA	NA	NA	NA	6.073895153	-0.127794948	0.642314106	0.999929563	0.138233037	Brain_fmean	G27
TRINITY_DN133751_c3_g3_i1	NA	NA	NA	NA	3.701781341	-0.341245262	0.282562088	0.999929563	0.411537596	Ovary_mean	G27
TRINITY_DN133751_c3_g6_i4	rabl2b	Chr03	79920463	79920463	2.132005753	-0.221795785	0.641957572	0.999929563	0.215411983	G23_mmean	G27
TRINITY_DN133753_c5_g7_i1	NA	NA	NA	NA	0.258615896	-0.152322765	0.762006112	0.999929563	0.283220839	Ovary_mean	G27
TRINITY_DN133754_c0_g1_i1	NA	NA	NA	NA	2.788742527	0.056575525	0.870673526	0.999929563	0.570996166	Brain_fmean	G27
TRINITY_DN133757_c0_g2_i2	NA	NA	NA	NA	5.383743622	-0.071049747	0.811898812	0.999929563	0.327184263	Brain_fmean	G27
TRINITY_DN133758_c1_g6_i4	NA	NA	NA	NA	4.390467351	0.087324365	0.820754107	0.999929563	0.136429123	Brain_fmean	G27
TRINITY_DN133759_c2_g1_i4	NA	NA	NA	NA	6.676609738	0.11410962	0.751949124	0.999929563	0.710587056	G27_mmean	G27
TRINITY_DN133760_c0_g2_i2	trim67	Chr05	39565013	39565013	4.361920345	-0.49742467	0.083468664	0.999929563	0.763905227	G27_fmean	G27
TRINITY_DN133760_c0_g6_i1	nup153	Chr06	48727254	48727254	3.19834041	-0.123296787	0.748095773	0.999929563	0.804810061	G27_fmean	G27
TRINITY_DN133761_c3_g1_i6	NA	NA	NA	NA	0.727852947	0.046041766	0.920031021	0.999929563	0.382253354	G43_F_mean	G27
TRINITY_DN133762_c0_g1_i3	NA	NA	NA	NA	4.901540881	0.068053735	0.843634743	0.999929563	0.242048739	G23_fmean	G27
TRINITY_DN133763_c2_g2_i1	NA	NA	NA	NA	1.75845936	0.462240697	0.392944928	0.999929563	0.699103015	Liver_mmean	G27
TRINITY_DN133763_c3_g1_i3	ywhae	Chr02	39506581	39506581	5.678765504	0.045255421	0.865829392	0.999929563	0.247302943	G23_mmean	G27
TRINITY_DN133764_c1_g1_i1	daglb	Chr09	19651954	19651954	1.243711523	-0.004964525	0.991260262	0.999929563	0.620881048	Brain_mmean	G27
TRINITY_DN133764_c2_g1_i2	NA	NA	NA	NA	2.045814093	-0.296740804	0.52164457	0.999929563	0.420728161	Brain_mmean	G27
TRINITY_DN133764_c3_g1_i1	NA	NA	NA	NA	5.2597177	-0.090761126	0.728905186	0.999929563	0.322042679	Brain_fmean	G27
TRINITY_DN133765_c0_g1_i5	NA	NA	NA	NA	4.036005263	0.131629303	0.667559418	0.999929563	0.6275462	G23_mmean	G27
TRINITY_DN133766_c0_g1_i3	NA	NA	NA	NA	3.204140374	0.150037077	0.643172319	0.999929563	0.449715644	G27_mmean	G27
TRINITY_DN133767_c0_g3_i1	dhx33	Chr02	98107204	98107204	8.434119558	-0.023225491	0.939238138	0.999929563	0.137728234	G23_mmean	G27
TRINITY_DN133767_c0_g4_i3	NA	NA	NA	NA	1.617209018	0.073554999	0.869442649	0.999929563	0.726070278	Testis_mean	G27
TRINITY_DN133769_c10_g3_i1	NA	NA	NA	NA	8.091571835	0.070377441	0.81268732	0.999929563	0.203538786	G23_fmean	G27
TRINITY_DN133769_c11_g6_i1	NA	NA	NA	NA	9.348218814	0.153491824	0.617693627	0.999929563	0.188979954	G27_mmean	G27
TRINITY_DN133769_c11_g8_i1	NA	NA	NA	NA	5.99010944	-14.69636031	5.30E-08	0.000215267	0.325110196	G23_fmean	G27
TRINITY_DN133770_c0_g3_i3	NA	NA	NA	NA	0.479154138	-0.212613138	0.65408091	0.999929563	0.47386757	Brain_mmean	G27
TRINITY_DN133771_c0_g1_i1	lypla1	Chr06	100094099	100094099	5.967161568	-0.114811066	0.671415185	0.999929563	0.258923112	Ovary_mean	G27
TRINITY_DN133772_c0_g1_i1	NA	NA	NA	NA	6.219705318	0.127088236	0.727457564	0.999929563	0.398909763	Ovary_mean	G27
TRINITY_DN133772_c1_g1_i4	NA	NA	NA	NA	9.313659467	0.065210154	0.839278145	0.999929563	0.249763622	G23_fmean	G27
TRINITY_DN133772_c1_g2_i1	LOC100488434	scaffold_534	9662	9662	0.234868029	0.314758889	0.537669009	0.999929563	0.3160436	Brain_mmean	G27
TRINITY_DN133773_c4_g1_i1	NA	NA	NA	NA	4.098586259	0.095590923	0.764758923	0.999929563	0.251576502	Ovary_mean	G27
TRINITY_DN133773_c6_g2_i1	NA	NA	NA	NA	4.683723461	0.072337269	0.781296293	0.999929563	0.536328957	Brain_fmean	G27
TRINITY_DN133776_c1_g1_i3	NA	NA	NA	NA	0.657939155	-0.118438496	0.7999447	0.999929563	0.483595101	G23_mmean	G27
TRINITY_DN133777_c0_g2_i2	NA	NA	NA	NA	4.74392819	0.084256951	0.755971203	0.999929563	0.453975196	Brain_mmean	G27
TRINITY_DN133779_c1_g3_i3	LOC100490284-like	scaffold_1043	5859	5859	2.188964065	0.142754574	0.700865608	0.999929563	0.770877273	Brain_mmean	G27
TRINITY_DN133779_c1_g4_i2	lrp5	Chr04	41881405	41881405	3.622493236	-0.066706309	0.858850348	0.999929563	0.358486468	Brain_mmean	G27
TRINITY_DN133780_c4_g1_i1	NA	NA	NA	NA	2.583583385	-0.326116278	0.473656186	0.999929563	0.658114737	G27_fmean	G27
TRINITY_DN133780_c6_g1_i4	NA	NA	NA	NA	5.18443283	0.05180458	0.843023613	0.999929563	0.300976778	Testis_mean	G27
TRINITY_DN133781_c0_g1_i1	NA	NA	NA	NA	1.596534484	-0.212133735	0.634266796	0.999929563	0.466956892	Ovary_mean	G27
TRINITY_DN133782_c0_g1_i1	NA	NA	NA	NA	1.173833387	0.269952166	0.525354423	0.999929563	0.236097593	Brain_fmean	G27
TRINITY_DN133782_c0_g2_i4	NA	NA	NA	NA	0.026373206	0.844310242	0.133017206	0.999929563	0.291212581	G27_mmean	G27
TRINITY_DN133783_c0_g2_i1	fam198b	Chr01	43970167	43970167	3.915400557	0.036409569	0.920904703	0.999929563	0.326686578	G23_fmean	G27
TRINITY_DN133784_c4_g2_i2	LOC100486629	Chr08	19402642	19402642	5.194993014	-0.013873211	0.968861581	0.999929563	0.390575972	Ovary_mean	G27
TRINITY_DN133784_c5_g2_i3	espl1-like	Chr02	144316234	144316234	1.205163824	0.008828348	0.983400031	0.999929563	0.468484707	Brain_mmean	G27
TRINITY_DN133786_c3_g1_i1	inppl1	scaffold_174	15247	15247	1.077072763	-0.084955631	0.848278175	0.999929563	0.484693239	Brain_fmean	G27
TRINITY_DN133786_c3_g8_i1	NA	NA	NA	NA	0.469372279	0.027444477	0.954316126	0.999929563	0.62780918	Brain_fmean	G27
TRINITY_DN133786_c4_g4_i4	LOC100492567	scaffold_64	126275	126275	0.012183021	-0.077502149	0.881055702	0.999929563	0.574534613	Brain_mmean	G27
TRINITY_DN133787_c2_g2_i1	NA	NA	NA	NA	0.106016177	-0.113951346	0.826693985	0.999929563	0.388756696	Brain_fmean	G27
TRINITY_DN133787_c2_g3_i2	NA	NA	NA	NA	4.849487103	-0.070708108	0.787817518	0.999929563	0.223250796	Ovary_mean	G27
TRINITY_DN133788_c2_g1_i1	NA	NA	NA	NA	2.047351166	-0.363957582	0.345362541	0.999929563	0.645202048	G23_fmean	G27
TRINITY_DN133788_c2_g2_i2	ncapd3	Chr07	49509701	49509701	2.64418059	-0.212186972	0.610751372	0.999929563	0.648773191	Brain_fmean	G27
TRINITY_DN133789_c3_g1_i3	NA	NA	NA	NA	5.643025727	-0.116191038	0.663235059	0.999929563	0.47522992	G23_mmean	G27
TRINITY_DN133790_c10_g2_i2	NA	NA	NA	NA	3.037661109	0.17938009	0.572367341	0.999929563	0.535485908	Brain_mmean	G27
TRINITY_DN133791_c4_g6_i1	arl14	Chr05	103394813	103394813	7.341436292	-0.23672216	0.442440864	0.999929563	0.487182041	Brain_fmean	G27
TRINITY_DN133792_c0_g2_i1	NA	NA	NA	NA	2.703301769	-0.106758902	0.752608549	0.999929563	0.727876813	Ovary_mean	G27
TRINITY_DN133793_c1_g2_i1	NA	NA	NA	NA	1.172351796	-0.133209535	0.79970671	0.999929563	0.685950981	G27_fmean	G27
TRINITY_DN133793_c1_g4_i1	NA	NA	NA	NA	3.439276746	-0.146485026	0.65722747	0.999929563	0.624584115	G27_fmean	G27
TRINITY_DN133796_c2_g2_i3	NA	NA	NA	NA	2.202098667	0.063388059	0.859225414	0.999929563	0.592740906	Brain_fmean	G27
TRINITY_DN133796_c2_g4_i1	NA	NA	NA	NA	0.920091364	-0.511756266	0.475252991	0.999929563	0.392927391	Brain_mmean	G27
TRINITY_DN133797_c1_g2_i2	NA	NA	NA	NA	2.054147558	-0.311115273	0.412461226	0.999929563	0.260794307	Liver_fmean	G27
TRINITY_DN133797_c1_g3_i3	Xetrov90009440m	Chr03	120909399	120909399	2.792740633	-0.260398983	0.433930446	0.999929563	0.305191268	G43_M_mean	G27
TRINITY_DN133798_c0_g1_i2	crx	Chr08	58432617	58432617	4.639709256	-0.053119547	0.849310593	0.999929563	0.36874263	G43_M_mean	G27
TRINITY_DN133799_c0_g3_i2	NA	NA	NA	NA	1.48164824	-0.318036536	0.478064152	0.999929563	0.472361074	Brain_mmean	G27
TRINITY_DN133799_c1_g2_i1	NA	NA	NA	NA	2.38240644	-0.020103084	0.962205224	0.999929563	0.472650451	G46_F_mean	G27
TRINITY_DN133800_c0_g1_i3	NA	NA	NA	NA	2.85186561	0.207820679	0.596384284	0.999929563	0.659227588	Brain_fmean	G27
TRINITY_DN133801_c3_g2_i3	cacng7	Chr07	108251132	108251132	1.545164063	0.232819868	0.578081079	0.999929563	0.256728559	Testis_mean	G27
TRINITY_DN133803_c0_g2_i3	NA	NA	NA	NA	0.795678684	0.184569845	0.693344767	0.999929563	0.585257515	Brain_fmean	G27
TRINITY_DN133804_c2_g1_i1	NA	NA	NA	NA	0.45937429	0.136300209	0.77125869	0.999929563	0.520623749	Brain_mmean	G27
TRINITY_DN133804_c8_g2_i1	NA	NA	NA	NA	1.769953404	-0.29068791	0.46098666	0.999929563	0.310312276	Brain_mmean	G27
TRINITY_DN133805_c2_g1_i1	NA	NA	NA	NA	6.269349458	0.006441267	0.982210125	0.999929563	0.367910859	Brain_fmean	G27
TRINITY_DN133806_c6_g1_i1	NA	NA	NA	NA	4.220593776	-0.031515645	0.911257618	0.999929563	0.33153085	G43_F_mean	G27
TRINITY_DN133808_c0_g1_i2	taf13	scaffold_327	35796	35796	5.623189477	-0.062451273	0.845962104	0.999929563	0.177287707	Brain_fmean	G27
TRINITY_DN133809_c0_g1_i2	LOC100495084-like	Chr08	71593101	71593101	6.315635474	0.278472662	0.356639611	0.999929563	0.256435724	Brain_mmean	G27
TRINITY_DN133809_c1_g10_i4	NA	NA	NA	NA	4.54598682	0.051312718	0.852084136	0.999929563	0.339592951	Brain_fmean	G27
TRINITY_DN133809_c1_g15_i1	NA	NA	NA	NA	7.683872799	-0.132023103	0.650340231	0.999929563	0.185552784	G23_mmean	G27
TRINITY_DN133809_c1_g9_i4	hs3st1	Chr01	17966463	17966463	5.219506426	0.051853544	0.860010069	0.999929563	0.39976857	Testis_mean	G27
TRINITY_DN133810_c1_g3_i11	NA	NA	NA	NA	3.219966735	0.277784588	0.444719601	0.999929563	0.247413193	Brain_mmean	G27
TRINITY_DN133813_c1_g1_i1	NA	NA	NA	NA	1.364288372	0.054094694	0.893587713	0.999929563	0.63705146	Brain_fmean	G27
TRINITY_DN133816_c1_g1_i1	NA	NA	NA	NA	6.752886972	-0.001993899	0.994524278	0.999929563	0.201885557	Testis_mean	G27
TRINITY_DN133816_c2_g3_i2	NA	NA	NA	NA	3.334735337	-0.158149723	0.647371938	0.999929563	0.362919096	G43_F_mean	G27
TRINITY_DN133818_c1_g1_i2	NA	NA	NA	NA	3.233223587	0.431994303	0.201171271	0.999929563	0.537552797	G31_mmean	G27
TRINITY_DN133818_c1_g2_i5	NA	NA	NA	NA	4.980277125	-0.05845934	0.820190743	0.999929563	0.816381959	G31_mmean	G27
TRINITY_DN133819_c0_g2_i3	NA	NA	NA	NA	5.504393664	-0.190915694	0.608785571	0.999929563	0.740648257	G31_mmean	G27
TRINITY_DN133819_c0_g3_i1	NA	NA	NA	NA	5.526729604	0.158745487	0.607332295	0.999929563	0.430841519	G23_mmean	G27
TRINITY_DN133820_c2_g1_i2	optn	Chr03	72363371	72363371	3.189270267	0.031404902	0.920802785	0.999929563	0.564351111	Ovary_mean	G27
TRINITY_DN133820_c3_g1_i1	NA	NA	NA	NA	2.838795668	0.023190499	0.947188663	0.999929563	0.624340297	G43_F_mean	G27
TRINITY_DN133821_c0_g1_i1	klhl38-like	scaffold_81	503678	503678	1.645363695	-0.146665691	0.74238517	0.999929563	0.515572008	Brain_fmean	G27
TRINITY_DN133821_c10_g4_i2	mtif2-like	Chr05	20257462	20257462	5.329174304	0.225090786	0.609023902	0.999929563	0.243533889	G27_mmean	G27
TRINITY_DN133821_c6_g2_i2	app	Chr02	14238747	14238747	5.565446907	0.583543978	0.137452169	0.999929563	0.481514157	G27_mmean	G27
TRINITY_DN133821_c8_g2_i1	NA	NA	NA	NA	7.968249179	0.222052132	0.539925921	0.999929563	0.378527499	G31_mmean	G27
TRINITY_DN133821_c9_g3_i1	NA	NA	NA	NA	4.110473507	-0.047800861	0.875584041	0.999929563	0.469123078	G27_mmean	G27
TRINITY_DN133824_c1_g3_i1	NA	NA	NA	NA	2.148923406	-0.07069713	0.844817386	0.999929563	0.317004438	G43_F_mean	G27
TRINITY_DN133824_c2_g2_i2	sept2-a	Chr01	145860445	145860445	5.317257098	0.00298395	0.993942494	0.999929563	0.55408113	Brain_mmean	G27
TRINITY_DN133826_c11_g1_i2	NA	NA	NA	NA	4.765331198	0.040602437	0.885092524	0.999929563	0.565240285	Ovary_mean	G27
TRINITY_DN133827_c4_g1_i2	NA	NA	NA	NA	3.474169578	0.505135506	0.135495158	0.999929563	0.471646604	Brain_mmean	G27
TRINITY_DN133829_c2_g2_i4	NA	NA	NA	NA	3.027531335	-0.113898032	0.734422906	0.999929563	0.447524245	Brain_mmean	G27
TRINITY_DN133831_c1_g2_i1	NA	NA	NA	NA	4.612976865	-0.198354385	0.621604416	0.999929563	0.571874251	Brain_mmean	G27
TRINITY_DN133831_c1_g5_i1	LOC100498169	Chr05	5380152	5380152	3.501284673	-0.167656141	0.730766343	0.999929563	0.565906163	Brain_mmean	G27
TRINITY_DN133832_c0_g10_i1	NA	NA	NA	NA	2.111064831	-0.198616417	0.585928805	0.999929563	0.39748148	G23_mmean	G27
TRINITY_DN133832_c0_g5_i5	NA	NA	NA	NA	4.89488023	0.053005886	0.836089541	0.999929563	0.324133524	Brain_mmean	G27
TRINITY_DN133833_c3_g1_i5	NA	NA	NA	NA	2.926015892	0.418890675	0.199894579	0.999929563	0.7116958	Brain_mmean	G27
TRINITY_DN133834_c5_g1_i1	asb2-like	Chr08	67059586	67059586	4.865460121	0.043513191	0.874114245	0.999929563	0.288279667	Ovary_mean	G27
TRINITY_DN133835_c0_g1_i1	NA	NA	NA	NA	1.682653458	-0.272712444	0.526512517	0.999929563	0.732456904	Brain_fmean	G27
TRINITY_DN133836_c2_g2_i2	NA	NA	NA	NA	3.182269327	0.110970289	0.762812601	0.999929563	0.174124302	G23_fmean	G27
TRINITY_DN133838_c0_g1_i1	jam3	Chr07	49472895	49472895	2.353291967	-0.055109165	0.877692019	0.999929563	0.659213628	Brain_fmean	G27
TRINITY_DN133838_c0_g2_i2	NA	NA	NA	NA	1.590810998	0.155609869	0.726129878	0.999929563	0.675196233	Brain_fmean	G27
TRINITY_DN133838_c0_g3_i1	NA	NA	NA	NA	1.442795274	-0.206030957	0.664784609	0.999929563	0.645335757	Brain_fmean	G27
TRINITY_DN133839_c0_g1_i1	denr	Chr01	152957959	152957959	4.326170244	-0.040721919	0.90179037	0.999929563	0.515480011	Ovary_mean	G27
TRINITY_DN133839_c1_g2_i4	NA	NA	NA	NA	4.018544048	-0.091264939	0.754721211	0.999929563	0.565179172	Ovary_mean	G27
TRINITY_DN133840_c0_g1_i1	NA	NA	NA	NA	0.182883388	-0.087419262	0.894053508	0.999929563	0.535905069	G23_fmean	G27
TRINITY_DN133840_c0_g2_i1	NA	NA	NA	NA	0.028903444	-0.015531675	0.97563571	0.999929563	0.309732317	G46_M_mean	G27
TRINITY_DN133840_c1_g1_i1	NA	NA	NA	NA	5.672348946	0.238156111	0.484991313	0.999929563	0.331311408	G43_F_mean	G27
TRINITY_DN133840_c1_g2_i1	LOC100487324	Chr04	118260499	118260499	4.14438801	0.136356003	0.672242119	0.999929563	0.373564542	G43_F_mean	G27
TRINITY_DN133840_c2_g2_i2	NA	NA	NA	NA	11.65972711	-0.021195061	0.943904581	0.999929563	0.18877251	G23_mmean	G27
TRINITY_DN133840_c2_g4_i1	NA	NA	NA	NA	10.35362175	-0.054375884	0.864087569	0.999929563	0.205796041	G23_fmean	G27
TRINITY_DN133841_c0_g2_i1	NA	NA	NA	NA	5.77116954	-0.023680676	0.931394584	0.999929563	0.185220083	Ovary_mean	G27
TRINITY_DN133842_c3_g1_i1	NA	NA	NA	NA	1.797670775	0.437531759	0.319504524	0.999929563	0.767459326	Brain_mmean	G27
TRINITY_DN133844_c0_g1_i3	NA	NA	NA	NA	0.981781027	-0.308327741	0.498402576	0.999929563	0.776719376	Ovary_mean	G27
TRINITY_DN133845_c0_g1_i2	NA	NA	NA	NA	1.29872218	-0.19951325	0.660580054	0.999929563	0.880532282	Brain_mmean	G27
TRINITY_DN133848_c1_g2_i1	NA	NA	NA	NA	1.78548136	-0.095565373	0.827351779	0.999929563	0.555290682	Brain_fmean	G27
TRINITY_DN133848_c9_g2_i5	NA	NA	NA	NA	5.524719658	0.010424911	0.975369456	0.999929563	0.301162888	Brain_mmean	G27
TRINITY_DN133851_c1_g1_i8	NA	NA	NA	NA	7.004943034	0.012024725	0.967297887	0.999929563	0.229886525	G23_mmean	G27
TRINITY_DN133851_c2_g1_i1	cep97	Chr02	98132960	98132960	6.474065833	-0.031724887	0.912878176	0.999929563	0.287391131	Ovary_mean	G27
TRINITY_DN133851_c2_g2_i2	NA	NA	NA	NA	6.476551588	0.005062505	0.98702515	0.999929563	0.222431719	G23_fmean	G27
TRINITY_DN133852_c4_g1_i1	pam-like	Chr01	137311916	137311916	2.98376635	-0.21591028	0.529018425	0.999929563	0.379184543	Ovary_mean	G27
TRINITY_DN133853_c5_g1_i2	NA	NA	NA	NA	2.037256527	0.187986539	0.609841325	0.999929563	0.429373721	G46_M_mean	G27
TRINITY_DN133853_c6_g4_i1	MGC69520	Chr08	56921420	56921420	2.703741543	-0.098150397	0.778894022	0.999929563	0.468219101	G31_fmean	G27
TRINITY_DN133854_c2_g1_i1	pla2g12b	Chr07	35395630	35395630	3.546148298	-0.174314908	0.603655049	0.999929563	0.578194039	Brain_fmean	G27
