gid	gname	chr	start	end	logCPM	logFC.XY31.XX31	PV.XY31.XX31	FDR.XY31.XX31	tau	tissue	stage
TRINITY_DN133426_c3_g2_i8	NA	NA	NA	NA	0.185711014	-1.488542403	0.001987906	0.526294462	0.815793094	Brain_mmean	G31
TRINITY_DN133427_c2_g4_i3	NA	NA	NA	NA	6.368847013	0.129760294	0.626245584	0.999896172	0.241444515	Brain_mmean	G31
TRINITY_DN133428_c0_g1_i2	NA	NA	NA	NA	4.192715087	0.212039044	0.367538992	0.999896172	0.314945638	Testis_mean	G31
TRINITY_DN133428_c0_g3_i1	NA	NA	NA	NA	0.660602007	0.104055882	0.782392779	0.999896172	0.454649453	Liver_fmean	G31
TRINITY_DN133432_c0_g1_i1	NA	NA	NA	NA	1.470470765	0.132340721	0.695733494	0.999896172	0.299361433	Ovary_mean	G31
TRINITY_DN133432_c0_g2_i2	NA	NA	NA	NA	2.408661787	-0.010973738	0.971580547	0.999896172	0.283002559	Brain_fmean	G31
TRINITY_DN133435_c0_g3_i1	NA	NA	NA	NA	2.793344966	0.668814699	0.265420648	0.999896172	0.534138589	G27_mmean	G31
TRINITY_DN133435_c0_g5_i1	NA	NA	NA	NA	5.224682778	0.570473889	0.413850831	0.999896172	0.585752232	G27_mmean	G31
TRINITY_DN133435_c0_g6_i1	NA	NA	NA	NA	2.248903417	0.686045524	0.276450088	0.999896172	0.579579843	G27_mmean	G31
TRINITY_DN133436_c0_g3_i7	NA	NA	NA	NA	0.903760573	0.211565287	0.591574295	0.999896172	0.540731954	Brain_mmean	G31
TRINITY_DN133437_c0_g1_i4	NA	NA	NA	NA	5.27462184	0.097356732	0.774309151	0.999896172	0.276670992	G23_fmean	G31
TRINITY_DN133438_c12_g1_i1	NA	NA	NA	NA	2.072482816	-0.226511094	0.493188125	0.999896172	0.264371797	G23_fmean	G31
TRINITY_DN133441_c7_g8_i1	NA	NA	NA	NA	2.520115558	-0.136347217	0.65940537	0.999896172	0.25599181	Brain_mmean	G31
TRINITY_DN133442_c3_g3_i5	fer1l6	scaffold_81	358480	358480	0.804393966	0.163036832	0.723496598	0.999896172	0.683426598	Brain_mmean	G31
TRINITY_DN133444_c0_g1_i1	NA	NA	NA	NA	2.37873442	-0.106489023	0.755906816	0.999896172	0.248387091	Brain_mmean	G31
TRINITY_DN133444_c0_g2_i2	NA	NA	NA	NA	6.440643971	-0.40085518	0.235389512	0.999896172	0.62874578	G43_M_mean	G31
TRINITY_DN133444_c0_g4_i1	NA	NA	NA	NA	2.37403595	-0.89895304	0.024599679	0.999896172	0.717856185	G43_F_mean	G31
TRINITY_DN133444_c1_g1_i1	NA	NA	NA	NA	4.235734922	0.127352744	0.838703817	0.999896172	0.719467813	G27_fmean	G31
TRINITY_DN133445_c0_g1_i1	NA	NA	NA	NA	1.230322251	-0.101191475	0.866462506	0.999896172	0.591025881	Brain_fmean	G31
TRINITY_DN133445_c0_g3_i2	NA	NA	NA	NA	0.785332612	0.208634011	0.570530392	0.999896172	0.741472429	Ovary_mean	G31
TRINITY_DN133446_c6_g7_i1	NA	NA	NA	NA	6.007457811	-0.092122623	0.681343781	0.999896172	0.215238218	Ovary_mean	G31
TRINITY_DN133447_c1_g1_i2	NA	NA	NA	NA	2.92521787	-0.252489037	0.345364647	0.999896172	0.238670487	Testis_mean	G31
TRINITY_DN133447_c1_g6_i3	brms1l	Chr08	88011632	88011632	10.27093606	-0.151810797	0.426258152	0.999896172	0.131391027	Testis_mean	G31
TRINITY_DN133449_c1_g3_i1	NA	NA	NA	NA	2.383486426	-0.119832936	0.697878589	0.999896172	0.581280245	Ovary_mean	G31
TRINITY_DN133450_c2_g1_i8	slc44a5	Chr04	70850326	70850326	1.466276979	-0.215273136	0.556134726	0.999896172	0.712043692	Ovary_mean	G31
TRINITY_DN133450_c2_g2_i1	NA	NA	NA	NA	2.138542035	0.053137932	0.87152186	0.999896172	0.680977167	G23_mmean	G31
TRINITY_DN133451_c6_g1_i2	usp13	Chr05	95267617	95267617	2.252003685	0.058054304	0.84717735	0.999896172	0.342843283	G43_F_mean	G31
TRINITY_DN133451_c6_g3_i2	NA	NA	NA	NA	3.043014372	-0.053294424	0.844573879	0.999896172	0.22178434	G43_M_mean	G31
TRINITY_DN133452_c0_g1_i1	NA	NA	NA	NA	2.536898801	0.280916231	0.497842758	0.999896172	0.538359242	Ovary_mean	G31
TRINITY_DN133453_c2_g1_i3	NA	NA	NA	NA	2.67091448	0.069812738	0.873417705	0.999896172	0.267638176	Ovary_mean	G31
TRINITY_DN133453_c3_g1_i1	NA	NA	NA	NA	1.255344489	0.498807023	0.308876338	0.999896172	0.356591027	Liver_fmean	G31
TRINITY_DN133453_c3_g2_i2	NA	NA	NA	NA	4.769520363	-0.201925968	0.383950923	0.999896172	0.363363223	Brain_mmean	G31
TRINITY_DN133454_c0_g1_i2	NA	NA	NA	NA	3.231485197	-0.160995417	0.589452731	0.999896172	0.12357042	G43_F_mean	G31
TRINITY_DN133454_c1_g1_i2	heca	Chr05	65738236	65738236	2.051358481	-0.11398481	0.717723626	0.999896172	0.485960547	Ovary_mean	G31
TRINITY_DN133454_c1_g2_i1	NA	NA	NA	NA	4.039171583	0.30543922	0.322470966	0.999896172	0.277998467	Brain_fmean	G31
TRINITY_DN133456_c1_g2_i2	NA	NA	NA	NA	2.235004865	-0.124555062	0.671232549	0.999896172	0.476139312	Ovary_mean	G31
TRINITY_DN133456_c2_g1_i4	pdgfrb	Chr03	7258623	7258623	2.842111302	-0.114172868	0.687124643	0.999896172	0.428569619	Brain_mmean	G31
TRINITY_DN133457_c1_g4_i1	gfm1	Chr05	103937462	103937462	0.45315661	0.094878008	0.83832967	0.999896172	0.762730308	Ovary_mean	G31
TRINITY_DN133457_c1_g5_i1	NA	NA	NA	NA	9.460061736	-0.046851679	0.811650319	0.999896172	0.140036225	Liver_fmean	G31
TRINITY_DN133458_c1_g3_i1	NA	NA	NA	NA	0.705904922	0.35109622	0.331346389	0.999896172	0.490772202	Brain_mmean	G31
TRINITY_DN133458_c2_g1_i1	NA	NA	NA	NA	1.894521512	0.404450434	0.27212744	0.999896172	0.508709639	G46_M_mean	G31
TRINITY_DN133458_c3_g1_i2	NA	NA	NA	NA	3.081946961	0.002471869	0.993201162	0.999896172	0.267454616	G23_fmean	G31
TRINITY_DN133462_c2_g1_i1	NA	NA	NA	NA	0.053448641	-0.016540669	0.968728004	0.999896172	0.203222876	Brain_fmean	G31
TRINITY_DN133462_c3_g1_i1	MGC79698	Chr01	36078011	36078011	1.555676685	0.28778873	0.465271497	0.999896172	0.431069945	G23_fmean	G31
TRINITY_DN133462_c3_g3_i1	NA	NA	NA	NA	0.17595021	-0.125451938	0.797663011	0.999896172	0.394461447	G23_mmean	G31
TRINITY_DN133462_c4_g2_i2	cwc15	Chr02	161265113	161265113	3.929248494	-0.156883563	0.496408876	0.999896172	0.371782103	Ovary_mean	G31
TRINITY_DN133462_c5_g1_i4	NA	NA	NA	NA	6.540180118	-0.006952768	0.974516345	0.999896172	0.240892513	Brain_mmean	G31
TRINITY_DN133463_c1_g2_i3	NA	NA	NA	NA	5.510367486	-0.081013017	0.756973763	0.999896172	0.387169239	G43_M_mean	G31
TRINITY_DN133464_c0_g1_i6	NA	NA	NA	NA	8.177184066	0.114688479	0.600155395	0.999896172	0.182404926	G31_mmean	G31
TRINITY_DN133466_c6_g1_i2	NA	NA	NA	NA	4.368348997	-0.026720123	0.922242989	0.999896172	0.451689993	Brain_fmean	G31
TRINITY_DN133467_c3_g2_i1	NA	NA	NA	NA	2.149196404	-0.547821638	0.093264174	0.999896172	0.671585736	Brain_fmean	G31
TRINITY_DN133467_c3_g3_i2	NA	NA	NA	NA	2.41557795	-0.155850573	0.657697869	0.999896172	0.415283194	G43_F_mean	G31
TRINITY_DN133467_c4_g1_i2	Xetrov90026188m	scaffold_132	182835	182835	2.317992151	-0.120773568	0.669802099	0.999896172	0.267398311	Ovary_mean	G31
TRINITY_DN133467_c5_g3_i5	NA	NA	NA	NA	5.34299138	0.145391736	0.533782108	0.999896172	0.18918025	G23_fmean	G31
TRINITY_DN133468_c2_g3_i1	NA	NA	NA	NA	3.549524963	0.041313935	0.896265363	0.999896172	0.405426331	Ovary_mean	G31
TRINITY_DN133471_c2_g1_i4	dazap1	Chr01	80534503	80534503	6.426862012	0.163132598	0.462374641	0.999896172	0.24846673	Ovary_mean	G31
TRINITY_DN133471_c2_g2_i1	NA	NA	NA	NA	5.734511832	-0.084605917	0.705140448	0.999896172	0.259393195	Ovary_mean	G31
TRINITY_DN133471_c3_g1_i1	NA	NA	NA	NA	1.661165677	0.41619121	0.288299077	0.999896172	0.438875082	Ovary_mean	G31
TRINITY_DN133472_c1_g1_i4	NA	NA	NA	NA	2.496259807	0.154038711	0.599002469	0.999896172	0.236942273	Brain_fmean	G31
TRINITY_DN133472_c1_g2_i1	NA	NA	NA	NA	3.167878848	0.167371013	0.547255221	0.999896172	0.381848042	Ovary_mean	G31
TRINITY_DN133473_c0_g6_i1	NA	NA	NA	NA	0.040244097	0.461950154	0.353782357	0.999896172	0.522378708	Brain_fmean	G31
TRINITY_DN133473_c0_g7_i11	NA	NA	NA	NA	1.27079794	-0.055260845	0.890658671	0.999896172	0.693514321	Ovary_mean	G31
TRINITY_DN133473_c0_g8_i4	NA	NA	NA	NA	2.733337372	0.194952971	0.499376329	0.999896172	0.610235677	Ovary_mean	G31
TRINITY_DN133475_c0_g1_i1	tspan7	Chr02	71209336	71209336	4.59615302	0.077491042	0.748608296	0.999896172	0.277078651	G23_mmean	G31
TRINITY_DN133477_c1_g2_i1	NA	NA	NA	NA	0.81933768	0.073823076	0.855519834	0.999896172	0.748971697	Brain_fmean	G31
TRINITY_DN133478_c1_g1_i8	NA	NA	NA	NA	4.930138268	-0.564963908	0.021407191	0.999896172	0.53436199	Brain_mmean	G31
TRINITY_DN133479_c0_g2_i4	NA	NA	NA	NA	6.698608025	0.082359614	0.756454914	0.999896172	0.404630433	G46_M_mean	G31
TRINITY_DN133479_c1_g1_i3	NA	NA	NA	NA	4.873636002	-0.156718663	0.532917921	0.999896172	0.506483687	G43_F_mean	G31
TRINITY_DN133480_c1_g1_i6	NA	NA	NA	NA	2.459471538	0.117619407	0.740633004	0.999896172	0.251884831	Brain_fmean	G31
TRINITY_DN133480_c2_g1_i1	NA	NA	NA	NA	1.913673826	-0.500056119	0.153825971	0.999896172	0.492343825	Brain_mmean	G31
TRINITY_DN133480_c2_g3_i1	NA	NA	NA	NA	3.986094045	-0.078125303	0.758590741	0.999896172	0.180032654	G43_F_mean	G31
TRINITY_DN133481_c0_g2_i6	NA	NA	NA	NA	4.142620476	0.083431668	0.732353023	0.999896172	0.478581298	Brain_mmean	G31
TRINITY_DN133482_c10_g3_i1	NA	NA	NA	NA	4.262741191	0.156774227	0.642075605	0.999896172	0.381259923	Liver_fmean	G31
TRINITY_DN133482_c10_g4_i2	NA	NA	NA	NA	2.82860039	0.003619761	0.990298147	0.999896172	0.690529098	Brain_mmean	G31
TRINITY_DN133482_c10_g6_i2	NA	NA	NA	NA	3.105871164	-0.720627644	0.066842606	0.999896172	0.497078831	G27_mmean	G31
TRINITY_DN133483_c0_g1_i1	NA	NA	NA	NA	2.909364237	0.430535202	0.17942647	0.999896172	0.613819397	Brain_fmean	G31
TRINITY_DN133484_c4_g1_i1	NA	NA	NA	NA	5.170803517	0.033378959	0.879641921	0.999896172	0.361808562	Ovary_mean	G31
TRINITY_DN133484_c5_g5_i2	NA	NA	NA	NA	2.174078542	0.020735527	0.951932605	0.999896172	0.172276792	G31_mmean	G31
TRINITY_DN133485_c0_g1_i1	brix1	Chr01	185997584	185997584	2.762580147	-0.090326921	0.747932348	0.999896172	0.499012748	Ovary_mean	G31
TRINITY_DN133485_c1_g7_i3	Xetrov90021170m	Chr08	62609795	62609795	1.816776116	-0.26006539	0.427876208	0.999896172	0.430621967	Ovary_mean	G31
TRINITY_DN133485_c1_g9_i5	NA	NA	NA	NA	8.38119037	-0.149695086	0.475463768	0.999896172	0.050849154	Brain_mmean	G31
TRINITY_DN133486_c2_g7_i2	NA	NA	NA	NA	3.388687193	-0.078270339	0.78940546	0.999896172	0.358607473	Ovary_mean	G31
TRINITY_DN133488_c1_g1_i1	NA	NA	NA	NA	0.178759469	0.539920439	0.181389435	0.999896172	0.658257814	Brain_fmean	G31
TRINITY_DN133488_c1_g2_i2	NA	NA	NA	NA	1.34008284	0.342260344	0.354323399	0.999896172	0.361544851	Brain_fmean	G31
TRINITY_DN133492_c0_g1_i3	NA	NA	NA	NA	4.037008054	-0.003723865	0.989417574	0.999896172	0.187443826	Brain_fmean	G31
TRINITY_DN133493_c3_g2_i1	snrpa	Chr08	57337169	57337169	5.412681028	0.018296697	0.934027022	0.999896172	0.249070287	Brain_fmean	G31
TRINITY_DN133493_c4_g7_i2	glrx2	Chr04	103675799	103675799	1.606318281	-1.046725227	0.110487947	0.999896172	0.561962379	Liver_fmean	G31
TRINITY_DN133494_c4_g1_i1	NA	NA	NA	NA	0.392769123	0.248058177	0.529932183	0.999896172	0.395802258	Liver_mmean	G31
TRINITY_DN133494_c5_g6_i3	NA	NA	NA	NA	6.004145884	0.043606525	0.850279585	0.999896172	0.352566626	Ovary_mean	G31
TRINITY_DN133494_c5_g7_i2	NA	NA	NA	NA	2.939202314	-0.227513659	0.623138848	0.999896172	0.54218524	Liver_fmean	G31
TRINITY_DN133495_c3_g4_i2	dgcr6	Chr01	141996554	141996554	3.435128405	0.623733122	0.042709113	0.999896172	0.340624938	Liver_fmean	G31
TRINITY_DN133496_c0_g1_i3	NA	NA	NA	NA	1.991621434	-0.036847332	0.913291374	0.999896172	0.390390343	Liver_mmean	G31
TRINITY_DN133497_c2_g1_i1	NA	NA	NA	NA	5.180967641	0.250228179	0.359040346	0.999896172	0.252873792	Ovary_mean	G31
TRINITY_DN133498_c6_g1_i1	fam204a-like	scaffold_169	59600	59600	0.348191675	0.251261918	0.551873679	0.999896172	0.286317946	G43_F_mean	G31
TRINITY_DN133498_c6_g2_i1	LOC100489267	Chr07	76040433	76040433	3.107400215	-0.195236405	0.447097335	0.999896172	0.423709592	Ovary_mean	G31
TRINITY_DN133499_c0_g1_i2	NA	NA	NA	NA	2.530433593	-0.062752824	0.826703488	0.999896172	0.464549396	Brain_fmean	G31
TRINITY_DN133501_c1_g3_i3	LOC101732178	Chr03	3532839	3532839	4.185765065	0.120538104	0.714366851	0.999896172	0.297981076	G23_fmean	G31
TRINITY_DN133503_c0_g2_i3	NA	NA	NA	NA	3.92995547	-0.113470708	0.617379625	0.999896172	0.434839393	Brain_mmean	G31
TRINITY_DN133504_c2_g1_i1	NA	NA	NA	NA	0.913792106	-0.11531574	0.780640975	0.999896172	0.715273884	Brain_fmean	G31
TRINITY_DN133504_c3_g1_i9	LOC101730424	Chr05	126397563	126397563	2.928377842	-0.644380495	0.042832107	0.999896172	0.743067261	Brain_mmean	G31
TRINITY_DN133505_c1_g1_i5	pdgfb	Chr04	110404341	110404341	2.218414802	-0.290658649	0.383422974	0.999896172	0.773648815	Brain_fmean	G31
TRINITY_DN133509_c2_g1_i2	NA	NA	NA	NA	2.679482686	0.053960806	0.854415965	0.999896172	0.523999751	Brain_mmean	G31
TRINITY_DN133510_c3_g4_i3	NA	NA	NA	NA	3.087838086	0.004408077	0.98732735	0.999896172	0.257792696	G43_M_mean	G31
TRINITY_DN133511_c3_g1_i1	socs3-like.1	Chr07	103921321	103921321	1.685989536	0.057033234	0.864036928	0.999896172	0.679903709	Liver_fmean	G31
TRINITY_DN133511_c4_g2_i1	NA	NA	NA	NA	1.51322259	-0.119129689	0.817590286	0.999896172	0.733186125	Brain_mmean	G31
TRINITY_DN133511_c4_g5_i1	NA	NA	NA	NA	1.122740558	0.352294126	0.301699796	0.999896172	0.618243974	Brain_fmean	G31
TRINITY_DN133513_c0_g2_i4	NA	NA	NA	NA	4.816100514	-0.054707189	0.824218608	0.999896172	0.236479823	Brain_mmean	G31
TRINITY_DN133514_c3_g1_i1	NA	NA	NA	NA	4.114446387	-0.237000733	0.311114544	0.999896172	0.226751402	Brain_mmean	G31
TRINITY_DN133514_c4_g2_i3	cops2	Chr03	94226688	94226688	4.272468628	0.0130747	0.953811994	0.999896172	0.219608427	Brain_mmean	G31
TRINITY_DN133514_c5_g1_i1	NA	NA	NA	NA	2.143538039	-0.17584388	0.554352351	0.999896172	0.194475712	Brain_mmean	G31
TRINITY_DN133515_c1_g1_i2	NA	NA	NA	NA	0.820488777	-0.03663905	0.922983555	0.999896172	0.646149336	Brain_mmean	G31
TRINITY_DN133518_c1_g1_i1	NA	NA	NA	NA	2.042154478	0.333108634	0.314281535	0.999896172	0.725252139	G31_mmean	G31
TRINITY_DN133518_c2_g2_i5	NA	NA	NA	NA	1.452857056	-0.046804459	0.901624807	0.999896172	0.490555743	Testis_mean	G31
TRINITY_DN133519_c4_g1_i1	pcmt1	Chr05	66855371	66855371	3.29035794	-0.332156919	0.199719653	0.999896172	0.524238518	Brain_fmean	G31
TRINITY_DN133519_c5_g1_i7	NA	NA	NA	NA	4.484708757	0.175544973	0.651222944	0.999896172	0.434085436	Brain_mmean	G31
TRINITY_DN133520_c0_g2_i1	NA	NA	NA	NA	1.202448171	0.728962788	0.079742556	0.999896172	0.535424093	Brain_mmean	G31
TRINITY_DN133521_c0_g1_i6	NA	NA	NA	NA	7.659885645	0.223594152	0.324974308	0.999896172	0.295731441	Liver_fmean	G31
TRINITY_DN133521_c0_g2_i1	NA	NA	NA	NA	3.361123051	0.43918508	0.13869068	0.999896172	0.522202641	G43_M_mean	G31
TRINITY_DN133522_c3_g2_i2	NA	NA	NA	NA	0.819789674	0.118162548	0.79193186	0.999896172	0.836074394	Brain_mmean	G31
TRINITY_DN133522_c3_g5_i2	NA	NA	NA	NA	3.117410145	-0.183218552	0.490487722	0.999896172	0.285578492	Brain_mmean	G31
TRINITY_DN133526_c0_g3_i4	NA	NA	NA	NA	4.928922473	-0.447505349	0.244503297	0.999896172	0.466735976	G43_F_mean	G31
TRINITY_DN133527_c1_g1_i1	lcp2	Chr03	23114997	23114997	8.58368928	-0.512754813	0.226877396	0.999896172	0.574560101	G31_fmean	G31
TRINITY_DN133527_c1_g2_i3	hhatl	Chr06	2571833	2571833	12.86563733	-0.945522188	0.000141843	0.099110655	0.653953645	G31_fmean	G31
TRINITY_DN133527_c2_g2_i4	flcn	Chr09	10012256	10012256	9.462242382	-0.709825022	0.037580223	0.999896172	0.667739622	G27_mmean	G31
TRINITY_DN133527_c2_g3_i2	NA	NA	NA	NA	4.656151607	0.04189671	0.872202669	0.999896172	0.160981601	G27_mmean	G31
TRINITY_DN133528_c0_g1_i3	NA	NA	NA	NA	3.28765203	0.515356533	0.099721582	0.999896172	0.300799248	G46_M_mean	G31
TRINITY_DN133528_c1_g1_i3	nostrin	Chr09	63931376	63931376	4.844265816	-0.01997601	0.926749749	0.999896172	0.444259594	Brain_fmean	G31
TRINITY_DN133529_c0_g1_i3	NA	NA	NA	NA	4.041688117	0.059599001	0.851025754	0.999896172	0.354613307	G43_M_mean	G31
TRINITY_DN133530_c1_g2_i1	NA	NA	NA	NA	5.108480625	-0.133982682	0.570309956	0.999896172	0.399974608	Ovary_mean	G31
TRINITY_DN133530_c2_g1_i1	NA	NA	NA	NA	2.182863119	0.405445707	0.231912432	0.999896172	0.442775432	Ovary_mean	G31
TRINITY_DN133531_c8_g13_i6	NA	NA	NA	NA	5.726386944	0.010256137	0.963412029	0.999896172	0.340346029	Ovary_mean	G31
TRINITY_DN133532_c1_g6_i6	NA	NA	NA	NA	0.625116002	0.767903248	0.243266277	0.999896172	0.65972375	G46_M_mean	G31
TRINITY_DN133533_c1_g1_i4	NA	NA	NA	NA	5.120650093	-0.029731306	0.915475871	0.999896172	0.271375095	G23_fmean	G31
TRINITY_DN133533_c1_g4_i1	NA	NA	NA	NA	3.652146786	-0.063758343	0.79995295	0.999896172	0.409926778	Ovary_mean	G31
TRINITY_DN133534_c1_g1_i1	ankmy2-like	Chr06	44660368	44660368	2.975348512	-0.076264766	0.81593197	0.999896172	0.505301546	Ovary_mean	G31
TRINITY_DN133534_c1_g2_i1	NA	NA	NA	NA	2.33531299	-0.379541913	0.209374387	0.999896172	0.782167974	Brain_mmean	G31
TRINITY_DN133534_c2_g9_i5	NA	NA	NA	NA	0.559773722	-0.60345291	0.171523266	0.999896172	0.653662371	Liver_fmean	G31
TRINITY_DN133535_c5_g1_i2	NA	NA	NA	NA	1.450898009	0.040854985	0.905307941	0.999896172	0.628643384	Liver_fmean	G31
TRINITY_DN133536_c2_g1_i1	NA	NA	NA	NA	4.012852462	-0.056396938	0.822901755	0.999896172	0.267246831	G23_fmean	G31
TRINITY_DN133538_c2_g1_i1	NA	NA	NA	NA	2.061958326	0.340642679	0.422580039	0.999896172	0.344057523	G27_mmean	G31
TRINITY_DN133538_c7_g1_i6	NA	NA	NA	NA	3.77484114	0.332263068	0.199927045	0.999896172	0.2570543	G23_fmean	G31
TRINITY_DN133538_c7_g3_i1	NA	NA	NA	NA	1.693157021	-0.476581047	0.167677602	0.999896172	0.53963011	Brain_mmean	G31
TRINITY_DN133539_c0_g1_i1	itfg2	scaffold_135	417524	417524	3.670618924	0.105233625	0.811638699	0.999896172	0.501580827	Ovary_mean	G31
TRINITY_DN133540_c1_g1_i2	NA	NA	NA	NA	5.45061259	0.089748247	0.680133685	0.999896172	0.220329257	G43_M_mean	G31
TRINITY_DN133541_c1_g1_i4	NA	NA	NA	NA	7.030493513	0.320479603	0.264279957	0.999896172	0.180920882	Liver_fmean	G31
TRINITY_DN133542_c0_g3_i2	ppa2	Chr07	34587763	34587763	3.74067889	0.045712864	0.873456592	0.999896172	0.589133108	Brain_fmean	G31
TRINITY_DN133543_c6_g1_i3	NA	NA	NA	NA	4.492639267	0.38837332	0.094743525	0.999896172	0.267648091	Ovary_mean	G31
TRINITY_DN133544_c0_g3_i2	irf2	Chr01	35632416	35632416	2.220321478	-0.337611094	0.315850181	0.999896172	0.649098596	Brain_fmean	G31
TRINITY_DN133544_c1_g1_i2	NA	NA	NA	NA	0.811762573	-0.244156545	0.54792302	0.999896172	0.783970487	Brain_fmean	G31
TRINITY_DN133546_c5_g5_i2	NA	NA	NA	NA	1.318396435	0.297031592	0.435833124	0.999896172	0.694263901	Liver_fmean	G31
TRINITY_DN133549_c7_g2_i2	NA	NA	NA	NA	3.857834727	0.23449382	0.385644109	0.999896172	0.477672814	Ovary_mean	G31
TRINITY_DN133551_c0_g1_i1	NA	NA	NA	NA	3.835191173	0.799192267	0.049987068	0.999896172	0.291205081	Liver_fmean	G31
TRINITY_DN133552_c1_g1_i3	NA	NA	NA	NA	2.890899361	-0.002775538	0.991768783	0.999896172	0.54952705	Brain_mmean	G31
TRINITY_DN133553_c1_g2_i1	veph1	Chr05	104368178	104368178	4.2944278	0.255391239	0.351681752	0.999896172	0.411544109	G27_mmean	G31
TRINITY_DN133554_c1_g3_i2	LOC101733139	Chr01	4854434	4854434	2.233087849	0.555585613	0.078106358	0.999896172	0.67446091	G23_mmean	G31
TRINITY_DN133555_c0_g3_i9	NA	NA	NA	NA	4.427192311	-0.004043227	0.985695486	0.999896172	0.234767576	Brain_fmean	G31
TRINITY_DN133558_c1_g1_i2	nob1	Chr04	62439859	62439859	6.824422127	0.072499941	0.766530898	0.999896172	0.249852788	G23_fmean	G31
TRINITY_DN133558_c1_g2_i1	NA	NA	NA	NA	3.472501592	-0.143818735	0.556947116	0.999896172	0.240372939	Brain_mmean	G31
TRINITY_DN133559_c1_g1_i1	NA	NA	NA	NA	5.583224902	0.132813325	0.628732343	0.999896172	0.223704051	Testis_mean	G31
TRINITY_DN133559_c1_g2_i1	NA	NA	NA	NA	3.296846791	0.317441707	0.295747455	0.999896172	0.399110145	Brain_mmean	G31
TRINITY_DN133559_c1_g3_i1	NA	NA	NA	NA	0.473650541	-0.752340576	0.069267034	0.999896172	0.403433455	Ovary_mean	G31
TRINITY_DN133559_c1_g6_i1	NA	NA	NA	NA	5.658190462	0.001956786	0.993036343	0.999896172	0.412289041	Brain_mmean	G31
TRINITY_DN133560_c0_g1_i1	NA	NA	NA	NA	4.923980245	-0.171744184	0.465944387	0.999896172	0.281182188	G43_F_mean	G31
TRINITY_DN133560_c0_g2_i1	NA	NA	NA	NA	3.091361636	0.609135948	0.073525188	0.999896172	0.528534847	Ovary_mean	G31
TRINITY_DN133562_c1_g1_i2	NA	NA	NA	NA	2.066716842	-0.018008869	0.955427929	0.999896172	0.628809008	Brain_fmean	G31
TRINITY_DN133563_c2_g1_i1	NA	NA	NA	NA	0.839979184	0.918256881	0.315990108	0.999896172	0.723222145	Ovary_mean	G31
TRINITY_DN133563_c2_g2_i1	NA	NA	NA	NA	2.335078448	-0.017134483	0.954253496	0.999896172	0.431303641	Brain_fmean	G31
TRINITY_DN133564_c3_g1_i1	NA	NA	NA	NA	2.246132642	-0.149014042	0.648914312	0.999896172	0.125283367	G31_mmean	G31
TRINITY_DN133564_c4_g6_i4	NA	NA	NA	NA	3.413071604	0.03207598	0.911931414	0.999896172	0.349030127	Ovary_mean	G31
TRINITY_DN133566_c0_g1_i1	NA	NA	NA	NA	2.283206111	-0.002311682	0.993951611	0.999896172	0.641230458	Ovary_mean	G31
TRINITY_DN133566_c2_g2_i1	NA	NA	NA	NA	0.918458449	-0.487081247	0.187662536	0.999896172	0.703336061	Brain_fmean	G31
TRINITY_DN133567_c0_g2_i4	NA	NA	NA	NA	4.281563699	0.162659303	0.523402528	0.999896172	0.3942508	Brain_mmean	G31
TRINITY_DN133567_c0_g4_i2	NA	NA	NA	NA	4.136918131	0.24578038	0.295607076	0.999896172	0.446411099	Ovary_mean	G31
TRINITY_DN133568_c1_g1_i1	NA	NA	NA	NA	5.91054567	0.308914809	0.353775464	0.999896172	0.559752248	G27_mmean	G31
TRINITY_DN133568_c1_g3_i2	NA	NA	NA	NA	4.650007256	-0.081456512	0.710655053	0.999896172	0.245942447	Ovary_mean	G31
TRINITY_DN133569_c3_g2_i2	LOC100124841	Chr04	37311946	37311946	3.116964892	0.14037568	0.586253017	0.999896172	0.435764206	Ovary_mean	G31
TRINITY_DN133569_c3_g5_i1	NA	NA	NA	NA	0.425491984	0.484349936	0.263149516	0.999896172	0.533199277	Brain_mmean	G31
TRINITY_DN133570_c0_g1_i3	LOC100498622	Chr05	125872904	125872904	4.608763081	-0.170854725	0.45325703	0.999896172	0.248187521	G43_F_mean	G31
TRINITY_DN133571_c0_g1_i2	NA	NA	NA	NA	4.877278517	0.272310173	0.312514099	0.999896172	0.318299046	Testis_mean	G31
TRINITY_DN133572_c0_g1_i1	NA	NA	NA	NA	2.923595985	0.330820846	0.239474375	0.999896172	0.601586834	Ovary_mean	G31
TRINITY_DN133573_c0_g1_i1	magoh	Chr04	87017059	87017059	3.342343382	-0.158927807	0.531151247	0.999896172	0.51796107	Brain_mmean	G31
TRINITY_DN133573_c2_g3_i1	irg1-like.1	Chr02	122971357	122971357	0.604107264	0.34909468	0.641098173	0.999896172	0.345361762	G43_M_mean	G31
TRINITY_DN133573_c2_g4_i1	NA	NA	NA	NA	0.990055083	-0.580210427	0.114640546	0.999896172	0.404339569	Ovary_mean	G31
TRINITY_DN133573_c2_g5_i1	NA	NA	NA	NA	1.513085625	-0.49881063	0.179374802	0.999896172	0.377733412	Ovary_mean	G31
TRINITY_DN133574_c0_g2_i1	NA	NA	NA	NA	5.716646247	0.319652974	0.280063654	0.999896172	0.381430602	Ovary_mean	G31
TRINITY_DN133575_c2_g1_i3	has2	Chr06	124008341	124008341	0.474253955	0.571592049	0.349049843	0.999896172	0.543805186	G23_fmean	G31
