gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN128801_c0_g1_i3	FC1	male	2.705081311	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128801_c0_g1_i3	679	463.158
TRINITY_DN128804_c0_g2_i1	FC1	male	1.51481402	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128804_c0_g2_i1	3383	3166.83
TRINITY_DN128814_c7_g11_i1	FC1	male	2.381605906	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128814_c7_g11_i1	320	121.172
TRINITY_DN128815_c0_g4_i1	FC1	male	10.87882066	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128815_c0_g4_i1	997	780.835
TRINITY_DN128817_c0_g2_i8	FC1	male	4.175195808	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128817_c0_g2_i8	815	599.019
TRINITY_DN128821_c5_g1_i1	FC1	male	1.079338045	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128821_c5_g1_i1	648	432.232
TRINITY_DN128829_c3_g1_i1	FC1	male	0.170010614	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128829_c3_g1_i1	1164	947.835
TRINITY_DN128830_c0_g2_i1	FC1	male	1.770552573	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128830_c0_g2_i1	1079	862.835
TRINITY_DN128831_c1_g1_i1	FC1	male	2.330269884	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128831_c1_g1_i1	726	510.093
TRINITY_DN128838_c1_g1_i1	FC1	male	0.581141572	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128838_c1_g1_i1	1687	1470.83
TRINITY_DN128849_c0_g4_i3	FC1	male	5.794182201	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128849_c0_g4_i3	1411	1194.83
TRINITY_DN128861_c2_g1_i1	FC1	male	3.151494963	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128861_c2_g1_i1	734	518.093
TRINITY_DN128865_c2_g3_i1	FC1	male	-0.151760279	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128865_c2_g3_i1	1691	1474.83
TRINITY_DN128871_c1_g1_i3	FC1	male	2.471767242	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128871_c1_g1_i3	551	335.89
TRINITY_DN128882_c5_g4_i1	FC1	male	2.368865396	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128882_c5_g4_i1	1914	1697.83
TRINITY_DN128884_c3_g1_i1	FC1	male	1.87171088	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128884_c3_g1_i1	2378	2161.83
TRINITY_DN128886_c5_g1_i1	FC1	male	2.482064686	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128886_c5_g1_i1	1025	808.835
TRINITY_DN128886_c5_g2_i3	FC1	male	2.436955046	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128886_c5_g2_i3	662	446.188
TRINITY_DN128886_c5_g3_i1	FC1	male	3.046639593	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128886_c5_g3_i1	527	312.236
TRINITY_DN128899_c2_g1_i2	FC1	male	1.870794957	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128899_c2_g1_i2	851	634.958
TRINITY_DN128912_c6_g1_i1	FC1	male	5.507465399	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128912_c6_g1_i1	1000	783.835
TRINITY_DN128912_c6_g7_i1	FC1	male	2.617617036	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128912_c6_g7_i1	927	710.911
TRINITY_DN128925_c5_g1_i1	FC1	male	5.544887517	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128925_c5_g1_i1	927	710.911
TRINITY_DN128925_c7_g1_i1	FC1	male	4.700438787	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128925_c7_g1_i1	2121	1904.83
TRINITY_DN128937_c2_g2_i1	FC1	male	2.509259943	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128937_c2_g2_i1	433	221.342
TRINITY_DN128937_c2_g3_i3	FC1	male	2.879094736	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128937_c2_g3_i3	1008	791.835
TRINITY_DN128939_c0_g2_i2	FC1	male	1.851249691	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128939_c0_g2_i2	1236	1019.83
TRINITY_DN128963_c1_g2_i3	FC1	male	3.843576546	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128963_c1_g2_i3	551	335.89
TRINITY_DN128987_c3_g3_i2	FC1	male	5.515356873	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128987_c3_g3_i2	929	712.911
TRINITY_DN128988_c1_g1_i4	FC1	male	3.660025207	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128988_c1_g1_i4	623	407.344
TRINITY_DN128999_c1_g1_i1	FC1	male	1.161054279	meanmale	NA	NA	NA	NA	NA	TRINITY_DN128999_c1_g1_i1	1610	1393.83
TRINITY_DN129008_c0_g1_i3	FC1	male	3.611634951	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129008_c0_g1_i3	2362	2145.83
TRINITY_DN129021_c0_g1_i2	FC1	male	1.41913853	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129021_c0_g1_i2	1402	1185.83
TRINITY_DN129030_c1_g5_i1	FC1	male	2.307303754	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129030_c1_g5_i1	413	202.797
TRINITY_DN129038_c5_g11_i1	FC1	male	2.824469933	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129038_c5_g11_i1	418	207.428
TRINITY_DN129042_c6_g1_i1	FC1	male	6.243049048	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129042_c6_g1_i1	567	351.695
TRINITY_DN129044_c5_g5_i1	FC1	male	0.27945719	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129044_c5_g5_i1	1551	1334.83
TRINITY_DN129046_c3_g2_i1	FC1	male	1.028467082	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129046_c3_g2_i1	1732	1515.83
TRINITY_DN129047_c7_g1_i1	FC1	male	-0.901555541	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129047_c7_g1_i1	2450	2233.83
TRINITY_DN129048_c1_g3_i1	FC1	male	3.451191836	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129048_c1_g3_i1	797	581.039
TRINITY_DN129061_c0_g3_i3	FC1	male	3.985517329	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129061_c0_g3_i3	395	186.329
TRINITY_DN129064_c2_g1_i1	FC1	male	3.419598061	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129064_c2_g1_i1	3494	3277.83
TRINITY_DN129065_c4_g8_i1	FC1	male	4.775120816	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129065_c4_g8_i1	529	314.194
TRINITY_DN129070_c5_g1_i1	FC1	male	1.852887632	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129070_c5_g1_i1	749	533.093
TRINITY_DN129095_c5_g3_i1	FC1	male	2.959243839	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129095_c5_g3_i1	344	141.142
TRINITY_DN129120_c0_g4_i1	FC1	male	5.653997038	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129120_c0_g4_i1	500	285.813
TRINITY_DN129120_c0_g5_i1	FC1	male	6.155478086	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129120_c0_g5_i1	1003	786.835
TRINITY_DN129130_c0_g1_i1	FC1	male	0.965572929	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129130_c0_g1_i1	807	591.019
TRINITY_DN129130_c5_g1_i2	FC1	male	3.586033115	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129130_c5_g1_i2	463	250.02
TRINITY_DN129145_c6_g2_i2	FC1	male	2.220273482	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129145_c6_g2_i2	2538	2321.83
TRINITY_DN129149_c1_g5_i1	FC1	male	2.321251703	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129149_c1_g5_i1	1239	1022.83
TRINITY_DN129153_c9_g2_i1	FC1	male	2.53408045	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129153_c9_g2_i1	892	675.958
TRINITY_DN129153_c9_g4_i2	FC1	male	3.028191698	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129153_c9_g4_i2	879	662.958
TRINITY_DN129167_c5_g9_i1	FC1	male	3.038173365	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129167_c5_g9_i1	799	583.019
TRINITY_DN129168_c1_g3_i1	FC1	male	4.440917438	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129168_c1_g3_i1	1648	1431.83
TRINITY_DN129193_c4_g2_i2	FC1	male	3.30092598	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129193_c4_g2_i2	798	582.039
TRINITY_DN129195_c4_g3_i1	FC1	male	4.444595641	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129195_c4_g3_i1	992	775.86
TRINITY_DN129199_c2_g2_i11	FC1	male	0.913806574	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129199_c2_g2_i11	1146	929.835
TRINITY_DN129202_c2_g8_i1	FC1	male	3.122082389	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129202_c2_g8_i1	1124	907.835
TRINITY_DN129233_c0_g2_i1	FC1	male	3.331402753	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129233_c0_g2_i1	1510	1293.83
TRINITY_DN129239_c8_g1_i2	FC1	male	4.06326921	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129239_c8_g1_i2	614	398.384
TRINITY_DN129246_c5_g2_i1	FC1	male	1.276657568	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129246_c5_g2_i1	1053	836.835
TRINITY_DN129246_c6_g9_i1	FC1	male	2.202081207	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129246_c6_g9_i1	604	388.462
TRINITY_DN129249_c1_g10_i1	FC1	male	3.008905102	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129249_c1_g10_i1	901	684.958
TRINITY_DN129267_c4_g1_i1	FC1	male	2.149614283	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129267_c4_g1_i1	1181	964.835
TRINITY_DN129273_c5_g5_i1	FC1	male	0.867873427	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129273_c5_g5_i1	1896	1679.83
TRINITY_DN129274_c2_g3_i1	FC1	male	0.966526793	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129274_c2_g3_i1	2291	2074.83
TRINITY_DN129280_c0_g2_i5	FC1	male	4.545444024	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129280_c0_g2_i5	499	284.841
TRINITY_DN129281_c3_g1_i4	FC1	male	1.373802039	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129281_c3_g1_i4	1622	1405.83
TRINITY_DN129281_c4_g3_i3	FC1	male	4.388291168	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129281_c4_g3_i3	607	391.41
TRINITY_DN129292_c0_g3_i1	FC1	male	2.135900674	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129292_c0_g3_i1	566	350.706
TRINITY_DN129294_c9_g2_i1	FC1	male	1.868370706	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129294_c9_g2_i1	812	596.019
TRINITY_DN129308_c13_g3_i2	FC1	male	9.769372578	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129308_c13_g3_i2	821	604.999
TRINITY_DN129311_c0_g1_i1	FC1	male	2.916383107	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129311_c0_g1_i1	994	777.835
TRINITY_DN129311_c0_g2_i1	FC1	male	3.680900994	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129311_c0_g2_i1	376	169.028
TRINITY_DN129311_c0_g3_i1	FC1	male	0.829189604	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129311_c0_g3_i1	1139	922.835
TRINITY_DN129312_c5_g6_i1	FC1	male	2.856076694	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129312_c5_g6_i1	747	531.093
TRINITY_DN129324_c1_g1_i2	FC1	male	2.685624294	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129324_c1_g1_i2	1176	959.835
TRINITY_DN129324_c1_g2_i2	FC1	male	3.00197405	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129324_c1_g2_i2	313	115.417
TRINITY_DN129325_c2_g2_i1	FC1	male	1.240098562	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129325_c2_g2_i1	962	745.911
TRINITY_DN129329_c6_g1_i3	FC1	male	4.571345089	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129329_c6_g1_i3	439	227.001
TRINITY_DN129329_c6_g2_i1	FC1	male	4.029022548	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129329_c6_g2_i1	342	139.381
TRINITY_DN129335_c5_g2_i1	FC1	male	4.981189946	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129335_c5_g2_i1	1175	958.835
TRINITY_DN129361_c3_g1_i1	FC1	male	3.860608808	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129361_c3_g1_i1	1228	1011.83
TRINITY_DN129367_c1_g4_i3	FC1	male	2.363148804	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129367_c1_g4_i3	1466	1249.83
TRINITY_DN129386_c0_g2_i11	FC1	male	4.635104611	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129386_c0_g2_i11	2437	2220.83
TRINITY_DN129390_c0_g2_i4	FC1	male	2.062299055	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129390_c0_g2_i4	3877	3660.83
TRINITY_DN129408_c6_g2_i2	FC1	male	2.978370103	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129408_c6_g2_i2	1436	1219.83
TRINITY_DN129420_c0_g1_i2	FC1	male	5.348188058	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129420_c0_g1_i2	1499	1282.83
TRINITY_DN129426_c1_g2_i6	FC1	male	3.310326947	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129426_c1_g2_i6	373	166.313
TRINITY_DN129434_c4_g1_i1	FC1	male	1.329836428	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129434_c4_g1_i1	1902	1685.83
TRINITY_DN129461_c6_g1_i2	FC1	male	2.970501732	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129461_c6_g1_i2	1379	1162.83
TRINITY_DN129471_c4_g1_i1	FC1	male	2.048814071	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129471_c4_g1_i1	1037	820.835
TRINITY_DN129473_c0_g1_i4	FC1	male	11.11068724	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129473_c0_g1_i4	741	525.093
TRINITY_DN129479_c10_g1_i1	FC1	male	5.187566514	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129479_c10_g1_i1	1034	817.835
TRINITY_DN129479_c5_g1_i1	FC1	male	2.956611192	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129479_c5_g1_i1	758	542.075
TRINITY_DN129484_c5_g1_i1	FC1	male	1.287395517	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129484_c5_g1_i1	1227	1010.83
TRINITY_DN129484_c5_g4_i1	FC1	male	2.042659264	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129484_c5_g4_i1	746	530.093
TRINITY_DN129484_c5_g5_i1	FC1	male	1.922450926	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129484_c5_g5_i1	1548	1331.83
TRINITY_DN129508_c1_g3_i2	FC1	male	2.895349619	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129508_c1_g3_i2	617	401.384
TRINITY_DN129520_c2_g10_i1	FC1	male	4.603316843	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129520_c2_g10_i1	1971	1754.83
TRINITY_DN129527_c5_g2_i1	FC1	male	2.570300347	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129527_c5_g2_i1	2543	2326.83
TRINITY_DN129536_c0_g3_i1	FC1	male	1.968567165	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129536_c0_g3_i1	671	455.188
TRINITY_DN129540_c3_g1_i3	FC1	male	4.68175108	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129540_c3_g1_i3	867	650.958
TRINITY_DN129542_c3_g1_i1	FC1	male	3.055879713	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129542_c3_g1_i1	603	387.488
TRINITY_DN129549_c5_g1_i1	FC1	male	1.307983429	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129549_c5_g1_i1	1087	870.835
TRINITY_DN129549_c6_g1_i1	FC1	male	12.28853325	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129549_c6_g1_i1	512	297.49
TRINITY_DN129553_c0_g1_i2	FC1	male	2.335762289	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129553_c0_g1_i2	1546	1329.83
TRINITY_DN129555_c0_g1_i1	FC1	male	2.402980498	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129555_c0_g1_i1	1078	861.835
TRINITY_DN129562_c1_g1_i2	FC1	male	5.938403167	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129562_c1_g1_i2	321	121.977
TRINITY_DN129565_c0_g2_i1	FC1	male	2.216212099	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129565_c0_g2_i1	493	278.936
TRINITY_DN129576_c6_g13_i1	FC1	male	5.561282949	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129576_c6_g13_i1	1190	973.835
TRINITY_DN129591_c1_g1_i3	FC1	male	1.984538502	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129591_c1_g1_i3	374	167.22
TRINITY_DN129591_c1_g3_i1	FC1	male	1.854538969	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129591_c1_g3_i1	1192	975.835
TRINITY_DN129597_c1_g4_i1	FC1	male	5.063416517	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129597_c1_g4_i1	691	475.142
TRINITY_DN129604_c0_g1_i1	FC1	male	1.026868671	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129604_c0_g1_i1	4293	4076.83
TRINITY_DN129612_c2_g2_i7	FC1	male	6.356460582	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129612_c2_g2_i7	1185	968.835
TRINITY_DN129616_c8_g1_i1	FC1	male	5.078251331	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129616_c8_g1_i1	560	344.788
TRINITY_DN129621_c4_g1_i1	FC1	male	4.292703241	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129621_c4_g1_i1	2815	2598.83
TRINITY_DN129631_c6_g13_i1	FC1	male	3.325830088	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129631_c6_g13_i1	1897	1680.83
TRINITY_DN129633_c3_g2_i1	FC1	male	3.167532192	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129633_c3_g2_i1	3857	3640.83
TRINITY_DN129642_c1_g2_i1	FC1	male	2.258020164	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129642_c1_g2_i1	1439	1222.83
TRINITY_DN129653_c0_g1_i1	FC1	male	0.458558403	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129653_c0_g1_i1	3223	3006.83
TRINITY_DN129653_c1_g2_i1	FC1	male	1.326906676	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129653_c1_g2_i1	1777	1560.83
TRINITY_DN129653_c1_g3_i2	FC1	male	2.307990392	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129653_c1_g3_i2	905	688.958
TRINITY_DN129661_c1_g7_i2	FC1	male	1.525074529	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129661_c1_g7_i2	546	330.968
TRINITY_DN129662_c1_g2_i1	FC1	male	9.183188273	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129662_c1_g2_i1	731	515.093
TRINITY_DN129662_c1_g4_i1	FC1	male	9.388724665	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129662_c1_g4_i1	462	249.037
TRINITY_DN129667_c3_g1_i1	FC1	male	1.95085919	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129667_c3_g1_i1	1523	1306.83
TRINITY_DN129669_c2_g2_i1	FC1	male	0.725786867	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129669_c2_g2_i1	1965	1748.83
TRINITY_DN129673_c1_g4_i5	FC1	male	7.7957145	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129673_c1_g4_i5	1922	1705.83
TRINITY_DN129682_c1_g3_i8	FC1	male	5.936182061	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129682_c1_g3_i8	530	315.184
TRINITY_DN129684_c8_g4_i1	FC1	male	1.65293014	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129684_c8_g4_i1	2092	1875.83
TRINITY_DN129699_c2_g3_i2	FC1	male	3.142991304	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129699_c2_g3_i2	352	147.922
TRINITY_DN129703_c3_g3_i1	FC1	male	3.366116908	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129703_c3_g3_i1	1478	1261.83
TRINITY_DN129711_c1_g1_i1	FC1	male	3.269377006	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129711_c1_g1_i1	441	228.878
TRINITY_DN129720_c0_g1_i2	FC1	male	0.004568398	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129720_c0_g1_i2	2515	2298.83
TRINITY_DN129739_c4_g1_i1	FC1	male	4.171439998	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129739_c4_g1_i1	1125	908.835
TRINITY_DN129750_c0_g2_i10	FC1	male	1.487772223	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129750_c0_g2_i10	747	531.093
TRINITY_DN129759_c0_g1_i1	FC1	male	1.407695552	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129759_c0_g1_i1	1717	1500.83
TRINITY_DN129782_c2_g1_i1	FC1	male	2.476486207	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129782_c2_g1_i1	433	221.342
TRINITY_DN129796_c6_g2_i2	FC1	male	2.411039782	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129796_c6_g2_i2	418	207.428
TRINITY_DN129797_c0_g1_i1	FC1	male	5.990650483	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129797_c0_g1_i1	1173	956.835
TRINITY_DN129802_c0_g8_i1	FC1	male	2.483069302	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129802_c0_g8_i1	783	567.039
TRINITY_DN129804_c0_g1_i8	FC1	male	6.004414082	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129804_c0_g1_i8	3266	3049.83
TRINITY_DN129804_c0_g4_i1	FC1	male	2.045387117	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129804_c0_g4_i1	431	219.461
TRINITY_DN129806_c3_g1_i1	FC1	male	4.309067571	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129806_c3_g1_i1	395	186.329
TRINITY_DN129806_c7_g2_i1	FC1	male	0.643984481	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129806_c7_g2_i1	1298	1081.83
TRINITY_DN129808_c6_g1_i1	FC1	male	3.03304506	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129808_c6_g1_i1	2534	2317.83
TRINITY_DN129817_c4_g7_i4	FC1	male	2.662822686	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129817_c4_g7_i4	1041	824.835
TRINITY_DN129826_c2_g1_i1	FC1	male	0.262260292	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129826_c2_g1_i1	1973	1756.83
TRINITY_DN129827_c1_g2_i1	FC1	male	4.795085609	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129827_c1_g2_i1	610	394.384
TRINITY_DN129841_c1_g1_i2	FC1	male	1.037440844	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129841_c1_g1_i2	2912	2695.83
TRINITY_DN129866_c1_g2_i2	FC1	male	2.166300584	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129866_c1_g2_i2	993	776.835
TRINITY_DN129866_c1_g3_i1	FC1	male	2.472234104	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129866_c1_g3_i1	575	359.6
TRINITY_DN129870_c1_g2_i3	FC1	male	1.423559792	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129870_c1_g2_i3	644	428.261
TRINITY_DN129889_c3_g1_i5	FC1	male	4.011067903	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129889_c3_g1_i5	438	226.07
TRINITY_DN129895_c0_g1_i1	FC1	male	2.993967561	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129895_c0_g1_i1	3493	3276.83
TRINITY_DN129897_c9_g5_i1	FC1	male	6.214532175	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129897_c9_g5_i1	398	189.058
TRINITY_DN129903_c1_g3_i2	FC1	male	5.565794147	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129903_c1_g3_i2	2362	2145.83
TRINITY_DN129917_c1_g4_i2	FC1	male	4.615693051	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129917_c1_g4_i2	303	107.608
TRINITY_DN129936_c0_g1_i5	FC1	male	4.405565938	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129936_c0_g1_i5	480	266.482
TRINITY_DN129937_c0_g3_i4	FC1	male	3.499278953	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129937_c0_g3_i4	580	364.564
TRINITY_DN129942_c0_g1_i1	FC1	male	1.089968241	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129942_c0_g1_i1	1158	941.835
TRINITY_DN129955_c4_g3_i2	FC1	male	1.42418951	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129955_c4_g3_i2	1535	1318.83
TRINITY_DN129960_c4_g1_i2	FC1	male	2.062997652	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129960_c4_g1_i2	1034	817.835
TRINITY_DN129960_c5_g1_i4	FC1	male	0.903004048	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129960_c5_g1_i4	2624	2407.83
TRINITY_DN129964_c1_g4_i1	FC1	male	1.479431058	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129964_c1_g4_i1	1260	1043.83
TRINITY_DN129970_c1_g3_i1	FC1	male	1.495732657	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129970_c1_g3_i1	572	356.612
TRINITY_DN129979_c2_g1_i2	FC1	male	3.998530026	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129979_c2_g1_i2	945	728.911
TRINITY_DN129993_c3_g1_i1	FC1	male	3.747389269	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129993_c3_g1_i1	779	563.039
TRINITY_DN129994_c8_g2_i1	FC1	male	2.697422217	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129994_c8_g2_i1	570	354.66
TRINITY_DN129995_c6_g4_i1	FC1	male	4.084619179	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129995_c6_g4_i1	944	727.911
TRINITY_DN129998_c3_g3_i5	FC1	male	2.656095097	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129998_c3_g3_i5	3414	3197.83
TRINITY_DN130021_c0_g6_i1	FC1	male	6.260042663	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130021_c0_g6_i1	543	328.023
TRINITY_DN130024_c2_g2_i1	FC1	male	2.76069817	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130024_c2_g2_i1	775	559.039
