gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN134556_c5_g1_i1	ftsj2	Chr09	25180224	25180224	2.16164589006975	0.264972109942491	0.555347335990259	0.647606547192542	2.25114969501866	2.1462580659324	2.14484614737431	2.37744002135373	1.86101079916492
TRINITY_DN134558_c0_g3_i3	Xetrov90023720m	Chr09	33396378	33396378	4.48354979511331	1.00747061333034	0.00433257051390193	0.015300545311242	4.46830593949284	3.60669791996547	5.19477253719465	4.64560141463146	3.977436712314
TRINITY_DN134560_c5_g1_i1	LOC101732318-like	Chr04	133438912	133438912	3.22938610673047	0.179229673362459	0.67869869845997	0.75319850255148	3.88027065721348	3.15155416980102	2.99729836529389	2.82848252818486	3.0985403545575
TRINITY_DN134567_c2_g3_i2	LOC101735145	Chr07	27412151	27412151	4.25920285844669	0.884800387591992	0.120245331881644	0.203345234247893	3.42831109905332	3.56002889915897	5.5832132278312	3.47850275781253	3.76767739888909
TRINITY_DN134568_c0_g5_i1	stc2	Chr03	33855176	33855176	2.94767706211871	0.838595049878853	0.0571092373387797	0.115604829893348	3.42831109905332	1.94303157499709	2.89262350570633	3.32223092232034	2.73933368961278
TRINITY_DN134568_c1_g1_i1	tgfbrap1-like	Chr02	108131346	108131346	5.65358191441333	-0.720934521696551	0.00451388117803416	0.0158007874494349	5.34102265900701	6.01840684160807	5.40440830829604	5.21269788240493	6.06147107131266
TRINITY_DN134570_c1_g1_i5	pfn2	Chr05	115233446	115233446	7.97918270808159	0.149413547096526	0.574279978109488	0.664607824047742	8.05403847017417	7.93799907295694	8.11116655857697	7.94088913764011	7.83589409432601
TRINITY_DN134570_c2_g1_i3	LOC100496038	Chr08	106991256	106991256	4.62396584526167	0.757810737122449	0.0161091195898443	0.0433431214176978	4.79478530551129	3.96117291255484	4.92970569284011	4.91367267321597	4.27387458462594
TRINITY_DN134573_c2_g1_i1	nudt16	Chr08	14223411	14223411	2.85640487182305	-0.338949745156819	0.412065604435236	0.51940352787788	2.56326676519174	2.98489939198416	3.05906202216318	2.41919075731974	3.0985403545575
TRINITY_DN134574_c1_g1_i2	Xetrov90022373m	Chr08	114086798	114086798	6.10889129769341	0.105352732071292	0.70408177423941	0.774180480986745	6.42436978916672	6.21947846353547	5.92090085032131	6.06087318328523	5.84774592511548
TRINITY_DN134575_c4_g1_i1	LOC100487728	Chr07	11224712	11224712	0.0212715195806489	-0.52275891439651	0.438579597973146	0.542808446025067	-0.108000724523818	-0.251677864996339	-0.340049126112875	-0.113763117530728	0.586041677343505
TRINITY_DN134577_c1_g1_i2	bcr	Chr01	143946646	143946646	6.22447648118478	0.548236641912897	0.0527698241796836	0.10884030054805	6.6972910709768	5.76683278022264	6.00333441616862	6.47751108135454	5.96912001216005
TRINITY_DN134581_c1_g1_i1	poc1b	Chr03	45574243	45574243	3.37898642922565	-1.14284811413605	0.00314281748661901	0.0117709286163643	2.71132669068879	4.11437507084268	3.16398115947897	2.4796352682826	3.75471794435478
TRINITY_DN134584_c5_g1_i1	prrt1	Chr08	54052464	54052464	1.90767996927904	0.200357699610295	0.686446494436537	0.759681578256567	2.13005640854742	1.9789534272185	2.25451051204368	1.46206086086519	1.59627746670842
TRINITY_DN134584_c7_g2_i1	lsg1-like	Chr05	97341233	97341233	5.84724775738307	-1.54192130268982	1.97065157479041e-09	2.65976147929992e-08	5.01597938644113	6.38425074701629	5.01944062169215	5.05279689434503	6.72799454774321
TRINITY_DN134585_c0_g1_i1	kpna4	Chr05	103400419	103400419	7.41583422705666	-0.206596511190754	0.426141081143789	0.531878879623035	7.41763409685525	7.65053957465202	7.19688404961891	7.36577217311077	7.41206843230541
TRINITY_DN134591_c2_g1_i2	ccdc68	Chr01	189998238	189998238	4.88929971655369	-0.226190275568546	0.444851153794795	0.548957653019458	4.76797645489773	5.25409036172396	4.83754594054723	4.77584587712332	4.7460710490091
TRINITY_DN134595_c0_g1_i2	arhgap29	Chr04	93441257	93441257	4.7514984867638	0.621723323125602	0.0374602109370318	0.0838790346434473	4.94594966519746	4.30331697465144	4.97527072843757	4.98491116489239	4.39574886213712
TRINITY_DN134596_c7_g1_i2	nfxl1	Chr01	29535898	29535898	3.91410218128529	0.511901715303851	0.294090491968179	0.403203087191142	2.59411933081978	3.5361157744622	4.55414325958723	4.41741891402777	3.63252581605935
TRINITY_DN134600_c6_g3_i2	postn	Chr02	148527377	148527377	9.1847819671504	0.956776274977421	0.00789318684400307	0.0247325985671252	9.40088477971848	8.81524859609054	9.77937766824591	9.25497187233842	8.19819505007833
TRINITY_DN134602_c2_g1_i1	akap11	Chr02	129556070	129556070	4.85972433213752	0.238853918221692	0.504769099010223	0.602641642403215	4.43460892494829	5.06231625568969	5.01321282998289	5.27086549335738	4.26018446473037
TRINITY_DN134602_c2_g3_i2	ndufaf3	Chr04	126273422	126273422	5.66217137112227	0.189450119727894	0.484243645804661	0.585018968769176	5.80714061028079	5.29741084114289	5.60408261217759	5.78761931611723	5.75480422591986
TRINITY_DN134606_c0_g2_i7	banp	Chr04	68290887	68290887	4.62599821008455	-2.45322469497846	5.14285715898878e-15	1.2403971851848e-13	3.28439460750931	5.72513831880489	3.09488958897722	3.09637701279714	5.44367596433748
TRINITY_DN134606_c0_g3_i1	ctbp2-like.1	Chr03	38595490	38595490	2.46272487454461	-1.8537579306247	4.62482198194036e-05	0.000305397237935743	1.57143660360749	3.47453915642586	0.983708150364784	1.75073382571956	3.01405485366227
TRINITY_DN134607_c1_g3_i5	papss1	Chr01	62391322	62391322	4.17907815615189	-0.329331866953997	0.359867398191119	0.468598668725562	3.46215381771841	4.27470023619164	4.40989306387225	4.06965677722141	4.44901371982347
TRINITY_DN134608_c3_g5_i2	acot9	Chr02	38700265	38700265	5.8444732295276	0.542774540354486	0.0717100198375122	0.1376243859754	5.73975406251281	5.08309490039371	6.20531466514894	6.12377625999139	5.81378584305934
TRINITY_DN134610_c3_g1_i4	psip1	Chr01	111709552	111709552	6.87160636594903	-0.817761220450054	0.000836453004991568	0.0038833513054356	6.49554958688501	7.40530643710787	6.48390107675431	6.48367321642462	7.1965934076441
TRINITY_DN134612_c1_g1_i1	grhl1	Chr05	134174421	134174421	5.92155126673335	0.651529090457336	0.0481347816752148	0.101380784221218	6.15370228588518	5.11169122534285	5.60822050559843	6.53679426924307	5.79965934210166
TRINITY_DN134612_c3_g3_i1	grhl2	Chr06	119001184	119001184	1.99648679125153	1.10456793545686	0.0258215833723742	0.0629419379869997	1.90248062926294	1.07050466238323	2.41428713143245	2.57506778428722	1.44314064301448
TRINITY_DN134613_c4_g1_i1	LOC100486973-like	Chr04	41367454	41367454	2.93738274278303	0.182974725781924	0.662336461002851	0.739772953069013	3.28439460750931	2.893748569544	2.54090560464812	3.12188620053328	2.76541136643046
TRINITY_DN134620_c2_g1_i1	elovl2	Chr06	84737019	84737019	6.40498622232759	0.59255606051258	0.0255234510389188	0.062498466384168	6.59804243479071	5.95894345024287	6.87157063864083	6.31837018773337	6.08236777641911
TRINITY_DN134620_c2_g3_i1	rpa2	Chr02	53686182	53686182	7.51655641742677	-0.92431429550004	0.000458327625608368	0.00232010836172669	7.19798136624313	8.12194467773553	6.89800671184856	7.11100339431398	7.86180930751942
TRINITY_DN134623_c0_g1_i4	cnst-like	Chr05	40817526	40817526	5.19400991757364	1.23465451648593	2.40702205151999e-05	0.000169010027468672	5.60613011926339	4.40584164704432	5.69637474817398	5.39375371423289	4.27840924061018
TRINITY_DN134624_c1_g6_i1	nf1	Chr02	101055709	101055709	3.56556253198263	-0.12896452304917	0.720243717058403	0.787583934822624	3.18656417614211	3.66298816967729	3.7020546894327	3.58321956662091	3.61828733660932
TRINITY_DN134627_c4_g1_i6	hap1	Chr10	1919847	1919847	3.16694792483355	-0.335572847333503	0.462483513235502	0.564820067197355	2.92054148759453	3.90626368425594	3.11828969374748	3.0305580724951	2.49628832449431
TRINITY_DN134629_c1_g1_i3	adam17	Chr05	133919760	133919760	4.44742305676536	0.103413796120624	0.771143784368264	0.829709240912103	4.06780191393938	4.00538630812686	4.83754594054723	4.44294363807554	4.67905803120246
TRINITY_DN134630_c1_g1_i1	acvrl1	Chr02	131803931	131803931	2.79568272932414	0.95807887937902	0.0832728014460941	0.153594911720788	2.32657682013175	1.07050466238323	3.12984893954033	3.55540588361677	2.75243144864857
TRINITY_DN134631_c2_g2_i1	mtmr10	Chr03	87316199	87316199	0.69386693887536	-1.19927945884109	0.040283419922172	0.0884102223478129	-0.108000724523818	1.42321306240985	0.273983330869831	0.205429493604606	1.03507632119047
TRINITY_DN134636_c0_g1_i1	fam117b	Chr09	46709574	46709574	4.05503388667596	-1.94952828352401	5.06827442614467e-07	4.84617137795895e-06	3.12451453112866	5.3429184185707	2.97183300675191	2.79715742975808	4.25559206972782
TRINITY_DN134636_c1_g1_i2	rsbn1	Chr02	75807959	75807959	6.02008518225071	-1.02089665301059	0.000391635587424587	0.00202832162442286	5.77046808961634	6.85686540296476	5.37556831938007	5.39375371423289	6.14081281373495
TRINITY_DN134638_c4_g1_i1	elmod3	Chr03	107614193	107614193	3.37429159404242	-0.647256760130354	0.0830987493659427	0.153379074627565	2.73919886957127	3.81977069079464	3.25123933470423	3.18375299638048	3.61828733660932
TRINITY_DN134638_c5_g1_i2	bag4-like	Chr03	121892087	121892087	5.95050716781202	0.169637154917882	0.539159409837874	0.632644240895221	5.8620439723558	6.10832163752648	6.08428502470667	6.08701220117364	5.53177409678898
TRINITY_DN134642_c6_g2_i1	Xetrov90025924m	scaffold_113	805368	805368	5.15844055223063	0.073990324262164	0.797904251073515	0.850481176060027	4.86603991667069	5.12778104213705	5.37313875977031	5.26801214399086	5.10123815959158
TRINITY_DN134642_c6_g4_i1	prpf31	Chr07	95715715	95715715	6.97928430441813	-2.01894021910018	2.70856209968536e-15	6.66727746139941e-14	5.92710226975017	7.9933830433869	5.72333065936052	5.83273082287711	7.68096755738033
TRINITY_DN134645_c1_g2_i1	ttyh2	Chr10	24986131	24986131	4.64932740364029	-0.408154032700475	0.250855874357079	0.35698592941647	4.33766612953001	5.23564906545275	4.83047925113945	4.15861678700584	4.41234848983002
TRINITY_DN134646_c3_g1_i1	LOC101731130	Chr03	134544347	134544347	2.95633724113171	0.456510250799769	0.53369023019953	0.628107856264371	1.14107670472568	0.930762650474005	3.9307284531662	3.01702612038521	3.40261517828227
TRINITY_DN134647_c1_g1_i1	glrb	Chr01	44226997	44226997	3.78049370561298	0.468813048606392	0.256268674899027	0.362482858105041	4.02315454360363	2.7964480243512	4.16785834446181	3.6014685196943	3.93785396214981
TRINITY_DN134648_c0_g1_i1	LOC100489793	Chr02	68631046	68631046	4.4843280996839	-0.576126568892522	0.0667879093252855	0.130512624147213	4.28190742916581	5.00684808294694	4.10482587397182	4.28819130013713	4.56119205742936
TRINITY_DN134649_c2_g2_i1	krr1	Chr03	51659592	51659592	6.39793151687222	-1.70809095722281	6.07423710345156e-12	1.05900435205557e-10	5.51233002766017	7.31245354488158	5.32366805506163	5.55927566820196	7.01898490557547
TRINITY_DN134651_c6_g4_i2	shprh	Chr05	38429512	38429512	5.98640129673931	0.681209209768714	0.0257145847487303	0.062795587756041	5.96889970684483	5.25042091238699	6.61614301485759	5.97774316961853	5.78220363440276
TRINITY_DN134659_c7_g1_i2	mif4gd	Chr10	35794316	35794316	2.86756313390033	-0.951730112018694	0.0230420813545066	0.0578370135070145	2.17156047836099	3.4491532691646	2.12187625646664	2.82848252818486	3.24473737551868
TRINITY_DN134665_c2_g7_i10	pacsin3	Chr04	36084	36084	7.83756329633453	0.152202586708346	0.589841599058987	0.678601719901339	8.11978823091841	7.96791326198583	7.80268924235382	7.73829971217487	7.48057364572603
TRINITY_DN134672_c3_g2_i1	c7orf60	Chr03	57309314	57309314	2.99939239383787	0.220341820742336	0.57526354020486	0.665531286511473	3.05967575100232	2.893748569544	2.98462187219261	3.19581424726368	2.84093010035526
TRINITY_DN134675_c5_g5_i2	akr7a2	scaffold_217	248448	248448	5.36109257053942	-1.37754669895829	4.65115758561483e-06	3.82522405871228e-05	4.93394028358985	6.22509816261528	4.27063881770383	4.68035482028909	5.78698526607317
TRINITY_DN134676_c2_g2_i2	kiaa0100-like	Chr02	26876598	26876598	6.4240105892302	-0.195993932257699	0.434775041877302	0.538934676823478	6.16658903745413	6.41571702506087	6.5150882460996	6.32250156150673	6.650528324189
TRINITY_DN134686_c3_g2_i1	mtmr8-like	Chr08	25293418	25293418	2.00678898582144	-2.37198547497127	1.05328502603625e-06	9.52116556728734e-06	0.0781059888164557	3.00245830764834	0.878005401334821	0.818286314722805	2.84093010035526
TRINITY_DN134688_c3_g2_i2	kctd5	Chr09	22953382	22953382	4.7840244923194	-0.389447060185516	0.192461463527542	0.291592670868418	4.417460598937	5.11169122534285	4.76527132415017	4.63678065947443	4.88932271102693
TRINITY_DN134689_c2_g1_i2	dzip1	Chr02	118951008	118951008	3.294501846556	0.598298506593531	0.140236009570182	0.227872923707922	3.20666818416117	2.64816246685031	3.82803113094612	3.38678470768022	3.12898901079065
TRINITY_DN134690_c6_g1_i4	marveld2	Chr01	167456191	167456191	5.17136063598216	-1.05228008440402	0.000612762179161129	0.00297583871839109	4.82110505608955	5.98125369984001	4.32695936533686	4.77985765915468	5.36697932554657
TRINITY_DN134691_c0_g1_i1	wdr19	scaffold_679	3170	3170	4.96575189809106	-0.280946839017655	0.32281850725744	0.432171057306591	4.81456999673244	5.19422886271732	4.71627347480264	4.99529990864439	5.05705590781921
TRINITY_DN134692_c0_g1_i1	sv2b-like	Chr03	101807482	101807482	1.41598800552911	1.38863412608809	0.0533064947453857	0.109766072736622	0.390830303589872	0.77601890188873	2.71982785172384	1.19994291656124	0.183610673112461
TRINITY_DN134695_c2_g1_i7	kiaa1468	Chr06	53059038	53059038	5.90338879399787	-0.439435387413502	0.0797191361196879	0.148800754336193	5.61367832231775	6.18529266334064	5.80851280747965	5.7035289206835	6.11442473977451
TRINITY_DN134704_c1_g5_i1	capns2	Chr08	60689409	60689409	8.61816118148428	0.575709501692372	0.0657149578306504	0.128877994782918	8.90964005037743	8.06302304400991	8.52526437683817	8.98930928581832	8.4085436071469
TRINITY_DN134707_c0_g6_i1	gnb2l1	Chr08	50469984	50469984	11.8187684898782	0.688202145603158	0.158900821588487	0.251367079092259	12.2984675558637	11.149071275366	11.723047675851	12.0895591105477	11.5580944726171
TRINITY_DN134708_c12_g1_i1	gosr2	Chr10	8903191	8903191	5.20138053012953	-0.0958873479402159	0.728426713340369	0.794452616384706	5.12563330799977	5.18272295921466	5.25407237058731	5.10169381294731	5.32813969596599
TRINITY_DN134710_c5_g2_i3	galnt15	Chr06	80144795	80144795	3.6673595304974	0.758678935904531	0.0759951916862501	0.143871924844948	4.13228452660846	2.35201742587278	3.78481390453339	3.84301392141571	3.68128215500679
TRINITY_DN134714_c3_g1_i2	Xetrov90026866m	scaffold_19	75068	75068	5.15324150136244	-0.203243259428062	0.456016118280147	0.559100079413321	5.07731757172291	5.23193234933888	5.0921496802096	5.03612257708334	5.30832060178575
TRINITY_DN134717_c3_g1_i3	dab2-like	Chr01	183607385	183607385	3.61475127962132	0.18630181823955	0.75856470152611	0.818936219823	1.85231707833524	3.10354744062139	4.67741687232904	3.15932370911859	3.79325221419967
TRINITY_DN134720_c3_g2_i3	fgf12	Chr05	98912179	98912179	3.31196816451534	0.804891680658007	0.0384754049960405	0.085547732852916	3.59010391591037	2.55604051831546	3.67074317699822	3.47850275781253	2.98105213051096
TRINITY_DN134725_c1_g2_i7	fam115c	Chr03	80367407	80367407	8.40837055954307	1.72103717272894	0.000123418114813052	0.00073633314533777	9.29248520093775	7.74809410760468	8.45175764461385	8.76861632938911	6.15321091599856
TRINITY_DN134726_c2_g5_i2	tbc1d22a	Chr03	64219904	64219904	4.50727210944313	0.415096548100532	0.187221026389791	0.285826934555063	4.54136416950816	4.31741525942495	4.86892455739704	4.53601675367247	4.17519802407015
TRINITY_DN134728_c0_g1_i6	Xetrov90003361m	Chr01	165478218	165478218	3.8446226874032	-1.03482196875377	0.00673054889844183	0.0216768007486643	3.62039379151968	4.30331697465144	3.58095855372121	2.6471141903063	4.42467405974988
TRINITY_DN134731_c1_g3_i5	gata6	Chr06	93708636	93708636	3.74168471348538	0.504048287006412	0.15386812640871	0.245498391190182	4.02315454360363	3.25772257090176	3.94388525274177	3.79624872071629	3.56731601610101
TRINITY_DN134732_c2_g1_i3	LOC100496743	Chr05	62320780	62320780	5.86757964402866	-0.213193028345754	0.423160522554937	0.528987535284539	5.71890865469429	6.07551604943005	6.01428994949354	5.56393618164677	5.90311731425138
TRINITY_DN134732_c3_g2_i2	slc2a7	Chr01	141876065	141876065	4.02393531095814	0.903815526036089	0.0375772612464006	0.0840474660658799	3.26535205065708	3.41021671445265	4.73152774452826	4.54547352514744	3.43547064486891
TRINITY_DN134735_c2_g3_i2	gatm	Chr03	95148390	95148390	9.17331662949521	0.884313863108452	0.0634380800232098	0.12545864060488	8.83774108662842	9.06833078293606	10.1596443245239	9.0199485713765	7.84126776820965
TRINITY_DN134735_c4_g2_i4	p4ha1-like.1	Chr07	35354230	35354230	2.6762990956496	0.470689244968407	0.314070887626281	0.423259902054109	2.08732287480103	2.37915485587336	3.31338523074359	2.82848252818486	2.3829493112287
TRINITY_DN134738_c1_g2_i2	tshz2	Chr10	26511246	26511246	2.43795300886389	1.65019261124061	0.00124827869657557	0.00544294038875694	2.17156047836099	1.07050466238323	3.32348751208845	2.90394285313486	1.47509604163886
TRINITY_DN134740_c0_g1_i1	cad-like	scaffold_858	399	399	6.43116156466114	-1.3808387846974	3.22241765748005e-05	0.00022022583698547	5.83646715868619	7.60528957442119	5.72333065936052	5.58242912458595	6.30426943367666
TRINITY_DN134741_c2_g3_i1	jmjd6	Chr10	36955011	36955011	5.3921390806145	-1.13813860704247	2.10411317633048e-05	0.00014989367839594	4.82761064664583	6.08790572738927	4.81981388797986	4.83488181493205	5.82467828143779
TRINITY_DN134742_c0_g5_i2	eri2	Chr09	18484022	18484022	3.01839381742343	-1.04918679729512	0.0167924876248337	0.0448675582166755	2.56326676519174	2.87480637247691	2.31651863951012	2.62943707696428	3.977436712314
TRINITY_DN134743_c0_g2_i1	iqgap3	Chr08	111758386	111758386	5.54480127483929	-1.4640141140286	6.02584139753391e-07	5.68596279940985e-06	4.94594966519746	6.54864661033749	4.81624117345656	4.55017876631794	5.84316180883445
TRINITY_DN134745_c0_g1_i4	rps4x	Chr08	18470145	18470145	11.5639062618096	0.768144468578196	0.106414229983482	0.184926958308936	12.0536508786364	10.8882727326247	11.4651454357318	11.892043437667	11.2065640179749
TRINITY_DN134746_c1_g7_i4	epdr1	Chr06	80833581	80833581	4.68335357048398	0.870028086802636	0.00672045544376077	0.0216507754443051	5.07731757172291	3.88748616599613	4.76527132415017	5.05610875578311	4.29192831112714
TRINITY_DN134748_c9_g1_i2	Xetrov90012236m	Chr04	103687658	103687658	7.43148618922487	0.928507839076766	0.000530858816359303	0.00263397061235103	7.85506484536283	6.71763106603721	7.57851354505294	7.75927830120278	6.89158364956991
TRINITY_DN134750_c7_g1_i1	stx5	Chr04	41279955	41279955	6.1025973984916	-0.421540680441242	0.108333890448323	0.187187185772441	5.86520942565521	6.47194362836923	5.75912626501958	6.10950168784572	6.19578397466063
TRINITY_DN134750_c8_g2_i1	polr1e	Chr01	96918941	96918941	5.86486738569082	-1.13998491919604	5.37364684490734e-06	4.36259012155987e-05	5.32271774334638	6.37248269350686	5.3084898907361	5.26515314011015	6.49557294835769
TRINITY_DN134752_c6_g1_i2	rfxap	Chr02	148872831	148872831	2.09883764879691	-0.712633224826264	0.144241859370495	0.233044409920158	1.80034627637296	2.893748569544	1.94995118096747	1.57718543800609	1.90859034709621
TRINITY_DN134753_c4_g3_i2	upf3a-like	Chr02	108294130	108294130	2.42919217340603	0.846721313597014	0.0851439298308171	0.156349138475606	2.624325893851	1.25761084267879	3.04691901563662	2.35610264371728	2.29616954525003
TRINITY_DN134755_c0_g2_i1	cramp1l-like	Chr09	15699472	15699472	0.954199281989597	0.202795183703115	0.737694750074176	0.801796749171255	0.0781059888164557	0.855464512934397	1.52889676874176	0.994337487170282	0.802997409975657
TRINITY_DN134759_c2_g1_i5	st7	Chr03	58788615	58788615	5.9417222606011	-0.75842627239001	0.00283439678085672	0.0108080292925844	5.4206367203889	6.37248269350686	5.62056344981502	5.70985085879925	6.32085042478196
TRINITY_DN134766_c0_g2_i4	Xetrov90005752m	Chr02	101923783	101923783	7.49022244245402	0.707949915863806	0.0171055714480438	0.0455119050374986	7.55138286749233	6.71895931387427	8.01782167161348	7.58165703701363	7.27810193458269
TRINITY_DN134767_c0_g1_i1	kpna1	scaffold_327	13306	13306	2.13398781869871	-0.166855230359672	0.743757408549229	0.806778461531297	1.57143660360749	2.57962832083673	2.59194399790171	1.78307191167711	1.78656332570217
TRINITY_DN134767_c1_g1_i3	ralgapa1	Chr08	87892519	87892519	5.60792147963747	0.28598289991588	0.398503943386458	0.505806126136652	5.567785104556	4.81647812959709	5.43501446141578	6.06416657761815	5.8553538981082
TRINITY_DN134768_c0_g1_i1	nav1	Chr02	76858874	76858874	6.03583811099396	-1.05292446293381	4.48935645916355e-05	0.00029689726017507	5.38137880043247	6.42551283243609	5.62669554655145	5.54048158509358	6.70291300361054
TRINITY_DN134772_c1_g1_i2	rai14	Chr01	186022637	186022637	5.92006069443511	0.305354125200641	0.282621256294975	0.390779394545167	5.71189271185008	5.73041650187159	6.40879245267309	5.8839484168747	5.73018843175739
TRINITY_DN134774_c1_g2_i2	rbp4	Chr07	27750305	27750305	11.1233674473966	0.835673799077481	0.0601324493419924	0.120365604311837	11.5216036679384	10.4099758637764	11.1521220020044	11.5043328894254	10.7082408462681
TRINITY_DN134775_c0_g2_i2	sgsm1	Chr01	139062309	139062309	2.96926222945053	-0.684422650003457	0.0971631964334493	0.172700316685366	2.89598970116583	3.4994860628941	2.79435654294077	2.2209933812721	3.14893685846496
TRINITY_DN134776_c2_g1_i1	parp12	scaffold_269	18562	18562	4.20148644977815	1.29764414441155	0.000393290161892346	0.0020359106214995	4.55710888098372	2.98489939198416	4.84808149341	4.3215994995401	3.55988513418664
TRINITY_DN134777_c1_g3_i3	Xetrov90024340m	Chr09	66898823	66898823	5.70494143848862	1.28400069833938	9.59132936661778e-06	7.37395351010279e-05	6.13546523358983	4.5620189624299	5.84928917855269	6.26498894052388	5.02233226451069
TRINITY_DN134779_c6_g3_i1	LOC100493658	Chr07	30434232	30434232	5.06578721453263	0.614967374870078	0.263598516608139	0.370560538833475	5.71890865469429	3.10354744062139	4.24960096041422	5.49727776809804	5.39856557949335
TRINITY_DN134780_c2_g1_i3	ndc80	scaffold_327	40639	40639	6.18650085499255	-4.37522842091401	8.61700279177553e-30	5.09302741929282e-28	2.7933780204722	7.93913924411178	3.14131630534491	3.18375299638048	6.55377907427888
TRINITY_DN134781_c1_g12_i2	dld-like	Chr03	66459979	66459979	8.89546523488294	0.308415125450512	0.341441080790612	0.450936980486754	9.05325363919343	8.37459440386296	9.06274285796127	8.91236646422446	8.96955070540914
TRINITY_DN134782_c3_g5_i1	endou	scaffold_1518	5662	5662	5.64419755613976	0.0835066375608784	0.749864686036483	0.811825123560231	5.57939599856635	5.73041650187159	5.71568022634668	5.72865213582627	5.44569329959614
TRINITY_DN134785_c0_g2_i2	parvb	scaffold_220	183006	183006	3.98383818528524	0.0767208018584735	0.831732124715753	0.877323246280384	3.49522081646658	3.85885353020031	4.23896585916316	4.17698636571904	4.01052130226389
TRINITY_DN134787_c1_g4_i1	LOC734128	scaffold_612	77249	77249	8.54928459681381	0.795383370699501	0.0430158746146363	0.0930093996441492	8.61985769095743	7.54291015166919	8.23139345312206	9.3647134696651	8.38087216233104
TRINITY_DN134788_c1_g1_i6	vstm2b	Chr04	23454842	23454842	3.99589704584851	0.510974696942122	0.176602787475959	0.272790951303689	3.92948783052846	3.18269353752267	4.13954814036435	4.41741891402777	4.02678336255942
TRINITY_DN134788_c3_g1_i3	med29	Chr08	60310001	60310001	3.98873853726082	-1.10314325392616	0.00121917705632904	0.00532900755584376	3.41108730186882	4.77621390160993	3.43018020416238	3.49811625427624	4.26476228756915
TRINITY_DN134788_c5_g1_i10	rcor3	Chr05	12213128	12213128	3.09198297055077	0.877051104321541	0.0336585050196272	0.0771992619394733	3.41108730186882	2.71358806107238	3.56401631266403	3.13447362284211	2.31394811858391
TRINITY_DN134789_c0_g2_i6	LOC100496104	Chr03	108306667	108306667	5.01019756792122	0.608906818655702	0.0421808519761918	0.0915720332407458	4.93995747052295	4.5260492522278	5.38041519849961	5.30745445417144	4.70286828352995
TRINITY_DN134790_c1_g1_i4	atg2a	Chr04	38423155	38423155	6.18952501577841	0.316085263760039	0.273712097241939	0.381635907975572	5.93012829400919	5.82719864824406	6.65065623909627	6.24771292751155	6.13956712329186
TRINITY_DN134791_c10_g1_i1	cpm	Chr03	49550913	49550913	4.19027197253684	0.760365912076282	0.0337658469705981	0.0773629852742755	4.33766612953001	3.4491532691646	4.7726639112876	4.15861678700584	3.89715448167539
TRINITY_DN134791_c3_g2_i1	spc24	Chr03	127283472	127283472	3.415267715925	-0.146310893232483	0.716210226854347	0.78438947365834	3.77649343420621	3.77959954008314	3.15269324028746	3.05724705354662	3.16861264875758
TRINITY_DN134793_c1_g3_i3	LOC100495907-like	Chr08	23070446	23070446	2.09445710875381	-2.84061399536574	7.07016622123099e-08	7.67444783469039e-07	0.760793697351026	3.4994860628941	-0.000608862622739914	0.466637357830276	2.58681735422477
TRINITY_DN134794_c2_g2_i1	pcyt2	Chr10	19975671	19975671	2.66365421137434	0.367835252127663	0.422832851812258	0.528855691976099	2.36286133307605	2.17751072417359	3.27225348729641	2.55647962804793	2.64416060027367
TRINITY_DN134797_c0_g1_i7	myo5b	Chr01	191843036	191843036	6.55806242725972	0.29513703713443	0.25635705702362	0.362560197528672	6.93425956409304	6.36231882039444	6.445101565276	6.58573884692784	6.38533199264019
TRINITY_DN134800_c12_g2_i2	hnrnpab	Chr03	21930410	21930410	7.71793589984486	-0.187800900333316	0.471665136651554	0.573299646888223	7.69705773401632	7.91384493983729	7.5911121632338	7.62968323322789	7.73599165096794
TRINITY_DN134802_c8_g5_i2	hes6.1	Chr05	124548020	124548020	5.42019776193911	0.0477085119387463	0.860286109444131	0.899678949960191	5.52839303499977	5.25409036172396	5.38041519849961	5.40678357716292	5.51457959714832
TRINITY_DN134807_c6_g7_i1	zmat2	Chr03	17804114	17804114	4.53581800464651	-1.09203091751829	0.000502420318327337	0.0025102347256141	3.67912997334655	5.21320377069653	4.06323125693435	4.19512498553922	4.94742773395474
TRINITY_DN134809_c0_g1_i1	ubr3	Chr09	63173517	63173517	5.47023464374077	-0.79101645330181	0.00338412077098764	0.0124838776178032	4.84695323360708	5.9834658658881	5.21661916806146	5.20376687278775	5.79175110196417
TRINITY_DN134810_c1_g7_i2	osbpl10	Chr06	74329797	74329797	4.81929965073146	0.116104911409002	0.697777370040774	0.769924214742907	4.80141039518265	4.60862468004429	4.75037152785122	5.0260246911685	4.87442329071741
TRINITY_DN134813_c1_g1_i1	rnf214-like	Chr07	84251433	84251433	5.12452440821555	-1.69165701539827	5.15259599841614e-09	6.60625448807657e-08	4.50123382358973	5.99666809915284	4.12229146502749	3.96078139025512	5.77740610189829
TRINITY_DN134813_c2_g1_i1	znf652	Chr10	10320089	10320089	5.62387561676871	-1.59195776283828	3.02672599716261e-08	3.45265021754805e-07	4.86603991667069	6.68266027973826	4.69697598689438	4.75561790425689	5.94792739979046
